date,base_regime_mix,remove_159949,remove_159954,remove_159941,remove_513650,remove_513880,remove_511580,remove_518880,remove_512890,remove_511580_cap28_hi18_hm30,remove_511580_cap28_hi20_hm30,remove_511580_cap29_hi18_hm30,remove_511580_cap29_hi20_hm30,remove_511580_cap30_hi18_hm30
2024-05-28,4.726144727906023,4.056436847847574,4.095980222330883,3.9658330417602827,4.872922571337436,4.529599035660342,4.777885709760502,3.337541789944245,4.210500097586729,4.777885709760502,4.777885709760502,4.777885709760502,4.777885709760502,4.777885709760502
2024-05-29,4.662960974859151,4.002206408705226,4.076288009723523,3.912813883447979,4.807776547656454,4.469042898819963,4.714010232357287,3.2929222472979314,4.154209989330221,4.714010232357287,4.714010232357287,4.714010232357287,4.714010232357287,4.714010232357287
2024-05-30,4.568185345288843,3.920860749991705,4.036903584508803,3.833285145979524,4.7100575121349815,4.378208693559395,4.618197016252464,3.225992933328461,4.06977482694546,4.618197016252464,4.618197016252464,4.618197016252464,4.618197016252464,4.618197016252464
2024-05-31,4.561866969984155,3.91543770607747,4.013272929379971,3.827983230148294,4.703542909766884,4.372153079875357,4.611809468512142,3.2215309790638296,4.06414581611981,4.611809468512142,4.611809468512142,4.611809468512142,4.611809468512142,4.611809468512142
2024-06-03,4.625050723031028,3.9696681452198175,4.036903584508804,3.8810023884605975,4.768688933447866,4.432709216715736,4.675684945915358,3.266150521710143,4.120435924376317,4.675684945915358,4.675684945915358,4.675684945915358,4.675684945915358,4.675684945915358
2024-06-04,4.675597725468525,4.013052496533695,4.021149814422916,3.9234177151104404,4.820805752392651,4.48115412618804,4.726785327837931,3.301846155827194,4.165468010981523,4.726785327837931,4.726785327837931,4.726785327837931,4.726785327837931,4.726785327837931
2024-06-05,4.625050723031028,3.9696681452198175,4.052657354594692,3.8810023884605975,4.768688933447866,4.432709216715737,4.675684945915358,3.266150521710143,4.120435924376317,4.675684945915358,4.675684945915358,4.675684945915358,4.675684945915358,4.675684945915358
2024-06-06,4.71921028337775,4.050485033435765,4.139303090067076,3.8950680198339014,4.865772766748934,4.522952973159836,4.770875348181618,3.3326447756258926,4.204322233588912,4.770875348181618,4.770875348181618,4.770875348181618,4.770875348181618,4.770875348181618
2024-06-07,4.71921028337775,4.050485033435765,4.139303090067076,3.8943441329967623,4.865772766748934,4.522952973159836,4.770875348181618,3.3326447756258926,4.204322233588912,4.770875348181618,4.770875348181618,4.770875348181618,4.770875348181618,4.770875348181618
2024-06-11,4.728190702565909,4.058192902195872,4.147179975110021,3.91937920242317,4.875032086952072,4.531559924583547,4.779954083382725,3.3389866305747526,4.212322846783183,4.779954083382725,4.779954083382725,4.779954083382725,4.779954083382725,4.779954083382725
2024-06-12,4.768602588912628,4.09287831161635,4.182625957803269,3.9360692487074416,4.916699027866193,4.570291205990245,4.820808391787706,3.367524977844623,4.248325606157398,4.820808391787706,4.820808391787706,4.820808391787706,4.820808391787706,4.820808391787706
2024-06-13,4.8628969903883,4.173810933597464,4.265333250754181,3.952759294991713,5.01392188999914,4.660664195939204,4.916135111399327,3.4341144548076517,4.3323320446972335,4.916135111399327,4.916135111399327,4.916135111399327,4.916135111399327,4.916135111399327
2024-06-14,4.8628969903883,4.173810933597464,4.265333250754181,3.9555409693724246,5.01392188999914,4.660664195939204,4.916135111399327,3.4341144548076517,4.3323320446972335,4.916135111399327,4.916135111399327,4.916135111399327,4.916135111399327,4.916135111399327
2024-06-17,4.8853480383587,4.193080605497729,4.285025463361542,3.9471959462302886,5.037070190506985,4.682181574498481,4.938831949402094,3.4499690921798023,4.352333577682909,4.938831949402094,4.938831949402094,4.938831949402094,4.938831949402094,4.938831949402094
2024-06-18,4.948210972675816,4.247035686818473,4.34016365866215,3.9456537982714384,5.101885431928951,4.742430234464454,5.002383095809842,3.494362076821822,4.4083378700428,5.002383095809842,5.002383095809842,5.002383095809842,5.002383095809842,5.002383095809842
2024-06-19,4.948210972675816,4.247035686818473,4.34016365866215,3.9481663887183447,5.101885431928951,4.742430234464454,5.002383095809842,3.494362076821822,4.4083378700428,5.002383095809842,5.002383095809842,5.002383095809842,5.002383095809842,5.002383095809842
2024-06-20,4.975152230240294,4.270159293098791,4.363794313790982,3.9666192483909164,5.1296633925383635,4.7682510887355845,5.029619301413161,3.5133876416684013,4.43233970962561,5.029619301413161,5.029619301413161,5.029619301413161,5.029619301413161,5.029619301413161
2024-06-21,4.912289295923179,4.216204211778049,4.308656118490374,3.9391114866128936,5.064848151116399,4.708002428769611,4.966068155005414,3.468994657026382,4.37633541726572,4.966068155005414,4.966068155005414,4.966068155005414,4.966068155005414,4.966068155005414
2024-06-24,4.89432845754686,4.200788474257837,4.2929023484044855,3.9372453512499055,5.046329510710123,4.690788525922191,4.9479106846032,3.4563109471286624,4.36033419087718,4.9479106846032,4.9479106846032,4.9479106846032,4.9479106846032,4.9479106846032
2024-06-25,4.835955732823823,4.150687327317146,4.241702595625349,3.936361727048913,4.986143929389727,4.6348433416680725,4.8888989057960055,3.4150888899610727,4.308330205114424,4.8888989057960055,4.8888989057960055,4.8888989057960055,4.8888989057960055,4.8888989057960055
2024-06-26,4.912289295923178,4.216204211778049,4.308656118490373,3.938364720977876,5.064848151116399,4.708002428769611,4.966068155005414,3.4689946570263825,4.37633541726572,4.966068155005414,4.966068155005414,4.966068155005414,4.966068155005414,4.966068155005414
2024-06-27,4.9077990863290974,4.212350277397995,4.3047176759689005,3.939307186525209,5.06021849101483,4.7036989530577555,4.96152878740486,3.465823729551952,4.372335110668584,4.96152878740486,4.96152878740486,4.96152878740486,4.96152878740486,4.96152878740486
2024-06-28,4.970662020646213,4.266305358718737,4.359855871269509,3.9431651741070746,5.125033732436794,4.763947613023729,5.025079933812607,3.5102167141939713,4.428339403028474,5.025079933812607,5.025079933812607,5.025079933812607,5.025079933812607,5.025079933812607
2024-07-01,4.961681601458054,4.258597489958631,4.351978986226564,3.9153476417207043,5.115774412233656,4.755340661600019,5.0160011986115,3.5038748592451117,4.420338789834204,5.0160011986115,5.0160011986115,5.0160011986115,5.0160011986115,5.0160011986115
2024-07-02,4.970662020646213,4.266305358718737,4.359855871269509,3.901865039648664,5.125033732436794,4.7639476130237295,5.025079933812607,3.5102167141939717,4.428339403028474,5.025079933812607,5.025079933812607,5.025079933812607,5.025079933812607,5.025079933812607
2024-07-03,5.078427050904126,4.358799783840011,4.454378491784837,3.899780995867473,5.236145574874449,4.867231030108256,5.134024756225888,3.5863189735802914,4.524346761359715,5.134024756225888,5.134024756225888,5.134024756225888,5.134024756225888,5.134024756225888
2024-07-04,5.096387889280445,4.374215521360224,4.4701322618707255,3.909541871421367,5.254664215280725,4.884444932955677,5.152182226628102,3.5990026834780116,4.540347987748255,5.152182226628102,5.152182226628102,5.152182226628102,5.152182226628102,5.152182226628102
2024-07-05,5.1367997756271615,4.408900930780701,4.505578244563973,3.909541871421367,5.296331156194845,4.923176214362374,5.193036535033082,3.627541030747881,4.57635074712247,5.193036535033082,5.193036535033082,5.193036535033082,5.193036535033082,5.193036535033082
2024-07-08,5.186192081162039,4.451294208961286,4.548901112300166,3.9281208212516106,5.347257417312104,4.970514447192782,5.242969578639171,3.6624212329666115,4.6203541196909566,5.242969578639171,5.242969578639171,5.242969578639171,5.242969578639171,5.242969578639171
2024-07-09,5.2086431291324375,4.470563880861551,4.568593324907527,3.93873736401175,5.370405717819948,4.992031825752058,5.265666416641937,3.6782758703387612,4.640355652676631,5.265666416641937,5.265666416641937,5.265666416641937,5.265666416641937,5.265666416641937
2024-07-10,5.168231242785721,4.435878471441074,4.533147342214279,3.9180191015874066,5.328738776905829,4.953300544345361,5.224812108236957,3.649737523068892,4.6043528933024165,5.224812108236957,5.224812108236957,5.224812108236957,5.224812108236957,5.224812108236957
2024-07-11,5.231094177102837,4.489833552761818,4.588285537514887,3.948504945955944,5.393554018327794,5.013549204311334,5.288363254644705,3.694130507710912,4.660357185662307,5.288363254644705,5.288363254644705,5.288363254644705,5.288363254644705,5.288363254644705
2024-07-12,5.03801516455741,4.324114374419536,4.418932509091591,3.851974390829811,5.194478633960331,4.82849974870156,5.093170447820909,3.5577806263104232,4.488344001985501,5.093170447820909,5.093170447820909,5.093170447820909,5.093170447820909,5.093170447820909
2024-07-15,5.1817018715679595,4.447440274581234,4.544962669778695,3.916230777791883,5.342627757210535,4.966210971480926,5.238430211038617,3.6592503054921814,4.616353813093821,5.238430211038617,5.238430211038617,5.238430211038617,5.238430211038617,5.238430211038617
2024-07-16,5.1727214523798,4.439732405821127,4.53708578473575,3.950284958468334,5.3333684370073975,4.957604020057216,5.22935147583751,3.6529084505433214,4.608353199899551,5.22935147583751,5.22935147583751,5.22935147583751,5.22935147583751,5.22935147583751
2024-07-17,5.118838937250844,4.39348519326049,4.489824474478087,3.9555240631877884,5.277812515788571,4.905962311514954,5.174879064630869,3.6148573208501618,4.560349520733931,5.174879064630869,5.174879064630869,5.174879064630869,5.174879064630869,5.174879064630869
2024-07-18,5.0335249549633305,4.320260440039482,4.414994066570118,3.9240894348710644,5.189848973858762,4.824196272989705,5.088631080220355,3.5546096988359928,4.4843436953883655,5.088631080220355,5.088631080220355,5.088631080220355,5.088631080220355,5.088631080220355
2024-07-19,4.957998559494231,4.255436345305993,4.348748524758172,3.8690788353167975,5.097553821837166,4.751810785921622,5.012277835367143,3.5012739430277575,4.417057585080459,5.012277835367143,5.012277835367143,5.012277835367143,5.012277835367143,5.012277835367143
2024-07-22,4.9506144591585155,4.24909859256788,4.342271799310134,3.8633164967473226,5.089961877540393,4.744733767403254,5.004812895229965,3.47129155738811,4.410479124839802,5.004812895229965,5.004812895229965,5.004812895229965,5.004812895229965,5.004812895229965
2024-07-23,4.930888712558659,4.232168039238334,4.324969996900044,3.847923093993266,5.069680900496513,4.7258283533881436,4.984871194706636,3.4605382824765494,4.392905550020297,4.984871194706636,4.984871194706636,4.984871194706636,4.984871194706636,4.984871194706636
2024-07-24,4.982812049390941,4.2767336945273104,4.3705128771047015,3.8884425659507778,5.123065749430181,4.775592359779031,5.0373629788852305,3.4605382824765494,4.439163806461,5.0373629788852305,5.0373629788852305,5.0373629788852305,5.0373629788852305,5.0373629788852305
2024-07-25,4.882152863617335,4.190338195922404,4.2822229188920105,3.8098910454968045,5.019573259267858,4.679119277158793,4.935601794462737,3.4591165220046394,4.349487011541824,4.935601794462737,4.935601794462737,4.935601794462737,4.935601794462737,4.935601794462737
2024-07-26,4.879707885702786,4.18823967819268,4.280078385372814,3.8079830553696423,5.0170594613385,4.67724762944793,4.952649865237678,3.4601523213112864,4.34730879222344,4.952649865237678,4.952649865237678,4.952649865237678,4.952649865237678,4.952649865237678
2024-07-29,4.879452274566273,4.188020287866619,4.27985418430872,3.8077835838235172,5.0167966553876315,4.674602901550746,4.980051442062171,3.459971069997054,4.347081069464788,4.980051442062171,4.980051442062171,4.980051442062171,4.980051442062171,4.980051442062171
2024-07-30,4.880617038863453,4.189020001816605,4.280875819744526,3.8086925322300718,5.01799420488737,4.675250820429987,4.985228402907827,3.4601782170690374,4.348118752495945,4.985228402907827,4.985228402907827,4.985228402907827,4.985228402907827,4.985228402907827
2024-07-31,4.91101910273179,4.2151140085020025,4.307542009500442,3.8324174245331735,5.049252010835501,4.7043736286551345,5.016282105973771,3.4606960769984445,4.375203808128845,5.016282105973771,5.016282105973771,5.016282105973771,5.016282105973771,5.016282105973771
2024-08-01,4.942819667929759,4.242408344980897,4.335434849591394,3.8572336668701066,5.081947682428843,4.734836092181379,5.048764285909437,3.4605407248313624,4.403534782015183,5.048764285909437,5.048764285909437,5.048764285909437,5.048764285909437,5.048764285909437
2024-08-02,4.960859155768918,4.257891587115864,4.35125760451691,3.8713111620046687,5.100494936744276,4.752116515875471,5.067190432938303,3.460488940194483,4.419606076840055,5.067190432938303,5.067190432938303,5.067190432938303,5.067190432938303,5.067190432938303
2024-08-05,4.83511502867085,4.149965753285755,4.240965199093035,3.7731840780649444,4.971211426882239,4.631663440229857,4.9387511005923015,3.459104744618405,4.307581225740764,4.9387511005923015,4.9387511005923015,4.9387511005923015,4.9387511005923015,4.9387511005923015
2024-08-06,4.7999734919361945,4.1198038702484565,4.210141933575959,3.7457606380641,4.935080743757303,4.598000586303475,4.902856338586506,3.456340843541399,4.276273796034485,4.902856338586506,4.902856338586506,4.902856338586506,4.902856338586506,4.902856338586506
2024-08-07,4.822500118048153,4.139138410656981,4.229900437112546,3.7633397662697696,4.95824143806816,4.619579338820387,4.925865801410734,3.4546126731196285,4.296342661230818,4.925865801410734,4.925865801410734,4.925865801410734,4.925865801410734,4.925865801410734
2024-08-08,4.819796922914718,4.136818265807959,4.227529416688156,3.7612302708850893,4.955462154750856,4.616989888518357,4.9231046658718265,3.4546126731196285,4.2939343974072575,4.9231046658718265,4.9231046658718265,4.9231046658718265,4.9231046658718265,4.9231046658718265
2024-08-09,4.817387024453261,4.134749856675055,4.225415651979811,3.759349655749647,4.952984423673481,4.614681393574098,4.920643113538891,3.4546126731196285,4.291787430208554,4.920643113538891,4.920643113538891,4.920643113538891,4.920643113538891,4.920643113538891
2024-08-12,4.851563599949297,4.164083516170664,4.255392532869594,3.7860200678783684,4.988122984313744,4.647419889824674,4.955552231283692,3.4546126731196285,4.322235180488304,4.955552231283692,4.955552231283692,4.955552231283692,4.955552231283692,4.955552231283692
2024-08-13,4.884579574420168,4.192421035041055,4.28435143000334,3.8117847804977356,5.02206827591198,4.679046620728391,4.98927587162901,3.4546126731196285,4.3516489567763434,4.98927587162901,4.98927587162901,4.98927587162901,4.98927587162901,4.98927587162901
2024-08-14,4.8685177490019065,4.178635215050054,4.27026331788422,3.7992505959802054,5.005554350269596,4.663660643531988,4.972869776325882,3.4546126731196285,4.337339552095676,4.972869776325882,4.972869776325882,4.972869776325882,4.972869776325882,4.972869776325882
2024-08-15,4.856917541755384,4.168678789500997,4.260088570242633,3.790198129384211,4.993627626194539,4.65254854889014,4.9610209297180665,3.4546126731196285,4.327004982048527,4.9610209297180665,4.9610209297180665,4.9610209297180665,4.9610209297180665,4.9610209297180665
2024-08-16,4.865840778098862,4.176337578384887,4.2679152991977,3.797161565227283,5.002802029329198,4.661096313999253,4.970135427108693,3.4546126731196285,4.334954651315564,4.970135427108693,4.970135427108693,4.970135427108693,4.970135427108693,4.970135427108693
2024-08-19,4.908181445316305,4.212678455051053,4.305053049822201,3.8302029986683026,5.057848448137148,4.701655373964343,5.013383626082242,3.453463286229871,4.372675752490964,5.013383626082242,5.013383626082242,5.013383626082242,5.013383626082242,5.013383626082242
2024-08-20,4.907690627171773,4.212257187205548,4.304622544517218,3.8298199783684357,5.057848448137148,4.7011852084269465,5.012882287719634,3.4520819009153794,4.372238484915715,5.012882287719634,5.012882287719634,5.012882287719634,5.012882287719634,5.012882287719634
2024-08-21,4.929055505650301,4.230594602858176,4.32336205858731,3.846492512284787,5.079867015660328,4.721651097235625,5.034705101959662,3.4520819009153794,4.391272354612428,5.034705101959662,5.034705101959662,5.034705101959662,5.034705101959662,5.034705101959662
2024-08-22,4.926590977897476,4.228479305556747,4.321200377558016,3.844569266028645,5.0773270821524985,4.719290271687008,5.032187749408682,3.4520819009153794,4.389076718435122,5.032187749408682,5.032187749408682,5.032187749408682,5.032187749408682,5.032187749408682
2024-08-23,4.926590977897476,4.228479305556747,4.321200377558016,3.844569266028645,5.0773270821524985,4.719290271687008,5.032187749408682,3.4520819009153794,4.389076718435122,5.032187749408682,5.032187749408682,5.032187749408682,5.032187749408682,5.032187749408682
2024-08-26,4.954545622307128,4.252472698941894,4.345719892273046,3.866384262894078,5.106137038929881,4.746068642776227,5.060741574917729,3.4520819009153794,4.4139813795894565,5.060741574917729,5.060741574917729,5.060741574917729,5.060741574917729,5.060741574917729
2024-08-27,4.951187589099757,4.249590508399094,4.342774501752777,3.86376375079529,5.102676261888912,4.742851908625037,5.057311565476302,3.466766407754571,4.410989723607394,5.057311565476302,5.057311565476302,5.057311565476302,5.057311565476302,5.057311565476302
2024-08-28,4.946893100406646,4.245904560722853,4.339007729506948,3.8604124558903714,5.098250377165915,4.737235905736197,5.052925028520341,3.4507196587119267,4.407163783839899,5.052925028520341,5.052925028520341,5.052925028520341,5.052925028520341,5.052925028520341
2024-08-29,4.951904424820951,4.250205766500721,4.34340325108532,3.8643231486821565,5.103415030225273,4.741560638770085,5.058043765886426,3.3891355251325868,4.411628349178088,5.058043765886426,5.058043765886426,5.058043765886426,5.058043765886426,5.058043765886426
2024-08-30,4.94260003348976,4.242219833353185,4.3352422043262795,3.857062270498544,5.093825957720423,4.732651473342224,5.0485399438150225,3.387336018152617,4.403339110726154,5.0485399438150225,5.0485399438150225,5.0485399438150225,5.0485399438150225,5.0485399438150225
2024-09-02,4.920402191977527,4.223167487850259,4.315772083596961,3.839739716295653,5.0709489414669875,4.711396537351842,5.025866312774347,3.387791888194967,4.383563158182509,5.025866312774347,5.025866312774347,5.025866312774347,5.025866312774347,5.025866312774347
2024-09-03,4.927570871186382,4.229320345235581,4.322059859351611,3.8453339464414125,5.078336956679469,4.71826071005241,5.0331886457742,3.3873613587493696,4.389949700754984,5.0331886457742,5.0331886457742,5.0331886457742,5.0331886457742,5.0331886457742
2024-09-04,4.900339794203275,4.205947987756002,4.298174998467355,3.824083600691218,5.050272705909962,4.692186337104656,5.005373896668304,3.387690597610407,4.365689662415964,5.005373896668304,5.005373896668304,5.005373896668304,5.005373896668304,5.005373896668304
2024-09-05,4.934829467463234,4.23555037818976,4.3284265029623334,3.8509983452692618,5.085817640101376,4.72521098038205,5.040602823128511,3.3879849015097356,4.3964163500202025,5.040602823128511,5.040602823128511,5.040602823128511,5.040602823128511,5.040602823128511
2024-09-06,4.948283201016842,4.247097680202274,4.340227011421883,3.86149725024546,5.099683009894456,4.738093234963245,5.054344924609233,3.3878582869179175,4.408402217931926,5.054344924609233,5.054344924609233,5.054344924609233,5.054344924609233,5.054344924609233
2024-09-09,4.919089944578869,4.2220411895653225,4.3146210881155085,3.8387156763376087,5.069596543980453,4.710140030747512,5.024525938606216,3.387696743791728,4.3823940831502775,5.024525938606216,5.024525938606216,5.024525938606216,5.024525938606216,5.024525938606216
2024-09-10,4.895569279698567,4.201853468452388,4.293990695534277,3.8203608289956925,5.045356230684147,4.699300763198493,5.000501130742196,3.3714984468049796,4.3614396334930206,5.000501130742196,5.000501130742196,5.000501130742196,5.000501130742196,5.000501130742196
2024-09-11,4.914662763628748,4.218241352494713,4.310737929136205,3.835260832228905,5.065033907090871,4.699300763198493,5.0200038652614705,3.3846478167223153,4.378449928475442,5.0200038652614705,5.0200038652614705,5.0200038652614705,5.0200038652614705,5.0200038652614705
2024-09-12,4.902442723368323,4.207752925997345,4.30001951495812,3.825724665856329,5.05243997720353,4.687616208777564,5.007521900111192,3.381323686904253,4.367563152113045,5.007521900111192,5.007521900111192,5.007521900111192,5.007521900111192,5.007521900111192
2024-09-13,4.921004401675815,4.223684362755898,4.31630029241058,3.832854906502583,5.0715695766331645,4.7053645087590334,5.02648143026226,3.3941260889049225,4.384099663968808,5.02648143026226,5.02648143026226,5.02648143026226,5.02648143026226,5.02648143026226
2024-09-18,4.8748662346445535,4.1840841025834425,4.275831687306202,3.7969189703708075,5.024019746326636,4.67900392327579,4.979354335693924,3.36230356983509,4.342995388079721,4.979354335693924,4.979354335693924,4.979354335693924,4.979354335693924,4.979354335693924
2024-09-19,4.86422685864253,4.174952355813632,4.266499701800772,3.7886322099489727,5.013054843383682,4.668792015982644,4.968486914830505,3.3576710575302107,4.333516818066774,4.968486914830505,4.968486914830505,4.968486914830505,4.968486914830505,4.968486914830505
2024-09-20,4.9080049003703135,4.212526927015955,4.3048981991169795,3.8227298998385137,5.0581723369741365,4.710811144126489,5.01320329706398,3.3598550719000735,4.372518469429376,5.01320329706398,5.01320329706398,5.01320329706398,5.01320329706398,5.01320329706398
2024-09-23,4.9412853856562435,4.2410914747817,4.334089103380814,3.8486512892352644,5.09247108635429,4.742754486512938,5.047197117761006,3.3597044746926565,4.402167897157804,5.047197117761006,5.047197117761006,5.047197117761006,5.047197117761006,5.047197117761006
2024-09-24,5.17649057001348,4.442967428981309,4.3255894014095535,4.031847090602863,5.3348727100647535,4.968509600070953,5.287443700566429,3.5196264076880266,4.611711089062515,5.287443700566429,5.287443700566429,5.287443700566429,5.287443700566429,5.287443700566429
2024-09-25,5.19018498951087,4.45472131106856,4.351708459757543,4.0425133527473145,5.3489861299326495,4.9816538053621455,5.3014316468642235,3.528937588660746,4.623911382948924,5.3014316468642235,5.3014316468642235,5.3014316468642235,5.3014316468642235,5.3014316468642235
2024-09-26,5.402448491720417,4.636906483420969,4.540491841130742,4.207840415986321,5.56774413788504,5.185388987375637,5.518244814480043,3.6732608937379,4.81301593818826,5.518244814480043,5.518244814480043,5.518244814480043,5.518244814480043,5.518244814480043
2024-09-27,5.587323154935184,4.795583891598873,5.064394745876597,4.3518349549364235,5.758275306101638,5.362835758806742,5.707082089500272,3.798961836869615,4.977719905654777,5.707082089500272,5.707082089500272,5.707082089500272,5.707082089500272,5.707082089500272
2024-09-30,6.696755593657873,4.99539988708216,6.076069320558248,5.215945859763758,6.901652418635785,6.427693435618747,6.8402941527675,4.553292914278288,5.966108044495677,6.8402941527675,6.8402941527675,6.8402941527675,6.8402941527675,6.8402941527675
2024-10-08,6.899157949091435,5.058805937698384,6.25971208981554,5.373592307071755,7.110247563908604,6.621963671881538,7.047034809345999,4.690911377120454,6.146427350477317,7.047034809345999,7.047034809345999,7.047034809345999,7.047034809345999,7.047034809345999
2024-10-09,6.7107819164437545,4.917915603323066,6.08879561889296,5.226870633594838,6.916107896848462,6.441156208992478,6.8546211163837265,4.562829764662199,5.978604029459918,6.8546211163837265,6.8546211163837265,6.8546211163837265,6.8546211163837265,6.8546211163837265
2024-10-10,6.585830051951794,4.998754405625788,5.975424870958667,5.129548557083067,6.7873329511716785,6.3212246588663366,6.7269910280359895,4.4778718426863815,5.867285001388142,6.7269910280359895,6.7269910280359895,6.7269910280359895,6.7269910280359895,6.7269910280359895
2024-10-11,6.283202278711217,4.858144281699798,5.7008460390423075,4.893838882628378,6.475445847943629,6.030755860313114,6.417876717559584,4.272107592178998,5.597675342327519,6.417876717559584,6.417876717559584,6.417876717559584,6.417876717559584,6.417876717559584
2024-10-14,6.441607431955963,4.939414353326746,5.844569470245357,5.017216941104135,6.638697633636888,6.182796613397144,6.579677133948445,4.379811248340131,5.738797747923158,6.579677133948445,6.579677133948445,6.579677133948445,6.579677133948445,6.579677133948445
2024-10-15,6.232077223382436,4.798804229400756,5.654459490235115,4.854018776168933,6.422756548352506,5.981684906783966,6.365655845506771,4.237346378496498,5.552128271121697,6.365655845506771,6.365655845506771,6.365655845506771,6.365655845506771,6.365655845506771
2024-10-16,6.106933092041934,4.766554200977363,5.540914295632812,4.756546947518443,6.293783453147685,5.8615688147041904,6.237829369254255,4.152257729444431,5.440637953419333,6.237829369254255,6.237829369254255,6.237829369254255,6.237829369254255,6.237829369254255
2024-10-17,6.07617577883452,4.7110841520891285,5.513007712430141,4.7325907976727475,6.262085075908157,5.83204726842172,6.206412802419002,4.131345056982234,5.413236407821998,6.206412802419002,6.206412802419002,6.206412802419002,6.206412802419002,6.206412802419002
2024-10-18,6.611906282392981,4.826755326678425,5.999084235790431,5.149858721356759,6.81420702121595,6.346253198864307,6.7536261775675035,4.4956017289930275,5.890516192377496,6.7536261775675035,6.7536261775675035,6.7536261775675035,6.7536261775675035,6.7536261775675035
2024-10-21,6.624029252878252,4.821928571351747,6.010083593316535,5.159301018723945,6.826700911339393,6.357889092801092,6.766008992344722,4.5038444421753425,5.901316489734003,6.766008992344722,6.766008992344722,6.766008992344722,6.766008992344722,6.766008992344722
2024-10-22,6.655355124995758,4.852342838293255,6.03850603876059,5.183700005769185,6.85898524336286,6.387956354441254,6.798006304607194,4.525143692170566,5.929224561788789,6.798006304607194,6.798006304607194,6.798006304607194,6.798006304607194,6.798006304607194
2024-10-23,6.625568310167319,4.871351755131698,6.011480003659708,5.160499754347872,6.828287058289652,6.35936631386667,6.767581037856605,4.504890886016837,5.902687628630268,6.767581037856605,6.767581037856605,6.767581037856605,6.767581037856605,6.767581037856605
2024-10-24,6.536763140204226,4.815592265738932,5.930905707469068,5.091331490385351,6.736764767011231,6.274129156852703,6.676872413906023,4.444510012698544,5.823571520613517,6.676872413906023,6.676872413906023,6.676872413906023,6.676872413906023,6.676872413906023
2024-10-25,6.702836724690415,4.852342838293255,6.08158682424856,5.220682310092319,6.907919610578482,6.433530239048758,6.846505627034759,4.55742762853716,5.971525695515709,6.846505627034759,6.846505627034759,6.846505627034759,6.846505627034759,6.846505627034759
2024-10-28,6.673176616790541,4.859946405028632,6.054675752292232,5.197580747725759,6.8773520092137215,6.405061814573433,6.816209783054712,4.537260973617705,5.945101644963583,6.816209783054712,6.816209783054712,6.816209783054712,6.816209783054712,6.816209783054712
2024-10-29,6.538464398891349,4.818126787984057,5.932449285634733,5.092656560873796,6.73851807814354,6.275762062390701,6.678610137447985,4.445666741358727,5.825087163972015,6.678610137447985,6.678610137447985,6.678610137447985,6.678610137447985,6.678610137447985
2024-10-30,6.464838794232911,4.764901820836416,5.865647642448539,5.03531130429097,6.662639792702503,6.205094586306508,6.603406438284164,4.395606837079376,5.7594944592525,6.603406438284164,6.603406438284164,6.603406438284164,6.603406438284164,6.603406438284164
2024-10-31,6.497905297460198,4.764901820836416,5.895649389262733,5.061066028081185,6.696718012936576,6.236832544002648,6.637181690421525,4.418089586037298,5.78895325137185,6.637181690421525,6.637181690421525,6.637181690421525,6.637181690421525,6.637181690421525
2024-11-01,6.381519396606912,4.775039909816919,5.790050671849497,4.97041577973324,6.576771118819684,6.125122794340928,6.518301168960466,4.338955878637398,5.685265599995672,6.518301168960466,6.518301168960466,6.518301168960466,6.518301168960466,6.518301168960466
2024-11-04,6.5700030918653445,4.842204749312752,5.96106482671425,5.11722130909245,6.771021742582291,6.306033594173783,6.710824832178709,4.46711069361825,5.853184837126347,6.710824832178709,6.710824832178709,6.710824832178709,6.710824832178709,6.710824832178709
2024-11-05,6.8671336857569205,4.975267167181854,6.230655983281713,5.348649359488324,7.077243472388972,6.591226078977486,7.014324136517919,4.669137273334417,6.117897084973818,7.014324136517919,7.014324136517919,7.014324136517919,7.014324136517919,7.014324136517919
2024-11-06,6.773997289303805,4.9423183779952184,6.1461518986990145,5.276107604801471,6.98125743454515,6.501831715434365,6.919191450374882,4.605811489960599,6.034922307659188,6.919191450374882,6.919191450374882,6.919191450374882,6.919191450374882,6.919191450374882
2024-11-07,7.042373444407018,5.115933151786333,6.389653710820744,5.4851394972593095,7.257844942341674,6.75942505691262,7.193319991997827,4.788287202012865,6.274017361304041,7.193319991997827,7.193319991997827,7.193319991997827,7.193319991997827,7.193319991997827
2024-11-08,6.939208602032892,5.047501051167938,6.296050663054853,5.404786821261381,7.151523623916395,6.6604051702166185,7.087943909775082,4.718142825498719,6.182108288710694,7.087943909775082,7.087943909775082,7.087943909775082,7.087943909775082,7.087943909775082
2024-11-11,7.086024362969246,5.074113534741757,6.429258860416067,5.519138173896868,7.302831423251322,6.80132216944378,7.237906526302126,4.81796656172839,6.312905759236671,7.237906526302126,7.237906526302126,7.237906526302126,7.237906526302126,7.237906526302126
2024-11-12,7.06521975190222,5.059215906227819,6.41038251689978,5.525963721298737,7.281390265323221,6.781353445766188,7.216655988270373,4.803820982301016,6.294371029140334,7.216655988270373,7.216655988270373,7.216655988270373,7.216655988270373,7.216655988270373
2024-11-13,7.045035168421851,5.04476226297391,6.392068733946514,5.492561619653365,7.260588105613469,6.761979838215042,7.196038767524319,4.790096975257088,6.276388678703195,7.196038767524319,7.196038767524319,7.196038767524319,7.196038767524319,7.196038767524319
