date,current_threshold_dual_nav,hysteresis_thresholds_nav,defensive_multihorizon_nav,lead_margin_filter_nav,hs300_benchmark
2018-07-10,0.9842287121779381,0.9883844267376151,1.0128616992464665,0.9969120574568728,1.1455199476782203
2018-07-11,0.9902967067043125,0.9944780421922242,1.0191062226696876,1.0030582477001333,1.1265533028122947
2018-07-12,0.9933307039674998,0.9975248499195289,1.0222284843812983,1.0061313428217638,1.1536952256376707
2018-07-13,1.0018258963044242,1.006055911555982,1.030970817173808,1.0147360091623288,1.1556572923479387
2018-07-16,1.0091074897360737,1.013368250101513,1.0384642452816732,1.0221114374542415,1.1507521255722684
2018-07-17,0.9860491105358506,0.990212511373998,1.014735056273433,0.998755914529851,1.1435578809679519
2018-07-18,0.9939375034201374,0.99813421146499,1.0228529367236205,1.0067459618460899,1.1383257030739036
2018-07-19,0.9951511023254123,0.9993529345559119,1.0241018414082648,1.007975199894742,1.1389797253106597
2018-07-20,0.9951511023254123,0.9993529345559119,1.0241018414082648,1.007975199894742,1.1608894702419872
2018-07-23,0.9872627094411256,0.99143123446492,1.0159839609580774,0.9999851525785032,1.1684107259646819
2018-07-24,0.9857826442631966,0.9899449199992664,1.0144608380166673,0.9984860144173796,1.1899934597776316
2018-07-25,0.9848954398833597,0.989053969571267,1.0135478232624524,0.9990852558363849,1.1896664486592536
2018-07-26,0.9686161764142132,0.9727059700742212,0.9967949666796019,1.0002835589918109,1.1742969260954865
2018-07-27,0.9572206919858107,0.9612623704262893,0.9850679670716066,0.9876258531559098,1.1713538260300842
2018-07-30,0.938618133430665,0.9425812661810227,0.9659242265615346,0.9674702234996667,1.1648136036625236
2018-07-31,0.9383351282911753,0.9254330321085965,0.9656329882924897,0.9641109518902928,1.169064748201438
2018-08-01,0.9455974017056452,0.9334355413423953,0.9731065343290562,0.9714754732874683,1.142903858731196
2018-08-02,0.9473345677834877,0.9351503647496378,0.9748942376989197,0.973260180219411,1.11739699149771
2018-08-03,0.9728130035918456,0.9603011080558628,1.0011138871235852,0.9994358818879038,1.101700457815565
2018-08-06,0.979761667903216,0.9671604016848332,1.0082647006030394,1.0065747096156745,1.090255068672334
2018-08-07,0.983815055418182,0.9711616563017327,1.0124360084660544,1.0107390257902076,1.1206671026814903
2018-08-08,0.9762873357475308,0.963730754870348,1.0046892938633123,1.0030052957517892,1.104316546762589
2018-08-09,0.9699177267954414,0.9574430690437918,0.9981343815071461,0.9964613703346661,1.130804447351209
2018-08-10,0.9704967821547222,0.958014676846206,0.9987302826304338,0.9970562726453136,1.132766514061477
2018-08-13,0.9647062285619137,0.952298598822064,0.9927712713975554,0.991107249538838,1.1278613472858066
2018-08-14,0.9571808536655193,0.9574430690437918,0.9850269697827793,0.9833759284438842,1.1229561805101362
2018-08-15,0.9560210737595255,0.9671604016848333,0.9838334497891008,0.9821844089546679,1.0961412688031382
2018-08-16,0.946449986786734,0.9591578924510344,0.9739839226467298,0.9723513909810603,1.091563113145846
2018-08-17,0.9447053785161593,0.9565282085960353,0.9721885605773349,0.9705590381866251,1.0748855461085667
2018-08-20,0.9496507184498852,0.9615354386333356,0.9772777693624973,0.9756397167544998,1.0863309352517976
2018-08-21,0.9531370078942901,0.9650653584080506,0.980865481250023,0.9792214151410554,1.104970568999345
2018-08-22,0.9528467491937513,0.9647714671683375,0.9805667784007653,0.9789232129590558,1.1030085022890768
2018-08-23,0.9531370300008172,0.9650653807912372,0.9808655039996688,0.9792214378525695,1.106278613472857
2018-08-24,0.9534272887080882,0.9653592720377668,0.9811642068558546,0.9795196400414856,1.1079136690647473
2018-08-27,0.9572003647364611,0.9691795674826651,0.9850470484659386,0.9833959734723955,1.1357096141268794
2018-08-28,0.9598099227168104,0.971821783645435,0.9877325231910257,0.9860769469706921,1.1324395029430994
2018-08-29,0.95633287544961,0.968301221712229,0.9841543223522959,0.9825047436911003,1.128188358404185
2018-08-30,0.9572029281035445,0.9691821629298595,0.9850496864059902,0.9833986069908951,1.117069980379332
2018-08-31,0.9586526864194906,0.9706500647290716,0.9865416208041817,0.9848880407008396,1.1085676913015035
2018-09-03,0.9554644235168105,0.967421901248491,0.9832606055875993,0.9816125249192191,1.1062786134728573
2018-09-04,0.958453717251515,0.9647784713854971,0.9863368632645163,0.9846836263631096,1.1196860693263562
2018-09-05,0.955704280311608,0.9611450813442642,0.9835074402488406,0.9818589458514541,1.0964682799215164
2018-09-06,0.9337087847923535,0.9390243660083778,0.9608720561234357,0.95926150175821,1.0869849574885535
2018-09-07,0.9354193974434195,0.9285170262238318,0.9626324335794817,0.9610189285783433,1.0941792020928702
2018-09-10,0.9350452296844421,0.92805276771072,0.96224738060605,0.9606345210069119,1.0784826684107252
2018-09-11,0.9350452296844421,0.92805276771072,0.96224738060605,0.9606345210069119,1.074558534990189
2018-09-12,0.9343879778920858,0.9274004309834528,0.9615710081745186,0.959959282269055,1.0670372792674943
2018-09-13,0.9375037847149168,0.9304929371572516,0.9647774594333046,0.9631603590723775,1.0784826684107252
2018-09-14,0.9392019047777966,0.9321783583264421,0.9665249808692593,0.9649049514208861,1.0801177240026152
2018-09-17,0.9352414148178902,0.9282474857310896,0.9624492731186057,0.9608360751197136,1.0699803793328964
2018-09-18,0.9363741826178211,0.9293717824586973,0.9636149951753732,0.961999843265203,1.0905820797907118
2018-09-19,0.9369403952754887,0.9299337608607887,0.964197679979712,0.9625815514092787,1.105297580117723
2018-09-20,0.9377895859660704,0.9307766011274297,0.9650715751579411,0.9634539818184108,1.104643557880967
2018-09-21,0.9394875829531083,0.9324619001411648,0.9668189699375557,0.9651984477228728,1.1393067364290377
2018-09-25,0.9292125172787101,0.9302158496477875,0.9562449840843991,0.9546421853314041,1.1278613472858068
2018-09-26,0.9294977072978865,0.931339553203421,0.9565384707952185,0.9549351801179343,1.1402877697841718
2018-09-27,0.9264145637531366,0.9282503002564967,0.9533656330481404,0.9517676604854285,1.1353826030085015
2018-09-28,0.9210846994953593,0.9229098746077841,0.947880713433329,0.9462919343539454,1.1471550032701103
2018-10-08,0.930355243173086,0.932198788328579,0.957420953934526,0.9558161840935352,1.0925441465009804
2018-10-09,0.9288612103480929,0.9307017950032858,0.9558834570020254,0.9542812642183862,1.0948332243296266
2018-10-10,0.9288612103480929,0.9307017950032858,0.9554055152735245,0.9542812642183862,1.0941792020928707
2018-10-11,0.9334144515752894,0.9352640587042822,0.9554055152735245,0.9589591135527901,1.0379332897318503
2018-10-12,0.9463736766065411,0.9482489630840415,0.9681857221080408,0.9722729924276319,1.0572269457161538
2018-10-15,0.9554801590609343,0.9573734904860346,0.9775020910106349,0.9816286910964397,1.0418574231523867
2018-10-16,0.9551299097357653,0.9570225471244194,0.9771437691297657,0.9812688565322547,1.0349901896664482
2018-10-17,0.9523279151344135,0.9542150002314984,0.9742771940828138,0.9783901800187754,1.0385873119686064
2018-10-18,0.9533786631099205,0.9552678303163438,0.9753521597254209,0.9794696837113303,1.0156965336821446
2018-10-19,0.9575816550119481,0.9594791506557252,0.979652022295849,0.9837876984815492,1.0415304120340085
2018-10-22,0.9561806577112724,0.9580753772092647,0.9782187347723731,0.9823483602248096,1.0964682799215166
2018-10-23,0.9600074398081495,0.9619097422650681,0.9821337166441221,0.9862798694929463,1.0595160235447998
2018-10-24,0.9602612610171805,0.9621640664334403,0.9823933879310847,0.9865406370021726,1.0611510791366898
2018-10-25,0.9651587683593444,0.9670712784298221,0.9874037731518623,0.9915721739486317,1.066383257030738
2018-10-26,0.964459124453321,0.9663702481446248,0.9866880038346084,0.9908533829562804,1.0555918901242634
2018-10-29,0.9630598366412741,0.96496818757423,0.9852564652001005,0.9894158009715778,1.0238718116415948
2018-10-30,0.9609609049232037,0.9628650967186377,0.9831091572483385,0.9872594279945238,1.0359712230215818
2018-10-31,0.9529150000039341,0.9548032484388677,0.9748778100999178,0.9789933315824838,1.0480706344015687
2018-11-01,0.9550139317220044,0.9569063392944598,0.9770251180516797,0.9811497045595376,1.0555918901242634
2018-11-02,0.9553637536750161,0.9572568544370584,0.9773830027103066,0.9815091000557133,1.0997383911052967
2018-11-05,0.9557135756280281,0.9576073695796573,0.9777408873689338,0.9818684955518893,1.0856769130150417
2018-11-06,0.9564132195340515,0.9583083998648547,0.9784566566861878,0.9825872865442405,1.0788096795291031
2018-11-07,0.956763041487063,0.9586589150074533,0.9788145413448146,0.982946682040416,1.0699803793328964
2018-11-08,0.9529150000039341,0.9548032484388677,0.9748778100999178,0.9789933315824839,1.0689993459777625
2018-11-09,0.9508160682858637,0.9527001575832753,0.9727305021481557,0.9768369586054299,1.0555918901242636
2018-11-12,0.9438196292256293,0.9456898547313013,0.9655728089756159,0.9696490486819168,1.0673642903858724
2018-11-13,0.9412067810728286,0.9430718290900202,0.9628997398295583,0.9669646949693412,1.0784826684107254
2018-11-14,0.9409267641799843,0.9427912573297852,0.9626132690999698,0.9666770148815854,1.0654022236756044
2018-11-15,0.945127330091502,0.9470001468714359,0.9669106497655946,0.9709925372694496,1.0794637017658595
2018-11-16,0.9423994258015878,0.944266837103587,0.9641198726655356,0.9681899786897123,1.0827338129496398
2018-11-19,0.938644846415924,0.940504817832258,0.9602787576349956,0.9643326480973231,1.0948332243296268
2018-11-20,0.9086082113306144,0.9104086636616258,0.9295498373906758,0.9334740033582087,1.070961412688031
2018-11-21,0.91424008040911,0.9160516925686193,0.9353115099364858,0.9392599992467927,1.071942446043165
2018-11-22,0.9067309216377826,0.9085276540259613,0.9276292798754059,0.9315453380620141,1.068999345977763
2018-11-23,0.8691851277811456,0.8709074613126709,0.8892181295700061,0.8929720321381213,1.0412034009156308
2018-11-26,0.8673853257740768,0.8671454420413419,0.8873768456787278,0.891122975125605,1.0428384565075208
2018-11-27,0.8670383716437672,0.8667118693203213,0.885661250443749,0.8907665259355548,1.0418574231523867
2018-11-28,0.8636348924668831,0.8633096717982006,0.8824494301785653,0.8872699040770096,1.0575539568345318
2018-11-29,0.8689887914312534,0.8686615546344404,0.8879199653914803,0.8927703226705497,1.047089601046435
2018-11-30,0.8692433469175754,0.8689160142623086,0.8881800664432247,0.8930318445519619,1.0578809679529098
2018-12-03,0.901650621328484,0.8658627222649007,0.9212933427675056,0.9263260056711721,1.085349901896664
2018-12-04,0.9053383539310543,0.8686216194173768,0.92506141369907,0.930114660091095,1.086984957488554
2018-12-05,0.8979628887259133,0.8615452722123472,0.9175252718359411,0.922537351251249,1.0820797907128836
2018-12-06,0.8703048942066346,0.8350089701934864,0.8892647398492077,0.8941224431018265,1.060170045781556
2018-12-07,0.8702846369453676,0.8349895344819536,0.8892440412776031,0.8941016314620723,1.0578809679529098
2018-12-10,0.8794144567818807,0.8437490870370249,0.898572756898797,0.9034813061848533,1.0480706344015691
2018-12-11,0.8781431673611624,0.8425293557944704,0.8972737720677182,0.9021752255109323,1.0523217789404835
2018-12-12,0.874011476743828,0.8385652292561685,0.8930520713667119,0.897930463320689,1.0559189012426418
2018-12-13,0.8733758320334688,0.8379553636348913,0.8924025789511726,0.8972774229837286,1.073904512753433
2018-12-14,0.8725257970751997,0.8371398025368697,0.89153402573372,0.896404125201918,1.0552648790058856
2018-12-17,0.872756372744853,0.8373610270223926,0.891769624561504,0.8966410110133648,1.0539568345323735
2018-12-18,0.8775237964852655,0.8419351040090407,0.8966409080168655,0.9015389043728697,1.0408763897972526
2018-12-19,0.880384250729513,0.8446795502010296,0.8995636780900823,0.9044776403885726,1.0300850228907779
2018-12-20,0.880384250729513,0.8446795502010296,0.8995636780900823,0.9044776403885726,1.0225637671680832
2018-12-21,0.8861051592180079,0.8501684425850072,0.905409218236516,0.9103551124199784,1.0098103335513402
2018-12-24,0.8892834417116163,0.8532178272427727,0.9086567405400904,0.9136203746596484,1.0120994113799864
2018-12-25,0.8962756631975547,0.8599264734898567,0.9158012896079539,0.9208039515869223,1.0058862001308038
2018-12-26,0.8959578349481939,0.8596215350240802,0.9154765373775965,0.9204774253629553,1.0003270111183775
2018-12-27,0.8927795524545856,0.8565721503663148,0.9122290150740222,0.9172121631232854,0.9980379332897313
2018-12-28,0.8981826326937197,0.861756104284516,0.9177498029900985,0.9227631089307241,1.0003270111183775
2019-01-02,0.9016787434366889,0.865110427408058,0.9213220775240302,0.926354897394361,0.9865925441465004
2019-01-03,0.9115314191668747,0.8745635198471309,0.9313893966651106,0.9364772103373379,0.9865925441465004
2019-01-04,0.9067639954264624,0.8699894428604829,0.9265181132097493,0.9315793169778331,1.0117724002616084
2019-01-07,0.9029500564341324,0.8663301812711643,0.9226210864454601,0.9276610022902292,1.016023544800523
2019-01-08,0.8988182891924414,0.8623659812160692,0.9183993074508134,0.9234161613786582,1.016023544800523
2019-01-09,0.8953221784494723,0.8590116580925273,0.9148270329168817,0.9198243729150214,1.0235448005232175
2019-01-10,0.8972291479456371,0.8608412888871865,0.9167755462990262,0.9217835302588232,1.0245258338783516
2019-01-11,0.8915082394571422,0.8553523965032087,0.9109300061525926,0.9159060582274174,1.032047089601046
2019-01-14,0.8921438959558639,0.8559622734347618,0.9115795106133074,0.9165591106753515,1.0232177894048393
2019-01-15,0.8902369264596989,0.8541326426401026,0.9096309972311629,0.9145999533315495,1.0425114453891429
2019-01-16,0.8908725829584205,0.8547425195716556,0.9102805016918778,0.9152530057794835,1.0232177894048393
2019-01-17,0.8930973807039464,0.8568770888320915,0.9125537673043799,0.9175386893472526,1.0176586003924128
2019-01-18,0.8934152089533072,0.857182027297868,0.9128785195347373,0.9178652155712196,1.0353172007848261
2019-01-21,0.8899190982103379,0.8538277041743259,0.9093062450008055,0.9142734271075826,1.0408763897972526
2019-01-22,0.8896012699609771,0.8535227657085493,0.908981492770448,0.9139469008836156,1.0277959450621317
2019-01-23,0.8905547547090596,0.8544375811058791,0.9099557494615204,0.9149264795555166,1.0251798561151075
2019-01-24,0.889919098210338,0.853827704174326,0.9093062450008055,0.9142734271075826,1.0330281229561802
2019-01-25,0.8890673947808309,0.8530105422712766,0.9084359869639829,0.9133984151936448,1.0408763897972528
2019-01-28,0.8956789792682964,0.8593539885634619,0.9151916067454812,0.9201909382669475,1.0395683453237408
2019-01-29,0.8982172122949159,0.861789281481814,0.91778513591798,0.9227986348684835,1.0441465009810333
2019-01-30,0.9005000093046311,0.8639794977990286,0.9201176643255371,0.9251439049606306,1.0372792674950948
2019-01-31,0.9199833087540673,0.8826726361664458,0.9400254131290195,0.9451604019599893,1.0470896010464354
2019-02-01,0.9341274371640563,0.8962431379256892,0.9544776754966449,0.9596916113484116,1.0644211903204708
2019-02-11,0.9347423992688385,0.8968331597413086,0.95510603473002,0.9603234030609519,1.079136690647482
2019-02-12,0.9372022476879669,0.8991932470037857,0.9576194716635199,0.9628505699111122,1.0869849574885546
2019-02-13,0.9557001501741476,0.9169409519845851,0.9765203563438535,0.9754864041619141,1.1095487246566385
2019-02-14,0.9568268229123429,0.9180219315919941,0.9776715739758534,0.9729592373117537,1.1108567691301507
2019-02-15,0.9419592061255511,0.9037572831164876,0.9624800618263823,0.9647459450487323,1.0925441465009815
2019-02-18,0.9545747973007138,0.9158612387137471,0.9753704873302536,0.9786453627246146,1.1242642249836499
2019-02-19,0.9421538470825304,0.9039440302508847,0.962678943093309,0.965911205730284,1.1213211249182475
2019-02-20,0.9383317219422361,0.9002769145095018,0.9587735518434376,0.961992701853082,1.1242642249836499
2019-02-21,0.9421538470825305,0.9039440302508848,0.9626789430933091,0.9659112057302841,1.1229561805101378
2019-02-22,0.9861082861959143,0.9461158612767882,1.0075909424668308,1.0109740003181067,1.1530412034009159
2019-02-25,1.0682839767122405,1.0249588497165207,1.0915568543390668,1.0952218336779491,1.2344669718770442
2019-02-26,1.0491733510107693,1.0066232710096061,1.0720298980897096,1.0756293142919393,1.2066710268149121
2019-02-27,1.031973787879445,0.990121250173383,1.054455637465288,1.0579960468445304,1.2001308044473515
2019-02-28,1.049173351010769,1.0066232710096061,1.0720298980897094,1.075629314291939,1.1978417266187054
2019-03-01,1.0740171644226815,1.030459523328595,1.0974149412138736,1.1010995894937519,1.2223675604970574
2019-03-04,1.1065052281151821,1.0616300071303493,1.1306107668377805,1.1344068724499683,1.2351209941138004
2019-03-05,1.1428154169479774,1.0964676066734869,1.167711983711559,1.171632659283387,1.2455853499018972
2019-03-06,1.1638371052195957,1.1166367432510929,1.189191635585852,1.193184430607998,1.2540876389797257
2019-03-07,1.1485486046584188,1.1019682802855613,1.1735700705863663,1.1775104150991902,1.2403531720078487
2019-03-08,1.1103273532554763,1.0652971228717323,1.134516158087652,1.1383253763271703,1.1971877043819494
2019-03-11,1.1561928549390073,1.109302511768327,1.1813808530861092,1.1853474228535938,1.2132112491824725
2019-03-12,1.1676592303598898,1.1203038589924756,1.1930970268357235,1.1971029344851996,1.221386527141923
2019-03-13,1.1237047912465061,1.0781320279665723,1.1481850274622019,1.152040139897377,1.2141922825376066
2019-03-14,1.1160605409659177,1.0707977964838065,1.140374244962459,1.144203132142973,1.2053629823413998
2019-03-15,1.1141494783957706,1.068964238613115,1.1384215493375234,1.1422438802043722,1.2213865271419229
2019-03-18,1.1428154169479776,1.0964676066734869,1.1677119837115593,1.171632659283387,1.2589928057553958
2019-03-19,1.1370822292375362,1.0909669330614125,1.1618538968367522,1.165754903467584,1.2498364944408111
2019-03-20,1.133260104097242,1.0872998173200297,1.1579485055868808,1.161836399590382,1.2498364944408111
2019-03-21,1.1428154169479778,1.096467606673487,1.1677119837115595,1.171632659283387,1.250490516677567
2019-03-22,1.1370822292375364,1.0909669330614127,1.1618538968367524,1.165754903467584,1.252125572269457
2019-03-25,1.1160605409659181,1.0707977964838067,1.1403742449624594,1.144203132142973,1.2210595160235447
2019-03-26,1.0854835398435643,1.0414608705527435,1.109131114963488,1.1128551011253573,1.2083060824068017
2019-03-27,1.0912167275540057,1.0469615441648177,1.114989201838295,1.1187328569411603,1.2187704381948985
2019-03-28,1.0797503521331229,1.035960196940669,1.1032730280886807,1.1069773453095544,1.2155003270111182
2019-03-29,1.129437978956948,1.0836327015786469,1.1540431143370093,1.15791789571318,1.265206017004578
2019-04-01,1.177214543210626,1.1294716483459333,1.2028605049604024,1.2068991941782046,1.2979071288423805
2019-04-02,1.1676592303598905,1.120303858992476,1.193097026835724,1.1971029344851998,1.2956180510137343
2019-04-03,1.1848587934912147,1.1368058798286993,1.2106712874601455,1.2147362019326087,1.3129496402877696
2019-04-04,1.1753034806404792,1.127638090475242,1.200907809335467,1.2049399422396039,1.3283191628515372
2019-04-08,1.1542817923688609,1.107468953897636,1.179428157461174,1.183388170914993,1.3198168737737084
2019-04-09,1.1599845621755593,1.112940443228835,1.1852551637693445,1.1853474228535938,1.3276651406147808
2019-04-10,1.1616988250753262,1.1145851828001092,1.1870067723857523,1.1859120686456626,1.329627207325049
2019-04-11,1.1416990912447131,1.0953965544685775,1.1665713385276602,1.165495481138236,1.3067364290385872
2019-04-12,1.137802422607204,1.091657918402239,1.1625897798287723,1.1615175943873948,1.3021582733812949
2019-04-15,1.137113680220638,1.0909971085242716,1.1618860329886824,1.160814496569969,1.293982995421844
2019-04-16,1.1398686497669026,1.0936403480361414,1.1647010203490427,1.163626887839672,1.333224329627207
2019-04-17,1.1359357254852567,1.0898669267028513,1.160682416166249,1.1643299856570977,1.329954218443427
2019-04-18,1.133980586542941,1.0879910800131734,1.1586846839525375,1.161163649379407,1.3276651406147808
2019-04-19,1.1507389203342162,1.104069765924698,1.1758081029272056,1.1783237033111225,1.3472858077174623
2019-04-22,1.121970447325861,1.0764680217765807,1.1464129003540255,1.1488656107283446,1.313603662524526
2019-04-23,1.1200153083835453,1.0745921750869027,1.144415168140314,1.146863604436311,1.3113145846958796
2019-04-24,1.1235591886857532,1.0915382617616547,1.1480362529072479,1.1485796098294825,1.3132766514061478
2019-04-25,1.1285049027913745,1.0973306228205315,1.1530897108353606,1.124841535223943,1.2861347285807716
2019-04-26,1.1404187375422512,1.108915344938285,1.165263091946819,1.1355799784314737,1.2684761281883583
2019-04-29,1.1516706925847457,1.1198564713828296,1.1767601741076406,1.1467841917996309,1.2733812949640289
2019-04-30,1.1463756549176896,1.1147077059971615,1.171349782502548,1.141511620802851,1.2740353172007848
2019-05-06,1.1132816694985876,1.0825279223367354,1.1375348349707193,1.1085580520729765,1.2011118378024854
2019-05-07,1.1271811433746104,1.0960434314741143,1.1517371129340874,1.1223985509395238,1.2122302158273381
2019-05-08,1.1066628724147671,1.07609196560465,1.1307718454643534,1.1019673383270014,1.1965336821451928
2019-05-09,1.1026915941644748,1.0722303915653988,1.1267140517605339,1.0980129100794165,1.1795291039895357
2019-05-10,1.102327367978753,1.07609196560465,1.126341890801256,1.0976502292933943,1.2164813603662525
2019-05-13,1.1079803288401826,1.080636936593737,1.1321180030617752,1.1032792048282323,1.1942446043165469
2019-05-14,1.118017234862231,1.0904261459273534,1.1423735660052932,1.1132735245888845,1.1883584041857425
2019-05-15,1.112429339344503,1.0849761517919843,1.136663936555942,1.1077093383276397,1.2138652714192284
2019-05-16,1.1179054331387446,1.0903171033127605,1.1422593286486926,1.1131621972364256,1.2197514715500328
2019-05-17,1.116542089181748,1.0889874047622865,1.1408662838464467,1.1118046379028974,1.1922825376062787
2019-05-20,1.1105955440676754,1.083187611996909,1.1347901915148189,1.105883323783723,1.1792020928711577
2019-05-21,1.1102821484996845,1.0828819505896436,1.1344699685330863,1.1055712579427963,1.193917593198169
2019-05-22,1.1101711202848346,1.0827736623945847,1.1340161805456732,1.105460700817002,1.1909744931327668
2019-05-23,1.1129132507865966,1.0854481209820097,1.136248799910301,1.1081911965494364,1.1720078482668415
2019-05-24,1.118789244718944,1.0911791036693488,1.1422480015993735,1.1140422588332244,1.1739699149771095
2019-05-27,1.1195727105765902,1.0919432346943274,1.1430478951579164,1.1148224004710627,1.1880313930673647
2019-05-28,1.1180057788612976,1.0904149726443704,1.1414481080408305,1.113262117195386,1.1935905820797912
2019-05-29,1.1207479093630597,1.0930894312317954,1.144247735495731,1.1159926129278204,1.1942446043165473
2019-05-30,1.1152636483595353,1.0877405140569454,1.13864848058593,1.1105316214629515,1.1935905820797912
2019-05-31,1.1274073691530533,1.0995845449441128,1.1510468307433463,1.1226238168494467,1.1877043819489868
2019-06-03,1.141509754590687,1.1133389033937264,1.16544491479712,1.1366663663305376,1.190320470896011
2019-06-04,1.1532617424553815,1.1248008687684043,1.1774433181752646,1.1483684908981133,1.1795291039895361
2019-06-05,1.1607046681030215,1.1320601135057005,1.1850423069814229,1.1557798364575782,1.176913015042512
2019-06-06,1.1603129351741983,1.1316780479932111,1.1846423602021514,1.1553897656386591,1.1667756703727932
2019-06-10,1.1567873388147898,1.1282394583808075,1.1810428391887078,1.1518791282683862,1.181818181818182
2019-06-11,1.1505196119536192,1.1221264101809791,1.174643690720364,1.145637995165679,1.2187704381948987
2019-06-12,1.1613719851472717,1.1327109621062257,1.1857236163199116,1.156444322097607,1.209614126880314
2019-06-13,1.1632095085274055,1.1345031380002741,1.1875996688639967,1.1582740489266108,1.207325049051668
2019-06-14,1.1771581371072062,1.1481075340945066,1.2018407720883417,1.1721634939351484,1.2001308044473513
2019-06-17,1.165004816829991,1.1362541406253641,1.1894326211653912,1.1600617397952488,1.2011118378024854
2019-06-18,1.1730890051325233,1.14413882255942,1.1976863186126172,1.1681116271532996,1.2037279267495098
2019-06-19,1.1682860569661033,1.1394544043815162,1.1927826622977435,1.1633290577376258,1.221386527141923
2019-06-20,1.18861087294544,1.1592776325607865,1.2135336487278148,1.1835676361927467,1.25670372792675
2019-06-21,1.1963948341304134,1.16686949655922,1.2214808238995751,1.1913185702870017,1.258992805755396
2019-06-24,1.203233596417096,1.1735394878354273,1.2284629812560652,1.198128315930734,1.2609548724656643
2019-06-25,1.1899920044476877,1.1932183183312166,1.2149437397756462,1.184942907599558,1.2482014388489213
2019-06-26,1.1903037655177553,1.1757308483468298,1.2152620378473715,1.185253345877682,1.2485284499672993
2019-06-27,1.1867836221321277,1.1733097809628465,1.2116680841455851,1.181748138344402,1.2622629169391764
2019-06-28,1.1854083366864907,1.1760348875508893,1.2102639617343958,1.1803786881895761,1.2619359058207984
2019-07-01,1.2145904543297186,1.2039017640905358,1.2400579696029543,1.2094369870695993,1.2930019620667108
2019-07-02,1.2164335354440277,1.2057286256445428,1.2419396964157055,1.2112722480514955,1.294964028776979
2019-07-03,1.2062965893153275,1.1956808870975049,1.2315901989455746,1.2011783126510664,1.2841726618705043
2019-07-04,1.1983099044866545,1.1877644870301416,1.2234360494236534,1.1932255150628495,1.2756703727926755
2019-07-05,1.2019863945601057,1.1914086231002967,1.2271896280883772,1.19934305166917,1.282210595160236
2019-07-08,1.1936295945979265,1.1831253650022644,1.2186576028641243,1.1718141369407271,1.252779594506214
2019-07-09,1.1810943946546577,1.1707004778552161,1.2058595650277448,1.1583485294487874,1.2498364944408118
2019-07-10,1.195022394591623,1.1845059080186031,1.2200796070681663,1.1720082998432306,1.2501635055591898
2019-07-11,1.2075575945348915,1.1969307951656514,1.2328776449045455,1.1843020931982295,1.2504905166775677
2019-07-12,1.2047719945474984,1.194169709132974,1.2300336364964612,1.181570139119341,1.2606278613472868
2019-07-15,1.2152179945002224,1.2045237817555141,1.2406986680267773,1.1918149669151734,1.2652060170045791
2019-07-16,1.2140027765057222,1.2033192579737586,1.2394579693587506,1.1906231519482582,1.2599738391105306
2019-07-17,1.2065693441203487,1.1959512415941655,1.2318686728694463,1.1833328748024827,1.2580117724002624
2019-07-18,1.1851611640257889,1.1747314586706847,1.2100116063608801,1.1724890454801233,1.2498364944408118
2019-07-19,1.193557311555442,1.183053718068065,1.218583804191839,1.1819773961371878,1.2629169391759327
2019-07-22,1.1700765812673655,1.1597796238948568,1.1946107302869435,1.1587244763346758,1.2531066056245919
2019-07-23,1.1856776023509303,1.1752433522134549,1.2105388733574363,1.1741741360191382,1.2560497056899942
2019-07-24,1.2012786234344952,1.190707080532053,1.2264670164279288,1.1896237957036004,1.2661870503597128
2019-07-25,1.2101934926251037,1.199543496714109,1.23556881246821,1.1984521726661503,1.277632439502944
2019-07-26,1.2051085495233012,1.203961704805137,1.2303772483521827,1.2028663611474253,1.279267495094834
2019-07-29,1.2066466587122269,1.2089047162337236,1.2319476085925811,1.1962450784255128,1.2773054283845657
2019-07-30,1.2107093782563685,1.2082217192189022,1.236029244505089,1.2139018323506126,1.28319162851537
2019-07-31,1.2008225053445492,1.1982352175178674,1.2259356049618706,1.2050734553880627,1.2740353172007852
2019-08-01,1.1873248774342469,1.1847666715478402,1.2121556978031363,1.2028663611474253,1.2622629169391764
2019-08-02,1.1745813549984236,1.1847666715478402,1.233480352161645,1.1874167014629629,1.242969260954873
2019-08-05,1.2046045988192025,1.1745414125874158,1.2660219192412865,1.217646152757104,1.2213865271419233
2019-08-06,1.2070476497513896,1.175864155485629,1.2685895302507442,1.22011565318196,1.2086330935251803
2019-08-07,1.2315841159326224,1.1997667338890081,1.2943769994639724,1.2449177614232194,1.2007848266841077
2019-08-08,1.2400070819351352,1.2079720966244964,1.3032294142685135,1.2534319179836517,1.218443427076521
2019-08-09,1.2462327524587316,1.2140369299507268,1.3097725034718697,1.259724990223971,1.2089601046435583
2019-08-12,1.239956317085254,1.2079226432600445,1.303176061149374,1.2533806035322426,1.2282537606278616
2019-08-13,1.2643008172196304,1.2316382149668652,1.3287617768384097,1.277988667421817,1.217789404839765
2019-08-14,1.2383215334718563,1.2063300934933758,1.301457927340316,1.2517281210667137,1.2223675604970572
2019-08-15,1.2494722960955364,1.2171927815390509,1.313177216733428,1.2629996065170774,1.2272727272727275
2019-08-16,1.2509362355168552,1.2186189007910004,1.3147157957805673,1.2644793951597453,1.232504905166776
2019-08-19,1.2459602972884174,1.2137715135284215,1.3094861570491794,1.2594495853398644,1.2619359058207982
