date,hs300_benchmark,base_pool,plus_kc50,plus_hstech,plus_10y_bond,plus_germany,plus_china_internet,plus_30y_bond,plus_semiconductor,plus_solar,plus_convertible_bond,plus_kc50_convertible_bond,plus_csi500,plus_csi500_convertible_bond,plus_csi1000,plus_csi1000_convertible_bond,plus_hshares,plus_sse50,plus_financial,plus_india_lof,plus_dow,replace_div_lowvol_with_dividend
2025-01-07,0.9663223572260207,1.4966082487338834,1.4368427607107468,1.27162539682356,1.463212711328542,1.629652350104026,1.4452927302288774,1.2189866494903083,1.4330727249134603,1.2285915764720015,1.4890796311291252,1.4296147905905061,1.4919487549534347,1.4733444179768178,1.4794699317234024,1.485270555257392,1.4900227194195659,1.4242118982517882,1.3303848530146574,1.294894502721372,1.2681364862384905,1.515846198222725
2025-01-08,0.9648280443024753,1.4883200701412111,1.4288855618776963,1.264583167568999,1.455109476376564,1.6206273766461712,1.4372887356785589,1.2122359322858522,1.4251364044432113,1.2217876674250834,1.4808331458301502,1.421697620072995,1.4836863805193568,1.4651850738899206,1.4712766646964528,1.4770451645241622,1.4817710113215141,1.4163246488152668,1.323017215379291,1.2877234097474402,1.2611135784824226,1.5074514803528203
2025-01-09,0.9628356270710815,1.4823999425750172,1.423201848425518,1.2595530038157414,1.4493214514108659,1.6141809670334182,1.431571596714046,1.2074139914255269,1.4194676041073198,1.2169277323915708,1.4749427991880257,1.4160424982747732,1.4777846844950158,1.4593569709707086,1.465424331105775,1.4711698854289987,1.4758769341086204,1.410690899217752,1.3177546170683154,1.2826012004803462,1.2560972157995174,1.5014552533028889
2025-01-10,0.9521263844523395,1.4764798150088232,1.4175181349733394,1.2545228400624837,1.4435334264451676,1.5751377697553661,1.4258544577495333,1.2025920505652015,1.413798803771428,1.2120677973580583,1.4690524525459012,1.4103873764765513,1.4718829884706748,1.4535288680514966,1.4595719975150971,1.4652946063338352,1.4699828568957267,1.405057149620237,1.31249201875734,1.2774789912132523,1.251080853116612,1.4954590262529572
2025-01-13,0.9483906021434759,1.4780505428474042,1.4190261374354542,1.2558574427634424,1.4450691048308733,1.5768134531744045,1.427371328666281,1.2021331389427743,1.4153028494865554,1.2133572349868054,1.470615278911757,1.4118877930030054,1.4734488260538394,1.4550751799170714,1.4611247382607582,1.4668534349791678,1.4715466730563622,1.4065518956758698,1.3138882909791618,1.2788380154236096,1.2524117941185342,1.4970499448013281
2025-01-14,0.9727977132280508,1.4680036633404674,1.4093804695731478,1.247320895440083,1.4352464128764673,1.5660952440809313,1.4176689353210983,1.1982622719668796,1.4056824902482152,1.2051095779646728,1.4606189397609841,1.4022906472205012,1.4634332261904668,1.4451844728117524,1.451192909974541,1.4568826665322503,1.4615440028604234,1.3969910200451316,1.3049572856025713,1.2701452602860897,1.2438986681977284,1.4868739190327438
2025-01-15,0.9670695136877934,1.4745840357272277,1.4156980616582484,1.2529120504097553,1.4361788774941722,1.5731153150497847,1.424023680713441,1.207527513965023,1.4119835060252015,1.2105115193820493,1.4671662098930704,1.408576458954911,1.4699931114495937,1.451662557462458,1.4576979276329638,1.4634131887025994,1.4680954196168183,1.403253076034787,1.310806797495846,1.2758387261858561,1.2494744829266309,1.4935388779315064
2025-01-16,0.9675676179956421,1.478450529429561,1.41941015097102,1.256197299968352,1.438792713636732,1.6127177671299675,1.4277576005579864,1.205828679212864,1.4156858554346416,1.2136855908848538,1.4710132533801714,1.4122698747764908,1.4738475673301565,1.4554689489602293,1.4615201444212509,1.4672503914261723,1.4719448995764823,1.4069325334612959,1.3142438523565365,1.279184091577363,1.2527507188700637,1.49745507295722
2025-01-17,0.970805295996657,1.4817349017262356,1.4225633652887602,1.2589879375507709,1.441988986244615,1.6097164313350605,1.4309293587036231,1.2046905971739412,1.4188307962438398,1.216381788865258,1.4742811037960437,1.4154072269974904,1.4771217141638204,1.4587022677622317,1.464766905931236,1.4705098826583507,1.4752148196408796,1.410058028798616,1.3171634401370083,1.2820257942309814,1.2555336998855215,1.5007816637759424
2025-01-20,0.9755372869212173,1.4794178052843765,1.4203387996743648,1.2570191667085346,1.4397340433764036,1.702757840977174,1.4286917105779422,1.2002141092087044,1.4166120675186498,1.2144796443509873,1.4719756633991643,1.413193851956087,1.4748118316982766,1.4564211891223036,1.462476343576302,1.4682103395937602,1.4729079191247445,1.4078530186867952,1.315103696037755,1.2800209974196737,1.253570330685505,1.4984347825294446
2025-01-21,0.9767825476908387,1.4794178052843765,1.4203387996743648,1.2570191667085346,1.4397340433764036,1.7267685273364293,1.4286917105779422,1.2036785416027065,1.4166120675186498,1.2144796443509873,1.4719756633991643,1.413193851956087,1.4748118316982766,1.4564211891223036,1.462476343576302,1.4682103395937602,1.4729079191247445,1.4078530186867952,1.315103696037755,1.2800209974196737,1.253570330685505,1.4984347825294446
2025-01-22,0.9678166701495663,1.4898488235948524,1.4303532661581142,1.2207853940388496,1.4498852610479984,1.8158081559186667,1.4387650714228855,1.2111956565247435,1.4266002577123507,1.2230426475558123,1.4823542089612411,1.4231579411358655,1.485210374399332,1.4666900638358802,1.472787911724253,1.4785623367653697,1.483293037797209,1.4177794509386754,1.3243761751741725,1.289046116905316,1.262408952896312,1.5089998849621642
2025-01-23,0.9705562438427328,1.4910058005165894,1.4314640404143122,1.2206338633852314,1.451011203331291,,1.4398823780630456,1.2121362388174661,1.405791436419034,1.2239924299062843,1.4835053657648352,1.4242631276942626,1.4863637492249455,1.467829056281506,1.4739316395961632,1.479710548901994,1.484444923670276,1.4188804607048147,1.3254046504436818,1.290047155792413,1.2633893060711872,1.5101717340881664
2025-01-24,0.9785259127683082,1.4969823552042911,1.4372019276298083,1.2255266579240955,1.4568274434868778,1.838818397012953,1.4456540093829038,1.2169949714379078,1.410156133671809,1.2288986869390426,1.4894518556744791,1.4299721507372263,1.4923216966923414,1.4737127091982314,1.4798397541366488,1.485641827649815,1.4903951797082624,1.424567907840014,1.3307174086998645,1.295218186900163,1.2684534817283013,1.5162251135944516
2025-01-27,0.9730467653819751,1.4939007575608985,1.4342433903712586,1.223003862616693,1.4538285063243443,1.6547364682586636,1.44267807317832,1.2144897389460445,1.4072532712544723,1.2263689501759645,1.4863857598635055,1.427028496261601,1.4892496931996326,1.4706790130454914,1.476793445218516,1.4825835749328773,1.4873271420272933,1.4216353782130675,1.3279780740534575,1.29255192881198,1.265842319848899,1.5131039039685252
2025-02-05,0.9680657223034905,1.5395704743673393,1.4780893347141142,1.2603920490649556,1.498273183009139,1.6297253366344397,1.4867818723841584,1.2516176419618732,1.4502741065059794,1.2638600099878579,1.531825737301448,1.4706538756378023,1.534777223323891,1.515638822925115,1.5219401780810493,1.5279073165980295,1.532795898255667,1.4650958857443797,1.3685754044050433,1.3320662541429622,1.3045401115037445,1.559360676008582
2025-02-06,0.9792730692300807,1.5324930887420445,1.471294577095301,1.292887723716308,1.4913856404998873,1.649734241933819,1.5009544265247856,1.2458639717953766,1.443607215132695,1.2580500618133523,1.5247839541326138,1.4638932987285183,1.5277218722118568,1.5086714507930161,1.5149438387005245,1.5208835463586596,1.5257496552694318,1.4583608588429922,1.3622840809122043,1.3259427627432678,1.298543157426945,1.552192315081442
2025-02-07,0.993219989849838,1.5359401209941352,1.4746039557129473,1.3227810814900953,1.4947402098880782,1.6677422567032603,1.5343619972264502,1.248666290007475,1.4468543166475203,1.2608797901623234,1.5282136462506253,1.4671860296722374,1.5311581725804684,1.5120649011040783,1.5183513974754836,1.524304465300797,1.5291815195362046,1.4616411456857505,1.3653482625374989,1.3289252019471889,1.3014639667782335,1.5556836567461052
2025-02-10,0.9942161984655348,1.5546967729389858,1.4926115803434608,1.3601477787073297,1.5129937351926306,1.6137182123949363,1.5832802257538874,1.2639148004648872,1.4645230671810352,1.2762774499051157,1.546875943737549,1.4851030677915995,1.549856428145937,1.5305299927312683,1.536893258777988,1.5429190245032245,1.5638242405969582,1.4794904705801062,1.382021674341695,1.3451538212357652,1.3173572339114756,1.574681413551229
2025-02-11,0.990231364002747,1.567290818598878,1.5047026959375287,1.3302544209335423,1.5252499593746145,1.6417306798140672,1.566576440403055,1.2741533247767232,1.476386647719108,1.2866161196435308,1.5594066356414065,1.4971333595957412,1.5624112638940355,1.5429282718991435,1.5493430845011358,1.5554176628115661,1.5533187034720266,1.4914752967302487,1.393216940436393,1.3560504339637873,1.3280286763708997,1.5874373476775723
2025-02-12,0.9996953458518679,1.5585307484098687,1.4962924500064079,1.3526744392638828,1.5167248684716703,1.6397297892841292,1.6083359037801361,1.267031690154642,1.4681346688861703,1.2794248266297275,1.5506906325746381,1.4887654210123387,1.5536784670363046,1.5343043714729758,1.540683329715346,1.5467239553402015,1.5833345238289742,1.4831389827995574,1.3854298226648167,1.348471051222313,1.3206059158468342,1.5785646723442592
2025-02-13,0.9972048243126255,1.5646332854486102,1.5021512885992747,1.3694894530116384,1.5226637116397452,1.6377288987541914,1.648902239632157,1.271992842076936,1.4738832537016315,1.2844345047517405,1.5567624710870136,1.494594786992442,1.5597620046251894,1.5403120484245982,1.5467159839277522,1.5527802620481717,1.60284480706099,1.4889463180641136,1.3908545708233084,1.353751084705227,1.3257768414273907,1.584745653624775
2025-02-14,1.0046763889303525,1.5713014333926834,1.5085531510164405,1.3975144759245643,1.5291529938202493,1.6527355777287258,1.699013595684654,1.2774138161375377,1.4711714748986315,1.2899085026410932,1.5633970752255884,1.5009644451409638,1.5664093921639268,1.5468765442169707,1.5533077719871093,1.5593978948240237,1.6193535082573107,1.4952919035901098,1.3967821093291002,1.3595204957207134,1.3314270319235804,1.591499516379949
2025-02-17,1.0064197540078226,1.5875264448228843,1.5281675605995495,1.4087244850897347,1.5449427870935168,1.6337271176943156,1.7240692737109025,1.2906041902614749,1.490565449143999,1.3032278949324099,1.5795404674967382,1.5204801853565753,1.5626335903473978,1.5431478259809726,1.558738198090287,1.5648496122402442,1.6343614184357849,1.5107320525721246,1.4112050616714986,1.373558690502369,1.3451751380172632,1.60793309003785
2025-02-18,0.9991972415440195,1.555455203513331,1.4904177672453063,1.4311445034200754,1.5137318216976883,1.7767907905848772,1.7515112067872698,1.2645313783370007,1.460089203901278,1.276900058671149,1.5476305590624606,1.4829202905673462,1.5295341697518574,1.5104611493033755,1.5277000021904403,1.5336897235058704,1.6523709106499536,1.480212213126223,1.382695868506418,1.3458100300881797,1.317999882703783,1.5754495932694084
2025-02-19,1.0044273367764285,1.5843193206919288,1.526769420104948,1.4573011914721394,1.541821690553934,1.7317707536612739,1.7509857534252338,1.2879969090690275,1.5251975460107277,1.3005951113062837,1.5763494766533104,1.5190890781421595,1.5523209311175499,1.5329637637869142,1.5618420176802714,1.5679656011136816,1.6643772387927327,1.5076800686275342,1.4083541423549906,1.37078382446095,1.342457612485915,1.6046847403610056
2025-02-20,1.0014387109293377,1.5811121965609736,1.522155114954712,1.4161978245331817,1.5387005940143512,1.7067596220370498,1.731424332201682,1.2853896278765802,1.5182711266373818,1.2979623276801577,1.5731584858098826,1.5144979850375722,1.5476294024735044,1.5283307376749025,1.5723950042862194,1.5785599632833687,1.63736300047148,1.504628084682944,1.4055032230384825,1.3680089584195312,1.3397400869545673,1.6014363906841615
2025-02-21,1.0148875272412463,1.6179941240669595,1.5576617758512212,1.487194549245927,1.574593204219554,1.675745818823012,1.769765613839785,1.3153733615897254,1.5958470236188536,1.3282393393806076,1.6098548805093016,1.5498260313416938,1.5837302911721762,1.5639814546794892,1.6021916723500718,1.6084734564683671,1.682386731006901,1.5397259000457306,1.4382887951783252,1.3999199178958488,1.3709916305650691,1.638792411967869
2025-02-24,1.0116498492402313,1.6083727516740935,1.56148390357952,1.4889897201136373,1.5652299146008055,1.6641152460091195,1.7730560147154502,1.3075515180123831,1.6013881591175303,1.3203409885022293,1.6002819079790183,1.553628932035712,1.5743126680333923,1.5546812676348143,1.6046747280220595,1.610966247567117,1.6973946411853746,1.5305699482119601,1.429736037228801,1.391595319771592,1.3628390539710251,1.6290473629373365
2025-02-25,1.0014387109293377,1.587526444822884,1.5628288509555575,1.4813873001346591,1.544942787093517,1.6425464541864692,1.7569427207174486,1.290604190261475,1.5944617397441847,1.3032278949324099,1.5795404674967382,1.5549671137170518,1.5539078178993604,1.5345308623713523,1.597846324924093,1.6041110720455545,1.6628764477748852,1.5107320525721244,1.4112050616714986,1.3735586905023691,1.3451751380172632,1.60793309003785
2025-02-26,1.0096574320088372,1.6099763137395715,1.5951075879804573,1.5606322025945967,1.5667904628705973,1.6169979650205653,1.8546866117495509,1.3088551586086072,1.6221674172375675,1.3216573803152925,1.6018774034007326,1.5870834740692115,1.5758822718898566,1.556231298808927,1.6226768816439703,1.6290389830330534,1.7304120435780166,1.5320959401842555,1.4311614968870552,1.3929827527923018,1.3641978167366993,1.630671537775759
2025-02-27,1.0128951100098522,1.6003549413467055,1.59376264060442,1.5577277919307864,1.5574271732518488,1.629429055230658,1.8481131940261464,1.301033315031265,1.6124704301148833,1.3137590294369141,1.5923044308704493,1.5857452923878717,1.5701394909853967,1.550560129366171,1.6139861867920136,1.6203142141874292,1.7229080884887795,1.522939988350485,1.422608738937531,1.384658154668045,1.3560452401426553,1.6209264887452266
2025-02-28,0.9947143027733835,1.536212458727599,1.5238253770504706,1.5386145674899179,1.4950052424601914,1.5710985550140677,1.8095426533189605,1.2488876911823164,1.5335092492587423,1.2611033569143926,1.5284846140018942,1.5161598449581928,1.505700840412471,1.4869250173635862,1.5587381980902872,1.5648496122402444,1.6553724926856483,1.461900309458682,1.3655903526073694,1.3291608338396663,1.301694729515695,1.5559594952083438
2025-03-03,0.9914766247723683,1.5361636737310822,1.5049961137859458,1.5259363834538011,1.4949577660677615,1.590825845742945,1.8217034407373116,1.2488480306644512,1.5141152750133742,1.2610633084676266,1.5284360744160144,1.4974253014194332,1.5067589628881861,1.487969945239262,1.5568759063362965,1.562980018916182,1.6538717016678008,1.46185388436878,1.3655469860012617,1.329118624113869,1.301653392021988,1.5559100831116492
2025-03-04,0.9904804161566713,1.545307788608043,1.5318950613066955,1.537999121662922,1.5038566000806282,1.5809958199196106,1.8394885510373968,1.256281880358687,1.5556737912534488,1.26856987040301,1.537534190251943,1.5241889350462328,1.5200908441320498,1.501135580283067,1.577361115630195,1.5835455454808685,1.650870119632106,1.4705556653577372,1.373675493870189,1.3370302897728326,1.3094015690881242,1.5651717397837137
2025-03-05,0.9947143027733832,1.5544383962526882,1.5359299034348077,1.5802187053948455,1.5127422891778888,1.5599158756540157,1.8839513267876105,1.2637047491393878,1.5626002106267944,1.276065344017947,1.5466188668030547,1.5282034800902524,1.5239365791062411,1.5049333596226262,1.5879141022361427,1.5941399076505554,1.6913914771139849,1.4792445925080275,1.3817919947110284,1.3449302687122504,1.317138300931944,1.5744197155965611
2025-03-06,1.0084121712392162,1.5521590914407093,1.58838285110027,1.6626474164905054,1.5105241242204872,1.5562266734167727,1.9296135557837617,1.2618517530202893,1.604158726866869,1.2741942233057777,1.5443510279270338,1.5803925656625117,1.5482929006094535,1.5289859621065007,1.6226768816439707,1.6290389830330538,1.7424183717207955,1.4770755459083518,1.3797658448486143,1.3429581699525686,1.315206954103023,1.572111111767368
2025-03-07,1.0059216496999739,1.550448985020147,1.5695535878357452,1.6605407396805372,1.5088598895312157,1.5545120854980885,1.9274593028455371,1.2604614955418276,1.5819941848721628,1.2727903673902763,1.5426495241166167,1.561658022123752,1.5416269599875216,1.5224031445845982,1.6158484785460046,1.6221838075114918,1.7409175807029482,1.4752075844214438,1.3782456743692095,1.3414785526880453,1.3137579120112797,1.5703790230137757
2025-03-10,1.0019368152371861,1.553870141223685,1.5641737983315953,1.6484640797555878,1.512189276967509,1.5579422071700426,1.9173666040694621,1.2632427774198236,1.5806089009974935,1.2755988536437883,1.546053470354324,1.556305295398392,1.5398322836662326,1.5206308475594708,1.617710770299995,1.624053400835554,1.7154041333995427,1.4771320996373545,1.3812868539142473,1.3444386034325606,1.3166567955437594,1.5738441560096994
2025-03-11,1.004925441084277,1.5464617139000023,1.5574490614514078,1.6500921924269514,1.5049795725907689,1.5505143653510167,1.891463924215666,1.2572199817817584,1.5681413461254714,1.2695171476178582,1.5386823107768401,1.549614386991692,1.5475237536146154,1.5282264062385889,1.6288845208239398,1.6352709607799285,1.7048985962746113,1.4700895382821153,1.374701256444485,1.3380286883306205,1.3103793364941008,1.5663404980531739
2025-03-12,1.0024349195450346,1.550455650378637,1.5466894824431079,1.6411508061625688,1.5088663760987664,1.554518768323791,1.8763824842883652,1.2604669142481586,1.5626002106267944,1.2727958390982548,1.5426561559453338,1.5389089335409722,1.5485492829410665,1.529239147395805,1.6313675764959275,1.6377637518786783,1.6958938501675267,1.4738862337845196,1.378251599428077,1.3414843196855712,1.3137635598381592,1.5703857740512204
2025-03-13,0.9974538764665498,1.5597688378586925,1.514410745418208,1.6099345197049761,1.5179297475273705,1.563856361906122,1.855017111058022,1.2680382141314757,1.5168858427627128,1.2597973904064466,1.534730114951026,1.5067925731888128,1.535473784028816,1.516326697641304,1.6065370197760502,1.6128358408911794,1.683887522024748,1.4827394885139638,1.386530401557648,1.3495422702420643,1.3216549989349498,1.5798186766474214
2025-03-14,1.0226081440128973,1.5783674503131595,1.5413096929389578,1.6549963001547339,1.5360294725777348,1.5825037138108278,1.931681097355135,1.2831582439395224,1.5335916445319875,1.2736718197670955,1.5517877426825404,1.5335562068156123,1.552384298936902,1.5330263414207714,1.633229868249918,1.6396333452027407,1.7424183717207953,1.5004196065214914,1.403063326802077,1.3656341506963574,1.3374143528385998,1.5986563624647836
2025-03-17,1.0196195181658068,1.5791243476368522,1.533240008682733,1.6529480374070176,1.5367660669599088,1.5832625946566532,1.9367082439975687,1.2837735753317905,1.5239810911277267,1.2742826019974647,1.5525318938554136,1.5255271167275726,1.553128736185006,1.5337614956681183,1.6350921600039088,1.6415029385268032,1.7484215357921848,1.4963951845857977,1.4037361580092949,1.36628903295055,1.3380557024458353,1.5994229892233458
2025-03-18,1.0218609875511246,1.5885844305940897,1.5410370289796957,1.7021063433522075,1.5459723935554452,1.6052322994570467,2.0045747236704234,1.2914642961664875,1.5317310268406092,1.281916465121607,1.5618326690170456,1.5332849144796097,1.562433086858572,1.5429498227351732,1.6419205631018752,1.6483581140483656,1.787442102256217,1.5040048370605703,1.4121455404146224,1.3744740803248232,1.3460716120007004,1.6090046755448877
2025-03-19,1.02335530047467,1.6023756199424908,1.5194976074906088,1.6959615551090585,1.5593936493579779,1.6538211695078766,1.9982907903673814,1.3026760569656732,1.511205967964862,1.2930453370649846,1.554776855455966,1.5118538460401307,1.5759972450676607,1.535979315267064,1.6307468125779303,1.637140554103991,1.7904436842919116,1.5170617543319151,1.4244049873538542,1.3864064850061029,1.3577574425553072,1.622973141882307
2025-03-20,1.0151365793951703,1.6036952233942083,1.5193802843988682,1.642706723668436,1.5606778558927434,1.6439234367197444,1.9241403773914847,1.3037488490125864,1.5110892850852415,1.294110197930803,1.5548124141172253,1.5117371131367008,1.5772951251518343,1.5360144440175216,1.6306208997387428,1.6370141475927371,1.7514231178278798,1.518311099306071,1.4255780267552047,1.3875482315231669,1.358875595743294,1.6243097079991515
2025-03-21,0.9986991372361711,1.5974755151677345,1.5134875799023013,1.5894518922278136,1.5546249845256848,1.5953345666689145,1.8902071375550575,1.2986924409600034,1.5052287360730114,1.2890911720419571,1.5487822910479296,1.5058740516137377,1.5711778060238766,1.5300572262531522,1.5955240288455814,1.601779670837566,1.71690492441739,1.5124225414947474,1.4200491212305482,1.3821668192545886,1.3536053862930777,1.6180100493696263
2025-03-24,1.0029330238528833,1.5987305734334156,1.514560024600195,1.5891466442568014,1.5558463772283193,1.6223283833638202,1.8964910708580995,1.2997127599990925,1.5062953286229304,1.2900046113135546,1.549999093432482,1.506941101428876,1.5722911295356738,1.531141412064492,1.5952176147446653,1.6014720553652622,1.7229080884887795,1.513494231515293,1.4210553562145911,1.3831462111548578,1.3546688477436022,1.6192812406130197
2025-03-25,1.0034311281607318,1.597315767616218,1.5134877697155222,1.5880215846856462,1.5544695220272324,1.601633123897726,1.893442788732278,1.2985625717159075,1.504811827674944,1.288734128010961,1.548627412818825,1.5058742404721122,1.5711780030722857,1.5300574181444462,1.5940882571413062,1.6003382698393398,1.6913914771139853,1.5124227311743972,1.4200492993252356,1.382166992598288,1.3534700257544485,1.6178482483646897
2025-03-26,0.999446293697944,1.6011170961819807,1.5172413266288998,1.5919599907415536,1.5581688841186168,1.6041602427765997,1.8981386610161133,1.3016529205989344,1.508393013250527,1.2918010869390586,1.5523128717252108,1.5096089152934777,1.5750746358522698,1.5338520689600388,1.5980417089747831,1.6043072221471784,1.6940602202047745,1.5161736467167248,1.423571122211073,1.3855948646791338,1.356691044651346,1.6216984405973476
2025-03-27,1.0029330238528833,1.6049623220346922,1.5208851173222024,1.5957832249868682,1.5619109660003172,1.6073709240572123,1.9019377317725252,1.304778956460696,1.5120155539281772,1.294386590218289,1.5560408898695977,1.5132343760685905,1.5782271031146085,1.5369220304225637,1.6012401441833273,1.6075181976028372,1.6974508337433742,1.5192082253179533,1.4264203594829008,1.3883680935473657,1.3599492594886464,1.6255930943887265
2025-03-28,0.9982010329283226,1.6285487465366184,1.5432359485556397,1.6192347540606948,1.5848647105041715,1.6311558608077945,1.930081496212142,1.3239539052590248,1.5342360386204614,1.3135401674781249,1.5789083681069005,1.5354727724937556,1.6015807866134268,1.5596645055644593,1.624934361231724,1.6313053136213875,1.7225687204200228,1.5416885819110315,1.44752769539539,1.40891235423873,1.3799349875615115,1.6494827074128156
2025-03-31,0.992223781234141,1.6457540894110259,1.5595399761062294,1.6363416961752733,1.6016085389046189,1.6450740543736382,1.9504724817374455,1.3379412550011407,1.5504449836402991,1.327417497836722,1.5955892687543773,1.5516947833984063,1.618501217539028,1.576142098049393,1.6421015187349024,1.6485397791621879,1.7372669141716612,1.5579762617939634,1.459879041542321,1.4209342065550943,1.3945137679976998,1.6669092140536503
2025-04-01,0.9917256769262925,1.6560811259104677,1.5693260227332508,1.6466096703098587,1.6116585639633474,1.6533322698205795,1.962711613111725,1.346336779134063,1.5601739595787152,1.3357469858436837,1.6056015231504404,1.5614316017768333,1.6286572434334545,1.586032322281306,1.6524056355096224,1.6588842957456358,1.7479933729122366,1.567752496180577,1.467207584363526,1.4280672476376297,1.4032642822292885,1.677368998055128
2025-04-02,0.9909785204645198,1.6497440807858104,1.5633209486666695,1.6403088679999995,1.605491503131855,1.6482710485864347,1.956507641924035,1.3411849802343152,1.55420390616196,1.330635709112139,1.599457639771038,1.5554567359537077,1.622425136634602,1.5799633210480866,1.6460826547614988,1.6525365242057928,1.7424681085537974,1.5627969585199457,1.462716132574658,1.4236956132060858,1.3978946484962682,1.6709504942360396
2025-04-03,0.9859974773860352,1.6649999301599856,1.5777776084565873,1.6554774661533642,1.620338131059522,1.6604648307071481,1.9744027977362246,1.3535874590670411,1.5685762569800745,1.3429406345769688,1.6142484701288582,1.5698406721945657,1.6374283567059136,1.5945738795725033,1.661304645451426,1.6678181964313408,1.7584055562959782,1.577091047884211,1.4735371937346926,1.4342280035726696,1.4108215445202057,1.6864024478745858
2025-04-07,0.9202477087500379,1.614068863787739,1.5295146057733224,1.6048376846259775,1.570773234747157,1.609511522287705,1.9140073357812257,1.3121822605024023,1.5205947165565226,1.3018611141789982,1.5648698518573663,1.521820454282778,1.5873406835447654,1.5457970918832964,1.6104866149942847,1.6168009214629728,1.7046172837112266,1.5288490465604339,1.437477698833037,1.3991304589687485,1.3676655993325986,1.6348166949582077
2025-04-08,0.928964534137386,1.62533472178713,1.5401902930028002,1.616039110954616,1.581736898447588,1.6207455710109577,1.927366700637631,1.3213410141019537,1.5312081448529764,1.3109478283684108,1.5757923111985257,1.5324424379683346,1.5984199845205032,1.5565864274090195,1.6217274696576154,1.628085848644916,1.716515150458084,1.5395200883279052,1.4473662368928804,1.4087552029250758,1.3772116148579678,1.646227368414365
2025-04-09,0.9379304116786584,1.6457540894110259,1.5595399761062287,1.636341696175273,1.6016085389046189,1.6411072843218533,1.9515805494398653,1.3379412550011405,1.5504449836402987,1.3274174978367215,1.595589268754377,1.5516947833984058,1.6185012175390276,1.5761420980493925,1.6421015187349022,1.6485397791621876,1.738080033936763,1.558861351531447,1.46554975495926,1.422771664182743,1.3945137679976995,1.66690921405365
2025-04-10,0.9536206973758851,1.6814293064090973,1.5933463189995756,1.671812879549295,1.636326807289317,1.6766817719454874,1.993885204818482,1.3669439747330536,1.584054173245736,1.356192092769862,1.6301770566680487,1.5853310650693355,1.653585670628864,1.6103083272141827,1.6776975585021165,1.6842753819050076,1.7757566119684787,1.5926529837951064,1.4973186600867283,1.447444943470339,1.4247428171613692,1.7030430133314816
2025-04-11,0.9563602710690515,1.707012192282714,1.6175890254165148,1.6972494518372447,1.6612234602757119,1.7021924242545405,2.024222095846569,1.3877419776987017,1.6081555000022665,1.3768265062416536,1.6549801414219314,1.6094518196886203,1.6787449165946018,1.6348091099705122,1.7032236659667632,1.7099015707140033,1.8027746843728008,1.6168851411420726,1.5201003091583996,1.4650632012970575,1.4464202274168951,1.7289547509715053
2025-04-14,0.9583526883004455,1.7196862825320287,1.6295991735496775,1.7098510564569631,1.6735575819386967,1.7148307290682,2.039251381310025,1.398045575498197,1.620095606835777,1.3870490597047431,1.6672679081807358,1.6214015513348716,1.691209130192307,1.6469471124369508,1.7158696274630103,1.7225971137936893,1.8161597844630155,1.628890063130478,1.5313866307168422,1.4737653503821715,1.4571594948829356,1.7417917586096823
2025-04-15,0.9590998447622182,1.7192168717820542,1.6291543532484494,1.7093843303599365,1.6731007626178456,1.7143626437047312,2.038694741107675,1.3976639607648824,1.6196533806567581,1.3866704466135176,1.6668128057081875,1.6209589686813068,1.6907474926516513,1.6464975567900457,1.7154012585187048,1.7221269084944417,1.8156640400152297,1.6284454363901666,1.5309686188072702,1.4734435236371721,1.4567617442360452,1.7413163138823424
2025-04-16,0.9613413141475363,1.7609944285297954,1.668743360057763,1.750922952995304,1.7137576821736102,1.7560222410534605,2.088235719116844,1.4316276720298857,1.659011510589441,1.42036701173259,1.707316925764987,1.6603488248485794,1.7318332337700122,1.6865080093646023,1.7570860945618896,1.7639751801274806,1.8597852958681593,1.668017216277873,1.5681716787591737,1.5020876680420778,1.4921615518092897,1.7836308946155923
2025-04-17,0.9620884706093094,1.775546161779009,1.6825327893958388,1.765391462003129,1.7279190811200003,1.7705328873209956,2.105491565389701,1.4434577287626398,1.6727205221390273,1.4321040175605817,1.7214251024139846,1.6740688871090903,1.7461439975303403,1.7004442344186617,1.7716055318353585,1.7785515444041573,1.875153373749517,1.6818006452275238,1.5811300479559043,1.524606413726068,1.5044918218628918,1.7983696811631291
2025-04-18,0.9645789921485517,1.7797708585287806,1.686536172106893,1.7695919968763685,1.732030455007662,1.7747456555922154,2.1105013272108533,1.4468922613624715,1.6767005577501977,1.4355115353816115,1.7255210246669195,1.678052130991174,1.750298735396242,1.7044902352408078,1.7758208523341077,1.782783392097386,1.8796150737795885,1.6858022858903257,1.5848921551420518,1.5432877720971157,1.5080715776849052,1.8026486837091882
2025-04-21,0.9650770964564002,1.8128643164019913,1.7178960033434842,1.802496186716744,1.7642362171276778,1.8077456737167705,2.1497444614765433,1.4737961000611537,1.7078775033710307,1.4622037583130114,1.7576057489815753,1.7092542080674966,1.7828441820124716,1.7361839083476194,1.8088408629076416,1.8159328656943436,1.9145650573484823,1.7171484710822729,1.6083071800392257,1.5713098096536875,1.5361129982906774,1.8361675369866501
