date,baseline_threshold_dual_nav,hs300_trend_guard_nav,core_satellite_70_30_nav,adaptive_core_satellite_80_20_nav,hs300_partial_override_30_nav,hs300_partial_override_40_nav,hs300_partial_override_50_nav,hs300_benchmark
2018-01-22,1.0563303173468435,1.0669401437106902,1.1628187440229354,1.0721960386232787,1.0595055016614754,1.0604926292276784,1.0614438956831025,1.4355788096795281
2018-01-23,1.0558490734665034,1.0664540661964712,1.1622889860529932,1.071707566623906,1.0590228112279167,1.0600094890776885,1.0609603221543176,1.4349247874427722
2018-01-24,1.0565709392870137,1.0671831824677998,1.1630836230079065,1.0724402746229653,1.059746846878255,1.0607341993026733,1.0616856824474952,1.4359058207979063
2018-01-25,1.0498335249622504,1.060378097268734,1.155667011428717,1.0656016666317463,1.0529891808084324,1.053970237202816,1.0549156530445052,1.4267495094833218
2018-01-26,1.0551272076459928,1.0657249499251427,1.16149434909808,1.0709748586248469,1.0582987755775786,1.0592847788527038,1.0602349618611402,1.433943754087638
2018-01-29,1.0351555866118725,1.0455527330850545,1.1395093933454823,1.0507032706508759,1.03826712258489,1.0392344626281258,1.040166660416562,1.4068018312622619
2018-01-30,1.0257243246840542,1.0360267431637262,1.1287460775983347,1.0408960153424973,1.0288075115749251,1.0297660382209877,1.0306897427919548,1.3924133420536289
2018-01-31,1.0260019650851133,1.036307172196711,1.129993388946983,1.041177762377452,1.0290859865250188,1.0300447726225892,1.030968727219515,1.396664486592543
2018-02-01,1.0242013035010518,1.034488424691576,1.1262240089400217,1.0393504668529872,1.0272799123987593,1.0282370158004361,1.0291593488317075,1.3868541530412022
2018-02-02,1.0295528700243228,1.0398937425752446,1.1324146002131574,1.044781189451507,1.0326475649983309,1.033609669372479,1.0345368216971416,1.3953564421190312
2018-02-05,1.0285877396094885,1.0389189183497227,1.1313530444595006,1.0438017836024782,1.0316795335336029,1.0326407360053615,1.033567019192621,1.394048397645519
2018-02-06,1.0340445325583745,1.0444305195576735,1.1260077731741258,1.0493392890514146,1.0371527288550186,1.0381190306320367,1.0390502278731684,1.354807063440156
2018-02-07,1.0228164627991199,1.0330896745910898,1.1094586258787955,1.037945142699279,1.0258909090552724,1.0268467183405077,1.0277678042689697,1.3227599738391094
2018-02-08,1.0224073362140003,1.0326764387212535,1.1064333754915125,1.0375299646421994,1.0254805526916504,1.0264359796531715,1.0273566971472623,1.3119686069326344
2018-02-09,1.0224073362140003,1.0326764387212535,1.0911275299432128,1.0375299646421994,1.0254805526916504,1.0264359796531715,1.0273566971472623,1.2514715500327
2018-02-12,1.0224073362140003,1.0326764387212535,1.0958318947835741,1.0375299646421994,1.0254805526916504,1.0264359796531715,1.0273566971472623,1.2694571615434913
2018-02-13,1.0224073362140003,1.0326764387212535,1.0998121188218142,1.0375299646421994,1.0254805526916504,1.0264359796531715,1.0273566971472623,1.2848266841072584
2018-02-14,1.0224073362140003,1.0326764387212535,1.1027512960291517,1.0375299646421994,1.0254805526916504,1.0264359796531715,1.0273566971472623,1.2962720732504895
2018-02-22,1.0121637884264088,1.0223300043066368,1.1018573477051032,1.0271349025202605,1.0152062142018257,1.0161520686951226,1.0170635614767964,1.3230869849574878
2018-02-23,1.0116577065321957,1.0218188393044836,1.1032684631312761,1.0266213350690006,1.0146986110947247,1.0156439926607752,1.0165550296960582,1.330281229561804
2018-02-26,1.0116577065321957,1.0218188393044836,1.107499286146234,1.0266213350690006,1.0146986110947247,1.0156439926607752,1.0165550296960582,1.3472858077174614
2018-02-27,1.006803085062566,1.0169154578115838,1.0990220888663351,1.0216949079363593,1.0098293972975905,1.0107702422801523,1.011676907540355,1.3279921517331579
2018-02-28,1.0008632438527572,1.0109159565855566,1.0911546247821247,1.0156672093644632,1.0038717017383125,1.0048069960130126,1.0057083122156332,1.3145846958796588
2018-03-01,0.9999709437839434,1.0100146942171295,1.0928351205111615,1.0147617111094578,1.0029767195376542,1.0039111799690188,1.0048116926207902,1.3240680183126219
2018-03-02,0.984528452177121,0.9944170975717762,1.07883367000575,0.9990908065655371,0.9874878099152513,0.9884078395299427,0.9892944456185752,1.3152387181164151
2018-03-05,0.9865568725007398,0.9964658914348768,1.0796664028622156,1.0011492296539675,0.9895223273926572,0.9904442525409562,0.9913326853008294,1.3122956180510128
2018-03-06,0.9862656379996325,0.9961717317621285,1.0842860582090723,1.0008536874459515,0.9892302174805118,0.9901518704737855,0.9910400409656852,1.3319162851536945
2018-03-07,0.9891781980232561,0.999113545661758,1.0838919664795519,1.0038093277189553,0.9921515322608158,0.9930759070052694,0.9939667003705301,1.3211249182472196
2018-03-08,0.9887825267440469,0.9987139002434934,1.0868875208536322,1.0034078039878678,0.9917546716479114,0.9926786766424673,0.9935691136903819,1.3345323741007187
2018-03-09,0.9887825267440469,0.9987139002434934,1.0892844793656837,1.0034078039878678,0.9917546716479114,0.9926786766424673,0.9935691136903819,1.3443427076520593
2018-03-12,0.9880941583218728,0.9980186178197861,1.089707235916024,1.0027092537726827,0.9910642340845028,0.991987595807315,0.9928774129527443,1.3482668410725958
2018-03-13,0.9878012812093654,0.9977227990371793,1.0859923841513777,1.0024120446570777,0.9907704766234923,0.9916935646562791,0.9925831180544997,1.3338783518639625
2018-03-14,0.973205145333273,0.982980058955295,1.0736390984259518,0.9876000144583184,0.9761304667612737,0.9770399148863094,0.9779163238975804,1.3293001962066704
2018-03-15,0.9814294141670753,0.9912869326929454,1.0823672636863741,0.9959459300734591,0.984379456621228,0.9852965902233768,0.9861804055079825,1.339110529758011
2018-03-16,0.9649808764994706,0.9746731852176447,1.0661008565312127,0.9792540988431776,0.9678814769013192,0.968783239549242,0.9696522422871783,1.324395029431
2018-03-19,0.9759465682778737,0.9857490168678453,1.076318553797597,0.9903819863300319,0.9788801300479252,0.9797921399986652,0.9806710177677145,1.3315892740353168
2018-03-20,0.9814294141670752,0.9912869326929454,1.0803926741042666,0.995945930073459,0.984379456621228,0.9852965902233767,0.9861804055079825,1.3309352517985609
2018-03-21,0.9512737617764667,0.960828395654894,1.0554828257446052,0.9653442394846097,0.9541331604680617,0.9550221139874628,0.9558787729365081,1.3240680183126223
2018-03-22,0.952644473248767,0.962212874611169,1.0537321177736922,0.9667352254204664,0.9555079921113874,0.9563982265436407,0.9572561198715751,1.3122956180510132
2018-03-23,0.8895917455229494,0.8985268426225161,0.9955376299046288,0.9027498723710543,0.8922657365184035,0.8930970489594573,0.8938981608584925,1.2733812949640284
2018-03-26,0.8938206687019905,0.9027982412847455,0.9974720363465579,0.9070413463863647,0.8965073712615504,0.8973426355788089,0.8981475557873253,1.2674950948332238
2018-03-27,0.9314608935585346,0.940816526150991,1.029584919946647,0.9452383152277155,0.9342607374807924,0.9351311761208397,0.9359699928129585,1.2789404839764547
2018-03-28,0.9248170926059059,0.9341059945807271,1.0182052281664464,0.9384962445056918,0.9275969661720849,0.9284611962626311,0.9292940299540928,1.2531066056245905
2018-03-29,0.9367759343206375,0.946184951407202,1.0330016757131135,0.9506319718053344,0.9395917545277584,0.9404671600074066,0.941310763100051,1.2759973839110523
2018-03-30,0.9660086585122036,0.9757112903163631,1.0550900093803224,0.9802970829822385,0.9689123482860715,0.9698150713835243,0.9706849996790597,1.2740353172007841
2018-04-02,0.959364857559575,0.9690007587460991,1.04895431062411,0.9735550122602148,0.962248576977364,0.9631450915253157,0.9640090368201941,1.2697841726618697
2018-04-03,0.9434197352732663,0.9528954829774658,1.034724358723354,0.957374042527358,0.9462555258364659,0.9471371398656151,0.9479867259589166,1.261608894702419
2018-04-04,0.9221595722248547,0.9314217819526216,1.0175973394932294,0.9357994162168823,0.9249314576486019,0.9257932043193478,0.9266236448105467,1.2583387835186388
2018-04-09,0.9199707353523155,0.9292109603100015,1.016302720991554,0.933578203826738,0.9227360414320916,0.9235957426619567,0.9244242120205856,1.259973839110529
2018-04-10,0.92078637250224,0.9300347897539409,1.022868258862186,0.9344059052265105,0.9235541302756222,0.9244145937082768,0.9252437975798207,1.284499672988881
2018-04-11,0.9251354741878595,0.9344275740007492,1.0266407471475156,0.9388193353323774,0.9279163047654848,0.9287808323796665,0.9296139527861017,1.286134728580771
2018-04-12,0.9275789721387593,0.9368956145483668,1.0253281655222486,0.9412989755430866,0.9303671475366924,0.9312339585693707,0.9320692794405625,1.272727272727272
2018-04-13,0.9203647478799102,0.92960893031608,1.0176121181354612,0.9339780442712887,0.923131238307401,0.923991307737081,0.9248201319192858,1.2638979725310655
2018-04-16,0.9232566465047409,0.9325298752929538,1.0150325585997764,0.9369127175386776,0.926031829583576,0.9268946014566153,0.9277260299057895,1.2439502943100058
2018-04-17,0.9243408377960494,0.9336249562474265,1.0113841403532013,0.9380129453170718,0.9271192798054725,0.9279830648418121,0.9288154696473303,1.2256376716808366
2018-04-18,0.9235710505398899,0.9328474372155233,1.0114421171138086,0.93723177198588,0.9263471786742105,0.9272102443539169,0.9280419559361293,1.2282537606278607
2018-04-19,0.9259417866432194,0.9352419850924976,1.0175411871057973,0.93963757411419,0.9287250408856955,0.9295903219888555,0.9304241685109562,1.2455853499018963
2018-04-20,0.9218776676089404,0.9311370458748275,1.0096864709314852,0.9355133418942301,0.924648705666007,0.9255101889003894,0.9263403755255387,1.2262916939175927
2018-04-23,0.9171361954022818,0.9263479501208791,1.0073437015705125,0.9307017376376103,0.9198929812430372,0.9207500336305123,0.921575950375885,1.231523871811641
2018-04-24,0.9144267827127625,0.9236113239757657,1.0115999326017828,0.9279522494909704,0.9171754244299115,0.9180299449048683,0.91885342171894,1.257357750163505
2018-04-25,0.9140881061265724,0.9232692457076265,1.0095223110670364,0.9276085634726403,0.9168357298282707,0.9176899338141628,0.9185131056368218,1.2498364944408102
2018-04-26,0.9151041358851422,0.9242954805120439,1.0042855178997017,0.9286396215276302,0.9178548136331928,0.9187099670862793,0.9195340538831761,1.2249836494440802
2018-04-27,0.911717370023243,0.9208746978306522,1.0023271710023756,0.9252027613443304,0.9144578676167857,0.9153098561792242,0.9161308930619949,1.2275997383911046
2018-05-02,0.9090079573337237,0.9181380716855388,1.0012033009867507,0.9224532731976905,0.91174031080366,0.9125897674535802,0.9134083644050499,1.231523871811641
2018-05-03,0.9085534533550569,0.9176790026496962,1.002606897092926,0.9219920465610918,0.9112844406482582,0.9121334725698534,0.9129516602228475,1.2387181164159573
2018-05-04,0.8948228728765025,0.9038105116403542,0.9905702085766797,0.9080583743603579,0.8975125879246018,0.8983487887892181,0.8991546115214972,1.2328319162851529
2018-05-07,0.8958807619823276,0.9048790262290805,0.9961956669878114,0.9091319109124589,0.8985736569002462,0.8994108463490972,0.9002176217515813,1.2527795945062123
2018-05-08,0.8953486872907271,0.904341607356784,0.9996820411118031,0.9085919661992221,0.8980399828649677,0.8988766750966256,0.8996829713451958,1.2691301504251136
2018-05-09,0.8945504566631277,0.9035353592670158,0.9982081422622786,0.9077819287850772,0.8972393528653853,0.8980752991604325,0.8988808765713368,1.2655330281229553
2018-05-10,0.9031532071600481,0.9122245161536089,1.0069404801232902,0.9165119242602145,0.9058679620525202,0.9067119475110953,0.9075252720327638,1.274035317200784
2018-05-11,0.9188329503399101,0.9280617473368313,1.0173942648676684,0.9324235896119545,0.9215948363937098,0.9224534743776074,0.923280919116666,1.2665140614780894
2018-05-14,0.9194601400671045,0.9286952365841602,1.0205598190088172,0.9330600562260241,0.9222239113673573,0.9230831354522678,0.923911145000022,1.2776324395029421
2018-05-15,0.9232232784302715,0.9324961720681336,1.0246591194598642,0.9368788559104417,0.9259983612092428,0.9268611019002309,0.9276925003001586,1.2825376062786127
2018-05-16,0.9156970017039378,0.9248943011001869,1.0163037902848902,0.9292412565416066,0.9184494615254718,0.919305169004305,0.9201297896998856,1.272073250490516
2018-05-17,0.9213417092486881,0.9305957043261469,1.0181027306665738,0.934969456068233,0.9241111362883001,0.9249721186762494,0.9258018226500904,1.2612818835840411
2018-05-18,0.9194601400671045,0.9286952365841601,1.019973233546756,0.9330600562260241,0.9222239113673573,0.9230831354522678,0.923911145000022,1.2750163505559182
2018-05-21,0.9276136065206328,0.9369305967994358,1.0277956941693442,0.9413341222089289,0.9304018860247759,0.9312687294228542,0.9321040814836513,1.2812295618051006
2018-05-22,0.9200873297942991,0.929328725831489,1.0206991472009144,0.9336965228400937,0.9228529863410049,0.9237127965269284,0.9245413708833782,1.275997383911052
2018-05-23,0.908170724977604,0.9172924301322399,1.0074431360400382,0.9216036571727714,0.9109005618417008,0.9117492361083792,0.9125670790996124,1.259319816873773
2018-05-24,0.9144426222495488,0.9236273226055288,1.009880440186314,0.9279683233134672,0.9171913115781766,0.918045846854984,0.9188693379331733,1.249182472204054
2018-05-25,0.9156970017039376,0.9248943011001866,1.0101363572162552,0.9292412565416064,0.9184494615254717,0.9193051690043049,0.9201297896998853,1.2462393721386518
2018-05-28,0.9118665707075791,0.9210253970929689,1.0090851111005656,0.9253541688853961,0.914607516777952,0.9154596447665777,0.9162808160103562,1.2540876389797242
2018-05-29,0.9061213184112723,0.9152224392397171,1.0017936712722806,0.9195239374299754,0.9088449950398093,0.909691754161497,0.9105077515825633,1.2423152387181153
2018-05-30,0.8999656029329348,0.9090048954948821,0.99133380174909,0.9132771715506957,0.9026707763235062,0.9035117830055085,0.9043222369658338,1.2187704381948976
2018-05-31,0.909199176150441,0.9183312111121346,1.0045180093018304,0.9226473203696153,0.9119321043979608,0.9127817397394912,0.9136005088909278,1.2436232831916276
2018-06-01,0.9085836046026072,0.917709456737651,1.0019816555643266,0.9220226437816873,0.9113146825263305,0.9121637426238923,0.9129819574292548,1.235120994113799
2018-06-04,0.9301286087767884,0.9394708598445737,1.0215581290065332,0.9438863243591664,0.9329244480333913,0.9337936416698519,0.9346312585878076,1.247220405493786
2018-06-05,0.9387466104464608,0.9481754210873427,1.0307550263087881,0.952631796590158,0.9415683542362154,0.9424456012882356,0.9432909790512287,1.257684761281883
2018-06-06,0.945517897472632,0.9550147192066611,1.0353966795535234,0.9595032390573657,0.9483599948241488,0.9492435695598229,0.950095045129631,1.2553956834532367
2018-06-07,0.9479801836639671,0.9575017367045953,1.0372032099810162,0.9620019454090777,0.9508296823106701,0.9517155580222184,0.9525692509763228,1.2550686723348587
2018-06-08,0.9356687527072922,0.9450666492149252,1.0236393298296467,0.9495084136505182,0.938481244878064,0.9393556157102415,0.940198221742864,1.2383911052975793
2018-06-11,0.9436711828291308,0.9531494560832107,1.0305786073505308,0.9576292092935818,0.9465077292092579,0.9473895782130264,0.9482393907446122,1.2416612164813596
2018-06-12,0.9449023259247984,0.9543929648321777,1.0346139536231027,0.9588785624694378,0.9477425729525185,0.9486255724442242,0.9494764936679582,1.2540876389797244
2018-06-13,0.9516736129509696,0.9612322629514963,1.0366474244313058,0.9657500049366455,0.9545342135404519,0.9554235407158115,0.9562805597463605,1.2413342053629814
2018-06-14,0.9504424698553021,0.9599887542025293,1.0348894068975447,0.9645006517607896,0.9532993697971912,0.9541875464846138,0.9550434568230146,1.2380640941792012
2018-06-15,0.972603045577317,0.9823719116839355,1.051288065437411,0.9869890089261967,0.9755265571758823,0.9764354426461722,0.9773113094432404,1.236102027468933
2018-06-19,0.9449023259247985,0.9543929648321777,1.019482218450624,0.9588785624694379,0.9477425729525185,0.9486255724442242,0.9494764936679582,1.1935905820797896
2018-06-20,0.9417796564984383,0.9512389311820881,1.0171233583603918,0.9557097050241089,0.9446105172093788,0.9454905986052765,0.9463387077439762,1.1935905820797896
2018-06-21,0.9590967662903617,0.9687299747568432,1.02771242621961,0.973282955600197,0.9619796798624983,0.962875943882488,0.9637396477507713,1.183780248528449
2018-06-22,0.9548583336110481,0.9644489710805186,1.0258959779145198,0.9689818314277212,0.957728507034823,0.9586208102920981,0.9594806972872261,1.1890124264224975
2018-06-25,0.95364735284553,0.9632258271729974,1.020668337871859,0.9677529388070139,0.9565138862269159,0.957405057837701,0.9582638542976418,1.172334859385218
2018-06-26,0.9312442086834446,0.940597664883854,1.0008946089198385,0.9450184253239284,0.9340434012806328,0.934913637431355,0.9357522589903322,1.1608894702419872
2018-06-27,0.9320869128424488,0.9414488331990566,0.9944284974420117,0.9458735940862469,0.9348886384929666,0.9357596621402624,0.936599042587047,1.1334205362982332
2018-06-28,0.9298468241296469,0.9391862449405234,0.991034099978525,0.9436003717797686,0.9326418163801784,0.933510746692385,0.9343481098523279,1.126880313930673
2018-06-29,0.9496411433776034,0.9591793791678122,1.0136523119182057,0.9636874727052163,0.9524956346418078,0.953383062499586,0.954238251212388,1.156638325703073
2018-07-02,0.943573148851229,0.9530504374478901,1.0010366975101057,0.95752972527579,0.9464094005546397,0.947291157946873,0.9481408821950565,1.1258992805755388
2018-07-03,0.9532819400934283,0.9628567441997655,1.0071128293630112,0.9673821211628721,0.9561473750941087,0.9570382052312139,0.9578966726227871,1.1216481360366244
2018-07-04,0.9538887395460657,0.9634696383717577,1.0043904906082977,0.9679978959058148,0.9567559985028256,0.9576473956864852,0.9585064095245203,1.1098757357750155
2018-07-05,0.9526751406407908,0.9622438500277732,1.001010173185852,0.9667663464199295,0.9555387516853919,0.9564290147759426,0.9572869357210539,1.1007194244604308
2018-07-06,0.9648111296935398,0.9745017334676175,1.012523659748132,0.9790818412787822,0.9677112198597281,0.9686128238813686,0.969481673755717,1.1102027468933935
2018-07-09,0.9751267203883762,0.984920934391485,1.028959385037809,0.9895500119088068,0.9780578178079138,0.9789690616209806,0.9798472010851805,1.142576847612818
2018-07-10,0.9842287121779381,0.9941143469713684,1.0364776490499394,0.9987866330529463,0.9871871689386661,0.9881069184500503,0.988993254611178,1.1455199476782203
2018-07-11,0.9902967067043125,1.0002432886912904,1.0358023721318894,1.0049443804823726,0.9932734030258341,0.9941988230027632,0.9950906236285095,1.1265533028122947
2018-07-12,0.9933307039674998,1.0033077595512516,1.0455104032614446,1.0080232541970857,0.9963165200694183,0.9972447752791198,0.9981393081371754,1.1536952256376707
2018-07-13,1.0018258963044242,1.0118882779591427,1.0523028385138304,1.0166441005982827,1.0048372477914538,1.005773441652918,1.0066756247614397,1.1556572923479387
2018-07-16,1.0091074897360737,1.0192430080230495,1.0563168276011061,1.0240333975135945,1.0121407286960555,1.0130837271161737,1.0139924675822376,1.1507521255722684
2018-07-17,0.9860491105358506,0.9959530294873453,1.0374396829791497,1.0006339572817744,0.9890130391648166,0.9899344898158642,0.9908224653163776,1.1435578809679519
2018-07-18,0.9939375034201374,1.0039206537232441,1.0418253502143275,1.0086390289400287,0.9969251434781352,0.9978539657343911,0.9987490450389087,1.1383257030739036
2018-07-19,0.9951511023254123,1.0051464420672285,1.042895372690418,1.0098705784259139,0.9981423902955688,0.9990723466449337,0.999968518842375,1.1389797253106597
2018-07-20,0.9951511023254123,1.0051464420672285,1.0489138042124042,1.0098705784259139,0.9981423902955688,0.9990723466449337,0.999968518842375,1.1608894702419872
2018-07-23,0.9872627094411256,0.9971788178313298,1.0451323456351775,1.0018655067676598,0.9902302859822504,0.9911528707264069,0.9920419391198441,1.1684107259646819
2018-07-24,0.9857826442631966,0.9956838868161838,1.0498234690864183,1.0003635496539607,0.9887457719310282,0.9896669735726524,0.9905547091099436,1.1899934597776316
2018-07-25,0.9848954398833597,0.9947877713180492,1.0490755871368131,0.9994632224592721,0.9878559007362903,0.988776273296437,0.9896632098717446,1.1896664486592536
2018-07-26,0.9686161764142132,0.9783449982384119,1.03287156158554,0.9829431691954824,0.9715277040299053,0.9724328638204628,0.9733051402870876,1.1742969260954865
2018-07-27,0.9572206919858107,0.9668350570826659,1.0235889653310428,0.9713791319108297,0.9600979663354359,0.9609924771872809,0.9618544915778278,1.1713538260300842
2018-07-30,0.938618133430665,0.9480456536429683,1.0079469963439576,0.9525014192454984,0.9414394910360991,0.9423166180279431,0.9431618800923965,1.1648136036625236
2018-07-31,0.9383351282911753,0.9477598059878936,1.008837270736004,0.9522142281212096,0.9411556352219056,0.9420324977489605,0.9428775049563001,1.169064748201438
2018-08-01,0.9455974017056452,0.9550950219835513,1.0075361212535763,0.9595839192531596,0.9484397380360012,0.9493233870673938,0.9501749342338502,1.142903858731196
2018-08-02,0.9473345677834877,0.9568496362309185,1.0020860538559861,0.9613467800968579,0.950182125797243,0.9510673981887668,0.9519205097407096,1.11739699149771
2018-08-03,0.9728130035918456,0.9825839785256376,1.0167287185217337,0.9872020724711011,0.9757371462954575,0.9766462279689049,0.9775222838413156,1.101700457815565
2018-08-06,0.979761667903216,0.9896024355151064,1.0186435726977563,0.9942535158458947,0.982706697340425,0.983622272454397,0.9845045858687536,1.090255068672334
2018-08-07,0.983815055418182,0.99369653542563,1.0301178870542758,0.9983668578145244,0.9867722687833229,0.9876916317376009,0.9885775953847591,1.1206671026814903
2018-08-08,0.9762873357475308,0.9860932070203721,1.0200916487631086,0.990727794158498,0.9792219218179413,0.980134250211651,0.9810134348550346,1.104316546762589
2018-08-09,0.9699177267954414,0.9796596214466924,1.022773177269545,0.9842639710649372,0.9728331666933878,0.9737395427666166,0.9746129913298832,1.130804447351209
2018-08-10,0.9704967821547222,0.9802444928624814,1.023732991135271,0.9848515913461701,0.9734139626138018,0.9743208798070743,0.9751948498321698,1.132766514061477
2018-08-13,0.9647062285619137,0.9743957787045907,1.0181273495087162,0.9789753885338421,0.9676060034096622,0.9685075094024975,0.9693762648093048,1.1278613472858066
2018-08-14,0.9571808536655193,0.9667948186246014,1.0112390125094615,0.9713387043340908,0.9600580082666079,0.9609524818900373,0.9618144604046303,1.1229561805101362
2018-08-15,0.9560210737595255,0.965623389840202,1.0031371464350796,0.9701617698949128,0.958894742220999,0.9597881320445061,0.9606490661322733,1.0961412688031382
2018-08-16,0.946449986786734,0.9559561704652376,0.9948502837464475,0.9604491150882288,0.9492948858711188,0.950179331632684,0.9510316465851015,1.091563113145846
2018-08-17,0.9447053785161593,0.9541940392754399,0.9890066271289367,0.9586787019728588,0.9475450335469323,0.9484278489937297,0.9492785928586773,1.0748855461085667
2018-08-20,0.9496507184498852,0.9591890504125247,0.9957899856178402,0.9636971894042795,0.952505238495446,0.9533926753010102,0.9542478726365365,1.0863309352517976
2018-08-21,0.9531370078942901,0.9627103562954922,1.00347478689105,0.9672350452430103,0.9560020072486223,0.9568927019483867,0.9577510388228886,1.104970568999345
2018-08-22,0.9528467491937513,0.9624171822242944,1.0027263222414424,0.9669404932688213,0.9557108760701681,0.9566012995267807,0.9574593750120556,1.1030085022890768
2018-08-23,0.9531370300008172,0.962710378624058,1.0038319965144904,0.9672350676765192,0.9560020294215984,0.9568927241420211,0.9577510610364308,1.106278613472857
2018-08-24,0.9534272887080882,0.9630035527020555,1.0044910768219844,0.96752961965754,0.9562931606068049,0.9571841265703858,0.9580427248540286,1.1079136690647473
2018-08-27,0.9572003647364611,0.9668145256655644,1.0148340520078376,0.9713585039971284,0.9600775779851575,0.9609720698414405,0.9618340659265102,1.1357096141268794
2018-08-28,0.9598099227168104,0.9694502941565876,1.01589410862304,0.9740066604639136,0.9626949799395284,0.9635919103953438,0.9644562564886727,1.1324395029430994
2018-08-29,0.95633287544961,0.965938323279643,1.0121738635376614,0.970478183505252,0.9592074811442758,0.9601011623425908,0.9609623772198836,1.128188358404185
2018-08-30,0.9572029281035445,0.9668171147792151,1.009825948479321,0.9713611052794796,0.9600801490573714,0.960974643309089,0.9618366417025704,1.117069980379332
2018-08-31,0.9586526864194906,0.9682814345289752,1.0085907617972454,0.9728323072564268,0.9615342651483328,0.9624301141811965,0.9632934181383183,1.1085676913015035
2018-09-03,0.9554644235168105,0.9650611485789166,1.0056179290747125,0.969596886128741,0.9583364187638637,0.9592292884046301,0.9600897212072459,1.1062786134728573
2018-09-04,0.958453717251515,0.9680804669062649,1.0114749878313485,0.9726303950962704,0.9613346979062786,0.9622303610049251,0.9630934857825875,1.1196860693263562
2018-09-05,0.955704280311608,0.9653034145055011,1.003151735626116,0.9698402906926665,0.9585769965353482,0.9594700903193114,0.9603307391222816,1.0964682799215164
2018-09-06,0.9337087847923535,0.9430869952993906,0.9843876187692142,0.9475194554638364,0.9365153855679064,0.937387924834402,0.9382287658398355,1.0869849574885535
2018-09-07,0.9354193974434195,0.9448147894162401,0.9876038780082336,0.949255370123789,0.9382311400864061,0.9391052778991853,0.9399476593777136,1.0941792020928702
2018-09-10,0.9350452296844421,0.9444368635004736,0.9830782413836937,0.9488756679757395,0.9378558476303716,0.9387296357880257,0.9395716803139625,1.0784826684107252
2018-09-11,0.9350452296844421,0.9444368635004736,0.9820051420298486,0.9488756679757395,0.9378558476303716,0.9387296357880257,0.9395716803139625,1.074558534990189
2018-09-12,0.9343879778920858,0.9437730102433295,0.9794604806718384,0.948208694642577,0.9371966202291099,0.9380697941931245,0.9389112468383092,1.0670372792674943
2018-09-13,0.9375037847149168,0.9469201123616098,0.9848985580423076,0.9513705879782552,0.9403217927406736,0.9411978783874785,0.9420421369376565,1.0784826684107252
2018-09-14,0.9392019047777966,0.9486352884141893,0.9865952877311391,0.9530938252696876,0.9420250171199775,0.9429026896388973,0.9437484774121097,1.0801177240026152
2018-09-17,0.9352414148178902,0.9446350191256957,0.9809051690720639,0.9490747549221648,0.9380526224694715,0.9389265939596971,0.9397688151579622,1.0699803793328964
2018-09-18,0.9363741826178211,0.9457791644932969,0.9874028086650627,0.9502242777138948,0.9391887952143249,0.9400638252619951,0.9409070665616357,1.0905820797907118
2018-09-19,0.9369403952754887,0.9463510642148347,0.9918177398275144,0.9507988653345835,0.9397567098297227,0.9406322689960914,0.9414760201922096,1.105297580117723
2018-09-20,0.9377895859660704,0.9472087842126123,0.9922709274324053,0.9516606165720466,0.94060845307126,0.9414848057957855,0.9423293217210844,1.104643557880967
2018-09-21,0.9394875829531083,0.9489238359531709,1.002869671483351,0.9533837289671978,0.9423115540047727,0.9431894934864004,0.944035538523899,1.1393067364290377
2018-09-25,0.9292125172787101,0.9385455670847601,0.9921694579572334,0.9429566827711763,0.9320056028896886,0.9328739404500184,0.9337107323920194,1.1278613472858068
2018-09-26,0.9294977072978865,0.9388336215645455,0.9956602007442734,0.9432460910921378,0.932291650151018,0.9331602542178798,0.9339973029845636,1.1402877697841718
2018-09-27,0.9264145637531366,0.935719510795692,0.992063470531137,0.9401173441635244,0.9291992390988774,0.9300649620063768,0.930899234282617,1.1353826030085015
2018-09-28,0.9210846994953593,0.9303361131559894,0.9911540925712962,0.9347086448329849,0.9238533539988385,0.9247140962143644,0.9255435687409457,1.1471550032701103
2018-10-08,0.930355243173086,0.9396997705663279,0.9839818299198967,0.9441163109494891,0.9331517636616555,0.9340211690851455,0.9348589900961728,1.0925441465009804
2018-10-09,0.9288612103480929,0.9381907316124802,0.9834941363034805,0.942600179590505,0.9316532399785344,0.9325212492468993,0.9333577248233723,1.0948332243296266
2018-10-10,0.9288612103480929,0.9381907316124802,0.9833178828740354,0.942600179590505,0.9316532399785344,0.9325212492468993,0.9333577248233723,1.0941792020928707
2018-10-11,0.9334144515752894,0.9427897057870512,0.9715278757584017,0.9472207687061447,0.936220167625488,0.9370924318412468,0.9379330077881928,1.0379332897318503
2018-10-12,0.9463736766065411,0.9558790938223687,0.9863875244678129,0.9603716761891193,0.9492183463129714,0.9501027207636207,0.9509549669957588,1.0572269457161538
2018-10-15,0.9554801590609343,0.9650770421715107,0.9887296788957597,0.9696128544203989,0.9583522016068787,0.9592450859523158,0.9601055329253997,1.0418574231523867
2018-10-16,0.9551299097357653,0.9647232749273128,0.9865208574155981,0.9692574244884266,0.9580008994801898,0.9588934565219813,0.9597535880819519,1.0349901896664482
2018-10-17,0.9523279151344135,0.9618931369737307,0.985523598615284,0.9664139850326483,0.9551904824666799,0.9560804210793059,0.95693802933437,1.0385873119686064
2018-10-18,0.9533786631099205,0.962954438706324,0.9797683892429493,0.9674802748285652,0.9562443888467462,0.9571353093703092,0.9579938638647132,1.0156965336821446
