date,hs300_benchmark,base_pool,resource_risk,resource_cap_70,resource_cap_60,resource_abs_08,resource_abs_10,resource_margin_03,resource_margin_05,resource_margin_03_cap_70
2024-12-02,1.0000000000000007,1.3658004264524695,1.45457040842855,1.4620754988806828,1.4644383917470587,1.5002970597451661,1.428903675865334,1.4448141536452277,1.4182123185140774,1.4528844679559243
2024-12-03,1.001047120418849,1.372625163124312,1.4618387177773497,1.469381310242985,1.4717560101942646,1.5077938595440177,1.4360437317097579,1.4520337121893638,1.4252989509613683,1.460144352867634
2024-12-04,0.9955497382198961,1.3717720710403318,1.46093017910875,1.4684680838226971,1.470841307888364,1.5068567595691613,1.4351512247292049,1.4511312673713468,1.424413121905457,1.4592368672536704
2024-12-05,0.9937172774869116,1.3777437156281938,1.4672899497889496,1.4748606687647112,1.4772442240296688,1.5134164593931563,1.4413987735930756,1.4574483810974657,1.4306139252968362,1.4655892665514163
2024-12-06,1.006806282722514,1.3706071184736006,1.4596895106348124,1.4672210139198127,1.4695922225679585,1.5055770887792284,1.4339324485650076,1.4498989204455883,1.4232034648804448,1.457997636794133
2024-12-09,1.006020942408378,1.3913389908538736,1.481768847770465,1.489414272953894,1.4918213486236083,1.5283505237355528,1.455622183081117,1.4718301646203955,1.4447309122483842,1.4800513825607668
2024-12-10,1.0141361256544512,1.3786695132881512,1.4682759195208994,1.4758517257664,1.4782368827007113,1.5144334245955768,1.4423673453212724,1.4584277376246801,1.4315752499679768,1.4665740934811573
2024-12-11,1.011518324607331,1.3786695132881512,1.4682759195208994,1.4758517257664,1.4782368827007113,1.5144334245955768,1.4423673453212724,1.4584277376246801,1.4315752499679768,1.4665740934811573
2024-12-12,1.0225130890052367,1.4063120097951818,1.4977150357017697,1.5054427378118416,1.5078757174415778,1.5447980045373428,1.4712869913427515,1.4876693965244232,1.4602785131252294,1.4959790878366692
2024-12-13,0.9971204188481686,1.4143744046097322,1.5063014445878566,1.5140734496584285,1.5165203775743303,1.553654340353691,1.4797218880990162,1.4961982137035148,1.4686502982127612,1.5045555445236933
2024-12-16,0.9908376963350797,1.4328027356144193,1.52592752204177,1.5338007910220561,1.536279600734908,1.5738973936482017,1.4990016521133356,1.51569265297001,1.4877858069842629,1.5241588740940346
2024-12-17,0.993717277486912,1.4500792959313134,1.5443269696548139,1.552295173550457,1.5548038724479494,1.5928752561118054,1.51707643087676,1.5339686897823495,1.5057253464575457,1.5425369955662294
2024-12-18,0.9981675392670168,1.458141690745864,1.552913378540901,1.5609258853970442,1.5634485325807022,1.6017315919281538,1.5255113276330248,1.5424975069614413,1.514097131545078,1.5511134522532537
2024-12-19,0.9997382198952892,1.4212850287364898,1.513661223633074,1.5214712026697887,1.5239300862595468,1.5612454853391324,1.4869517996043857,1.5035086284284505,1.4758261140020743,1.511906793112571
2024-12-20,0.9965968586387446,1.3901872201660805,1.4805422179295953,1.488181314118667,1.4905863971760722,1.5270853329046459,1.4544171978302218,1.4706117621662398,1.4435349429501652,1.47882617446262
2024-12-23,0.9976439790575928,1.44086513042897,1.534513930927857,1.542431502868643,1.5449242608676603,1.58275372946455,1.5074365488696,1.5242214701491017,1.4961575920717949,1.5327353307810585
2024-12-24,1.0099476439790587,1.439713359741177,1.5332873010869874,1.5411985440334164,1.5436893094201243,1.581488538633643,1.5062315636187051,1.5230030676949458,1.494961622773576,1.5315101226829122
2024-12-25,1.010732984293195,1.4523828373068994,1.5467802293365527,1.5547610912209102,1.5572737753430212,1.595405637773619,1.5194864013785496,1.5364054946906611,1.5081172850539835,1.5449874117625217
2024-12-26,1.0109947643979071,1.4546863786824853,1.549233489018292,1.5572270088913638,1.5597436782380933,1.5979360194354328,1.5218963718803395,1.538842299598973,1.5105092236504212,1.5474378279588143
2024-12-27,1.0094240837696349,1.4454722131801419,1.5394204502913353,1.54736333820955,1.5498640666578045,1.5878144927881777,1.5122564898731798,1.5290950799657255,1.5009414692646703,1.5376361631736437
2024-12-30,1.0143979057591637,1.4270438821754552,1.5197943728374221,1.5276359968459226,1.5301048434972273,1.5675714394936673,1.4929767258588607,1.5096006406992304,1.4818059604931688,1.5180328336033027
2024-12-31,0.997643979057593,1.4178297166731118,1.5099813341104655,1.5177723261641087,1.5202252319169385,1.557449912846412,1.483336843851701,1.4998534210659829,1.472238206107418,1.508231168818132
2025-01-02,0.968062827225132,1.4351062769900058,1.5283807817235093,1.5362667086925097,1.5387495036299799,1.5764277753100158,1.5014116226151253,1.5181294578783222,1.4901777455807008,1.526609290290327
2025-01-03,0.9575916230366505,1.4281956528632482,1.5210210026782918,1.5288689556811494,1.5313397949447634,1.5688366303245744,1.4941817111097555,1.5108190431533866,1.4830019297913877,1.519258041701449
2025-01-06,0.9534031413612578,1.467355856248208,1.5627264172678577,1.5707895560788583,1.5733281441609905,1.6118531185754095,1.5351512096401843,1.552244726594689,1.5236648859308288,1.5609151170384241
2025-01-07,0.960471204188483,1.4558381493702786,1.5504601188591616,1.558459967726591,1.5609786296856294,1.5992012102663402,1.5231013571312346,1.5400607020531294,1.51170519294864,1.5486630360569607
2025-01-08,0.9589005235602107,1.4477757545557277,1.5418737099730742,1.5498292558800035,1.5523339695528764,1.5903448744499915,1.5146664603749698,1.5315318848740376,1.5033334078611078,1.540086579369936
2025-01-09,0.9568062827225144,1.4420169011167632,1.5357405607687264,1.5436644617038702,1.5461592123151962,1.584018920295457,1.508641534120495,1.525439872603258,1.4973535613700137,1.5339605388792046
2025-01-10,0.9455497382198965,1.4362580476777986,1.5296074115643787,1.5374996675277366,1.5399844550775157,1.5776929661409227,1.5026166078660204,1.5193478603324784,1.4913737148789197,1.527834498388473
2025-01-13,0.9416230366492159,1.437785986276038,1.5312346582893397,1.5391353102944347,1.541622741243018,1.579371367862003,1.5042151408853663,1.5209641926090551,1.4929602873385468,1.5294598590300263
2025-01-14,0.967277486910996,1.428012800486972,1.520826265840837,1.5286732140675965,1.5311437369888168,1.5686357716360126,1.4939904105159494,1.5106256124762876,1.4828120605487944,1.5190635305764888
2025-01-15,0.961256544502619,1.4344139125788058,1.527643417197276,1.5355255396151641,1.5380071367327353,1.5756672305991803,1.5006872693106157,1.5173970390846192,1.4894588120397187,1.525872780416911
2025-01-16,0.961780104712043,1.438175076558036,1.5316490374324705,1.539551827493539,1.5420399315848696,1.5797987736489325,1.5046222080698701,1.5213757923827764,1.493364308760898,1.5298737578811312
2025-01-17,0.9651832460732997,1.4413699770874688,1.5350515900148098,1.5429719360943086,1.5454655674995306,1.583308290689381,1.5079647206523186,1.5247555229898337,1.496681811962327,1.5332723666866168
2025-01-20,0.9701570680628284,1.4391160022088176,1.5326511183966076,1.5405590788559138,1.5430488107886662,1.58083235656483,1.5056066067382832,1.5223711520791474,1.4943413419517653,1.530874677369107
2025-01-21,0.9714659685863887,1.4391160022088176,1.5326511183966076,1.5405590788559138,1.5430488107886662,1.58083235656483,1.5056066067382832,1.5223711520791474,1.4943413419517653,1.530874677369107
2025-01-22,0.9620418848167551,1.4492628622211272,1.5434574719651948,1.551421189547374,1.5539284759797989,1.5919784244289723,1.5162222759746296,1.5331050240833615,1.5048775825217533,1.5416685056802457
2025-01-23,0.9649214659685875,1.4503883211660653,1.5446560799356581,1.5526259819288377,1.555135215453137,1.5932147124790061,1.5173997338171596,1.5342955926184854,1.506046230377457,1.5428657243871322
2025-01-24,0.9732984293193729,1.4562020645578413,1.5508476866565897,1.5588495352425333,1.5613688267903338,1.5996009618518006,1.5234820860716716,1.5404456703131577,1.5120830731951975,1.5490501546384332
2025-01-27,0.9675392670157081,1.4532044147626755,1.5476552050886894,1.5556405815514582,1.558154687037533,1.5963081197302658,1.5203459376796296,1.5372746017091035,1.508970390123969,1.5458613733615962
2025-02-05,0.9623036649214672,1.4976300124793802,1.5949682374790175,1.6031977331577394,1.6057886968186221,1.6451085098464957,1.5668241043652242,1.5842702909196882,1.555100797406701,1.593119566910348
2025-02-06,0.9740837696335091,1.4907454266167632,1.5876361890507864,1.5958278538439532,1.598406906878285,1.6375459672325094,1.559621434154134,1.5769874208138916,1.5479520190865832,1.5857960167968914
2025-02-07,0.9887434554973834,1.494098555973727,1.5912072545181921,1.5994173447991786,1.6020021988900075,1.6412292946189744,1.5631294861147431,1.5805345340378405,1.5514338230657845,1.5893629431701928
2025-02-10,0.9897905759162315,1.5123442455046212,1.6106388197447072,1.6189491703182217,1.6215655902284776,1.6612717208959413,1.5822181701819389,1.5998357657307638,1.570379681590451,1.6087719859652931
2025-02-11,0.9856020942408389,1.524595208401621,1.6236860320310713,1.632063701799167,1.634701316396637,1.6747290923079243,1.5950351568934464,1.612795466318457,1.5831007689160073,1.6218040756951133
2025-02-12,0.9955497382198966,1.5160737771031432,1.6146107516576294,1.6229415960539957,1.6255644682126462,1.6653685165793504,1.5861200150687689,1.6037810566646722,1.5742523320545085,1.6127393141541688
2025-02-13,0.9929319371727761,1.5220100708770556,1.6209328739033368,1.629296338308352,1.6319294805078808,1.6718893844325824,1.5923305798264562,1.6100607744760236,1.580416428062553,1.6190541086543748
2025-02-14,1.0007853403141376,1.5284965673739441,1.6278409592106873,1.6362400669952064,1.6388844311097408,1.6790146359948521,1.5991167679901,1.61692252511306,1.5871518405413583,1.6259541870474223
2025-02-17,1.002617801047122,1.5442795824909854,1.6446497888906269,1.653135624540921,1.6558072939433348,1.6963518770114732,1.615628996189908,1.6336186127600139,1.603540520782454,1.6427435342147998
2025-02-18,0.9950261780104726,1.5130820151679352,1.6114245406302101,1.619738945257266,1.6223566415404391,1.6620821421223524,1.5829900265699097,1.6006162165426399,1.5711457627868488,1.6095567961498543
2025-02-19,1.0005235602094258,1.5411598257586803,1.641327264064585,1.6497959566125553,1.652462228703045,1.6929249035225609,1.612365099227908,1.6303183731382764,1.6003010449828934,1.639424860408305
2025-02-20,0.9973821989528812,1.5380400690263754,1.6380047392385435,1.6464562886841898,1.6491171634627555,1.6894979300336488,1.6091012022659081,1.627018133516539,1.597061569183333,1.6361061866018105
2025-02-21,1.0115183246073316,1.5739172714478828,1.6762137747380226,1.684862469860393,1.6875854137260853,1.7289081251561373,1.6466360173289059,1.664970889166519,1.6343155408782788,1.6742709353764975
2025-02-24,1.008115183246075,1.5645580012509677,1.6662462002598974,1.6748434660752964,1.6775502180052166,1.7186272046894011,1.6368443264429064,1.6550701703013067,1.6245971134795973,1.664314913957014
2025-02-25,0.9973821989528813,1.5442795824909852,1.6446497888906269,1.653135624540921,1.6558072939433346,1.696351877011473,1.615628996189908,1.6336186127600136,1.6035405207824542,1.6427435342147996
2025-02-26,1.0060209424083788,1.5661178796171205,1.6679074626729187,1.6765133000394796,1.6792227506253616,1.7203406914338575,1.6384762749239068,1.6567202901121756,1.626216851379378,1.6659742508602615
2025-02-27,1.0094240837696353,1.5567586094202055,1.6579398881947938,1.6664942962543832,1.669187554904493,1.7100597709671213,1.6286845840379074,1.6468195712469633,1.6164984239806965,1.656018229440778
2025-02-28,0.9903141361256563,1.494363474774105,1.5914893916739603,1.5997009376870732,1.6022862500987016,1.64152030118888,1.5634066447979111,1.5808147788122153,1.5517089079894861,1.589644753310887
2025-03-03,0.9869109947643997,1.4943160187620816,1.5914388512659665,1.5996501365076987,1.6022353668184066,1.641468171965659,1.5633569962045233,1.5807645773944101,1.5516596308772994,1.5895942714824702
2025-03-04,0.9858638743455516,1.503211032732081,1.600911995257381,1.6091721587123022,1.611772777775751,1.6512391187651447,1.5726629811144992,1.590174182071506,1.560895986454061,1.599056435491915
2025-03-05,0.9903141361256564,1.5120929074292515,1.6103711459910144,1.6186801154586559,1.6212961005433442,1.660995632407333,1.5819552196857867,1.5995698873479403,1.5701186985451268,1.6085046224626627
2025-03-06,1.0047120418848188,1.5098756946735892,1.608009825844151,1.6163066116999263,1.6189187609121825,1.6585600805406595,1.5796355663928305,1.597224405307534,1.5678164013852012,1.6061460392374234
2025-03-07,1.0020942408376983,1.5082121743978967,1.6062381853321268,1.6145258301231489,1.6171351013745285,1.6567327457923973,1.5778951874979523,1.5954646477377994,1.566089044370668,1.6043764521704746
2025-03-10,0.9979057591623056,1.5115401326129334,1.6097824436632304,1.618088375626332,1.6207034043870618,1.6603884233191226,1.581376905349618,1.598985133629222,1.5695447112782588,1.6079166024786655
2025-03-11,1.0010471204188502,1.5043335231787152,1.6021074417924643,1.610373773346451,1.6129763343661454,1.6524721459952294,1.5738373333069975,1.5913616103759776,1.5620615518968588,1.600250496427728
2025-03-12,0.9984293193717299,1.5082186581809292,1.6062450905276084,1.6145327709470996,1.6171420534156997,1.6567398680632877,1.577901970847283,1.5954715066179939,1.5660957769655548,1.6043833493623914
2025-03-13,0.993193717277489,1.5172781389349426,1.6158933907955646,1.6242308531752832,1.6268558089311602,1.6666914774454635,1.5873800213004263,1.6050550927441698,1.5755029106549585,1.6140204666310098
2025-03-14,1.0196335078534053,1.535370094234182,1.6351612298584348,1.6435981077591526,1.646254363367693,1.6865650305757638,1.6063078682464267,1.6241936964355983,1.5942891354755437,1.6332659730315986
2025-03-17,1.016492146596861,1.5361063724151423,1.6359453623229254,1.6443862860814706,1.6470438154826001,1.6873738134467127,1.6070781642419891,1.6249725694804946,1.5950536679547167,1.6340491966362292
2025-03-18,1.018848167539269,1.5453087469690745,1.64574584375065,1.6542373346726433,1.656910784573405,1.6974823880367784,1.6167057105306937,1.6347073160402101,1.6046091789204482,1.6438383186768837
2025-03-19,1.0204188481675414,1.5587242413682112,1.660033276079331,1.6685984853110976,1.6712951445881346,1.7122189677099384,1.6307410328876122,1.6488989181298113,1.6185394860482842,1.6581091909543817
2025-03-20,1.0117801047120438,1.5600078966258089,1.6614003623066909,1.6699726252401776,1.6726715052954428,1.7136290303892292,1.632083996091167,1.6502568348859186,1.6198724009191479,1.6594746926410504
2025-03-21,0.9945026178010491,1.5539576236023152,1.6549568527481633,1.663495869355597,1.666184282181031,1.7069829592268557,1.625754185969703,1.6438565439440957,1.613589951766178,1.6530386515237119
2025-03-24,0.9989528795811539,1.5551784919921605,1.656129541394929,1.6646746086784354,1.6673649264908141,1.7083240521275063,1.6270314614019041,1.6451480415122788,1.614857670355387,1.6543373630240676
2025-03-25,0.9994764397905779,1.553802227839955,1.654957060303676,1.6634960779820258,1.666184491144626,1.7068122609309333,1.6255916105511061,1.6438189366007234,1.6134285927710017,1.653000834116588
2025-03-26,0.9952879581151852,1.5575000018893834,1.6441560356407574,1.6556957468052567,1.6593921955644582,1.7108741717537093,1.6294602306140473,1.6330906045482052,1.602738168080686,1.6452497163879387
2025-03-27,0.9989528795811539,1.5612404773906097,1.6361746956619188,1.6500695962093164,1.6545590144123286,1.714982989036125,1.6333735250380863,1.625162980254282,1.5949578857113622,1.6396590620118632
2025-03-28,0.993979057591625,1.5841843684363763,1.6588915065442096,1.6732304982159796,1.6778668834323491,1.7401862702830686,1.6573774787775828,1.6477269033935535,1.6171024383382842,1.6626738384472546
2025-03-31,0.9876963350785359,1.600921009137608,1.673046360563728,1.6875077028130374,1.692183648998679,1.7585710447696967,1.6748873923465397,1.6617864929987567,1.6309007180081643,1.6768609660396558
2025-04-01,0.9871727748691119,1.6109667199764637,1.6814449960303341,1.6959789337227662,1.700678352998216,1.7696060028372762,1.6853972390754686,1.6701286043155787,1.6390877837916622,1.6852787506951885
2025-04-02,0.9863874345549758,1.604802306507166,1.6648219255822527,1.6840370856538533,1.6903164799534085,1.762834551295807,1.6789480149463532,1.6536174097701504,1.6228834644324894,1.6734122455196832
2025-04-03,0.9811518324607349,1.6196425611554752,1.6756287254799243,1.6952230905622847,1.7016293360156354,1.7791361938956403,1.694473924886816,1.6643514781891748,1.6334180306751993,1.6845276762614858
2025-04-07,0.9120418848167556,1.5700989417911195,1.6346237710475426,1.6537386348924774,1.6599881106516214,1.7247137870623508,1.642641271700963,1.623622493608735,1.59344603037562,1.643304952184943
2025-04-08,0.9212041884816772,1.581057899069871,1.6458684946259678,1.6651148513342653,1.6714073177978552,1.7367519231360737,1.6541065590416124,1.634791538412631,1.6044074885815227,1.6546093943872824
2025-04-09,0.9306282722513106,1.6009210091376078,1.666545831670366,1.68603398376258,1.69240550359546,1.7585710447696963,1.6748873923465393,1.6553297136966596,1.6245639436727273,1.6753965449016062
2025-04-10,0.9471204188481693,1.6356243738536542,1.7026717538628784,1.7225823530626247,1.7290919891269076,1.7966918090031525,1.7111941355919293,1.691212502698641,1.6597798192343725,1.7117143251105402
2025-04-11,0.9500000000000017,1.6605103393408187,1.723224285352923,1.7433752204929998,1.7499634327713394,1.8240284096705648,1.7372298922613205,1.7116267123895068,1.6850333089463414,1.7323760072515526
2025-04-14,0.952094240837698,1.6728391662794142,1.7358451440048108,1.7561436641727148,1.7627801283800923,1.8375713127535032,1.7501283405195511,1.7241626306593907,1.6975442121063995,1.7450638929233622
2025-04-15,0.9528795811518341,1.6723825430594663,1.7352925401789343,1.7555845983418934,1.7622189498403555,1.8370697237504314,1.7496506202136908,1.7236137459449759,1.6970808453226938,1.7445083543219155
2025-04-16,0.9552356020942425,1.713022009634836,1.7772829950811806,1.7980660786669065,1.8048609676142147,1.8817111450238206,1.7921677274352656,1.7653215984206923,1.7383204890725148,1.786721812677008
2025-04-17,0.9560209424083786,1.7271773294532236,1.7919693266412278,1.8129241483560108,1.8197751859258344,1.8972604041190464,1.8069770569169379,1.7799090886382165,1.7526848593673965,1.8014861405973033
2025-04-18,0.958638743455499,1.7312869384327554,1.7962331003199512,1.8172377814915572,1.8241051202743692,1.9017747051466924,1.8112765396696815,1.7841441664433042,1.7568551604207492,1.8057725583806148
2025-04-21,0.9591623036649232,1.7634788754390875,1.829632660803284,1.8510279077200036,1.8580229393378909,1.9371367298632536,1.8449558212328392,1.817318942583157,1.7895225186720118,1.8393494976832214
2025-04-22,0.9599476439790594,1.8223832708123766,1.8907467501983186,1.9128566493295014,1.9200853316668882,2.0018417112595146,1.90658174068883,1.8780217244560797,1.849296833770067,1.900788152577353
2025-04-23,0.9609947643979074,1.712337074804914,1.7765723661347268,1.7973471398109822,1.8041393118894589,1.8809587615192132,1.7914511469764751,1.7646157521198442,1.7376254388969559,1.7860074097131229
2025-04-24,0.9609947643979074,1.731058626822781,1.7959962240044662,1.8169981352062488,1.8238645683661168,1.9015239106451565,1.811037679516751,1.783908884343021,1.7566234770288958,1.8055344240593196
2025-04-25,0.9609947643979074,1.7191864231041336,1.7836786555992654,1.804536528370226,1.8113558691370166,1.88848259656529,1.7986169515643808,1.7716742151283236,1.7445759406525436,1.7931514393519754
2025-04-28,0.9594240837696352,1.704346168455824,1.7682816950927642,1.7889595198251973,1.795719995100641,1.8721809539654566,1.7830910416239178,1.7563808786099515,1.7295165201821032,1.7776727084677948
2025-04-29,0.9575916230366509,1.7162183721744715,1.780599263497965,1.8014211266612201,1.8082286943297414,1.8852222680453232,1.795511769576288,1.768615547824649,1.7415640565584554,1.7900556931751392
2025-04-30,0.9568062827225147,1.707645723276936,1.771705026866622,1.7924228831475448,1.79919644646766,1.8758054310857635,1.7865430437768621,1.7597811708175943,1.7328648039274939,1.7811142209164652
2025-05-06,0.9664921465968602,1.7334284080026272,1.7984549033263402,1.8194855656825526,1.8263613988383671,1.9041270550486165,1.8135169502603357,1.7863510163627991,1.7590282559262922,1.8080061609672453
2025-05-07,0.9727748691099493,1.7441769393817292,1.8096066468151741,1.8307677147498433,1.8376861831296403,1.9159340436190704,1.8247620895210146,1.7974277068478655,1.76993552519583,1.819217129280127
2025-05-08,0.9787958115183263,1.7234405377559159,1.7880923558244892,1.8090018412541862,1.8158380564315013,1.8931556334016202,1.8030676164973778,1.7760582104504563,1.748892881486032,1.7975885799136364
2025-05-09,0.977486910994766,1.7186969142035373,1.7831707836396076,1.8040227174883945,1.8108401165646526,1.887944883477741,1.7981048261806982,1.7711697612275674,1.7440792025215077,1.7926408701793233
2025-05-12,0.989267015706808,1.7133228579607374,1.7775951291989653,1.7983818627996175,1.8051779450946779,1.8820416192644476,1.7924824756740512,1.76563163182632,1.7386257804266692,1.787035604480717
2025-05-13,0.9903141361256562,1.7031169139073599,1.7670063272379886,1.7876692381515185,1.794424837454501,1.8708306490826787,1.781804992572493,1.7551140941832741,1.728269111593152,1.7763905673728646
2025-05-14,1.0036649214659703,1.7487986895119823,1.8144017737124427,1.835618914609823,1.8425557156664338,1.921010918685881,1.8295973755717028,1.8021905617799971,1.77462553087095,1.8240377221995527
2025-05-15,0.9947643979057609,1.7384332442735537,1.8036474871620725,1.824738870238723,1.8316345556243803,1.9096247405056936,1.8187530219485004,1.7915086532851114,1.7641070052857706,1.8132263216446018
2025-05-16,0.9890052356020959,1.741394800055962,1.8067201404621784,1.8278474543447518,1.8347548870649673,1.9128779342714617,1.821851408697987,1.7945606271407932,1.7671122983101077,1.8163152932317308
2025-05-19,0.9874345549738237,1.7251062432527178,1.7898205473115971,1.8107502417615953,1.8175930641417408,1.894985368559739,1.804810281575812,1.7777747709345446,1.750583186676255,1.7993259495025227
2025-05-20,0.9926701570680646,1.7428755779471665,1.8082564671122316,1.8294017463977663,1.836315052785261,1.914504531154346,1.8234006020727305,1.7960866140686345,1.7686149448222765,1.8178597790252955
2025-05-21,0.9968586387434573,1.7622257196886701,1.8283324951353135,1.8497125382539732,1.8567025990926709,1.9357601701175255,1.843644766686712,1.8160275272365043,1.7882508559001988,1.8380424270785487
2025-05-22,0.9963350785340332,1.7468853434563423,1.8124166518697178,1.8336105792702606,1.8405397908307106,1.9189091566671008,1.8275956283477635,1.8002188001223671,1.7726839278836573,1.8220420577459824
2025-05-23,0.9887434554973838,1.7238747791078504,1.7885428869713242,1.8094576407946918,1.8162955784377706,1.893632636491464,1.8035219208393407,1.7765057094511614,1.749333535858845,1.7980415037471331
2025-05-26,0.9832460732984311,1.7281305949687729,1.7929583522235348,1.8139247393454039,1.8207795581470387,1.8983075420628024,1.807974365581413,1.780891457921369,1.7536522030254966,1.802480418709509
2025-05-27,0.9777486910994782,1.7415848989088412,1.8069173705366939,1.8280469907762937,1.8349551775443773,1.9130867530304194,1.8220502905729639,1.7947565298256012,1.767305204606145,1.8165135707582856
2025-05-28,0.97670157068063,1.7610188934889397,1.8270803969890346,1.84844579839869,1.8554310722294216,1.934434502205866,1.842382182227426,1.8147838559094918,1.7870262068893037,1.8367836792731846
2025-05-29,0.9829842931937189,1.7879275013690763,1.8549984336153527,1.8766903012604697,1.8837823110240988,1.9639929241411,1.8705340322105277,1.842513999717956,1.8143322100506003,1.8648499833707377
2025-05-30,0.9811518324607346,1.7520493575288942,1.817774384780262,1.8390309641114302,1.8459806592978627,1.9245816948941215,1.832998232233059,1.8055404746400037,1.777924205835538,1.8274282445740004
2025-06-03,0.9806282722513104,1.7580290481689247,1.823978392919444,1.8453075203029368,1.8522809345855689,1.9311502331019512,1.8392541988959705,1.8117027288196625,1.7839922065380485,1.8336652010401233
2025-06-04,0.9850785340314152,1.771483352108993,1.837937411232603,1.8594297717338266,1.8664565539829074,1.9459294440695682,1.8533301238875215,1.8255678007238947,1.7976452081186969,1.8476983530888997
2025-06-05,0.9876963350785356,1.7655036614689628,1.8317334030934214,1.85315321554232,1.8601562786952015,1.9393609058617385,1.84707415722461,1.819405546544236,1.7915772074161866,1.8414613966227769
2025-06-06,0.9882198952879596,1.7595239708289325,1.8255293949542395,1.8468766593508135,1.8538560034074956,1.9327923676539087,1.8408181905616987,1.8132432923645774,1.7855092067136762,1.835224440156654
2025-06-09,0.990575916230368,1.7655036614689628,1.8317334030934211,1.8531532155423198,1.8601562786952015,1.9393609058617383,1.8470741572246099,1.8194055465442358,1.7915772074161864,1.8414613966227766
2025-06-10,0.984554973821991,1.7669985841289702,1.8332844051282164,1.8547223545901963,1.8617313475171278,1.9410030404136955,1.8486381488903376,1.8209461100891504,1.793094207591814,1.8430206357393073
2025-06-11,0.9929319371727763,1.7729782747690004,1.839488413267398,1.8609989107817029,1.8680316228048337,1.947571578621525,1.854894115553249,1.827108364268809,1.7991622082943242,1.84925759220543
2025-06-12,0.9934554973822005,1.76699858412897,1.8332844051282162,1.8547223545901963,1.8617313475171275,1.9410030404136953,1.8486381488903374,1.8209461100891502,1.7930942075918137,1.843020635739307
2025-06-13,0.9866492146596874,1.7475645895488714,1.8131213786758755,1.8343235469678,1.8412554528320833,1.9196552912382487,1.8283062572358753,1.8009187840052596,1.7733732053086553,1.822750527224408
2025-06-16,0.9892670157068078,1.7531609521204226,1.8189276788732949,1.84019774452465,1.8471518489724708,1.9258027533042654,1.8341611851558608,1.8066860068807313,1.7790522168261311,1.82858766359627
2025-06-17,0.9890052356020955,1.7590113647158614,1.8249975593311056,1.8463386045806784,1.8533159153292114,1.932229282865419,1.8402819008190305,1.8127150360796045,1.7849890302628406,1.834689780053991
2025-06-18,0.9897905759162315,1.7658255225977968,1.8130678840739105,1.8376121548806745,1.845675147234393,1.9397144621323936,1.8474108891081282,1.8197372342862659,1.791903821897344,1.8417971052688458
2025-06-19,0.9816753926701584,1.7634291520836691,1.808977855126874,1.8337420252274288,1.841880194920209,1.9370821100209332,1.844903800539364,1.8172677011438927,1.789472060985524,1.8392976350666148
2025-06-20,0.9829842931937186,1.75654234351307,1.8019131629151164,1.826580620256505,1.8346870075458226,1.9295171258187136,1.8376988049258616,1.8101706341794939,1.7824835457327954,1.832114533493131
2025-06-23,0.9863874345549752,1.761833702912572,1.8073411961116335,1.832082961016826,1.8402137677622064,1.9353295496511964,1.8432346377970747,1.8156235419532463,1.7878530496898177,1.8376335444600822
2025-06-24,0.9981675392670172,1.7616077144281916,1.8071093704308145,1.8318479617368517,1.8399777255525331,1.9350813070440882,1.8429982081037022,1.8153906539049742,1.7876237237322508,1.8373978332128331
2025-06-25,1.0151832460733,1.7734405118382888,1.819247804489124,1.8441525660138416,1.8523369378148509,1.9480793342954341,1.855377709081729,1.8275847137129002,1.7996312718345666,1.8497397162234988
2025-06-26,1.0112565445026194,1.779347058089207,1.8253069145790126,1.850294622853188,1.8585062531780974,1.9545675252506227,1.8615571519096445,1.8336715903614025,1.805625047927271,1.8559003813899382
2025-06-27,1.0052356020942423,1.8042414999317284,1.850844370368293,1.8761816760116727,1.8845081933973309,1.9819134369789873,1.8876017765623023,1.8593260744357776,1.8308871391762351,1.8818658634469574
2025-06-30,1.0102094240837711,1.825690524756092,1.8728474153307135,1.898485933698525,1.9069114376545022,2.005474645670346,1.910041797682274,1.8814299508451542,1.8526529303412675,1.9042376953900333
2025-07-01,1.0117801047120434,1.8017180852465093,1.8482557768433026,1.8735576456955725,1.8818725176023696,1.9791415300741215,1.8849617740775997,1.8567256183876157,1.828326457862702,1.8792338832183602
2025-07-02,1.0128272251308914,1.7774408245952533,1.823351443800281,1.8483123824758931,1.8565152155935944,1.952473576200105,1.8595628458647684,1.8317071584162306,1.8036906625423441,1.8539121355036936
2025-07-03,1.0188481675392682,1.81677302408577,1.8130558686711016,1.8407286708025767,1.8498531755045955,1.995678997802004,1.9007122871325872,1.8722401935339763,1.843603733051711,1.894936534708728
2025-07-04,1.023298429319373,1.8130271003247684,1.8075082915389202,1.835371960604699,1.8445622140096265,1.9915641957446804,1.8967932927261284,1.8683799044751435,1.839802488241295,1.8910294490701531
2025-07-07,1.0185863874345562,1.790551557758759,1.7851011639578593,1.8126194156385251,1.8216957402822345,1.9668753834007382,1.8732793262873748,1.845218170122146,1.8169950193787998,1.8675869352387051
2025-07-08,1.0274869109947655,1.8336296810102772,1.8280481584882262,1.8562284601570251,1.8655231482597359,2.014195607059961,1.9183477619616527,1.8896114942987248,1.8607093346985826,1.912518420082314
2025-07-09,1.0267015706806293,1.8411215285322802,1.8355172010152463,1.8638126418124163,1.8731453061688663,2.022425211174608,1.9261857507745703,1.8973320724163905,1.8683118243194141,1.920332591359463
