date,hs300_benchmark,base_pool,china_internet_risk,ci_cap_70,ci_cap_60,ci_abs_08,ci_abs_10,ci_margin_03,ci_margin_05,ci_margin_03_cap_70
2023-11-28,0.8651832460732987,1.0703462534289265,1.0690589498802825,1.0776027354461823,1.080433684514932,1.0681136366217974,1.0724016476691618,1.036981459133774,1.0563558184144088,1.0492025230925908
2023-11-29,0.8581151832460735,1.0694329887075709,1.0681467835407943,1.0766832791872694,1.0795118127704655,1.0672022768635876,1.0714866291984544,1.0360966626669363,1.0554544909242942,1.0483072990967781
2023-11-30,0.8591623036649219,1.0671383681549655,1.065854922724275,1.0743731021054352,1.077195566667606,1.0649124426204548,1.0691876022681446,1.033873569942338,1.053189863226451,1.0460580067153447
2023-12-01,0.8554973821989532,1.0610124303354767,1.0597363525593826,1.0682056330922007,1.0710118952171606,1.0587992827891088,1.0630499007625869,1.0279385896326805,1.047143997191856,1.0400530813036608
2023-12-04,0.8492146596858642,1.0622376178993744,1.060960066592361,1.0694391268948475,1.0722486295072495,1.060021914755378,1.0642774410636984,1.029125585694612,1.0483531703987747,1.0412540663859975
2023-12-05,0.8319371727748694,1.0548802720933648,1.0536115694531583,1.0620319014845836,1.064821944719993,1.0526799155102122,1.0569059668892802,1.0219975828031866,1.041091992041428,1.034042058348224
2023-12-06,0.8332460732984297,1.0620746814512054,1.0607973261075703,1.0692750858084341,1.0720841574717064,1.0598593181735385,1.0641141917273997,1.0289677282954506,1.0481923636836545,1.0410943486012383
2023-12-07,0.8308900523560215,1.054880272093365,1.0536115694531583,1.0620319014845836,1.064821944719993,1.0526799155102122,1.0569059668892802,1.0219975828031866,1.0410919920414283,1.034042058348224
2023-12-08,0.8327225130890057,1.0620746814512056,1.0607973261075703,1.0692750858084341,1.0720841574717064,1.0598593181735385,1.0641141917273997,1.0289677282954506,1.0481923636836548,1.0410943486012383
2023-12-11,0.8390052356020946,1.0683697896393158,1.0670848631801806,1.0756128720918032,1.0784385936294556,1.0661412955039489,1.0704213884607543,1.0350666056011812,1.0544051888706025,1.0472651025726256
2023-12-12,0.841099476439791,1.0728662954879662,1.0715759610891882,1.08013986229421,1.0829774765992766,1.0706284221685278,1.074926528984579,1.0394229465338463,1.058842921146994,1.0516727839807596
2023-12-13,0.8259162303664925,1.0838360519923937,1.0825325242868415,1.0911839889760946,1.0940506170903477,1.0815752970468802,1.0859173507977922,1.050050754189417,1.0696692925879352,1.0624258427832594
2023-12-14,0.8217277486910998,1.0970829370723008,1.0957634773614584,1.1045206821746911,1.1074223468547852,1.094794550677453,1.0991896739742095,1.062884707851732,1.082743028386232,1.075411047528388
2023-12-15,0.8198952879581153,1.0838360519923937,1.0825325242868415,1.0911839889760944,1.0940506170903477,1.08157529704688,1.0859173507977922,1.050050754189417,1.069669292587935,1.0624258427832594
2023-12-18,0.8162303664921469,1.0854345087957449,1.0841290586290184,1.0927932826212727,1.0956641384793842,1.0831704196567276,1.0875188771301825,1.0515993839557112,1.071246856053304,1.0639927235059767
2023-12-19,0.8167539267015709,1.0899049968879844,1.0885941700731248,1.0972940786781973,1.1001767584895958,1.0876315828348855,1.0919979499354964,1.0559305181565173,1.075658910649899,1.0683749011151447
2023-12-20,0.8086387434554977,1.0961636802171195,1.0948453260948736,1.1035951931578916,1.106494426503892,1.0938772112843065,1.0982686518629357,1.0619941060376457,1.0818357870851323,1.0745099497679798
2023-12-21,0.816753926701571,1.084540411177297,1.0832360363401972,1.0918931234098879,1.094761614477342,1.082278187021096,1.08662306256912,1.05073315711555,1.0703644451339849,1.0631162879841431
2023-12-22,0.8183246073298432,1.087705634713124,1.0863974530672678,1.0950798057844737,1.0979566685228637,1.085436808271689,1.0897943643083357,1.0537997144189941,1.073488296212962,1.0662189853676327
2023-12-25,0.8206806282722514,1.0890220711847889,1.087712306263113,1.0964051671227908,1.099285511692029,1.086750498811201,1.091113328743202,1.0550751149810746,1.0747875256183634,1.0675094168173969
2023-12-26,0.8154450261780107,1.0952316558448683,1.0939144226666888,1.10265685006581,1.1055536183090273,1.0929471310056338,1.097334837717029,1.0610911346950649,1.0809159451504522,1.073596336701351
2023-12-27,0.8180628272251311,1.0966948730814183,1.0953758800944529,1.1041299872787513,1.1070306255719267,1.0944072961425626,1.098800864781026,1.0625087405773919,1.0823600367577078,1.075030649393625
2023-12-28,0.8400523560209425,1.0921271030953326,1.090813603757262,1.099531249799056,1.1024198068389481,1.0898490539891845,1.0942243232706879,1.0580833569503791,1.0778519718333688,1.07055311160718
2023-12-29,0.8426701570680631,1.0892580460639112,1.0879479973356652,1.0966427418089486,1.0995237105059983,1.086985981474389,1.0913497567667212,1.055303734059889,1.0750204160832593,1.0677407302244075
2024-01-02,0.8306282722513091,1.0916493143127814,1.0903363896104359,1.0990502218163885,1.101937515157076,1.0893722618180224,1.0937456169866193,1.0576204617822964,1.0773804282008255,1.0700847611135411
2024-01-03,0.8280104712041887,1.0910878144511547,1.089775565063701,1.098484915229942,1.1013707234647536,1.0888119331792818,1.0931830388724386,1.0570764649738358,1.0768262676719609,1.0695343531781205
2024-01-04,0.8201570680628274,1.0888415260062199,1.0875319782259119,1.0962233979264449,1.099103264973383,1.086570330228709,1.0909324368623217,1.054900197750214,1.0746093403355572,1.0673324381469154
2024-01-05,0.8157068062827226,1.0888905123649373,1.0875809056688222,1.0962727163913664,1.099152713001879,1.086619214407625,1.090981517289925,1.0549476571079477,1.0746576863963655,1.067380456824048
2024-01-08,0.8034031413612568,1.0787719944042071,1.077474557231773,1.0860855992802323,1.0889388335146388,1.0765218024891594,1.0808435686604094,1.0451445532192996,1.0646714270085218,1.0574618211112163
2024-01-09,0.8054973821989531,1.0777235301029964,1.0764273539167255,1.085030026847122,1.087880488007836,1.0754755251615686,1.0797930909850415,1.044128771608969,1.0636366671245723,1.0564340682819997
2024-01-10,0.8013089005235604,1.0755716320774669,1.074278043975151,1.0828635398890156,1.085708309514218,1.0733281157430516,1.0776370606529868,1.0420439524700484,1.0615128964357692,1.054324679072115
2024-01-11,0.8062827225130892,1.1141963164939739,1.112856274551926,1.1217500828648372,1.1246970105664837,1.1118722335958675,1.1163359163515685,1.0794646296354968,1.0996327197986178,1.0921863674870829
2024-01-12,0.8034031413612568,1.1159224145830426,1.1145802966658716,1.123487883148129,1.1264393761909088,1.1135947312466743,1.118065329080231,1.081136921858015,1.1013362561577171,1.0938783680563888
2024-01-15,0.8023560209424088,1.1323203464291973,1.1309585067483554,1.1399969858394008,1.1429918496229485,1.12995845892934,1.1344947500025235,1.0970236979719379,1.117519851569161,1.1099523734647967
2024-01-16,0.8081151832460736,1.1003875317814227,1.0990640976403605,1.107847680598503,1.1107580855710817,1.0980922523894119,1.1025006145222693,1.066086291855351,1.086004428925823,1.0786503629326338
2024-01-17,0.7884816753926703,1.0848526489798025,1.0835478986148495,1.0922074780488769,1.0950767949512545,1.0825897735321495,1.0869358999643077,1.0510356618526873,1.070672601693929,1.063422357808879
2024-01-18,0.8002617801047124,1.0831265508907335,1.0818238765009038,1.0904696777655851,1.0933344293268292,1.0808672758813425,1.0852064872356453,1.049363369630169,1.0689690653348296,1.0617303572395729
2024-01-19,0.8020942408376966,1.095209237514216,1.0938920312985236,1.1026342797486275,1.105530988697806,1.092924759436991,1.097312376336282,1.0610694151877964,1.080893819848525,1.0735743612247155
2024-01-22,0.7840314136125658,1.1271420521619908,1.1257864404065185,1.1347835849895254,1.1377647527496728,1.1247909659769193,1.1293065118165362,1.0920068213043832,1.1124092424918628,1.1048763717568784
2024-01-23,0.7897905759162307,1.121963757894784,1.1206143740646815,1.12957018413965,1.132537655876397,1.1196234730244985,1.124118273630549,1.0869899446368285,1.1072986334145647,1.09980037004896
2024-01-24,0.8031413612565448,1.1021136298704917,1.1007881197543061,1.1095854808817944,1.112500451195507,1.099814750040219,1.1042300272509316,1.0677585840778692,1.0877079652849222,1.0803423635019398
2024-01-25,0.8178010471204191,1.0919028377194993,1.0905896081050002,1.0993054640015256,1.1021934278839656,1.0896252564046343,1.093999627236308,1.0578660823666453,1.07763063781751,1.0703332763927218
2024-01-26,0.816230366492147,1.1055725675602202,1.104242897385784,1.1130678686644848,1.115991987491027,1.1032664727914205,1.1076956071656243,1.0711096998883434,1.091121691396797,1.0837329729796272
2024-01-29,0.8083769633507856,1.1150529979504116,1.1137119256790886,1.1226125722489082,1.1255617657795458,1.1127271281152162,1.1171942429000736,1.0802946066488823,1.1004782036204521,1.093026125969631
2024-01-30,0.7937172774869111,1.1336760125299592,1.1323125423918918,1.1413618427666354,1.1443602921391207,1.1313112972695414,1.1358530193994487,1.0983371052985507,1.1188577978354075,1.1112812595975163
2024-01-31,0.7882198952879582,1.1080693674830813,1.1067366944117873,1.1155815958047606,1.1185123183947052,1.1057580646823444,1.1101972017128081,1.0735286696552568,1.093585855789844,1.086180450859174
2024-02-01,0.78717277486911,1.0978079033364272,1.0964875717099396,1.105250563394741,1.1081541455315127,1.0955180047469408,1.0999160323966952,1.0635870754939682,1.083458518657544,1.0761216927341253
2024-02-02,0.7793193717277488,1.099664660889639,1.0983420961441213,1.1071199089565078,1.1100284020144413,1.0973708893215657,1.1017763554958862,1.065385954268588,1.08529100663836,1.0779417717070372
2024-02-05,0.7845549738219897,1.10666117737694,1.1053301979333996,1.1141638587822362,1.1170908568629796,1.1043528118956811,1.1087863074482467,1.0721643755996404,1.0921960720565047,1.0848000782856966
2024-02-06,0.81151832460733,1.1100838408121263,1.1087487449373172,1.1176097263867173,1.1205457770388445,1.1077683360561832,1.112215543450664,1.0754803478953094,1.0955739980525558,1.088155130074209
2024-02-07,0.8191099476439792,1.1009567383182959,1.0996326195935366,1.1084207461081008,1.1113326565698716,1.0986602716281775,1.1030709141108845,1.0666377551068589,1.0865661953964196,1.0792083253048423
2024-02-08,0.8248691099476442,1.1271971579880584,1.1258414799569059,1.1348390644091229,1.137820377918169,1.1248459568586937,1.1293617234627502,1.0920602093736544,1.112463628032811,1.1049303890167712
2024-02-19,0.8319371727748693,1.1192109433059567,1.1178648702810978,1.1267987066653335,1.1297588975078177,1.1168764004841887,1.1213601727904432,1.08432294068376,1.1045818007086918,1.0971019348435753
2024-02-20,0.8350785340314137,1.1097849587195405,1.1084502223096964,1.117308818003552,1.1202440781451517,1.1074700773966042,1.1119160874124696,1.0751907825443907,1.0952790226308065,1.0878621521293208
2024-02-21,0.8476439790575917,1.1072929266266074,1.1059611873793602,1.114799891017017,1.1177285600056042,1.104983243390474,1.1094192698509147,1.072776431984785,1.0928195637476534,1.0854193478954974
2024-02-22,0.8544502617801047,1.1355359570131824,1.1341702499231698,1.1432343968644127,1.1462377655871425,1.1331673621266152,1.1377165355485375,1.1001390716603159,1.1206934310900543,1.113104462545495
2024-02-23,0.8552356020942409,1.1471654401135367,1.1457857462647385,1.1549427228015756,1.157976850238364,1.1447725874885555,1.1493683508357937,1.1114060409384756,1.1321709058781015,1.1245042156366705
2024-02-26,0.8460732984293194,1.1333741412517504,1.1320110341737364,1.1410579249324686,1.144055575888357,1.1310100556594302,1.135550568435475,1.098044643940794,1.118559872299511,1.1109853515156864
2024-02-27,0.856806282722513,1.1310752079023554,1.1297148657474205,1.1387434058149586,1.1417349763429445,1.1287159176154964,1.133247220426478,1.0958173728577498,1.1162909881771996,1.108731831532896
2024-02-28,0.8473821989528795,1.1175157829306277,1.1161717486721587,1.1250920538400238,1.1280477611682522,1.1151847760146778,1.1196617571854535,1.0826806217857,1.1029087976782357,1.0954402608412197
2024-02-29,0.8617801047120419,1.1073402690369651,1.106008472851085,1.114847554388324,1.117776348592422,1.105030487050114,1.109466703173272,1.0728222986392575,1.092866287348058,1.085465755098996
2024-03-01,0.868848167539267,1.1153059205895361,1.1139645441286021,1.1228672095935093,1.125817072076935,1.1129795231873658,1.1174476512285105,1.0805396451927436,1.1007278203221433,1.0932740523488438
2024-03-04,0.868062827225131,1.1316743475667475,1.1303132848275965,1.1393466073856604,1.1423397625726945,1.1293138075447862,1.1338475106234305,1.0963978361624196,1.1168822965211078,1.109319135730534
2024-03-05,0.8756544502617802,1.1364426383570567,1.1350758408029937,1.144147225113409,1.1471529919093773,1.1340721522394974,1.1386249579996528,1.1010174899664746,1.1215882612536405,1.1139932332125448
2024-03-06,0.8719895287958116,1.1305545404899817,1.1291948245408243,1.1382192085040097,1.1412094019234933,1.1281963362543068,1.1327255531724205,1.0953129356709264,1.1157771263789658,1.1082214494383127
2024-03-07,0.8670157068062829,1.113899257620289,1.1125595729504238,1.1214510100612032,1.1243971520745377,1.1115757943521685,1.1160382870334165,1.079176830670166,1.0993395437645785,1.0918951767450409
2024-03-08,0.8696335078534032,1.1224378582013503,1.1210879041716464,1.1300474986400695,1.1330162243204052,1.1200965844134045,1.1245932843556237,1.087449266305965,1.1077665367829828,1.100265104929149
2024-03-11,0.8821989528795812,1.0898359287100248,1.0885251849633413,1.0972245422480342,1.1001070393816381,1.0875626587250484,1.0919287491253773,1.0558636029692772,1.075590745258166,1.068307197317099
2024-03-12,0.8835078534031413,1.0941627400090825,1.0928467924140912,1.101580687445616,1.1044746285230638,1.0918804448029718,1.0962638692338453,1.0600555390646478,1.079861001052773,1.0725485363392833
2024-03-13,0.8780104712041884,1.0901002545882568,1.0887891929373061,1.0974906601407437,1.1003738563874583,1.0878264332504854,1.0921935825906504,1.0561196892908928,1.075851616147874,1.0685663016746572
2024-03-14,0.8746073298429319,1.086037769167431,1.0847315934605213,1.0934006328358714,1.0962730842518529,1.0837724216979991,1.0881232959474554,1.052183839517138,1.0718422312429752,1.064584067010031
2024-03-15,0.8769633507853403,1.084683607360489,1.083379060301593,1.092037290400914,1.094906160206651,1.0824210845138371,1.086766533733057,1.050871889592553,1.070505769608009,1.0632566554551557
2024-03-18,0.8850785340314137,1.1131210053062695,1.1117822566390878,1.1206674815350202,1.123611565155889,1.110799165381241,1.1152585402354216,1.078422838008837,1.0985714639423012,1.091132298107538
2024-03-19,0.8790575916230368,1.0982252254299083,1.0969043918908763,1.1056707147504883,1.108575400658669,1.095934456355458,1.10033415587704,1.0639913888384025,1.083870385957672,1.0765307710039091
2024-03-20,0.8798429319371729,1.0968710636229664,1.095551858731948,1.1043073723155308,1.1072084766134673,1.094583119171296,1.098977393662642,1.0626794389138177,1.0825339243227057,1.0752033594490338
2024-03-21,0.8793193717277488,1.0914544163951987,1.0901417260962345,1.098854002575701,1.10174078043266,1.0891777704346477,1.0935503448050485,1.0574316392154777,1.0771880777828404,1.0698937132295323
2024-03-22,0.8712041884816755,1.0724961510980116,1.071206261871238,1.0797672084862966,1.0826038437998347,1.0702590498563784,1.074555673803472,1.0390643402712882,1.0584776148933122,1.0513099514612774
2024-03-25,0.8662303664921466,1.0528612215625246,1.051594947230826,1.0599991626693934,1.0627838657364221,1.0506650764820846,1.054883039159993,1.020041470041706,1.039099332405265,1.0320628923499091
2024-03-26,0.8691099476439791,1.0572161154069823,1.0559446034521482,1.0643835807998177,1.067179802085959,1.0550108865285106,1.0592462957409916,1.0242606132943977,1.0433973036799182,1.036331759171994
2024-03-27,0.8591623036649214,1.0301773400768806,1.0289383476093823,1.0371614943343492,1.039886201009592,1.0280285109139706,1.032155597640199,0.9980646896807303,1.0167119506446263,1.0098271105998202
2024-03-28,0.8636125654450261,1.0184268797916287,1.0172020195819629,1.0253313710395981,1.0280249990293264,1.0163025607113583,1.0203825728546156,0.9866805143140595,1.005115079957586,0.9983087701195411
2024-03-29,0.8678010471204187,1.026326569372715,1.0250922082203417,1.0332846170798242,1.0359991388866618,1.0241857724660652,1.0282974322710825,0.9943339550602251,1.0129115131453652,1.0060524084174953
2024-04-01,0.8829842931937173,1.0300437936636895,1.0288049618122264,1.0370270425345671,1.0397513959941163,1.0278952430629418,1.0320217947767916,0.9979353061714504,1.0165801498090081,1.0096962022762557
2024-04-02,0.8798429319371728,1.0239453132732645,1.0227138160533964,1.0308872170998222,1.0335954407440646,1.0218094833876816,1.0259116034270126,0.9920269273888814,1.010561382308983,1.0037181918967486
2024-04-03,0.8761780104712041,1.0110167108329455,1.0098007628203989,1.0178709643586628,1.0205449932599224,1.008907848496423,1.012958174090813,0.979501334871345,0.9978017688959907,0.9910449824031028
2024-04-08,0.868586387434555,0.992916667416499,0.9917224882942025,0.9996482105210397,1.0022743667821232,0.9908455596486608,0.9948233730201335,0.9619655053467941,0.9799383101178016,0.9733024891119987
2024-04-09,0.8670157068062828,0.9942464784466405,0.9930506999629667,1.0009870370915221,1.003616710557702,0.9921725968488883,0.9961557376967451,0.9632538635561032,0.9812507392635864,0.9746060309178312
2024-04-10,0.8602094240837697,0.9970612570781154,0.9958620932651527,1.0038208986977413,1.0064580169463175,0.9949815041821166,0.9989759215695316,0.9659809000109463,0.9840287260836286,0.9773652061217706
2024-04-11,0.8594240837696336,0.9911395866574585,0.9959990113764178,1.0037971582813676,1.0063801340268752,0.9890721856717551,0.9930428797190816,0.9661137098460049,0.9841640172605064,0.9773420913838998
2024-04-12,0.8520942408376965,1.0142686480663685,0.9774015194627502,0.9906769879552833,0.9951053358448313,0.9697304891977172,0.9736235347577369,0.9480742422347723,0.9657875107141484,0.9645677030525335
2024-04-15,0.8712041884816756,1.0014428671969247,0.9629368035298977,0.9804141608073321,0.986269305378556,0.9566061877657391,0.9604465449716364,0.9340435452038138,0.9527165734268833,0.9545753526403614
2024-04-16,0.8628272251308903,1.0066192379337742,0.9402065356354151,0.9642141843304727,0.9723006843152545,0.9615508016216447,0.9654110092986081,0.9119953070123075,0.9293903507991708,0.9388023264272052
2024-04-17,0.8748691099476442,1.0081801070415455,0.9406008843311541,0.96476342563107,0.972903211131102,0.9630417873739979,0.9669079807093766,0.9123778231363815,0.9299936362818338,0.9393370924772697
2024-04-18,0.8764397905759165,1.0052262740965419,0.9383962164462541,0.9625021233333081,0.9706228300465977,0.9602202036717485,0.9640750695774685,0.9096137076090276,0.9272688792445679,0.9364913018663028
2024-04-19,0.8691099476439793,1.0100262526321726,0.9427827922144055,0.967001383258926,0.97516005058487,0.9648052771879038,0.968678550166819,0.913957133944718,0.931696609430125,0.9409630693315963
2024-04-22,0.867277486910995,0.9902724948124609,0.9243441596487061,0.9480890915373568,0.9560881943588453,0.9459359361791109,0.9497334569721837,0.896082264024761,0.9134747967434089,0.9225600263013494
2024-04-23,0.860732984293194,0.9659033730161812,0.9060561655413585,0.9293313079366412,0.9371721498509379,0.9226578706355534,0.9263619401339421,0.8740310226281786,0.890995551185965,0.8998572068621663
2024-04-24,0.8643979057591625,0.9760571737646312,0.9371352065050559,0.9515374147044404,0.9563139832721141,0.9323570646120357,0.9361000721498761,0.9039210721388029,0.9214657524136209,0.9212668333265146
2024-04-25,0.867015706806283,0.9761072449253402,0.930568693546562,0.946870214171856,0.9522934440031022,0.9324048939827685,0.9361480935347009,0.8975872908525451,0.9150090354297418,0.9167481071170052
2024-04-26,0.8801047120418851,0.98357703113773,0.9634012583390313,0.9702556176468665,0.9724528818297806,0.9644334720532207,0.9433120872026051,0.9292561972838344,0.9472926203491377,0.9393895674238263
2024-04-29,0.8913612565445029,0.978311211836536,0.9558966721007526,0.9649650320004961,0.9679078245437213,0.9569208452017838,0.935028025163189,0.9220175900995397,0.9399135152247043,0.9342672874067149
2024-04-30,0.8866492146596862,0.9771285160005417,0.9474540125826891,0.9589991049135451,0.9627785779759724,0.9484691399939172,0.9330571471638855,0.9138741570172082,0.9316120219597168,0.9284911501047893
2024-05-06,0.8997382198952885,0.9723963007130628,1.0168714352867674,1.0081834154427745,1.005102705562243,1.0179609383697092,1.000518472250375,0.9808312734719344,0.9998687443607258,0.9761107952289756
2024-05-07,0.9002617801047126,0.9744691668280203,0.9971718964112856,0.9945115554732091,0.9934197774348589,0.9982402928846871,0.9811357343193252,0.9618299296131607,0.980498593409088,0.9628738683933058
2024-05-08,0.8926701570680634,0.9734332846461228,0.9868530903336524,0.9873076617976272,0.9872517901055362,0.9879104309639614,0.9709828715935375,0.9518768447347556,0.9703523238629922,0.9558991470512284
2024-05-09,0.9018324607329848,0.9785662085248804,1.0028003360899946,0.9984758758426763,0.9968240032795632,1.0038747630232647,0.9866736594424823,0.9672588850013818,0.986032922252413,0.9667120746652108
2024-05-10,0.9023560209424089,0.9668088988254221,1.0093668490484886,1.0030526127852668,1.0007404306076964,1.010448311518272,0.9931345720861656,0.9735926662876397,0.9924896392362923,0.9711432151384192
2024-05-13,0.9015706806282726,0.9702882136869475,1.03094253448354,1.0180611137758269,1.0135752056470886,1.0320471137161533,1.0143632850582676,0.994403661942487,1.0137045664690383,0.9856742613872375
2024-05-14,0.9000000000000004,0.9673918309595239,1.0450136336803126,1.0277878123150865,1.0218756395422879,1.0461332890625976,1.0282080978661603,1.0079760504130397,1.0275403885773509,0.9950915314004914
2024-05-15,0.8931937172774873,0.9659425548082736,1.0468897802398822,1.0290794666573138,1.0229764032473605,1.0480114457754568,1.0300540729072127,1.0097857022091135,1.029385164858459,0.996342095264011
2024-05-16,0.8963350785340316,0.9673923747779671,1.053456293198376,1.0335978263227446,1.0268263144423773,1.0545849942704641,1.036514985550896,1.0161194834953713,1.0358418818423383,1.0007167155747578
2024-05-17,0.9070680628272253,0.9724648441588253,1.0769081251929968,1.0497046490837845,1.0405417149024268,1.0780619531812046,1.0595896735640502,1.038740130946292,1.0589015853561925,1.0163111434666172
2024-05-20,0.9091623036649216,0.9811491813717785,1.0778461984727818,1.0503447128942016,1.041085552035651,1.0790010315376344,1.0605126610845765,1.0396449568443291,1.059823973496747,1.0169308453833652
2024-05-21,0.906020942408377,0.9768791060013448,1.048765926799452,1.0305079154444157,1.0242324699922543,1.0498896024883162,1.0319000479482652,1.0115953540051872,1.0312299411395676,0.9977251018282574
2024-05-22,0.9081151832460734,0.9791371334061443,1.0497040000792368,1.0311531350694703,1.024782147525345,1.0508286808447458,1.0328230354687913,1.012500179903224,1.0321523292801218,0.9983497955413877
2024-05-23,0.8984293193717278,0.9659462859572232,1.0281283146441855,1.016317062259266,1.012144083507606,1.0292298786468645,1.0115943224966895,0.9916891842483768,1.0109374020473758,0.983985692138156
2024-05-24,0.8876963350785341,0.9650769342998617,1.0112429956080584,1.0046331252296432,1.002170400932896,1.0123264682311313,0.9949805471272182,0.9754023180837136,0.9943344155174006,0.9726734478672246
2024-05-27,0.8955497382198954,0.9787099913643208,1.0271902413644005,1.0157232311575028,1.0116529037988657,1.0282908002904347,1.0106713349761631,0.9907843583503397,1.0100150139068216,0.9834107521618628
2024-05-28,0.8895287958115183,0.9816045545048038,1.0290663879239703,1.0170218727315854,1.0127615645153578,1.0301689570032941,1.0125173100172156,0.9925940101464135,1.01185979018793,0.9846680809774122
2024-05-29,0.8897905759162305,0.9768853018389152,0.9962338231315009,0.9943080752093212,0.9933741507917274,0.9973012145282575,0.9802127467987994,0.9609251037151241,0.979576205268534,0.9626768613019824
2024-05-30,0.8861256544502619,0.9674467965071382,0.9868530903336525,0.9877542555045516,0.9877618674539211,0.9879104309639613,0.9709828715935377,0.9518768447347556,0.9703523238629922,0.9563315335909524
2024-05-31,0.8824607329842933,0.961783693308072,0.9831007972145132,0.9851252517826764,0.9855084183266498,0.9841541175382428,0.9672909215114329,0.9482575411426083,0.9637075404862172,0.95378616449014
2024-06-03,0.8837696335078536,0.9674467965071383,1.000924189530425,0.9976273184322083,0.9962286434878366,1.0019966063104053,0.9720134655099799,0.9528871596580003,0.9693819715391293,0.9585866853842803
2024-06-04,0.8903141361256546,0.9636713943744275,1.0056145559293492,1.0008997604326888,0.9990296612296019,0.9970882892759814,0.968220242229941,0.9491685756203105,0.9655990175038547,0.9548458592949758
2024-06-05,0.886910994764398,0.9712221986398492,1.0028003360899946,0.9989390426184083,0.9973521860521641,0.9933036323272275,0.975806688790019,0.9566057436956902,0.973164925574404,0.9623275114735849
2024-06-06,0.886910994764398,0.9919869103697585,1.0232159475970397,1.0194290880449213,1.0178606159599533,1.0135259042355105,0.9966694168302332,0.9770579559029839,0.9939711727684146,0.9829020549647597
2024-06-07,0.880890052356021,0.9919869103697585,1.0232159475970397,1.0194290880449213,1.0178606159599533,1.0135259042355105,0.9966694168302332,0.9770579559029839,0.9939711727684146,0.9829020549647597
2024-06-11,0.87434554973822,0.9938746114361139,1.0251630759464156,1.0213690101915338,1.0197975533832833,1.0154545929210206,0.9985660284702527,0.9789172479218288,0.995862649786052,0.984772468009412
2024-06-12,0.8732984293193717,1.0023692662347132,1.0339251535186074,1.0300986598512907,1.0285137717882689,1.0241336920058157,1.0071007808503405,0.9872840620066309,1.00437429636542,0.9931893267103473
2024-06-13,0.8698952879581151,1.0221901274314447,1.0543700011870543,1.0504678423907228,1.0488516147332345,1.0443849232036706,1.0270152030705448,1.006806628204502,1.0242348050506118,1.0128286636791959
2024-06-14,0.8751308900523559,1.0221901274314447,1.0543700011870543,1.0504678423907228,1.0488516147332345,1.0443849232036706,1.0270152030705448,1.006806628204502,1.0242348050506118,1.0128286636791959
2024-06-17,0.8725130890052356,1.0269093800973332,1.0592378220604943,1.0553176477572546,1.0536939582915599,1.0492066449174458,1.0317567321705936,1.0114548582516145,1.0289634975947053,1.0175046962908267
2024-06-18,0.875392670157068,1.0401232875618212,1.0728677205061257,1.0688971027835428,1.0672525202548704,1.0627074657160158,1.04503301365073,1.0244699023835286,1.0422038367181667,1.0305975876033926
2024-06-19,0.8727748691099475,1.0401232875618212,1.0728677205061257,1.0688971027835428,1.0672525202548704,1.0627074657160158,1.04503301365073,1.0244699023835286,1.0422038367181667,1.0305975876033926
2024-06-20,0.8667539267015705,1.0457863907608873,1.0787091055542533,1.0747168692233804,1.0730633325248604,1.0684935317725457,1.0507228485707882,1.0300477784400632,1.0478782677710787,1.0362088267373493
2024-06-21,0.8651832460732983,1.0325724832963996,1.065079207108622,1.0611374141970922,1.05950477056155,1.0549927109739756,1.0374465670906519,1.0170327343081491,1.0346379286476175,1.0231159354247836
2024-06-24,0.8607329842931937,1.0287970811636888,1.06118495040987,1.0572575699038669,1.0556308957148897,1.0511353336029556,1.0336533438106128,1.0133141502704592,1.0308549746123428,1.019375109335479
2024-06-25,0.8552356020942409,1.0165270242323787,1.0485286161389265,1.044648075950885,1.043040802463244,1.0385988571471405,1.0213253681504861,1.0012287521479675,1.0185603739977,1.0072174245452392
2024-06-26,0.8607329842931937,1.0325724832963996,1.0650792071086217,1.0611374141970922,1.0595047705615497,1.0549927109739756,1.0374465670906516,1.0170327343081491,1.0346379286476173,1.0231159354247834
2024-06-27,0.8557591623036649,1.0316286327632218,1.0641056429339337,1.0601674531237857,1.0585363018498846,1.0540283666312205,1.0364982612706417,1.0161030882987265,1.0336921901387985,1.0221807289024571
2024-06-28,0.8575916230366492,1.0448425402277095,1.077735541379565,1.073746908150074,1.072094863813195,1.0675291874297905,1.0497745427507779,1.0291181324306407,1.0469325292622598,1.0352736202150228
2024-07-01,0.8612565445026177,1.0429548391613541,1.0757884130301891,1.0718069860034614,1.070157926389865,1.0656004987442806,1.0478779311107584,1.0272588404117957,1.0450410522446225,1.0334032071703705
2024-07-02,0.8599476439790575,1.0448425402277095,1.077735541379565,1.073746908150074,1.072094863813195,1.0675291874297907,1.0497745427507779,1.0291181324306407,1.0469325292622598,1.0352736202150228
2024-07-03,0.8583769633507853,1.0674949530239743,1.101101081572076,1.0970259739094252,1.095338112893156,1.090673451655911,1.0725338824310116,1.0514296366567792,1.0696302534739077,1.05771857675085
2024-07-04,0.8544502617801046,1.0712703551566851,1.104995338270828,1.1009058182026505,1.0992119877398163,1.0945308290269309,1.0763271057110506,1.0551482206944691,1.0734132075091825,1.0614594028401545
2024-07-05,0.85,1.0797650099552845,1.1137574158430195,1.1096354678624072,1.1079282061448017,1.1032099281117258,1.0848618580911382,1.063515034779271,1.0819248540885504,1.0698762615410897
