date,baseline_nav,relief_breadth_blend_ge_m2_nav,relief_breadth_blend_ge_m1_nav,relief_breadth_blend_ge_0_nav,relief_above_ma20_ge_55_nav,relief_above_ma20_ge_60_nav,relief_above_ma20_ge_65_nav,relief_combo_m1_or_ma60_nav,hs300_benchmark
2020-11-17,3.56647241212287,3.56647241212287,3.56647241212287,3.56647241212287,3.56647241212287,3.56647241212287,3.56647241212287,3.56647241212287,2.126115976438134
2020-11-18,3.531843709970491,3.531843709970491,3.531843709970491,3.531843709970491,3.531843709970491,3.531843709970491,3.531843709970491,3.531843709970491,2.1231178273980316
2020-11-19,3.531843709970491,3.531843709970491,3.531843709970491,3.531843709970491,3.531843709970491,3.531843709970491,3.531843709970491,3.531843709970491,2.141106721638644
2020-11-20,3.527049969276849,3.527049969276849,3.527049969276849,3.527049969276849,3.527049969276849,3.527049969276849,3.527049969276849,3.527049969276849,2.1475313267245775
2020-11-23,3.560501449770237,3.560501449770237,3.560501449770237,3.560501449770237,3.560501449770237,3.560501449770237,3.560501449770237,3.560501449770237,2.172373133056852
2020-11-24,3.5895406115712136,3.5895406115712136,3.5895406115712136,3.5895406115712136,3.5895406115712136,3.5895406115712136,3.5895406115712136,3.5895406115712136,2.1586673088735275
2020-11-25,3.5864875760345454,3.5864875760345454,3.5864875760345454,3.5864875760345454,3.5864875760345454,3.5864875760345454,3.5864875760345454,3.5864875760345454,2.1321122745183376
2020-11-26,3.6189152544214283,3.6189152544214283,3.6189152544214283,3.6189152544214283,3.6189152544214283,3.6189152544214283,3.6189152544214283,3.6189152544214283,2.13511042355844
2020-11-27,3.6429294788848963,3.6429294788848963,3.6429294788848963,3.6429294788848963,3.6429294788848963,3.6429294788848963,3.6429294788848963,3.6429294788848963,2.1655202209651905
2020-11-30,3.6312758456259897,3.6312758456259897,3.6312758456259897,3.6312758456259897,3.6312758456259897,3.6312758456259897,3.6312758456259897,3.6312758456259897,2.1548125458219682
2020-12-01,3.657622850361998,3.657622850361998,3.657622850361998,3.657622850361998,3.657622850361998,3.657622850361998,3.657622850361998,3.657622850361998,2.202354623457873
2020-12-02,3.6412775265208897,3.6412775265208897,3.6412775265208897,3.6412775265208897,3.6412775265208897,3.6412775265208897,3.6412775265208897,3.6412775265208897,2.197643246394856
2020-12-03,3.6430785398519436,3.6430785398519436,3.6430785398519436,3.6430785398519436,3.6430785398519436,3.6430785398519436,3.6430785398519436,3.6430785398519436,2.196786632383398
2020-12-04,3.6429681958511946,3.6429681958511946,3.6429681958511946,3.6429681958511946,3.6429681958511946,3.6429681958511946,3.6429681958511946,3.6429681958511946,2.201498009446416
2020-12-07,3.618861409727769,3.618861409727769,3.618861409727769,3.618861409727769,3.618861409727769,3.618861409727769,3.618861409727769,3.618861409727769,2.182652501194345
2020-12-08,3.6003530506626324,3.6003530506626324,3.6003530506626324,3.6003530506626324,3.6003530506626324,3.6003530506626324,3.6003530506626324,3.6003530506626324,2.175799589102683
2020-12-09,3.6169326811338847,3.6169326811338847,3.6169326811338847,3.6169326811338847,3.6169326811338847,3.6169326811338847,3.6169326811338847,3.6169326811338847,2.15010116875895
2020-12-10,3.614915268483053,3.614915268483053,3.614915268483053,3.614915268483053,3.614915268483053,3.614915268483053,3.614915268483053,3.614915268483053,2.1458180987016613
2020-12-11,3.597072912179681,3.597072912179681,3.597072912179681,3.597072912179681,3.597072912179681,3.597072912179681,3.597072912179681,3.597072912179681,2.1218329063808445
2020-12-14,3.6147020278022852,3.6147020278022852,3.6147020278022852,3.6147020278022852,3.6147020278022852,3.6147020278022852,3.6147020278022852,3.6147020278022852,2.140678414632915
2020-12-15,3.6065727676347943,3.6065727676347943,3.6065727676347943,3.6065727676347943,3.6065727676347943,3.6065727676347943,3.6065727676347943,3.6065727676347943,2.1471030197188474
2020-12-16,3.6259786848620816,3.6259786848620816,3.6259786848620816,3.6259786848620816,3.6259786848620816,3.6259786848620816,3.6259786848620816,3.6259786848620816,2.151386089776136
2020-12-17,3.6508095407880616,3.6508095407880616,3.6508095407880616,3.6508095407880616,3.6508095407880616,3.6508095407880616,3.6508095407880616,3.6508095407880616,2.181795887182887
2020-12-18,3.644953582942857,3.644953582942857,3.644953582942857,3.644953582942857,3.644953582942857,3.644953582942857,3.644953582942857,3.644953582942857,2.1693749840167493
2020-12-21,3.6474872969546444,3.6474872969546444,3.6474872969546444,3.6474872969546444,3.6474872969546444,3.6474872969546444,3.6474872969546444,3.6474872969546444,2.1886487992745485
2020-12-22,3.6479855422586747,3.6479855422586747,3.6479855422586747,3.6479855422586747,3.6479855422586747,3.6479855422586747,3.6479855422586747,3.6479855422586747,2.1556691598334248
2020-12-23,3.6807109187558544,3.6807109187558544,3.6807109187558544,3.6807109187558544,3.6807109187558544,3.6807109187558544,3.6807109187558544,3.6807109187558544,2.173229747068308
2020-12-24,3.6628500132023296,3.6628500132023296,3.6628500132023296,3.6628500132023296,3.6628500132023296,3.6628500132023296,3.6628500132023296,3.6628500132023296,2.173229747068308
2020-12-25,3.700418508212074,3.700418508212074,3.700418508212074,3.700418508212074,3.700418508212074,3.700418508212074,3.700418508212074,3.700418508212074,2.1912186413089207
2020-12-28,3.692078095652806,3.692078095652806,3.692078095652806,3.692078095652806,3.692078095652806,3.692078095652806,3.692078095652806,3.692078095652806,2.197214939389126
2020-12-29,3.6575007099766976,3.6575007099766976,3.6575007099766976,3.6575007099766976,3.6575007099766976,3.6575007099766976,3.6575007099766976,3.6575007099766976,2.1903620272974638
2020-12-30,3.7905162467944855,3.7905162467944855,3.7905162467944855,3.7905162467944855,3.7905162467944855,3.7905162467944855,3.7905162467944855,3.7905162467944855,2.217773675664111
2020-12-31,3.8871494734808585,3.8871494734808585,3.8871494734808585,3.8871494734808585,3.8871494734808585,3.8871494734808585,3.8871494734808585,3.8871494734808585,2.2644591392885585
2021-01-04,3.998946745382463,3.998946745382463,3.998946745382463,3.998946745382463,3.998946745382463,3.998946745382463,3.998946745382463,3.998946745382463,2.2845895685578155
2021-01-05,4.010194641346483,4.010194641346483,4.010194641346483,4.010194641346483,4.010194641346483,4.010194641346483,4.010194641346483,4.010194641346483,2.326991962124974
2021-01-06,4.048128012321198,4.048128012321198,4.048128012321198,4.048128012321198,4.048128012321198,4.048128012321198,4.048128012321198,4.048128012321198,2.347979005405689
2021-01-07,4.13016736463023,4.13016736463023,4.13016736463023,4.13016736463023,4.13016736463023,4.13016736463023,4.13016736463023,4.13016736463023,2.3980909250759668
2021-01-08,4.106577387997481,4.106577387997481,4.106577387997481,4.106577387997481,4.106577387997481,4.106577387997481,4.106577387997481,4.106577387997481,2.386098328915558
2021-01-11,4.044592264330896,4.044592264330896,4.044592264330896,4.044592264330896,4.044592264330896,4.044592264330896,4.044592264330896,4.044592264330896,2.359114987554639
2021-01-12,4.17560023957111,4.17560023957111,4.17560023957111,4.17560023957111,4.17560023957111,4.17560023957111,4.17560023957111,4.17560023957111,2.427644108471259
2021-01-13,4.130976421964989,4.130976421964989,4.130976421964989,4.130976421964989,4.130976421964989,4.130976421964989,4.130976421964989,4.130976421964989,2.4182213543452233
2021-01-14,4.058517139409432,4.058517139409432,4.058517139409432,4.058517139409432,4.058517139409432,4.058517139409432,4.058517139409432,4.058517139409432,2.3741057327551496
2021-01-15,4.06619362259183,4.06619362259183,4.06619362259183,4.06619362259183,4.06619362259183,4.06619362259183,4.06619362259183,4.06619362259183,2.3668245136577584
2021-01-18,4.140734961752055,4.140734961752055,4.140734961752055,4.140734961752055,4.140734961752055,4.140734961752055,4.140734961752055,4.140734961752055,2.392094626995762
2021-01-19,4.051650790872272,4.051650790872272,4.051650790872272,4.051650790872272,4.051650790872272,4.051650790872272,4.051650790872272,4.051650790872272,2.359552073572094
2021-01-20,4.189394516367415,4.189394516367415,4.189394516367415,4.189394516367415,4.189394516367415,4.189394516367415,4.189394516367415,4.189394516367415,2.3725690949415617
2021-01-21,4.288938001210559,4.288938001210559,4.288938001210559,4.288938001210559,4.288938001210559,4.288938001210559,4.288938001210559,4.288938001210559,2.4133557618992256
2021-01-22,4.353369943434371,4.353369943434371,4.353369943434371,4.353369943434371,4.353369943434371,4.353369943434371,4.353369943434371,4.353369943434371,2.414657464036173
2021-01-25,4.361264463909549,4.361264463909549,4.361264463909549,4.361264463909549,4.361264463909549,4.361264463909549,4.361264463909549,4.361264463909549,2.443294911049001
2021-01-26,4.23862215397194,4.23862215397194,4.23862215397194,4.23862215397194,4.23862215397194,4.23862215397194,4.23862215397194,4.23862215397194,2.391226825571132
2021-01-27,4.280409560395421,4.280409560395421,4.280409560395421,4.280409560395421,4.280409560395421,4.280409560395421,4.280409560395421,4.280409560395421,2.3955658326942877
2021-01-28,4.136742031396145,4.136742031396145,4.136742031396145,4.136742031396145,4.136742031396145,4.136742031396145,4.136742031396145,4.136742031396145,2.3365553358193694
2021-01-29,4.080317536464898,4.080317536464898,4.080317536464898,4.080317536464898,4.080317536464898,4.080317536464898,4.080317536464898,4.080317536464898,2.320501009463693
2021-02-01,4.131327368426686,4.131327368426686,4.131327368426686,4.131327368426686,4.131327368426686,4.131327368426686,4.131327368426686,4.131327368426686,2.347836754339574
2021-02-02,4.219094908400387,4.219094908400387,4.219094908400387,4.219094908400387,4.219094908400387,4.219094908400387,4.219094908400387,4.219094908400387,2.38254881132482
2021-02-03,4.2244126439355325,4.2244126439355325,4.2244126439355325,4.2244126439355325,4.2244126439355325,4.2244126439355325,4.2244126439355325,4.2244126439355325,2.379945407050927
2021-02-04,4.213237096423717,4.213237096423717,4.213237096423717,4.213237096423717,4.213237096423717,4.213237096423717,4.213237096423717,4.213237096423717,2.3751724992154553
2021-02-05,4.212759782119719,4.212759782119719,4.212759782119719,4.212759782119719,4.212759782119719,4.212759782119719,4.212759782119719,4.212759782119719,2.3786437049139795
2021-02-08,4.316362172467463,4.316362172467463,4.316362172467463,4.316362172467463,4.316362172467463,4.316362172467463,4.316362172467463,4.316362172467463,2.4098845562007
2021-02-09,4.325633902868403,4.325633902868403,4.325633902868403,4.325633902868403,4.325633902868403,4.325633902868403,4.325633902868403,4.325633902868403,2.4697628545002495
2021-02-10,4.420353121969816,4.420353121969816,4.420353121969816,4.420353121969816,4.420353121969816,4.420353121969816,4.420353121969816,4.420353121969816,2.519661436416541
2021-02-18,4.488414513055559,4.488414513055559,4.488414513055559,4.488414513055559,4.488414513055559,4.488414513055559,4.488414513055559,4.488414513055559,2.501003705786971
2021-02-19,4.495391645955798,4.495391645955798,4.495391645955798,4.495391645955798,4.495391645955798,4.495391645955798,4.495391645955798,4.495391645955798,2.5148885285810696
2021-02-22,4.438614233660301,4.438614233660301,4.438614233660301,4.438614233660301,4.438614233660301,4.438614233660301,4.438614233660301,4.438614233660301,2.4250710811317453
2021-02-23,4.426490997213031,4.426490997213031,4.426490997213031,4.426490997213031,4.426490997213031,4.426490997213031,4.426490997213031,4.426490997213031,2.4185625704470115
2021-02-24,4.282491300296001,4.282491300296001,4.282491300296001,4.282491300296001,4.282491300296001,4.282491300296001,4.282491300296001,4.282491300296001,2.354779165736622
2021-02-25,4.349171936887494,4.349171936887494,4.349171936887494,4.349171936887494,4.349171936887494,4.349171936887494,4.349171936887494,4.349171936887494,2.3769081020647165
2021-02-26,4.208221302118257,4.208221302118257,4.208221302118257,4.208221302118257,4.208221302118257,4.208221302118257,4.208221302118257,4.208221302118257,2.3122568959296963
2021-03-01,4.253103173749062,4.253103173749062,4.253103173749062,4.253103173749062,4.253103173749062,4.253103173749062,4.253103173749062,4.253103173749062,2.350874059325782
2021-03-02,4.225934209661498,4.225934209661498,4.225934209661498,4.225934209661498,4.225934209661498,4.225934209661498,4.225934209661498,4.225934209661498,2.320934910176008
2021-03-03,4.303811457761718,4.303811457761718,4.303811457761718,4.303811457761718,4.303811457761718,4.303811457761718,4.303811457761718,4.303811457761718,2.366494484969143
2021-03-04,4.270013013798717,4.270013013798717,4.270013013798717,4.270013013798717,4.270013013798717,4.270013013798717,4.270013013798717,4.270013013798717,2.2940330660124424
2021-03-05,4.2050193303158245,4.2050193303158245,4.2050193303158245,4.2050193303158245,4.2050193303158245,4.2050193303158245,4.2050193303158245,4.2050193303158245,2.2849211510538154
2021-03-08,4.180817780213288,4.180817780213288,4.180817780213288,4.180817780213288,4.180817780213288,4.180817780213288,4.180817780213288,4.180817780213288,2.2042156185631185
2021-03-09,4.1475406488223,4.1475406488223,4.1475406488223,4.1475406488223,4.1475406488223,4.1475406488223,4.1475406488223,4.1475406488223,2.1603916466192454
2021-03-10,4.114263517431311,4.114263517431311,4.114263517431311,4.114263517431311,4.114263517431311,4.114263517431311,4.114263517431311,4.114263517431311,2.169503561577872
2021-03-11,4.201994136553008,4.201994136553008,4.201994136553008,4.201994136553008,4.201994136553008,4.201994136553008,4.201994136553008,4.201994136553008,2.2254767534665807
2021-03-12,4.276591239976685,4.276591239976685,4.276591239976685,4.276591239976685,4.276591239976685,4.276591239976685,4.276591239976685,4.276591239976685,2.2311174627266834
2021-03-15,4.2934566702188475,4.2934566702188475,4.2934566702188475,4.2934566702188475,4.2934566702188475,4.2934566702188475,4.2934566702188475,4.2934566702188475,2.186859590070495
2021-03-16,4.3103055541384165,4.3103055541384165,4.3103055541384165,4.3103055541384165,4.3103055541384165,4.3103055541384165,4.3103055541384165,4.3103055541384165,2.201178313576908
2021-03-17,4.2886638526113625,4.2886638526113625,4.2886638526113625,4.2886638526113625,4.2886638526113625,4.2886638526113625,4.2886638526113625,4.2886638526113625,2.211158029960166
2021-03-18,4.295886865415761,4.295886865415761,4.295886865415761,4.295886865415761,4.295886865415761,4.295886865415761,4.295886865415761,4.295886865415761,2.228514058452789
2021-03-19,4.254973657173705,4.254973657173705,4.254973657173705,4.254973657173705,4.254973657173705,4.254973657173705,4.254973657173705,4.254973657173705,2.1682018594409245
2021-03-22,4.293572992972306,4.293572992972306,4.293572992972306,4.293572992972306,4.293572992972306,4.293572992972306,4.293572992972306,4.293572992972306,2.192934200042912
2021-03-23,4.232973437555658,4.232973437555658,4.232973437555658,4.232973437555658,4.232973437555658,4.232973437555658,4.232973437555658,4.232973437555658,2.1734086679887112
2021-03-24,4.1908542988735125,4.1908542988735125,4.1908542988735125,4.1908542988735125,4.1908542988735125,4.1908542988735125,4.1908542988735125,4.1908542988735125,2.140432213852727
2021-03-25,4.184837279061777,4.184837279061777,4.184837279061777,4.184837279061777,4.184837279061777,4.184837279061777,4.184837279061777,4.184837279061777,2.138696611003465
2021-03-26,4.21793088802632,4.21793088802632,4.21793088802632,4.21793088802632,4.21793088802632,4.21793088802632,4.21793088802632,4.21793088802632,2.183822285084285
2021-03-29,4.287126615861275,4.287126615861275,4.287126615861275,4.287126615861275,4.287126615861275,4.287126615861275,4.287126615861275,4.287126615861275,2.188161292207441
2021-03-30,4.275092576237804,4.275092576237804,4.275092576237804,4.275092576237804,4.275092576237804,4.275092576237804,4.275092576237804,4.275092576237804,2.207252923549326
2021-03-31,4.269075556426069,4.269075556426069,4.269075556426069,4.269075556426069,4.269075556426069,4.269075556426069,4.269075556426069,4.269075556426069,2.1911985971936496
2021-04-01,4.296152145578876,4.296152145578876,4.296152145578876,4.296152145578876,4.296152145578876,4.296152145578876,4.296152145578876,4.296152145578876,2.2181004413572154
2021-04-02,4.2668437234375,4.2668437234375,4.2668437234375,4.2668437234375,4.2668437234375,4.2668437234375,4.2668437234375,4.2668437234375,2.2393615762606784
2021-04-06,4.329390716363614,4.329390716363614,4.329390716363614,4.329390716363614,4.329390716363614,4.329390716363614,4.329390716363614,4.329390716363614,2.227212356315843
2021-04-07,4.330971362846405,4.330971362846405,4.330971362846405,4.330971362846405,4.330971362846405,4.330971362846405,4.330971362846405,4.330971362846405,2.212025831384798
2021-04-08,4.322221829487543,4.322221829487543,4.322221829487543,4.322221829487543,4.322221829487543,4.322221829487543,4.322221829487543,4.322221829487543,2.2167987392202697
2021-04-09,4.323001979620933,4.323001979620933,4.323001979620933,4.323001979620933,4.323001979620933,4.323001979620933,4.323001979620933,4.323001979620933,2.185991788645864
2021-04-12,4.365033327640294,4.365033327640294,4.365033327640294,4.365033327640294,4.365033327640294,4.365033327640294,4.365033327640294,4.365033327640294,2.149544128811356
2021-04-13,4.3510228783005065,4.3510228783005065,4.3510228783005065,4.3510228783005065,4.3510228783005065,4.3510228783005065,4.3510228783005065,4.3510228783005065,2.1465068238251472
2021-04-14,4.417961691812822,4.417961691812822,4.417961691812822,4.417961691812822,4.417961691812822,4.417961691812822,4.417961691812822,4.417961691812822,2.1586560437699833
2021-04-15,4.372816910606842,4.372816910606842,4.372816910606842,4.372816910606842,4.372816910606842,4.372816910606842,4.372816910606842,4.372816910606842,2.1465068238251477
2021-04-16,4.402394525879725,4.402394525879725,4.402394525879725,4.402394525879725,4.402394525879725,4.402394525879725,4.402394525879725,4.402394525879725,2.153449235222197
2021-04-19,4.417961691812821,4.417961691812821,4.417961691812821,4.417961691812821,4.417961691812821,4.417961691812821,4.417961691812821,4.417961691812821,2.208120724973959
2021-04-20,4.357249744673744,4.357249744673744,4.357249744673744,4.357249744673744,4.357249744673744,4.357249744673744,4.357249744673744,4.357249744673744,2.2046495192754345
2021-04-21,4.32767212940086,4.32767212940086,4.32767212940086,4.32767212940086,4.32767212940086,4.32767212940086,4.32767212940086,4.32767212940086,2.2098563278232204
2021-04-22,4.36178971921971,4.36178971921971,4.36178971921971,4.36178971921971,4.36178971921971,4.36178971921971,4.36178971921971,4.36178971921971,2.2081207249739583
2021-04-23,4.307699793357831,4.307699793357831,4.307699793357831,4.307699793357831,4.307699793357831,4.307699793357831,4.307699793357831,4.307699793357831,2.2302496613020524
2021-04-26,4.314352093791011,4.314352093791011,4.314352093791011,4.314352093791011,4.314352093791011,4.314352093791011,4.314352093791011,4.314352093791011,2.2024800157138555
2021-04-27,4.347892350502473,4.347892350502473,4.347892350502473,4.347892350502473,4.347892350502473,4.347892350502473,4.347892350502473,4.347892350502473,2.2081207249739583
2021-04-28,4.4635639779806295,4.4635639779806295,4.4635639779806295,4.4635639779806295,4.4635639779806295,4.4635639779806295,4.4635639779806295,4.4635639779806295,2.224608952041949
2021-04-29,4.473770298052231,4.473770298052231,4.473770298052231,4.473770298052231,4.473770298052231,4.473770298052231,4.473770298052231,4.473770298052231,2.2445683848084665
2021-04-30,4.545214538553446,4.545214538553446,4.545214538553446,4.545214538553446,4.545214538553446,4.545214538553446,4.545214538553446,4.545214538553446,2.2250428527542656
2021-05-06,4.415934484313153,4.415934484313153,4.415934484313153,4.415934484313153,4.415934484313153,4.415934484313153,4.415934484313153,4.415934484313153,2.195971505029122
2021-05-07,4.2560354698580545,4.2560354698580545,4.2560354698580545,4.2560354698580545,4.2560354698580545,4.2560354698580545,4.2560354698580545,4.2560354698580545,2.1695035615778724
2021-05-10,4.296860750144463,4.296860750144463,4.296860750144463,4.296860750144463,4.296860750144463,4.296860750144463,4.296860750144463,4.296860750144463,2.1690696608655564
2021-05-11,4.276448110001258,4.276448110001258,4.276448110001258,4.276448110001258,4.276448110001258,4.276448110001258,4.276448110001258,4.276448110001258,2.180351079385762
2021-05-12,4.3240776036687345,4.3240776036687345,4.3240776036687345,4.3240776036687345,4.3240776036687345,4.3240776036687345,4.3240776036687345,4.3240776036687345,2.1938020014675446
2021-05-13,4.30366496352553,4.30366496352553,4.30366496352553,4.30366496352553,4.30366496352553,4.30366496352553,4.30366496352553,4.30366496352553,2.169937462290188
2021-05-14,4.216527923284156,4.216527923284156,4.216527923284156,4.216527923284156,4.216527923284156,4.216527923284156,4.216527923284156,4.216527923284156,2.22460895204195
2021-05-17,4.3417600940384435,4.3417600940384435,4.3417600940384435,4.3417600940384435,4.3417600940384435,4.3417600940384435,4.3417600940384435,4.3417600940384435,2.2510768954932003
2021-05-18,4.312729008714263,4.312729008714263,4.312729008714263,4.312729008714263,4.312729008714263,4.312729008714263,4.312729008714263,4.312729008714263,2.251944696917832
2021-05-19,4.3546627986269675,4.3546627986269675,4.3546627986269675,4.3546627986269675,4.3546627986269675,4.3546627986269675,4.3546627986269675,4.3546627986269675,2.2458700869454136
2021-05-20,4.386919560098278,4.386919560098278,4.386919560098278,4.386919560098278,4.386919560098278,4.386919560098278,4.386919560098278,4.386919560098278,2.251944696917832
2021-05-21,4.341760094038443,4.341760094038443,4.341760094038443,4.341760094038443,4.341760094038443,4.341760094038443,4.341760094038443,4.341760094038443,2.2280801577404747
2021-05-24,4.383693883951147,4.383693883951147,4.383693883951147,4.383693883951147,4.383693883951147,4.383693883951147,4.383693883951147,4.383693883951147,2.2402293776853113
2021-05-25,4.509495253689259,4.509495253689259,4.509495253689259,4.509495253689259,4.509495253689259,4.509495253689259,4.509495253689259,4.509495253689259,2.3113890945050652
2021-05-26,4.467561463776556,4.467561463776556,4.467561463776556,4.467561463776556,4.467561463776556,4.467561463776556,4.467561463776556,4.467561463776556,2.311822995217381
2021-05-27,4.503043901394997,4.503043901394997,4.503043901394997,4.503043901394997,4.503043901394997,4.503043901394997,4.503043901394997,4.503043901394997,2.3200671087513767
2021-05-28,4.525623634424915,4.525623634424915,4.525623634424915,4.525623634424915,4.525623634424915,4.525623634424915,4.525623634424915,4.525623634424915,2.313558598066643
2021-05-31,4.654650680310158,4.654650680310158,4.654650680310158,4.654650680310158,4.654650680310158,4.654650680310158,4.654650680310158,4.654650680310158,2.3161620023405365
2021-06-01,4.641747975721634,4.641747975721634,4.641747975721634,4.641747975721634,4.641747975721634,4.641747975721634,4.641747975721634,4.641747975721634,2.319633208039061
2021-06-02,4.5417520151605695,4.5417520151605695,4.5417520151605695,4.5417520151605695,4.5417520151605695,4.5417520151605695,4.5417520151605695,4.5417520151605695,2.3009754774094913
2021-06-03,4.486915520659341,4.486915520659341,4.486915520659341,4.486915520659341,4.486915520659341,4.486915520659341,4.486915520659341,4.486915520659341,2.2831855482045524
2021-06-04,4.548203367454832,4.548203367454832,4.548203367454832,4.548203367454832,4.548203367454832,4.548203367454832,4.548203367454832,4.548203367454832,2.297504271710966
2021-06-07,4.515946605983521,4.515946605983521,4.515946605983521,4.515946605983521,4.515946605983521,4.515946605983521,4.515946605983521,4.515946605983521,2.2949008674370726
2021-06-08,4.477238492217948,4.477238492217948,4.477238492217948,4.477238492217948,4.477238492217948,4.477238492217948,4.477238492217948,4.477238492217948,2.276677037519819
2021-06-09,4.48046416836508,4.48046416836508,4.48046416836508,4.48046416836508,4.48046416836508,4.48046416836508,4.48046416836508,4.48046416836508,2.2801482432183438
2021-06-10,4.476431750613551,4.476431750613551,4.476431750613551,4.476431750613551,4.476431750613551,4.476431750613551,4.476431750613551,4.476431750613551,2.2949008674370734
2021-06-11,4.503700393542814,4.503700393542814,4.503700393542814,4.503700393542814,4.503700393542814,4.503700393542814,4.503700393542814,4.503700393542814,2.2736397325336104
2021-06-15,4.450494759984629,4.450494759984629,4.450494759984629,4.450494759984629,4.450494759984629,4.450494759984629,4.450494759984629,4.450494759984629,2.248039590506991
2021-06-16,4.247061455203335,4.247061455203335,4.247061455203335,4.247061455203335,4.247061455203335,4.247061455203335,4.247061455203335,4.247061455203335,2.2172326399325857
2021-06-17,4.3503429791692225,4.3503429791692225,4.3503429791692225,4.3503429791692225,4.3503429791692225,4.3503429791692225,4.3503429791692225,4.3503429791692225,2.222005547768057
2021-06-18,4.437975787382703,4.437975787382703,4.437975787382703,4.437975787382703,4.437975787382703,4.437975787382703,4.437975787382703,4.437975787382703,2.224175051329634
2021-06-21,4.472402962037999,4.472402962037999,4.472402962037999,4.472402962037999,4.472402962037999,4.472402962037999,4.472402962037999,4.472402962037999,2.2211377463434254
2021-06-22,4.4943111640913695,4.4943111640913695,4.4943111640913695,4.4943111640913695,4.4943111640913695,4.4943111640913695,4.4943111640913695,4.4943111640913695,2.232419164863631
2021-06-23,4.550646540800036,4.550646540800036,4.550646540800036,4.550646540800036,4.550646540800036,4.550646540800036,4.550646540800036,4.550646540800036,2.245870086945414
2021-06-24,4.538159274332108,4.538159274332108,4.538159274332108,4.538159274332108,4.538159274332108,4.538159274332108,4.538159274332108,4.538159274332108,2.251510796205517
2021-06-25,4.549270542230089,4.549270542230089,4.549270542230089,4.549270542230089,4.549270542230089,4.549270542230089,4.549270542230089,4.549270542230089,2.286656753903078
2021-06-28,4.565143782084346,4.565143782084346,4.565143782084346,4.565143782084346,4.565143782084346,4.565143782084346,4.565143782084346,4.565143782084346,2.290561860313918
2021-06-29,4.560578638302261,4.560578638302261,4.560578638302261,4.560578638302261,4.560578638302261,4.560578638302261,4.560578638302261,4.560578638302261,2.267131221848877
2021-06-30,4.672848371913163,4.672848371913163,4.672848371913163,4.672848371913163,4.672848371913163,4.672848371913163,4.672848371913163,4.672848371913163,2.2805821439306606
2021-07-01,4.6521886210633685,4.6521886210633685,4.6521886210633685,4.6521886210633685,4.6521886210633685,4.6521886210633685,4.6521886210633685,4.6521886210633685,2.279714342506029
2021-07-02,4.653787311311157,4.653787311311157,4.653787311311157,4.653787311311157,4.653787311311157,4.653787311311157,4.653787311311157,4.653787311311157,2.218534342069533
2021-07-05,4.703346708992588,4.703346708992588,4.703346708992588,4.703346708992588,4.703346708992588,4.703346708992588,4.703346708992588,4.703346708992588,2.221571647055742
2021-07-06,4.708142779735953,4.708142779735953,4.708142779735953,4.708142779735953,4.708142779735953,4.708142779735953,4.708142779735953,4.708142779735953,2.2246089520419505
2021-07-07,4.748110035930656,4.748110035930656,4.748110035930656,4.748110035930656,4.748110035930656,4.748110035930656,4.748110035930656,4.748110035930656,2.2476056897946757
2021-07-08,4.744912655435081,4.744912655435081,4.744912655435081,4.744912655435081,4.744912655435081,4.744912655435081,4.744912655435081,4.744912655435081,2.2285140584527903
2021-07-09,4.740116584691716,4.740116584691716,4.740116584691716,4.740116584691716,4.740116584691716,4.740116584691716,4.740116584691716,4.740116584691716,2.2181004413572163
2021-07-12,4.788077292125359,4.788077292125359,4.788077292125359,4.788077292125359,4.788077292125359,4.788077292125359,4.788077292125359,4.788077292125359,2.2476056897946757
2021-07-13,4.789675982373146,4.789675982373146,4.789675982373146,4.789675982373146,4.789675982373146,4.789675982373146,4.789675982373146,4.789675982373146,2.2545481011917246
2021-07-14,4.776886460390842,4.776886460390842,4.776886460390842,4.776886460390842,4.776886460390842,4.776886460390842,4.776886460390842,4.776886460390842,2.229815760589737
2021-07-15,4.852313096181383,4.852313096181383,4.852313096181383,4.852313096181383,4.852313096181383,4.852313096181383,4.852313096181383,4.852313096181383,2.259321009027196
2021-07-16,4.69190605167952,4.69190605167952,4.69190605167952,4.69190605167952,4.69190605167952,4.69190605167952,4.69190605167952,4.69190605167952,2.2371920726991013
2021-07-19,4.655597186804044,4.655597186804044,4.655597186804044,4.655597186804044,4.655597186804044,4.655597186804044,4.655597186804044,4.655597186804044,2.246737888370044
2021-07-20,4.652435490921666,4.652435490921666,4.652435490921666,4.652435490921666,4.652435490921666,4.652435490921666,4.652435490921666,4.652435490921666,2.241097179109942
2021-07-21,4.796052176339667,4.796052176339667,4.796052176339667,4.796052176339667,4.796052176339667,4.796052176339667,4.796052176339667,4.796052176339667,2.2580193068902488
2021-07-22,4.786974475059529,4.786974475059529,4.786974475059529,4.786974475059529,4.786974475059529,4.786974475059529,4.786974475059529,4.786974475059529,2.260188810451827
2021-07-23,4.675016159271158,4.675016159271158,4.675016159271158,4.675016159271158,4.675016159271158,4.675016159271158,4.675016159271158,4.675016159271158,2.2376259734114172
2021-07-26,4.5116175362286715,4.5116175362286715,4.5116175362286715,4.5116175362286715,4.5116175362286715,4.5116175362286715,4.5116175362286715,4.5116175362286715,2.161693348756192
2021-07-27,4.49528400152866,4.49528400152866,4.49528400152866,4.49528400152866,4.49528400152866,4.49528400152866,4.49528400152866,4.49528400152866,2.0866285255255974
