date,nav,strategy_return,current_momentum,signal,holding,exposure,trade_cost_rate,turnover,drawdown,weight_510300,weight_159949,weight_159954,weight_159941,weight_513880,weight_518880,weight_512890,weight_159985,weight_511260,effective_momentum,signal_risk_winner,signal_defensive_winner,top2_close_risk_cap_triggered,stress_bond_trigger,weak_market_trigger,target_weight_510300,target_weight_159949,target_weight_159954,target_weight_159941,target_weight_513880,target_weight_518880,target_weight_512890,target_weight_159985,target_weight_511260
2024-03-26,1.6086424665452654,0.0034484318766065947,0.07823129251700678,159954,159949,0.7,0.00015000000000000001,0.30000000000000004,-0.0466789984614433,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07823129251700678,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-27,1.592064314892405,-0.010305678233438531,0.08027006751687926,513880,159954,1.0,0.00085,1.7,-0.05650361795647907,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08027006751687926,513880,159985,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-03-28,1.5739048313006636,-0.011406249999999951,0.04242867593269928,518880,513880,1.0,0.001,2.0,-0.06726537356416296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04242867593269928,513880,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
2024-03-29,1.5967526027738321,0.014516615629349916,0.04471544715447151,518880,518880,0.8,0.0009000000000000001,1.8,-0.05372522350800857,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.04471544715447151,159949,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
2024-04-01,1.6039794190797925,0.004525946156847427,0.08446866485013627,159949,518880,0.8,0.0,0.0,-0.049442434820023085,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.08446866485013627,159949,159985,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,1.5944828936950697,-0.005920603015075465,0.05319148936170226,159949,159949,1.0,0.0009000000000000001,1.8,-0.05507030880643038,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05319148936170226,159949,518880,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,1.5743505339261925,-0.012626262626262652,0.06684856753069579,159949,159949,1.0,0.0,0.0,-0.0670012392507936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06684856753069579,159949,518880,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-08,1.5461652302497646,-0.01790281329923271,0.05237315875613757,159954,159949,1.0,0.0,0.0,-0.0837045418729021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05237315875613757,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-09,1.5590323066837717,0.008321928460342187,0.0535714285714286,159954,159954,1.0,0.001,2.0,-0.07607919662183193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535714285714286,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-10,1.5830543761241995,0.015408320493066174,0.07855973813420625,159954,159954,1.0,0.0,0.0,-0.061843128773169886,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07855973813420625,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-11,1.590260996956328,0.004552352048558417,0.1033333333333335,159954,159954,1.0,0.0,0.0,-0.057572308418571305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033333333333335,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-12,1.5614345136278145,-0.01812688821752262,0.07084019769357508,159954,159954,1.0,0.0,0.0,-0.07465558983696574,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07084019769357508,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-15,1.554227892795686,-0.004615384615384577,0.07475083056478415,159954,159954,1.0,0.0,0.0,-0.07892641019156443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07475083056478415,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,1.520596995579087,-0.021638330757341562,0.036006546644844484,518880,159954,1.0,0.0,0.0,-0.09885690517969126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036006546644844484,159954,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
2024-04-17,1.5212347761296614,0.00041942773294212365,0.02922077922077926,518880,518880,0.8,0.0009000000000000001,1.8,-0.09847894077437425,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.02922077922077926,159954,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
2024-04-18,1.5176691644954443,-0.002343893059879143,0.004716981132075526,518880,518880,0.8,0.0,0.0,-0.10059200972842808,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.004716981132075526,159954,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
2024-04-19,1.5234666885765287,0.0038200183654728548,0.12340862422997945,518880,518880,0.8,0.0,0.0,-0.09715625468753775,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,-0.00470219435736674,159954,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-04-22,1.4935218662022933,-0.019655711935660847,0.018897637795275646,518880,518880,1.0,9.999999999999998e-05,0.19999999999999996,-0.11490229126831264,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.018897637795275646,159954,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
2024-04-23,1.4639727866703982,-0.019784832214765014,0.05608974358974361,159954,518880,0.8,9.999999999999998e-05,0.19999999999999996,-0.13241380092924204,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.05608974358974361,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,1.5070453541415265,0.0294216995447647,0.07777777777777795,159954,159954,1.0,0.0009000000000000001,1.8,-0.10688794045099781,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07777777777777795,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,1.509264861290483,0.0014727540500736325,0.09324758842443748,159954,159954,1.0,0.0,0.0,-0.10557260604812746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09324758842443748,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,1.553655004269615,0.02941176470588225,0.11999999999999988,159954,159954,1.0,0.0,0.0,-0.07926591799071947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11999999999999988,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29,1.5492159899717017,-0.0028571428571428914,0.08892355694227749,159954,159954,1.0,0.0,0.0,-0.08189658679646017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08892355694227749,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30,1.5492159899717017,0.0,0.12218649517684876,159954,159954,1.0,0.0,0.0,-0.08189658679646017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12218649517684876,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,1.6158012044403998,0.04297994269340988,0.16480000000000006,159954,159954,1.0,0.0,0.0,-0.04243655471034802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16480000000000006,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-07,1.6047036686956169,-0.006868131868131844,0.14037854889589907,159954,159954,1.0,0.0,0.0,-0.04901322672469999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14037854889589907,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,1.5891671186529208,-0.009681881051175623,0.14012738853503182,159954,159954,1.0,0.0,0.0,-0.05822056754479277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14012738853503182,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,1.6158012044403998,0.016759776536312776,0.1464566929133857,159954,159954,1.0,0.0,0.0,-0.04243655471034802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1464566929133857,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,1.6579718402705752,0.026098901098901228,0.17268445839874413,159954,159954,1.0,0.0,0.0,-0.017445201055810267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17268445839874413,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,1.6735083903132715,0.009370816599732379,0.170807453416149,159954,159954,1.0,0.0,0.0,-0.008237860235717487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170807453416149,159954,159985,False,False,False,0.0,0.0,0.958385093167702,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,1.6713464705600793,-0.0012918487685547042,0.15490797546012258,159954,159954,0.958385093167702,2.080745341614898e-05,0.04161490683229796,-0.009519066934671083,0.0,0.0,0.958385093167702,0.0,0.0,0.0,0.0,0.0,0.0,0.15490797546012258,159954,159985,False,False,False,0.0,0.0,0.9901840490797549,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,1.6735176583822031,0.0012990650714068686,0.1689922480620154,159954,159954,0.9901840490797549,1.589947795602642e-05,0.03179895591205284,-0.008232367750631409,0.0,0.0,0.9901840490797549,0.0,0.0,0.0,0.0,0.0,0.0,0.1689922480620154,159954,159985,False,False,False,0.0,0.0,0.9620155038759692,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,1.7055218187080765,0.01912388564624523,0.19595645412130636,159954,159954,0.9620155038759692,1.4084272601892822e-05,0.028168545203785644,0.0,0.0,0.0,0.9620155038759692,0.0,0.0,0.0,0.0,0.0,0.0,0.19595645412130636,159954,159985,False,False,False,0.0,0.0,0.9080870917573873,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,1.7095037125574293,0.00233470707068939,0.1879815100154083,159954,159954,0.9080870917573873,2.6964206059290953e-05,0.0539284121185819,0.0,0.0,0.0,0.9080870917573873,0.0,0.0,0.0,0.0,0.0,0.0,0.1879815100154083,159954,159985,False,False,False,0.0,0.0,0.9240369799691834,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,1.7217829357828174,0.007182916968936137,0.17905918057663128,159954,159954,0.9240369799691834,7.974944105898052e-06,0.015949888211796104,0.0,0.0,0.0,0.9240369799691834,0.0,0.0,0.0,0.0,0.0,0.0,0.17905918057663128,159954,159985,False,False,False,0.0,0.0,0.9418816388467375,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21,1.6821120728087604,-0.02304057157821715,0.14501510574018117,159954,159954,0.9418816388467375,8.922329438777021e-06,0.017844658877554043,-0.02304057157821726,0.0,0.0,0.9418816388467375,0.0,0.0,0.0,0.0,0.0,0.0,0.14501510574018117,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-22,1.6909395149232698,0.005247832327705426,0.17230769230769227,159954,159954,1.0,2.9059180576631262e-05,0.05811836115326252,-0.017913652306888794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17230769230769227,159954,159985,False,False,False,0.0,0.0,0.9553846153846155,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,1.6760615959063796,-0.008798611000326195,0.16692426584234932,159954,159954,0.9553846153846155,2.230769230769225e-05,0.0446153846153845,-0.026554648048971563,0.0,0.0,0.9553846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.16692426584234932,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,1.6382859134409629,-0.022538361691288866,0.16587677725118488,159954,159954,1.0,2.230769230769225e-05,0.0446153846153845,-0.04849451147794781,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16587677725118488,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-27,1.667144608393175,0.017615176151761558,0.1845425867507886,159954,159954,1.0,0.0,0.0,-0.03173357468826399,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1845425867507886,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-28,1.660484909558049,-0.003994673768308976,0.17057902973395933,159954,159954,1.0,0.0,0.0,-0.03560148317819112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17057902973395933,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-29,1.6382859134409626,-0.013368983957219305,0.16220472440944889,159954,159954,1.0,0.0,0.0,-0.04849451147794792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16220472440944889,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-30,1.6049874192653333,-0.020325203252032575,0.1174652241112828,159954,159954,1.0,0.0,0.0,-0.06783405392758313,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1174652241112828,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-31,1.6027675196536246,-0.0013831258644536604,0.09559939301972675,159954,159954,1.0,0.0,0.0,-0.06912335675755887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09559939301972675,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03,1.624966515770711,0.013850415512465464,0.07805596465390274,159954,159954,1.0,0.0,0.0,-0.05623032845780196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07805596465390274,159954,512890,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-04,1.64272571266438,0.010928961748633892,0.08823529411764697,159954,159954,1.0,0.0,0.0,-0.04591590581799654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764697,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-05,1.624966515770711,-0.010810810810810811,0.058641975308642014,159941,159954,1.0,0.0,0.0,-0.05623032845780196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058641975308642014,159941,159985,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-06-06,1.658048560026183,0.02035860058309047,0.07684426229508201,159941,159941,1.0,0.001,2.0,-0.037016498672439946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07684426229508201,159941,159985,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-06-07,1.658048560026183,0.0,0.07464212678936599,159941,159941,1.0,0.0,0.0,-0.037016498672439946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07464212678936599,159941,159985,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-06-11,1.6612037428235686,0.0019029495718363432,0.07339449541284404,159941,159941,1.0,0.0,0.0,-0.03518398963090319,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07339449541284404,159941,512890,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-06-12,1.6754020654118047,0.008547008547008739,0.07272727272727275,159941,159941,1.0,0.0,0.0,-0.026937698943987565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07272727272727275,159941,512890,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-06-13,1.7085314847843542,0.0197740112994349,0.09173387096774199,159941,159941,1.0,0.0,0.0,-0.007696354007851958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09173387096774199,159941,512890,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-06-14,1.7085314847843542,0.0,0.09393939393939399,159941,159941,1.0,0.0,0.0,-0.007696354007851958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09393939393939399,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-06-17,1.7164194417778187,0.004616805170821969,0.09346733668341711,159941,159941,1.0,0.0,0.0,-0.003115081404009956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09346733668341711,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-06-18,1.7385057213595188,0.012867647058823595,0.10200000000000009,511260,159941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10200000000000009,159941,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-19,1.737078103309164,-0.0008211753535319888,0.10200000000000009,511260,511260,1.0,0.001,2.0,-0.0008211753535319888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10200000000000009,159941,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-20,1.7384027551247474,0.0007625747011950068,0.10139165009940365,511260,511260,1.0,0.0,0.0,-5.922685988679621e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10139165009940365,159941,512890,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-21,1.7370375527433801,-0.0007853199595678761,0.07045009784735812,511260,511260,1.0,0.0,0.0,-0.000844500307419449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07045009784735812,159941,512890,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-24,1.7385919910984018,0.0008948789578939742,0.06862745098039214,511260,511260,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06862745098039214,159941,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-25,1.7404843508349501,0.0010884438362981363,0.05484818805093061,159941,511260,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05484818805093061,159941,512890,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-06-26,1.766189219994078,0.014768802228412259,0.06523855890944508,159941,159941,1.0,0.001,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06523855890944508,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-06-27,1.7645747874346684,-0.000914076782449813,0.06013579049466533,511260,159941,1.0,0.0,0.0,-0.000914076782449702,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06013579049466533,159941,512890,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-06-28,1.764805578669736,0.00013079141598937305,0.06442307692307692,511260,511260,1.0,0.001,2.0,-0.000783404919857178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06442307692307692,159941,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-01,1.7592021535380498,-0.003175094865639494,0.08121330724070441,511260,511260,1.0,0.0,0.0,-0.003956012400557984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08121330724070441,159941,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-02,1.7620038661038928,0.0015926041019267423,0.06853281853281845,159941,511260,1.0,0.0,0.0,-0.002369708660207581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06853281853281845,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,1.7984042874353563,0.020658536585365983,0.08749999999999991,159941,159941,1.0,0.001,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08749999999999991,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-07-04,1.804764691634951,0.0035366931918656697,0.09661835748792269,159941,159941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09661835748792269,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-07-05,1.8190756010840385,0.007929515418502175,0.11609756097560986,159941,159941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11609756097560986,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-07-08,1.836566712632924,0.009615384615384803,0.13346418056918563,511260,159941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13346418056918563,159941,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-09,1.8392714864748207,0.0014727337827109555,0.13170731707317085,511260,511260,1.0,0.001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13170731707317085,159941,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-10,1.8392000817491208,-3.882228709850555e-05,0.1273261508325172,511260,511260,1.0,0.0,0.0,-3.882228709850555e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1273261508325172,159941,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-07-11,1.840413962086024,0.0006600045035605184,0.13216715257531586,159941,511260,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13216715257531586,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,1.7707120351888914,-0.03787296137339058,0.06755470980019052,159941,159941,1.0,0.001,2.0,-0.03787296137339058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06755470980019052,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,1.8212136262103211,0.02852049910873422,0.09800190294957178,159941,159941,1.0,0.0,0.0,-0.010432618025751239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09800190294957178,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,1.8180572767714818,-0.0017331022530329143,0.0940170940170939,159941,159941,1.0,0.0,0.0,-0.012147639484978656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0940170940170939,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-07-17,1.7991191801384456,-0.01041666666666663,0.0734463276836157,159941,159941,1.0,0.0,0.0,-0.02243776824034338,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0734463276836157,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,1.7691338604694717,-0.016666666666666607,0.05226748654880864,513880,159941,1.0,0.0,0.0,-0.03873047210300429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05226748654880864,513880,518880,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-07-19,1.737671966410312,-0.017783783783783758,0.039382239382239614,518880,513880,1.0,0.001,2.0,-0.05582548154506439,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039382239382239614,513880,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.19999999999999996
2024-07-22,1.735617018833581,-0.0011825865965806592,0.045418950665622626,518880,518880,1.0,0.001,2.0,-0.05694204967542216,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.19999999999999996,0.045418950665622626,513880,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
2024-07-23,1.7285285745133534,-0.004084106253458786,0.04127725856697806,518880,518880,0.8,9.999999999999998e-05,0.19999999999999996,-0.06079359854771682,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.04127725856697806,513880,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.19999999999999996
2024-07-24,1.7468568345576372,0.010603388520461055,0.03646237393328167,518880,518880,1.0,9.999999999999998e-05,0.19999999999999996,-0.050834828172214186,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.19999999999999996,0.03646237393328167,513880,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.19999999999999996
2024-07-25,1.7116138397125202,-0.020175090567191023,0.010077519379844802,518880,518880,1.0,0.0,0.0,-0.06998432147706313,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.19999999999999996,0.010077519379844802,513880,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.19999999999999996
2024-07-26,1.7180716997530696,0.0037729655432290343,0.014029618082618933,518880,518880,1.0,0.0,0.0,-0.06647540436733324,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.19999999999999996,0.014029618082618933,513880,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.19999999999999996
2024-07-29,1.7278309547792223,0.0056803537521485925,0.0374707259953162,518880,518880,1.0,0.0,0.0,-0.06117265442780828,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.19999999999999996,0.0374707259953162,513880,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.19999999999999996
2024-07-30,1.729797046720413,0.0011378960052499387,0.011520737327188835,518880,518880,1.0,0.0,0.0,-0.06010436654166218,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.19999999999999996,0.011520737327188835,513880,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.19999999999999996
2024-07-31,1.7409787335337426,0.006464161119091649,0.030441400304414,518880,518880,1.0,0.0,0.0,-0.054028729731856795,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.19999999999999996,0.030441400304414,513880,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
