date,baseline_nav,step1_split_weak_and_stress_nav,step2_split_and_smooth_overheat_nav
2015-05-28,1.6386672640879478,1.6126921392977098,1.6117533156322088
2015-05-29,1.6339460489672593,1.6080457619153523,1.607109643123856
2015-06-01,1.659456426407077,1.6331517648662381,1.6322010306939496
2015-06-02,1.686511428915601,1.6597779084588855,1.658811673960703
2015-06-03,1.6724462637791833,1.6459356954907454,1.6449775191933818
2015-06-04,1.6914178818701655,1.6646065874012603,1.6636375419027922
2015-06-05,1.6940346567792668,1.6671818828371936,1.6662113381385733
2015-06-08,1.7355759584612451,1.7080646978826315,1.7070703533815927
2015-06-09,1.7215107933248268,1.6942224849144907,1.6932361986142708
2015-06-10,1.7198753090066388,1.6926129252670326,1.6916275759669077
2015-06-11,1.7202024058702763,1.6929348371965243,1.6919493004963804
2015-06-12,1.7329591835521434,1.7054894024466978,1.7044965571458113
2015-06-15,1.691417881870165,1.66460658740126,1.6636375419027918
2015-06-16,1.6469327084154477,1.620826564990397,1.6198830058945186
2015-06-17,1.6714649731882696,1.6449699597022698,1.6440123456049631
2015-06-18,1.6057185035971064,1.5802656618744504,1.579345715180971
2015-06-19,1.5056268633239929,1.4817606114500093,1.480898009162357
2015-06-23,1.515306700980938,1.4912870103969742,1.490418862346085
2015-06-24,1.5279774358760898,1.503756896756674,1.5028814894005922
2015-06-25,1.5111168653105997,1.4871635893714958,1.4862978417572101
2015-06-26,1.4802740435008086,1.4568096686113257,1.455961591436708
2015-06-29,1.4651920060764607,1.4419667021764178,1.4411272657881076
2015-06-30,1.4649942051556404,1.441772036671624,1.440932713607226
2015-07-01,1.4394826317779574,1.4166648567401294,1.4158401497416992
2015-07-02,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-03,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-06,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-07,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-08,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-09,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-10,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-13,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-14,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-15,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-16,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-17,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-20,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-21,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-22,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-23,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-24,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-27,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-28,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-29,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-30,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-07-31,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-08-03,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-08-04,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-08-05,1.4392883016226674,1.4164736069844694,1.4156490113214841
2015-08-06,1.4392883016226674,1.4157653701809774,1.4149411868158235
2015-08-07,1.4392883016226674,1.4157653701809774,1.4149411868158235
2015-08-10,1.4429228106057825,1.4187725153839008,1.4179465814186085
2015-08-11,1.4723728980386475,1.4477296947411666,1.4468869034448286
2015-08-12,1.4559748163406159,1.431462779261612,1.430629457699047
2015-08-13,1.475713198124874,1.450868855884582,1.4500242371354406
2015-08-14,1.472124401436827,1.4473404783167694,1.446497913601551
2015-08-17,1.4713883392361087,1.4466168080776112,1.4457746646447502
2015-08-18,1.471311144103422,1.4465409125621524,1.4456988133116275
2015-08-19,1.4754016703077062,1.4504175165309372,1.4495731605275834
2015-08-20,1.4937962885349192,1.4685006440097645,1.467645760970525
2015-08-21,1.5162096002810526,1.4905344132634488,1.4896667033346178
2015-08-24,1.5103489743779743,1.484624537863044,1.483760268349622
2015-08-25,1.5021026339046801,1.476518650004069,1.475659099307814
2015-08-26,1.4900502901360195,1.4646715831332595,1.4638189291697872
2015-08-27,1.4729232753068697,1.4478362775800036,1.446993424236801
2015-08-28,1.4799009480150418,1.454695105768367,1.4538482595798694
2015-08-31,1.4837069513104082,1.4584362847802015,1.4575872606760885
2015-09-01,1.4932219595488248,1.4677892323097883,1.4669347634166363
2015-09-02,1.4913189579011414,1.4659186428038709,1.4650652628685268
2015-09-07,1.4672142703638198,1.4422245090622516,1.4413849225924724
2015-09-08,1.4608709315382087,1.4359892107091938,1.4351532540987737
2015-09-09,1.4672142703638198,1.4422245090622519,1.4413849225924724
2015-09-10,1.45008725553467,1.425389203508996,1.4245594176594862
2015-09-11,1.450721589417231,1.4260127333443016,1.425182584508856
2015-09-14,1.4475499200044255,1.4228950841677728,1.4220667502620066
2015-09-15,1.4462812522393032,1.421648024497161,1.4208204165632667
2015-09-16,1.44437825059162,1.419777434991244,1.4189509160151574
2015-09-17,1.4621395993033308,1.4372362703798056,1.4363995877975133
2015-09-18,1.470385939776625,1.4453421582387806,1.4445007568393213
2015-09-21,1.4696507468067368,1.4438968160805419,1.443056256082482
2015-09-22,1.4601537472108936,1.4338485984848692,1.4330138880251342
2015-09-23,1.4557726600996737,1.4295464380950733,1.4287142321245014
2015-09-24,1.4670383126713822,1.4406091362402629,1.4397704901546995
2015-09-25,1.4764263564811395,1.4498280513612545,1.448984038513198
2015-09-28,1.4676641822586998,1.4412237305816626,1.440384726711933
2015-09-29,1.4669303501675706,1.439782506851081,1.438944341985221
2015-09-30,1.4669303501675706,1.439782506851081,1.438944341985221
2015-10-08,1.482565875174221,1.4545463875999853,1.4536996279873016
2015-10-09,1.499874576305274,1.4713806806882377,1.4705241210446875
2015-10-12,1.5624618255680867,1.5327789275000285,1.53188662505987
2015-10-13,1.5513647955569496,1.5218927135263065,1.5210067484614331
2015-10-14,1.5688754265109772,1.5390706859377636,1.5381747207701848
2015-10-15,1.5741115564284105,1.5442073423781066,1.5433083869221087
2015-10-16,1.5714956668456463,1.541641148207142,1.5407436866530235
2015-10-19,1.5694020839422715,1.539587338184551,1.538691072249489
2015-10-20,1.5885233396028442,1.558345337429243,1.5574381515838156
2015-10-21,1.5409025904233313,1.511629264332492,1.5107492741023427
2015-10-22,1.53438191972399,1.5052324701980286,1.5043562038415006
2015-10-23,1.5600387871630252,1.5304019208128725,1.5295110021396938
2015-10-26,1.5626138167979575,1.5329280312736366,1.5320356420331844
2015-10-27,1.5634721600096013,1.533770068093891,1.5328771886643475
2015-10-28,1.5360051772369927,1.506824889845742,1.5059476964671155
2015-10-29,1.5381510352661028,1.5089299818963786,1.5080515630450242
2015-10-30,1.5385802068719248,1.5093510003065058,1.5084723363606058
2015-11-02,1.5128299105226035,1.484089895698865,1.4832259374257
2015-11-03,1.5312431678818141,1.5021533468533093,1.5012788729987687
2015-11-04,1.5327759438256399,1.5036570038571666,1.5027816546534223
2015-11-05,1.5556076087947124,1.5260549238393788,1.5251665357568398
2015-11-06,1.592773705102524,1.5625149565299936,1.5616053433538977
2015-11-09,1.6092919701282178,1.5787194155036,1.57780036895259
2015-11-10,1.6047494472461519,1.574263189285858,1.5733467369129495
2015-11-11,1.60268466411794,1.572237631914157,1.5713223587131127
2015-11-12,1.5861663990922463,1.5560331729405508,1.5551273331144204
2015-11-13,1.5708870039434795,1.5410440483899648,1.54014693443563
2015-11-16,1.579972049707611,1.5499565008254483,1.5490541985149107
2015-11-17,1.5741906569486181,1.544284940184686,1.5433859395553684
2015-11-18,1.5605630883024206,1.5309162615314607,1.5300250434364473
2015-11-19,1.5841016159640342,1.5540076155688496,1.5531029549145836
2015-11-20,1.5795590930819685,1.549551389351108,1.5486493228749434
2015-11-23,1.571712917194764,1.5418542713386447,1.5409566857155645
2015-11-24,1.572951787071691,1.5430696057616653,1.5421713126354666
2015-11-25,1.5794932754276971,1.549486822068968,1.5485847931804442
2015-11-26,1.5706590772087692,1.540820451697706,1.539923467909484
2015-11-27,1.4858253672179447,1.4575983717161312,1.456749835400477
2015-11-30,1.4721061744832193,1.444139809604732,1.443299108148755
2015-12-01,1.4899090159886508,1.4616044412921185,1.4607535728556387
2015-12-02,1.4856060296608857,1.4573832010284589,1.456534789973745
2015-12-03,1.4873995278339467,1.4591426271860728,1.4582931918869455
2015-12-04,1.459224635436145,1.4315029878392171,1.430669642869355
2015-12-07,1.4791173162935507,1.4510177571159826,1.4501730516844569
2015-12-08,1.4556410686431391,1.4279874999241056,1.4271562014844956
2015-12-09,1.4576183045418665,1.4299271732464691,1.4290947456321246
2015-12-10,1.4557842404664993,1.428127951838045,1.4272965716347943
2015-12-11,1.4557842404664993,1.428127951838045,1.4272965716347943
2015-12-14,1.4620512936990009,1.4342759466082895,1.4334409873691862
2015-12-15,1.4614664731815215,1.4337022362296463,1.4328676109742386
2015-12-16,1.4614664731815215,1.4337022362296463,1.4328676109742386
2015-12-17,1.4614066757746802,1.433643574825172,1.4328089837193168
2015-12-18,1.4556345129619255,1.4279810687845698,1.4271497740888275
2015-12-21,1.4666650315987142,1.4386581547315413,1.437820644403738
2015-12-22,1.4724320790866805,1.4443150768770452,1.4434742733897759
2015-12-23,1.4698132581367709,1.4417462639346228,1.4409069558737426
2015-12-24,1.4703372557332548,1.4422602554725676,1.4414206481931273
2015-12-25,1.4729570103091714,1.4448299842128305,1.4439888809738721
2015-12-28,1.469814702020512,1.44174768024651,1.440908371361128
2015-12-29,1.4722874491074405,1.4440287769327609,1.4431881401141051
2015-12-30,1.4705685404119646,1.4421986117775407,1.4413590403837837
2015-12-31,1.4619067934526884,1.4335605808584293,1.4327260380672509
2016-01-04,1.4717152448710826,1.4430345151602155,1.4421944571479288
2016-01-05,1.4839891277195791,1.454923683582322,1.454076704327967
2016-01-06,1.4964101820925626,1.4671014589074607,1.4662473903994346
2016-01-07,1.5290971672846236,1.4991482360788773,1.4982755116401385
2016-01-08,1.5284434275807826,1.498507300535449,1.4976349492153245
2016-01-11,1.5343270849153536,1.5042757204263042,1.5034000110386514
2016-01-12,1.5153686335039582,1.4856885896668826,1.484823700719043
2016-01-13,1.503601318834816,1.4741517498851724,1.4732935770723894
2016-01-14,1.5147148938001171,1.4850476541234543,1.484183138294229
2016-01-15,1.506216277650181,1.4767154920588859,1.4758558267716457
2016-01-18,1.5120999349847524,1.4824839119497413,1.4816208885949729
2016-01-19,1.5107924555770698,1.4812020408628845,1.4803397637453446
2016-01-20,1.522559770246212,1.4927388806445947,1.491869887391998
2016-01-21,1.5362883040268775,1.5061985270565899,1.5053216983130937
2016-01-22,1.526482208469259,1.4965844939051647,1.4957132619408824
2016-01-25,1.529097167284624,1.4991482360788781,1.4982755116401387
2016-01-26,1.555246755438273,1.5247856578160115,1.5238980086327019
2016-01-27,1.552631796622908,1.522221915642298,1.5213357589334455
2016-01-28,1.543479440769131,1.5132488180343016,1.5123678849860485
2016-01-29,1.5447869201768132,1.5145306891211578,1.5136490098356763
2016-02-01,1.5578617142536377,1.5273493999897247,1.5264602583319582
2016-02-02,1.561784152476685,1.5311950132502945,1.5303036328808424
2016-02-03,1.5683215495150975,1.5376043686845782,1.5367092571289835
2016-02-04,1.5827038229996042,1.5517049506400014,1.550801630474893
2016-02-05,1.6023160141148411,1.5709330169428517,1.570018503219316
2016-02-15,1.6650750256835987,1.6324628291119718,1.6315124960014677
2016-02-16,1.6421941360491557,1.61003008509198,1.6090928111329748
2016-02-17,1.6559226698298213,1.623489731503975,1.6225446220540702
2016-02-18,1.6585376286451863,1.6260534736776884,1.6251068717533266
2016-02-19,1.6827259976873117,1.649768088784537,1.6488076814714476
2016-02-22,1.6703049433143287,1.6375903134593988,1.6366369953999804
2016-02-23,1.671612422722011,1.6388721845462553,1.6379181202496085
2016-02-24,1.6846872167988354,1.651690895414822,1.65072936874589
2016-02-25,1.7088755858409606,1.6754055105216703,1.674430178464011
2016-02-26,1.7075681064332784,1.6741236394348138,1.673149053614383
2016-02-29,1.6912246138372478,1.6581002508491054,1.6571349929940309
2016-03-01,1.7167204622870553,1.6830967370428105,1.68211692756178
2016-03-02,1.6964545314679775,1.663227735196532,1.6622594923925436
2016-03-03,1.7077895542205574,1.6743407499407945,1.6733660377301642
2016-03-04,1.725539602319449,1.6917431452019291,1.690758302241536
2016-03-07,1.7244981600849294,1.6907221006782314,1.6897378521157018
2016-03-08,1.7312685567874149,1.6973598922399733,1.6963717795079267
2016-03-09,1.7167004066476559,1.6830770742136114,1.6820972761792348
2016-03-10,1.7083580508370675,1.6748981119699007,1.6739230752927146
2016-03-11,1.7034125674693348,1.6700494909496553,1.6690772768819728
2016-03-14,1.6880128054317072,1.6549513489945948,1.6539879242628477
2016-03-15,1.68098937199459,1.6480654766813467,1.647106060538547
2016-03-16,1.6894018480138033,1.656313185757713,1.6553489682369698
2016-03-17,1.7029640087388853,1.6696097177004998,1.6686377596454334
2016-03-18,1.7029640087388853,1.6696097177004998,1.6686377596454334
2016-03-21,1.7390260992999507,1.704965495351924,1.7039729550419047
2016-03-22,1.7272106038754298,1.693381418484184,1.6923956218081426
2016-03-23,1.7113033334041137,1.677785708166931,1.6768089904846848
2016-03-24,1.6921260820414528,1.6589840628769668,1.6580182905134946
2016-03-25,1.700139307370773,1.6668403409963526,1.6658699951252396
2016-03-28,1.6958706170737259,1.662655257362623,1.6616873478248075
2016-03-29,1.6990741507069231,1.665796046514666,1.6648263085763066
2016-03-30,1.7113485772373538,1.6778300658534446,1.6768533223485105
2016-03-31,1.699628836008024,1.6663398677370942,1.6653698132149175
2016-04-01,1.703390847120296,1.6700281960158567,1.669055994344953
2016-04-05,1.7197950460208025,1.6861111019110082,1.6851295376269333
2016-04-06,1.716620039781995,1.6829982814151727,1.682018529249776
2016-04-07,1.6954533315232772,1.6622461447762678,1.6612784734020596
2016-04-08,1.6811658034486427,1.6482384525450071,1.6472789357048512
2016-04-11,1.6916782836721345,1.6585450350964925,1.657579518311664
2016-04-12,1.6989851856301474,1.6657088239098672,1.664739136747873
2016-04-13,1.6869938824404294,1.6539523826517384,1.6529895394651108
2016-04-14,1.6917007978740122,1.6585671083347104,1.6576015787000156
2016-04-15,1.6932571003559567,1.6600929290415498,1.6591265111551212
2016-04-18,1.6693937956328027,1.636697011536675,1.6357442135101654
2016-04-19,1.671468865608729,1.6387314391457946,1.6377774567836398
2016-04-20,1.6424178859457594,1.610249452618121,1.6093120509549983
2016-04-21,1.6571340261830727,1.6246773622046875,1.6237315613792984
2016-04-22,1.639969500093134,1.6078490209053855,1.6069130166460477
2016-04-25,1.6328832121297685,1.600901525136041,1.5999695653395523
2016-04-26,1.6303496462459364,1.598417581730089,1.5974870679534552
2016-04-27,1.6445431293691035,1.6123330709763983,1.6113944563413904
2016-04-28,1.6506129540680436,1.6182840119534736,1.6173419329968604
2016-04-29,1.6743645985659232,1.6415704562127356,1.6406148211257094
2016-05-03,1.6955144671793874,1.6623060830280543,1.6613383767609815
2016-05-04,1.6829643971040404,1.6500018189049748,1.6490412755266295
2016-05-05,1.6819585162540716,1.649015639259757,1.6480556699827957
2016-05-06,1.684473594409218,1.6514814570380894,1.6505200522930503
2016-05-09,1.67802042635183,1.6451546808741302,1.6441969592419707
2016-05-10,1.669850289444499,1.6371445644503986,1.6361915058823657
2016-05-11,1.6773919542820355,1.644538518072305,1.6435811551373858
2016-05-12,1.6717357056538833,1.6389930528558754,1.6380389181961208
2016-05-13,1.6855620911893665,1.6525486344960367,1.651586608496991
2016-05-16,1.6937322280966975,1.6605587509197683,1.659592061856596
2016-05-17,1.6855620911893665,1.6525486344960365,1.6515866084969908
2016-05-18,1.6849336191195718,1.6519324716942112,1.6509708043924058
2016-05-19,1.6591662642579894,1.626669796819365,1.6257228361044205
2016-05-20,1.6579093201183999,1.6254374712157138,1.6244912278952504
2016-05-23,1.6560239039090157,1.6235889828102372,1.6226438155814953
2016-05-24,1.6484822390714795,1.6161950291883314,1.6152541663264754
2016-05-25,1.6220864121401024,1.5903161915116595,1.5893903939339051
2016-05-26,1.6212753689340325,1.5887258753201479,1.5878010035399712
2016-05-27,1.6151226070082572,1.582063307173865,1.5811423139868162
2016-05-30,1.602101463509896,1.569308688263316,1.56839512013762
2016-05-31,1.6131417868293065,1.580123031612351,1.5792031679506282
2016-06-01,1.614644713959893,1.5815951959275178,1.5806744752499613
2016-06-02,1.6156464322779756,1.5825764104732656,1.5816551185847418
2016-06-03,1.6121409615221614,1.5791426917988562,1.578223398838878
2016-06-06,1.6356904953812264,1.6020499786311202,1.6011173502660347
2016-06-07,1.6376875230749386,1.604005934347114,1.6030721673285495
2016-06-08,1.648168723222618,1.6142715723269354,1.613331829199452
2016-06-13,1.687037101275941,1.6523405617877072,1.6513786569175348
2016-06-14,1.6835688899076793,1.6487787852075575,1.6478189538144383
2016-06-15,1.6900131727398617,1.6550899001748591,1.6541263947859768
2016-06-16,1.7132895446427991,1.677885277554557,1.6769085019083039
2016-06-17,1.6826884782350628,1.647916566799531,1.646957237344151
2016-06-20,1.6836801178539125,1.648722825912733,1.6477630270961416
2016-06-21,1.6812013837827253,1.6462955563861776,1.6453371705969202
2016-06-22,1.6628519881485182,1.628327138809101,1.6273792132777205
2016-06-23,1.6658357973235138,1.6312489968525716,1.630299370370705
2016-06-24,1.7274735858705084,1.6916070350800148,1.6906222713557006
2016-06-27,1.73880531990973,1.7027034947753699,1.701712271281884
2016-06-28,1.7333946102862487,1.6974051246360407,1.696416985572096
2016-06-29,1.7397940792060136,1.7036717250251834,1.7026799378794977
2016-06-30,1.7338923042376824,1.6978924852512465,1.69690406247185
2016-07-01,1.7535816419721062,1.717173024473404,1.716173377588635
2016-07-04,1.773706721698028,1.7368802586241134,1.7358691392348586
2016-07-05,1.776525484709599,1.739640497263707,1.7386277710101945
2016-07-06,1.7853556828317965,1.7482873590084163,1.7472695990114877
2016-07-07,1.7875632323623456,1.7504490744445935,1.749430056011811
2016-07-08,1.7762217037886243,1.7393430235730833,1.7383304704929459
2016-07-11,1.7888915979720277,1.7517498599552237,1.7507300842742402
2016-07-12,1.7777034248235961,1.7407939804775974,1.7397805827274535
2016-07-13,1.7645487848865662,1.7279124628419973,1.7269065640269008
2016-07-14,1.7547864126326986,1.718352781166523,1.7173524474900992
2016-07-15,1.7562528079635895,1.7197887305658266,1.7187875609559684
2016-07-18,1.7513658436283865,1.7150032314894694,1.7140048477428735
2016-07-19,1.7408054937275401,1.704662140122694,1.703669776409969
2016-07-20,1.7371061499339477,1.7010396036986324,1.7000493488341129
2016-07-21,1.7558252604101519,1.7193700599388824,1.7183691340568148
2016-07-22,1.7319596743463241,1.6959999814542759,1.6950126603900229
2016-07-25,1.7473018368159277,1.7110236033372372,1.710027536318675
2016-07-26,1.757529945128996,1.721039351259211,1.7200374536044425
2016-07-27,1.7234835646182305,1.6876998563678898,1.686717367195396
2016-07-28,1.7435333116505938,1.7073333219148776,1.7063394031820591
2016-07-29,1.7351589921902164,1.6991328736828177,1.6981437288151906
2016-08-01,1.7435333116505938,1.7073333219148776,1.7063394031820591
2016-08-02,1.7586070866792736,1.7220941287325857,1.721091617042423
2016-08-03,1.7301344005139898,1.6942126047435817,1.6932263241950694
2016-08-04,1.738508719974367,1.7024130529756414,1.7014219985619377
2016-08-05,1.7363524281870568,1.7003015310473562,1.6993117058495135
2016-08-08,1.757287155391763,1.720801602427097,1.719799843177065
2016-08-09,1.7634940477432135,1.7268796246055993,1.7258743270540393
2016-08-10,1.7551203817995138,1.7186798163216224,1.7176792922627098
2016-08-11,1.7551203817995138,1.7186798163216224,1.7176792922627098
2016-08-12,1.7634940477432135,1.7268796246055993,1.7258743270540393
2016-08-15,1.758469848176994,1.7219597396352135,1.720957306179242
2016-08-16,1.758960411085606,1.7224401172653812,1.7214374041590805
2016-08-17,1.752998636847232,1.7166021239520939,1.7156028094152709
2016-08-18,1.7564379298275967,1.7199700088499428,1.7189687337095008
2016-08-19,1.7562247689697017,1.7197612737296097,1.7187601201036626
2016-08-22,1.7450543016961446,1.708822732509856,1.7078279467213362
2016-08-23,1.7471165679133196,1.7108421810673997,1.7098462196632427
2016-08-24,1.745529795998197,1.7092883543943649,1.708293297545527
2016-08-25,1.734480275092227,1.6984682484016105,1.6974794904435042
2016-08-26,1.735999103650285,1.6999555423868304,1.6989659186052004
2016-08-29,1.730621844899098,1.6946899285983743,1.6937033701772786
2016-08-30,1.7335571752367358,1.6975643143429933,1.696576082607261
2016-08-31,1.7304374111030445,1.6945093240962492,1.693522870813497
2016-09-01,1.7226105048459686,1.6868449234387368,1.6858629319627634
2016-09-02,1.7268354375241444,1.6909821362445352,1.6899977363031164
2016-09-05,1.7411035086774158,1.7049539675577958,1.7039614339586455
2016-09-06,1.7452043351580895,1.70896965091243,1.7079747795958227
2016-09-07,1.7450981627505222,1.7088656829021278,1.7078708721101714
2016-09-08,1.742536362746484,1.7063570720934045,1.705363721681354
2016-09-09,1.7327724531981805,1.6967958850414635,1.6958081006444359
2016-09-12,1.723119124768107,1.6873429831749371,1.6863607017550517
2016-09-13,1.7255358416331399,1.6897095231232895,1.6887258640296035
2016-09-14,1.7187714029120018,1.6830855305930197,1.6821057276357876
2016-09-19,1.71054935188154,1.6750341893281357,1.6740590734339422
2016-09-20,1.7129705116152718,1.677237339392443,1.6762609409413567
2016-09-21,1.716358937918714,1.6805550819217956,1.6795767520573126
2016-09-22,1.72651920224466,1.6905033995314807,1.689519278285136
2016-09-23,1.7279685363074049,1.691922499971801,1.6909375526005905
2016-09-26,1.7284515463804468,1.6923954342834633,1.691410211595028
2016-09-27,1.7260366647229122,1.6900309279135248,1.689047081715049
2016-09-28,1.7158906129498734,1.680096526377854,1.679118463460041
2016-09-29,1.713471310005989,1.6777276909511667,1.6767510070434597
2016-09-30,1.7187956558845385,1.6829409690868906,1.681961250285685
2016-10-10,1.6675280260502054,1.632742800188344,1.631792304093555
2016-10-11,1.6646036071517614,1.6297163977664324,1.6287676634823112
2016-10-12,1.6616779032651527,1.6268520115675023,1.6259049447768132
2016-10-13,1.6660683916701102,1.6311504829375154,1.6302009138052145
2016-10-14,1.6611932829892906,1.626377548093514,1.625430757510247
2016-10-17,1.6660719710450596,1.6311539872949634,1.630204416122612
2016-10-18,1.6689970425377503,1.633854352578422,1.632903209396899
2016-10-19,1.6689970425377503,1.633690967143164,1.6327399190759593
2016-10-20,1.6792303090759382,1.643707758474553,1.6427508791637244
2016-10-21,1.6743647377348994,1.6389451137560462,1.6379910070038872
2016-10-24,1.6787469355217737,1.6432346102369781,1.6422780063679105
2016-10-25,1.6836128686682137,1.6479976091072304,1.6470382324733248
2016-10-26,1.6899340144567152,1.654185036953698,1.6532220583280983
2016-10-27,1.6868781528674825,1.6511938192655118,1.6502325819678978
2016-10-28,1.6822733899388183,1.6466864658007292,1.645727852444783
2016-10-31,1.6870584059334348,1.6513702592460155,1.650408919234421
2016-11-01,1.6923834109449893,1.656582618744353,1.6556182443740417
2016-11-02,1.7044761827273758,1.6684195792212686,1.6674483140015803
2016-11-03,1.7039933282846769,1.6679469391138406,1.6669759490401068
2016-11-04,1.694818443909924,1.658966140858605,1.6580003789283781
2016-11-07,1.6905743968293208,1.6548118726346364,1.653848529098613
2016-11-08,1.6951041199271568,1.6592457736662058,1.6582798489486181
2016-11-09,1.717074281139325,1.680751176614328,1.6797727325939347
2016-11-10,1.6917310521466338,1.6559440599877784,1.654980057352442
2016-11-11,1.6798388320725297,1.6443034087348551,1.6433461826680973
2016-11-14,1.6500212766616356,1.6151166158912922,1.61417638082435
2016-11-15,1.6588482548039694,1.6237568675458873,1.6228116025835724
2016-11-16,1.6636257867655717,1.628433335275896,1.6274853479225746
2016-11-17,1.6602885854630334,1.6251667293535719,1.624220643644632
2016-11-18,1.6461064443795492,1.6112845982339092,1.610346593964015
2016-11-21,1.65688853348304,1.6218386023012397,1.6208944540510142
2016-11-22,1.6598243271193334,1.624712291962017,1.623766470802378
2016-11-23,1.6608024924686489,1.6256697651359175,1.6247233865862765
2016-11-24,1.6498889930854588,1.6149871306507597,1.614046970963244
2016-11-25,1.666933968829142,1.63167153583418,1.6307216633725707
2016-11-28,1.6743714879315583,1.6389517211585931,1.637997610559955
2016-11-29,1.6724045971624864,1.6370264381287898,1.6360734483276225
2016-11-30,1.6561121380026764,1.6210786307429488,1.6201349249077797
2016-12-01,1.6717662421706194,1.6364015869412418,1.6354489608952314
2016-12-02,1.6533496490318629,1.6183745796491322,1.6174324479688174
2016-12-05,1.6201997813821014,1.5859259665233352,1.5850027247012723
2016-12-06,1.6173109151847653,1.5830982115953234,1.5821766159419135
2016-12-07,1.6175013710766795,1.5832846385705241,1.582362934389236
2016-12-08,1.6267807062385014,1.5923676780538727,1.5914406862096675
2016-12-09,1.598255899307762,1.5644462868023974,1.5635355493084442
2016-12-12,1.5999140595462016,1.5660693702079234,1.5651576878410616
2016-12-13,1.598075326300915,1.5642695336490504,1.5633588990513902
2016-12-14,1.6053724588273444,1.571412302144522,1.5704975094066087
2016-12-15,1.5970319760494194,1.563248254498763,1.5623382144355538
2016-12-16,1.6025484941014032,1.5686480757578256,1.5677348922056242
2016-12-19,1.6025484941014032,1.5686480757578256,1.5677348922056242
2016-12-20,1.6135815302053718,1.5794477182759519,1.5785282477457665
2016-12-21,1.674263228777198,1.6388457521256459,1.6378917032165476
2016-12-22,1.6866753943941626,1.6509953499585381,1.6500342281992078
2016-12-23,1.6839171353681706,1.6482954393290066,1.6473358893141723
2016-12-26,1.7804562012778935,1.7427923113626105,1.7417777502904146
2016-12-27,1.7721814241999179,1.7346925794740164,1.7336827336353087
2016-12-28,1.7542527405309691,1.7171431603820613,1.7161435308825779
2016-12-29,1.7533756141607038,1.7154260172216793,1.7144273873516953
2016-12-30,1.7533756141607038,1.7154260172216793,1.7144273873516953
2017-01-03,1.7533756141607038,1.7154260172216793,1.7144273873516953
2017-01-04,1.7533756141607038,1.7154260172216793,1.7144273873516953
2017-01-05,1.7533756141607038,1.7154260172216793,1.7144273873516953
2017-01-06,1.7510785058598817,1.7123216948376156,1.711324872139161
2017-01-09,1.7495025352046079,1.7107806053122618,1.7097846797542358
2017-01-10,1.7495025352046079,1.7107806053122618,1.7097846797542358
2017-01-11,1.7495025352046079,1.7107806053122618,1.7097846797542358
2017-01-12,1.7495025352046079,1.7107806053122618,1.7097846797542358
2017-01-13,1.7495025352046079,1.7107806053122618,1.7097846797542358
2017-01-16,1.7495025352046079,1.7107806053122618,1.7097846797542358
2017-01-17,1.7495025352046079,1.7107806053122618,1.7097846797542358
2017-01-18,1.7495025352046079,1.7107806053122618,1.7097846797542358
2017-01-19,1.7495025352046079,1.7107806053122618,1.7097846797542358
2017-01-20,1.751079768917676,1.7124943164808948,1.7114973932912925
2017-01-23,1.757905567117355,1.7191697066201004,1.7181688973730873
2017-01-24,1.7558073583091582,1.7171177323339444,1.7161181176373195
2017-01-25,1.742164925342094,1.703775913569452,1.7027840657707312
2017-01-26,1.7369075434474368,1.6986343793149987,1.6976455246443012
2017-02-03,1.7542700421778465,1.715442729894165,1.7144440902949512
2017-02-06,1.7684406603195972,1.729126779341975,1.7281201736163387
2017-02-07,1.7794402171849688,1.739707818889126,1.7386950534445387
2017-02-08,1.7794402171849688,1.739533848107237,1.7385211839391943
2017-02-09,1.7888538612435523,1.7487363783837782,1.7477183569916281
2017-02-10,1.7742296544947,1.7342666953640753,1.7332570974524646
2017-02-13,1.7778932555511784,1.737847777035918,1.7368360944088557
2017-02-14,1.7784163576491707,1.7383590967202243,1.7373471164300132
