date,hs300_benchmark,base_pool,plus_resources
2024-03-20,0.8896142938173567,8.503367768619704,1.1261065632301335
2024-03-21,0.8891161895095082,8.46137582902158,1.1205455431647995
2024-03-22,0.8813955727378571,8.314404040428153,1.1010819729361305
2024-03-25,0.8766635818132966,8.167432251834725,1.080923702970069
2024-03-26,0.8794031555064632,8.201214767241414,1.0735594048241481
2024-03-27,0.8699391736573423,8.115477146614795,1.0450565399098783
2024-03-28,0.8741730602740542,8.023713079503853,1.0331363637515314
2024-03-29,0.8781578947368421,8.147523008907214,1.041150151221712
2024-04-01,0.8926029196644477,8.177032300923782,1.040950513207279
2024-04-02,0.8896142938173568,8.135941686346277,1.034683886499629
2024-04-03,0.8861275636624175,8.03321514990251,1.0624531214757564
2024-04-08,0.8789050511986148,7.8815086008823565,1.053400461261788
2024-04-09,0.8774107382750697,7.955053004623095,1.0517545230410663
2024-04-10,0.8709353822730396,8.077627010857658,1.0616301523653955
2024-04-11,0.870188225811267,8.114399212728026,1.0665679670275603
2024-04-12,0.8632147655013884,7.967310405246551,1.0698598434690034
2024-04-15,0.8813955727378574,7.930538203376183,1.085496256565858
2024-04-16,0.873425903812282,7.751951553512613,1.0657449979171993
2024-04-17,0.8848823028927966,7.762188906994875,1.0805584419036933
2024-04-18,0.8863766158163422,7.743995166286299,1.0830273492347757
2024-04-19,0.8794031555064636,7.77280001230664,1.085496256565858
2024-04-22,0.877659790428994,7.62002009433124,1.0542234303721485
2024-04-23,0.8714334865808882,7.463283270271023,1.0155438821851923
2024-04-24,0.8749202167358272,7.689786556166957,1.0231627128896992
2024-04-25,0.8774107382750695,7.701111720461753,1.0233175322901742
2024-04-26,0.8898633459712809,7.927615006357686,1.029664887634183
2024-04-29,0.900572588590023,7.904964677768093,1.0174333739689903
2024-04-30,0.8960896498193869,7.904964677768093,1.0152887996904145
2024-05-06,0.9085422575155986,8.244719606611994,1.0143750397706932
2024-05-07,0.909040361823447,8.188093785138012,1.0156225086956974
2024-05-08,0.9018178493596444,8.108817635074436,1.0203057369635333
2024-05-09,0.9105346747469926,8.244719606611996,1.030700701368334
2024-05-10,0.911032779054841,8.459897728213134,1.0386968278335655
2024-05-13,0.9102856225930682,8.539173878276712,1.0315003140148573
2024-05-14,0.908791309669523,8.527848713981916,1.0274956295121478
2024-05-15,0.9023159536674931,8.539173878276713,1.0259563102169984
2024-05-16,0.9053045795145839,8.709051342698665,1.027496207117887
2024-05-17,0.9155157178254774,8.731701671288258,1.0328838276795538
2024-05-20,0.9175081350568711,8.799652657057038,1.0421077204662732
