date,baseline_cf60top2_nav,baseline_cf60top2__prs_rc184_en01_ex01_nav,baseline_cf60top2__prs_rc186_en01_ex01_nav,baseline_cf60top2__prs_rc188_en01_ex01_nav,baseline_cf60top2__prs_rc184_en01_ex02_nav,baseline_cf60top2__prs_rc186_en01_ex02_nav,baseline_cf60top2__prs_rc188_en01_ex02_nav,baseline_cf60top2__prs_rc184_en01_ex03_nav,baseline_cf60top2__prs_rc186_en01_ex03_nav,baseline_cf60top2__prs_rc188_en01_ex03_nav,baseline_cf60top2__prs_rc184_en01_ex05_nav,baseline_cf60top2__prs_rc186_en01_ex05_nav,baseline_cf60top2__prs_rc188_en01_ex05_nav,baseline_cf60top2__prs_rc184_en02_ex01_nav,baseline_cf60top2__prs_rc186_en02_ex01_nav,baseline_cf60top2__prs_rc188_en02_ex01_nav,baseline_cf60top2__prs_rc184_en02_ex02_nav,baseline_cf60top2__prs_rc186_en02_ex02_nav,baseline_cf60top2__prs_rc188_en02_ex02_nav,baseline_cf60top2__prs_rc184_en02_ex03_nav,baseline_cf60top2__prs_rc186_en02_ex03_nav,baseline_cf60top2__prs_rc188_en02_ex03_nav,baseline_cf60top2__prs_rc184_en02_ex05_nav,baseline_cf60top2__prs_rc186_en02_ex05_nav,baseline_cf60top2__prs_rc188_en02_ex05_nav,baseline_cf60top2__prs_rc184_en03_ex01_nav,baseline_cf60top2__prs_rc186_en03_ex01_nav,baseline_cf60top2__prs_rc188_en03_ex01_nav,baseline_cf60top2__prs_rc184_en03_ex02_nav,baseline_cf60top2__prs_rc186_en03_ex02_nav,baseline_cf60top2__prs_rc188_en03_ex02_nav,baseline_cf60top2__prs_rc184_en03_ex03_nav,baseline_cf60top2__prs_rc186_en03_ex03_nav,baseline_cf60top2__prs_rc188_en03_ex03_nav,baseline_cf60top2__prs_rc184_en03_ex05_nav,baseline_cf60top2__prs_rc186_en03_ex05_nav,baseline_cf60top2__prs_rc188_en03_ex05_nav,hs300_benchmark
2022-09-06,6.173196230316888,4.0579316165202,4.0575279107387,4.057123874833491,3.908877336853257,3.908998011745355,3.90911829076467,3.6792706860136355,3.679992752755113,3.680714543955435,3.4117070142104784,3.413071815027529,3.414436719726377,4.204182513473899,4.203483707997233,4.202784744713811,4.211045713040875,4.210404207518116,4.209762503525376,4.050022054757348,4.049860902775774,4.049699440190038,3.8735438490856704,3.873878661624563,3.8742131688515604,4.1232697073434466,4.122463303473162,4.121656879430686,4.073531232341081,4.073140791539836,4.072750178926317,3.9183342860507073,3.9183983543626892,3.9184621913712894,3.8480492403997717,3.8483453916230843,3.848641321574944,1.8117537858867991
2022-09-07,6.184420223462919,4.064903143037381,4.064498743689349,4.064094013650454,3.91559278811797,3.915713670329533,3.915834155988203,3.6855916730522065,3.6863149803043456,3.68703801154195,3.4175683268608914,3.418935472405746,3.4203027220108666,4.211405299032047,4.210705293007572,4.2100051289052285,4.218280289575879,4.2176376819466315,4.2169948755064315,4.056979992647421,4.056818563806742,4.056656823828284,3.8801985974183992,3.8805339851652336,3.880869067075647,4.130353484700662,4.129545695428528,4.128737885949548,4.080529558998242,4.080138447419701,4.079747163733712,3.925065984354142,3.925130162735484,3.925194109416065,3.854660188994778,3.8549568490058923,3.8552532873654095,1.8152794561098822
2022-09-08,6.189410671945281,4.068590130015193,4.068185363865031,4.06778026672406,3.9191443462024314,3.9192653380577234,3.9193859330004375,3.6889346133452245,3.6896585766583634,3.690382263706614,3.420668162077999,3.422036547664164,3.423405037404981,4.215225167784004,4.214524526833429,4.213823727661605,4.222106394146923,4.221463203653613,4.2208198141690225,4.060659793094267,4.060498217832872,4.060336331151484,3.8837180519285295,3.884053743881937,3.8843891297215207,4.134099837067738,4.133291315106922,4.13248277292093,4.084230719595973,4.083839253267701,4.083447614675874,3.9286261349068443,3.92869037149987,3.9287543761819754,3.8581564794156353,3.858453408506125,3.8587501157439723,1.8073466981079456
2022-09-09,6.266515448152981,4.118862790799501,4.118453023243271,4.118042920606415,3.96757041223151,3.9676928990966958,3.967814984144939,3.7345161422153996,3.735249051025848,3.7359816801578005,3.4629349141155625,3.4643202078645547,3.4657056070551633,4.267309692943261,4.266600394673145,4.265890936226753,4.274275945702959,4.273624807764353,4.272973468375674,4.110834464372336,4.110670892640899,4.110507005641475,3.9317063805552244,3.932046220414212,3.932385750376945,4.185181954488249,4.1843634421993405,4.183544909435349,4.13469663996882,4.134300336570876,4.133903858780838,3.977169360623169,3.9772343909418706,3.9772991864840948,3.9058289619573254,3.906129559988398,3.906429933425554,1.8329078072252976
2022-09-13,6.230844675821767,4.0958266454370875,4.095419169645714,4.095011360647767,3.9453804211116474,3.9455022229272516,3.9456236251732117,3.7136295866101685,3.714358396378053,3.715086928031639,3.4435672691820307,3.4449448152031206,3.4463224660761083,4.243443307635973,4.242737976358419,4.242032485800429,4.250370599250482,4.2497231030229425,4.2490754064720075,4.087843220164437,4.087680563263713,4.087517592858246,3.9097169712680033,3.9100549104566387,3.91039254148222,4.161774896577242,4.160960962097555,4.160147007257299,4.111571938402999,4.111177851467012,4.110783591114279,3.954925684109617,3.9549903507240756,3.955054783875124,3.883984280962039,3.8842831977960697,3.884581891292302,1.839077730115693
2022-09-14,6.179763103775162,4.0772429619969675,4.076837335014583,4.076431376337457,3.9274793459090467,3.9276005950825152,3.927721446499277,3.6967800168833076,3.6975055198779354,3.698230746020132,3.427943032715253,3.429314328501312,3.430685728663532,4.224189854315859,4.223487723284388,4.222785433695174,4.23108571525578,4.230441156863741,4.229796399057218,4.069295759314011,4.0691338404241,4.0689716094518875,3.8919777091301753,3.8923141150129736,3.8926502141309225,4.1428919911414885,4.1420817496649525,4.141271487920229,4.092916815039884,4.092524516164648,4.092132044659496,3.9369812999095264,3.937045673117062,3.9371098139204634,3.8663617738072964,3.8666593343886584,3.8669566726455558,1.8188051263329654
2022-09-15,6.242340929904766,4.020924354440872,4.020524330349227,4.020123979144511,3.8732294103450924,3.8733489847141205,3.8734681668206212,3.6457167113769575,3.6464321930609063,3.647147401716563,3.380593149428046,3.381945503622952,3.3832979607522797,4.1658414819316105,4.165149049375895,4.1644564604525804,4.172642090935442,4.172006435773224,4.171370583951018,4.013086925787387,4.012927243469223,4.012767253379524,3.8382181546320497,3.838549913769224,3.838881370378865,4.085666579172879,4.084867529492409,4.084068459823715,4.03638170589518,4.035994825810682,4.03560777548079,3.8826001146694167,3.882663598695354,3.882726853527336,3.8129560500281343,3.813249500430691,3.8135427315797323,1.8024989015512063
2022-09-16,6.084445094027542,3.9160820762851034,3.9156924824909196,3.9153025701128676,3.7722381557466282,3.7723546123128444,3.772470686844455,3.550657662303037,3.551354488393617,3.5520510485748917,3.2924469780352976,3.2937640707126596,3.2950812636405136,4.057220609489894,4.056546231540585,4.055871701300833,4.0638438982365015,4.063224817257097,4.06260554474545,3.908449002103994,3.9082934833702554,3.90813766488987,3.7381397895799893,3.738462898371951,3.7387857125245345,3.97913620103426,3.978357985913576,3.9775797513258455,3.9311363900799403,3.930759597573784,3.9303826392612424,3.781364526703128,3.7814263554355763,3.7814879609501113,3.7135363734676288,3.7138221723935554,3.7141077577828208,1.762835111541522
2022-09-19,6.07737837498686,3.923865572365628,3.9234752042256282,3.923084516868552,3.7797357516417356,3.7798524396737916,3.779968744911921,3.5577148509572742,3.558413062040058,3.5591110066850224,3.298990954297711,3.300310664791935,3.301630475735906,4.065284628603034,4.064608910278824,4.0639330393614825,4.071921081614587,4.071300770167004,4.070680266806495,3.9162173268980607,3.916061499059602,3.915905370878728,3.7455696125085858,3.7458933635026175,3.746216819271654,3.9870450217436573,3.9862652598641914,3.9854854784789873,3.9389498076968716,3.9385722662883844,3.9381945587439597,3.7888802619199318,3.7889422135414526,3.789003941501399,3.7209172953289986,3.7212036623009404,3.7214898153118017,1.7579873149847827
2022-09-20,6.036002735003665,3.9419583242843172,3.9415661561759485,3.9411736673786093,3.797163928018182,3.797281154093037,3.797397995608921,3.5741192998377693,3.5748207303376494,3.5755218931711785,3.3142024399659427,3.3155282355806013,3.3168541321081757,4.084029456861723,4.083350622833423,4.082671635508395,4.090696510232983,4.090073338559705,4.089449974088601,3.9342748131315965,3.934118266778609,3.9339614186983423,3.7628402504913345,3.7631654942853388,3.76349044149308,4.005429091008182,4.0046457336848915,4.003862356765922,3.957112112285676,3.9567328300522506,3.956353380916843,3.806350603185269,3.8064128404626816,3.806474853047227,3.7380742626849828,3.7383619500810026,3.738649422529378,1.7588687325405536
2022-09-21,6.1052626631161555,3.9871902040810383,3.9867935360517475,3.9863965436537505,3.8407343689592968,3.8408529401411493,3.840971122351421,3.6151304220390053,3.6158399010816265,3.6165491093865674,3.352231154136521,3.3535721625522656,3.3549132730388482,4.130891527508443,4.130204904219922,4.1295181258756735,4.137635081778972,4.1370047595414565,4.136374242293862,3.9794185287154353,3.9792601860761256,3.979101538247376,3.8060168454482053,3.806345821242141,3.806674497046643,4.051389264169491,4.050596918236639,4.049804552483259,4.002517873757685,4.002134239461914,4.00175043634905,3.8500264563486106,3.8500894077657524,3.850152131911796,3.7809666810749416,3.781257669531157,3.7815484405733173,1.7456474692039918
2022-09-22,6.126040641549903,4.000759768020055,4.000361750014487,3.999963406536293,3.8538055012416312,3.853924475955583,3.854043060374171,3.627433758699376,3.6281456523048194,3.628857274251184,3.3636397683876944,3.364985340643765,3.36633101531805,4.144950148702459,4.144261188635872,4.143572072985857,4.151716653242769,4.151084185835982,4.150451522755441,3.992961643390587,3.9928027618653803,3.992643574112086,3.8189698239352663,3.8192999193291812,3.819629713712712,4.065177316117884,4.064382273602163,4.06358721119846,4.016139602199288,4.015754662284813,4.0153695529787115,3.863129212297613,3.8631923779566737,3.8632553155711666,3.7938344065919294,3.7941263853662033,3.794418145986499,1.7328669146453162
2022-09-23,6.070632699059909,3.9645742641826773,3.964179846113847,3.963785105516179,3.818949148488739,3.819067047117093,3.8191845589801705,3.594624860938387,3.5953303157096372,3.5960355012788723,3.3332167970512314,3.3345501990664332,3.3358837025735113,4.107460492185083,4.106777763526672,4.106094880692034,4.114165796005977,4.11353904905058,4.112912108191231,3.956846670923515,3.9566892264273665,3.9565314784728587,3.7844285479697692,3.784755657763739,3.785082469269861,4.028409177588836,4.027621325960764,4.02683345462459,3.9798149930216797,3.9794335347570815,3.979051908632946,3.828188529766939,3.8282511241142165,3.828313492479511,3.7595204718799615,3.7598098098060793,3.760098931551347,1.7293412444222331
2022-09-26,6.029076742192415,3.9374351363046447,3.937043418188368,3.9366513797510945,3.7928068839240705,3.792923975488226,3.793040682934671,3.5700181876176456,3.5707188132632512,3.5714191715496395,3.3103995685488847,3.311723842883435,3.313048218015108,4.079343249797051,4.078665194694773,4.077986986471667,4.086002653078385,4.0853801964615295,4.084757547268074,3.929760441573212,3.929604074848857,3.9294474067434386,3.7585225909956472,3.7588474615896583,3.7591720359377234,4.000833073692051,4.000050615229716,3.9992681371941887,3.9525715361384743,3.9521926891112837,3.9518136753736224,3.8019830178689347,3.8020451837323743,3.80210712516077,3.7337850208459864,3.734072378135987,3.7343595207249836,1.7183235249750985
2022-09-27,6.042928727814914,3.9464815122639894,3.946088894163528,3.9456959550061232,3.801520972112294,3.801638332697849,3.8017553082831714,3.578220412057893,3.578922647412047,3.5796246147927175,3.318005311383001,3.319332628277768,3.320660046201243,4.088715663926396,4.0880360509720735,4.087356284545123,4.0953903673875836,4.0947664806578805,4.094142400909127,3.9387891846899805,3.938632458708361,3.938475430653246,3.767157909987022,3.767483526981019,3.7678088470484363,4.010025108324313,4.009240852140066,4.0084565763376565,3.961652688432877,3.961272970993217,3.960893086460064,3.8107181885016033,3.810780497192989,3.8108425809336843,3.7423635045239787,3.7426515220260184,3.742939324333772,1.7403589638693675
2022-09-28,6.101799666710532,3.984928610091203,3.984532167057958,3.9841353998399933,3.8385558469122416,3.8386743508387444,3.8387924660142967,3.613079865928944,3.613788942544428,3.6144977485757983,3.350329718427993,3.351669966203683,3.3530103159923152,4.128548423976109,4.127862190150598,4.1271758013573105,4.1352881532016745,4.134658188492369,4.134028028883599,3.9771613429362436,3.9770030901112503,3.976844532269925,3.8038580157003623,3.804186804894301,3.804515294268965,4.049091255511426,4.048299359009052,4.047507442697393,4.000247585684085,3.9998641689914316,3.99948058357744,3.847842663690444,3.8479055794005994,3.847968267968568,3.778822060155444,3.77911288355865,3.779403489671121,1.7156792723077858
2022-09-29,6.233393530124267,4.070869181704975,4.070464188821978,4.070058864762763,3.9213396847003605,3.921460744330159,3.921581406825048,3.691000998111294,3.6917253669579857,3.6924494593850383,3.422584275352093,3.4239534274498467,3.425322683760595,4.217586358204879,4.216885324784947,4.216184133055141,4.224471439139055,4.2238278883576985,4.223184138473598,4.0629344025455385,4.062772736776533,4.06261075941309,3.8858935461184183,3.886229426112226,3.8865649998207363,4.136415584517915,4.1356066096573745,4.134797614560334,4.086518532480905,4.086126846869794,4.085734988898634,3.9308267847007943,3.9308910572764355,3.93095509781125,3.8603176550963676,3.8606147505139443,3.8609116239546073,1.7161199810856715
2022-09-30,6.143355623578027,4.012067737969236,4.011668594983438,4.011269125605079,3.8646981114769106,3.864817422467612,3.864936342059797,3.637686539249686,3.6384004449908147,3.639114078305032,3.3731469469303406,3.374496322386682,3.3758458005507195,4.156665666364142,4.155974758982498,4.155283695577678,4.163451296129269,4.1628170410814205,4.162182589806757,4.004247572286547,4.004088241689761,4.003928603999345,3.8297639726744857,3.8300950010683827,3.8304257276011033,4.076667359408212,4.075870069740101,4.075072760127796,4.027491042567291,4.02710501463723,4.026718816836764,3.8740481755884493,3.8741115197824425,3.87417463528731,3.80455751118942,3.8048503152287427,3.805142900497485,1.704661552860652
2022-10-10,6.16067060560615,4.023375707918417,4.022975439952388,4.022574844673864,3.8755907217121894,3.8757103689796404,3.8758296237454224,3.6479393197999954,3.648655237676809,3.6493708823588795,3.3826541254729854,3.3840073041295984,3.385360585783388,4.168381184025822,4.167688329329123,4.166995318169498,4.175185939015766,4.174549896326859,4.173913656858073,4.0155335011825075,4.01537372151414,4.015213633886604,3.8405581214137037,3.8408900828075834,3.8412217414894942,4.08815740269854,4.0873578658780385,4.08655830905713,4.038842482935294,4.038455366989646,4.038068080694816,3.884967138879285,3.8850306616082104,3.8850939550034522,3.81528061578691,3.8155742450912813,3.81586765500847,1.669845559407707
2022-10-11,6.077558691871159,3.9690974521623508,3.9687025841014285,3.968307393143694,3.8233061925828515,3.823424225721905,3.8235418716544216,3.5987259731585115,3.5994322327840362,3.600138222900412,3.3370196684682907,3.3383545917636006,3.33968961666658,4.112146699249757,4.111463191665324,4.110779529728763,4.1188596531605794,4.118232191148756,4.117604535011758,3.9613610424819004,3.96120341835712,3.9610454904277628,3.7887462074654583,3.7890736904594204,3.7894008748252177,4.033005194904968,4.0322164444159405,4.031427674196326,3.984355569168882,3.9839736756980484,3.983591614176168,3.8325561150832743,3.8326187808445247,3.832681220365969,3.7638097137189583,3.7640993817510955,3.764388833355742,1.6685234330740506
2022-10-12,6.126040641549904,4.000759768020056,4.000361750014489,3.9999634065362932,3.853805501241632,3.853924475955584,3.854043060374172,3.6274337586993775,3.628145652304821,3.628857274251185,3.363639768387696,3.3649853406437664,3.3663310153180515,4.144950148702462,4.144261188635874,4.143572072985859,4.151716653242772,4.151084185835983,4.150451522755441,3.992961643390588,3.992802761865382,3.992643574112087,3.8189698239352685,3.8192999193291826,3.8196297137127124,4.065177316117885,4.064382273602165,4.063587211198462,4.0161396021992894,4.015754662284814,4.015369552978713,3.863129212297614,3.863192377956675,3.863255315571168,3.7938344065919303,3.794126385366204,3.7944181459865,1.6958473773029445
2022-10-13,6.139892627172402,4.0098061439794,4.009407225989648,4.009007981791322,3.862519589429855,3.862638833165206,3.8627576857226718,3.6356359831396245,3.636349486453616,3.6370627174942625,3.3712455112218116,3.372594126038099,3.3739428435041856,4.154322562831806,4.153632044913174,4.152941371059314,4.16110436755197,4.160470470032333,4.159836376396493,4.001990386507355,4.001831145724885,4.001671598021893,3.8276051429266422,3.8279359847205425,3.828266524823425,4.074369350750147,4.0735725105125145,4.07277565034193,4.025220754493691,4.024834944166747,4.024448964065154,3.871864382930282,3.871927691417289,3.8719907713440813,3.8024128902699217,3.802705529256235,3.8029979495952877,1.6813039876327267
2022-10-14,6.250708512152388,4.082177151654156,4.081771033790927,4.081364583831548,3.9322322949356394,3.932353690842187,3.9324746885106725,3.701253778661603,3.7019801596439805,3.7027062634388854,3.4320914538947376,3.433464409192763,3.434837468993263,4.229301875866559,4.228598895131573,4.227895755646961,4.236206082025554,4.235560743603137,4.234915205524913,4.074220331441498,4.074058216600912,4.073895789300348,3.8966876948576363,3.8970245078514267,3.897361013709127,4.147905627808243,4.147094405795312,4.146283163489669,4.0978699728489065,4.09747719922221,4.0970842527566855,3.9417457479916296,3.9418101991022034,3.9418744175273925,3.8710407596938574,3.871338680376483,3.871636378465592,1.7200863600866403
2022-10-17,6.094873673899282,3.9804054221115313,3.980009429070378,3.9796131122124794,3.8341988028181304,3.8343171722339333,3.8344351533400465,3.6089787537088207,3.609687025470031,3.6103950269542597,3.3465268470109355,3.347865573506517,3.349204401899248,4.123862216911437,4.1231767620119495,4.122491152320583,4.130594296047077,4.129965046394195,4.1293356020630725,3.972646971377859,3.972488898181499,3.9723305203150208,3.799540356204676,3.799868772198621,3.8001968887136086,4.044495238195296,4.043704240553878,4.042913223125661,3.995707009536884,3.995324028050465,3.9949408780342197,3.8434750783741096,3.8435379226702926,3.8436005400821114,3.774532818316448,3.7748233116136345,3.7751135878667266,1.719645651308755
2022-10-18,6.015224756569916,3.928388760345301,3.9279979422132083,3.927606804496066,3.784092795735848,3.7842096182786036,3.784326057586171,3.5618159631773985,3.562514979114457,3.563213728306562,3.3027938257147698,3.3041150574891023,3.305436389828974,4.069970835667708,4.069294338417476,4.068617688398212,4.076614938769189,4.075993912265179,4.075372693627021,3.9207316984564438,3.9205756909893545,3.9204193828336313,3.749887272004274,3.7502113961982984,3.7505352248270105,3.991641039059789,3.990860378319367,3.990079698050723,3.9434903838440727,3.9431124072293513,3.9427342642871817,3.793247847236266,3.7933098702717603,3.7933716693878567,3.7252065371679945,3.725493234245956,3.7257797171161955,1.716560689863557
2022-10-19,6.008298763758666,3.9238655723656284,3.9234752042256282,3.9230845168685518,3.7797357516417365,3.779852439673792,3.779968744911921,3.5577148509572747,3.5584130620400587,3.559111006685023,3.298990954297712,3.300310664791936,3.3016304757359065,4.0652846286030355,4.064608910278825,4.063933039361483,4.071921081614589,4.071300770167004,4.0706802668064945,3.91621732689806,3.9160614990596025,3.9159053708787277,3.7455696125085867,3.745893363502618,3.746216819271654,3.987045021743658,3.986265259864192,3.985485478478989,3.9389498076968716,3.938572266288385,3.9381945587439606,3.7888802619199318,3.788942213541453,3.7890039415013996,3.720917295328998,3.7212036623009404,3.7214898153118012,1.6905588719683196
2022-10-20,6.036002735003663,3.9419583242843177,3.9415661561759485,3.941173667378609,3.797163928018183,3.7972811540930373,3.797397995608921,3.5741192998377698,3.5748207303376502,3.575521893171179,3.3142024399659435,3.315528235580602,3.316854132108176,4.084029456861725,4.083350622833425,4.082671635508396,4.090696510232986,4.090073338559705,4.0894499740886,3.9342748131315957,3.9341182667786097,3.933961418698342,3.7628402504913354,3.763165494285339,3.76349044149308,4.005429091008183,4.0046457336848915,4.003862356765924,3.957112112285676,3.956732830052251,3.956353380916844,3.806350603185269,3.806412840462682,3.8064748530472277,3.7380742626849823,3.7383619500810026,3.7386494225293774,1.6852703666336948
2022-10-21,6.029076742192414,3.9374351363046456,3.9370434181883684,3.936651379751095,3.7928068839240714,3.7929239754882262,3.7930406829346714,3.570018187617646,3.5707188132632526,3.57141917154964,3.3103995685488856,3.3117238428834357,3.313048218015109,4.079343249797053,4.078665194694775,4.077986986471668,4.0860026530783875,4.0853801964615295,4.084757547268074,3.9297604415732117,3.929604074848858,3.9294474067434386,3.7585225909956486,3.758847461589659,3.7591720359377234,4.000833073692052,4.000050615229717,3.9992681371941905,3.952571536138475,3.9521926891112846,3.9518136753736233,3.8019830178689347,3.8020451837323748,3.802107125160771,3.7337850208459864,3.7340723781359872,3.7343595207249836,1.6755747735202164
2022-10-24,6.0775586918711575,3.9690974521623503,3.968702584101428,3.968307393143694,3.8233061925828515,3.823424225721905,3.8235418716544216,3.598725973158511,3.5994322327840367,3.600138222900412,3.3370196684682902,3.3383545917636006,3.33968961666658,4.112146699249757,4.111463191665324,4.110779529728763,4.1188596531605794,4.118232191148755,4.117604535011758,3.961361042481899,3.9612034183571194,3.9610454904277623,3.7887462074654583,3.7890736904594204,3.7894008748252177,4.033005194904969,4.0322164444159405,4.031427674196326,3.9843555691688812,3.9839736756980493,3.983591614176168,3.832556115083274,3.8326187808445242,3.832681220365969,3.763809713718958,3.7640993817510955,3.764388833355741,1.632385313287449
2022-10-25,6.06110253295163,3.9623126701928424,3.9619184771200584,3.961523961702423,3.8167706264416847,3.8168884578146884,3.817005902643047,3.592574304828326,3.5932793571724404,3.593984140468104,3.331315361342704,3.332648002717851,3.333980745526979,4.105117388652749,4.10443504945735,4.103752556173672,4.111818867428681,4.1111924780014935,4.110565894780969,3.9545894851443237,3.9544321304624925,3.9542744724954075,3.782269718221928,3.7825966414159007,3.7829232664921837,4.026111168930773,4.0253237667331785,4.024536344838726,3.9775447049480803,3.9771634642866003,3.9767820558613374,3.826004737108773,3.826067295749064,3.8261296285362842,3.7573758509604644,3.7576650238335727,3.7579539806491504,1.6253339728412832
2022-10-26,6.055745576273434,3.955247391472854,3.9548539012935975,3.954460089344269,3.809964866641623,3.810082487907156,3.8101997233172997,3.5861683139591993,3.586872109110422,3.58757563569294,3.325375226504501,3.326705491620243,3.328035857989097,4.097797471992136,4.09711634948936,4.096435073173064,4.104487001227653,4.103861728727942,4.10323626278045,3.9475379777895747,3.947380903690014,3.947223526845993,3.7755254776791674,3.775851817929875,3.7761778605944722,4.018932129835716,4.018146131670679,4.017360113843905,3.9704522656832344,3.970071704819579,3.9696909764912833,3.8191825117818774,3.8192449588726096,3.819307180512994,3.7506759991687337,3.750964656411927,3.7512530979828456,1.637673818622074
2022-10-27,6.042039827749929,3.9490602426610844,3.9486673680140703,3.9482741721003247,3.80400498164218,3.804122418914096,3.804239470934212,3.5805585113788716,3.5812612055912902,3.581963631655123,3.320173379604681,3.3215015638017307,3.3228298490935027,4.091387333699808,4.090707276669269,4.090027066065818,4.098066398580315,4.097442104187311,4.096817616649134,3.941362888726536,3.9412060603362145,3.9410489296750133,3.769619465826814,3.7699452955871537,3.7702708282268946,4.012645359707176,4.011860591070189,4.011075802802222,3.964241332058508,3.9638613665019125,3.9634812337426397,3.8132082077242737,3.8132705571297274,3.813332681437503,3.744808859074888,3.7450970647748165,3.7453850551398444,1.6262153903970544
2022-10-28,5.996252846904884,3.9191340007226914,3.9187441033059587,3.9183538870570755,3.775177978147606,3.7752945254720416,3.7754106904641414,3.553424800140805,3.554122169289609,3.554819272321875,3.2950128842640205,3.2963310033926296,3.297649222849858,4.060382527571687,4.059707624058689,4.059032568136563,4.067010978053006,4.066391414604556,4.0657716594746,3.9114949778497063,3.9113393379153876,3.9111833980008184,3.741053038064752,3.741376398665434,3.741699464397116,3.982237265510404,3.981458443902495,3.980679602812372,3.9342000468120166,3.9338229606597546,3.933445708571888,3.7843114615685542,3.7843733384860543,3.7844349920116813,3.7164304477457675,3.7167164694036776,3.717002277358509,1.5883144354989118
2022-10-31,5.975144027668166,3.905337335822472,3.9049488109752923,3.9045599684183583,3.761888086683424,3.762004223722225,3.7621199797746283,3.5409155541679365,3.5416104683436633,3.5423051173396716,3.2834133348233245,3.2847268137309276,3.2860403926139594,4.04608862052761,4.045416092901123,4.04474341340204,4.052693736642183,4.052076354264674,4.051458780880442,3.8977252048696727,3.897570112840074,3.8974147218862565,3.727883277824197,3.7282055000872125,3.728527428519267,3.9682184559735822,3.9674423760787,3.966666276770187,3.920350344381254,3.9199745856986015,3.9195986616644936,3.7709894171822964,3.771051076272313,3.771112512756871,3.7033473672736363,3.703632382039471,3.703917183854533,1.5711267931613817
2022-11-01,6.111871944846439,3.9915065561898855,3.9911094587456946,3.9907120365816495,3.8448921745929523,3.8450108741346125,3.84512918428361,3.6190439990248624,3.6197542461174654,3.620464222179299,3.3558601282438243,3.357202588374739,3.358545150686988,4.135363444182479,4.134676077586585,4.1339885557671066,4.142114298720418,4.141483294124502,4.140852094307401,3.983726467559392,3.9835679535054904,3.9834091339317634,3.810137067458269,3.810466399386546,3.8107954310006353,4.055775115282454,4.054981911591665,4.054188688058894,4.006850818909739,4.006466769308801,4.006082550708014,3.8541943211765712,3.854257340742075,3.8543201327904484,3.7850597849079706,3.7853510883751524,3.7856421741929145,1.631944604509564
2022-11-02,6.093209740434694,3.979318749911443,3.978922864978532,3.978526656317278,3.8331520458155692,3.833270382915881,3.833388331812515,3.6079934829973053,3.608701561396496,3.609409369592492,3.345613227088881,3.3469515881048926,3.348290050990234,4.122736380230776,4.122051112464183,4.12136568994797,4.1294666214724165,4.128837543608091,4.128208271118676,3.971562417276768,3.9714043872352445,3.971246052606781,3.798503061145419,3.798831387480022,3.799159414417427,4.04339106912892,4.042600287434133,4.041809485957951,3.9946161599207017,3.994233282990301,3.9938502375760807,3.8424257888981694,3.842488616037519,3.842551216354447,3.773502350450236,3.7737927644411826,3.774082961447287,1.6469287029576674
2022-11-03,6.0830032972859,3.9758338511704148,3.9754383129347635,3.9750424512542746,3.8297951529456706,3.829913386411959,3.8300312320145404,3.6048337733241826,3.6055412316218742,3.6062484199530025,3.34268329760703,3.344020486549902,3.3453577772728917,4.1191258831271265,4.118441215485561,4.117756393229898,4.125850230342501,4.12522170339475,4.124592981992354,3.9680843111642106,3.967926419517907,3.967768223551406,3.795176512213929,3.795504551015891,3.7958322906828523,4.039850058887756,4.039059969722095,4.0382698607923615,3.9911178644330865,3.990735322808153,3.99035261284695,3.839060774523656,3.8391235466419746,3.8391860921365124,3.7701976959561363,3.7704878556162753,3.770777798481597,1.6337074396211058
2022-11-04,6.07685896836273,3.972348188615964,3.97195299715356,3.971557482529887,3.8264375243184303,3.8265556541279815,3.8266733964138697,3.601673371111953,3.602380209172233,3.6030867775026327,3.339752725948854,3.341088742561694,3.3424248608654192,4.1155145946816445,4.1148305272966414,4.114146305433094,4.122233046578913,4.121605070668486,4.120976900473894,3.9646054427270254,3.9644476895062746,3.9642896322321275,3.7918492341758236,3.7921769853821234,3.792504437715678,4.036308272534758,4.035518876050009,4.034729459818516,3.987618802195775,3.9872365959498004,3.986854221515139,3.8356950226117443,3.835757739696973,3.835820230357105,3.766892317154202,3.7671822224277896,3.7674719110966266,1.689677454412549
2022-11-07,6.103526478920549,3.9650743118955614,3.964679844079183,3.9642850536932848,3.819430828654143,3.81954874215293,3.8196662688376595,3.5950782473099396,3.5957837910594828,3.596489065573055,3.338015382853101,3.3393399693657098,3.3406646489302587,4.107978561992335,4.107295747222055,4.1066127782561,4.114684711546371,4.114057885540015,4.113430865605254,3.9573457439629345,3.9571882796084727,3.957030511757375,3.789876709971877,3.790192106207265,3.7905072016211356,4.028917276734315,4.0281293257353195,4.027341355025738,3.980316963032165,3.9799354566546263,3.9795537823963762,3.82867137528609,3.8287339775283282,3.8287963537600826,3.7649327755663458,3.7652104258660737,3.7654878578121567,1.689677454412549
