total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_momentum,latest_exposure,strategy,risk_cap,enter_days,exit_days,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
16.439505462632784,0.2266605244632225,0.2021184247872043,1.1214243565466964,-0.2259790022005868,40.49313388251575,1507,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en03_ex03,0.188,3.0,3.0,-0.0080316094138894,-0.0431672005953098,1.3366667090877795,False,full_history,False
16.438053186201678,0.2266532241642191,0.2021160489593252,1.1214014192897266,-0.2259520490663136,40.48817036456366,1507,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en03_ex03,0.186,3.0,3.0,-0.0080389097128927,-0.0431901378522796,1.3317031911356878,False,full_history,False
16.436599698129847,0.2266459172092803,0.2021137009479873,1.1213782942285844,-0.2259250971987559,40.48320732335725,1507,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en03_ex03,0.184,3.0,3.0,-0.0080462166678316,-0.0432132629134218,1.3267401499292788,False,full_history,False
15.98620196717154,0.2243539823227818,0.2018722074012092,1.1113663698980187,-0.2265893076199756,40.681850915313184,1513,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en03_ex05,0.188,3.0,5.0,-0.0103381515543301,-0.0532251872439875,1.5253837418852143,False,full_history,False
15.983369359580491,0.2243393903134489,0.2018697010509708,1.1113078839741517,-0.2265772587497521,40.68149314082498,1513,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en03_ex05,0.186,3.0,5.0,-0.010352743563663,-0.0532836731678547,1.5250259673970137,False,full_history,False
15.98053581206204,0.2243247912010015,0.2018672250003574,1.1112491946159382,-0.2265652120386014,40.68113598022465,1513,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en03_ex05,0.184,3.0,5.0,-0.0103673426761103,-0.053342362526068,1.524668806796683,False,full_history,False
15.848415275088282,0.2236415504195894,0.1994580461650435,1.1212460701361475,-0.2175895410014415,50.34953341319544,1571,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en01_ex03,0.188,1.0,3.0,-0.0110505834575225,-0.0433454870058584,11.193066239767468,False,full_history,False
15.8454165211891,0.2236259851654463,0.1994534940552071,1.1211936207221742,-0.2176822040834285,50.38833253678072,1571,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en01_ex03,0.186,1.0,3.0,-0.0110661487116656,-0.043397936419832,11.231865363352746,False,full_history,False
15.842415770100152,0.2236104069691091,0.199448997554573,1.121140791434287,-0.2177748629571997,50.42714034191521,1571,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en01_ex03,0.184,1.0,3.0,-0.0110817269080027,-0.0434507657077192,11.270673168487242,False,full_history,False
15.705358512430417,0.2228961220969725,0.2011594030756973,1.1080571859377388,-0.2473081370644126,44.955659241854335,1527,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en02_ex05,0.188,2.0,5.0,-0.0117960117801394,-0.0565343712042674,5.799192068426365,False,full_history,False
15.701581312906256,0.2228763599724565,0.2011563768122992,1.1079756133230836,-0.2473640175728161,44.971350747854416,1527,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en02_ex05,0.186,2.0,5.0,-0.0118157739046553,-0.0566159438189226,5.814883574426446,False,full_history,False
15.697803193383372,0.2228565888826297,0.201153389505805,1.1078937791212229,-0.2474198994853662,44.98704243033663,1527,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en02_ex05,0.184,2.0,5.0,-0.0118355449944822,-0.0566977780207833,5.830575256908659,False,full_history,False
13.702479959403512,0.2117857179809537,0.1981779815903513,1.068664219311359,-0.2356740593376031,43.529514295535414,1565,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc188_en01_ex05,0.188,1.0,5.0,-0.0229064158961582,-0.0959273378306475,4.373047122107444,False,full_history,False
13.6947658560594,0.2117402703925015,0.1981724609593035,1.0684646563277238,-0.2356935383633498,43.53894991517021,1565,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc186_en01_ex05,0.186,1.0,5.0,-0.0229518634846104,-0.0961269008142824,4.382482741742237,False,full_history,False
13.687053150810913,0.2116948088885413,0.1981670073994878,1.0682646504409414,-0.2357130241180648,43.5483865612552,1565,0.8128408355398647,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc186_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__prs_rc184_en01_ex05,0.184,1.0,5.0,-0.0229973249885706,-0.0963269067010648,4.39191938782723,False,full_history,False
