date,base_pool,plus_soymeal_159985,plus_energy_159930,plus_coal_515220,plus_resource_510410,replace_cyb50_soymeal,replace_cyb50_energy,replace_cyb50_coal,replace_cyb50_resource,replace_nikkei_soymeal,replace_nikkei_energy,replace_nikkei_coal,replace_nikkei_resource
2019-12-17,2.702870347836707,2.5455013195438045,1.8311950458961859,2.5455013195438045,2.532347041778111,2.54690910254084,1.8586462286810905,2.54690910254084,2.683454140801486,2.5665075889491638,1.846373340816084,2.5665075889491638,2.6486415569037502
2019-12-18,2.6905284741022926,2.5338780258472573,1.822833424682048,2.5338780258472573,2.5207838132768408,2.527459197887697,1.8444523605545415,2.527459197887697,2.6790405649120097,2.554788376214236,1.837942412319207,2.554788376214236,2.636547303219258
2019-12-19,2.6905284741022926,2.5338780258472573,1.822833424682048,2.5338780258472573,2.5182630294635637,2.5302987822999468,1.8465245911078756,2.5302987822999468,2.692281292580438,2.554788376214236,1.837942412319207,2.554788376214236,2.633910755916039
2019-12-20,2.6576168108105214,2.5028825759897986,1.8005357681110137,2.5028825759897986,2.486875564196332,2.5352024621106057,1.8482530240100172,2.5352024621106057,2.6613862613541053,2.523537142254429,1.8154599363275348,2.523537142254429,2.601081864969761
2019-12-23,2.6082493158728646,2.4563894012036105,1.7670892832544625,2.4563894012036105,2.438239053549186,2.542719312892365,1.8253644285149782,2.542719312892365,2.630491230127772,2.476660291314718,1.7817362223400264,2.476660291314718,2.5502117902297794
2019-12-24,2.6675557217288453,2.512242814403628,1.8072693816747591,2.512242814403628,2.5159681508938747,2.547912952339974,1.8290928324540723,2.547912952339974,2.7143491720278186,2.532974624269866,1.8222493630460699,2.532974624269866,2.6315104882404605
2019-12-25,2.6597250643536614,2.5048680808366335,1.8019641101869779,2.5048680808366335,2.51187714577047,2.5427219582095706,1.8253663275322647,2.5427219582095706,2.7099355961383425,2.5255390321054265,1.8169001175559276,2.5255390321054265,2.627231609397793
2019-12-26,2.6759429001119153,2.5201416666953933,1.8129516962247034,2.5201416666953933,2.5282411662640887,2.5583028927620033,1.8348986545901917,2.5583028927620033,2.727589899696247,2.5409386603499717,1.8279787768093174,2.5409386603499717,2.644347124768463
2019-12-27,2.6313438517767165,2.4781393055838032,1.7827358346209583,2.4781393055838032,2.5870166368720433,2.5615660253875516,1.83333899073379,2.5615660253875516,2.793374469007683,2.4985896826774723,1.7975124638624953,2.4985896826774723,2.7058217771010655
2019-12-30,2.675942900111915,2.520141666695393,1.8129516962247032,2.520141666695393,2.630864376480044,2.5682892839721507,1.8381508956332808,2.5682892839721507,2.8099403710956383,2.5409386603499717,1.8279787768093172,2.5409386603499717,2.751683163153626
2019-12-31,2.679997359051478,2.5239600631600827,1.8156985927341345,2.5239600631600827,2.6348505346262256,2.557225456902832,1.8302324014965352,2.557225456902832,2.7975555517636956,2.544788567411108,1.8307484416226645,2.544788567411108,2.755852380067495
2020-01-02,2.727886844083669,2.5690612821065564,1.8481437256690738,2.5690612821065564,2.681933280739342,2.581906649215293,1.8478969831453287,2.581906649215293,2.8229919759236632,2.5902619756581435,1.863462503745407,2.5902619756581435,2.8050973357986755
2020-01-03,2.7194474538486357,2.5611132578897764,1.8424260375819828,2.5611132578897764,2.673636059177688,2.5756836879012046,1.8434431461167786,2.5756836879012046,2.8548973088616,2.5822483618709886,1.857697423243051,2.5822483618709886,2.7964190758791334
2020-01-06,2.747817248449143,2.5878312799542003,1.8616465774673385,2.5878312799542003,2.6988264126294337,2.5657269497986634,1.8363170068710992,2.5657269497986634,2.937459027078298,2.609186869371878,1.8770772771367936,2.609186869371878,2.82276626127065
2020-01-07,2.780239870849723,2.6183661623135417,1.883612908764888,2.6183661623135417,2.662895291751231,2.585640426003746,1.8505692853624587,2.585640426003746,2.898350844765125,2.63997373508718,1.8992256815867852,2.63997373508718,2.7851850536501828
2020-01-08,2.739711592848998,2.5801975593643647,1.8561549946429508,2.5801975593643647,2.650918251458497,2.560126284615983,1.8304762449918583,2.560126284615983,2.8853147839940676,2.6014901529430516,1.8715401760242956,2.6014901529430516,2.7726579844433603
2020-01-09,2.8207681488504477,2.6565347652627187,1.911070822886825,2.6565347652627187,2.620348852284675,2.5875073143979725,1.8136568690030397,2.5875073143979725,2.8548973088616,2.6784573172313073,1.9269111871492746,2.6784573172313073,2.740684728137814
2020-01-10,2.8167153210503755,2.652717904967801,1.9083250314746314,2.652717904967801,2.6165839832440363,2.5846861660010365,1.8116794465083828,2.5846861660010365,2.828825187319485,2.6746089590168944,1.9241426365930256,2.6746089590168944,2.736746962723823
2020-01-13,2.860495263851655,2.693948851268797,1.9379859489624,2.693948851268797,2.657253303379111,2.5726450408256527,1.8032394821985847,2.5726450408256527,2.83672139004973,2.7161801559236105,1.954049405637805,2.7161801559236105,2.7792839648106877
2020-01-14,2.845395427461889,2.6797281715806984,1.9277558076561723,2.6797281715806984,2.6432263302761516,2.5554973821923372,1.7912202045352603,2.5554973821923372,2.8489578374026423,2.701842122759259,1.9437344693764107,2.701842122759259,2.7646128224810083
2020-01-15,2.8363836833517726,2.6712411176078534,1.9216503497371356,2.6712411176078534,2.6348548824683444,2.5341265833576387,1.7762408087720252,2.5341265833576387,2.8116828119754085,2.6932850309746703,1.9375784049197886,2.6932850309746703,2.7558569275782148
2020-01-16,2.8431794846753156,2.6776412474736024,1.9262545061024334,2.6776412474736024,2.641167833146605,2.5361468051494174,1.7776568392153715,2.5361468051494174,2.7941420978731464,2.699737976704688,1.9422207239282885,2.699737976704688,2.7624597917343787
2020-01-17,2.8431794846753156,2.6776412474736024,1.9262545061024334,2.6776412474736024,2.641167833146605,2.568604557790161,1.800407393658918,2.568604557790161,2.7984875754748155,2.699737976704688,1.9422207239282885,2.699737976704688,2.7624597917343787
2020-01-20,2.923951629126319,2.7537106010950114,1.9809776454803434,2.7537106010950114,2.716201010224633,2.5749094290660324,1.8048266557935742,2.5749094290660324,2.794142097873147,2.7764350783156164,1.9973974490398874,2.7764350783156164,2.840938763090469
2020-01-21,2.8956813785684674,2.7270863273275183,1.9618245466980748,2.7270863273275183,2.689939398247323,2.5396021499211505,1.7800787878395,2.5396021499211505,2.7415850671981215,2.7495910927517913,1.9780855952508276,2.7495910927517913,2.8134711231158374
2020-01-22,2.96029909412927,2.7879418102246456,2.005603058200403,2.7879418102246456,2.749965939909746,2.555994815238417,1.7915688693896057,2.555994815238417,2.742293512765684,2.810948774040534,2.022226975340107,2.810948774040534,2.87625430020071
2020-01-23,2.8714497352331665,2.7042655212410955,1.9454076048847018,2.7042655212410955,2.6674294451239144,2.5484289697073703,1.786265754828018,2.5484289697073703,2.73417621573727,2.7265819622685123,1.9615325777173482,2.7265819622685123,2.7899274317090104
2020-02-03,2.6348370268605645,2.481429097782844,1.785102461238143,2.481429097782844,2.447628381689194,2.4894426116091224,1.7449205524600584,2.4894426116091224,2.6708905211849476,2.5019066232659823,1.7998987068263066,2.5019066232659823,2.56003231020305
2020-02-04,2.6157136192502493,2.4634191109755994,1.7721463498565184,2.4634191109755994,2.429863717406565,2.4713744634470283,1.7322560777194445,2.4713744634470283,2.6515054405904164,2.4837480124403744,1.7868352056393164,2.4837480124403744,2.5414518284258065
2020-02-05,2.6975709444614946,2.5405104629549213,1.827604699354162,2.5405104629549213,2.505904971720853,2.5124432472970772,1.7610423468506575,2.5124432472970772,2.695567603337276,2.5614755462578542,1.8427532348342879,2.5614755462578542,2.620985171562887
2020-02-06,2.786869844691944,2.624610119659636,1.888104716987955,2.624610119659636,2.58885906733644,2.5595515581838977,1.7940618908541075,2.5595515581838977,2.74610949589985,2.646269219513287,1.9037547212288022,2.646269219513287,2.707748818621521
2020-02-07,2.7831490571823423,2.6211059672969395,1.8855838829198803,2.6211059672969395,2.5854026466857905,2.6187389231442615,1.8355479846020315,2.6187389231442615,2.809610848093853,2.6427361497943105,1.9012129926290307,2.6427361497943105,2.7041336666607445
2020-02-10,2.821253642068177,2.656991991643314,1.9113997446110333,2.656991991643314,2.6207998505690915,2.6598077069943096,1.8643342537332441,2.6598077069943096,2.8536730108407125,2.6789183167863473,1.9272428352192899,2.6789183167863473,2.7411564378910556
2020-02-11,2.8875492589869673,2.7194276835668343,1.9563150345225473,2.7194276835668343,2.682385076485462,2.7250345989914453,1.9100536223534055,2.7250345989914453,2.9236540928504304,2.7418692474783515,1.9725304161755057,2.7418692474783515,2.80556987963594
2020-02-12,2.9834174282760433,2.809714127244352,2.0212657328798693,2.809714127244352,2.7714416859305304,2.780598247729746,1.9489997511779873,2.780598247729746,2.9832676071550046,2.832900762998881,2.038019473817455,2.832900762998881,2.8987162899824184
2020-02-13,2.952739614103539,2.7808224652675464,2.0004815094055264,2.7808224652675464,2.7429435709081087,2.917091558760789,2.044671763290547,2.917091558760789,3.1297095009901543,2.8037706780323113,2.0170629753720313,2.8037706780323113,2.8689094386715452
2020-02-14,2.9489048873319756,2.7772110075204455,1.9978834814712334,2.7772110075204455,2.739381306530306,2.7407373692870522,1.9210601370212221,2.7407373692870522,2.9405013903712884,2.80012941741149,2.014443413066353,2.80012941741149,2.865183582257686
2020-02-17,3.0707868076631066,2.8919966054607027,2.080458499867256,2.8919966054607027,2.852603355703006,2.759318638563654,1.9340842728258951,2.759318638563654,2.960436991919613,2.9158622618433028,2.0977028741081987,2.9158622618433028,2.9836051965345534
2020-02-18,3.0816457597238958,2.902223317526905,2.0878154414361543,2.902223317526905,2.8626907649007802,2.7081645056166264,1.8982288980097444,2.7081645056166264,2.9055543896171896,2.9261733679214603,2.1051207954340545,2.9261733679214603,2.994155855967061
2020-02-19,3.0129101665702027,2.837489711931509,2.0412470672777268,2.837489711931509,2.798838926278458,2.676631913970396,1.8761268150056003,2.676631913970396,2.87172348315501,2.860905560458528,2.0581664282496517,2.860905560458528,2.9273717104808066
2020-02-20,3.1045576241084594,2.9238011860587028,2.103338232822296,2.9238011860587028,2.88397471110822,2.7118028815758066,1.9007791383563764,2.7118028815758066,2.909457955747441,2.947929303742437,2.120772251162188,2.947929303742437,3.0164172377958116
2020-02-21,3.16183728506987,2.977745857388199,2.142145211287652,2.977745857388199,2.937184576626822,2.651163282256133,1.8582751325791766,2.651163282256133,2.8443985202432494,3.0023191432948804,2.1599008904825236,3.0023191432948804,3.07207069236769
2020-02-24,3.215298301967187,3.0280942172957293,2.1783650578553178,3.0280942172957293,2.9868471177775175,2.5445709945720103,1.7835615912240146,2.5445709945720103,2.730037044513981,3.053082993543828,2.1964209538481705,3.053082993543828,3.1240139166347767
2020-02-25,3.2611220307363156,3.0712499543593266,2.2094106406276026,3.0712499543593266,3.029415010192399,2.5002394035628828,1.7524883285127768,2.5002394035628828,2.682474258505915,3.096594865185783,2.227723865304439,3.096594865185783,3.1685366802922794
2020-02-26,3.096920335980272,2.9166085632147705,2.0981639690269156,2.9166085632147705,2.876880062372407,2.4255159407144724,1.7001125454892436,2.4255159407144724,2.6023044294440867,2.940677325135445,2.1155550992528105,2.940677325135445,3.008996777186228
2020-02-27,3.1083762681725533,2.927397497480669,2.1059253647199863,2.927397497480669,2.8875220354761266,2.4260449518247698,1.7004833442996008,2.4260449518247698,2.602871998567193,2.9515552930459332,2.1233808271168773,2.9515552930459332,3.020127468100603
2020-02-28,2.9327186412242274,2.761967172070214,1.986917297426228,2.761967172070214,2.7243451145524142,2.401471596067192,1.6832591860465234,2.401471596067192,2.5765075655569474,2.7847597850851065,2.0033863332011816,2.7847597850851065,2.8494568740801762
2020-03-02,3.0205474546983906,2.8446823347754417,2.046421331073107,2.8446823347754417,2.8059335750142704,2.3475467270302692,1.6454617241438276,2.3475467270302692,2.518652276627929,2.86815753906552,2.0633835801590297,2.86815753906552,2.93479217109039
2020-03-03,3.093101691916177,2.9130122517928037,2.0955768371292245,2.9130122517928037,2.8733327380044993,2.344130973637262,1.6430675262339025,2.344130973637262,2.5149875593464204,2.937051335831948,2.1129465232981213,2.937051335831948,3.005286546881436
2020-03-04,3.077827115659801,2.8986270061049377,2.0852283095384627,2.8986270061049377,2.859143440532872,2.3945138791792395,1.678382326005898,2.3945138791792395,2.5690427218210603,2.922547378617963,2.102512219479365,2.922547378617963,2.9904456256622685
2020-03-05,3.1160135563007407,2.9345901203246014,2.1110996285153663,2.9345901203246014,2.894616684211939,2.393611561116961,1.6777498658220868,2.393611561116961,2.568074636536268,2.958807271652925,2.128597979026255,2.958807271652925,3.0275479287101867
2020-03-06,3.096920335980271,2.9166085632147696,2.0981639690269147,2.9166085632147696,2.876880062372406,2.433383561578611,1.7056271828947331,2.433383561578611,2.610745497292894,2.940677325135444,2.11555509925281,2.940677325135444,3.0089967771862276
2020-03-09,2.951811861544697,2.7799487291800453,1.9998529569146792,2.7799487291800453,2.7420817363919476,2.4169466959842425,1.694106120123538,2.4169466959842425,2.5931105984969696,2.802889731602587,2.0164292129746264,2.802889731602587,2.8680080256041354
2020-03-10,3.0510966072111425,2.8734528261511723,2.06711838625463,2.8734528261511723,2.834312169957524,2.470252788527253,1.7314698641262625,2.470252788527253,2.650302010193143,2.8971654534934888,2.084252187796541,2.8971654534934888,2.964474013528725
2020-03-11,2.9747237259292616,2.8015265977118435,2.015375748300822,2.8015265977118435,2.7633656825993884,2.42966746806837,1.7030224681241881,2.42966746806837,2.6067585490153746,2.824645667423564,2.0320806687027604,2.824645667423564,2.890269407432887
2020-03-12,2.8995575361716344,2.7307368036818565,1.964450644026684,2.7307368036818565,2.6935401497415112,2.389352797179353,1.6747647780405277,2.389352797179353,2.5635054642324455,2.7532716939735438,1.9807334596106614,2.7532716939735438,2.8172372341133634
2020-03-13,2.829143163678146,2.664422162196932,1.9167448966262708,2.664422162196932,2.628128811265199,2.331328503548303,1.6340939137970047,2.331328503548303,2.501251956103793,2.6864098034206827,1.9326322917961092,2.6864098034206827,2.7488219709117567
2020-03-16,2.828860249361778,2.664422162196932,1.9165532221366082,2.6641557199807124,2.627865998384072,2.331328503548303,1.6339305044056252,2.3310953706979483,2.5010018309081827,2.6864098034206827,1.9324390285669295,2.686141162440341,2.7485470887146657
2020-03-17,2.8318100514987563,2.6666448292769713,1.9185517135048427,2.666933775997377,2.6306062131894783,2.3332733031341624,1.6356342901245051,2.333526127080324,2.503609757739161,2.688650812641472,1.9344540849053729,2.688942143840175,2.7514131440730756
2020-03-18,2.8259104472248007,2.6622004212281762,1.9145547307683743,2.661377663964049,2.625125783578667,2.3293845142956053,1.6322267186867458,2.3286646143155734,2.4983939040772047,2.684169727953736,1.9304239722284866,2.6833401810405078,2.7456810333562567
2020-03-19,2.797962546878004,2.641135357452556,1.8956200243000392,2.6350569722341666,2.5991636184048508,2.310952906757604,1.6160842008932201,2.305634412970758,2.473685101317101,2.6629308287134417,1.9113323209499073,2.656802282767785,2.7185265918630064
2020-03-20,2.796563565604565,2.640078903309575,1.8946722142878893,2.6337394437480497,2.5978640365956487,2.310028525594901,1.6152761587927735,2.3044815957642726,2.4724482587664425,2.6618656563819565,1.9103766547894325,2.6554738816264014,2.717167328567075
2020-03-23,2.94540829990491,2.7522164303726124,1.9955145429910317,2.7739180016548035,2.736133156250688,2.4081471409061916,1.7012478683702803,2.427135682744561,2.6040422295503265,2.7749285772312198,2.0120548390770994,2.7968092366361996,2.8617862651950055
2020-03-24,2.9053347175932784,2.714771308870944,1.9683646852632626,2.736177620679908,2.6989068548051005,2.3753832342271957,1.6781016388686438,2.3941134285575605,2.56861308357005,2.737174446928754,1.984679943307343,2.7587574102874077,2.8228503976413317
2020-03-25,2.953995496114546,2.760240384980113,2.001332369646983,2.7820052261494244,2.7441102208461716,2.415167978051691,1.7062077746920599,2.4342118800703476,2.6116341894032438,2.78301874801032,2.017920888170619,2.804963199425227,2.870129665385079
2020-03-26,2.8767107302278276,2.68802479351261,1.9489719297434278,2.7092202056978403,2.672316639486824,2.3519804437421987,1.6615686177960465,2.3705261041382744,2.543306550726996,2.710207210998422,1.9651264463289455,2.731577534323985,2.7950390636744222
2020-03-27,2.9110595150663685,2.720120611942611,1.9722432363672298,2.741569103676322,2.7042248978687558,2.380063792324195,1.6814082430831634,2.3988308934414175,2.5736743901386614,2.7425678941148206,1.9885906427030222,2.7641933854800924,2.8284126644347136
2020-03-30,2.9368211036952743,2.7441924757651117,1.9896967163350814,2.765830777160183,2.728156091655205,2.4011263037606922,1.6962879620485012,2.420059485418775,2.5964502696974106,2.76683840645212,2.0061887899835797,2.788655273847173,2.8534428650049324
2020-03-31,2.9282339074856387,2.736168521157611,1.9838788896791306,2.7577435526655623,2.720179027059722,2.394105466615193,1.6913280557267218,2.412983288092989,2.5888583098444937,2.75874823567302,2.00032274089006,2.7805013110581456,2.8450994648148593
2020-04-01,2.842361945389286,2.655928975082608,1.9257006231196254,2.676871307719358,2.6404083811048915,2.323897095160202,1.6417289925089296,2.3422213148351303,2.51293871131533,2.6778465278820223,1.9416622499548677,2.6989616831678775,2.7616654629141304
2020-04-02,2.8309123504431053,2.64496584590238,1.9179435209116913,2.666088341726531,2.6297722949775806,2.3143045253683066,1.6351157840798907,2.3327863850674158,2.502816098178108,2.6667929275465383,1.9338408511635088,2.6880897327825086,2.7505409293273666
2020-04-03,2.793701166868019,2.6171522515673096,1.8927329387359058,2.6310437022498423,2.595205015063821,2.28996805715412,1.613622856685514,2.3021228633223436,2.469917605482137,2.6387498067715294,1.9084213050915921,2.6527558940300593,2.714386195170384
2020-04-07,2.7994860747145767,2.6214890015605623,1.8966522146264646,2.6364917958177183,2.600578897579645,2.2937626468462042,1.616964180244286,2.3068898615874813,2.4750320557697187,2.6431223449759305,1.9123730668309264,2.658248946962267,2.7200068657650966
2020-04-08,2.772831555504835,2.601521185444214,1.8785937740628285,2.6113891807868095,2.575818217107586,2.276291114171641,1.6015687106282495,2.284925458661594,2.451466734237635,2.6229897482242093,1.89416494459505,2.632939177336674,2.6941090854871375
2020-04-09,2.7769058891554677,2.604580305703541,1.8813541356918417,2.6152262947986773,2.5796030639797443,2.278967797453119,1.603922018126701,2.2882828745374084,2.45506886195754,2.626074113296343,1.89694818613682,2.636807956408015,2.698067746186769
2020-04-10,2.779733695559903,2.6067021633863954,1.8832699749338904,2.61788945803167,2.5822299510102735,2.2808243903634677,1.6055553399374207,2.290613101497222,2.457568932081733,2.6282134812094156,1.8988799052673055,2.6394930968931556,2.7008152693498917
2020-04-13,2.7599390507288555,2.591852181580735,1.8698591002395493,2.599247315400722,2.5638417417965687,2.2678308841721804,1.5941220872623831,2.2743015127785235,2.440068441212382,2.6132409527305014,1.8853578713539065,2.620697113497172,2.6815826072080307
2020-04-14,2.7596630568237828,2.591852181580735,1.8696721143295254,2.598987390669182,2.563585357622389,2.2678308841721804,1.5939626750536569,2.2740740826272456,2.4398244343682607,2.6132409527305014,1.8851693355667711,2.620435043785822,2.68131444894731
2020-04-15,2.7619250757228184,2.593976650582031,1.871204632456025,2.6011177082025174,2.5656866570958496,2.269689761946092,1.5952692018364878,2.27593807777694,2.441824290462005,2.615382953511428,1.8867145563336292,2.6225829413626958,2.683512247675955
2020-04-16,2.725546536483372,2.5598102344837557,1.846558166936311,2.5668572340694524,2.5318928610397204,2.2397946721798654,1.574257204166239,2.2459606886736925,2.4096619405318,2.580934585510136,1.8618638027326266,2.5880397391304273,2.6481665185467658
2020-04-17,2.8128767097453715,2.641829993934915,1.9057243717683787,2.649102788856174,2.6130181103340164,2.311560703019737,1.6246985202687232,2.317924286967113,2.4868707468950926,2.6636311975523213,1.9215204207013206,2.6709640098415828,2.7330173320609257
2020-04-20,2.776254379022597,2.607434610939267,1.880912737483963,2.614612717494,2.5789978445009245,2.2814652707320486,1.603545710290262,2.287746003811807,2.454492860355647,2.6289519731475335,1.8965031292950938,2.636189315672388,2.69743473284531
2020-04-21,2.7480833553896935,2.580976624019538,1.8618268649574892,2.588081893369251,2.5528284092447,2.2583149382030574,1.5872743179991378,2.2645319398461874,2.4295867937868425,2.6022756466823123,1.8772590589826117,2.6094395509268535,2.6700635026794517
2020-04-22,2.735406394754887,2.5690705299056598,1.853238222320576,2.5761430225131137,2.5410521633793985,2.2478972885650115,1.5799521914681318,2.2540856110616585,2.4183790638308804,2.5902712997729624,1.8685992273419947,2.5974021567913628,2.6577464491048155
2020-04-23,2.76357741838779,2.5955285168253885,1.8723240948470494,2.6026738466378627,2.5672215986356233,2.2710476210940023,1.5962235837592558,2.2772996750272783,2.4432851303996848,2.6169476262381837,1.8878432976544768,2.624151921536897,2.685117679270674
2020-04-24,2.7480833553896935,2.580976624019538,1.8618268649574892,2.5880818933692513,2.5528284092447002,2.2583149382030574,1.5872743179991378,2.264531939846188,2.4295867937868425,2.6022756466823123,1.877259058982612,2.6094395509268535,2.670063502679452
2020-04-27,2.8382066856448955,2.665619692873788,1.9228854340505568,2.6729579793679417,2.6365483580446507,2.3323763245131786,1.6393289426472868,2.3387972125817997,2.509265036650432,2.6903075240175416,1.940764491013802,2.697713774587116,2.7603885622267836
2020-04-28,2.859680320150755,2.685787548620836,1.9374338244888873,2.693181355977114,2.6564962625027824,2.350022888794784,1.6517319683773477,2.356492356765738,2.5282499261399445,2.718317666806023,1.9609707648419077,2.7258010275699265,2.789128353900934
2020-04-29,2.9424679251011447,2.7635409663679553,1.9935224386423929,2.7711488240844004,2.7334016989540406,2.4180559361151435,1.699549527815161,2.4247126948664146,2.601442637446253,2.797012829878425,2.0177407722637293,2.804712833569252,2.8698734828902155
2020-04-30,3.0392873275007535,2.854472929495943,2.059117597567679,2.862331117294617,2.8233419551428005,2.4976200084050553,1.7554717583441293,2.5044958021366974,2.687040893041767,2.8890461561834377,2.084132814841792,2.896999521941345,2.964304226962426
2020-05-06,3.025255530051535,2.8412943841150757,2.049611052795899,2.8491162921916873,2.8103071354052997,2.4860889834355033,1.7473670872529747,2.4929330329670916,2.6746353487525623,2.8757079929508276,2.0745107796855513,2.8836246395685783,2.9506186118794973
2020-05-07,2.9929823959183324,2.81098372973908,2.0277459998208034,2.8187221944549483,2.7803270500090465,2.4595676260055326,1.7287263437433187,2.4663386638769973,2.646102596887391,2.845030217515823,2.052380098826197,2.852862410111214,2.9191416971887603
2020-05-08,2.995788755408175,2.8136194388152527,2.0296473087751585,2.8213651594755333,2.7829340139565457,2.461873830999442,1.730347277961549,2.4686512177109177,2.648583705745231,2.8476978501623442,2.054304505857444,2.855537386585766,2.921878820205345
2020-05-11,2.9747410592343475,2.793851620743952,2.015387491617488,2.801542921821139,2.7633817843502944,2.4445772935451138,1.7181902713248172,2.451307063956509,2.6299753893114244,2.827690605313429,2.0398714531230833,2.835475063026616,2.901350397580952
2020-05-12,2.9326456668866907,2.754315984601348,1.9868678573021457,2.7618984465123484,2.7242773251377894,2.4099842186364557,1.6938762580513522,2.4166187564476895,2.5927587564438093,2.787676115615597,2.01100534765436,2.795350415908314,2.860293552332164
2020-05-13,2.8905502745390352,2.7147803484587456,1.958348222986804,2.722253971203559,2.685172865925286,2.375391143727799,1.6695622447778882,2.3819304489388715,2.555542123576195,2.747661625917766,1.9821392421856374,2.7552257687900132,2.8192367070833773
2020-05-14,2.835826264487082,2.663384021473361,1.9212726983768593,2.670716153302132,2.63433706894903,2.330420146346544,1.637954027522384,2.336835649177407,2.5071605008482956,2.6956427893105843,1.9446133050762973,2.7030637275362213,2.7658628082599535
2020-05-15,2.863889859385519,2.6897411122350965,1.9402857879204205,2.6971458035079916,2.6604067084240324,2.3534821962856487,1.6541633697046936,2.3599611875166193,2.531971589426705,2.722319115775805,1.9638573753887791,2.7298134922817554,2.7932340384258114
2020-05-18,2.884937555559347,2.7095089303063977,1.9545456050780912,2.7169680411623864,2.679958938030284,2.3707787337399773,1.6663203763414256,2.3773053412710285,2.5505799058605123,2.7423263606247206,1.9782904281231404,2.749875815840906,2.8137624610502048
2020-05-19,2.9382583858663773,2.7595874027536946,1.9906704752108573,2.76718437655352,2.7294912530327893,2.414596628624276,1.6971181264878137,2.421243864115532,2.5977209741594907,2.7930113809086405,2.014854161716856,2.8007003688574206,2.8657677983653347
2020-05-20,2.9130011504577844,2.735866021068133,1.9735586946216523,2.7433976913682465,2.706028577505287,2.393840783679082,1.6825297185237353,2.400430879610241,2.5753909944389224,2.769002687089942,1.9975344984356227,2.7766255805864404,2.8411336912160627
2020-05-21,2.9396615656112997,2.760905257291782,1.9916211296880355,2.768505859063813,2.7307947350065396,2.4157497311212315,1.6979285935969295,2.422400141032493,2.598961528588412,2.794345197231902,2.0158163652324808,2.8020378570946978,2.867136359873628
2020-05-22,2.879249064873434,2.704166348008994,1.9506916518276114,2.711610751065659,2.674674622108701,2.3684725287460666,1.6630347426810717,2.3726177946496705,2.5455506982056693,2.7369190692502205,1.9743896550708009,2.7444536385269864,2.8082143126955854
2020-05-25,2.867226341613332,2.6928747080991196,1.9444907458511596,2.7029910169850107,2.6661723014914167,2.4318931660786047,1.6560904992229017,2.3627105839484246,2.5349213810123574,2.725490665588887,1.9681134173063635,2.735729502678405,2.7992874928681477
2020-05-26,2.9216071162290422,2.7439486712683774,1.9353905985557562,2.6903411154901344,2.6536947102710604,2.4780172659568143,1.6875004660170771,2.407522543814682,2.582999548504294,2.777183233926277,1.9589027167515982,2.7229263862388584,2.7861869273027766
2020-05-27,2.877940713731993,2.702937555692543,1.9064642092421165,2.6501312195904476,2.6140325323282054,2.440980766857109,1.6622790479305243,2.371539660341074,2.5443939819624566,2.738413807673235,1.9301078039339412,2.6849143845696335,2.7452313408005438
2020-05-28,2.945856718775816,2.766723692700037,1.9514545150649394,2.7126711893742934,2.6757206156869833,2.498585032741643,1.7015068720704778,2.4275051980482383,2.604438677701984,2.7164444661298432,1.932888717167549,2.663374250290405,2.7471247998829913
2020-05-29,2.9316028472172433,2.756092669865455,1.9420121746303745,2.702247861076986,2.6627738291920595,2.4889843217608876,1.693273932479105,2.4181776084303777,2.5918367971836505,2.70081780272145,1.9291936176570301,2.648052879484262,2.7313216442787165
2020-06-01,2.9200462733931967,2.7826702269519106,1.934356633196917,2.7283061818202547,2.6522769972753464,2.5129860992127764,1.6865989337753742,2.4414965824750294,2.5816196037752848,2.6901709989253364,1.9215886078295576,2.6376140785324935,2.7205545923060095
2020-06-02,2.9507248875358187,2.811905539747012,1.954679386745309,2.7569703346378507,2.680142371649777,2.5393880544098546,1.7043186933470353,2.4671474539241465,2.608742636861749,2.697781100761052,1.9270245020525552,2.645075504497225,2.728250644900935
2020-06-03,2.986981431522554,2.8464563639594043,1.9786971863934082,2.7908461516041,2.71307417772865,2.5705903650973103,1.7252602273862712,2.4974621201821936,2.6407971305093887,2.7155380050443876,1.9397082552395488,2.6624854984149313,2.74620810095576
2020-06-04,2.986981431522554,2.8464563639594043,1.9786971863934082,2.7908461516041,2.71307417772865,2.5705903650973103,1.7252602273862712,2.4974621201821936,2.6407971305093887,2.71173295412653,1.93699030812805,2.6587547854325657,2.7423600746582975
2020-06-05,2.975825571834328,2.835825341124822,1.971307094193993,2.7804228233067927,2.702941314319766,2.560989654116555,1.7188166784511216,2.488134530564333,2.6309342093870383,2.7090212211724034,1.9350533178199218,2.656096030647133,2.7396177145836393
2020-06-08,2.9953483262887235,2.854429631085341,1.9842397555429696,2.7986636478270808,2.7206738252853127,2.5777908983328772,1.7300928890876333,2.5044578123955894,2.648194321351152,2.6858671936410157,1.918514400573598,2.633394355171517,2.7162021785615575
2020-06-09,3.017660045665176,2.8756916767545055,1.9990199399417998,2.819510304421696,2.74093955210308,2.5969923202943885,1.742979986957932,2.5231129916313106,2.6679201635958534,2.728867530485022,1.9492295326024853,2.675554609626233,2.759688174031139
2020-06-10,3.026026940431345,2.883664943880442,2.004562509091361,2.8273278006446767,2.748539199659743,2.604192853529955,1.747812648659294,2.530108683844706,2.6753173544376163,2.7594589624313137,1.9710809863385752,2.705548387574267,2.7906251147311716
