total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,strategy,risk_cap,vg_cap,vm_cap,overheat_cap,overheat_hi_cap,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change
21.104137199102908,0.2448915883721403,0.21055768775226139,1.1630617290035765,-0.2128399536340181,901,1602,0.8193825327510916,0.026011560693641522,0.8,212.99370486705678,36.39768811963011,212.99370486705678,36.39768811963011,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg285_vm160_oc067_oh028,0.0,0.285,0.16,0.067,0.028,-0.017489792936393522,-0.08101488700120996,23.123622876174494,False
21.104137199102908,0.2448915883721403,0.21055768775226139,1.1630617290035765,-0.2128399536340181,901,1602,0.8193825327510916,0.026011560693641522,0.8,212.99370486705678,36.39768811963011,212.99370486705678,36.39768811963011,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg285_vm170_oc067_oh028,0.0,0.285,0.17,0.067,0.028,-0.017489792936393522,-0.08101488700120996,23.123622876174494,False
21.102958195880174,0.24488688990769747,0.210558271079299,1.163036192558163,-0.21283121505316382,901,1602,0.8193793304221253,0.026011560693641522,0.8,213.00019219851723,36.39609400546708,213.00019219851723,36.39609400546708,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg283_vm150_oc066_oh030,0.0,0.283,0.15,0.066,0.03,-0.017494491400836365,-0.08104042344662354,23.130110207634942,False
21.102958195880174,0.24488688990769747,0.210558271079299,1.163036192558163,-0.21283121505316382,901,1602,0.8193793304221253,0.026011560693641522,0.8,213.00019219851723,36.39609400546708,213.00019219851723,36.39609400546708,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg283_vm160_oc066_oh030,0.0,0.283,0.16,0.066,0.03,-0.017494491400836365,-0.08104042344662354,23.130110207634942,False
21.102958195880174,0.24488688990769747,0.210558271079299,1.163036192558163,-0.21283121505316382,901,1602,0.8193793304221253,0.026011560693641522,0.8,213.00019219851723,36.39609400546708,213.00019219851723,36.39609400546708,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg283_vm170_oc066_oh030,0.0,0.283,0.17,0.066,0.03,-0.017494491400836365,-0.08104042344662354,23.130110207634942,False
21.102757078248747,0.2448860884073829,0.21055841243029208,1.163031605248522,-0.21283558381987044,901,1602,0.8193839883551673,0.026011560693641522,0.8,213.0010280933352,36.39689096448453,213.0010280933352,36.39689096448453,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg284_vm150_oc066_oh030,0.0,0.284,0.15,0.066,0.03,-0.017495292901150927,-0.08104501075626458,23.130946102452924,False
21.102757078248747,0.2448860884073829,0.21055841243029208,1.163031605248522,-0.21283558381987044,901,1602,0.8193839883551673,0.026011560693641522,0.8,213.0010280933352,36.39689096448453,213.0010280933352,36.39689096448453,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg284_vm160_oc066_oh030,0.0,0.284,0.16,0.066,0.03,-0.017495292901150927,-0.08104501075626458,23.130946102452924,False
21.102757078248747,0.2448860884073829,0.21055841243029208,1.163031605248522,-0.21283558381987044,901,1602,0.8193839883551673,0.026011560693641522,0.8,213.0010280933352,36.39689096448453,213.0010280933352,36.39689096448453,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg284_vm170_oc066_oh030,0.0,0.284,0.17,0.066,0.03,-0.017495292901150927,-0.08104501075626458,23.130946102452924,False
21.102555932065325,0.24488528678650345,0.21055855426620013,1.1630270146940005,-0.2128399536340192,901,1602,0.8193886462882097,0.026011560693641522,0.8,213.00186418420645,36.39768811963029,213.00186418420645,36.39768811963029,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg285_vm150_oc066_oh030,0.0,0.285,0.15,0.066,0.03,-0.01749609452203038,-0.08104960131078598,23.13178219332417,False
21.102555932065325,0.24488528678650345,0.21055855426620013,1.1630270146940005,-0.2128399536340192,901,1602,0.8193886462882097,0.026011560693641522,0.8,213.00186418420645,36.39768811963029,213.00186418420645,36.39768811963029,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg285_vm160_oc066_oh030,0.0,0.285,0.16,0.066,0.03,-0.01749609452203038,-0.08104960131078598,23.13178219332417,False
21.102555932065325,0.24488528678650345,0.21055855426620013,1.1630270146940005,-0.2128399536340192,901,1602,0.8193886462882097,0.026011560693641522,0.8,213.00186418420645,36.39768811963029,213.00186418420645,36.39768811963029,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg285_vm170_oc066_oh030,0.0,0.285,0.17,0.066,0.03,-0.01749609452203038,-0.08104960131078598,23.13178219332417,False
21.102545103761795,0.2448852436326503,0.2105580059500543,1.1630298383939799,-0.21283121505316382,901,1602,0.8193816593886463,0.026011560693641522,0.8,212.9961164410003,36.39609400546711,212.9961164410003,36.39609400546711,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg283_vm150_oc067_oh029,0.0,0.283,0.15,0.067,0.029,-0.01749613767588354,-0.08104677761080659,23.126034450118027,False
21.102545103761795,0.2448852436326503,0.2105580059500543,1.1630298383939799,-0.21283121505316382,901,1602,0.8193816593886463,0.026011560693641522,0.8,212.9961164410003,36.39609400546711,212.9961164410003,36.39609400546711,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg283_vm160_oc067_oh029,0.0,0.283,0.16,0.067,0.029,-0.01749613767588354,-0.08104677761080659,23.126034450118027,False
21.102545103761795,0.2448852436326503,0.2105580059500543,1.1630298383939799,-0.21283121505316382,901,1602,0.8193816593886463,0.026011560693641522,0.8,212.9961164410003,36.39609400546711,212.9961164410003,36.39609400546711,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg283_vm170_oc067_oh029,0.0,0.283,0.17,0.067,0.029,-0.01749613767588354,-0.08104677761080659,23.126034450118027,False
21.102343989889206,0.24488444213339577,0.21055814730120823,1.163025251086974,-0.21283558381986944,901,1602,0.8193863173216885,0.026011560693641522,0.8,212.99695233454196,36.39689096448437,212.99695233454196,36.39689096448437,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg284_vm150_oc067_oh029,0.0,0.284,0.15,0.067,0.029,-0.01749693917513806,-0.0810513649178124,23.126870343659675,False
21.102343989889206,0.24488444213339577,0.21055814730120823,1.163025251086974,-0.21283558381986944,901,1602,0.8193863173216885,0.026011560693641522,0.8,212.99695233454196,36.39689096448437,212.99695233454196,36.39689096448437,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__vmrf_rc000_vg284_vm160_oc067_oh029,0.0,0.284,0.16,0.067,0.029,-0.01749693917513806,-0.0810513649178124,23.126870343659675,False
