date,current_a_share_amount_nav,blend_etf_ma20_25_nav,blend_etf_ma20_50_nav,blend_etf_ma20_75_nav,blend_etf_pos20_25_nav,blend_etf_pos20_50_nav,blend_etf_pos20_75_nav,pure_etf_ma20_amount_nav,pure_etf_pos20_amount_nav,hs300_benchmark
2020-06-30,3.0981968438030463,3.1886693910148827,3.0485239127014148,2.9672230408961258,2.9088210643957995,2.941981525226382,2.9289722736535633,2.7143203355781997,2.9055981195097305,1.7894666699352368
2020-07-01,3.0620566897395967,3.1514738838026206,3.0129631883750996,2.9326106830489813,2.8748899597209814,2.907663607116637,2.894806107152833,2.682658062310586,2.8717046101623214,1.829727528473751
2020-07-02,3.0817695010469324,3.171762342282036,3.0323599470985436,2.951490150965605,2.8933978349981544,2.926382471540134,2.913442197971413,2.6999283931838294,2.8901919788972714,1.8717016150351813
2020-07-03,3.127766060764051,3.2191020787340068,3.077619050786582,2.995542242771062,2.93658287731156,2.9700598218616285,2.9569264098814343,2.7402258318880657,2.933329172612156,1.9089643245335934
2020-07-06,3.228213932687696,3.322483197088755,3.1764564568576947,3.0917437609467,3.030890921782541,3.0654429748200194,3.0518877847212327,2.828227890883526,3.027532724705327,2.049020715406936
2020-07-07,3.241808287678767,3.3364745300595184,3.189832855568746,3.1047634254126,3.0436543284182407,3.0783518838556394,3.0647396113979952,2.8401378617671185,3.040281989613078,2.02846197913195
2020-07-08,3.2732153521717633,3.3687987335428318,3.220736375248641,3.134842781279523,3.0731416513269827,3.1081753612388807,3.094431211297735,2.8676534904156563,3.069736640860529,2.05501701348714
2020-07-09,3.2967279680793844,3.392997957293667,3.2438720168680293,3.157361420084666,3.0952170699912087,3.1305024389222518,3.116659560091078,2.8882528179336444,3.0917876001798463,2.086711731911077
2020-07-10,3.297066841047266,3.3933467259209054,3.24420545673581,3.157685967467847,3.095535229513287,3.13082422545202,3.1169799237016735,2.88854970345586,3.0921054071843304,2.0494490224126647
2020-07-13,3.311259787849869,3.4079541305886507,3.2581708501245408,3.171278918753409,3.1088606393263647,3.144301544482054,3.1303976469007053,2.9009840987090665,3.1054160525755132,2.0922797229855523
2020-07-14,3.307097550529082,3.4036703489530584,3.2540753453382205,3.1672926366988583,3.1049528167430656,3.1403491728547137,3.1264627524044646,2.897337575918266,3.1015125598208737,2.0738625217392106
2020-07-15,3.300265715523971,3.3966390129006596,3.247353044131837,3.1607496120749348,3.0985385743391034,3.1338618083063206,3.120004074561522,2.8913522271432908,3.095105424333871,2.049020715406936
2020-07-16,3.1154502416275536,3.2064266170104005,3.06550068935412,2.98374706507523,2.9250198566464305,2.958364983155664,2.9452832849940394,2.729435982173267,2.921778963659228,1.9513667181007528
2020-07-17,3.123570922053334,3.214784434932684,3.0734911721134432,2.991524450206625,2.9326441644198322,2.966076207777398,2.952960411080423,2.7365504842948853,2.9293948237752443,1.9723537613814677
2020-07-20,3.1855914338177547,3.278616049723025,3.1345173181990256,3.0509230942545806,2.9908737024834964,3.024969560587104,3.011593341302122,2.7908864560850093,2.9875598440883264,2.0246072160803905
2020-07-21,3.228967945972224,3.323259228826571,3.1771983811589135,3.0924658989204272,3.0315988463707586,3.066158969724375,3.0526006135425408,2.82888847950803,3.028239864920124,2.029746900149137
2020-07-22,3.2692443021574307,3.3647117222038916,3.2168289924910085,3.1310396042403856,3.069413329818759,3.1044045369927433,3.0906770613919483,2.8641744662119293,3.066012450295555,2.0524471714527674
2020-07-23,3.305195568158558,3.4017128255054208,3.252203857169327,3.1654710591175346,3.1031670921224506,3.1385430910343857,3.1246646569608565,2.895671255252892,3.0997288137654255,2.041311189303817
2020-07-24,3.1099457876311316,3.200761423719745,3.06008448745332,2.9784753074855184,2.9198518597308,2.9531380712516238,2.940079486155573,2.7246135476502227,2.9166166928329176,1.9505101040892954
2020-07-27,3.1152997566638563,3.20627173763322,3.065352617093556,2.983602941743465,2.924878570003152,2.9582220858494748,2.945141019570474,2.729304142778369,2.921637833560149,1.9625027002497035
2020-07-28,3.1500004701035356,3.2419857701398382,3.099496979134416,3.016836710172252,2.957458219164178,2.9911731418987078,2.977946368186109,2.7597053267240526,2.9541813847930696,1.9774934454502142
2020-07-29,3.287216864850606,3.38320911388914,3.2345134037485628,3.1482523911663707,3.086287328334267,3.12147089851527,3.1076679565702525,2.879920170845937,3.082867752588084,2.0340299702064257
2020-07-30,3.2525887288218027,3.3475697781755938,3.2004404554956998,3.1150881319962447,3.053775820325078,3.088588760424679,3.0749312211625144,2.849582571737556,3.0503922670072803,2.0190392250059155
2020-07-31,3.330314388323665,3.4275651573735817,3.2769199510112466,3.1895280011750136,3.1267505365879567,3.1623953859616885,3.1484114785863597,2.9176777731783923,3.123286128008393,2.034458277212154
2020-08-03,3.397133500707523,3.496335499974426,3.3426677624632886,3.2535223888247784,3.1894853631355855,3.2258453873902715,3.2115809082221554,2.976217783607865,3.1859514449904887,2.0665813026418203
2020-08-04,3.3866132838922707,3.485508075173212,3.332316214726014,3.2434469057928084,3.179608189470708,3.215855614282809,3.2016353092437266,2.967001055337856,3.176085215136058,2.0682945306647356
2020-08-05,3.4084893778196967,3.50802298775563,3.3538415724797193,3.264398205280477,3.2001471177670417,3.2366286856605475,3.2223165234465725,2.9861666311885315,3.19660138650357,2.069151144676194
2020-08-06,3.355636849475614,3.453627076887148,3.301836420894229,3.2137799754588774,3.1505251745837515,3.1864410540189994,3.1723508182584266,2.939862700320482,3.147034423941115,2.061441618573074
2020-08-07,3.2902793483790833,3.3863610270760867,3.237526786932234,3.15118541064389,3.089162619042414,3.1243789674393323,3.110563166202065,2.882603202860299,3.0857398575026482,2.040882882298088
2020-08-10,3.2695963612217924,3.3650740619837554,3.2171754070445377,3.131376780288325,3.0697438694435655,3.1047388447579887,3.0910098908699286,2.8637667833050453,3.0655760380298145,2.04773579438975
2020-08-11,3.2172028724935484,3.3111505954582516,3.1656219353607167,3.0811981845485703,3.020552907302237,3.054987107327567,3.041478152396967,2.8401114317515774,3.0402536970779472,2.027605365120493
2020-08-12,3.1677344806127814,3.2600027541984367,3.116722097201586,3.033602452765942,2.9738939722385522,3.007796261997034,2.9944959819250543,2.7954562920268837,2.9924517157458967,2.0138995409371687
2020-08-13,3.179412382593112,3.2757502790551256,3.1317775012603293,3.04825634530291,2.98825944146666,3.022325497083923,3.0089609696763344,2.8126732509816663,3.0108819514505694,2.007474935851236
2020-08-14,3.2099743077840435,3.3109532338217056,3.1654332479821643,3.0810145292605684,3.0203728667852405,3.054805014354823,3.041296864627544,2.84289973370856,3.043238490293634,2.0464508733725637
2020-08-17,3.2227000531152648,3.39257334726321,3.2434660689089627,3.156966298323433,3.0948297251619747,3.1301106783751877,3.116269531883755,2.912981605115811,3.118259021622798,2.0888532669397217
2020-08-18,3.2645636300636114,3.4477537835298007,3.296221265150382,3.208314569912296,3.145167341161645,3.1810221414787905,3.166955867798157,2.9603614490730576,3.1689777167231368,2.08585511789962
2020-08-19,3.2268434149493346,3.408162437308386,3.2583700015380046,3.171472759011704,3.10905066434932,3.144493735783783,3.1305889883449582,2.9263669406395736,3.132587619915735,2.0533037854642253
2020-08-20,3.2087038307806077,3.375429856598252,3.2270760532533522,3.1401339031049598,3.079190804769657,3.11429347482429,3.100522270981514,2.8974500938458014,3.1016330068714213,2.031460128172053
2020-08-21,3.2635641792955368,3.3805725146141103,3.231992685871449,3.1369193387345873,3.083882125859785,3.1190382768146896,3.1052460917651223,2.894483965609232,3.098457855982473,2.0485924084012086
2020-08-24,3.3324462717614702,3.3992734822507074,3.2498717256964826,3.1542724429140394,3.10094183381797,3.1362924648612007,3.122423982910699,2.910495943086865,3.1155981953296097,2.061441618573075
2020-08-25,3.40635937010323,3.3903542630504395,3.2413445158542644,3.1459960722475975,3.092805395226748,3.1280632711478065,3.1142311781583984,2.902859207933478,3.1074233004912855,2.065296381624635
2020-08-26,3.3509762967892303,3.3352314124319906,3.1886443743092907,3.0948461751920897,3.042520310965487,3.077204938642637,3.0635977379023682,2.855662407224712,3.0569005476721887,2.0400262682866313
2020-08-27,3.446564838072746,3.43037082176258,3.279602303407195,3.1831284562893725,3.129309966454641,3.1649839932414765,3.1509886392125797,2.9371218326961275,3.1441004077490096,2.055445320492871
2020-08-28,3.4952475358174913,3.4788247791706888,3.3259266568318133,3.2280901174797902,3.1735114419538566,3.2096893640524002,3.195496325772073,2.97860865251194,3.1885107981002228,2.105985547168878
2020-08-31,3.535869823159073,3.5192561987889945,3.364581071704106,3.2656074615228103,3.2103944645025573,3.2469928517990154,3.232634859914297,3.013226485818605,3.2255681453996234,2.0875683459225365
2020-09-01,3.5952579302277603,3.5783652651259144,3.4210922304630897,3.320456269671508,3.264315920813485,3.301529010871076,3.286929863626577,3.06383632897231,3.2797444572993624,2.1021307841173185
2020-09-02,3.734392297539931,3.716845896234237,3.553486487631701,3.4489559743475526,3.3906430270082435,3.4292962417638044,3.414132116107581,3.182404992876933,3.406668638781673,2.1004175560944027
2020-09-03,3.776644502150883,3.7588995747988916,3.5936918614100737,3.4879786537854622,3.4290059336140186,3.4680964841952235,3.4527607863824286,3.2184118224225413,3.4452128646955757,2.0918514159798254
2020-09-04,3.7465577871773994,3.7289542251488212,3.5650626423572356,3.4601916011438187,3.4016886883429125,3.4404678232606036,3.4252542975952665,3.192772279406679,3.4177665065795173,2.068294530664737
2020-09-07,3.5392192825978235,3.5190673305500204,3.3644005044290894,3.2662493811001294,3.210222171974059,3.2468185951415736,3.2332702980762167,3.013818794935648,3.2262021944593786,2.0267487511090363
2020-09-08,3.6878844209659793,3.53022750155142,3.3750701738101396,3.270610723186309,3.2204028889159297,3.2571153719090247,3.2375876040077816,3.0178430726979433,3.2305100625268444,2.037028119246529
2020-09-09,3.6974384391403534,3.539373085810447,3.3829678462713284,3.2782639602775596,3.2287458260086956,3.2647370298452807,3.245163566919389,3.0249048328688524,3.238069463974077,1.9894860416106237
2020-09-10,3.6995429955913504,3.5413876725528186,3.38393062725086,3.2791969428923124,3.2305836058578,3.2656661627422934,3.2460871292763716,3.0257657103499045,3.238991007373832,1.9911992696335397
2020-09-11,3.680735610164176,3.5225034560652855,3.3753291746334195,3.2708617078551634,3.214160271650715,3.257365320952866,3.237836054502644,3.0180746601317163,3.2307579698954974,2.006618321839779
2020-09-14,3.667841026194567,3.5163333284864335,3.3694168421437953,3.265132363858212,3.2029002236863535,3.2516596176506876,3.232164559276347,3.012788105859229,3.2250988728642866,2.018182610994459
2020-09-15,3.681704374244794,3.52297867549647,3.3757845388453886,3.2713029784059735,3.2142024822450272,3.2578047707119056,3.2382728695767184,3.0184818272902865,3.2311938300682117,2.0331733561949696
2020-09-16,3.6820530457996714,3.5235860194774733,3.376366507290186,3.271866934750016,3.2147565947478633,3.258366400032156,3.238831131694472,3.019002198526798,3.2317508717948042,2.0211807600345613
2020-09-17,3.68113461986988,3.5227071204703475,3.3755243297033335,3.271050822816178,3.2139547280235496,3.2575536555786333,3.2380232599836183,3.0182491594296597,3.2309447661351727,2.0087598568684237
2020-09-18,3.680565007756546,3.5221620231417368,3.3750020071735696,3.270544666327918,3.2134574064817327,3.25704958761762,3.2375222141206965,3.0177821210135716,3.230444815585587,2.0605850045616174
2020-09-21,3.6964045177620046,3.537319837360158,3.3895265103268644,3.2846196316814504,3.2272866937337747,3.271066476172127,3.251455065570239,3.0307693091217427,3.244347209068846,2.0370281192465294
2020-09-22,3.69793687123895,3.5387862418961884,3.3909316467799613,3.2859812787330287,3.2286245732765795,3.272422504730148,3.2528029641703298,3.032025721905121,3.2456921610897482,2.0126146199199826
2020-09-23,3.685764162697653,3.527137418508318,3.379769524748958,3.275164627781176,3.2179967266452767,3.2616504859637168,3.242095528158355,3.0220450308637123,3.235008132111589,2.0186109180001863
2020-09-24,3.687332927243388,3.5286386670651546,3.3812080493992442,3.2765586296550637,3.2193663962579295,3.263038735840023,3.243475454896461,3.0233312979417892,3.2363850422552662,1.9856312785590633
2020-09-25,3.675699170476583,3.517505600216952,3.3705401350012676,3.2662208904593575,3.209209101992318,3.252743652721015,3.233242095103377,3.0137925061809874,3.226174053139762,1.98691619957625
2020-09-28,3.6988645380113936,3.539319956458429,3.3914430621285416,3.2864768656206875,3.229111509709859,3.272916046703354,3.2532935471531403,3.032483007587345,3.246181671631644,1.9911992696335388
2020-09-29,3.6742282524668224,3.509501922501484,3.362870860227139,3.258788982077135,3.201906917349795,3.2453424102366233,3.225885226160881,3.006934969431287,3.218833266710383,1.9959106466965564
2020-09-30,3.690310952759374,3.5248635886031554,3.377590698095479,3.273053236476743,3.215922189613245,3.2595478067836394,3.2400054554187343,3.020096817468378,3.2329226283839376,1.9899143486163522
2020-10-09,3.90216492643513,3.7272195329856173,3.5714919763351225,3.4609532110524377,3.400542375723082,3.4466724594465443,3.4260082175838944,3.1934750286426334,3.418518778458304,2.0297469001491377
2020-10-12,3.926810178602089,3.750759866878158,3.594048767764608,3.4828118629117166,3.4220194854644914,3.4684409170851542,3.4476461642212666,3.2136443446130083,3.4401094233748832,2.0931363369970106
2020-10-13,3.872128748786916,3.698529964467322,3.544001091277024,3.4343131772662967,3.3743673429340895,3.4201423490491556,3.3996371662860705,3.1688938576558208,3.3922053757038664,2.099989249088673
2020-10-14,3.866641232402453,3.6932884693892465,3.5389785919448333,3.4294461258193296,3.3695852457253257,3.4152953802639665,3.394819257104443,3.1644029540488687,3.3873979987320983,2.0897098809511796
2020-10-15,3.866641232402453,3.6929191405423074,3.5386246940856387,3.429103181206748,3.369248287200753,3.41495385072594,3.394479775178733,3.164086513753464,3.3870592589322253,2.0845701968824333
2020-10-16,3.912350744425684,3.7475746059638873,3.5909965907470816,3.4798541517032078,3.41911340101713,3.465495410126895,3.4447183168082387,3.2109152187594296,3.437187976394538,2.078573898802229
2020-10-19,3.9036058741696857,3.738475754038035,3.5822778994117708,3.471405306522241,3.410812030177429,3.4570814269772905,3.436354779004073,3.20311933870531,3.4288427217360278,2.065296381624634
2020-10-20,3.9125163668188008,3.74816668920698,3.5915639360653047,3.480403937510901,3.419653590329907,3.4660429273819444,3.4452625514685202,3.2114225146229978,3.4377310213284384,2.0781455917965004
2020-10-21,3.8563132273974423,3.6943244262596493,3.5399712653352067,3.430408075665697,3.370530404765745,3.4162533608666097,3.3957714942130046,3.1652905600423193,3.388348154198876,2.0807154338308735
2020-10-22,3.8528425454927846,3.6943244262596493,3.5399712653352067,3.430408075665697,3.370530404765745,3.4162533608666097,3.3957714942130046,3.1652905600423193,3.388348154198876,2.073862521739211
2020-10-23,3.746312336861648,3.6581878030508213,3.5053444721721023,3.3968529923054738,3.3375610243872504,3.3828367341052945,3.3625552140949386,3.134328765917888,3.3552044866643542,2.049877329418394
2020-10-26,3.753208392367037,3.67799445380005,3.5243235780720643,3.415244689092871,3.35563169465441,3.401152542188796,3.3807612112542516,3.151299068849854,3.373370684529916,2.0344582772121544
2020-10-27,3.758435056242847,3.6719370327995615,3.51851924314919,3.410129242052536,3.3501051844455367,3.3955510620632254,3.3751933143430612,3.1465789667891024,3.367814959342296,2.040454575292359
2020-10-28,3.792373025556988,3.658107149450016,3.505267188372318,3.397285424415363,3.337487439779511,3.3827621512849935,3.362481078429816,3.134727777710392,3.355130513063802,2.057586855521514
2020-10-29,3.841538646218565,3.6454711839881124,3.4931591682084813,3.385550398749536,3.32595897046583,3.371077292432267,3.3508662751893663,3.123899688123794,3.3435411004109694,2.076432363773584
2020-10-30,3.778441112269232,3.6402587140199434,3.488164481283429,3.380709576016739,3.3212033544222685,3.36625716404273,3.346075045484002,3.1194329861568613,3.3387603445926874,2.0374564262522568
2020-11-02,3.7824791273168095,3.6138256124948365,3.4628357854094434,3.356161145130334,3.2970870175490514,3.341813676816379,3.3217781071792425,3.096781769498473,3.3145165207082137,2.049449022412665
2020-11-03,3.830229089248672,3.633049401911547,3.4812563825996334,3.374014285270649,3.3146259121472816,3.359590495424029,3.3394483463298714,3.1132551378869513,3.332148131761054,2.071292679704838
2020-11-04,3.84728264708148,3.6565516082850986,3.5037766395221106,3.395840792776443,3.336068236107264,3.381323695394427,3.3610512466834876,3.133394793765465,3.3537038070069474,2.087140038916807
2020-11-05,3.912086166846151,3.716516447494052,3.56123607817381,3.451530160501119,3.390777376521144,3.4367749930729095,3.41617009065762,3.184780234233633,3.4087021582092003,2.119691371352201
2020-11-06,3.840461223948357,3.716516447494052,3.56123607817381,3.451530160501119,3.390777376521144,3.4367749930729095,3.41617009065762,3.184780234233633,3.4087021582092003,2.1205479853636584
2020-11-09,3.968956644363925,3.682039314399747,3.528199439702796,3.419511234605381,3.359322038019332,3.4048929469349867,3.3844791907107616,3.155235876348221,3.3770805362823917,2.1620937649193595
2020-11-10,3.916367174477108,3.557856324718764,3.40920495941586,3.304182447457373,3.2460232331013668,3.2900571862084584,3.270331918363113,3.0488202216480493,3.2631827960412956,2.15052947576468
2020-11-11,3.809775030434461,3.461021805136698,3.316416298415636,3.2142521943192497,3.157675904923509,3.2005113816714514,3.181322978348195,2.9658401868995368,3.174368434379825,2.1303990464954228
2020-11-12,3.8204431396102527,3.456443904497653,3.312029667776868,3.210000696350474,3.153499240528736,3.196278058703743,3.1771150359209113,2.9619172640023845,3.1701696907421093,2.129114125478236
2020-11-13,3.798133730698743,3.446233097879146,3.3022454805061234,3.20051791657411,3.144183373757472,3.186835817470222,3.167729404869782,2.9531673565141157,3.1608045771877133,2.1072704681860635
2020-11-16,3.806400039669217,3.5113299327126235,3.3646224940506793,3.260973370479717,3.2035747091531004,3.24703282648245,3.227565507654838,3.008950538377503,3.2205098750181804,2.1299707394896936
2020-11-17,3.7987520682647102,3.504274827984454,3.357862159783844,3.2544212921830664,3.197137958545581,3.2405087580851117,3.2210805537741467,3.0029048344485263,3.214039097597158,2.126115976438134
2020-11-18,3.762884022984957,3.4711872545013387,3.326157023511206,3.2236928507976463,3.166950389838283,3.209911679682591,3.19066691764409,2.974551226569613,3.1836919473194163,2.1231178273980316
2020-11-19,3.761868044298751,3.4702500339426234,3.325258961114858,3.222822453727931,3.1660953132330265,3.2090450035290767,3.189805437576326,2.973748097738439,3.18283235049364,2.141106721638644
2020-11-20,3.757739115520644,3.466441177527766,3.3216092431402964,3.219285167406553,3.162620289149486,3.205522838979633,3.186304389875375,2.9704841889689106,3.179338956272181,2.1475313267245775
2020-11-23,3.7934164474302694,3.499352821639791,3.3531458005750925,3.2498502231218125,3.19264734805149,3.235957230179863,3.2165563141809104,2.998687038364286,3.20952474823619,2.172373133056852
2020-11-24,3.824317001558275,3.5278579812436934,3.3804599815372054,3.2763229750906913,3.2186541346928377,3.2623168120851984,3.2427578593762596,3.023113855832401,3.235669015437654,2.1586673088735275
2020-11-25,3.8200707934699554,3.523940936948386,3.3767065958973657,3.2726852146458567,3.215080405000799,3.2586946029355666,3.23915736688431,3.0197572380359903,3.2320763938168837,2.1321122745183376
2020-11-26,3.854610443888243,3.5558030920333006,3.407237513174289,3.302275609524453,3.244149958749709,3.2881584999391924,3.2684446155115485,3.047060752810678,3.2612996189357655,2.13511042355844
2020-11-27,3.8811978047182873,3.580329414790085,3.430739097709261,3.3250532142834217,3.2665266390383256,3.310838731256179,3.290988869363038,3.0680780008271396,3.2837945898299092,2.1655202209651905
2020-11-30,3.8677373759298774,3.5679124312835384,3.4188409101806094,3.3135215572382366,3.2551979587126882,3.2993563716305485,3.2795753512821872,3.057437562610562,3.2724060223164377,2.1548125458219682
2020-12-01,3.895800045716864,3.593799697831444,3.4436465766960542,3.3375630709851416,3.2788163010476983,3.3232951087699587,3.303370565687727,3.079621038988205,3.2961492190972517,2.202354623457873
2020-12-02,3.879437805265692,3.5787058495591446,3.4291833669174356,3.323545408669939,3.2650453733605995,3.3093373714575214,3.2894965108438368,3.0666867252793146,3.2823054936870872,2.197643246394856
2020-12-03,3.881395429075422,3.5805117194121445,3.43091378543269,3.3252225206514483,3.2666929653271635,3.311007313845566,3.2911564412293455,3.068234222430124,3.283961795375061,2.196786632383398
2020-12-04,3.881239053994584,3.580367466444418,3.4307755595213267,3.3250885528684764,3.2665613556043565,3.310873918770053,3.29102384591306,3.068110608285848,3.2838294899193032,2.201498009446416
2020-12-07,3.855594102768272,3.556710498200027,3.4081070068585384,3.3031183179576122,3.2449778340853683,3.2889976058240777,3.269278690605966,3.0478383329088796,3.262131870696949,2.182652501194345
2020-12-08,3.835874994467624,3.5385200046888707,3.3906765332720714,3.286224800096151,3.2283816707865425,3.2721763071445173,3.252558242642117,3.0322504228313263,3.245447974536022,2.175799589102683
2020-12-09,3.8535392037957856,3.55481489390316,3.406290603108598,3.301357869565833,3.243248372570678,3.2872446832859232,3.267536277571027,3.046213939964067,3.260393266671075,2.15010116875895
2020-12-10,3.851389819379326,3.5528321286236917,3.4043906800630395,3.2995164747381867,3.2414393894146625,3.285411160355007,3.2657137473763655,3.0445148564915767,3.2585747206259197,2.1458180987016613
2020-12-11,3.832380281308083,3.5352961998350834,3.387587422725544,3.283230851369806,3.2254404206349627,3.2691951574414095,3.2495949661773915,3.0294878600598656,3.2424911759538015,2.1218329063808445
2020-12-14,3.851124117645939,3.552587023947385,3.4041558161444954,3.2992888459372103,3.2412157672665995,3.2851845046589765,3.265488450575959,3.044304819878138,3.258349916336495,2.140678414632915
2020-12-15,3.842463157586479,3.5445974569061205,3.39650006248423,3.2918689321545433,3.2339264565493053,3.2777963107411447,3.258144551968414,3.0374583507308643,3.251022071888214,2.1471030197188474
2020-12-16,3.863138332271482,3.5636699030439214,3.4147756396933016,3.3095815197373426,3.2513272725533833,3.2954331776484125,3.2756756784875942,3.053802029101805,3.2685148744173365,2.151386089776136
2020-12-17,3.889593267528338,3.588074065787531,3.4381601682021876,3.3322456744481723,3.273592499707098,3.31800044391214,3.29810764455853,3.074714595005092,3.2908978029980838,2.181795887182887
2020-12-18,3.8833931306354574,3.582354560209558,3.4326796302034044,3.326933967562322,3.268374287870109,3.3127114443823857,3.292850354791389,3.0698134009510203,3.285652005950509,2.1693749840167493
2020-12-21,3.883539428129498,3.5824895167996567,3.4328089481505835,3.32705930179605,3.26849741600878,3.312836242816768,3.292974405007,3.0699290487859483,3.285775784985644,2.1886487992745485
2020-12-22,3.8840699180601135,3.582978883432948,3.433277868478141,3.3275137767642655,3.2689438914468494,3.313288774920823,3.2934242239919644,3.0703483998645775,3.2862246206419963,2.1556691598334248
2020-12-23,3.921489580729043,3.6174977937503296,3.4663545386713794,3.3595715011820904,3.300437345550964,3.345209453718544,3.3251535249796795,3.099928557746082,3.3178845596629114,2.173229747068308
2020-12-24,3.9024602799834662,3.5999436342793927,3.449533812350615,3.343268946972479,3.2844217439415506,3.328976592342454,3.309017986391741,3.084885938965444,3.301784294234387,2.173229747068308
2020-12-25,3.942486368691944,3.636866921875749,3.4849144021503973,3.3775596174334184,3.318108840451759,3.363120671419182,3.342957357444565,3.116526470678707,3.3356494719878027,2.1912186413089207
2020-12-28,3.9336003568121503,3.6286697489115873,3.4770597165835713,3.3699468999555435,3.3106301197112518,3.3555404980350123,3.335422630367816,3.109502098581428,3.3281312162316654,2.197214939389126
2020-12-29,3.8956699517902615,3.593679688716851,3.4435315817015133,3.337451618477289,3.2787068102929866,3.323184132717574,3.303260254983156,3.079518200036332,3.296039149537843,2.1903620272974638
2020-12-30,4.03847797218837,3.725417307314314,3.569765049743427,3.4597963922151607,3.398898108539021,3.4450058869433673,3.4243516368793836,3.1924076140189084,3.416865819128744,2.217773675664111
2020-12-31,4.140272990419514,3.8193212298634283,3.659745557455005,3.5470049988355266,3.484571695793242,3.5318416799036965,3.510666812969621,3.2728763434531816,3.5029923055790606,2.2644591392885585
2021-01-04,4.259350280452899,3.9291677116948183,3.7650025258244515,3.6490194659910866,3.584790535329244,3.6334200388773827,3.6116361672286033,3.3670066692782163,3.6037409353726453,2.2845895685578155
2021-01-05,4.271330617246374,3.9402193391508127,3.775592403462518,3.659283116381416,3.5948735280674553,3.64363981253105,3.621794669068065,3.376477098153002,3.6138772301780597,2.326991962124974
2021-01-06,4.312941758311429,3.9786048066879434,3.812374081628633,3.694931713878859,3.6298946497955322,3.6791360135549884,3.657078055531933,3.4093706101342285,3.6490834852521927,2.347979005405689
2021-01-07,4.400347825343277,4.059235201883159,3.8896356453599674,3.7698131908751633,3.7034580858116013,3.7536973749275044,3.731192390381582,3.4784649065066597,3.7230358021602785,2.3980909250759668
2021-01-08,4.375214678617851,4.036050363326906,3.867419496259151,3.748281422975356,3.6823053135407164,3.732257654561867,3.7098812100998417,3.458597211418793,3.701771209270418,2.386098328915558
2021-01-11,4.309174714604356,3.975129782205852,3.8090442477013524,3.6917044573934192,3.626724198497065,3.6759225534750737,3.6538838614882,3.406392770686886,3.645896273889272,2.359114987554639
2021-01-12,4.44875275298792,4.1038878052769405,3.9324226111751037,3.811282079695082,3.7441970518647434,3.794988985737629,3.7722364407278914,3.5167288912635346,3.763990127994265,2.427644108471259
2021-01-13,4.401209808253236,4.0600303643363125,3.8903975850032286,3.770551658531187,3.704183555184575,3.754432685660831,3.731923292619754,3.4791463020284024,3.7237651066066553,2.4182213543452233
2021-01-14,4.324010504140332,3.988815509226186,3.8221581691677065,3.7044143969958436,3.639210421608786,3.6885781585423456,3.666463590913935,3.4181204284333937,3.6584485033465985,2.3741057327551496
2021-01-15,4.332189154808881,3.9963601552440466,3.8293875911211526,3.7114211124641714,3.646093807002781,3.6955549205537865,3.673398524321318,3.424585633108641,3.665368276614748,2.3668245136577584
2021-01-18,4.4116067160633845,4.069621309381752,3.8995878092366323,3.779458772641866,3.7129338889820924,3.763301722178705,3.740739155557066,3.487365033908073,3.7325616975911244,2.392094626995762
2021-01-19,4.31669498416594,3.9820670844700543,3.815691701427848,3.6981471324994457,3.6330534715956433,3.682337686376497,3.6602605329868023,3.4123375266006764,3.652259005639345,2.359552073572094
2021-01-20,4.463449400979143,4.117445176931078,3.9454135401113883,3.8238728156227895,3.75656616948857,3.8075258967216103,3.7846981876909718,3.528346557936683,3.776424632904977,2.3725690949415617
2021-01-21,4.569504656949584,4.215279085855393,4.0391598348075854,3.914731202002239,3.8458252941887654,3.8979958667636834,3.8746257524525163,3.6121829955744236,3.86615561114973,2.4133557618992256
2021-01-22,4.63815150145163,4.278604463475778,4.099839404676772,3.9735415029573873,3.9036004341157375,3.956554755795208,3.932833556470773,3.6664481693789877,3.924236169762505,2.414657464036173
2021-01-25,4.646562452616121,4.286363402178665,4.107274165918227,3.9807472321193154,3.910679330224835,3.963729680723859,3.9399654647258595,3.6730970070657536,3.931352487280695,2.443294911049001
2021-01-26,4.515897330797904,4.165827371120375,3.9917742700912893,3.868805376754916,3.8007078413474793,3.8522663727692517,3.8291704258863146,3.56980652667887,3.8207996523840793,2.391226825571132
2021-01-27,4.560418316692325,4.206897113863059,4.031128071330399,3.9069468616004834,3.8381779713788786,3.8902448041374664,3.866921160686146,3.6050002643522645,3.8584678620373634,2.3955658326942877
2021-01-28,4.40735258279052,4.065696954257991,3.895827418223233,3.7758142226280187,3.7093534892289695,3.7596727524852236,3.7371319430535532,3.484002151271379,3.7289623706491,2.3365553358193694
2021-01-29,4.347237003530203,4.010241502734442,3.8426889598073575,3.7243127248674486,3.6587585051659763,3.708391421777214,3.6861580653551513,3.436480923156867,3.6780999246022796,2.320501009463693
2021-02-01,4.4015837123503845,4.060375283586679,3.890728093127117,3.770871985162967,3.704498243524421,3.754751642907768,3.7322403375846944,3.479441872363284,3.724081458494168,2.347836754339574
2021-02-02,4.495092684157773,4.146635489624559,3.9733842476720374,3.850981869512204,3.783198058057602,3.8345190603796317,3.811529516051607,3.5533605010230866,3.8031973065316906,2.38254881132482
2021-02-03,4.500758286524936,4.151861897509002,3.978392290171049,3.8558356363928525,3.7879663904100624,3.8393520775812533,3.8163335572952413,3.5578391467553385,3.8079908458815273,2.379945407050927
