total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,trade_action_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,latest_momentum,latest_exposure,strategy,ratio_cut,breadth_cut,risk_cap,enter_days,exit_days,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
18.045763442126084,0.2343575956398516,0.2033402661961376,1.152539042187519,-0.2352343095595784,41.92013659829116,859,1513,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr895_vb-15_cap15_en03_ex01,0.895,-0.035,0.15,3.0,1.0,0.0003489354163033,-0.0081597913633282,2.684348646106685,False,full_history,False
18.025440636045165,0.2342634411777124,0.2033674286247776,1.151922128149338,-0.234629773141122,41.72614178556046,859,1513,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr895_vb-15_cap20_en03_ex01,0.895,-0.035,0.2,3.0,1.0,0.0002547809541642,-0.0087767054015093,2.490353833375984,False,full_history,False
17.992984952937526,0.23411288191383,0.2028393914369923,1.1541785856055091,-0.2334033338832668,41.3244572064157,858,1515,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr895_vb-10_cap15_en03_ex02,0.895,-0.03,0.15,3.0,2.0,0.0001042216902817,-0.0065202479453378,2.0886692542312275,False,full_history,False
17.970548264109304,0.2340086602235482,0.2016101450775662,1.1606988335508472,-0.2180075619277008,39.235787952184474,874,1572,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr90_vb-1_cap20,,,,,,0.0,0.0,0.0,False,full_history,False
17.970548264109304,0.2340086602235482,0.2016101450775662,1.1606988335508472,-0.2180075619277008,39.235787952184474,874,1572,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr900_vb-10_cap20_en01_ex01,0.9,-0.03,0.2,1.0,1.0,0.0,0.0,0.0,False,full_history,False
17.961267319479838,0.2339655154145898,0.2028836636207887,1.15320036733907,-0.2335609220222888,41.37841193979411,858,1515,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr895_vb-10_cap20_en03_ex02,0.895,-0.03,0.2,3.0,2.0,-4.314480895839523e-05,-0.0074984662117771,2.142623987609639,False,full_history,False
17.949678043519675,0.2339116122061892,0.2032670077909673,1.1507603459521367,-0.2330031173361459,41.198025375873016,858,1512,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr900_vb-10_cap20_en03_ex01,0.9,-0.03,0.2,3.0,1.0,-9.70480173589916e-05,-0.0099384875987105,1.962237423688542,False,full_history,False
17.948629451088127,0.2339067335583329,0.2028389187054551,1.1531649599157632,-0.2357579643585795,42.08745337090372,858,1513,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr895_vb-15_cap15_en03_ex02,0.895,-0.035,0.15,3.0,2.0,-0.0001019266652153,-0.007533873635084,2.851665418719243,False,full_history,False
17.935933013180826,0.2338476426122224,0.2028836015255517,1.1526197329593986,-0.2349354799065199,41.82382037310314,858,1513,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr895_vb-15_cap20_en03_ex02,0.895,-0.035,0.2,3.0,2.0,-0.0001610176113258,-0.0080791005914486,2.588032420918666,False,full_history,False
17.879679518127265,0.2335853878136338,0.2016130255265936,1.1585828207454925,-0.2189276913062631,39.701361745295856,876,1575,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr900_vb-15_cap15_en01_ex01,0.9,-0.035,0.15,1.0,1.0,-0.0004232724099144,-0.0021160128053547,0.4655737931113819,False,full_history,False
