date,baseline_raw,downvol_150,downvol_200,drawdown_025,drawdown_035,slope_050,slope_080,combo_light,combo_margin,raw_margin,hs300_benchmark
2025-07-01,13.53743446698459,8.848926392808147,8.746191430391244,7.656029716812745,7.465035514825732,8.90630203162358,10.476739665557062,8.379555252322453,8.504579052200052,8.206809145405195,1.8634567245622322
2025-07-02,13.368392621403098,8.729691483484034,8.628340823906191,7.552868500576524,7.364447851057284,8.786294013925877,10.335570776972984,8.266644887117122,8.389984053087733,8.096226448606181,1.8653257884785432
2025-07-03,13.664215851170711,8.922866953613818,8.819273550251848,7.720002576985488,7.527412450501123,8.980722016341518,10.564282037580394,8.449573804534888,8.575642288192942,8.275384251999995,1.8760729059973322
2025-07-04,13.636042210240465,8.904469289791933,8.80108948107607,7.70408504589892,7.511892012458852,8.962205063730504,10.542500012760641,8.432152002876053,8.557960551516254,8.258321604057727,1.8840164276416551
2025-07-07,13.46700036465897,8.794083306860628,8.69198506602141,7.608579859379512,7.4187693842052305,8.851103348064424,10.411807863842121,8.327621192923045,8.451870131456136,8.15594571640412,1.8756056400182548
2025-07-08,13.790997235356832,9.005656440812295,8.901101861542845,7.791631466875044,7.597254421691339,9.064048303091077,10.662301149269284,8.527971911999645,8.65521010323803,8.3521661677402,1.8914926833068992
2025-07-09,13.847344517217328,9.042451768456063,8.937469999894398,7.823466529048179,7.628295297775879,9.101082208313104,10.705865198908791,8.562815515317313,8.690573576591403,8.386291463624737,1.8900908853696654
2025-07-10,13.903691799077826,9.07924709609983,8.973838138245952,7.855301591221315,7.65933617386042,9.13811611353513,10.749429248548298,8.597659118634983,8.725937049944775,8.420416759509273,1.8994362049512217
2025-07-11,13.988212721868573,9.134440087565483,9.028390345773282,7.903054184481019,7.70589748798723,9.19366697136817,10.814775323007558,8.649924523611487,8.778982259974834,8.471604703336077,1.9059779286583103
2025-07-14,13.931865440008076,9.097644759921716,8.992022207421728,7.871219122307883,7.6748566119026895,9.156633066146144,10.771211273368051,8.615080920293817,8.743618786621461,8.43747940745154,1.905510662679233
2025-07-15,14.22768866977569,9.2908202300515,9.182954933767387,8.038353198716848,7.8378212113465295,9.351061068561785,10.999922533975463,8.798009837711584,8.92927702172667,8.616637210845356,1.905510662679233
2025-07-16,14.171341387915191,9.254024902407732,9.146586795415834,8.006518136543711,7.806780335261989,9.314027163339759,10.956358484335956,8.763166234393914,8.893913548373297,8.58251191496082,1.901305268867533
2025-07-17,14.45307779721768,9.438001540626574,9.328427487173604,8.165693447409392,7.961984715684692,9.499196689449894,11.174178732533491,8.937384250982262,9.070730915140162,8.7531383943835,1.9167250461771002
2025-07-18,14.50942507907818,9.474796868270344,9.36479562552516,8.19752850958253,7.993025591769234,9.536230594671922,11.217742782173,8.972227854299932,9.106094388493537,8.787263690268038,1.9307430255494336
2025-07-21,14.622119642799175,9.54838752355788,9.437531902228267,8.261198633928801,8.055107343938314,9.610298405115975,11.304870881452013,9.04191506093527,9.176821335200282,8.85551428203711,1.9424246750263783
2025-07-22,14.692553745124796,9.594381683112589,9.48299207516771,8.30099246164522,8.09390843904399,9.656590786643507,11.359325943501396,9.085469565082358,9.221025676891998,8.89817090189278,1.962984378105801
2025-07-23,14.692553745124796,9.594381683112589,9.48299207516771,8.30099246164522,8.09390843904399,9.656590786643507,11.359325943501396,9.085469565082358,9.221025676891998,8.89817090189278,1.9620498461476457
2025-07-24,14.89968297240708,9.732364161776722,9.61937259398604,8.420373944794482,8.210311724361018,9.79546793122611,11.52269112964955,9.21613307752362,9.353638701967148,9.026140761459791,1.974198761603668
2025-07-25,14.847540398465268,9.695589487673463,9.583024869389893,8.388556751921291,8.179288271792796,9.75845481346028,11.479151532893646,9.181309032226457,9.318295078441897,8.992034620403492,1.963918910063957
2025-07-28,14.996081604075302,9.795331044349295,9.681608438687187,8.474852454700779,8.263431164369486,9.858843085373273,11.59724114927687,9.275760025264107,9.414155289713236,9.0845384884625,1.9690588358338132
2025-07-29,15.286391154664658,9.984959123766135,9.869034959095929,8.638917353278462,8.423403152452176,10.049700696115261,11.821752455297505,9.455329715227473,9.596404177355481,9.260406315507435,1.9788714213944467
2025-07-30,15.121800220166849,9.8746838408672,9.760039958859686,8.54350794365897,8.330373911761797,9.938710398250555,11.691191370348626,9.35090373347582,9.490420149543935,9.158133095002103,1.977469623457213
2025-07-31,14.79731705535552,9.665499491948175,9.553284214866322,8.362523096399103,8.153904075251983,9.728169716922755,11.443526301339254,9.152815091772041,9.289376005554814,8.964128087888524,1.9414901430682232
2025-08-01,14.75503900662593,9.635185171655884,9.52332184015677,8.336295356818018,8.128330636447737,9.69765884131801,11.407635479363522,9.124108725536212,9.260241337472477,8.93601350878956,1.9312102915285119
2025-08-04,14.825502421175242,9.681198472380125,9.568800932039085,8.376105745341505,8.167147879219694,9.743970488124686,11.462113203715784,9.1676813555531,9.30446407547378,8.978687880846818,1.94008834513099
2025-08-05,14.895965835724551,9.727211773104363,9.614280023921399,8.41591613386499,8.20596512199165,9.790282134931362,11.516590928068045,9.211253985569986,9.34868681347508,9.021362252904074,1.9545735904824013
2025-08-06,14.980521933183727,9.782427733973451,9.668854934180178,8.463688600093173,8.252545813317997,9.845856111099375,11.581964197290759,9.26354114159025,9.401754099076642,9.072571499372783,1.9597135162522568
2025-08-07,14.853687786994966,9.69960379266982,9.586992568792011,8.392029900750899,8.182674776328476,9.762495146847359,11.483904293456689,9.185110407559854,9.322153170674301,8.995757629669722,1.959246250273179
2025-08-08,14.82550242117524,9.681198472380123,9.568800932039085,8.376105745341503,8.167147879219693,9.743970488124688,11.462113203715784,9.167681355553098,9.304464075473781,8.978687880846818,1.954573590482401
2025-08-11,15.149634128102074,9.892859655711625,9.778004754697733,8.559233532549538,8.345707195970691,9.957004063435397,11.712710735736184,9.368115453630779,9.507888670279765,9.174989992310199,1.9634516440848793
2025-08-12,15.36102437175001,10.030899557884347,9.914442030344679,8.678664698119997,8.462158924286562,10.095939003855426,11.876143908792969,9.498833343681442,9.64055688428367,9.30301310848197,1.9756005595409019
2025-08-13,15.967009736874092,10.42661394411281,10.305562220532588,9.021034039421977,8.79598721212539,10.49421916639284,12.344652338222415,9.873557961826672,10.02087243109486,9.670012708174378,1.9919548688086246
2025-08-14,15.868360956505054,10.362195323098874,10.241891491897345,8.965299495489095,8.74164307224465,10.429382860863491,12.268383524129248,9.812556279803028,9.958960597893038,9.610268587294216,1.98868400695508
2025-08-15,16.30523412671079,10.647477787589164,10.523861861567699,9.21212390433471,8.982309977430782,10.716515071064885,12.60614541511327,10.082706585907731,10.233141573501106,9.874849694049209,2.0069073801391135
2025-08-18,16.756199979826388,10.941962912224302,10.814928049614517,9.466910390885023,9.230740331171306,11.012909610627615,12.954802850967743,10.361571418015812,10.516167096709435,10.147965675215653,2.021859891469603
2025-08-19,16.77029266273625,10.951165572369149,10.824023867990979,9.47487246858972,9.238503779725697,11.022171939988949,12.965698395838196,10.370285944019189,10.525011644309695,10.156500549627104,2.0115800399298913
2025-08-20,16.836040665583926,10.997178873093391,10.869502959873296,9.514682857113208,9.277321022497656,11.068483586795628,13.02017612019046,10.413858574036079,10.569234382310999,10.199174921684364,2.039148732695481
2025-08-21,16.759868766363446,10.944358665812208,10.817295988793774,9.468983180266353,9.232761410884777,11.015320898065218,12.957639317848487,10.363840094312762,10.518469621882943,10.150187582324222,2.04569045640257
2025-08-22,17.33616308172764,11.320684505372045,11.18925273098886,9.794577685518,9.550233342818125,11.39408680035007,13.40319256074753,10.720204587075546,10.88015110841032,10.49920555407072,2.0928843202894263
2025-08-25,17.773837574345414,11.606490241255836,11.47174029693529,10.041854825142556,9.79134168455407,11.68174567478938,13.741573982047525,10.990850408834822,11.154834992815935,10.764271961331907,2.1330691944901163
2025-08-26,17.66680649036185,11.53659789377769,11.402659391136355,9.981384451052273,9.732379858793722,11.611400151648237,13.658824516560017,10.924665341696775,11.087662437876975,10.699451311795976,2.1218548109922493
2025-08-27,17.514018920923,11.436826112570643,11.30404594821099,9.89506259821809,9.648211468525117,11.510981459230901,13.540699115661134,10.830185727319309,10.991773178232577,10.606919412431456,2.091015256373115
2025-08-28,18.20126667513167,11.885605635798715,11.747615195592514,10.283343527859863,10.026805992935097,11.962670828319306,14.072034333446945,11.255160763167376,11.423088883989125,11.023133508018473,2.1302655986156496
2025-08-29,18.578593012993625,12.132003434802169,11.991152346027256,10.496525193927383,10.234669437457654,12.2106662483779,14.363758490676174,11.488488952277203,11.659898352945277,11.251651592643148,2.1498907697369165
2025-09-01,18.907897124297374,12.351365226746111,12.207967374166113,10.686315494276254,10.419725058305426,12.43145036235118,14.623473204614195,11.696215197727348,11.870723894689611,11.455095522489954,2.1568997594230837
2025-09-02,18.779424021161397,12.267441657233626,12.125018147119258,10.613705404237445,10.348926364867221,12.346982640000405,14.524111389343453,11.616743162761214,11.790066129037744,11.377261818465714,2.1447508439670613
2025-09-03,18.914626662388933,12.351436703286051,12.208038020872092,10.68637733528267,10.419785356570484,12.431522302338543,14.623557829693883,11.696282882957068,11.870792589789707,11.455161812375938,2.125592938824872
2025-09-04,18.15258304117264,11.853814745390787,11.716193393567321,10.255838270059904,9.999986906030271,11.93067380865177,14.034395317395143,11.225056148113705,11.392535105077165,10.993649505263923,2.0821372027706375
2025-09-05,19.322252403622535,12.622038023140734,12.475497692215852,10.920499719654629,10.648067113407754,12.703878176689644,14.943937891118937,11.952530772296118,12.130863723187788,11.706127103300613,2.127929268720261
2025-09-08,19.23578342210773,12.561155216915868,12.415321727988726,10.867824338144013,10.596705819332547,12.642600611852833,14.8718553262278,11.894877355821512,12.072350111990845,11.649662222845707,2.1283965346993385
2025-09-09,19.13123415107921,12.497257557781335,12.35216591292864,10.8125405268145,10.542801167674332,12.578288646072624,14.79620330808749,11.83436900244126,12.010938967944961,11.590401260546207,2.115780353264238
2025-09-10,19.29771810879244,12.60159917470464,12.455296136331727,10.902816169802598,10.630824713292235,12.6833068046079,14.919739193489045,11.933176056010618,12.111220232605477,11.687171388130102,2.1204530130550157
2025-09-11,20.266902693914588,13.24044441341507,13.08672445928586,11.455540637709404,11.169760419586122,13.326294258096498,15.676103859149446,12.538135204479516,12.725205431889105,12.279659190018522,2.1774594625025063
2025-09-12,20.243811341003248,13.21940733352469,13.065931617342093,11.437339502153955,11.152013345925578,13.305120775681797,15.651196881788424,12.518213988564305,12.704986989446123,12.260148653714673,2.1592360893184726
2025-09-15,20.26647424893529,13.235529987654626,13.081867089412581,11.451288710640197,11.16561456491312,13.321347967643673,15.670285395189827,12.533481453237272,12.720482246214306,12.27510137673306,2.1629742171510937
2025-09-16,20.31190544673059,13.263873452352751,13.109881489922433,11.475811279635984,11.189525371850861,13.349875208804738,15.703842810822021,12.560321503423836,12.747722752625835,12.30138811423899,2.158768823339394
2025-09-17,20.405619797545317,13.325069842476552,13.170367397377452,11.528757971760157,11.241151208181085,13.411468390790137,15.776296645257801,12.61827187045388,12.806537744910111,12.358143823557803,2.174188600648961
2025-09-18,20.309432441422604,13.262258555634261,13.108285341959027,11.474414082200102,11.188163030158643,13.348249841241907,15.701930844131901,12.55879226522265,12.746170698038208,12.299890401570824,2.1466199078833714
2025-09-19,20.30603636302798,13.264683522370598,13.110682155125602,11.476512146594757,11.190208754352229,13.350690531243353,15.704801898095566,12.561088605123127,12.748501299558963,12.30213940199253,2.1512925676741492
2025-09-22,20.435092375911484,13.344315725182563,13.189389837718965,11.545409375939908,11.257387211458422,13.430839062059846,15.799082923930953,12.636496899158585,12.82503469286028,12.37599313986938,2.158301557360316
2025-09-23,20.539171997552952,13.412280738806796,13.256565785776326,11.604212234152584,11.314723120691758,13.499244754688592,15.87955051090126,12.700856863476062,12.890354914262609,12.439026311422515,2.1597033552975495
2025-09-24,20.880740784161897,13.635328506173398,13.47702399561014,11.797191614862012,11.502888264233636,13.72373874361597,16.143629257627282,12.912073570180125,13.104722995290798,12.64588874600827,2.178861260439739
2025-09-25,21.16319005603574,13.824609263884623,13.664107226676153,11.960956013109888,11.66256724853797,13.914246780649801,16.367729350023982,13.091314361326466,13.286638076912874,12.821434454547127,2.1938137717702286
2025-09-26,21.025634121426428,13.734752439707028,13.575293629331396,11.883212512302693,11.58676320701262,13.823807332947018,16.261342822179483,13.006223787671527,13.200277943414749,12.73809803906546,2.1732540686908055
2025-09-29,21.59998143184131,14.1049997025871,13.941242366384893,12.20354787518719,11.899107195873583,14.196455245610398,16.699699297630808,13.356832128006038,13.556117395145685,13.081478522548174,2.209233549079795
2025-09-30,21.59640035022832,14.102661221174717,13.938931034458147,12.20152463729474,11.897134431492992,14.194101601695928,16.696930638487004,13.354617686012542,13.553869913456847,13.079309731692698,2.215308006807806
2025-10-09,21.75276078101755,14.204766115882048,14.039850503718968,12.289865083741068,11.983271057722277,14.296868535310576,16.81781834315785,13.451306659200073,13.652001495765049,13.174005443520045,2.2503529552386405
2025-10-10,20.838358143419356,13.607652226128675,13.449669033820763,11.773246289399088,11.479540300392504,13.695883013073288,16.110861759281352,12.885865315357034,13.078123710692559,12.620220779285614,2.2050281552680953
2025-10-13,20.544378710610378,13.425347023351518,13.330536424985999,11.615517092880305,11.325745958247783,13.51239575984115,15.89502041713558,12.713230076725305,12.902912737087243,12.451144448554409,2.192411973832995
2025-10-14,20.34209179583453,13.28358543435036,13.199279445950424,11.492865949688793,11.206154580768153,13.369715001511716,15.72718093055697,12.578987908245105,12.766667662068233,12.319669707615505,2.1704504728163383
2025-10-15,20.688119025061987,13.509544608470089,13.423804541025278,11.688364259320242,11.396775813766022,13.597139274490427,15.99470665483248,12.792961592763973,12.983833855295119,12.52923228440009,2.198953697540084
2025-10-16,20.905188652340335,13.651293203850285,13.564653510660838,11.811004160521053,11.51635622970776,13.739806954949435,16.162530757535343,12.927191456840232,13.120066442327253,12.660694974592653,2.2059626872262506
2025-10-17,20.559864858078907,13.42579337966185,13.340584850193686,11.61590327726296,11.326122508527554,13.512845010285446,15.895548883375872,12.713652757082063,12.903341723877066,12.451558415276146,2.160637887255704
2025-10-20,21.226914622911107,13.861383417748605,13.773410359917255,11.992772755875665,11.693590262227563,13.951259374803167,16.411268330839466,13.12613791397926,13.32198120044345,12.855540113115012,2.1681141429209485
2025-10-21,21.387706872467128,13.966382333572795,13.877742886578428,12.083617089312144,11.782168311230526,14.056939094105985,16.535582429231088,13.225567401526794,13.422894185859159,12.952919843083603,2.200822761456394
2025-10-22,21.600469353109272,14.105318319960045,14.015797097806809,12.203823540727536,11.899375984413467,14.196775928869586,16.700076526587306,13.357133845046324,13.556423613834294,13.081774019634949,2.1938137717702273
2025-10-23,21.561554187758446,14.079906335351096,13.990546393636055,12.18183726796484,11.877938200982227,14.171199175249598,16.669989854451636,13.333069781266234,13.532000511823213,13.058206041053827,2.202224559393627
2025-10-24,21.661243850384043,14.145004662686333,14.05523156603987,12.23815988909077,11.93285574735353,14.23671959425459,16.747063410935144,13.3947151161379,13.594565601237731,13.11858054575754,2.228858720201061
2025-10-27,22.32098085386073,14.575819395892845,14.483312077971583,12.610897807054524,12.296295010031836,14.670327691246897,17.25712910744262,13.802678263322914,14.00861559925614,13.518133455964595,2.255025615029417
2025-10-28,22.351882064003373,14.595998189159262,14.503362803923686,12.628356358978142,12.313318025219594,14.690637321984752,17.281019911189066,13.821786718472746,14.028009154462083,13.536847986719044,2.24381123153155
2025-10-29,22.960048853800114,14.99313706709186,14.897981188740804,12.971958160618707,12.648348027333112,15.09035121250174,17.751214876145813,14.197860269405004,14.409693760271983,13.90516871069547,2.2718471902762176
2025-10-30,22.82942603868399,14.907839087823785,14.813224564100683,12.898158940795698,12.57638986921163,15.004500168846764,17.650225820172196,14.117086727117522,14.327715068679764,13.826060330168001,2.253623817092184
2025-10-31,23.223298857984652,15.165041901475433,15.068795006919073,13.12068903056628,12.793368523253,15.263370662291793,17.95474263953089,14.36064680349,14.574909085676731,14.064599369775772,2.222316996493972
2025-11-03,23.536410478475013,15.36950686029168,15.271962302500393,13.297590694254694,12.965857038960529,15.469161353418006,18.196820158221477,14.554266384387075,14.771417490026309,14.254227446611381,2.225587858347516
2025-11-04,22.513859228874136,14.701770866304257,14.608464181129632,12.719870145340638,12.40254882637388,14.797095819606835,17.40625010895382,13.921948924934638,14.129665791031412,13.634945330463822,2.2097008150588713
2025-11-05,22.12756060782734,14.449514078391344,14.357808373459642,12.501619322721227,12.189742685037206,14.543203421484327,17.107589166539253,13.683072523633841,13.887225330005199,13.400993411085581,2.212504410933339
2025-11-06,22.58986841564738,14.751405610677233,14.657783912195091,12.762813781781636,12.444421152243232,14.847052391175499,17.465015463311925,13.968950907372449,14.177369047733693,13.680978358197112,2.245213029468784
2025-11-07,22.330136351999997,14.581798025964305,14.489252763896115,12.616070476309647,12.301338637228207,14.676345086215294,17.264207542501843,13.808339770583016,14.014361576769065,13.523678250188144,2.240540369678006
2025-11-10,22.67281773934886,14.805572332525172,14.711606857955895,12.809678453688864,12.490116695902087,14.901570325151397,17.529146479680048,14.020244478865019,14.229427924427338,13.731214503069962,2.2461475614269397
2025-11-11,22.70266381225478,14.825062110828444,14.730972941867192,12.826540874647097,12.506558451743592,14.921186473415371,17.552221520013614,14.03870046628068,14.24815927701546,13.74929001683525,2.2255878583475166
2025-11-12,22.644013939629858,14.786763168834364,14.692917069048631,12.793404895770895,12.474249112793906,14.882639204543507,17.50687725711361,14.00243300441031,14.211350700997809,13.713770215509768,2.226522390305672
2025-11-13,22.70655228662787,14.827601322727723,14.733496038330621,12.82873778316404,12.508700554205106,14.923742149335068,17.555227835225597,14.041104991469709,14.25059967796006,13.751644972285447,2.248483891322328
2025-11-14,22.25627954973468,14.54811692670981,14.45578542608254,12.586929822930847,12.272924952793277,14.642445601757897,17.224330602308743,13.776445208504684,13.981991144644367,13.492441200503368,2.215308006807805
2025-11-17,22.252450028949937,14.545613708864023,14.4532980952317,12.58476405621924,12.27081321524562,14.639926153273882,17.221366902473044,13.774074768146585,13.97958533707977,13.490119627218903,2.2008227614563936
2025-11-18,21.531672595453777,14.060533967871784,13.97129697538578,12.165076430036843,11.861595493989338,14.151701199090754,16.647053823369806,13.314724976884866,13.513382001131344,13.040239418263681,2.1882065800212933
2025-11-19,21.72870413994423,14.076123600165522,13.98678766606727,12.178564471728777,11.874747050864126,14.290446278796315,16.810263657798377,13.329487692650583,13.645868918178401,13.168087585209351,2.1947483037283826
2025-11-20,21.781842505468383,14.119824015722639,14.030210731300167,12.216373768053614,11.911613122482901,14.325394104169387,16.851373791612723,13.370870119224719,13.679240405304308,13.20029064006482,2.184935718167749
2025-11-21,21.0850450600657,13.900925845590033,13.812701826639838,12.026984590079072,11.72694861725,13.867127177775721,16.312301203672853,13.163582903823173,13.467172557277955,12.778015582559425,2.1326019285110367
2025-11-24,21.25177343998368,13.848166031224372,13.760276859241502,11.98133716476369,11.682439953654903,13.805419519820667,16.239712707855976,13.113621613610764,13.416059017644354,12.721154388109817,2.1293310666574925
2025-11-25,21.29414985761077,13.909302495256922,13.821025312819119,12.03423200924951,11.734015235784584,13.86636726784916,16.31140729973364,13.171515233192542,13.47528782871879,12.777315355269483,2.1480217058206037
2025-11-26,21.215788445018394,13.854079458054908,13.76615275574589,11.986453420627178,11.687428574798838,13.811314693088468,16.24664737000765,13.11922137618731,13.421787926669284,12.726586559814317,2.1615724192138597
2025-11-27,21.46797655887528,13.872505498896878,13.784461853342894,12.00239550331463,11.70297295195568,13.829683856437548,16.272030224315156,13.13667004967185,13.439639016181065,12.743513025729284,2.1597033552975486
2025-11-28,21.451022579361855,13.931560677821743,13.843142230957223,12.053489634366272,11.752792442867797,13.8205023235868,16.259601093975682,13.192592781172802,13.430716434261607,12.735052602143735,2.16577781302556
2025-12-01,20.999693912158584,14.047106433085027,13.957954660180558,12.153459020106245,11.850267902413805,13.884783729743019,16.33522714557557,13.302009675089664,13.493184882793058,12.794285404944405,2.190075643937606
2025-12-02,20.926723877491064,13.970574620116684,13.881908566235007,12.087244226541753,11.78570496263311,13.798087873704565,16.29313055030231,13.22953731778202,13.45841235481434,12.714398562832068,2.1802630583769727
2025-12-03,20.88997809368511,13.946043321398307,13.85753295856822,12.066019917100942,11.765010133901534,13.773859448992178,16.24825649364182,13.206307225915854,13.421345594887166,12.692073016628676,2.1704504728163387
2025-12-04,20.8164865260732,13.896980723961548,13.808781743234645,12.02357129821932,11.723620476438379,13.725402599567403,16.191094641421444,13.15984704218352,13.374128899742443,12.64742192422189,2.1760576645652723
2025-12-05,20.974645781204245,14.007371568194252,13.918471977735186,12.119080690702969,11.816747205730476,13.834430510773146,16.31970880891729,13.264382455581272,13.480366463818067,12.747886882137156,2.195215569707462
2025-12-08,20.97357452898432,14.006656160265827,13.917761110235459,12.118461724727151,11.816143681036495,13.8337239355799,16.318875301430563,13.263704994836536,13.479677971976516,12.747235800718936,2.2111026129961058
2025-12-09,20.82622998783668,13.924551496694587,13.836177534502198,12.047425339488235,11.746879433343095,13.731826975518155,16.198673120688348,13.166006701562551,13.38038885688705,12.672513647557905,2.1998882294982387
2025-12-10,20.936946748087628,13.984892246050151,13.896135323508664,12.099631737156592,11.797783443268704,13.789953437821552,16.286417425675495,13.22173806153301,13.437027690880608,12.727428807295277,2.197084633623772
2025-12-11,20.962474629733983,14.003344000525423,13.91446997154408,12.115596067101164,11.813349512682583,13.80814798881153,16.306275036314148,13.239182905594406,13.454756589428223,12.744221456628708,2.181197590335127
2025-12-12,21.231696312684463,14.181771043615678,14.091764604390175,12.269969906767436,11.963872203724135,13.984087894030157,16.51404544018602,13.407873202618289,13.6261936714324,12.906605080919327,2.1933465057911494
2025-12-15,21.517025275811474,14.372357324032752,14.281141304394986,12.434863834202048,12.124652538964385,14.172017546014523,16.735974738395957,13.588059208592568,13.809313647075363,13.080054634407352,2.1807303243560487
2025-12-16,21.261609833012297,14.20175186333682,14.111618613261646,12.287257173353321,11.980728206612223,14.003790196254323,16.537312221449966,13.42676367098656,13.645391733394968,12.924789308301136,2.1587688233393925
2025-12-17,21.42054036651406,14.309340892604524,14.218524814877265,12.380342454969634,12.071491299086558,14.109879515922916,16.662594889794285,13.528481577584943,13.748765913193415,13.022704378818569,2.195682835686538
2025-12-18,21.433122023454835,14.31774568609147,14.226876266258216,12.38761422397791,12.078581660006027,14.118167152952957,16.672381900255242,13.536427722323888,13.756841445048307,13.03035344817592,2.1811975903351266
2025-12-19,21.41947893731428,14.308631837090838,14.217820259475856,12.379728985058971,12.070893133347948,14.109180344106177,16.66176922599414,13.527811215160396,13.748084635254038,13.022059078632331,2.1905429099166827
2025-12-22,21.783791775676843,14.550544755101894,14.458197845948568,12.5890303632102,12.274973091105917,14.347721179222171,16.943466124661885,13.756522969199594,13.980520503969036,13.242220191594813,2.21016808103795
2025-12-23,21.998510060227225,14.707202917537227,14.613861757148774,12.724569918377139,12.407131354645951,14.502195645498311,17.12588762935807,13.90463231122946,14.131041511182415,13.384792302584122,2.214840740828728
2025-12-24,22.127913060581506,14.780401531587392,14.68659580675303,12.787900851365015,12.46888237722928,14.574373926296287,17.211124179494536,13.973836484161996,14.201372536021307,13.451409201214807,2.2227842624730507
2025-12-25,22.17104739403293,14.809213230479376,14.715224648481593,12.812828533336488,12.493188190830118,14.602784011922596,17.244674129162167,14.001075931499544,14.229055523420959,13.477630271782477,2.226989656284751
2025-12-26,22.199803616333877,14.828421029740698,14.734310542967302,12.829446987984136,12.50939206656401,14.621724069006802,17.267040762273922,14.01923556305791,14.24751084835406,13.495110985494257,2.235400443908151
2025-12-29,22.027266282528178,14.713174234172763,14.619795176053048,12.72973626009825,12.412168812160662,14.508083726501567,17.1328409636034,13.910277773707719,14.136778898755452,13.390226703223576,2.2255878583475175
2025-12-30,22.199803616333877,14.828421029740696,14.7343105429673,12.829446987984136,12.509392066564008,14.6217240690068,17.267040762273922,14.01923556305791,14.247510848354057,13.495110985494255,2.2302605181382953
2025-12-31,21.88348517102342,14.617135237866151,14.5243657036245,12.64664398686001,12.331149433491204,14.413383441080537,17.02100779804463,13.819479615915892,14.044502274089945,13.302823134664674,2.2209151985567397
2026-01-05,22.516122061644335,15.03970682161524,14.944255382310098,13.012249989108264,12.687634699636812,14.830064696933064,17.513073726503215,14.218991510199928,14.450519422618171,13.687398836323839,2.2634364026528186
2026-01-06,22.61066231211094,15.106934119029866,15.011056013010078,13.070414580375031,12.74434826470543,14.896354896727782,17.591356942394352,14.282550220654205,14.515113059884024,13.748581334315068,2.2984813510836526
2026-01-07,22.640788785112544,15.122978308874016,15.026998376333854,13.084295902105636,12.757883290501388,14.912175442714533,17.610039692194952,14.297718880647905,14.530528711246978,13.763182897231637,2.2900705634602523
2026-01-08,22.40486165654295,14.965390122274306,14.870410343487594,12.94795169648465,12.624940450041112,14.756783916106633,17.42653521547336,14.148730265780182,14.37911411399157,13.619764385988903,2.272314456255297
2026-01-09,22.49954225019131,15.0326911166998,14.937284203470856,13.006180049893873,12.681716186584444,14.823146785631694,17.504904248275697,14.212358651606745,14.443778561154156,13.68101395446181,2.2825943077950073
2026-01-12,22.837974851110378,15.258809172652445,15.16196717201458,13.20181582298476,12.872471453754677,15.04611292710614,17.76820872832719,14.426137467645413,14.661038338761804,13.886800413774296,2.2956777552091854
2026-01-13,22.491796492650938,15.023458489645458,14.928110172475025,12.998192045027007,12.673927457670187,14.814042854407333,17.49415326222193,14.203629848096172,14.434907626490801,13.67261148689388,2.287734233564863
2026-01-14,22.555532153489676,15.075935792706858,14.980254421563533,13.043595043522146,12.718197792136298,14.865788663601075,17.555260761748546,14.253243469927936,14.485329107183862,13.720370248775042,2.273716254192529
2026-01-15,22.488312116519957,15.024782112898924,14.92942539518278,12.999337234681951,12.675044078394187,14.815348027354924,17.495694562986564,14.204881241359814,14.436179396197439,13.673816095440715,2.277921648004229
2026-01-16,22.470078965923808,15.008952206815207,14.913695955639911,12.985641309774067,12.661689824345093,14.799738778175247,17.477261337152047,14.189915171682967,14.420969633930516,13.65940954877865,2.2704453923389845
2026-01-19,22.741808032854735,15.19045439846098,15.094046220214558,13.142675746633667,12.81480673892985,14.978710966707101,17.68861261557231,14.361512806710321,14.595361394137935,13.824591817036175,2.27137992429714
2026-01-20,22.87999531332621,15.282756979654907,15.18576299117089,13.222535299441516,12.89267404351979,15.069726919812817,17.79609489090979,14.448778445192032,14.684047979463099,13.908594933413928,2.2646683753439616
2026-01-21,23.415571478168996,15.640496579654764,15.541232150654755,13.532049119186427,13.19446645318758,15.42247990067731,18.21266684034985,14.786996230657744,15.027772966881596,14.234168074088961,2.2675447534667525
2026-01-22,23.329569110079508,15.59708843650221,15.498099502881905,13.494492694918087,13.157846945251586,15.37967683417066,18.16211997661254,14.745956865576993,14.986065357606643,14.19466301091716,2.266106564405357
2026-01-23,23.368414789274222,15.494510994086008,15.396173081435395,13.405743403472815,13.071311673438355,15.405285279384525,18.192361421826487,14.648977064032076,14.887506433450792,14.218298309237392,2.255080448267992
2026-01-26,23.908989591218816,15.838673402726453,15.738151218956123,13.703510331458858,13.361650239872466,15.747465816064244,18.596448193469882,14.974358564125897,15.218186122196192,14.53411361923609,2.2589156190983806
2026-01-27,23.904965071806483,15.850272577682679,15.749676778252319,13.71354585715015,13.371435410315433,15.75899819674243,18.610066976474986,14.985324773253781,15.229330894164113,14.54475742269214,2.257956826390784
2026-01-28,23.730645417040694,15.734689307203695,15.634827071908438,13.613544013505852,13.27392830258917,15.644080516801925,18.474358748466177,14.876048870395104,15.118275651213112,14.438694222643122,2.2651477716977606
2026-01-29,24.780852703582067,16.416245074499564,16.312057257613738,14.203221334397927,13.848895002767966,16.32171152000107,19.27458463829963,15.520412206984863,15.773131159350513,15.064113328640888,2.285761814911094
