total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_momentum,latest_exposure,strategy,risk_cap,vg_cap,overheat_cap,overheat_hi_cap,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
26.045345755626055,0.2657337472887764,0.2097770988045718,1.2667433614206558,-0.2310840500773824,43.22445706372235,1557,0.8208802588996762,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc192_vg290_oc072_oh028__stressbond_511260_vr90_vb-1,0.192,0.29,0.072,0.028,0.0004134587237469,0.0021915393011264,-0.001130143301772,True,full_history,False
26.04468839936432,0.2657315487209402,0.2097715843742336,1.2667661805274526,-0.2310308586357269,43.22390831789234,1557,0.8208667255075023,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc070_oh032__stressbond_511260_vr90_vb-1,0.188,0.285,0.07,0.032,0.0004112601559107,0.0022143584079232,-0.0016788891317816,True,full_history,False
26.043831223803817,0.2657286817708166,0.2097768611709797,1.266720649205601,-0.2310626914642465,43.22052212446794,1557,0.8208455428067079,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc192_vg285_oc070_oh030__stressbond_511260_vr90_vb-1,0.192,0.285,0.07,0.03,0.0004083932057872,0.0021688270860715,-0.0050650825561788,True,full_history,False
26.042829648312782,0.2657253317469252,0.2097775577212467,1.2667004737466825,-0.2310840500773829,43.22445706372241,1557,0.8208749632244778,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc192_vg290_oc070_oh030__stressbond_511260_vr90_vb-1,0.192,0.29,0.07,0.03,0.0004050431818958,0.0021486516271531,-0.0011301433017081,True,full_history,False
26.04137642857458,0.2657204708791616,0.2097746544495536,1.2666948329692602,-0.231046772074539,43.222214451076894,1557,0.8208720211827009,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc190_vg285_oc072_oh030__stressbond_511260_vr90_vb-1,0.19,0.285,0.072,0.03,0.0004001823141321,0.0021430108497308,-0.0033727559472254,True,full_history,False
26.041302707608832,0.2657202242837908,0.2097774830584858,1.2666765775319568,-0.231062691464246,43.220522124467735,1557,0.8208402471315093,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc192_vg285_oc068_oh032__stressbond_511260_vr90_vb-1,0.192,0.285,0.068,0.032,0.0003999357187614,0.0021247554124275,-0.0050650825563849,True,full_history,False
26.04030122576243,0.2657168742822851,0.2097781796063526,1.266656402400388,-0.2310840500773814,43.22445706372207,1557,0.8208696675492791,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc192_vg290_oc068_oh032__stressbond_511260_vr90_vb-1,0.192,0.29,0.068,0.032,0.0003965857172556,0.0021045802808585,-0.0011301433020491,True,full_history,False
26.038850975392375,0.2657120229258094,0.2097752398214123,1.2666510268419555,-0.2310467720745385,43.222214451076766,1557,0.8208667255075023,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc190_vg285_oc070_oh032__stressbond_511260_vr90_vb-1,0.19,0.285,0.07,0.032,0.0003917343607799,0.0020992047224264,-0.0033727559473533,True,full_history,False
26.03639328286533,0.2657038009367676,0.2097730767354739,1.266624893297546,-0.231030858635727,43.22390831789244,1557,0.8208932038834953,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc072_oh032__stressbond_511260_vr90_vb-1,0.188,0.285,0.072,0.032,0.0003835123717381,0.0020730711780165,-0.0016788891316821,True,full_history,False
26.035536369919264,0.265700934048499,0.2097783533751902,1.2665793670965222,-0.2310626914642464,43.22052212446782,1557,0.8208720211827009,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc192_vg285_oc072_oh030__stressbond_511260_vr90_vb-1,0.192,0.285,0.072,0.03,0.0003806454834696,0.0020275449769928,-0.0050650825562996,True,full_history,False
