date,baseline,leader_margin_005,leader_margin_010,leader_margin_015,cash_tail_soft,cash_tail_mid,cash_tail_strict,hs300_benchmark
2019-01-30,1.7387895173332366,1.8449782791312772,1.8564637406359223,1.8626940332671003,1.899400896500434,1.8941154220023166,1.8981881229315085,1.3373297088517857
2019-01-31,1.7780103335136854,1.8407234034672793,1.8521823772830457,1.8583983016580787,1.8950205117869074,1.8897472266121382,1.893810535107681,1.3499778460729563
2019-02-01,1.805346053881877,1.8521328460507542,1.8636628465637257,1.8699172993956288,1.9050504168386522,1.8997492213857172,1.9038340360328572,1.3723228884970247
2019-02-11,1.80472802889964,1.8521803853948522,1.8637106818523954,1.8718371323518874,1.907006320757378,1.9016996825986392,1.905788691100653,1.3912950943287807
2019-02-12,1.8178533236552736,1.8656507881977245,1.877264941356777,1.8775966312206622,1.9189545821779783,1.9136146955190667,1.917729323517986,1.4014136041057177
2019-02-13,1.8555885460777208,1.9043781962559807,1.9162334374318728,1.8987147937395041,1.9587884769343806,1.953337744252766,1.9575377842047312,1.4305043197144105
2019-02-14,1.85777609520366,1.9066232633897928,1.9184924806826031,1.892955294870729,1.961097688224607,1.9556405296866037,1.959845521056137,1.4321907380105667
2019-02-15,1.825323257033074,1.8751923235164256,1.8868658751723808,1.8546219902331187,1.92876873016144,1.9234015336128771,1.9275372051364597,1.4085808818643815
2019-02-18,1.8497696787289373,1.9296352015113654,1.9416476740025879,1.9084676451426108,1.9847671039494257,1.9792440803834397,1.9834998237830437,1.449476525546167
2019-02-19,1.8449273497270289,1.9245838004602884,1.9365648266884448,1.903471656542761,1.9795713785464166,1.9740628131573048,1.978307415867381,1.4456820843798157
2019-02-20,1.8497696787289373,1.9296352015113654,1.9416476740025879,1.9084676451426108,1.9847671039494257,1.9792440803834397,1.9834998237830435,1.449476525546167
2019-02-21,1.8457699149733608,1.927390134377553,1.9393886307518573,1.9062472057648994,1.9824578926591991,1.9769412949496017,1.9811920869316375,1.4477901072500106
2019-02-22,1.9318808846374325,1.9770476517767728,1.989355278893133,1.9553599941408004,2.035569752334402,2.0299053599278674,2.0342700345139644,1.4865777280616008
2019-02-25,2.091962652361292,2.1408720808538937,2.154199556927268,2.1173873152286222,2.202995364463907,2.196865075781935,2.2015887448527383,1.5915572669973181
2019-02-26,2.079194527216612,2.127805440961332,2.141051573860546,2.104464012706906,2.1893655735672874,2.183273212587851,2.1879676566213537,1.5557208782040008
2019-02-27,2.0514977975955433,2.099461170517605,2.112530853086351,2.076430670951606,2.159445196687326,2.1534360953237317,2.158066383998065,1.5472887867232203
2019-02-28,2.074439142723162,2.122938877074897,2.136154714369653,2.0996508336598994,2.1842052658635116,2.1781272645039014,2.1828106437906096,1.544337554704947
2019-03-01,2.1228174062496237,2.1724482091784547,2.1859722547239135,2.148617062291225,2.2352999141614887,2.229079731411385,2.23387266799165,1.5759578977578739
2019-03-04,2.1419014727848227,2.191978455183683,2.205624081503944,2.1679330669813655,2.2547952096397115,2.2485207772115787,2.253355515661136,1.592400476145396
2019-03-05,2.15839192694175,2.2088544509694192,2.2226051346782367,2.1846239378316765,2.2721911884030885,2.265868348078396,2.270740387036237,1.6058918225146448
2019-03-06,2.1616630583915644,2.212202060443138,2.2259735838768338,2.1879348249693913,2.275407223820185,2.2690754342140567,2.273954369004397,1.616853541439659
2019-03-07,2.1589556573578412,2.2094313612252385,2.223185636347901,2.185194519543971,2.2725573625312125,2.266233503251533,2.271106327361005,1.5991461493300203
2019-03-08,2.150650538884542,2.2009320716955707,2.214633436567845,2.1767884648340625,2.2648978596775375,2.2585953145433213,2.2634517151244866,1.5434943455568693
2019-03-11,2.238419327703628,2.290752867177292,2.3050133894664806,2.2656239514087138,2.357329120986007,2.350769366815313,2.355823958775934,1.5641529696847813
2019-03-12,2.240440013368986,2.2928207958376166,2.307094191511436,2.2676691954722554,2.358329329432499,2.3517667919756398,2.3568235285861228,1.574693084035757
2019-03-13,2.2329929173920138,2.285199589100229,2.299425540813547,2.260131591232939,2.3515485728897203,2.3450049042855876,2.350047101578161,1.5654177834068983
2019-03-14,2.217509235981058,2.269353904090444,2.283481212363211,2.244459728938651,2.334191961532468,2.327696591276973,2.3327015724729696,1.5540344599078446
2019-03-15,2.2230293157959995,2.275003041634345,2.2891655172326733,2.2500468970298284,2.3400025014490486,2.3334909621685704,2.3385084023411635,1.5746930840357571
2019-03-18,2.2825765384007024,2.335942459564634,2.3504842986203376,2.31031782665564,2.4035242623001856,2.396835960627064,2.401989604344111,1.6231776100502449
2019-03-19,2.27870866422316,2.3319841557060017,2.346501353308141,2.306402944278947,2.398611631644867,2.3919370003791327,2.3970801104192336,1.6113726819771523
2019-03-20,2.276257237867666,2.329475415773756,2.3439769958283914,2.303921724519368,2.3968701186618913,2.3902003335149917,2.3953397093978874,1.6113726819771523
2019-03-21,2.2904095177326265,2.3439585714883786,2.358550312890336,2.3182460040822983,2.4109281702917884,2.4042192657185897,2.409388784916697,1.61221589112523
2019-03-22,2.282175964429177,2.3355325202997106,2.350071807378678,2.309912384309352,2.4031024629680666,2.3964153350385273,2.4015680743322196,1.614323913995425
2019-03-25,2.2675124240523283,2.3205261509633197,2.3349720195563965,2.2950706306311797,2.387661940175491,2.381017778683215,2.3861374103630064,1.5742714794617179
2019-03-26,2.216152122170363,2.267965061385924,2.2820837237577614,2.243086121448649,2.332763437990644,2.326272042896351,2.3312739610480127,1.5578289010741961
2019-03-27,2.229329299866626,2.2814503173500005,2.295652928888073,2.2564234479411116,2.3472912248080924,2.340759403152519,2.345792471826948,1.571320247443445
2019-03-28,2.205903773072931,2.2574771091116466,2.2715304812990564,2.2327132190660737,2.321975832828034,2.3155144564686423,2.3204932438059243,1.567104201703055
2019-03-29,2.306768313149972,2.3606998303946325,2.375395790413623,2.3348036160788648,2.428827818055519,2.4220691040229516,2.427277003697878,1.6311880969569867
2019-04-01,2.393719326393073,2.4496837309647477,2.464933638515854,2.4228113882441114,2.519674019467917,2.512662507154744,2.5180651995190853,1.6733485543608888
2019-04-02,2.3785479739844924,2.4341576771111266,2.4493109310073513,2.4074556508419485,2.503704368355272,2.496737294887977,2.5021057450799336,1.6703973223426156
2019-04-03,2.412682867239728,2.469090633428762,2.4844613539095897,2.442005402437053,2.539635399510093,2.532568340542523,2.5380138341560343,1.6927423647666842
2019-04-04,2.4065818122794176,2.46284693772342,2.4781787896021177,2.43583019832053,2.5332133142199167,2.526164126028384,2.5315958493879287,1.7125577797465188
2019-04-08,2.371276608852834,2.426716309750915,2.441823239232742,2.4000959131923345,2.4960503925502167,2.4891046178482332,2.494456656362997,1.7015960608215037
2019-04-09,2.376339309921713,2.4318973751776034,2.447036558116386,2.4052201437860017,2.503181777869608,2.4962161586180556,2.501583488269972,1.7117145705984405
2019-04-10,2.3781376485923893,2.4354913121852544,2.450652868300794,2.4087746563137635,2.5050761069210528,2.4981052163084567,2.5034766077862374,1.7142441980426741
2019-04-11,2.3865474277026353,2.392011018889467,2.406901899062364,2.3657713296272855,2.46194887438675,2.4550979941880455,2.460376912128334,1.6847318778599425
2019-04-12,2.3800557528002804,2.3839945495288646,2.3988355251303717,2.357842798684751,2.452108022383499,2.4452845263838854,2.4505423435406732,1.6788294138233961
2019-04-15,2.3748345151347063,2.3771274626217616,2.3919256888515212,2.3510510417929176,2.446630151224195,2.439821898530178,2.4450679700196867,1.6682892994724206
2019-04-16,2.3974151753385864,2.4492162408665457,2.464463238172265,2.4223490263810272,2.5191931726386265,2.512182998380869,2.5175846597120395,1.7188818483571036
2019-04-17,2.3915348339715554,2.4432088426794807,2.4584184423955366,2.416407527665352,2.513014136159258,2.5060211563441244,2.511409568567296,1.7146658026167134
2019-04-18,2.3874185950146334,2.4390036639485344,2.454187085351826,2.4122484785643783,2.5086888106236995,2.5017078669184025,2.5070870047659746,1.71171457059844
2019-04-19,2.42270064321682,2.475048053070927,2.490455860012198,2.4478974708584333,2.5457630294999123,2.5386789191388717,2.5441375516344373,1.7370108450407817
2019-04-22,2.3621331271363997,2.413171851744154,2.4281944635118933,2.3867000340869726,2.4821189537624146,2.4752119461604,2.4805341128435767,1.6935855739147623
2019-04-23,2.356488893235938,2.4074056626090954,2.4223923783751915,2.3809970984277284,2.477793628226856,2.4708986567346782,2.476211549042256,1.6906343418964889
2019-04-24,2.362845750193168,2.4138998724817413,2.4289270163647094,2.3874200686414784,2.484477716452091,2.477564145106706,2.482891369455705,1.6931639693407232
2019-04-25,2.358200164190289,2.3624791264636653,2.3771861630556095,2.3365633937696004,2.431553525560151,2.4247872266846318,2.4300009708295205,1.658170789695484
2019-04-26,2.367059402053872,2.3368881338870864,2.3514358600072334,2.3112531271962955,2.403655722136519,2.396967054649308,2.402120980242918,1.6354041426973767
2019-04-29,2.386437669624171,2.33941840719524,2.3539818849136607,2.3137556441166938,2.40625828827031,2.3995623786063915,2.404721884629879,1.641728211307962
2019-04-30,2.378880933995043,2.3551211263921057,2.3697823575523387,2.3292861088928887,2.422409652258738,2.415668798095411,2.42086293592056,1.6425714204560402
2019-05-06,2.2913097749575404,2.266120964360895,2.28022814675726,2.241262253650209,2.331549797078041,2.325061779189744,2.330061095049029,1.5485536004453375
2019-05-07,2.3178458578011356,2.2717847243534983,2.2859271651039057,2.2468638837859314,2.336692233132998,2.3301899053564217,2.335200247642059,1.5628881559626642
2019-05-08,2.2773546960573996,2.2632311265085368,2.277320318925408,2.2384041165076995,2.3285229503325113,2.322043355269176,2.3270361809548614,1.5426511364087907
2019-05-09,2.2779207366883867,2.263206260051371,2.2772952976681884,2.238379522828587,2.3287186545243066,2.3222385148737192,2.3272317601889023,1.5207276985587617
2019-05-10,2.279919772278202,2.26542789805901,2.279530765940445,2.2405767900910614,2.330153784982312,2.323669651785417,2.328665974311504,1.5683690154251715
2019-05-13,2.2908989703020177,2.278457517070297,2.292641497661441,2.253463477840176,2.3435556752309674,2.337034248512064,2.3420593074102194,1.5396999043905177
2019-05-14,2.3050686305511423,2.296484384633076,2.3107805870838396,2.271292595727271,2.362097591183699,2.3555245677618064,2.3605893842901016,1.5321110220578151
2019-05-15,2.296790581220941,2.288237163370304,2.3024820247600886,2.2631358441661447,2.3536147373009957,2.347065319168513,2.3521119467368297,1.564996178832859
2019-05-16,2.3052627072777088,2.296845408318378,2.3111438582338875,2.2716496590841113,2.3624689297319246,2.3558948729839813,2.360960485737472,1.5725850611655614
2019-05-17,2.304107498872601,2.2950575321402016,2.3093448520693847,2.26988139540562,2.360802310438707,2.3542328914024697,2.3592949305860222,1.5371702769462834
2019-05-20,2.2952198445190675,2.286204786303856,2.300436995626771,2.2611257617054763,2.3515242928785742,2.344980691838579,2.3500228370698815,1.5203060939847222
2019-05-21,2.2932934982453017,2.2842860062437764,2.2985062706702313,2.259228030123912,2.3497222207820796,2.3431836343791352,2.348221915602205,1.5392782998164787
2019-05-22,2.292784267682904,2.2837787758135994,2.2979958826009397,2.258726363869137,2.349028968471595,2.342492311186098,2.347529105935546,1.5354838586501274
2019-05-23,2.296427044370799,2.2874072445719142,2.3016469395049883,2.2623150293439536,2.3533965238271324,2.34684771291862,2.3518938725929703,1.511030793355864
2019-05-24,2.308551791173179,2.299484368355293,2.313799246471752,2.2742596704703737,2.3651832878996255,2.3586016778905994,2.363673110778771,1.5135604208000983
2019-05-27,2.310168424080163,2.30109465152641,2.3154195540673204,2.2758522892872297,2.3668395787174825,2.360253359737862,2.365328344049624,1.5316894174837763
2019-05-28,2.306935158266195,2.297874085184176,2.3121789388761833,2.2726670516535177,2.363526997081769,2.3569499960433373,2.3620178775079173,1.5388566952424396
2019-05-29,2.312593373440639,2.3035100762830862,2.317850015460673,2.2782412175125137,2.3693240149442683,2.3627308825087554,2.367811193955905,1.5396999043905177
2019-05-30,2.3012769430917506,2.292238094085266,2.306507862291694,2.2670928857945216,2.3577299792192696,2.351169109577919,2.35622456105993,1.5388566952424396
2019-05-31,2.326334753150003,2.317197483237582,2.331622630023005,2.29177847745579,2.3834024868960513,2.376770178210485,2.3818806767581595,1.5312678129097372
2019-06-03,2.3554341454757153,2.346182580317691,2.3607881667432373,2.3204456161591978,2.413215721617475,2.406500451461207,2.4116748756335222,1.5346406495020493
2019-06-04,2.379683639080475,2.370336827884448,2.385092780676764,2.3443348984120376,2.438060083885328,2.4312756791701413,2.4365033746963243,1.5207276985587614
2019-06-05,2.3950416516968236,2.385634518010061,2.4004857028346644,2.3594647771721697,2.4537948466549686,2.4469666567191335,2.4522280907694327,1.517354861966449
2019-06-06,2.3942333352433316,2.3848293764245025,2.39967554903688,2.3586684677637417,2.4529667012460403,2.4461408157955025,2.451400474134006,1.5042851201712397
2019-06-10,2.386958487161903,2.377583102154475,2.392384164856822,2.351501683087889,2.445513392565684,2.438708247482822,2.443951924415165,1.5236789305770346
2019-06-11,2.3737880213636404,2.3644643667018594,2.379183761921865,2.3385268564797856,2.432263066022829,2.4254947927047232,2.430710058248337,1.5713202474434442
2019-06-12,2.3961789769134696,2.38676737609339,2.4016256132492066,2.3605852081204013,2.455205592359078,2.4483734767325394,2.453637935707882,1.5595153193703513
2019-06-13,2.399970212580744,2.39054372072078,2.4054254665874235,2.364320127307529,2.459090219969088,2.452247294565527,2.4575200829706945,1.5565640873520785
2019-06-14,2.4289923582484985,2.419451874548777,2.434513581064127,2.3929111668046974,2.4885784040589805,2.481653421705099,2.4869894387603972,1.54728878672322
2019-06-17,2.4036743487806436,2.39423330798605,2.409138022476759,2.3679692408364397,2.4628856025346124,2.4560321156967606,2.461313042172269,1.5485536004453369
2019-06-18,2.420353898747127,2.4108473447885936,2.4258554859062125,2.384401026320053,2.4799760305662,2.4730749860896792,2.478392557910703,1.5519264370376489
2019-06-19,2.410685374517777,2.4012167961409694,2.4161649846309543,2.374876122087083,2.469822328437325,2.462949538729854,2.4682453389532277,1.574693084035756
2019-06-20,2.452624363970746,2.4429910595733317,2.4581993035338683,2.4161921335787286,2.512790130738677,2.5057977742647997,2.5111857061748966,1.6202263780319706
2019-06-21,2.4686860821368937,2.4589896912666735,2.4742975307999706,2.432015264774398,2.5292458617847715,2.5222077138474113,2.5276309301839004,1.6231776100502433
2019-06-24,2.480562923662019,2.4708198834836645,2.4862013689882114,2.4437156831043816,2.5437033892831193,2.5366250102955163,2.542079226504536,1.6257072374944774
2019-06-25,2.4554742426395033,2.445829744620629,2.4610556601213696,2.418999679048087,2.515709920290576,2.508709438900445,2.514103631431795,1.6092646591069553
2019-06-26,2.453907036364964,2.4442686939463187,2.459484891507488,2.417455752661371,2.5163690006993504,2.509366685282133,2.514762291015613,1.6096862636809945
2019-06-27,2.4466499773912425,2.437040138912765,2.452211336870681,2.410306492846943,2.508927219911774,2.501945612783494,2.507325261828955,1.6273936557906337
2019-06-28,2.4460161302468406,2.4364087813638236,2.4515760489595744,2.409682061113045,2.506019789251829,2.499046272648638,2.5044196875728186,1.6269720512165946
2019-07-01,2.506231608965019,2.4938913607647177,2.509416472114167,2.466534072757538,2.5677124246441387,2.5605672355669125,2.5660729320194156,1.6670244857503018
2019-07-02,2.509658186627655,2.4690003344868434,2.4843704928336696,2.4419160940491733,2.5399235091496672,2.5328556484576423,2.5383017598366813,1.6695541131945355
2019-07-03,2.4946442610952464,2.464884358058906,2.4819665306171257,2.4395532121670236,2.5254891088032,2.5184614148053512,2.5238765759011654,1.655641162251248
2019-07-04,2.4781276451572585,2.462419473700847,2.495029512357216,2.452392965915271,2.5251102854368797,2.5180836455931304,2.52349799441478,1.644679443326233
2019-07-05,2.4908327343403256,2.472446778131275,2.505189609266175,2.462379441052797,2.5328574824382724,2.525809284422018,2.531240244806021,1.6531115348070136
2019-07-08,2.4312261731835068,2.455257113393398,2.4877723002793877,2.4452597693884663,2.515247812803707,2.5082486173229075,2.5136418190020393,1.6151671231435016
2019-07-09,2.405694043010051,2.4294726162865827,2.461646336799207,2.4195802618919715,2.4888333083518592,2.481907616674242,2.487244180296067,1.6113726819771503
2019-07-10,2.432237529228711,2.45627846597324,2.4888071787216854,2.446276963213189,2.518182757742801,2.511175395172759,2.5165748899693696,1.6117942865511892
2019-07-11,2.430993309724268,2.455021948244614,2.4875340208177597,2.445025561787826,2.516894572660019,2.5098907947304903,2.5152875273968975,1.612215891125228
2019-07-12,2.4253854820201752,2.4493586911552376,2.481795764714374,2.4393853644134595,2.5092052710460244,2.502222890183152,2.5076031354266637,1.625285632920438
2019-07-15,2.443968421074613,2.4705959052403985,2.503314225102071,2.4605361045673333,2.5309613861128972,2.523918464375491,2.529345359144236,1.6311880969569843
2019-07-16,2.4415244526535385,2.484754047963839,2.517659865360535,2.4746365980032485,2.5454654628241453,2.538382180503717,2.54384017495595,1.6244424237723598
2019-07-17,2.4290038144348025,2.472011719512743,2.5047487891279174,2.4619461539109246,2.5324117937840223,2.525364835988314,2.5307948407254073,1.6219127963281257
2019-07-18,2.404939843369404,2.4475216721368707,2.4799344178908376,2.4375558253901484,2.509205271046024,2.5022228901831514,2.5076031354266632,1.6113726819771503
2019-07-19,2.403732615461087,2.4462930690693305,2.4786895443243213,2.436332224962635,2.507569286436576,2.5005914580380875,2.5059681953986392,1.628236864938711
2019-07-22,2.370265468720813,2.4346468765353766,2.4668891202336454,2.4247334535286846,2.4960059987557384,2.489060347588641,2.4944122909141004,1.6155887277175403
2019-07-23,2.3688677265081353,2.4204389784927978,2.452493065741955,2.410583407367908,2.4795789465261535,2.472679007017821,2.47799572741009,1.6193831688838916
2019-07-24,2.4000370386990317,2.428481331648173,2.460641924490746,2.4185930135776927,2.487817803089691,2.480894937264781,2.486229323437267,1.632452910679101
2019-07-25,2.4156720109698733,2.4309538547984353,2.463147191483546,2.4210554690799038,2.4903507388103043,2.4834208245696643,2.4887606418702926,1.6472090707704667
2019-07-26,2.4076888559288543,2.422920197318326,2.455007143567617,2.413054523138235,2.482120790388434,2.4752137776756307,2.480535948296905,1.6493170936406616
2019-07-29,2.4107618474488657,2.4260126289677433,2.4581405285625983,2.416134362989082,2.4852887811866324,2.4783729528864487,2.483701916322811,1.6467874661964272
2019-07-30,2.416748774585788,2.431859744477447,2.4640650779396167,2.421957670146956,2.493522933249181,2.4865841917236637,2.4919308108528386,1.6543763485291294
2019-07-31,2.3995363558766605,2.4126773744962744,2.4446286741379324,2.4028534071593386,2.4732526258011727,2.4663702905842353,2.4716734460611973,1.6425714204560369
2019-08-01,2.3733921287028243,2.393738032241319,2.425438516500116,2.383991182334862,2.4528878805319905,2.446062214416336,2.4513217037472343,1.6273936557906323
2019-08-02,2.3565837889315406,2.3767856029807795,2.408261584721054,2.367107780169738,2.4362817516999304,2.4295022955605985,2.434726177981734,1.6025189859223299
2019-08-05,2.403495147312162,2.424099108971536,2.456201667652013,2.4142286344854873,2.484180581002704,2.4772678364979535,2.482594423728257,1.5746930840357543
2019-08-06,2.408610521599539,2.4292583348039467,2.461429217567964,2.419366852923127,2.488613791207367,2.481688710381451,2.4870248033139752,1.5582505056482323
2019-08-07,2.4575719612072966,2.4786394963427405,2.51146433819207,2.468546943683397,2.5392015108708668,2.5321356592878703,2.537580222556098,1.5481319958712956
2019-08-08,2.474379619580109,2.4955912383635206,2.528640573630196,2.485429661407072,2.556567444486695,2.5494532686139544,2.5549350679675733,1.5708986428694025
2019-08-09,2.4865539911537407,2.5078699747349806,2.5410819183923063,2.4976584010792937,2.5694031345505675,2.562253240724538,2.5677625624021414,1.5586721102222707
2019-08-12,2.474278320553863,2.4954890709513933,2.5285370532060027,2.4853279100013825,2.5564627807598326,2.5493488961354855,2.5548304710688368,1.5835467800905731
2019-08-13,2.5228567003542115,2.544483888902657,2.5781807138603137,2.5341232302923618,2.6066547170822614,2.599401163049559,2.604990359678822,1.5700554337213244
2019-08-14,2.470769080102498,2.492198967433719,2.525203378556748,2.4820512031648536,2.553092288263717,2.545987782729464,2.5514621306429976,1.5759578977578705
2019-08-15,2.4983300115242844,2.5146405695101364,2.547942176752283,2.504401427269182,2.5760822188215418,2.5689137390668386,2.5744373820563706,1.582281966368456
2019-08-16,2.5012571702958417,2.517586838484372,2.550927463426861,2.5073356995917,2.579100475668433,2.5719235969919314,2.5774537117365774,1.5890276395530802
2019-08-19,2.4890655643973405,2.5053156386595155,2.5384937550185067,2.4951144657786855,2.5688414038728524,2.561693073178217,2.5672011903912666,1.6269720512165924
2019-08-20,2.4672316559377148,2.483339185688818,2.516226265939397,2.473227496780627,2.544016030411039,2.536936781435055,2.5423916680100906,1.6202263780319677
2019-08-21,2.4475597410937615,2.4635388410912795,2.496163703628901,2.4535077754527563,2.5260052974523775,2.5189761670532147,2.524392434962232,1.6198047734579288
2019-08-22,2.4511259893759116,2.4671283719258263,2.4998007709374415,2.457082690394583,2.5296858458375686,2.522646473553891,2.528070633305466,1.623177610050241
2019-08-23,2.4598333641161454,2.4758925934957223,2.5086810578679475,2.4658112257068194,2.5363874913776514,2.5293294703839186,2.534767999823361,1.6345609335492945
2019-08-26,2.4293575525253264,2.4452178180010855,2.477600053611177,2.435261352113992,2.504963221572973,2.4979926450871273,2.5033637945158156,1.6164319368656168
2019-08-27,2.472894426226497,2.4890389258505667,2.5220014882637067,2.4789040286751742,2.5498550355796565,2.542759538368258,2.5482269449551667,1.6332961198271774
2019-08-28,2.453269745036957,2.4692861232763343,2.501987097579732,2.4592316557884555,2.5318983099769827,2.524852781055806,2.530281684779426,1.6282368649387091
2019-08-29,2.4761038107682887,2.4922692631297574,2.525274605184901,2.4821212126300733,2.5531643015346477,2.5460595956086256,2.551534097933224,1.6235992146242795
2019-08-30,2.444431907887213,2.460390587562095,2.4929737575000677,2.4503723410183116,2.520506716078833,2.5134928866157074,2.518897364450544,1.6278152603646698
2019-09-02,2.4355485022875514,2.4514491859004726,2.4839139440662263,2.441467347058274,2.513609092226394,2.5066144568233724,2.5120041447530737,1.6459442570483478
2019-09-03,2.448167924579197,2.464150995153843,2.4967839645018026,2.4541174369394048,2.5243590038570867,2.517334454609186,2.522747192530686,1.647630675344504
2019-09-04,2.4565808727736274,2.472618867989423,2.50536397812552,2.462550830193492,2.5330337770662177,2.525985088473822,2.531416426869279,1.668289299472416
2019-09-05,2.4944391396485632,2.5107242957495344,2.543974039432249,2.500501099836885,2.5720702565073066,2.564912940864686,2.5704279813929496,1.68388866871186
2019-09-06,2.511265036037424,2.527660041420695,2.5611340666796845,2.5173678863450597,2.5894198029255686,2.582214208593959,2.5877664500701365,1.6952719922109136
2019-09-09,2.599600992078942,2.616572706194287,2.651224209728719,2.6059185155129763,2.680504921621443,2.673045864172641,2.6787934106253677,1.702017665395538
2019-09-10,2.578568621592866,2.5954030241053365,2.629774175669425,2.5848350323777582,2.658817988598616,2.6514192795110505,2.657120324778884,1.6973800150811083
2019-09-11,2.54912330291236,2.5657654691808056,2.5997441279864137,2.5553181559884526,2.6284562823666575,2.6211420609848233,2.626778004593807,1.6851534824339764
2019-09-12,2.55753625110679,2.5742333420163854,2.6083241416101313,2.56375154924254,2.637131055575788,2.6297926948494594,2.6354472389324,1.7024392699695765
2019-09-16,2.55753625110679,2.5742333420163854,2.6083241416101313,2.56375154924254,2.637131055575788,2.6297926948494594,2.6354472389324,1.6965368059330301
2019-09-17,2.502852087842993,2.5191921685851137,2.552554053055967,2.508934493090972,2.580745029716437,2.573563574729323,2.579097215731543,1.6657596720281815
2019-09-18,2.494439139648563,2.5107242957495335,2.5439740394322494,2.500501099836885,2.572070256507306,2.5649129408646867,2.5704279813929496,1.6729269497868449
2019-09-19,2.5322974065234987,2.548829723509644,2.5825841007389783,2.5384513694802777,2.611106735948395,2.60384079325555,2.60943953591662,1.6809374366935865
2019-09-20,2.5238844583290683,2.540361850674064,2.5740040871152607,2.5300179762261905,2.602431962739264,2.5951901593909135,2.6007703015780264,1.6834670641378207
2019-09-23,2.4944391396485623,2.510724295749533,2.5439740394322494,2.500501099836885,2.5720702565073057,2.564912940864686,2.570427981392949,1.668710904046455
2019-09-24,2.5213605738707394,2.53782148882339,2.571430083028146,2.5274879582499645,2.602431962739264,2.595190159390913,2.6007703015780264,1.669975717768572
2019-09-25,2.50216848577277,2.5185041035611757,2.551856875926124,2.5082492297380714,2.5800401528067702,2.5728606592849452,2.578392788888045,1.6585923942695182
2019-09-26,2.5045674967850164,2.5209187767189527,2.554303526813877,2.510654070802058,2.5825138250529895,2.5753274480282675,2.5808648816865953,1.6472090707704645
2019-09-27,2.4973704637482776,2.513674757245622,2.5469635741506185,2.503439547610098,2.575092808314331,2.567927081798301,2.573448603290944,1.651003511936816
2019-09-30,2.480741718916893,2.4969374502524926,2.53000461352216,2.4867703917750745,2.5602507748370154,2.5531263493383687,2.5586160464996417,1.6311880969569819
2019-10-08,2.475253581901418,2.4914134834720896,2.524407492361616,2.481268917545808,2.554331076985401,2.547223124266192,2.552700128394106,1.6417282113079577
2019-10-09,2.4910670919188895,2.5073302333221332,2.540535029136242,2.497120857391708,2.5685932650140444,2.56144562481693,2.566953209969916,1.6463658616223869
2019-10-10,2.50334700011849,2.519690311937102,2.553058793364379,2.509430608097161,2.5812553444894664,2.5740724694463104,2.5796072046669516,1.6581707896954796
2019-10-11,2.515611867310671,2.5320352513481668,2.565567217898797,2.521725281242693,2.593901914856168,2.5866838481242618,2.5922457001578825,1.6784078092493526
2019-10-14,2.5395740547166668,2.5561538779136614,2.5900052495668904,2.5457457013085967,2.620968717445972,2.6136753317568635,2.6192952205073565,1.6906343418964844
2019-10-15,2.5073373097934386,2.5237066726849813,2.557128343132506,2.5134306149813956,2.587698768164854,2.5804979629672067,2.5860465141956412,1.685153482433977
2019-10-16,2.5033500805108497,2.5196934124400627,2.553061934927574,2.509433695975458,2.5835837461202944,2.5763943918196723,2.581934119605865,1.6792510183974307
2019-10-17,2.500986199414995,2.5173140985472964,2.5506511115707022,2.507064070200222,2.578821071720695,2.57164497054327,2.577174486189157,1.6817806458416646
2019-10-18,2.5010970654383904,2.517425688368867,2.5507641791861393,2.50717520564908,2.5812585207487864,2.5740756368670343,2.57961037889822,1.657327580547401
2019-10-21,2.508117688779972,2.5244921464414816,2.5579242189873637,2.514212890436867,2.5861745049589335,2.5789779413378366,2.5845232242366705,1.6611220217137521
2019-10-22,2.5133794741410487,2.5297882838116386,2.563290493572652,2.519487462934287,2.591600045878428,2.5843883845714126,2.5899453009308733,1.6674460903243373
2019-10-23,2.5006088330706877,2.516934268535014,2.550266251436007,2.5066857867841286,2.580754640281029,2.573573158550538,2.5791068201597587,1.6585923942695178
2019-10-24,2.5077154322562083,2.524087263752109,2.557513974400762,2.513809656353461,2.588089009648239,2.580887118523228,2.586436506508587,1.6607004171397124
2019-10-25,2.5144781462093015,2.532920465025081,2.5664641545386466,2.5226068904964296,2.5948087574644525,2.5875881672560714,2.5931519637442513,1.6708189269166493
2019-10-28,2.5106920140299263,2.539980870502503,2.5736180615896256,2.5296385473340504,2.5937708339614667,2.583691950921168,2.589247369818572,1.680515832119547
2019-10-29,2.4984872611839473,2.5276337412708934,2.561107418234676,2.51734169328451,2.5801297608505247,2.56907543140104,2.574599422059204,1.67503497265704
2019-10-30,2.491504589362298,2.5205696120376473,2.5539497381138454,2.5103063278534963,2.572918917850768,2.5618954825971243,2.5674040350281215,1.664073253732025
2019-10-31,2.475782562155104,2.5046641771501177,2.5378336661467817,2.494465656897716,2.5566831455383,2.5457292709628567,2.5512030630279443,1.6632300445839467
2019-11-01,2.4944226363330784,2.5235216999256047,2.5569409207625338,2.5132463953962167,2.5765584208746404,2.565519392503911,2.5710357370161474,1.6973800150811078
2019-11-04,2.5042443004502815,2.533457940147341,2.5670087474914394,2.5231421771213376,2.5860749215788656,2.574995120633211,2.5805318397257446,1.7028608745436147
2019-11-05,2.5202103132577016,2.5496102068859257,2.5833749201255705,2.539228674875418,2.6031952285940436,2.592042077262337,2.597615450486555,1.7125577797465126
