date,hs300_benchmark_nav,baseline_nav,own_vol_pct_penalty_nav,own_vol_pct_divisor_nav,own_vol_pct_cap_nav
2018-08-16,1.3812710091647236,1.854922688576352,1.8017316216080559,1.7561834122412452,1.788173222238075
2018-08-17,1.3601671081858735,1.851503476247179,1.798410457328594,1.7529462077947175,1.7848770503998481
2018-08-20,1.3746501774850841,1.8611957192329225,1.8078247691914382,1.7621225235860989,1.794220517638277
2018-08-21,1.3982368903437985,1.8680284071505653,1.8144615255142824,1.7685915011105449,1.8008073310108688
2018-08-22,1.395754078463934,1.867459536680173,1.8139089677600337,1.7680529121494148,1.8002589313668609
2018-08-23,1.3998920982637084,1.8680284504765718,1.8144615675978888,1.7685915421302676,1.8008073727777874
2018-08-24,1.4019611081635956,1.8685973209601585,1.8150141253649534,1.7691301311038896,1.8013557724345148
2018-08-27,1.4371342764616788,1.875992074437322,1.8221968296662454,1.776131254910389,1.8084844254152297
2018-08-28,1.4329962566619046,1.8811064791839895,1.8271645756615493,1.7809734150903795,1.8134147881047376
2018-08-29,1.4276168309221977,1.8742919047688325,1.8205454134251906,1.7745215868696749,1.806845436419528
2018-08-30,1.4135475636029642,1.8759970983137322,1.822201709479861,1.7761360113611409,1.8084892685072487
2018-08-31,1.4027887121235505,1.8788384418931545,1.8249615757569981,1.778826107554039,1.811228366225548
2018-09-03,1.3998920982637082,1.870904517572019,1.817255161672535,1.77131451347383,1.8035799444850136
2018-09-04,1.4168579794427838,1.8784484874009386,1.8245828034534728,1.7784569107055794,1.810852444261163
2018-09-05,1.3874780388643848,1.8711868775856155,1.8175294248363356,1.7715818431987895,1.8038521437623494
2018-09-06,1.3754777814450387,1.8674560419016302,1.8139055731964493,1.7680496034012154,1.8002555623480625
2018-09-07,1.3845814250045427,1.871813619009477,1.818138194058308,1.7721752225881995,1.8044563318712763
2018-09-10,1.3647189299656255,1.871813619009477,1.818138194058308,1.7721752225881995,1.8044563318712763
2018-09-11,1.3597533062058962,1.8710648935618732,1.8174109387806847,1.7714663524991643,1.803734549338528
2018-09-12,1.3502358606664149,1.8704979042001877,1.8168602081931753,1.7709295445135584,1.8031879631114556
2018-09-13,1.3647189299656255,1.876735259848904,1.8229187037718417,1.7768348798647218,1.8092008672703725
2018-09-14,1.3667879398655127,1.8801346293761776,1.8262205942541454,1.7800532977603258,1.8124779103507114
2018-09-17,1.3539600784862116,1.8722063508185671,1.8185196640374108,1.7725470489143484,1.8048349312106782
2018-09-18,1.3800296032247907,1.874473973953548,1.8207222616622858,1.7746939643407398,1.8070209538374284
2018-09-19,1.398650692323776,1.8756074427208667,1.8218232275045605,1.7757670975013387,1.8081136346863096
2018-09-20,1.3978230883638212,1.8773073890435739,1.8234744268044132,1.7773765540851763,1.809752408373336
2018-09-21,1.4416860982414308,1.8792959823082072,1.8254059959147984,1.779259292663205,1.811669442030663
2018-09-25,1.4272030289422202,1.864680936411351,1.8112100455898665,1.7654222193817828,1.7975803191386481
2018-09-26,1.4429275041813632,1.8669334766138868,1.8133979927948074,1.7675548547543847,1.799751801592874
2018-09-27,1.4367204744817015,1.8607408589756649,1.8073829523362341,1.7616918759674118,1.7937820255453738
2018-09-28,1.4516173457608896,1.850035612550067,1.796984685540053,1.751556479860408,1.783462007835953
2018-10-08,1.3825124151046557,1.868655871860521,1.8150709972816683,1.7691855652848512,1.8014122163784116
2018-10-09,1.3854090289644978,1.8664044792438215,1.8128841647548228,1.767054016411014,1.7992418402141002
2018-10-10,1.384581425004543,1.8662178387958972,1.8127028763383475,1.766877311009373,1.7990619160300787
2018-10-11,1.3134074844484218,1.8753659654566615,1.8215886747517707,1.7755384742986347,1.8078808469910104
2018-10-12,1.3378218012670915,1.9014029413372981,1.8468790240822832,1.8001894775065332,1.8329808812644317
2018-10-15,1.3183731082081513,1.9196991946588267,1.8646506209091298,1.8175118040850566,1.8506187431862953
2018-10-16,1.3096832666286247,1.9189954926079984,1.8639670979542509,1.8168455607551133,1.849940363881608
2018-10-17,1.3142350884083767,1.9133658762013743,1.858498914315221,1.8115156141155677,1.8445133294441116
2018-10-18,1.2852689498099552,1.9154769823538584,1.8605494831798572,1.8135143441053974,1.846548467358173
2018-10-19,1.3179593062281734,1.9239214069637949,1.868751758638402,1.821509264064716,1.8546890190144179
2018-10-22,1.3874780388643848,1.9209144881006068,1.8658310650522052,1.8186624063158687,1.85179030424549
2018-10-23,1.3407184151269333,1.9286022834072913,1.8732984080254773,1.8259409730601612,1.8592014539338966
2018-10-24,1.3427874250268201,1.9293051268050345,1.8739810969496848,1.8266064034439295,1.859879005484164
2018-10-25,1.3494082567064594,1.9391449343734388,1.88353874188859,1.8359224288166853,1.8693647271879081
2018-10-26,1.3357527913672038,1.9377392475779525,1.882173364040175,1.834591568049149,1.8680096240873734
2018-10-29,1.2956139993093911,1.9349278739869797,1.8794426083433449,1.8319298465140756,1.8652994178863034
2018-10-30,1.310924672568557,1.9307108136005204,1.8753464747980995,1.8279372642114657,1.8612341085846986
2018-10-31,1.3262353458277223,1.9145454154524275,1.8596446295413263,1.8126323653847953,1.8456504229285473
2018-11-01,1.335752791367204,1.9187624758388864,1.8637407630865712,1.8166249476874048,1.8497157322301518
2018-11-02,1.39161605866416,1.9194653192366296,1.8644234520107787,1.817290378071173,1.8503932837804193
2018-11-05,1.3738225735251293,1.9201681626343732,1.8651061409349867,1.8179558084549419,1.8510708353306873
2018-11-06,1.3651327319456028,1.9215738494298595,1.8664715187834018,1.8192866692224783,1.852425938431222
2018-11-07,1.3539600784862116,1.9222766928276025,1.867154207707609,1.8199520996062464,1.8531034899814893
2018-11-08,1.3527186725462794,1.9145454154524277,1.8596446295413263,1.8126323653847956,1.8456504229285475
2018-11-09,1.335752791367204,1.9103283550659684,1.8555484959960808,1.8086397830821856,1.8415851136269425
2018-11-12,1.3506496626463922,1.8960818599623936,1.841710528040179,1.7951516422892795,1.8278512792133312
2018-11-13,1.3647189299656255,1.8910218935458891,1.8367956593219104,1.7903610226360243,1.822973395888522
2018-11-14,1.3481668507665276,1.8904592987095794,1.8362491972440163,1.7898283752510824,1.822431046049656
2018-11-15,1.3659603359055583,1.8971898401860117,1.8427867362386683,1.7962006436852909,1.82893782850122
2018-11-16,1.3700983557053328,1.8934180910007512,1.8391231443177165,1.7926296682505287,1.825356635664651
2018-11-19,1.3854090289644985,1.8858745926302303,1.8317959604758132,1.7854877173810046,1.818084298470768
2018-11-20,1.3552014844261449,1.8255266056660628,1.7731784897405871,1.7283521104248125,1.7599056009197034
2018-11-21,1.3564428903660772,1.8368418532218442,1.784169265503442,1.7390650367290985,1.770814106710528
2018-11-22,1.35271867254628,1.8217548564808024,1.7695148978196356,1.7247811349900504,1.756269432322762
2018-11-23,1.3175455042481972,1.7447481848900952,1.6947164406471427,1.651873600831145,1.6820308689295858
2018-11-26,1.3196145141480844,1.742006726145626,1.6920535949449127,1.6492780725096516,1.6793879556002993
2018-11-27,1.318373108208152,1.7413099234551679,1.6913767735069347,1.6486183612806478,1.6787162004180594
2018-11-28,1.3382356032470695,1.735168639375385,1.6854115945849413,1.6428039835186,1.6727956730396563
2018-11-29,1.324993939887791,1.7459254043722507,1.6958599026251726,1.6529881558149513,1.68316577167695
2018-11-30,1.3386494052270468,1.7448650503648546,1.6950844084327916,1.6522322663025424,1.682143533517954
2018-12-03,1.3734087715451526,1.8100079755206575,1.7168001661796763,1.6733990444630382,1.7449448087697934
2018-12-04,1.3754777814450398,1.7997695465682173,1.7029270335236788,1.6598766279421246,1.7350744138919036
2018-12-05,1.3692707517453782,1.7867031738411516,1.6870666613217888,1.6444172097696936,1.7224777294750928
2018-12-06,1.341546019086889,1.730112744445125,1.6542683862218617,1.6124480829642212,1.6679215190405805
2018-12-07,1.3386494052270468,1.7314577790060042,1.6555544574097552,1.6137016419627164,1.6692182045283597
2018-12-10,1.3262353458277234,1.7497968131883175,1.673089548448792,1.6307934416767116,1.686898017505468
2018-12-11,1.3316147715674302,1.7472672912321363,1.6706709152020283,1.6284359520609881,1.6844594226120737
2018-12-12,1.3361665933471822,1.7390463448745475,1.6628103571500463,1.6207741108098868,1.6765339892085425
2018-12-13,1.3589257022459418,1.7376078057380673,1.661434880422612,1.619433406465425,1.6751471602926693
2018-12-14,1.3353389893872274,1.7359166353112423,1.6598178472079892,1.6178572522399532,1.673516781257359
2018-12-17,1.3336837814673175,1.7365490275281132,1.6604225167333835,1.6184466355741025,1.6741264412869608
2018-12-18,1.3171317022682196,1.7460349107811801,1.6694925596143013,1.6272873855863426,1.68327134173099
2018-12-19,1.3034762369289639,1.7517264407330202,1.6749345853428521,1.6325918355936866,1.6887582819974074
2018-12-20,1.2939587913894826,1.7517264407330202,1.6749345853428521,1.6325918355936866,1.6887582819974074
2018-12-21,1.277820514170362,1.7631095006367004,1.6858186367999535,1.6432007356083747,1.6997321625302424
2018-12-24,1.280717128030204,1.7694334228054118,1.691865332053899,1.6490945689498682,1.705828762826262
2018-12-25,1.2728548904106325,1.7833460515765767,1.7051680616125788,1.6620610023011537,1.719241283477505
2018-12-26,1.2658202567510157,1.7827136593597055,1.7045633920871843,1.6614716189670045,1.718631623447903
2018-12-27,1.2629236428911739,1.7763897371909942,1.698516696833239,1.6555777856255112,1.7125350231518837
2018-12-28,1.265820256751016,1.7871404048778032,1.7087960787649459,1.6655973023060497,1.7228992436551167
2019-01-02,1.2484405735919633,1.7940967192633857,1.7154474435442857,1.6720805189816925,1.729605503980738
2019-01-03,1.2484405735919633,1.8137008779863906,1.734192198831516,1.6903514023403223,1.7485049648983986
2019-01-04,1.2803033260502268,1.804214994733324,1.7251221559505985,1.6815106523280825,1.7393600644543696
2019-01-07,1.2856827517899339,1.7966262881308706,1.7178661216458642,1.6744380523182905,1.7320441440991463
2019-01-08,1.2856827517899339,1.7884051893115458,1.7100054178157351,1.666776068974349,1.7241185637143208
2019-01-09,1.2952001973294152,1.7814488749259636,1.7033540530363953,1.6602928522987062,1.7174123033886994
2019-01-10,1.2964416032693475,1.7852432282271902,1.7069820701887624,1.663829152303602,1.7210702635663109
2019-01-11,1.3059590488088288,1.77386016832351,1.696098018731661,1.653220252288914,1.7100963830334759
2019-01-14,1.2947863953494376,1.7751249527572524,1.69730735778245,1.6543990189572126,1.7113157030926798
2019-01-15,1.319200712168107,1.7713305994560258,1.693679340630083,1.6508627189523166,1.707657742915068
2019-01-16,1.319200712168107,1.772418124351379,1.6947191908129038,1.6518762814720531,1.7087061752679746
2019-01-17,1.3120334344094438,1.7757815707095537,1.6979351910400253,1.6550109804388138,1.711948718031127
2019-01-18,1.3348000814075511,1.776413521446461,1.6985394384389718,1.6555999523179734,1.7125579524503551
2019-01-21,1.3419673591662147,1.7694620633404803,1.6918927170505589,1.6491212616472164,1.7058563738388453
2019-01-22,1.3251031762046537,1.768830112603573,1.6912884696516124,1.6485322897680568,1.7052471394196171
2019-01-23,1.3217303396123414,1.7705488922178136,1.6931012118484523,1.6501341754849954,1.7069041351930339
2019-01-24,1.3318488493892782,1.7695378721508797,1.6917235277788538,1.6491919147138403,1.7059294575997757
2019-01-25,1.3419673591662147,1.7680211254033218,1.6902734790407579,1.6477783216440858,1.7044672323504046
2019-01-28,1.3402809408700584,1.7795660315434518,1.7013107050027638,1.6585380607613331,1.7155971413394298
2019-01-29,1.346183404906605,1.7740827437087585,1.696068541392974,1.6534276903616123,1.7103109576476776
2019-01-30,1.3373297088517857,1.760652387278778,1.6832287766630802,1.6409107300949601,1.6973633734108284
2019-01-31,1.3499778460729563,1.8003663509016072,1.7211963430539763,1.677923754082064,1.7356497652922753
2019-02-01,1.3723228884970247,1.8280457800932763,1.7476585862961163,1.7037207101942882,1.7623342202399508
2019-02-11,1.3912950943287807,1.8276943716878866,1.7470603094923811,1.7031374746647947,1.7619954436814849
2019-02-12,1.4014136041057177,1.8367234477304792,1.7597662026523262,1.7155239290259936,1.7706999574635183
2019-02-13,1.4305043197144105,1.874850378504668,1.796295645487167,1.750872315066642,1.8074563645227792
2019-02-14,1.4321907380105667,1.8770606353611428,1.798413294347158,1.7510905626165785,1.8095871707291133
2019-02-15,1.4085808818643815,1.8442709223311264,1.7672627590285261,1.7262611462514865,1.7779761279565975
2019-02-18,1.449476525546167,1.8689711087309913,1.7835685182436165,1.7421886015488615,1.8017884329944758
2019-02-19,1.4456820843798157,1.8640785142055174,1.7788994907089473,1.7376278984034454,1.7970717093478932
2019-02-20,1.449476525546167,1.8689711087309913,1.7835685182436165,1.7421886015488615,1.8017884329944758
2019-02-21,1.4477901072500106,1.8649298256529496,1.78122617088564,1.7401616223731207,1.7978924192623984
2019-02-22,1.4865777280616008,1.9519346653892942,1.8133604039257323,1.7867821434151496,1.8817697532239301
2019-02-25,1.5915572669973181,2.1136781528898916,1.9188518898572768,1.911584264755073,2.0376991539136173
2019-02-26,1.5557208782040008,2.1007774889410338,1.88203914065785,1.8749109433361733,2.0254063154586874
2019-02-27,1.5472887867232203,2.0727932549775487,1.85696869701598,1.8499354536542718,2.002257827047211
2019-02-28,1.544337554704947,2.095972741446593,1.8777346758141826,1.8706227815938108,2.021252108493904
2019-03-01,1.5759578977578739,2.144853192813739,1.9221983384473054,1.9149180387171614,2.0356107300296533
2019-03-04,1.592400476145396,2.1641353604271125,1.979788631968613,1.9719863920337348,2.0539108110904563
2019-03-05,1.6058918225146448,2.18079699281495,2.030347477184426,1.9871686735761425,2.0697238270032137
2019-03-06,1.616853541439659,2.184102080060604,2.0334245520213767,1.9901803091660843,2.072860578312571
2019-03-07,1.5991461493300203,2.181366575002886,2.0308777648554637,1.9876876837749928,2.070264399018716
2019-03-08,1.5434943455568693,2.1729752457148797,2.0230653392577302,1.9800414027384146,2.062453506036034
2019-03-11,1.5641529696847813,2.261655113504637,2.1056273321608727,2.0608475739818983,2.1341483820659595
2019-03-12,1.574693084035757,2.263696774783773,2.1075281426631873,2.062707960505412,2.136074939342344
2019-03-13,1.5654177834068983,2.2561723746463076,2.100522838232393,2.055851635826918,2.1291847495458
2019-03-14,1.5540344599078446,2.2405279657522463,2.0859577107882754,2.041596260671266,2.1173292186476695
2019-03-15,1.5746930840357571,2.246105346444909,2.0911503173701598,2.046678437613725,2.1215298477530116
2019-03-18,1.6231776100502449,2.3062706956411594,2.1471649603456386,2.101501833625122,2.1679092465174103
2019-03-19,1.6113726819771523,2.3023626712134906,2.1435265439484983,2.097940794361119,2.1642356784890033
2019-03-20,1.6113726819771523,2.2998857979647367,2.141220546018163,2.0956838374116376,2.1620348114603014
2019-03-21,1.61221589112523,2.314184984774016,2.154533255985969,2.1087134298856878,2.1738864556389923
2019-03-22,1.614323913995425,2.3058659635340755,2.1467881500257144,2.1011330368196255,2.166980927552065
2019-03-25,1.5742714794617179,2.2910502091019493,2.1329945095663048,2.087632741661517,2.1530575435438695
2019-03-26,1.5578289010741961,2.2391567644980483,2.0846811064017396,2.040346805455358,2.104289702524488
2019-03-27,1.571320247443445,2.25247072714547,2.0970765611651045,2.052478649722058,2.116801749444546
2019-03-28,1.567104201703055,2.2288020329898255,2.075040730399797,2.0309114484990594,2.0945586487498575
2019-03-29,1.6311880969569867,2.3307135917461377,2.1699215821702893,2.1237744970556576,2.190331953709683
2019-04-01,1.6733485543608888,2.4185671950865864,2.2517143132184,2.2038277661100953,2.272894030545969
2019-04-02,1.6703973223426156,2.4032383573085245,2.2374429861698952,2.189859943183315,2.258488466808999
2019-04-03,1.6927423647666842,2.4377275859012912,2.269552860905633,2.2212869466417557,2.290900368345532
2019-04-04,1.7125577797465188,2.4315631992834748,2.2634741728880683,2.215337532297321,2.285107270029274
2019-04-08,1.7015960608215037,2.3958915121805178,2.2398940953022763,2.1922589252975184,2.2515841308580624
2019-04-09,1.7117145705984405,2.4010067663327956,2.245013237335084,2.1970845241618395,2.256391287198832
2019-04-10,1.7142441980426741,2.4029824731902356,2.2460546834930337,2.192677058842407,2.258247994893994
2019-04-11,1.6847318778599425,2.4085694798592523,2.25399737922761,2.2004309959351076,2.2634984895390993
2019-04-12,1.6788294138233961,2.4020179025214277,2.2478662552252717,2.1944455784634647,2.2573415214581405
2019-04-15,1.6682892994724206,2.3967484854788763,2.2429350077344736,2.189631522365894,2.2523894876404307
2019-04-16,1.7188818483571036,2.4195375104824537,2.265553085668271,2.2120438869001804,2.273805902697172
2019-04-17,1.7146658026167134,2.413602907807736,2.2636724530415995,2.210226492238989,2.2682287481651704
2019-04-18,1.71171457059844,2.409448685935433,2.2597762870294793,2.2072324342190504,2.2643247399927686
2019-04-19,1.7370108450407817,2.4450563019837404,2.293171995704792,2.2398516327543074,2.2977876671847803
2019-04-22,1.6935855739147623,2.383929894434147,2.235507319407801,2.1835277636341597,2.240342975505161
2019-04-23,1.6906343418964889,2.378233577926024,2.2316684876514246,2.17977819160315,2.234989754881928
2019-04-24,1.6931639693407232,2.3848065821686006,2.2297588914546322,2.177912996943832,2.2411668592998066
2019-04-25,1.658170789695484,2.38116721929787,2.225374967241598,2.1736310068337015,2.237746699561976
2019-04-26,1.6354041426973767,2.3901127393216,2.2337352101377843,2.181796859083912,2.2461534203276305
2019-04-29,1.641728211307962,2.409679736307636,2.2520220002984748,2.199658448566069,2.2645418739276053
2019-04-30,1.6425714204560402,2.4020494038879288,2.244890896434398,2.1926931556603426,2.2573711254600557
2019-05-06,1.5485536004453375,2.3136253691420827,2.1622521670620314,2.1119759250033603,2.1742729749770264
2019-05-07,1.5628881559626642,2.3404198930146722,2.1872936098477256,2.136435109318849,2.1994536329653815
2019-05-08,1.5426511364087907,2.299534378511039,2.1490831054523194,2.0991130677019436,2.1610307013884147
2019-05-09,1.5207276985587617,2.3001059319422374,2.1496172639473308,2.0996348060536425,2.1615678294800174
2019-05-10,1.5683690154251715,2.302124436600561,2.1515037042197696,2.101477383205391,2.1634647572138648
2019-05-13,1.5396999043905177,2.3132105635653035,2.161864500904294,2.11159727277928,2.1738831536310608
2019-05-14,1.5321110220578151,2.327518225402563,2.17523605760739,2.1246579167998747,2.1873290480627072
2019-05-15,1.564996178832859,2.319159554241341,2.1674242679057523,2.117027765223491,2.1794738295580345
2019-05-16,1.5725850611655614,2.327714192287116,2.1754192029974986,2.1248368037310925,2.187513211629876
2019-05-17,1.5371702769462834,2.326547733041005,2.174329061496488,2.123772009975742,2.1864170096046656
2019-05-20,1.5203060939847222,2.317573519772577,2.1659420026639986,2.115579965307856,2.1779833238224
2019-05-21,1.5392782998164787,2.315628412368311,2.164124157495054,2.113804388300383,2.1761553725391325
2019-05-22,1.5354838586501274,2.315114222292057,2.163643609251812,2.113335013665921,2.175672152739717
2019-05-23,1.511030793355864,2.318792476821997,2.1670812072028225,2.11669268129737,2.179128861646095
2019-05-24,1.5135604208000983,2.331035309328977,2.178523029838529,2.1278684610296685,2.190634293861755
2019-05-27,1.5316894174837763,2.3326676869965746,2.1800486061899567,2.129358564993975,2.1921683514905097
2019-05-28,1.5388566952424396,2.32940293166138,2.1769974534871017,2.126378357065362,2.189100236233
2019-05-29,1.5396999043905177,2.335116253497971,2.182336970717098,2.131593720940435,2.1944694379336416
2019-05-30,1.5388566952424396,2.3236896098247892,2.171657936257105,2.121162993190289,2.183731034532358
2019-05-31,1.5312678129097372,2.3489914636725477,2.195304369704232,2.14425960463704,2.207508927778057
2019-06-03,1.5346406495020493,2.3783742616892996,2.2227647440299276,2.1710814759945567,2.235121965095642
2019-06-04,1.5207276985587614,2.402859926703259,2.2456483893013406,2.1934330354591536,2.2581328295269625
2019-06-05,1.517354861966449,2.4183675145454337,2.2601413646399022,2.2075890231200654,2.272706377000133
2019-06-06,1.5042851201712397,2.417551325711635,2.2593785764641887,2.2068439711379124,2.2719393481857555
2019-06-10,1.5236789305770346,2.4102056262074467,2.2525134828827644,2.200138503298533,2.265036088856359
2019-06-11,1.5713202474434442,2.3969068902061816,2.240084841184137,2.1879988498169225,2.2525383514635386
2019-06-12,1.5595153193703513,2.4195159164345874,2.261214630219801,2.2086373333497464,2.2737856092843662
2019-06-13,1.5565640873520785,2.4233440758201357,2.2647923252250775,2.2121318405276096,2.277383194099486
2019-06-14,1.54728878672322,2.452648874855918,2.292179803796828,2.2388825110882387,2.3049229304070376
2019-06-17,1.5485536004453369,2.427084287456515,2.268287826624697,2.2155460652486063,2.280898128362456
2019-06-18,1.5519264370376489,2.443926283405772,2.2840279039616065,2.2309201575490487,2.2967257109631434
2019-06-19,1.574693084035756,2.43416359518977,2.2730840344414793,2.222008359316496,2.287551041012558
2019-06-20,1.6202263780319706,2.476511038130509,2.3005985036873615,2.2606649115695765,2.3273478473466676
2019-06-21,1.6231776100502433,2.4927291850730793,2.315664636651915,2.2754695278863384,2.3425891561046677
2019-06-24,1.6257072374944774,2.5047216978961515,2.3268052924500977,2.286416805133741,2.353859345687236
2019-06-25,1.6092646591069553,2.479388672424691,2.3032717326976195,2.2632917388992446,2.330052158321623
2019-06-26,1.6096862636809945,2.477806202766908,2.301801669665082,2.26184719309513,2.328565002684185
2019-06-27,1.6273936557906337,2.470478465622648,2.2949944393115986,2.2551581220640804,2.32167862382052
2019-06-28,1.6269720512165946,2.469838445294766,2.294399881166699,2.2545738842086234,2.3210771526744525
2019-07-01,1.6670244857503018,2.53064037644351,2.35088290493214,2.31007648047704,2.3782169115508642
2019-07-02,1.6695541131945355,2.5344804984107987,2.3544502538015357,2.3135819076097817,2.3818257384272687
2019-07-03,1.655641162251248,2.513359827590709,2.3348298350198564,2.2943020583797007,2.3619771906070417
2019-07-04,1.644679443326233,2.4963447911709293,2.319371323252472,2.279111874137818,2.345986989968165
2019-07-05,1.6531115348070136,2.5053037317185822,2.33126248615046,2.2907966312469585,2.3544063229237038
2019-07-08,1.6151671231435016,2.4629548978431184,2.275474500856407,2.2359770090315716,2.3146082094325138
2019-07-09,1.6113726819771503,2.437089560526213,2.2515780358532473,2.2124953368247056,2.2903007719938993
2019-07-10,1.6117942865511892,2.4639794525935046,2.27642106638681,2.2369071441584323,2.3155710540377212
2019-07-11,1.612215891125228,2.4627189953985877,2.2752565553318305,2.2357628465867756,2.3143865156714085
2019-07-12,1.625285632920438,2.4570379827217743,2.2680784751784606,2.2283747721283316,2.309047677111613
2019-07-15,1.6311880969569843,2.4758634384795646,2.29489938709438,2.266502857582999,2.326739253389136
2019-07-16,1.6244424237723598,2.473387575041085,2.292833977645995,2.2644630050111743,2.3244125141357466
2019-07-17,1.6219127963281257,2.460703536194721,2.280785017512236,2.2525631357935327,2.312492449960692
2019-07-18,1.6113726819771503,2.4363255182008325,2.240541266678098,2.2128173513907936,2.2895827488420233
2019-07-19,1.628236864938711,2.4347370506898742,2.2625166240651944,2.234520791024948,2.2880899566092054
2019-07-22,1.6155887277175403,2.386838718991723,2.2180063671151267,2.190561293220205,2.243076598117034
2019-07-23,1.6193831688838916,2.3854312035566734,2.216698411880484,2.1892695223070318,2.2417538590024355
2019-07-24,1.632452910679101,2.4168184562350503,2.2458654962473323,2.218075700232124,2.271250620305099
2019-07-25,1.6472090707704667,2.4325627505678478,2.260496122438377,2.2325252905961777,2.2860466171568192
2019-07-26,1.6493170936406616,2.4245237761141123,2.2699559144067325,2.225147386871297,2.2784918396485794
2019-07-29,1.6467874661964272,2.427618254449931,2.266805932218484,2.2279873962993397,2.281399933891909
2019-07-30,1.6543763485291294,2.433647043075832,2.2757060318888653,2.233520418243312,2.2870656014437847
2019-07-31,1.6425714204560369,2.416314272563584,2.259498139081938,2.217612977205805,2.2707768042128684
2019-08-01,1.6273936557906323,2.389987241047445,2.2348797028984877,2.193450902179218,2.246035480963057
2019-08-02,1.6025189859223299,2.3730613748533433,2.2203489905783704,2.177916904408859,2.2301290797216327
2019-08-05,1.5746930840357543,2.4203007444602385,2.199757685920493,2.221271628694839,2.274523166189188
2019-08-06,1.5582505056482323,2.425451886208861,2.2044394444493594,2.2259991754874395,2.2793640485739015
2019-08-07,1.5481319958712956,2.4747556715171117,2.249250561797086,2.271248551930904,2.3256982085418785
2019-08-08,1.5708986428694025,2.491680851548302,2.2646334826776493,2.2867819199637354,2.341603964948796
2019-08-09,1.5586721102222707,2.5039403481468074,2.2757758673295583,2.2980332787209767,2.353125057558027
2019-08-12,1.5835467800905731,2.4915788442241316,2.2645407704823244,2.2866883010299652,2.341508101646486
2019-08-13,1.5700554337213244,2.5404968913135706,2.3090012989152124,2.3315836597491817,2.3874797568650927
2019-08-14,1.5759578977578705,2.488045066639256,2.261555153898542,2.2836734846917093,2.338187167667783
2019-08-15,1.582281966368456,2.5157987082110993,2.2819198685545006,2.3042373691510187,2.364269174561247
2019-08-16,1.5890276395530802,2.5187463341141,2.284593471212444,2.3069371200229005,2.367039261467587
2019-08-19,1.6269720512165924,2.5064694826857514,2.273457925627574,2.2956926672197464,2.355501859330453
2019-08-20,1.6202263780319677,2.4844829082762274,2.2535153122448763,2.2755550122441344,2.3348395623187823
2019-08-21,1.6198047734579288,2.4646734444647347,2.2355474164393336,2.257411387864208,2.316223245957208
2019-08-22,1.623177610050241,2.468264628487665,2.238804749447262,2.2607005780518517,2.3195981287162613
2019-08-23,1.6345609335492945,2.4770328864929496,2.246757874667323,2.268731485966778,2.3278382641646314
2019-08-26,1.6164319368656168,2.446343983474453,2.218921936397109,2.2406233082645355,2.2989977900953353
2019-08-27,1.6332961198271774,2.4901852735008765,2.2586875624974154,2.2807778478391683,2.3401984673371867
2019-08-28,1.6282368649387091,2.4704233736085657,2.240762808876441,2.2626777875805066,2.3216268500636494
2019-08-29,1.6235992146242795,2.493417098538861,2.261618943987436,2.2837378986567383,2.3432356357282598
2019-08-30,1.6278152603646698,2.461523740981113,2.2326905221513,2.2545265527440463,2.3132632528420864
2019-09-02,1.6459442570483478,2.452578221282333,2.2245766142028742,2.2463332896228234,2.3048565323818093
2019-09-03,1.647630675344504,2.4652858804599616,2.2361029179034073,2.257972322211543,2.316798794207622
2019-09-04,1.668289299472416,2.4737576532450474,2.2437871203704294,2.265731677270689,2.3247603020914966
2019-09-05,1.68388866871186,2.5118806307779336,2.2783660314720287,2.300648775036847,2.360587087568934
2019-09-06,1.6952719922109136,2.528824176348105,2.2937344364060728,2.3161674851551397,2.376510103336684
2019-09-09,1.702017665395538,2.617777790591506,2.374418562309804,2.397640713276175,2.4601059361173716
2019-09-10,1.6973800150811083,2.5965983586287913,2.355208056142249,2.3782423256283094,2.4402021664076843
2019-09-11,1.6851534824339764,2.566947153880991,2.3283133475076716,2.3510845829212976,2.4123368888141217
2019-09-12,1.7024392699695765,2.5754189266660767,2.3359975499746937,2.358843937980444,2.4202983966979965
2019-09-16,1.6965368059330301,2.5754189266660767,2.3359975499746937,2.358843937980444,2.4202983966979965
2019-09-17,1.6657596720281815,2.520352403563019,2.2860502339390503,2.3084081300959935,2.368548595452809
2019-09-18,1.6729269497868449,2.511880630777933,2.278366031472028,2.3006487750368474,2.360587087568934
2019-09-19,1.6809374366935865,2.550003608310819,2.312944942573627,2.3355658728030053,2.3964138730463715
2019-09-20,1.6834670641378207,2.541531835525733,2.305260740106605,2.327806517743859,2.3884523651624967
2019-09-23,1.668710904046455,2.5118806307779327,2.2783660314720278,2.3006487750368474,2.360587087568934
2019-09-24,1.669975717768572,2.5389903036902073,2.305260740106605,2.327806517743859,2.386063912797334
2019-09-25,1.6585923942695182,2.5196640216449917,2.2686382153589015,2.2908258194997213,2.3679016755924067
2019-09-26,1.6472090707704645,2.522079806900644,2.2686382153589015,2.2647877139459998,2.3701719552430225
2019-09-27,1.651003511936816,2.5148324511336875,2.265417433509235,2.2615723986466976,2.3633611162911743
2019-09-30,1.6311880969569819,2.498087435634136,2.2573626159678692,2.2517284273385263,2.34762467289293
2019-10-08,1.6417282113079577,2.4925609247447302,2.268649429047708,2.246746935699699,2.342431030295033
