date,hs300_benchmark,k_20_nav,k_21_nav,k_22_nav,k_23_nav,k_24_nav,k_25_nav,k_26_nav,k_27_nav,k_28_nav,k_29_nav,k_30_nav
2017-11-21,1.7551557500614627,1.4180668389924,1.452718883976993,1.764828373745317,1.4909722220871338,1.5881194900084317,1.8033400995716051,1.6488326336786225,2.1829045981416706,2.035180164947304,2.063708263324897,1.9455579173920439
2017-11-22,1.754746241020385,1.4177359787873158,1.4523799388337415,1.7644166079091659,1.4906243517600022,1.5877489534965308,1.802919348265126,1.6484479317108958,2.1823952876894683,2.0347053212317308,2.063226763496777,1.945103984140203
2017-11-23,1.69905301143374,1.3713662519049206,1.4050177442920873,1.7068788793837888,1.4420150046815265,1.5359723674888808,1.7441260431303733,1.5946919484823112,2.1112272500303013,1.9681564493378436,1.9957450440855027,1.8814856928278887
2017-11-24,1.7006910475980528,1.3711241526346711,1.4053998596750952,1.7088810833478754,1.4437065178834991,1.5377740946061698,1.7446003840372355,1.5951256485741068,2.1137037629335627,1.9678089934780691,1.9971901889400179,1.8828481010051716
2017-11-27,1.6732539418458088,1.370722652150737,1.4084506553183842,1.7068431363200443,1.441984808025598,1.535940203309627,1.7468139562321772,1.5985882946998105,2.111183039670042,1.9672327682969626,1.9997242504424104,1.886935325537021
2017-11-28,1.6810346136262964,1.3727303015863297,1.4061670330861942,1.7056107586042895,1.4409436637598754,1.5348312212133743,1.7493724534218256,1.5959963886531836,2.1096587197858034,1.9683410025020254,2.0026531764774784,1.8838759017341138
2017-11-29,1.679396577461983,1.3735330678445672,1.4069893529885837,1.7188509318312695,1.4534373949485444,1.5481390063684033,1.7488201223179642,1.595492483126731,2.1279505583966625,1.9854075429861464,2.002020876799127,1.8832811037227999
2017-11-30,1.6601496525313044,1.366309227020257,1.3995895550765913,1.7098109561488846,1.4334055710471914,1.5268019690400871,1.7247172219473181,1.573502802271534,2.0986223389599408,1.95804390530093,1.974428267863747,1.8573250112501298
2017-12-01,1.6613781796545393,1.3590758252301498,1.392179963314421,1.700759015792802,1.425816953318118,1.5187188997922278,1.7140423383369607,1.5637638380743453,2.0856332246138805,1.9459248804967029,1.9639754123279975,1.8458293712290281
2017-12-04,1.6683398333528696,1.3582710430982594,1.3913555784360705,1.6997519046065444,1.4249726501629334,1.517819584381544,1.7199077739176738,1.5705284977920426,2.0946554303440057,1.9543427242479505,1.9610459053173277,1.8538142134982238
2017-12-05,1.6785775593798262,1.3585323140793495,1.392180085445514,1.7007591649944591,1.4258170784000668,1.5187190330241405,1.7209269785244397,1.5319428787622977,2.0431927688593734,1.9063273434908352,1.9128658370735516,1.8082686731947328
2017-12-06,1.6658827791063997,1.3585323140793495,1.3850307718378105,1.6920251938876751,1.4190626525660472,1.5115245091075198,1.7127745487223993,1.5246857104247118,2.033513691345902,1.8972966292063487,1.903804148430124,1.7997024855496948
2017-12-07,1.6470453632167996,1.3585323140793495,1.3850307718378105,1.6920251938876751,1.410890288712738,1.5028196585927913,1.7035921386324504,1.515905064718195,2.0226117564406967,1.887124971923932,1.8935976034794935,1.7900540433337917
2017-12-08,1.6630162158188522,1.3579889011537178,1.3844767595290755,1.6913483838101202,1.4103259325972528,1.5022185307293543,1.6949081607143839,1.515298702692308,2.012301591565287,1.8775054443309163,1.8839450819625063,1.7809293300694213
2017-12-11,1.6904533215710964,1.3588085096945879,1.38531235470646,1.6923691900772257,1.4111771289352972,1.5031251884619712,1.6959311154700019,1.5162132549081917,2.0135161078031234,1.878638604915952,1.8850821291639928,1.782004202543247
2017-12-12,1.6638352339010085,1.35716953976205,1.3836414163215898,1.69032788536247,1.409474992933566,1.5013121463952246,1.6938855144260878,1.5143844262554567,2.0110874415592597,1.8763726254452655,1.8828083776323965,1.779854781718468
2017-12-13,1.6757109960922785,1.3575794059877238,1.3840592770739708,1.69083836566005,1.4099006554455882,1.5017655437969295,1.6943970691303312,1.5148417714955489,2.0116947914849854,1.8769392913948149,1.8833769871839654,1.7803922992063406
2017-12-14,1.670387378558261,1.3674154530046914,1.3940871782512614,1.7030889681584171,1.4201157847227788,1.5126462601897221,1.7066734554425207,1.5258172288588372,2.0262700895968764,1.8905382477702035,1.8970225864873358,1.7932917452987034
2017-12-15,1.6482738903400345,1.3670063533927228,1.3936700990655468,1.7025794426630818,1.4196909183698325,1.5121937108224253,1.7061628575500922,1.525360739037189,2.0256638756583283,1.889972641712531,1.8964550404629565,1.7927552331834309
2017-12-18,1.6486833993811125,1.3674154836144636,1.394087209458084,1.7030890062822848,1.420115816512255,1.512646294050505,1.7066734936466277,1.525817263014454,2.0262701349551953,1.8905382900901477,1.8970226289524326,1.793291785441772
2017-12-19,1.6703873785582608,1.3723246790679786,1.3990921597986967,1.7092033123631787,1.4252142128617382,1.518076886579632,1.7128006684929284,1.5312951409968545,2.033544702380614,1.8973255629341514,1.9038331813974378,1.7997299309691623
2017-12-20,1.6667017971885565,1.369872274578207,1.396591920644924,1.7061488909561262,1.4226672924515609,1.5153640164919244,1.7097398184524348,1.5285586493078058,2.0299106686607975,1.8939349588008365,1.9004309478640395,1.796513734517691
2017-12-21,1.68717724924247,1.368236606190651,1.394924348202363,1.704111698250507,1.4209685852366933,1.5135546266214863,1.707698338072193,1.526733504651916,2.027486894728068,1.8916735439246564,1.8981617765830079,1.7943686434914012
2017-12-22,1.6793965774619826,1.369054684878956,1.3957583836870875,1.705130599116426,1.4218181927614981,1.514459592018569,1.7087193834163314,1.5276463497966999,2.0286991439924793,1.8928045893918755,1.8992967014120556,1.7954415096459546
2017-12-25,1.6716159056814957,1.3751893585976072,1.4020127155034598,1.712771214198352,1.4281892974340666,1.5212458187191753,1.7163760796825736,1.5344916657778653,2.03778965546668,1.9012861633547966,1.9078073662428792,1.8034868039386178
2017-12-26,1.6765300141744348,1.3686529962544771,1.3953488600417279,1.7046303038597932,1.421401023016259,1.5140152407468004,1.7082180351894667,1.5271981294533363,2.0281039118387656,1.892249229492583,1.8987394366892554,1.7949147166417687
2017-12-27,1.6486833993811123,1.3738293983330117,1.4011867036100756,1.7110774105202693,1.4273478633068013,1.5203495592736451,1.7146787110599346,1.5335876023894128,2.0365890682872503,1.9001659987754804,1.9066833596219857,1.802424258975122
2017-12-28,1.663835233901008,1.3732798665736785,1.401042617253843,1.7103929795560613,1.4277721956333143,1.5208015398189516,1.7139928395755106,1.5334299010288286,2.0371945202584993,1.900730893907038,1.9072501922818512,1.8029600967332717
2017-12-29,1.6691588514350257,1.3798095776777435,1.4004822002069415,1.717838195665228,1.43456100845059,1.5280326912712854,1.7221425826463006,1.532816529068417,2.046062279680472,1.9097685445169972,1.9163188410415866,1.811532863909418
2018-01-02,1.6937293938997222,1.385923948036729,1.4066881774604432,1.717151060386962,1.4409179996254078,1.5348038848810546,1.7297739382562545,1.5396089213685722,2.0452438547686,1.9182313297955065,1.9248106527448725,1.8195603359799173
2018-01-03,1.7027385928034444,1.3899957040353679,1.4108209374382923,1.7221959404762368,1.4451513246334882,1.5393130406206976,1.734855903554106,1.5441321939983732,2.0512526505226023,1.9238669708672522,1.930465623447024,1.8249060879769203
2018-01-04,1.7080622103374619,1.3842994172131227,1.4050393075446557,1.7151382769075088,1.4392290067279283,1.5330048422837228,1.7277463586877297,1.5378042464781456,2.042846492569491,1.9159828471666618,1.9225544580673655,1.817427511985211
2018-01-05,1.7146143549947142,1.3879650868725324,1.4087598971049065,1.719680018574936,1.4430401317181605,1.5370642887215467,1.7323214869637695,1.5418764018936084,2.048256016198215,1.9210564317564376,1.9276454444954956,1.8222401188576987
2018-01-08,1.7215760086930447,1.388779142641959,1.4095861492439707,1.7206886285565046,1.4438864895666754,1.5379657927032013,1.7333375112962994,1.5427807282290298,2.0494573393748707,1.9221831510712506,1.9287760283339093,1.8233088813907528
2018-01-09,1.7354993160897063,1.3912209521235273,1.4120645424734108,1.7221626725425239,1.4464251910867927,1.5406699083826796,1.7363851376897874,1.5454933097292127,2.0530607808506947,1.925562813754453,1.9321672828892218,1.8265146992041872
2018-01-10,1.7428704788291152,1.388373423858947,1.4091743518894009,1.7279206612647648,1.4421655534853104,1.5361327256001478,1.7312715850022813,1.542330019329182,2.048858609661819,1.9216216033169438,1.928212554532431,1.8227762188256988
2018-01-11,1.7404134245826455,1.3904084160522177,1.4112398328009281,1.7304533408708693,1.438836306172577,1.5345965928745477,1.7312715850022813,1.5432005400066364,2.0518617003318984,1.9244381978252867,1.9310388096508369,1.8254479318617205
2018-01-12,1.7498321325274455,1.4066823989760182,1.4277576362572666,1.7491317301763205,1.4556771115118319,1.5429014685536333,1.7343680602795744,1.54750814793408,2.0740093484276607,1.946962712210952,1.9518823041263604,1.8451516859721806
2018-01-15,1.7465560601988195,1.409064185094763,1.431463423921669,1.74428569788339,1.4594553650096276,1.5386268046089875,1.7311209401105512,1.5604309717164104,2.091328841942714,1.950259297684001,1.946474544084844,1.841697154381313
2018-01-16,1.764164948965185,1.4232704594110759,1.429352871780512,1.7417139200419613,1.457303541502251,1.5363582505945141,1.747000494229134,1.5610221909044524,2.092121208771028,1.9529511669699695,1.9436046586598492,1.8602652616822264
2018-01-17,1.7588413314311673,1.4189755392689347,1.4250395970977945,1.7364580516667185,1.4529059217159164,1.5303435221647548,1.7419134876048268,1.5549109049804273,2.0858079367854145,1.9429306835529527,1.9355676993545707,1.8527969961992192
2018-01-18,1.7703075845813594,1.4282261364981623,1.434329727183648,1.7477783835518572,1.4623777181787914,1.5223520837388809,1.7532693846136598,1.5467911759294664,2.097516288191781,1.9555970535505047,1.9456755151741756,1.8643369082862729
2018-01-19,1.7752216930742988,1.432190678167831,1.4383112115061565,1.7526299543597736,1.4664370595200233,1.5265779049289958,1.7581361976174452,1.5510848363761824,2.0907673337714052,1.9610254978351696,1.9510764187555059,1.8586297806529974
2018-01-22,1.7977446903336034,1.4503614941538125,1.4565596813176531,1.774866320562723,1.4850423740006693,1.5459462520503553,1.7804424238847942,1.5707641134236308,2.117293793600108,1.9859058674732164,1.9758305601699353,1.882211012010763
2018-01-23,1.8157630881410476,1.4648981469425981,1.4711584571668508,1.7926554135250832,1.4999266255851864,1.5614409297474434,1.798287404898674,1.5865075350615898,2.1385149614630707,2.0058101631836545,1.9956338733014793,1.9010759970969757
2018-01-24,1.81700449408098,1.465899672567217,1.4721642628577125,1.7938810211459983,1.5009520995771546,1.5625084600093493,1.7995168630150586,1.5875922029296812,2.139977027298164,2.0071815010345095,1.9969982537982671,1.9023757300029218
2018-01-25,1.8054180386416117,1.4565521000707742,1.462776743076338,1.7824420166841248,1.4913810089854536,1.5525448442315626,1.7880419205954685,1.577468636160829,2.1263310795039607,1.9943823477598648,1.9842640358282488,1.8902448895474262
2018-01-26,1.8145216822011152,1.4638966213179792,1.4701526514759893,1.7914298059041682,1.4989011515932185,1.5603733994855375,1.7970579467822891,1.5854228671934985,2.1370528956279773,2.0044388253328,1.9942694928046916,1.8997762641910296
2018-01-29,1.780176117862987,1.4361877457035224,1.4423253606954858,1.7575213283921851,1.470529704482104,1.5308383955728124,1.763042938895646,1.5538583091201286,2.0966024075237306,1.9664984781258164,1.956521632393565,1.8638169871265242
2018-01-30,1.7619688307439794,1.4202193543762236,1.4261459703522867,1.7395457499520979,1.4554894192665735,1.515181285064862,1.745010886522004,1.5412424094520354,2.073083616500421,1.9463855229799458,1.936510718440679,1.844754237839317
2018-01-31,1.767348256483686,1.4218834707929222,1.4093114164525964,1.7448567163093962,1.4599331398984348,1.51980724953312,1.7503385383596708,1.5228967886846834,2.048407416563223,1.9505708918120161,1.9424230339267587,1.8503864137650827
2018-02-01,1.7549341970843624,1.4193880263103607,1.4068380362701567,1.7310412995241553,1.4496783999787548,1.5091319469140627,1.7380439571958237,1.5108388049775254,2.0321885477350383,1.947147586407739,1.9270433276528187,1.837389084705623
2018-02-02,1.765693048563776,1.4202202069047527,1.4076628588637923,1.7320562009822857,1.457253131985359,1.518383875850579,1.7486992608711576,1.5103640505953997,2.031549968413959,1.9465357297051926,1.9264377883581334,1.846989648464253
2018-02-05,1.7640378406438662,1.4094034437031349,1.3969417356619005,1.7188644144643688,1.4461543164799415,1.5155952377160866,1.7470599833826446,1.5089481949116916,2.029645539102111,1.9447109950159915,1.924631894017043,1.8312728689333861
2018-02-06,1.7143816030465724,1.4175895923674544,1.4050555037774901,1.728847985664992,1.455135977299484,1.52500817671558,1.6963535652344026,1.4651526991284944,1.970737398352896,1.888267982281055,1.8687716542269268,1.7781222680845947
2018-02-07,1.6738290090087822,1.4175895923674544,1.4050555037774901,1.728847985664992,1.4387597937383174,1.5078456474236288,1.6772627051345284,1.44866378680664,1.9493383422299153,1.8677644121139534,1.8484797829998114,1.7586388227347522
2018-02-08,1.6601735436695262,1.4175895923674544,1.4050555037774901,1.728847985664992,1.4387597937383174,1.5078456474236288,1.6772627051345284,1.44866378680664,1.9433411944833434,1.862018226912249,1.8427929270420509,1.7525774376067844
2018-02-09,1.5836201773736982,1.4175895923674544,1.4050555037774901,1.728847985664992,1.4387597937383174,1.5078456474236288,1.6772627051345284,1.44866378680664,1.9433411944833434,1.862018226912249,1.8427929270420509,1.7581517848047508
2018-02-12,1.606379286272458,1.4175895923674544,1.4050555037774901,1.728847985664992,1.4387597937383174,1.5078456474236288,1.6772627051345284,1.44866378680664,1.9433411944833434,1.862018226912249,1.8427929270420509,1.7581517848047508
2018-02-13,1.625827979331398,1.4175895923674544,1.4050555037774901,1.728847985664992,1.4387597937383174,1.5078456474236288,1.6772627051345284,1.44866378680664,1.9433411944833434,1.862018226912249,1.8427929270420509,1.7581517848047508
2018-02-14,1.640311048630609,1.4175895923674544,1.4050555037774901,1.728847985664992,1.4387597937383174,1.5078456474236288,1.6764240737819611,1.44866378680664,1.9433411944833434,1.861087217798793,1.84187153057853,1.7581517848047508
2018-02-22,1.67424281098876,1.4175895923674544,1.4050555037774901,1.728847985664992,1.4387597937383174,1.5078456474236288,1.659627901157022,1.44866378680664,1.9433411944833434,1.8424408963404661,1.8234177320054958,1.7581517848047508
2018-02-23,1.6833464545482635,1.4175895923674544,1.4050555037774901,1.728847985664992,1.4387597937383174,1.5078456474236288,1.659627901157022,1.44866378680664,1.9433411944833434,1.8424408963404661,1.8234177320054958,1.7581517848047508
2018-02-26,1.704864157507091,1.4175895923674544,1.404493481575979,1.7281564464707262,1.4381842898208221,1.5072425091646595,1.6589640499965594,1.4480843212919174,1.9425638580055502,1.84170391998193,1.8226883649126937,1.7574485240908289
2018-02-27,1.6804498406884214,1.4170225565305075,1.398313092218109,1.7205517976413722,1.4318556460812366,1.5006099788713059,1.651663878159391,1.4417121130574098,1.9340157222167471,1.8335996123032419,1.8146677340439912,1.7497149772301432
2018-02-28,1.663483959509346,1.4080990764311525,1.3900634574557602,1.7104010495726913,1.4234081201456539,1.4917568226537758,1.6419195484947338,1.4332064368741801,1.9226055999617808,1.822781915475494,1.8032401450214628,1.7386964181345947
2018-03-01,1.6754842169286925,1.4080990764311525,1.3882686438718215,1.708876174937114,1.4221391084486443,1.4890854918181302,1.6389793170488736,1.4319286896793444,1.9191627361209933,1.8195178087098856,1.8025188489634543,1.738000939567341
2018-03-02,1.664311563469301,1.4080990764311525,1.3882686438718215,1.7137828420555776,1.4267931895770742,1.4660896334362583,1.6136686572695917,1.4366148081134011,1.889525220522262,1.791419103778378,1.8084177578034983,1.7436887076105514
2018-03-05,1.6605873456495037,1.4080990764311525,1.3882686438718215,1.7130973289187554,1.4304483166636175,1.4704336027205136,1.6184498977355755,1.4395746602817614,1.893418202335862,1.7951099579230068,1.812143634212057,1.7472812229967347
2018-03-06,1.685415464448151,1.4075358368005801,1.3882686438718215,1.7119065808831326,1.4298761373369522,1.469411526569675,1.617972126548052,1.4361915553616915,1.890670135278771,1.792504573368692,1.809513527340922,1.7447452560547947
2018-03-07,1.671759999108895,1.4116924579502308,1.3882686438718215,1.7119065808831326,1.4335250925649468,1.469411526569675,1.6221010910756457,1.4404328002649371,1.8697493755798413,1.772670041295148,1.7894907867416583,1.7254391933224993
2018-03-08,1.6887258802879705,1.408347021998483,1.3877133364142729,1.7112218182507795,1.4335250925649468,1.469411526569675,1.6221010910756457,1.4377384121729375,1.8669987328794664,1.7700622148276304,1.7852500423928648,1.722900849529454
2018-03-09,1.7011399396872942,1.4744278206846289,1.380742802216434,1.7026262892670876,1.432951682527921,1.4688237619590472,1.6214522506392155,1.4371633168080684,1.8592940955145991,1.7611711284072613,1.869015440276401,1.7142466563499303
2018-03-12,1.7061055634470237,1.4992081201919334,1.4039485635982227,1.7312418571539292,1.4312378298577897,1.46706700521904,1.6209718203427297,1.4367374906401251,1.8570703246861682,1.7907706431704085,1.900427464482727,1.7430575245238786
2018-03-13,1.6878982763280155,1.4868179704382811,1.3923456829073284,1.7169340732105083,1.4194094180407832,1.4549424845147505,1.6190329122266283,1.436311632917816,1.840065085679951,1.774372511991625,1.8830252030724224,1.7286520904369045
2018-03-14,1.6821050486083313,1.4661677208488604,1.3730075484225044,1.69308776663814,1.3996953983457723,1.4347349500076012,1.5965463440012584,1.438015190080654,1.8422475201774213,1.7764770309087385,1.8852585910078674,1.703108854895018
2018-03-15,1.6945191080076547,1.4785578706025126,1.3846104291133987,1.707395550581561,1.4115238101627787,1.4468594707118907,1.6100382849364803,1.4354448363861234,1.8389546288697418,1.7748991090456072,1.8835840459973496,1.7015961009158367
2018-03-16,1.6758980189086699,1.4537775710952079,1.3614046677316098,1.6787799826947192,1.3878669865287656,1.4226104293033115,1.5830544030660365,1.4113871016980877,1.8081341602294667,1.7691121093569815,1.877442682675832,1.6960481032544588
2018-03-19,1.6850016624681734,1.4702977707667444,1.3768751753194692,1.697857027952614,1.4036382022847744,1.438776456909031,1.6010436576463325,1.4274255914901115,1.8286811393229836,1.7622594325405287,1.8718550556440587,1.691000341042392
2018-03-20,1.6841740585082188,1.4785578706025124,1.3846104291133987,1.707395550581561,1.4115238101627787,1.4468594707118907,1.6100382849364803,1.4354448363861232,1.8389546288697418,1.7721597664312057,1.8763158302305092,1.6950301249320454
2018-03-21,1.6754842169286923,1.4331273215057871,1.3420665332467858,1.654933676122351,1.3681529668337546,1.4024028947961622,1.5605678348406666,1.391338989458058,1.7824504363625708,1.7177079300324813,1.8186636678491248,1.6414695403447024
2018-03-22,1.6605873456495042,1.4351923464647292,1.3440003466952681,1.6573183067795876,1.3701243688032556,1.404423648246877,1.5628164916632035,1.3933438006820607,1.7850188087492602,1.7201830135051506,1.821284220684642,1.6512100083928731
2018-03-23,1.6113449100321877,1.3389950172748766,1.2539153876298192,1.5462324337798021,1.27828838231582,1.3102886674234278,1.4579188995486758,1.2999514741419842,1.6668736789615395,1.6063291737623637,1.6992081253396127,1.5403793671245005
2018-03-26,1.6038964743925932,1.3378226028124687,1.2516899325612973,1.5434881730100443,1.2760196699389548,1.307963160786448,1.464849524814133,1.2976443140054217,1.7259462438553999,1.663256093633757,1.6961923625757802,1.5385395663320551
2018-03-27,1.6183795436918038,1.3370408218904453,1.3057063135795675,1.6100970376191086,1.3310859949809632,1.3644079995703868,1.5280647572837907,1.3536438454133937,1.8004290430693977,1.7350335143411661,1.7693911401274136,1.5362566163654694
2018-03-28,1.5856891872735854,1.3311766077593468,1.2952263906084915,1.5971739991419898,1.321591801008203,1.3546761308145352,1.5171655792717806,1.3439887537913295,1.7875871811359496,1.7226580969778198,1.756770661239201,1.525299008545459
2018-03-29,1.614655325872007,1.3182611125572716,1.2826596957492251,1.580254203430991,1.3386813501591712,1.372193494575068,1.5367840996933986,1.361367918711045,1.8107025326161559,1.7449338482318435,1.7794875232379836,1.545022702621478
2018-03-30,1.6121725139921423,1.3186426236006794,1.283030903573078,1.629567100559334,1.3804558036393155,1.4150137171008148,1.5847404829462424,1.4038503218481273,1.8672067251233269,1.7993856846305678,1.8350176303461194,1.5932361770295242
2018-04-02,1.6067930882524355,1.3083949384633766,1.2742067570560691,1.618359623939256,1.3709616096665553,1.4052818483449632,1.5738413049342324,1.3941952302260632,1.8543648631898788,1.7870102672672215,1.8223971514579067,1.5822785692095138
2018-04-03,1.5964480387529993,1.3161598935877883,1.2519010794903742,1.5900293645390227,1.3469621861422123,1.3819253633309194,1.5476832777054084,1.3710230103331091,1.8235443945496037,1.7573092655951899,1.7921080021261961,1.5559803104414887
2018-04-04,1.5923100189532249,1.3146091897367276,1.2504260855822855,1.588155986789934,1.3453751909302627,1.3495676782672137,1.5114443827497164,1.3389206030970757,1.7808462309698443,1.7177079300324813,1.7517224696839158,1.520915965417455
2018-04-09,1.5943790288531123,1.3126702381294462,1.2485817993203647,1.5858135738300667,1.3433908617401,1.3475771654674094,1.5092151137486105,1.336945793947965,1.7782196141100066,1.7276082639231587,1.761818852794486,1.5296820516734637
2018-04-10,1.625414177351421,1.3137026554538616,1.2496887798591048,1.5872195407961518,1.3445818990759613,1.3487719143396377,1.510553169261354,1.338131117149101,1.7797961664091808,1.7136891369979086,1.7476240953697577,1.5187244438534533
2018-04-11,1.6274831872513082,1.3214588334934414,1.2554658097931328,1.5947163710995431,1.350932691809604,1.3551424975512787,1.51768788533757,1.3444514412448607,1.7882025837265378,1.7217833144715518,1.7558785560416148,1.5173575918539852
2018-04-12,1.6105173060722329,1.3258216836407053,1.25961078128548,1.5987684950883063,1.3545008192421168,1.3587217440598516,1.521544282374111,1.347867649942235,1.7929256426417366,1.7261583115547083,1.7605162396819303,1.5213652861538198
2018-04-13,1.599344652612842,1.3156416999637566,1.2499391811366702,1.586492758928579,1.3460460498907627,1.350375665339484,1.509710506488154,1.3373846400961724,1.7819124248002811,1.7127331547326226,1.7497020997087471,1.5120201538659281
2018-04-16,1.5741027318342176,1.320974072365968,1.2550052574050945,1.5929229064408175,1.3515016528932677,1.3546187108696348,1.514605662146627,1.3417210383396678,1.7876901806360375,1.7182866004812032,1.7553754152862848,1.516922798432627
2018-04-17,1.5509298209554805,1.322913116875863,1.256847466957249,1.5952611418998133,1.3534855085305424,1.3566071420048564,1.5162326432116262,1.343162307693432,1.7896105075875803,1.7201323744889818,1.7572610298947684,1.5185522685526698
2018-04-18,1.5542402367952997,1.3219435946209153,1.2559263621811716,1.5940920241703151,1.352493580711905,1.3556129264372456,1.5151214430333837,1.3421779454305565,1.7881201273015435,1.7186998553070465,1.7559731874397335,1.5174393683924992
2018-04-19,1.5761717417341048,1.3253369225132317,1.2591502288974417,1.5981839362235577,1.3559653280771355,1.3590926809238832,1.519010643657232,1.3456232133506203,1.7916129219502057,1.7222292719516081,1.7603045879687518,1.521334518953096
2018-04-20,1.5517574249154353,1.3195197889835466,1.2536236002409789,1.5911692298465705,1.350013761165312,1.3531273875182188,1.512343442587778,1.339717039773368,1.783749222219627,1.716010323468219,1.753948149992729,1.514657117992073
2018-04-23,1.5583782565950746,1.312076766632315,1.247175866808439,1.5829854057400856,1.3430702664348513,1.3461678785449438,1.504565041340082,1.3328265039332405,1.774574905867285,1.7071844070359798,1.7449271088098128,1.506113383462444
2018-04-24,1.591068613013293,1.3115519359256622,1.2428697019802784,1.5783089348220942,1.3391025551603022,1.3421910162745008,1.5001202406271128,1.3288890548817391,1.7684477731605426,1.7021410262175576,1.7397722281338608,1.506113383462444
2018-04-25,1.5815511674738114,1.311163327944647,1.2423725540994863,1.5769355137693666,1.3386065912509835,1.3416939084906954,1.4995646405379914,1.3283968737503014,1.7684477731605426,1.7006598483134472,1.7391278680493667,1.506113383462444
2018-04-26,1.5501022169955252,1.3118043065817064,1.2429799035039995,1.576304739563859,1.3394244357374498,1.3431852318421114,1.5012314408053549,1.3298734171446143,1.7675635492739623,1.6998095183892905,1.7401904178286973,1.505360326770713
2018-04-27,1.5534126328353448,1.311279584859074,1.2429799035039995,1.5716376640951282,1.338888665963155,1.3375450469270558,1.4956754399141434,1.3249516058302375,1.7610218633032964,1.6935185875292267,1.7401904178286973,1.4990391505058942
2018-05-02,1.5583782565950743,1.308162129679617,1.2424827115425978,1.5679012298268484,1.335705572552247,1.337010028908285,1.490485023881574,1.320353649700347,1.7549106202695004,1.6884858428411755,1.7401904178286973,1.4990391505058942
2018-05-03,1.5674819001545781,1.308162129679617,1.2424827115425978,1.5679012298268484,1.3351712903232262,1.337010028908285,1.4897397813696331,1.320353649700347,1.7549106202695004,1.687641599919755,1.739320322619783,1.4990391505058942
2018-05-04,1.5600334645149843,1.3093318722694942,1.2435937243994166,1.5693032279459185,1.334637221807097,1.3376702847103399,1.466638796040576,1.3198255082404668,1.7549106202695004,1.687641599919755,1.7403937891303713,1.4982896309306413
2018-05-07,1.5852753852936086,1.3120606621782063,1.246185508864112,1.5725738264113063,1.3374187508142126,1.3371352165964558,1.4696954306731875,1.3225761680269004,1.7540331649593657,1.687641599919755,1.7395235922358063,1.502192878945719
2018-05-08,1.605965484292481,1.3112814130841137,1.245445383840288,1.5716398553191542,1.3366244412368917,1.336341075413622,1.4688225603357425,1.3217906736435139,1.7702330593801434,1.6867977791197952,1.7380583632322795,1.5009275574606027
2018-05-09,1.601413662512729,1.3089332646327132,1.2443350313435506,1.5688254756935427,1.3354327998331144,1.3351496866391077,1.4661922985276976,1.320612256995392,1.7686548426853024,1.6852796611185874,1.7349459733109822,1.4995894348239365
2018-05-10,1.6121725139921426,1.322711509523584,1.243584996718968,1.5853394280692643,1.334627855173157,1.3343449126282865,1.4816259016700946,1.3198162455567963,1.769181032300084,1.6857810459192177,1.7333845219350024,1.4986855432107897
2018-05-11,1.6026550684526615,1.3456752510083685,1.2651750140231168,1.6128626820288001,1.3577984776588021,1.357510622916972,1.5073485735740892,1.3427297220421575,1.7691658002433157,1.6857665319084287,1.7349310360066177,1.4715576147231013
2018-05-14,1.6167243357718948,1.3465938006677598,1.2660386147152827,1.6139636121871814,1.358725302558228,1.3584372513285194,1.508377480450249,1.3436462611015718,1.7703734219499663,1.6869172257868645,1.733884524059529,1.4719947651470815
2018-05-15,1.6229313654715567,1.352105098624108,1.2712202188682784,1.6205691931374702,1.364286251954783,1.3639970217978041,1.514550921707208,1.3491454954580586,1.7776191521898708,1.6938213890574794,1.7409809136532244,1.4645558259600029
2018-05-16,1.609689702112278,1.3410825027114115,1.260857010562287,1.607358031236893,1.3531643531616733,1.3528774808592352,1.5022040391932905,1.3381470267450852,1.763127691710062,1.68001306251625,1.726788134465834,1.4526165121614159
2018-05-17,1.5960342367730223,1.349349449645934,1.2686294167917804,1.6172664026623258,1.3615057772565056,1.361217136563162,1.5114642010787285,1.346395878279815,1.7739962870699186,1.690369307422172,1.7374327188563767,1.4615709975103561
2018-05-18,1.6134139199320752,1.3453818662471586,1.2660386147152822,1.6139636121871812,1.3587253025582278,1.3584372513285194,1.5083774804502488,1.3436462611015714,1.770373421949966,1.686917225786864,1.7338845240595286,1.458586169060709
2018-05-21,1.6212761575516466,1.3421374809297637,1.2772654237134398,1.62827570424614,1.3707740262507633,1.370483420678636,1.5217532698403262,1.3555612688739593,1.7860725041364258,1.7018762462065296,1.7492600348458685,1.471520425675845
2018-05-22,1.6146553258720076,1.3312479273319564,1.2657620034135817,1.613610984257452,1.3596521274576536,1.3593638797400671,1.5094063873264087,1.3445628001609862,1.7715810436566173,1.6880679196653001,1.735067255658478,1.4595811118772581
2018-05-23,1.5935514248931577,1.3140061341354279,1.26691008686339,1.6150745769869372,1.3408346161596314,1.3405503577747373,1.4898571566793728,1.3271485580321116,1.747062458622146,1.6647051517126426,1.7125953552784432,1.4406771983628286
2018-05-24,1.5807235635138563,1.3230807621336007,1.2718860830768894,1.6228786368530879,1.3473135452222376,1.3470279132973937,1.5001462254409705,1.336313948626256,1.7539243316698014,1.6712435529910028,1.7244226712679351,1.4506266265283176
