total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_momentum,latest_exposure,strategy,relief_buffer,soft_span,vg_cap,overheat_cap,overheat_hi_cap,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
25.87732822246674,0.2651701815463434,0.2098239239368282,1.2637747715850474,-0.2312790695582929,43.24214048887377,1569,0.8213331151852052,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb02_gs03_vg30_cap09_hi04__stressbond_511260_vr90_vb-1_cap20,0.02,0.03,0.3,0.09,0.04,-0.000150107018686,-0.0007770505344819,0.0165532818496529,False,full_history,False
25.87545219798169,0.2651638705232018,0.2098255307730317,1.2637350161645942,-0.2313138184613258,43.24848692624309,1569,0.8213957542308917,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb02_gs04_vg31_cap09_hi04__stressbond_511260_vr90_vb-1_cap20,0.02,0.04,0.31,0.09,0.04,-0.0001564180418276,-0.0008168059549351,0.0228997192189694,False,full_history,False
25.87539087646936,0.2651636642282209,0.209825585173732,1.2637337053470856,-0.2313088721171456,43.24754132911508,1569,0.8213998370926628,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb02_gs05_vg31_cap09_hi04__stressbond_511260_vr90_vb-1_cap20,0.02,0.05,0.31,0.09,0.04,-0.0001566243368085,-0.0008181167724437,0.0219541220909604,False,full_history,False
25.875327366743065,0.2651634505712916,0.2098254499465601,1.2637335015310365,-0.2313220625734708,43.25006296024425,1569,0.8213919560207451,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb02_gs03_vg31_cap09_hi04__stressbond_511260_vr90_vb-1_cap20,0.02,0.03,0.31,0.09,0.04,-0.0001568379937377,-0.0008183205884928,0.0244757532201305,False,full_history,False
25.874278257538013,0.265159921131431,0.2098256219982223,1.2637156444777633,-0.2313511726306523,43.25556014485197,1569,0.8213693254667849,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs04_vg30_cap09_hi04__stressbond_511260_vr90_vb-1_cap20,0.04,0.04,0.3,0.09,0.04,-0.0001603674335983,-0.000836177641766,0.0299729378278499,False,full_history,False
25.874155615065582,0.2651595085261553,0.209825730864871,1.263713022388658,-0.2313412806145135,43.25366907772269,1569,0.8213774911903271,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs05_vg30_cap09_hi04__stressbond_511260_vr90_vb-1_cap20,0.04,0.05,0.3,0.09,0.04,-0.000160780038874,-0.0008387997308711,0.0280818706985712,False,full_history,False
25.87402859817664,0.2651590812022151,0.2098254604761,1.263712614286948,-0.2313676601449397,43.25871207855315,1569,0.8213617290464916,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs03_vg30_cap09_hi04__stressbond_511260_vr90_vb-1_cap20,0.04,0.03,0.3,0.09,0.04,-0.0001612073628143,-0.0008392078325814,0.0331248715290328,False,full_history,False
25.873447534131156,0.2651571262998642,0.2098271092477656,1.2636933676037274,-0.2313569196458685,43.256429851549456,1569,0.8214545950664317,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb02_gs04_vg32_cap09_hi04__stressbond_511260_vr90_vb-1_cap20,0.02,0.04,0.32,0.09,0.04,-0.0001631622651652,-0.0008584545158019,0.030842644525336,False,full_history,False
25.87338610116392,0.2651569196156165,0.2098271651977884,1.2636920456208465,-0.2313519768169397,43.25548491906089,1569,0.8214586779282026,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb02_gs05_vg32_cap09_hi04__stressbond_511260_vr90_vb-1_cap20,0.02,0.05,0.32,0.09,0.04,-0.0001633689494129,-0.0008597764986828,0.0298977120367709,False,full_history,False
25.873322903106697,0.2651567069924661,0.2098270258634844,1.263691871441669,-0.231365157899272,43.2580047778201,1569,0.8214507968562851,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb02_gs03_vg32_cap09_hi04__stressbond_511260_vr90_vb-1_cap20,0.02,0.03,0.32,0.09,0.04,-0.0001635815725633,-0.0008599506778603,0.0324175707959781,False,full_history,False
25.872273506673583,0.2651531763417718,0.2098272026952569,1.2636739799980452,-0.2313942776485406,43.263503795402414,1569,0.8214281663023248,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs04_vg31_cap09_hi04__stressbond_511260_vr90_vb-1_cap20,0.04,0.04,0.31,0.09,0.04,-0.0001671122232576,-0.0008778421214841,0.0379165883782945,False,full_history,False
25.872150641294947,0.2651527629579386,0.2098273146605459,1.263671335578483,-0.2313843926628894,43.26161405754919,1569,0.8214363320258669,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs05_vg31_cap09_hi04__stressbond_511260_vr90_vb-1_cap20,0.04,0.05,0.31,0.09,0.04,-0.0001675256070907,-0.0008804865410463,0.0360268505250687,False,full_history,False
25.87202424774218,0.2651523377016385,0.209827036057525,1.263670986749991,-0.2314107534453642,43.26665351364651,1569,0.8214205698820317,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb04_gs03_vg31_cap09_hi04__stressbond_511260_vr90_vb-1_cap20,0.04,0.03,0.31,0.09,0.04,-0.0001679508633909,-0.0008808353695386,0.0410663066223904,False,full_history,False
25.87109947555064,0.2651492262111052,0.2098272968998779,1.2636545870274685,-0.2314316349146735,43.27057760001643,1569,0.821401737538218,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__smooth_gb06_gs04_vg30_cap09_hi04__stressbond_511260_vr90_vb-1_cap20,0.06,0.04,0.3,0.09,0.04,-0.0001710623539241,-0.0008972350920608,0.044990392992311,False,full_history,False
