date,legacy_nav,risk_weighted_nav,portfolio_weighted_nav,hs300_benchmark
2024-02-19,8.427697768999666,8.307405468206893,8.307405468206893,1.5486561697598815
2024-02-20,8.420420868636015,8.298937164977325,8.298937164977325,1.55413975607948
2024-02-21,8.317313674326186,8.1973175262225,8.1973175262225,1.5760741013578734
2024-02-22,8.446197667213472,8.324342074666031,8.324342074666031,1.5879552050503363
2024-02-23,8.566489393908272,8.442898319879996,8.442898319879996,1.5893261016302365
2024-02-26,8.471974465790929,8.349746984354738,8.349746984354738,1.5733323081980748
2024-02-27,8.454789933405957,8.332810377895601,8.332810377895601,1.5920678947900353
2024-02-28,8.471974465790927,8.349746984354738,8.349746984354738,1.5756171358312405
2024-02-29,8.394833099914788,8.282000558518188,8.282000558518188,1.600750239796066
2024-03-01,8.455067057869005,8.341424929137736,8.341424929137736,1.6130883090151622
2024-03-04,8.587742860488918,8.463845156913726,8.463845156913726,1.611717412435263
2024-03-05,8.615303243124055,8.499507425833306,8.499507425833306,1.6249694127076253
2024-03-06,8.715815114293836,8.59006967745556,8.59006967745556,1.6185718953347605
2024-03-07,8.635376899680534,8.519311278135497,8.519311278135497,1.6098895503287303
2024-03-08,8.701571426437665,8.576031487160796,8.576031487160796,1.6144592055950617
2024-03-11,8.440379859222519,8.326935136911311,8.326935136911311,1.6363935508734548
2024-03-12,8.482371798820642,8.35999431223099,8.35999431223099,1.6386783785066208
2024-03-13,8.45087784412205,8.328954729388547,8.328954729388547,1.6290821024473239
2024-03-14,8.41938388942346,8.297915146546107,8.297915146546107,1.6231415506010924
2024-03-15,8.40888590452393,8.28756861893196,8.28756861893196,1.6272542403407912
2024-03-18,8.629343587414068,8.504845698829051,8.504845698829051,1.64142017166642
2024-03-19,8.513865753519234,8.391033895073432,8.391033895073432,1.6309099645538565
2024-03-20,8.503367768619704,8.380687367459286,8.380687367459286,1.632280861133756
2024-03-21,8.46137582902158,8.339301257002697,8.339301257002697,1.6313669300804896
2024-03-22,8.314404040428153,8.194449870404634,8.194449870404634,1.6172009987548608
2024-03-25,8.167432251834725,8.049598483806571,8.049598483806571,1.6085186537488303
2024-03-26,8.201214767241414,8.09098459426316,8.09098459426316,1.6135452745417955
2024-03-27,8.115477146614795,8.006399348378656,8.006399348378656,1.596180584529734
2024-03-28,8.023713079503853,7.9150763558112125,7.9150763558112125,1.6039489984824982
2024-03-29,8.147523008907214,8.02997647694548,8.02997647694548,1.6112604469086296
2024-04-01,8.177032300923782,8.066319718120887,8.066319718120887,1.6377644474533548
2024-04-02,8.135941686346277,8.018562241277218,8.018562241277218,1.6322808611337563
2024-04-03,8.03321514990251,7.9173177685338185,7.9173177685338185,1.6258833437608915
2024-04-08,7.8815086008823565,7.77557550669306,7.77557550669306,1.612631343488529
2024-04-09,7.955053004623095,7.840283289797749,7.840283289797749,1.6098895503287303
2024-04-10,8.077627010857658,7.961088887483384,7.961088887483384,1.5980084466362672
2024-04-11,8.114399212728026,7.997330566789074,7.997330566789074,1.5966375500563679
2024-04-12,7.967310405246551,7.852363849566312,7.852363849566312,1.5838425153106384
2024-04-15,7.930538203376183,7.816122170260622,7.816122170260622,1.6172009987548612
2024-04-16,7.751951553512613,7.646994333500732,7.646994333500732,1.602578101902599
2024-04-17,7.762188906994875,7.650201694997854,7.650201694997854,1.6235985161277255
2024-04-18,7.743995166286299,7.632270440338273,7.632270440338273,1.6263403092875253
2024-04-19,7.77280001230664,7.661425853590621,7.661425853590621,1.6135452745417957
2024-04-22,7.62002009433124,7.510835073996019,7.510835073996019,1.6103465158553634
2024-04-23,7.463283270271023,7.362234462264236,7.362234462264236,1.5989223776895336
2024-04-24,7.689786556166957,7.578843912591086,7.578843912591086,1.605319895062398
2024-04-25,7.701111720461753,7.59000568565823,7.59000568565823,1.6098895503287298
2024-04-26,7.927615006357686,7.8132411470011185,7.8132411470011185,1.632737826660389
2024-04-29,7.904964677768093,7.7909176008668295,7.7909176008668295,1.6523873443056163
2024-04-30,7.904964677768093,7.7909176008668295,7.7909176008668295,1.644161964826219
2024-05-06,8.244719606611994,8.125770792881164,8.125770792881164,1.6670102411578787
2024-05-07,8.188093785138012,8.069961927545442,8.069961927545442,1.667924172211145
2024-05-08,8.108817635074436,7.991829516075431,7.991829516075431,1.6546721719387827
2024-05-09,8.244719606611996,8.125770792881164,8.125770792881164,1.6706659653709444
2024-05-10,8.459897728213134,8.33784448115691,8.33784448115691,1.6715798964242108
2024-05-13,8.539173878276712,8.415976892626922,8.415976892626922,1.670208999844311
2024-05-14,8.527848713981916,8.404815119559778,8.404815119559778,1.6674672066845122
2024-05-15,8.539173878276713,8.415976892626922,8.415976892626922,1.6555861029920493
2024-05-16,8.709051342698665,8.58340348863409,8.58340348863409,1.6610696893116477
2024-05-17,8.731701671288258,8.605727034768378,8.605727034768378,1.6798052759036086
2024-05-20,8.799652657057038,8.672697673171244,8.672697673171244,1.683461000116674
2024-05-21,8.5844745354559,8.4606239848955,8.4606239848955,1.6779774137970755
2024-05-22,8.629775192635087,8.505271077164078,8.505271077164078,1.681633138010141
2024-05-23,8.55049904257151,8.427138665694066,8.427138665694066,1.664725413524713
2024-05-24,8.357971249559965,8.23738852355261,8.23738852355261,1.6459898269327524
2024-05-27,8.505198385392323,8.382491573425488,8.382491573425488,1.6596987927317477
2024-05-28,8.471222892507932,8.349006254224054,8.349006254224054,1.6491885856191844
2024-05-29,8.357971249559965,8.237388523552609,8.237388523552609,1.6496455511458177
2024-05-30,8.188093785138014,8.06996192754544,8.06996192754544,1.643248033772953
2024-05-31,8.176768620843218,8.058800154478297,8.058800154478297,1.6368505164000882
2024-06-03,8.290020263791185,8.170417885149742,8.170417885149742,1.6391353440332543
2024-06-04,8.380621578149558,8.259712069686898,8.259712069686898,1.6505594821990843
2024-06-05,8.281730243527393,8.170417885149742,8.170417885149742,1.644618930352853
2024-06-06,8.458793475167436,8.336756159470447,8.336756159470447,1.644618930352853
2024-06-07,8.458793475167436,8.336756159470447,8.336756159470447,1.6341087232402893
2024-06-11,8.474890132589255,8.352620586034611,8.352620586034611,1.6226845850744593
2024-06-12,8.547325090987458,8.424010505573372,8.424010505573372,1.6208567229679267
2024-06-13,8.716339993916588,8.590586984497136,8.590586984497136,1.6149161711216948
2024-06-14,8.716339993916588,8.590586984497136,8.590586984497136,1.6240554816543586
2024-06-17,8.756581637471145,8.63024805090756,8.63024805090756,1.6194858263880265
2024-06-18,8.860388981184474,8.741299036856738,8.741299036856738,1.624512447180992
2024-06-19,8.861975023153573,8.734120897529818,8.734120897529818,1.6199427919146598
2024-06-20,8.868732941108851,8.740781317163453,8.740781317163453,1.6094325848020963
2024-06-21,8.861768148114122,8.733917007132867,8.733917007132867,1.6066907916422972
2024-06-24,8.869698357959605,8.741732805682542,8.741732805682542,1.5989223776895332
2024-06-25,8.870473173940683,8.751247690873452,8.751247690873452,1.5893261016302362
2024-06-26,9.010489927846896,8.880493137271815,8.880493137271815,1.5989223776895327
2024-06-27,8.993251394557149,8.872375684678326,8.872375684678326,1.590240032683502
2024-06-28,9.0034310657071,8.873536115257314,8.873536115257314,1.5934387913699342
2024-07-01,8.974844317957233,8.845361796297695,8.845361796297695,1.5998363087427987
2024-07-02,8.980148554140335,8.859448955777506,8.859448955777506,1.5975514811096327
2024-07-03,9.174840121709774,9.042472206156617,9.042472206156617,1.5948096879498335
2024-07-04,9.207288716304683,9.074452656045768,9.074452656045768,1.5879552050503358
2024-07-05,9.280298054143222,9.14640866829635,9.14640866829635,1.580186791097572
2024-07-08,9.360162157589938,9.234354905491509,9.234354905491509,1.5692196184583753
2024-07-09,9.3833305151262,9.247954651922369,9.247954651922369,1.586127342943803
2024-07-10,9.382966232775004,9.247595625171797,9.247595625171797,1.5824716187307375
2024-07-11,9.379769873712643,9.253699079931517,9.253699079931517,1.6034920329558644
2024-07-12,9.033563775369602,8.90323409211629,8.90323409211629,1.6080616882221965
2024-07-15,9.291205522973724,9.157158772105342,9.157158772105342,1.6112604469086285
2024-07-16,9.275102913748468,9.141288479606027,9.141288479606027,1.6226845850744585
2024-07-17,9.17848725839692,9.046066724610132,9.046066724610132,1.6249694127076244
2024-07-18,9.016486958286215,8.895298945866632,8.895298945866632,1.6345656887669213
2024-07-19,8.85702620420159,8.73710687272122,8.73710687272122,1.6450758958794849
2024-07-22,8.85180178321478,8.72409442969247,8.72409442969247,1.6318238956071227
2024-07-23,8.816531737371312,8.689333234399838,8.689333234399838,1.5998363087427994
2024-07-24,8.909371745284307,8.780833814250396,8.780833814250396,1.5897830671568693
2024-07-25,8.729391024208482,8.603449724022905,8.603449724022905,1.5806437566242049
2024-07-26,8.759543228985173,8.633166914734755,8.633166914734755,1.587498239523703
2024-07-29,8.808007243859558,8.680931726076093,8.680931726076093,1.578358928991039
2024-07-30,8.817163516472444,8.68995589865193,8.68995589865193,1.5678487218784758
2024-07-31,8.872086893215766,8.744086880890473,8.744086880890473,1.6030350674292313
2024-08-01,8.929536756836294,8.800707899692412,8.800707899692412,1.5916109292634015
2024-08-02,8.96123009441302,8.8328272715891,8.8328272715891,1.575160170304607
2024-08-05,8.734961069322482,8.60893940858005,8.60893940858005,1.5573385147659125
2024-08-06,8.671475515520102,8.546369778141246,8.546369778141246,1.5573385147659125
2024-08-07,8.712171383342142,8.586478515602018,8.586478515602018,1.55413975607948
2024-08-08,8.702934235263896,8.581665467106724,8.581665467106724,1.555967618186013
2024-08-09,8.698582768146265,8.577374634373172,8.577374634373172,1.5504840318664148
2024-08-12,8.764676521573618,8.638226147913898,8.638226147913898,1.548656169759882
2024-08-13,8.824322103934888,8.697011207224696,8.697011207224696,1.5509409973930481
2024-08-14,8.795305334137513,8.668413070262686,8.668413070262686,1.539973824753852
2024-08-15,8.774348778172742,8.647758860234566,8.647758860234566,1.5573385147659131
2024-08-16,8.790469205837951,8.663646714102349,8.663646714102349,1.5582524458191795
2024-08-19,8.8871917718292,8.75897383730905,8.75897383730905,1.562365135558878
2024-08-20,8.8871917718292,8.75897383730905,8.75897383730905,1.5550536871327472
2024-08-21,8.921417857826587,8.79710468659173,8.79710468659173,1.548199204233249
2024-08-22,8.921417857826587,8.792706134248435,8.792706134248435,1.5440865144935505
2024-08-23,8.916957148897675,8.792706134248435,8.792706134248435,1.550484031866415
2024-08-26,8.971142892392127,8.842598032009832,8.842598032009832,1.5509409973930488
2024-08-27,8.965959133407717,8.836604800723954,8.836604800723954,1.5431725834402845
2024-08-28,8.958182370877836,8.828940235663694,8.828940235663694,1.534033272907621
2024-08-29,8.967257230008972,8.83788416933224,8.83788416933224,1.529463617641289
2024-08-30,8.950408183000464,8.82127820811073,8.82127820811073,1.5500270663397828
2024-09-02,8.910210768487893,8.781660732637867,8.781660732637867,1.5226091347417914
2024-09-03,8.923192317595143,8.794454993402956,8.794454993402956,1.5280927210613897
2024-09-04,8.872992977830707,8.745854478623924,8.745854478623924,1.5184964450020928
2024-09-05,8.936336694860799,8.807409733160293,8.807409733160293,1.5216952036885252
2024-09-06,8.959803592983004,8.831421210077307,8.831421210077307,1.5089001689427957
2024-09-09,8.899817407481423,8.779318706315081,8.779318706315081,1.490164582350835
2024-09-10,8.865241582277534,8.73734032911623,8.73734032911623,1.490164582350835
2024-09-11,8.891807571814692,8.771417319479397,8.771417319479397,1.4869658236644028
2024-09-12,8.869698578432754,8.749607669877747,8.749607669877747,1.4819392028714375
2024-09-13,8.869698578432754,8.741733022974858,8.741733022974858,1.47508471997194
2024-09-18,8.787417927191711,8.668441054032233,8.668441054032233,1.4796543752382718
2024-09-19,8.632060262180586,8.507523179389306,8.507523179389306,1.491992444457368
2024-09-20,8.632060262180586,8.507523179389306,8.507523179389306,1.4961051341970668
2024-09-23,8.607232559320693,8.483053672555931,8.483053672555931,1.5002178239367654
2024-09-24,8.69523290500719,8.577504167054492,8.577504167054492,1.566020859771945
2024-09-25,8.718236166660647,8.592455800640925,8.592455800640925,1.587498239523705
2024-09-26,9.074786722289248,8.943862304361069,8.943862304361069,1.6633545169448143
2024-09-27,9.385330754610932,9.249926033407645,9.249926033407645,1.7679996225438153
2024-09-30,9.771009190308224,9.635339618132964,9.635339618132964,1.9343350742382965
2024-10-08,9.92342034049644,9.78025245438568,9.78025245438568,2.016131903505638
2024-10-09,9.783535207406002,9.646726509111991,9.646726509111991,1.8379153481186938
2024-10-10,9.593009429720247,9.454608471747234,9.454608471747234,1.867161141823218
2024-10-11,9.151214542384448,9.01918747949439,9.01918747949439,1.8173518994201998
2024-10-14,9.381868479103789,9.246513709091571,9.246513709091571,1.8461407275980908
2024-10-15,9.079515695188665,8.948523051081382,8.948523051081382,1.7963314851950731
2024-10-16,8.894644384467588,8.766318929076524,8.766318929076524,1.7849073470292431
2024-10-17,8.850611152727618,8.72536407869743,8.72536407869743,1.765257829384016
2024-10-18,9.631153599445993,9.494860886202774,9.494860886202774,1.8351735549588948
2024-10-21,9.652295156127702,9.513038866844001,9.513038866844001,1.8351735549588948
2024-10-22,9.696611158809912,9.556715510494023,9.556715510494023,1.8461407275980914
2024-10-23,9.650332076438676,9.511104109039941,9.511104109039941,1.852995210497589
2024-10-24,9.522054574928584,9.384677301957439,9.384677301957439,1.8328887273257288
2024-10-25,9.767738081175906,9.626816265392423,9.626816265392423,1.8461407275980908
2024-10-28,9.72261969314381,9.582348812624343,9.582348812624343,1.8488825207578898
2024-10-29,9.52435225088742,9.386941828719857,9.386941828719857,1.8338026583789946
2024-10-30,9.41859526675414,9.282710629380558,9.282710629380558,1.8146101062604003
2024-10-31,9.465495041940413,9.331546601794,9.331546601794,1.8146101062604003
2024-11-01,9.298745388351824,9.164589857793505,9.164589857793505,1.8182658304734658
2024-11-04,9.57071132688993,9.435273946420319,9.435273946420319,1.8424850033850249
2024-11-05,10.007636526024278,9.86325363008378,9.86325363008378,1.8904663836815097
2024-11-06,9.8708687220481,9.728459012439673,9.728459012439673,1.8785852799890468
2024-11-07,10.258221769287369,10.1102236118405,10.1102236118405,1.9411895571377942
2024-11-08,10.109482754817142,9.96363049561435,9.96363049561435,1.9165134186996018
2024-11-11,10.319775170828033,10.178217282147287,10.178217282147287,1.926109694758899
2024-11-12,10.301073365226472,10.152456976142066,10.152456976142066,1.905089280533772
2024-11-13,10.26791116995166,10.119773220884243,10.119773220884243,1.9169703842262351
2024-11-14,10.244921573845874,10.097115301938555,10.097115301938555,1.8845258318352784
2024-11-15,10.081187126661058,9.942901985616542,9.942901985616542,1.8529952104975884
2024-11-18,9.901542268188743,9.76748075566182,9.76748075566182,1.8452267965448244
2024-11-19,9.934044300891058,9.799542728467783,9.799542728467783,1.8543661070774882
2024-11-20,9.94794555224876,9.804423834233022,9.804423834233022,1.8589357623438196
2024-11-21,9.937269681941642,9.793901987612477,9.793901987612477,1.8612205899769858
2024-11-22,9.564434971818104,9.434937709264693,9.434937709264693,1.8063847267810027
2024-11-25,9.596533378555792,9.466601520982696,9.466601520982696,1.796331485195073
2024-11-26,9.596533378555792,9.458081579613811,9.458081579613811,1.7926757609820074
2024-11-27,9.604215386922329,9.474445042554319,9.474445042554319,1.8219215546865317
2024-11-28,9.569710684956764,9.437761533789566,9.437761533789566,1.8086695544141695
2024-11-29,9.592855640322645,9.454456901111124,9.454456901111124,1.828319072059397
2024-12-02,9.642653974189413,9.509699065856251,9.509699065856251,1.8420280378583922
2024-12-03,9.586136368036948,9.453960736152506,9.453960736152506,1.8438558999649248
2024-12-04,9.607261987443948,9.468655403941533,9.468655403941533,1.834259623905628
2024-12-05,9.655062464987664,9.515766250985862,9.515766250985862,1.8310608652191953
2024-12-06,9.659709769019267,9.520346507097347,9.520346507097347,1.8539091415508553
2024-12-09,9.762911275563912,9.622059097418704,9.622059097418704,1.8525382449709555
2024-12-10,9.719806107032188,9.579575818885326,9.579575818885326,1.8667041762965841
2024-12-11,9.71314381643251,9.573009646965405,9.573009646965405,1.8621345210302525
2024-12-12,9.88139469737752,9.738833126658163,9.738833126658163,1.8813270731488463
2024-12-13,9.856994840701224,9.714785293355044,9.714785293355044,1.8370014170654267
2024-12-16,9.932987004338688,9.789681097364916,9.789681097364916,1.8260342444262305
2024-12-17,10.02687799579552,9.882217497933677,9.882217497933677,1.8310608652191955
2024-12-18,10.078928504739906,9.93351706001893,9.93351706001893,1.8388292791719598
2024-12-19,9.899709461997023,9.756883659183767,9.756883659183767,1.841571072331759
2024-12-20,9.735499084865458,9.595042389856232,9.595042389856232,1.8360874860121608
2024-12-23,9.993739416817238,9.849557018253645,9.849557018253645,1.8379153481186936
2024-12-24,10.020687179475251,9.876115998205414,9.876115998205414,1.8593927278704532
2024-12-25,10.086246913368406,9.940729883974292,9.940729883974292,1.8607636244503527
2024-12-26,10.09845846475377,9.9527652559842,9.9527652559842,1.861220589976986
2024-12-27,10.04823840212555,9.903269731867915,9.903269731867915,1.8584787968171868
2024-12-30,9.966355413561118,9.825319180836237,9.825319180836237,1.8671611418232175
2024-12-31,9.902004450438854,9.759145537202713,9.759145537202713,1.8379153481186934
2025-01-02,10.022662506293102,9.878062826445635,9.878062826445635,1.786278243609143
2025-01-03,9.974399283951405,9.830495910748468,9.830495910748468,1.7679996225438153
2025-01-06,10.240204959063124,10.100041766365763,10.100041766365763,1.760688174117684
2025-01-07,10.23357318729737,10.085930641651471,10.085930641651471,1.7730262433367803
2025-01-08,10.233048300229871,10.085413327272553,10.085413327272553,1.7702844501769812
2025-01-09,10.226186924476217,10.078650942454356,10.078650942454356,1.766628725963916
2025-01-10,10.213878211878484,10.073067304751426,10.073067304751426,1.7469792083186888
2025-01-13,10.233954630968167,10.086306582130614,10.086306582130614,1.7401247254191907
2025-01-14,10.164390494914528,10.017746066801099,10.017746066801099,1.7849073470292436
2025-01-15,10.209952693573342,10.062650927219194,10.062650927219194,1.77439713991668
2025-01-16,10.236724119842956,10.089036114835633,10.089036114835633,1.7753110709699467
2025-01-17,10.251257392045192,10.111448870660814,10.111448870660814,1.781251622816178
2025-01-20,10.3470737118009,10.197793663196537,10.197793663196537,1.7899339678222086
2025-01-21,10.4600496347434,10.309139651750073,10.309139651750073,1.792218795455375
2025-01-22,10.429714949111828,10.279242612884303,10.279242612884303,1.77576803649658
2025-01-23,10.408031550049223,10.25787204612155,10.25787204612155,1.780794657289545
2025-01-24,10.429726248433902,10.279253749187983,10.279253749187983,1.7954175541418071
2025-01-27,10.369012665282934,10.219416097425558,10.219416097425558,1.7853643125558767
2025-02-05,10.70776993769846,10.55328602647234,10.55328602647234,1.776225002023213
2025-02-06,10.62589966453296,10.472596918020441,10.472596918020441,1.7967884507217062
2025-02-07,10.630216942202654,10.47685190915016,10.47685190915016,1.8223785202131655
2025-02-10,10.594772021682903,10.451324554244616,10.451324554244616,1.8242063823196981
2025-02-11,10.52537395167188,10.373521516978903,10.373521516978903,1.8168949338935672
2025-02-12,10.756700851708624,10.601511000868548,10.601511000868548,1.8342596239056286
2025-02-13,10.907063336732508,10.749704165396818,10.749704165396818,1.8296899686392964
2025-02-14,10.988027751745369,10.829500484758194,10.829500484758194,1.8433989344382924
2025-02-17,11.13839023676925,10.977693649286463,10.977693649286463,1.8465976931247254
2025-02-18,11.254053686787625,11.091688391231287,11.091688391231287,1.8333456928523622
2025-02-19,11.369717136805994,11.205683133176109,11.205683133176109,1.8429419689116593
2025-02-20,11.21935465178211,11.05748996864784,11.05748996864784,1.8374583825920607
2025-02-21,11.566345001837227,11.39947419448231,11.39947419448231,1.8621345210302531
2025-02-24,11.620108264992018,11.456471565454722,11.456471565454722,1.8561939691840217
2025-02-25,11.550159202229157,11.387507539449283,11.387507539449283,1.837458382592061
2025-02-26,11.991098829639531,11.822237766423862,11.822237766423862,1.8525382449709558
2025-02-27,11.977046760698547,11.804250647287795,11.804250647287795,1.8584787968171872
2025-02-28,11.842561962746924,11.675792625537898,11.675792625537898,1.8251203133729645
2025-03-03,11.806419861131216,11.636085428440062,11.636085428440062,1.8191797615267329
2025-03-04,11.782325126720744,11.612338315320796,11.612338315320796,1.8173518994201998
2025-03-05,12.107604041262112,11.932924342430878,11.932924342430878,1.825120313372964
2025-03-06,12.444930323008718,12.265383926100593,12.265383926100593,1.8502534173377898
2025-03-07,12.464660898649097,12.28913103921986,12.28913103921986,1.8456837620714577
2025-03-10,12.398899696162196,12.224295899200467,12.224295899200467,1.8383723136453267
2025-03-11,12.313642036168936,12.135989771107798,12.135989771107798,1.8438558999649253
2025-03-12,12.240564041889002,12.063966092940987,12.063966092940987,1.8392862446985934
2025-03-13,12.167486047609067,11.991942414774176,11.991942414774176,1.8301469341659293
2025-03-14,12.581594681862027,12.400076591052775,12.400076591052775,1.8763004523558815
2025-03-17,12.654672676141962,12.472100269219586,12.472100269219586,1.8708168660362834
2025-03-18,12.898265990408408,12.712179196442293,12.712179196442293,1.874929555775982
2025-03-19,12.886086324695087,12.700175250081159,12.700175250081159,1.877671348935781
2025-03-20,12.64249301042864,12.460096322858451,12.460096322858451,1.8625914865568856
2025-03-21,12.398899696162191,12.220017395635745,12.220017395635745,1.832431761799095
2025-03-24,12.435438693302157,12.256029234719149,12.256029234719149,1.8402001757518598
2025-03-25,12.193041422208758,12.02795425385758,12.02795425385758,1.8411141068051262
2025-03-26,12.223281028924596,12.04693242670854,12.04693242670854,1.833802658378995
2025-03-27,12.247745579622665,12.071044020675169,12.071044020675169,1.8402001757518598
2025-03-28,12.427737671939411,12.249664284516045,12.249664284516045,1.8315178307458286
2025-03-31,12.560290653738708,12.379079921941512,12.379079921941512,1.820550658106632
2025-04-01,12.637842029619945,12.456758118827626,12.456758118827626,1.8196367270533655
2025-04-02,12.59789484262489,12.417383323292224,12.417383323292224,1.8182658304734658
2025-04-03,12.71439266091634,12.530958657519632,12.530958657519632,1.809126519940802
2025-04-07,12.325469175235645,12.1476462768202,12.1476462768202,1.6884876209096396
2025-04-08,12.411498333358562,12.232434268864314,12.232434268864314,1.7044814143418012
2025-04-09,12.56742618245635,12.386112504444268,12.386112504444268,1.7209321733005962
2025-04-10,12.839851849845592,12.654607812583963,12.654607812583963,1.7497210014784872
2025-04-11,13.035209729749718,12.847147211184136,12.847147211184136,1.754747622271452
2025-04-14,13.131992532638002,12.942533702233765,12.942533702233765,1.7584033464845177
2025-04-15,13.12840798438288,12.939000869231927,12.939000869231927,1.7597742430644172
2025-04-16,13.447432779088702,13.253423006395515,13.253423006395515,1.763886932804116
2025-04-17,13.558553774997472,13.362940829452496,13.362940829452496,1.7652578293840162
2025-04-18,13.590814709293568,13.394736326469038,13.394736326469038,1.7698274846503481
2025-04-21,13.84352536127964,13.64380105309862,13.64380105309862,1.7707414157036145
2025-04-22,14.305932086190328,14.099536510335732,14.099536510335732,1.7721123122835145
2025-04-23,13.44205595670602,13.248123756892756,13.248123756892756,1.773940174390047
2025-04-24,13.589022435166006,13.392969909968116,13.392969909968116,1.773940174390047
2025-04-25,13.495824180532844,13.301116251920327,13.301116251920327,1.773940174390047
2025-04-28,13.379326362241391,13.186299179360589,13.186299179360589,1.7711983812302476
2025-04-29,13.471177364412869,13.278152837408378,13.278152837408378,1.7679996225438155
2025-04-30,13.40522827208742,13.21182739530354,13.21182739530354,1.7666287259639162
2025-05-06,13.60762550794493,13.411304591152858,13.411304591152858,1.7835364504493436
2025-05-07,13.692002796958986,13.494464546053333,13.494464546053333,1.79450362308854
2025-05-08,13.5292195020714,13.334029770065838,13.334029770065838,1.8050138302011034
2025-05-09,13.479838692325012,13.297328986789752,13.297328986789752,1.8027290025679372
2025-05-12,13.449794475328744,13.255750629801117,13.255750629801117,1.8232924512664312
2025-05-13,13.357643854431696,13.176788600733053,13.176788600733053,1.8251203133729637
2025-05-14,13.265533681605048,13.085925549693476,13.085925549693476,1.8484255552312563
2025-05-15,13.202966555111226,13.0255092724402,13.0255092724402,1.832888727325728
2025-05-16,13.22545883203646,13.03465153789207,13.03465153789207,1.8228354857397975
2025-05-19,13.101751308947684,12.912728776908388,12.912728776908388,1.8200936925799984
2025-05-20,13.223468265528576,13.045735425254227,13.045735425254227,1.8292330031126625
2025-05-21,13.383664466983218,13.19057469708461,13.19057469708461,1.8365444515387939
2025-05-22,13.265168064931771,13.075749237262329,13.075749237262329,1.8356305204855277
2025-05-23,13.13168334337686,12.903511047528907,12.903511047528907,1.8223785202131648
2025-05-26,13.17727946609692,12.935366590427494,12.935366590427494,1.8127822441538681
2025-05-27,13.279870742217051,13.036074461806255,13.036074461806255,1.8031859680945712
2025-05-28,13.428058141057242,13.18154138713113,13.18154138713113,1.8013581059880381
2025-05-29,13.633240693297504,13.382957129888648,13.382957129888648,1.8123252786272348
2025-05-30,13.359663956977151,13.114402806211952,13.114402806211952,1.8091265199408026
2025-06-03,13.405260079697213,13.159161860158072,13.159161860158072,1.808212588887536
2025-06-04,13.507851355817344,13.259869731536833,13.259869731536833,1.8159810028403005
2025-06-05,13.462255233097286,13.215110677590717,13.215110677590717,1.8205506581066324
2025-06-06,13.41665911037723,13.170351623644605,13.170351623644605,1.8214645891598988
2025-06-09,13.462255233097288,13.215110677590719,13.215110677590719,1.8255772788995979
2025-06-10,13.473654263777304,13.22630044107725,13.22630044107725,1.8150670717870343
2025-06-11,13.519250386497362,13.271059495023364,13.271059495023364,1.829689968639296
2025-06-12,13.4736542637773,13.226300441077246,13.226300441077246,1.8306038996925624
2025-06-13,13.31347394475867,13.080833515752373,13.080833515752373,1.8187227960000996
2025-06-16,13.356108722166812,13.122723290545272,13.122723290545272,1.8232924512664315
2025-06-17,13.400678929254592,13.166514675205425,13.166514675205425,1.8228354857397981
2025-06-18,13.336291282747665,13.091459215303455,13.091459215303455,1.824206382319698
2025-06-19,13.400756739099316,13.154741193383472,13.154741193383472,1.8097211369682864
2025-06-20,13.341783751244222,13.107336720614523,13.107336720614523,1.8120574668636753
2025-06-23,13.371268590954235,13.136303441214865,13.136303441214865,1.8181319245916865
2025-06-24,13.369553472939344,13.134618461923045,13.134618461923045,1.839158893650187
2025-06-25,13.217666649842217,12.985400653354324,12.985400653354324,1.8695311822902436
2025-06-26,13.249753333537148,13.018226362249894,13.018226362249894,1.8625221926040767
2025-06-27,13.44723013978575,13.20036141993551,13.20036141993551,1.851775075085287
2025-06-30,13.595526287803883,13.35728879345922,13.35728879345922,1.8606531286877657
2025-07-01,13.53743446698459,13.278626782783219,13.278626782783219,1.8634567245622322
2025-07-02,13.368392621403098,13.099703850202303,13.099703850202303,1.8653257884785432
2025-07-03,13.664215851170711,13.389581385349034,13.389581385349034,1.8760729059973322
2025-07-04,13.636042210240465,13.361974001049346,13.361974001049346,1.8840164276416551
2025-07-07,13.46700036465897,13.196329695251213,13.196329695251213,1.8756056400182548
2025-07-08,13.790997235356832,13.513814614697633,13.513814614697633,1.8914926833068992
2025-07-09,13.847344517217328,13.569029383297009,13.569029383297009,1.8900908853696654
2025-07-10,13.903691799077826,13.624244151896386,13.624244151896386,1.8994362049512217
2025-07-11,13.988212721868573,13.707066304795452,13.707066304795452,1.9059779286583103
2025-07-14,13.931865440008076,13.651851536196075,13.651851536196075,1.905510662679233
2025-07-15,14.22768866977569,13.941729071342808,13.941729071342808,1.905510662679233
2025-07-16,14.171341387915191,13.88651430274343,13.88651430274343,1.901305268867533
2025-07-17,14.45307779721768,14.162588145740319,14.162588145740319,1.9167250461771002
2025-07-18,14.50942507907818,14.217802914339698,14.217802914339698,1.9307430255494336
2025-07-21,14.622119642799175,14.328232451538451,14.328232451538451,1.9424246750263783
2025-07-22,14.692553745124796,14.397250912287673,14.397250912287673,1.962984378105801
2025-07-23,14.692553745124796,14.397250912287673,14.397250912287673,1.9620498461476457
2025-07-24,14.89968297240708,14.604306294535341,14.604306294535341,1.974198761603668
2025-07-25,14.847540398465268,14.549122518470423,14.549122518470423,1.963918910063957
