date,base_pool,plus_resource_510410,plus_resource_510410__cash_tail,plus_energy_159930,plus_energy_159930__cash_tail
2018-09-13,1.8314884864919971,1.8600070194227711,1.8569299745268817,1.4574561794999565,1.4523629713443904
2018-09-14,1.8348058995996053,1.863376088740971,1.8595493529416667,1.4600961001269754,1.4544116690711542
2018-09-17,1.8270687662880405,1.8555184787282077,1.8517078797666113,1.453939068379452,1.4482786078160348
2018-09-18,1.8292817186166257,1.8577658894518756,1.8509671966147048,1.455700084662122,1.4500327681283025
2018-09-19,1.8303878602454187,1.8588892550690799,1.8513456165749016,1.4565803265878434,1.4509095831052508
2018-09-20,1.8320468220522872,1.8605740489558489,1.853023573327084,1.4590297903515215,1.4533495106419043
2018-09-21,1.8353639947214127,1.8639428740916424,1.8563787272885968,1.47971191366836,1.4739511145298694
2018-09-25,1.8152908336447011,1.843557149158039,1.8360757305427653,1.4834722997259673,1.4776968606913177
2018-09-26,1.8158479751145278,1.844122966007193,1.8366392512262106,1.500394036985199,1.4945527184178347
2018-09-27,1.8098248080655235,1.8380060108240555,1.8305471195221807,1.4985138439563954,1.4926798453371106
2018-09-28,1.799412492742815,1.8274315629192388,1.82001558423954,1.5097950021292164,1.503917083821455
2018-10-08,1.817523239905762,1.8458243167358868,1.8383336976302846,1.4947534578987882,1.488934099175662
2018-10-09,1.815333452869731,1.8436004320169277,1.8361188377536215,1.4985138439563952,1.4926798453371104
