date,nav,drawdown,signal,holding,exposure,current_momentum,effective_momentum,absolute_momentum_threshold
2015-03-11,1.2219956979825153,-0.12146561357340657,518880,518880,0.854,-0.08814472671285589,0.022055306984089522,0.05
2015-03-12,1.2288974986532053,-0.11650367366848391,518880,518880,0.856,-0.08239845261121859,0.06708427086939835,0.05
2015-03-13,1.2261463927690452,-0.11848153752178991,510300,510300,1.0,0.05173925752703834,0.07111779173252153,0.05
2015-03-16,1.2564763063200304,-0.09667632819423011,510300,510300,1.0,0.10257177033492781,0.11899001521785499,0.05
2015-03-17,1.2724932269593148,-0.08516121765046247,510300,510300,1.0,0.09085597429155667,0.11367608650318305,0.05
2015-03-18,1.3062309959654672,-0.06090598480295173,510300,510300,1.0,0.13268321513002324,0.1486645907296364,0.05
2015-03-19,1.2994152850551333,-0.06580603184285294,510300,510300,1.0,0.14025119617224857,0.14481421638445618,0.05
2015-03-20,1.3178177045130344,-0.05257590483512009,510300,510300,1.0,0.17395264116575548,0.16814005200271617,0.05
2015-03-23,1.344398977063336,-0.033465721379505764,510300,510300,1.0,0.18397358943577435,0.1822574978504807,0.05
2015-03-24,1.3430358348812692,-0.03444573078748603,510300,510300,1.0,0.15945866431303313,0.15947529676865155,0.05
2015-03-25,1.334856981788869,-0.04032578723536717,510300,510300,1.0,0.14498684595147626,0.1493495514060964,0.05
2015-03-26,1.3358793384254188,-0.03959078017938211,510300,510300,1.0,0.14119359534206688,0.15358365060251128,0.05
2015-03-27,1.3461029047909197,-0.032240709619530294,510300,510300,1.0,0.14260919872722,0.16671984537605927,0.05
2015-03-30,1.3890418835260223,-0.0013704132681533476,510300,510300,1.0,0.1692484222604702,0.18442897674549258,0.05
2015-03-31,1.3737065339777716,-0.012395519107930686,510300,510300,1.0,0.14614728461757198,0.15132287168855693,0.05
2015-04-01,1.396198379981873,0.0,510300,510300,1.0,0.183078255847531,0.18487147380095603,0.05
2015-04-02,1.3941536667087726,-0.0014644862094216338,510300,510300,1.0,0.1472237801458216,0.15856849665146247,0.05
2015-04-03,1.4166455127128743,0.0,510300,510300,1.0,0.1680247260466421,0.17002249010559586,0.05
2015-04-07,1.4415228575355927,0.0,510300,510300,1.0,0.179258433231112,0.1735392943326317,0.05
2015-04-08,1.45310956608316,0.0,510300,510300,1.0,0.2221266838635707,0.2092448257639825,0.05
2015-04-09,1.4425452141721422,-0.0072701688555351085,510300,510300,1.0,0.20324047754405883,0.193341865108401,0.05
2015-04-10,1.4762829831782944,0.0,510300,510300,1.0,0.24197247706421976,0.23635106260091251,0.05
2015-04-13,1.500294255615637,0.0,510300,510300,0.3,0.27062896710905915,0.26521321709838047,0.05
2015-04-14,1.4999734808486,-0.0002138079019073924,510300,510300,1.0,0.2467458970005656,0.24926416525381198,0.05
2015-04-15,1.4873772441732942,-0.008609652002594781,510300,510300,1.0,0.24508406953548012,0.24580479904650715,0.05
2015-04-16,1.535522375730351,0.0,510300,510300,0.3,0.2840068298235625,0.28608106303947833,0.05
2015-04-17,1.5434858561363998,0.0,510300,510300,0.3,0.28283957518166525,0.2813581067909197,0.05
2015-04-20,1.5328610240861853,-0.006883660130718727,510300,510300,1.0,0.2479155086158975,0.24536171251393224,0.05
2015-04-21,1.5647456429190991,0.0,510300,510300,0.3,0.24355844860319986,0.288895434173878,0.05
2015-04-22,1.5775434535209458,0.0,510300,510300,0.3,0.2613818960899834,0.29814174223978485,0.05
2015-04-23,1.577041051147213,-0.00031847133757956225,510300,510300,0.3,0.22749804330811307,0.25626113005659373,0.05
2015-04-24,1.5753316123882648,-0.0014020793707738566,510300,510300,0.3,0.22947810123262458,0.2557125196501199,0.05
2015-04-27,1.5851102279856408,0.0,510300,510300,0.3,0.23739332816136471,0.26727151088292384,0.05
2015-04-28,1.578396038951729,-0.004235786833855837,510300,510300,1.0,0.1972116603295302,0.22995010272718902,0.05
2015-04-29,1.5870850707139024,0.0,510300,510300,1.0,0.2050241055569646,0.241344168817203,0.05
2015-04-30,1.5831888253233617,-0.002454969467256096,510300,510300,0.3,0.20985448046974642,0.2501069368779485,0.05
2015-05-04,1.5857946225036783,-0.0008130932827964399,510300,510300,0.3,0.21556122448979487,0.2603657444502038,0.05
2015-05-05,1.5671748493752775,-0.012545150670259186,510300,510300,1.0,0.16050632911392326,0.21075309832419914,0.05
2015-05-06,1.550764641528416,-0.02288499202449734,510300,510300,1.0,0.11285574092247197,0.18106474590437077,0.05
2015-05-07,1.523756174447123,-0.03990264758668083,510300,510300,1.0,0.10568097246340757,0.1606710772697676,0.05
2015-05-08,1.5473458482269866,-0.025039125639963467,510300,510300,1.0,0.10471076397363843,0.16988347582934077,0.05
2015-05-11,1.5982858684182857,0.0,510300,510300,1.0,0.14275238328037054,0.21422908438291893,0.05
2015-05-12,1.6167473522460052,0.0,510300,510300,1.0,0.13759923021409604,0.22105080215973463,0.05
2015-05-13,1.6017046617197153,-0.009304292662296598,510300,510300,1.0,0.10756501182032996,0.19114428750223383,0.05
2015-05-14,1.597943989088143,-0.011630365827870581,510300,510300,1.0,0.09615384615384537,0.17426166066942678,0.05
2015-05-15,1.5685423666958496,-0.02981602875872269,510300,510300,1.0,0.0838648712497041,0.1558986383141099,0.05
2015-05-18,1.5569184694709894,-0.037005709452315294,510300,510300,1.0,0.051246537396121505,0.1281114807243338,0.05
2015-05-19,1.6105935243034326,-0.003806301543666457,510300,510300,1.0,0.06970935513169807,0.151758569076367,0.05
2015-05-20,1.618114869566577,0.0,510300,510300,1.0,0.0742169768497496,0.1535968659021004,0.05
2015-05-21,1.6512771645904434,0.0,510300,510300,1.0,0.10551613641565516,0.18050389004184753,0.05
2015-05-22,1.6868326149253103,0.0,510300,510300,1.0,0.09352836879432602,0.18627776310049665,0.05
2015-05-25,1.7401657904276104,0.0,510300,510300,1.0,0.10893246187363825,0.19809486105154317,0.05
2015-05-26,1.7658067401883315,0.0,510300,510300,1.0,0.1503340757238305,0.23459063286338872,0.05
2015-05-27,1.7658067401883315,0.0,510300,510300,1.0,0.12649945474372948,0.21425775071071773,0.05
2015-05-28,1.6450822701027337,-0.06836788383349468,518880,518880,0.856,-0.008295313148071304,0.12246540081384041,0.05
2015-05-29,1.641406203729103,-0.07044968944107699,518880,518880,0.856,-0.003765690376569153,0.12076012177240558,0.05
2015-06-01,1.665952817218058,-0.05654861355870888,510300,510300,1.0,0.08148464163822555,0.18566435482355897,0.05
2015-06-02,1.6942115829539064,-0.040545296155562904,510300,510300,1.0,0.07753396029258108,0.1923507064597061,0.05
2015-06-03,1.6800822000859823,-0.04854695485713589,510300,510300,1.0,0.08257463476603899,0.18455843425848634,0.05
2015-06-04,1.6991404374427177,-0.03775401986431626,510300,510300,1.0,0.08886081280269575,0.19659876498425605,0.05
2015-06-05,1.70176915983675,-0.03626533917565167,510300,510300,1.0,0.09284659210804014,0.1995188690269522,0.05
2015-06-08,1.7435001278420148,-0.012632533243098654,510300,510300,1.0,0.11353620146904575,0.2169724485121567,0.05
2015-06-09,1.72937074497409,-0.020634191944671976,510300,510300,1.0,0.1481239092495641,0.23622119909548367,0.05
2015-06-10,1.7277277934778197,-0.021564617375087414,510300,510300,1.0,0.15917107583774293,0.23390884316840396,0.05
2015-06-11,1.7280563837770735,-0.021378532289004548,510300,510300,1.0,0.17994166479694895,0.24391257819317108,0.05
2015-06-12,1.7408714054479817,-0.014121213931763799,510300,510300,1.0,0.17057003977021679,0.2298284301999094,0.05
2015-06-15,1.6991404374427168,-0.03775401986431681,510300,510300,1.0,0.10609625668449252,0.17611130848448409,0.05
2015-06-16,1.654452156744165,-0.06306159157161784,510300,510300,1.0,0.06470712624233466,0.13116115054795885,0.05
2015-06-17,1.679096429188219,-0.04910521011538571,510300,510300,1.0,0.09071504802561403,0.1480017800790756,0.05
2015-06-18,1.613049779038154,-0.08650831241808787,510300,510300,1.0,0.05027813436029094,0.10497467947475556,0.05
2015-06-19,1.511507434212528,-0.14401310188037975,518880,518880,0.854,-0.02515463917525773,0.049672849263899636,0.05
2015-06-23,1.5222114806116551,-0.13795125708416756,518880,518880,0.856,-0.03996737357259372,0.09394635798983612,0.05
2015-06-24,1.5349537666744324,-0.13073512987569502,518880,518880,0.856,-0.02877106452938749,0.0897394828693415,0.05
2015-06-25,1.517571436562883,-0.1405789761562316,510300,510300,0.27,-0.007817451933234465,0.026809493276948072,0.05
2015-06-26,1.4870325735400567,-0.1578735431820485,510300,510300,0.27,-0.1002070393374741,0.004721749812447346,0.05
2015-06-29,1.4716829715947606,-0.16656622828509604,,,0.0,,-0.023226876814599784,0.05
2015-06-30,1.4714842943935953,-0.16667874184427756,510300,510300,0.27,-0.11905697445972496,0.0027389093742612516,0.05
2015-07-01,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.025311203319502096,0.05
2015-07-02,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.026733500417710943,0.05
2015-07-03,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.03304056879966544,0.05
2015-07-06,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.021419571608567667,0.05
2015-07-07,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.0301886792452829,0.05
2015-07-08,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.060109289617486295,0.05
2015-07-09,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.02320675105485237,0.05
2015-07-10,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.02623783326280149,0.05
2015-07-13,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.0244932432432432,0.05
2015-07-14,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.025327142254115698,0.05
2015-07-15,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.02493660185967883,0.05
2015-07-16,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.030366933783213867,0.05
2015-07-17,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.030366933783213867,0.05
2015-07-20,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.05557894736842106,0.05
2015-07-21,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.06155143338954461,0.05
2015-07-22,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.06925675675675669,0.05
2015-07-23,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.06437950021177474,0.05
2015-07-24,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.07372881355932204,0.05
2015-07-27,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.0638747884940778,0.05
2015-07-28,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.06881903143585388,0.05
2015-07-29,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.07024968260685571,0.05
2015-07-30,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.07587961000423904,0.05
2015-07-31,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.07904802379940512,0.05
2015-08-03,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.07048832271762207,0.05
2015-08-04,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.07075873827791979,0.05
2015-08-05,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.07322264793529165,0.05
2015-08-06,1.4458597018741033,-0.1811902916850937,,,0.0,,-0.06566523605150221,0.05
2015-08-07,1.4452813579933537,-0.18151781556841962,518880,518880,0.8,-0.0540657439446367,0.008675682572084176,0.05
2015-08-10,1.449510805040065,-0.17912262307625593,518880,518880,0.8,-0.05793991416309019,0.03055900621117935,0.05
2015-08-11,1.477764167771171,-0.1631223654670383,510300,510300,1.0,0.06522869022869004,0.06522869022869004,0.05
2015-08-12,1.462622402695204,-0.17169734976818107,510300,510300,1.0,0.17152757724516277,0.17152757724516277,0.05
2015-08-13,1.4824509045803993,-0.1604682036595415,510300,510300,1.0,0.07954843791021227,0.07954843791021227,0.05
2015-08-14,1.4781062995582452,-0.16292861165509065,,,0.0,,-0.0008691873098654046,0.05
2015-08-17,1.477515057038422,-0.1632634402104287,,,0.0,,-0.003896103896103842,0.05
2015-08-18,1.4780287519735071,-0.16297252789064076,,,0.0,,-0.003031615417929845,0.05
2015-08-19,1.4821379544116613,-0.16064543153030186,518880,518880,1.0,0.0013003901170351995,0.0013003901170351995,0.05
2015-08-20,1.5006165574796508,-0.15018075119613428,518880,518880,1.0,0.020443671161374688,0.020443671161374688,0.05
2015-08-21,1.522979889111627,-0.13751609706213141,518880,518880,1.0,0.03958242714223581,0.03958242714223581,0.05
2015-08-24,1.517244818399491,-0.14076394439537032,518880,518880,1.0,0.061524743646901525,0.061524743646901525,0.05
2015-08-25,1.5089608273708506,-0.14545527943227077,518880,518880,1.0,0.06379155435759198,0.06379155435759198,0.05
2015-08-26,1.4968534558674529,-0.15231184602466374,518880,518880,1.0,0.06578947368421062,0.06578947368421062,0.05
2015-08-27,1.4796482437310452,-0.16205538802438035,518880,518880,1.0,0.05115436849253063,0.05115436849253063,0.05
2015-08-28,1.4866577746014331,-0.1580857968393109,518880,518880,1.0,0.06724611161939631,0.06724611161939631,0.05
2015-08-31,1.4904811550761905,-0.15592056528381826,518880,518880,1.0,0.05693628558517849,0.05693628558517849,0.05
2015-09-01,1.5000396062630836,-0.15050748639508682,518880,518880,1.0,0.07390510948905105,0.07390510948905105,0.05
2015-09-02,1.498127916025705,-0.15159010217283309,518880,518880,1.0,0.07009558488848433,0.07009558488848433,0.05
2015-09-07,1.4739131730189097,-0.16530323535761904,518880,518880,1.0,0.06100917431192654,0.06100917431192654,0.05
2015-09-08,1.4675408722276473,-0.16891195461677355,518880,518880,1.0,0.06275957544993083,0.06275957544993083,0.05
2015-09-09,1.4739131730189097,-0.16530323535761904,518880,518880,1.0,0.05664687071722252,0.05664687071722252,0.05
2015-09-10,1.4567079608825018,-0.17504677735733576,518880,518880,1.0,0.04862385321100904,0.04862385321100904,0.05
2015-09-11,1.4573451909616275,-0.1746859054314206,518880,518880,1.0,0.05052824988516291,0.05052824988516291,0.05
2015-09-14,1.4541590405659968,-0.17649026506099763,518880,518880,1.0,0.048231511254019255,0.048231511254019255,0.05
2015-09-15,1.4528845804077442,-0.1772120089128285,518880,518880,1.0,0.04252400548696844,0.04252400548696844,0.05
2015-09-16,1.4509728901703658,-0.17829462469057467,518880,518880,1.0,0.03735763097949896,0.03735763097949896,0.05
2015-09-17,1.4688153323858997,-0.16819021076494267,518880,518880,1.0,0.023989338071968236,0.023989338071968236,0.05
2015-09-18,1.476360773752833,-0.16391712629017807,,,0.0,,-0.0038676407391490253,0.05
2015-09-21,1.4756225933659568,-0.16433516772703294,518880,518880,1.0,0.013822894168466604,0.013822894168466604,0.05
2015-09-22,1.4668204134310938,-0.1693199600797477,518880,518880,1.0,0.014789038712483826,0.014789038712483826,0.05
2015-09-23,1.4624193234636624,-0.17181235625610503,518880,518880,1.0,0.010864841373315892,0.010864841373315892,0.05
2015-09-24,1.4737364119513434,-0.16540333751690028,518880,518880,1.0,0.01824500434404852,0.01824500434404852,0.05
2015-09-25,1.483167319024411,-0.160062488567563,518880,518880,1.0,0.021212121212121238,0.021212121212121238,0.05
2015-09-28,1.4736279565200037,-0.16546475727981735,,,0.0,,-0.0004262574595055302,0.05
2015-09-29,1.4736279565200037,-0.16546475727981735,,,0.0,,-0.03179916317991638,0.05
2015-09-30,1.4730385053373958,-0.16579857137690535,,,0.0,,-0.02813943721125567,0.05
2015-10-08,1.4879944677134798,-0.15732880963248663,510300,510300,1.0,0.11867247737177355,0.11867247737177355,0.05
2015-10-09,1.5067225970643834,-0.1467228192233062,510300,510300,1.0,0.10172807303553966,0.10172807303553966,0.05
2015-10-12,1.5695956027424178,-0.11111699427819988,510300,510300,1.0,0.0807491556647224,0.0807491556647224,0.05
2015-10-13,1.557045303584183,-0.11822439673204732,518880,518880,0.8,0.012001714530647245,0.02733686067019403,0.05
2015-10-14,1.576038486448742,-0.10746830296918553,518880,518880,0.8,0.02479692176143633,0.018262150220913265,0.05
2015-10-15,1.581298523116072,-0.10448947377592455,518880,518880,0.8,0.02251486830926086,0.018701870187018743,0.05
2015-10-16,1.5786706900905365,-0.10597765080330146,518880,518880,0.8,0.021692896639727843,0.04788418708240516,0.05
2015-10-19,1.575148637661502,-0.10797223625190988,510300,510300,1.0,0.0912131346913958,0.0912131346913958,0.05
2015-10-20,1.595776106586019,-0.09629062441124103,510300,510300,1.0,0.07637655417406752,0.07637655417406752,0.05
2015-10-21,1.5465447898332654,-0.1241709782644056,518880,518880,0.8,0.037181150021616816,0.02717391304347827,0.05
2015-10-22,1.5400002429170885,-0.1278772428103654,510300,510300,1.0,0.05649216208222452,0.05649216208222452,0.05
2015-10-23,1.5671615014007882,-0.11249545845903663,510300,510300,1.0,0.07290436835891412,0.07290436835891412,0.05
2015-10-26,1.5697482879230455,-0.11103052661605284,510300,510300,1.0,0.11379626797185716,0.11379626797185716,0.05
2015-10-27,1.5706105500971312,-0.11054221600172487,510300,510300,1.0,0.148124803025528,0.148124803025528,0.05
2015-10-28,1.5430181605263886,-0.12616815566021766,510300,510300,1.0,0.06995515695067311,0.06995515695067311,0.05
2015-10-29,1.5451738159616029,-0.1249473791243979,510300,510300,1.0,0.09268292682926882,0.09268292682926882,0.05
2015-10-30,1.5456049470486457,-0.12470322381723398,510300,510300,1.0,0.09332113449222357,0.09332113449222357,0.05
2015-11-02,1.518445305306522,-0.14008409258616106,159941,159941,0.7,0.056806002143622525,0.056806002143622525,0.05
2015-11-03,1.532229485367164,-0.1322779268563984,159941,159941,1.0,0.06844919786096271,0.06844919786096271,0.05
2015-11-04,1.532229485367164,-0.1322779268563984,510300,510300,1.0,0.12808031639793138,0.12808031639793138,0.05
2015-11-05,1.5566096201127575,-0.11847113011544075,510300,510300,1.0,0.13634992458521844,0.13634992458521844,0.05
2015-11-06,1.593799656165359,-0.09740991474787741,510300,510300,1.0,0.18933086648165265,0.18933086648165265,0.05
2015-11-09,1.610328561077626,-0.088049374584516,510300,510300,1.0,0.1946658491722868,0.1946658491722868,0.05
2015-11-10,1.6057831122267523,-0.09062352312944055,510300,510300,1.0,0.21475461081588,0.21475461081588,0.05
2015-11-11,1.603716999112719,-0.0917935906498607,510300,510300,1.0,0.20490530891027614,0.20490530891027614,0.05
2015-11-12,1.587188094200452,-0.101154130813222,510300,510300,1.0,0.15103386275097352,0.15103386275097352,0.05
2015-11-13,1.5718988571566046,-0.10981263046433143,510300,510300,1.0,0.1257768570583011,0.1257768570583011,0.05
2015-11-16,1.5809897548583514,-0.10466433337448278,510300,510300,1.0,0.08693181818181794,0.08693181818181794,0.05
2015-11-17,1.575204638139058,-0.10794052243165908,510300,510300,1.0,0.0907010014306151,0.0907010014306151,0.05
2015-11-18,1.5615682915864373,-0.1156629680664325,510300,510300,1.0,0.09314434480763656,0.09314434480763656,0.05
2015-11-19,1.584884212789255,-0.10245884970389241,510300,510300,0.7,0.08178228990411718,0.08178228990411718,0.05
2015-11-20,1.5817028758657732,-0.10426048339974214,510300,510300,0.7,0.0639777468706535,0.0639777468706535,0.05
2015-11-23,1.5759666680809872,-0.10750897467244747,510300,510300,1.0,0.060462524380050064,0.060462524380050064,0.05
2015-11-24,1.575789402886398,-0.1076093623256118,518880,518880,0.8,-0.07563727538654397,0.0475797579757975,0.05
2015-11-25,1.582342692132275,-0.10389814688128851,510300,510300,1.0,0.08647575843493027,0.08647575843493027,0.05
2015-11-26,1.5746737394411086,-0.10824117747270445,510300,510300,0.7,0.06774916013437804,0.06774916013437804,0.05
2015-11-27,1.5140020020278526,-0.14260039472588193,518880,518880,0.8,-0.08198085726175619,0.03298969072164959,0.05
2015-11-30,1.5013738801614371,-0.14975186922136874,518880,518880,0.8,-0.0854629241726017,0.014213197969543456,0.05
2015-12-01,1.5195306691840034,-0.13946943649000998,518880,518880,0.8,-0.0743525480367585,0.023397761953204643,0.05
2015-12-02,1.5137785050356531,-0.14272696406504737,510300,510300,1.0,0.059793238334729715,0.059793238334729715,0.05
2015-12-03,1.5169712885949165,-0.14091884798609133,510300,510300,1.0,0.060546874999999556,0.060546874999999556,0.05
2015-12-04,1.4868968239486422,-0.1579504199932673,518880,518880,0.8,-0.06422798809017427,0.04016736401673571,0.05
2015-12-07,1.5071667421424644,-0.14647129391876823,510300,510300,1.0,0.060141843971630804,0.060141843971630804,0.05
2015-12-08,1.4845814230201797,-0.15926166254080432,510300,510300,1.0,0.05231560891938192,0.05231560891938192,0.05
2015-12-09,1.4852600311979505,-0.1588773576436,518880,518880,0.8,-0.03042155584528483,0.008000000000000451,0.05
2015-12-10,1.48472744131675,-0.15917897042436435,518880,518880,0.8,-0.022358614642700614,0.003018108651911877,0.05
2015-12-11,1.48472744131675,-0.15917897042436435,518880,518880,0.8,-0.022787028921998242,0.002000000000000446,0.05
2015-12-14,1.4905226454448273,-0.1558970687325295,,,0.0,,-0.003555555555555534,0.05
2015-12-15,1.4905226454448273,-0.1558970687325295,,,0.0,,-0.011111111111111072,0.05
2015-12-16,1.4899264363866491,-0.15623470990503663,518880,518880,0.8,-0.009782125389061869,0.0040404040404042885,0.05
2015-12-17,1.4904616591747544,-0.15593160607383927,518880,518880,0.8,-0.006687472135532668,0.013144590495450359,0.05
2015-12-18,1.4845747370020712,-0.1592654489223807,518880,518880,0.8,-0.005829596412555982,0.011156186612576446,0.05
2015-12-21,1.495824559095727,-0.1528945240427667,518880,518880,0.8,-0.009734513274336165,0.020639834881321484,0.05
2015-12-22,1.501706264243199,-0.14956363566545505,518880,518880,0.8,0.010332434860736761,0.011258955987718311,0.05
2015-12-23,1.499035377156951,-0.15107619478388,518880,518880,0.8,0.014466546112115841,0.010224948875256379,0.05
2015-12-24,1.499569792621178,-0.1507735481510044,518880,518880,0.8,0.010805943268797913,0.010166840458810888,0.05
2015-12-25,1.5022416318953358,-0.14926044979581699,518880,518880,0.8,0.0071620411817368,0.018300653594770733,0.05
2015-12-28,1.4988869460623178,-0.1511602533001689,518880,518880,1.0,0.014466546112115841,0.014466546112115841,0.05
2015-12-29,1.5014086029245166,-0.14973220525572106,518880,518880,0.8,0.016274864376130127,0.001050144394853847,0.05
2015-12-30,1.4996556950228743,-0.15072490047074516,518880,518880,1.0,0.008535489667565122,0.008535489667565122,0.05
2015-12-31,1.4908226227794774,-0.15572718755141102,518880,518880,0.8,0.006765899864682012,0.0029910269192430228,0.05
2016-01-04,1.5008250807572807,-0.1500626616720181,518880,518880,1.0,0.020398912058023466,0.020398912058023466,0.05
2016-01-05,1.5134930845486574,-0.1428886015084322,518880,518880,1.0,0.03985341273476872,0.03985341273476872,0.05
2016-01-06,1.526161088340034,-0.13571454134484617,518880,518880,1.0,0.03294223826714804,0.03294223826714804,0.05
2016-01-07,1.5594979404226037,-0.11683543565119925,518880,518880,1.0,0.059329710144927494,0.059329710144927494,0.05
2016-01-08,1.5588312033809522,-0.11721301776507231,518880,518880,1.0,0.07149404216315314,0.07149404216315314,0.05
2016-01-11,1.5648318367558147,-0.11381477874021584,518880,518880,1.0,0.06681818181818167,0.06681818181818167,0.05
2016-01-12,1.5454964625479244,-0.12476466004253106,518880,518880,1.0,0.03482142857142856,0.03482142857142856,0.05
2016-01-13,1.5334951957981993,-0.131561138092244,518880,518880,1.0,0.033707865168539186,0.033707865168539186,0.05
2016-01-14,1.544829725506273,-0.1251422421564039,518880,518880,1.0,0.03854773644105802,0.03854773644105802,0.05
2016-01-15,1.5361621439648048,-0.1300508096367522,518880,518880,1.0,0.03318385650224198,0.03318385650224198,0.05
2016-01-18,1.5421627773396676,-0.1266525706118956,518880,518880,1.0,0.037219730941704166,0.037219730941704166,0.05
2016-01-19,1.5408293032563647,-0.12740773483964163,518880,518880,1.0,0.030776092774308594,0.030776092774308594,0.05
2016-01-20,1.5528305700060898,-0.12061125678992868,518880,518880,1.0,0.04674157303370796,0.04674157303370796,0.05
2016-01-21,1.5668320478807691,-0.11268203239859687,518880,518880,1.0,0.055231252806466236,0.055231252806466236,0.05
2016-01-22,1.5568309922559982,-0.11834576410669106,518880,518880,1.0,0.048025134649910095,0.048025134649910095,0.05
2016-01-25,1.5594979404226037,-0.11683543565119925,518880,518880,1.0,0.05502931889941354,0.05502931889941354,0.05
2016-01-26,1.5861674220886592,-0.10173215109628186,518880,518880,1.0,0.06300268096514738,0.06300268096514738,0.05
2016-01-27,1.5835004739220535,-0.10324247955177368,518880,518880,1.0,0.05602489995553572,0.05602489995553572,0.05
2016-01-28,1.5741661553389343,-0.1085286291459947,518880,518880,1.0,0.05213903743315518,0.05213903743315518,0.05
2016-01-29,1.5754996294222368,-0.10777346491824902,518880,518880,1.0,0.0525612472160355,0.0525612472160355,0.05
2016-02-01,1.5888343702552647,-0.10022182264079016,518880,518880,1.0,0.059111111111111114,0.059111111111111114,0.05
2016-02-02,1.592834792505173,-0.09795632995755266,518880,518880,1.0,0.06461675579322623,0.06461675579322623,0.05
2016-02-03,1.5995021629216872,-0.094180508818823,518880,518880,1.0,0.0671708185053379,0.0671708185053379,0.05
2016-02-04,1.6141703778380176,-0.08587370231361846,518880,518880,1.0,0.07839643652561223,0.07839643652561223,0.05
2016-02-05,1.6341724890875595,-0.07454623889743028,518880,518880,1.0,0.0981182795698925,0.0981182795698925,0.05
2016-02-15,1.6981792450860933,-0.03829835596562814,518880,518880,1.0,0.13149711239449147,0.13149711239449147,0.05
2016-02-16,1.6748434486282946,-0.051513729951180975,518880,518880,1.0,0.10660792951541853,0.10660792951541853,0.05
2016-02-17,1.6888449265029737,-0.043584505559849385,518880,518880,1.0,0.10659676714722566,0.10659676714722566,0.05
2016-02-18,1.6915118746695792,-0.04207417710435768,518880,518880,1.0,0.08465156049593836,0.08465156049593836,0.05
2016-02-19,1.7161811452106808,-0.028103638891058935,518880,518880,1.0,0.10094097519247214,0.10094097519247214,0.05
2016-02-22,1.7035131414193043,-0.03527769905464473,518880,518880,1.0,0.08862377503195584,0.08862377503195584,0.05
2016-02-23,1.7048466155026072,-0.03452253482689882,518880,518880,1.0,0.10310612597066426,0.10310612597066426,0.05
2016-02-24,1.718181356335635,-0.026970892549440073,518880,518880,1.0,0.12043478260869578,0.12043478260869578,0.05
2016-02-25,1.7428506268767363,-0.01300035433614144,518880,518880,1.0,0.12818299525248156,0.12818299525248156,0.05
2016-02-26,1.7415171527934337,-0.013755518563887237,518880,518880,1.0,0.13368055555555558,0.13368055555555558,0.05
2016-02-29,1.7248487267521488,-0.023195071410710755,518880,518880,1.0,0.11846087332468658,0.11846087332468658,0.05
2016-03-01,1.750851471376553,-0.008469368969666213,518880,518880,1.0,0.13630463003028992,0.13630463003028992,0.05
2016-03-02,1.7300096048230515,-0.020272397058277214,518880,518880,0.8,0.11421210820094463,0.021881838074398585,0.05
2016-03-03,1.7417430032989225,-0.013627616398633968,518880,518880,0.8,0.11361702127659568,0.028446389496718183,0.05
2016-03-04,1.7598459493018763,-0.003375675690205693,518880,518880,0.8,0.1353319057815845,0.029443838604144013,0.05
2016-03-07,1.7587838016146329,-0.00397718414697501,518880,518880,0.8,0.13253527148353994,0.026143790849673332,0.05
2016-03-08,1.765688804082278,-6.678879594768095e-05,518880,518880,0.8,0.11895754518705326,0.02967032967033001,0.05
2016-03-09,1.7508310170005938,-0.00848095255664294,518880,518880,0.8,0.10905263157894729,0.0460164835164838,0.05
2016-03-10,1.7407547119690094,-0.014187299011357402,510300,510300,1.0,0.054756054756054606,0.054756054756054606,0.05
2016-03-11,1.7357154443101446,-0.017041103759167675,518880,518880,0.8,0.12187896741430371,0.023549488054607437,0.05
2016-03-14,1.7200236469629393,-0.025927578700095544,510300,510300,1.0,0.05728088336783976,0.05728088336783976,0.05
2016-03-15,1.712867023769182,-0.029980470237361945,518880,518880,0.8,0.07660108832147361,0.03175675675675671,0.05
2016-03-16,1.7229897215768382,-0.02424785093238835,518880,518880,0.8,0.0800333472280117,0.04344874405974197,0.05
