date,hs300_benchmark,baseline_fixed_05_nav,weak_step_06_relaxed_nav,weak_step_06_strict_nav,weak_tiered_065_nav,weak_tiered_060_nav,asym_045_06_nav
2020-12-08,2.175799589102683,3.835874994467624,3.505022506599026,3.43661384528967,3.2451604631291024,3.1430411217823715,3.241448191960744
2020-12-09,2.15010116875895,3.8535392037957856,3.5211631397911347,3.4524394565076606,3.2601044312737533,3.157514830227578,3.256375065091846
2020-12-10,2.1458180987016613,3.851389819379326,3.5191991444143587,3.4505137930657837,3.2582860463320067,3.155753666577252,3.254558760274663
2020-12-11,2.1218329063808445,3.832380281308083,3.501829219983595,3.433482883085032,3.2422039264870905,3.140177622011103,3.238495037421361
2020-12-14,2.140678414632915,3.851124117645939,3.5189563600282905,3.450275747181339,3.2559532752414437,3.153494303581601,3.2543342330404514
2020-12-15,2.1471030197188474,3.842463157586479,3.5110424264457456,3.4425162724078473,3.2514369653051545,3.1491201137657963,3.247015419636503
2020-12-16,2.151386089776136,3.863138332271482,3.529934322741459,3.461039449434925,3.2689320002548676,3.166064611549104,3.2644866635372645
2020-12-17,2.181795887182887,3.889593267528338,3.5541074627993683,3.484740794476428,3.289184990078206,3.1856802763450487,3.2868420067589414
2020-12-18,2.1693749840167493,3.8833931306354574,3.548442101080104,3.4791860054597126,3.308179016811893,3.2040765953469905,3.2816026747811473
2020-12-21,2.1886487992745485,3.883539428129498,3.5485757800998874,3.4793170754227005,3.30830364449797,3.2041973012247746,3.281726301267472
2020-12-22,2.1556691598334248,3.8840699180601135,3.549060514130327,3.479792348741818,3.30875555745091,3.2046349932929155,3.2821745837659697
2020-12-23,2.173229747068308,3.921489580729043,3.583252650222641,3.513317145821906,3.3406325626093536,3.2355088866459885,3.3137955041757645
2020-12-24,2.173229747068308,3.9024602799834662,3.5658646676908106,3.4962685301859038,3.3244219109154782,3.2198083548961307,3.297715081173193
2020-12-25,2.1912186413089207,3.942486368691944,3.6024384199576813,3.5321284606650614,3.358519274312928,3.2528327358228,3.331538522516427
2020-12-28,2.197214939389126,3.9336003568121503,3.5943188457594855,3.524167358830525,3.3509494720665445,3.245501141587487,3.324029532472945
2020-12-29,2.1903620272974638,3.8956699517902615,3.5596600199432418,3.4901849805612457,3.3186373764914934,3.2142058493277563,3.2919770169567024
2020-12-30,2.217773675664111,4.03847797218837,3.6901505407084243,3.618128675500831,3.4402924550841054,3.332032662218714,3.412654776316581
2020-12-31,2.2644591392885585,4.140272990419514,3.7831655191616878,3.709328250445065,3.5270094399475846,3.4160208201171027,3.4986751180304925
2021-01-04,2.2845895685578155,4.259350280452899,3.891972136216152,3.8160112534570283,3.628448820153422,3.514268086154493,3.599299582341502
2021-01-05,2.326991962124974,4.271330617246374,3.9029191431333037,3.82674460408891,3.638654611187519,3.524152719369072,3.6094233848883257
2021-01-06,2.347979005405689,4.312941758311429,3.940941233573852,3.8640246050557603,3.67410224656882,3.5584848816578813,3.6445862507703684
2021-01-07,2.3980909250759668,4.400347825343277,4.020808338889272,3.9423329181674225,3.748561593632015,3.630601127489075,3.7184474267355423
2021-01-08,2.386098328915558,4.375214678617851,3.99784298025237,3.919815781885122,3.7271512069349813,3.6098644870096233,3.697209040935975
2021-01-11,2.359114987554639,4.309174714604356,3.9374991055077193,3.8606496581197387,3.6708931831214846,3.5553768016439715,3.641402967417563
2021-01-12,2.427644108471259,4.44875275298792,4.06503823717049,3.98569956717547,3.7897967095622174,3.6705386487619434,3.759351279291221
2021-01-13,2.4182213543452233,4.401209808253236,4.021595973914936,3.943105180664777,3.749295898318574,3.6313123249327743,3.7191758323663353
2021-01-14,2.3741057327551496,4.324010504140332,3.951055276212386,3.8739412486430678,3.683531472882461,3.5676173872418397,3.653939727149583
2021-01-15,2.3668245136577584,4.332189154808881,3.958528500628776,3.881268615714169,3.690498689339143,3.574365357974416,3.6608509722919513
2021-01-18,2.392094626995762,4.4116067160633845,4.031096126012218,3.9524199152116766,3.7581528002855484,3.639890516184049,3.7279615821813827
2021-01-19,2.359552073572094,4.31669498416594,3.9443707356069955,3.8673871723851736,3.6772995388849896,3.561581560956874,3.647757857555697
2021-01-20,2.3725690949415617,4.463449400979143,4.078467267588607,3.9988664988504667,3.80231646763628,3.6826644326511024,3.771770459563712
2021-01-21,2.4133557618992256,4.569504656949584,4.1753750290916924,4.093882880134899,3.892662657326999,3.770167590852554,3.8613908507936485
2021-01-22,2.414657464036173,4.63815150145163,4.238100935262696,4.155384544446544,3.9511414265148246,3.8268061387446752,3.9193998292707617
2021-01-25,2.443294911049001,4.646562452616121,4.245786423756446,4.162920032768147,3.9583065347636626,3.833745773971959,3.9265073764364353
2021-01-26,2.391226825571132,4.515897330797904,4.126391450390293,4.04585532982955,3.8469957300918054,3.7259377193757954,3.8160907900041723
2021-01-27,2.3955658326942877,4.560418316692325,4.167072405270467,4.085742301316207,3.88492219964798,3.7626707114029885,3.85371257628238
2021-01-28,2.3365553358193694,4.40735258279052,4.02720892090544,3.948608577947995,3.7545287957218614,3.6363805525016333,3.7243666911524578
2021-01-29,2.320501009463693,4.347237003530203,3.9722784399568827,3.8947501930158532,3.7033176277554776,3.5867809075405805,3.6735669294336657
2021-02-01,2.347836754339574,4.4015837123503845,4.021937627977622,3.943440166554286,3.749614419170539,3.6316208225085482,3.719491794372766
2021-02-02,2.38254881132482,4.495092684157773,4.107381249374705,4.027216157074195,3.8292726994452013,3.7087724005085816,3.7985101377844583
2021-02-03,2.379945407050927,4.500758286524936,4.112558181323475,4.032292049162696,3.8340991041480343,3.713446926968435,3.8032977694397903
2021-02-04,2.3751724992154553,4.488851675521282,4.10167854118783,4.021624750492992,3.8239561185273168,3.7036231227942578,3.7932362677574263
2021-02-05,2.3786437049139795,4.4883431370592355,4.101213865264471,4.021169143800373,3.823522905557939,3.703203542254955,3.7928065350156865
2021-02-08,2.4098845562007,4.59541173687598,4.202073060125783,4.120059837036314,3.9175529792038275,3.794274659233954,3.8860812156233844
2021-02-09,2.4697628545002495,4.605282877666113,4.284685990614531,4.201060384160637,3.9945722331116276,3.8688702562627046,3.962481733355057
2021-02-10,2.519661436416541,4.706125622962793,4.381663363201675,4.296145017907017,4.084983320557773,3.956436270004377,4.052166500982616
2021-02-18,2.501003705786971,4.782030193474129,4.269983554196065,4.186644899963298,3.98086529066475,3.8555946465497417,3.9488849059862368
2021-02-19,2.5148885285810696,4.789463744919918,4.229256617942058,4.1467128445361965,3.9403409565309357,3.81634554005329,3.911220596089195
2021-02-22,2.4250710811317453,4.728972161730655,4.045731795195901,3.966769935292011,3.9258603477448553,3.8023206098841333,3.7414966631471285
2021-02-23,2.4185625704470115,4.716055867443476,4.014776804675845,3.9364191033638996,3.8983486560883454,3.7756746614977077,3.712869458082258
2021-02-24,2.354779165736622,4.559638584404889,3.931871297112612,3.855131689486768,3.8662397189296906,3.7445761346257678,3.636198364790139
2021-02-25,2.3769081020647165,4.630634549630606,3.9957177828657082,3.917732062665279,3.9290204664363477,3.8053812853453084,3.695243656344695
2021-02-26,2.3122568959296963,4.480562101673559,3.922626587384434,3.846067411757388,3.8571493237361083,3.7357717977582054,3.627648848324214
2021-03-01,2.350874059325782,4.5313256459869455,3.973757382591087,3.8962002706468883,3.9074266335335044,3.7844669713809713,3.6749346570070625
2021-03-02,2.320934910176008,4.502379387522128,3.945442744346664,3.8684382583825023,3.879584628865625,3.7575011043373356,3.6487492522712563
2021-03-03,2.366494484969143,4.585351080692776,4.03105996186958,3.9523844568963398,3.963772706754752,3.8390399353984663,3.7279281375474174
2021-03-04,2.2940330660124424,4.547781241806374,3.9974383898256405,3.9194190879809994,3.9307123526824825,3.8070199309856076,3.6968348753194227
2021-03-05,2.2849211510538154,4.480096333175662,3.937944267794217,3.8610861320294747,3.872211318376081,3.7503598186179974,3.641814653929126
2021-03-08,2.2042156185631185,4.454311606078249,3.915279840353675,3.8388640535717515,3.8499252100688808,3.728775013906527,3.620854569589966
2021-03-09,2.1603916466192454,4.418857606319305,3.88411625262293,3.8083086956923817,3.8192818111464804,3.6990959074282554,3.5920344536236204
2021-03-10,2.169503561577872,4.383403606560361,3.852952664892184,3.7777533378130115,3.7886384122240795,3.6694168009499832,3.563214337657275
2021-03-11,2.2254767534665807,4.476425554964257,3.9347177032427134,3.857922541385037,3.8690386122821976,3.747286951857261,3.6388307239223927
2021-03-12,2.2311174627266834,4.556350215700839,4.004970402335887,3.9268040957596577,3.938118639340943,3.814193155173358,3.7038004877476443
2021-03-15,2.186859590070495,4.574318920776843,4.0207646518098885,3.942290083742936,3.9536492480594716,3.829235043672634,3.718407024882424
2021-03-16,2.201178313576908,4.592269997130276,4.036543405874453,3.957760878745711,3.9691646200210218,3.844262174888167,3.732999231847624
2021-03-17,2.211158029960166,4.5692125745505425,4.016276242330314,3.9378892760072395,3.9492357600041808,3.824960440118855,3.7142561394701477
2021-03-18,2.228514058452789,4.576908090465575,4.023040497054239,3.944521510577357,3.9558871044420822,3.8314024787548444,3.720511728757676
2021-03-19,2.1682018594409245,4.533318489603998,3.984725825653722,3.9069546390480485,3.9182119891616813,3.794912931338131,3.6850782837218885
2021-03-22,2.192934200042912,4.573985408654588,4.020471499151463,3.9420026526400465,3.9533609887635626,3.8289558553763774,3.7181359170213963
2021-03-23,2.1734086679887112,4.5098790959894925,3.9641229147204684,3.8867538418111742,3.8979529861179625,3.775291442546996,3.6660246918353923
2021-03-24,2.140432213852727,4.465004677123925,3.9246789056187725,3.8480796742309638,3.8591673842660428,3.7377263535664293,3.6295468342051893
2021-03-25,2.138696611003465,4.458594045857416,3.919044047175673,3.842554793148077,3.853626584001483,3.732359912283491,3.624335711686589
2021-03-26,2.183822285084285,4.4938525178232185,3.9500357686127194,3.872941639103956,3.8841009854565622,3.7618753393396505,3.652996885538891
2021-03-29,2.188161292207441,4.56757477738808,4.0148366407083635,3.93647777155716,3.9478201884990027,3.82358941409344,3.7129247945027966
2021-03-30,2.207252923549326,4.55475351485506,4.003566923822164,3.9254280093913847,3.936738587969882,3.8128565315275633,3.702502549465595
2021-03-31,2.1911985971936496,4.548342883588551,3.9979320653790644,3.9199031283084977,3.9311977877053224,3.807490090244625,3.697291426946995
2021-04-01,2.2181004413572154,4.576733005215415,4.022886599480175,3.9443706166721717,3.9557357757569527,3.8312559121102447,3.7203694041328683
2021-04-02,2.2393615762606784,4.541873683692161,3.9922457259000335,3.914327770961757,3.929142594071192,3.8054995698439575,3.6920326947167514
2021-04-06,2.227212356315843,4.612603640946545,4.054416404612604,3.975285044369393,3.929142594071192,3.8054995698439575,3.7495281983052213
2021-04-07,2.212025831384798,4.610134828629047,4.052246351874684,3.9731573452547364,3.9535609943733294,3.829149567170672,3.7475213314418716
2021-04-08,2.2167987392202697,4.6008213224678265,4.0440599055411415,3.9651306764500123,3.94912812990872,3.824856196948196,3.7399504979831746
2021-04-09,2.185991788645864,4.6057969763854185,4.048433438243601,3.96941884949592,3.9455739145918023,3.8214138263709425,3.7439951452412665
2021-04-12,2.149544128811356,4.6505778616437565,4.087795232565738,4.008012406909096,3.983935634323159,3.858568372036054,3.7803969705641016
2021-04-13,2.1465068238251472,4.635650899890976,4.074674634458358,3.9951478877713695,3.971148394412706,3.846183523481016,3.7682630287898227
2021-04-14,2.1586560437699833,4.706968606043144,4.137361936526948,4.05661170142939,4.032242985095978,3.9053555776884163,3.8262363061558196
2021-04-15,2.1465068238251477,4.6588706181730775,4.095084453736503,4.015159361985609,3.991039656495632,3.8654488434555185,3.787138049327589
2021-04-16,2.153449235222197,4.6903830929845,4.1227834941854145,4.0423177912763615,4.01803494075103,3.8915946348494854,3.8127541486288425
2021-04-19,2.208120724973959,4.706968606043144,4.137361936526947,4.05661170142939,4.032242985095977,3.905355577688416,3.826236306155819
2021-04-20,2.2046495192754345,4.642285105114433,4.08050601139497,4.00086545183258,3.9768316121506837,3.8516879006165876,3.7736558918006122
2021-04-21,2.2098563278232204,4.606161857672706,4.052806970946058,3.9737070225418267,3.9462814752001782,3.8220991213243196,3.7480397924993576
2021-04-22,2.2081207249739583,4.642474946141602,4.087795232565736,4.008012406909095,3.9869473525850863,3.861485316961278,3.7803969705641007
2021-04-23,2.2302496613020524,4.585363232599461,4.037507187277466,3.958705849714427,3.9378999376286123,3.8139813356090966,3.7338905378179468
2021-04-26,2.2024800157138555,4.592444323502207,4.0437422343093665,3.964819205310723,3.943981163042997,3.8198711958380134,3.7396567153218836
2021-04-27,2.2081207249739583,4.632315584400805,4.081358441140151,4.001701244429892,3.980669359908513,3.8554048813806925,3.774444219650459
2021-04-28,2.224608952041949,4.755554027178291,4.065443892096357,3.9860973048025508,3.9651474304654095,3.8403713990357127,3.7597264293576
2021-04-29,2.2445683848084665,4.766428007423363,4.091485881440746,4.011631024192744,3.9905469513723046,3.8649716428729515,3.783810086200459
2021-04-30,2.2250428527542656,4.84254586913887,4.049815804935351,3.9707742360885017,3.949904895752282,3.8256085193729423,3.745273559290012
2021-05-06,2.195971505029122,4.70480878603462,3.9310852694481735,3.8543610029792488,3.8341034998407517,3.713451184336637,3.6354714456485575
2021-05-07,2.1695035615778724,4.534449762195154,3.9718032889946286,3.894284315729072,3.873816986206201,3.7519149589801852,3.673127509365862
2021-05-10,2.1690696608655564,4.577945683175442,3.946746525887579,3.869716593596131,3.8528459468823777,3.7316038404052545,3.6532429093151593
2021-05-11,2.180351079385762,4.556197722685297,3.8297108977785324,3.7549651878078727,3.8388462038505566,3.718044644013169,3.639968446056482
2021-05-12,2.1938020014675446,4.606942963828968,3.9201834638086708,3.843671971417016,3.9295345811008806,3.805879221749469,3.7259585623794895
2021-05-13,2.169937462290188,4.581068327835818,3.827535110158835,3.7528318657409865,3.8366652261561036,3.7159322977494815,3.6379004575078917
2021-05-14,2.22460895204195,4.488314654254288,3.73115186975249,3.6583297683048914,3.740052075340115,3.6223593883757443,3.5462925102836573
2021-05-17,2.2510768954932003,4.625782178121188,3.747637237030576,3.6744933853218695,3.756576766441804,3.638364077280181,3.5619611125138393
2021-05-18,2.251944696917832,4.594851985251135,3.7188561626478234,3.6462740405045793,3.727727038332808,3.610422198032896,3.534605992142327
2021-05-19,2.2458700869454136,4.639528930507878,3.724908840694763,3.6522085864705556,3.733794154301562,3.6162983928149655,3.5403587911637304
2021-05-20,2.251944696917832,4.673895811474603,3.7525007580332423,3.679261983407374,3.761451888777869,3.6430857883172982,3.566583671098276
2021-05-21,2.2280801577404747,4.625782178121188,3.713872073759371,3.641387227695828,3.7227310605110384,3.605583434614032,3.529868839189912
2021-05-24,2.2402293776853113,4.67045912337793,3.7497415662993943,3.6765566437136923,3.7586861153302387,3.640407048767065,3.5639611831048215
2021-05-25,2.3113890945050652,4.804489959148158,3.857350043919465,3.782064891767286,3.866551279787839,3.7448778912261633,3.6662382148495514
2021-05-26,2.311822995217381,4.759813013891415,3.8214805513794414,3.7468954757494215,3.830596224968639,3.7100542770731306,3.6321458709346417
2021-05-27,2.3200671087513767,4.797616582954812,3.8518316604517686,3.776654212379922,3.8610197328925775,3.7395204121256964,3.660993238862642
2021-05-28,2.313558598066643,4.82167339963152,3.8711460025887052,3.795591590235696,3.8803801470259938,3.75827158897733,3.679350654816825
2021-05-31,2.3161620023405365,4.9591409234984205,3.981513671942624,3.903805177982971,3.991011084931225,3.865421170986662,3.7842501745550097
2021-06-01,2.319633208039061,4.94539417111173,3.970476905007232,3.892983819208244,3.979947991140702,3.8547062127857292,3.7737602225811915
2021-06-02,2.3009754774094913,4.838856840114882,3.8849419612579443,3.809118288704105,3.8942090142641472,3.771665286728496,3.692463094784098
2021-06-03,2.2831855482045524,4.78043314247145,3.838035701782529,3.7631275139115132,3.8471908656544245,3.7261267143745305,3.64788079889537
2021-06-04,2.297504271710966,4.845730216308228,3.8904603447256405,3.8145289680914694,3.8997405611594096,3.7770227658289635,3.6977080707710077
2021-06-07,2.2949008674370726,4.811363335341503,3.862868427387161,3.7874755711546504,3.8720828266831018,3.7502353703266302,3.6714831908364616
2021-06-08,2.276677037519819,4.770123078181433,3.8297581265809852,3.755011494830468,3.8388935453115325,3.7180904957238305,3.640013334915006
2021-06-09,2.2801482432183438,4.769263562488455,3.8290680527283505,3.754334889373079,3.8382018253722805,3.717420542962318,3.639357450667844
2021-06-10,2.2949008674370734,4.764971225282216,3.825621891480895,3.750955987972643,3.8347474437294453,3.714074864473652,3.636082028962243
2021-06-11,2.2736397325336104,4.79831602042065,3.8523932133247083,3.7772048052432705,3.861582625281086,3.7400655913069176,3.6615269696827624
2021-06-15,2.248039590506991,4.741629868685312,3.806881966190226,3.732581815883204,3.8159628166432964,3.695881355690366,3.618270570457879
2021-06-16,2.2172326399325857,4.524888700285491,3.6328683742054406,3.5619645036241265,3.6415341365576324,3.52694163127414,3.4528784557745023
2021-06-17,2.222005547768057,4.6349265242423225,3.7212137362900233,3.648585600617196,3.7300902356780457,3.612711029823916,3.5368467601522164
2021-06-18,2.224175051329634,4.728291950629938,3.7961734374527,3.7220822889749523,3.805228744022639,3.685485064957059,3.608092594169671
2021-06-21,2.2211377463434254,4.764971225282216,3.825621891480895,3.7509559879726426,3.834747443729444,3.714074864473652,3.636082028962243
2021-06-22,2.232419164863631,4.7883125818791195,3.844361816771564,3.769330160062082,3.8535320708155925,3.7322683732569377,3.6538934874666067
2021-06-23,2.245870086945414,4.843484879915172,3.888657645894337,3.812761453118062,3.897933562210937,3.775272629875259,3.695994686382778
2021-06-24,2.251510796205517,4.835029075306382,3.881868788272315,3.806105095832591,3.8911285106009323,3.7686817209543877,3.689542181692864
2021-06-25,2.286656753903078,4.846867201758689,3.891373188943146,3.8154239960322514,3.90065558285494,3.7779089934436083,3.698575688258744
2021-06-28,2.290561860313918,4.858915032165293,3.9010459532830026,3.82490797389259,3.9103514203888743,3.7872997204740653,3.7077692169409326
2021-06-29,2.267131221848877,4.858915032165293,3.9010459532830026,3.82490797389259,3.9103514203888743,3.7872997204740653,3.7077692169409326
2021-06-30,2.2805821439306606,4.974297291921123,3.993682168265454,3.9157361778155453,4.003208607710963,3.877234859744485,3.7958157845536005
2021-07-01,2.279714342506029,4.962372606632271,3.9841082726565986,3.906349139033111,3.9936118747472724,3.867940118642358,3.786716226165972
2021-07-02,2.218534342069533,4.962821769564479,3.984468889219649,3.9067027173257145,3.993973351516946,3.8682902203906573,3.7870589760355227
2021-07-05,2.221571647055742,5.015672155980315,4.02690054004954,3.948306215861303,4.036506217850517,3.909484654204505,3.827388357092583
2021-07-06,2.2246089520419505,5.020786709504429,4.03100682883953,3.952332360880877,4.04062230168925,3.9134712123155233,3.831291200420686
2021-07-07,2.2476056897946757,5.063407988872039,4.065225902089442,3.98588356937732,4.074923000345357,3.9466925299073368,3.8638148948215414
2021-07-08,2.2285140584527903,5.059998286522631,4.0624883762294495,3.9831994726976045,4.072178944452869,3.944034824499992,3.8612129992694735
2021-07-09,2.2181004413572163,5.054883732998517,4.05838208743946,3.9791733276780312,4.068062860614136,3.9400482663889744,3.8573101559413705
2021-07-12,2.2476056897946757,5.1060292682396495,4.099444975339353,4.019434777873762,4.109223699001463,3.97991384749915,3.8963385892223963
2021-07-13,2.2545481011917246,5.107734119414354,4.100813738269349,4.02077682621362,4.1105957269477065,3.981242700202822,3.89763953699843
2021-07-14,2.229815760589737,5.089001214706703,4.085773771194549,4.006030399055264,4.095519883874376,3.9666412666948694,3.8833447228353672
2021-07-15,2.259321009027196,5.174530646886647,4.154442237937314,4.073358641056193,4.164352150830247,4.033307506471253,3.9486110206981464
2021-07-16,2.2371920726991013,4.998468310744231,4.013088199147331,3.9347634548972805,4.022660929301584,3.896075051891566,3.814260346547615
2021-07-19,2.246737888370044,4.964751829727407,3.986018464245832,3.9082220487934207,3.9955266228644746,3.869794613092972,3.788531777599571
2021-07-20,2.241097179109942,4.9564188014441,3.979328179264927,3.9016623402748523,3.9888203790285433,3.8632994026439,3.7821729617840623
2021-07-21,2.2580193068902488,5.114533724146417,4.106272893316998,4.026129433161224,4.116067904140781,3.986542677858451,3.9028282190284753
2021-07-22,2.260188810451827,5.104853218674847,4.098500767966871,4.018508998902876,4.108277239337991,3.978997171212663,3.8954411624624914
2021-07-23,2.2376259734114172,4.985460317858811,4.002644555315307,3.9245236430499,4.012192373436913,3.8859359225812664,3.804334131482016
2021-07-26,2.161693348756192,4.806400008151172,3.8588835527140115,3.783568470573213,3.8680884465797045,3.74636668615411,3.667695746181001
2021-07-27,2.0866285255255974,4.79379305731012,3.848761890936401,3.7736443565520377,3.857942640818184,3.73654015058387,3.658075560617248
2021-07-28,2.090967532648753,4.7480928605113055,3.812070866992563,3.7376694432252755,3.817725047247232,3.697588132078521,3.6232023879486412
2021-07-29,2.128716894620208,4.752790525568454,3.815842451212446,3.7413674162124173,3.8765632023733576,3.7545747566822567,3.626787109594336
2021-07-30,2.1139642704014783,4.705400703980438,3.7777948890490984,3.704062440662645,3.8379101968291742,3.7171380914429952,3.5906246081887363
2021-08-02,2.166466256591663,4.691044027538088,3.766268436298377,3.6927609534295023,3.826200325900634,3.7057967090129638,3.5796692318098238
2021-08-03,2.1673340580162948,4.679549892095422,3.7570402134835574,3.6837128408330444,3.816825256189392,3.6967166558208953,3.570898219909524
2021-08-04,2.1864256893581793,4.641330261382249,3.7263550636625387,3.6536265830355092,3.7856518196085185,3.6665241910123956,3.5417333612315978
2021-08-05,2.173408667988713,4.637304168447463,3.7231226602459704,3.6504572674850313,3.782367979591509,3.6633436875124663,3.5386611067572304
2021-08-06,2.1664662565916637,4.611002209765969,3.7020057753449938,3.6297525276770974,3.7643029384949522,3.6458471206467347,3.5185904547497517
2021-08-09,2.1903307957690203,4.538492563855325,3.6437904209127407,3.5726733812026716,3.6832521421428037,3.56734684653629,3.463259371316715
2021-08-10,2.215063136371009,4.555250074860329,3.6572444163130338,3.5858647906101893,3.6968518423599463,3.5805185887388853,3.4760467905338843
2021-08-11,2.2033478171384884,4.549669370327575,3.6527638718520072,3.581471694388921,3.6923227742529203,3.576132042228945,3.471788233975803
2021-08-12,2.18946299434439,4.485471581666511,3.601221804948574,3.5309355907257642,3.6402225142481246,3.5256712833508677,3.4227998110424016
2021-08-13,2.1777476751118696,4.569508519964713,3.668692002699367,3.5970889507393617,3.708423404444811,3.5917260146548653,3.4869272079705964
2021-08-16,2.176445972974923,4.605757862914853,3.697795280218874,3.6256242101502614,3.737841866234457,3.6202187305605946,3.514588567972804
2021-08-17,2.1278490931955787,4.608540798179455,3.7000295976087347,3.6278149196427996,3.7401003809572577,3.6224061739023234,3.5167121864428785
2021-08-18,2.1508458309483034,4.572368100593744,3.6709878558614664,3.599339994990509,3.710744121363329,3.5939737028015055,3.489109313432308
2021-08-19,2.1360932067295737,4.514800870995537,3.6247692233932787,3.554023426565775,3.664024947815823,3.5487246973042827,3.445180576173924
2021-08-20,2.097042142621172,4.512994950647139,3.6233193157039216,3.552601817195149,3.6625593378366967,3.547305207425361,3.4438025039434543
2021-08-23,2.1282829939078933,4.544622408522294,3.6487118499918734,3.5774987571539287,3.6882268695843394,3.572165028286024,3.467936968930659
2021-08-24,2.150845830948303,4.552664599051629,3.6551686319302936,3.583829519984642,3.6947535775337164,3.5784863525187784,3.474073850576882
2021-08-25,2.1569204409207217,4.5485672009124825,3.6518789801615563,3.580604073416656,3.691428299313936,3.5752657148015117,3.470947184111363
2021-08-26,2.120038880373898,4.594293537852872,3.688590991073233,3.6165995641017963,3.728537895973705,3.6112075394476637,3.505840303951635
2021-08-27,2.125679589634,4.613498945195953,3.7040103133089404,3.6317179424233186,3.744124207230551,3.626303377626935,3.5204956781810863
2021-08-30,2.11786937681232,4.635082565992192,3.7213390165290994,3.648708435721206,3.7616405777906943,3.6432685396275293,3.536965833400647
2021-08-31,2.1170015753876883,4.7596429243547735,3.821343992683887,3.7467615823142304,3.862728593317886,3.741175497798398,3.632016078019166
2021-09-01,2.1473746252497787,4.731085066808645,3.7984159287277834,3.724281012820345,3.839552221757979,3.7187284448116076,3.610223981551051
2021-09-02,2.1456390224005166,4.802587611898952,3.8558227185826115,3.7805673757345066,3.897580718812256,3.7749308898213547,3.664786560617314
2021-09-03,2.133923703167996,4.788775512401918,3.8447334868317866,3.769694576117169,3.8863713922915744,3.76407430057029,3.65424674318947
2021-09-06,2.1703713630025043,4.790548851077045,3.8461572358820604,3.7710905373953567,3.887810560337354,3.765468180595772,3.655599952806704
2021-09-07,2.1977071078783856,4.868328980024421,3.908604069232175,3.8323185756408904,3.950933683826226,3.8266049333434524,3.7116094095891645
2021-09-08,2.1885951929197582,4.941348456562095,3.97080247033388,3.893303030370799,4.013805684581507,3.8874984657366207,3.698854124024703
2021-09-09,2.187727391495127,4.909874899513929,4.064768178324172,3.9854347791552667,4.108789027546801,3.9794928543704637,3.7863844026304707
2021-09-10,2.2089885263985907,4.9688878189792405,4.113623565082875,4.033336639481652,4.158173511050968,4.027323297331646,3.8318938305467016
2021-09-13,2.19727320716607,4.992492986765365,4.133165719786357,4.052497383612206,4.177927304452636,4.04645547451612,3.8500976017131943
2021-09-14,2.168635760153242,5.0121639599204695,4.149450848705925,4.068464670387668,4.194388798954026,4.062398955503181,3.865267411018605
2021-09-15,2.1456390224005166,5.008229765289449,4.146193822922011,4.065271213032575,4.191096500053748,4.059210259305769,3.862233449157523
2021-09-16,2.1213405825108445,4.976756208241283,4.120137616650702,4.039723554191836,4.164758108851525,4.033700689726471,3.837961754268866
2021-09-17,2.138262710291152,5.008229765289449,4.146193822922011,4.065271213032575,4.191096500053748,4.059210259305769,3.8622334491575225
2021-09-22,2.1239439867847376,4.913809094144951,4.068025204108085,3.9886282365103587,4.112081326447079,3.982681550567876,3.7894183644915524
2021-09-23,2.1365271074418897,4.957085235086178,4.1038524877311335,4.023756267416374,4.148296614350135,4.01775720873941,3.822791944963455
2021-09-24,2.1395644124280984,4.937414261931074,4.087567358811565,4.007788980640912,4.131835119848746,4.0018137277523484,3.807622135658044
2021-09-27,2.1534492352221966,4.91774328877597,4.071282229891998,3.9918216938654507,4.115373625347357,3.9858702467652876,3.792452326352634
2021-09-28,2.1495441288113564,4.882335537096783,4.041968997836776,3.96308057766962,4.085742935244856,3.957171980988578,3.765146669602896
2021-09-29,2.1352254053049426,4.827256812262492,3.996370636861985,3.9183721746983267,4.036015064965389,3.9090089570140045,3.7226712035477463
2021-09-30,2.1413000152773605,4.791467050284633,3.9667411476031447,3.889320973793316,4.079434297938122,3.9510618651090206,3.695070949101296
2021-10-08,2.172106965851766,4.754000783455468,3.9357237200139266,3.858908923400576,4.0475356806013885,3.920167039673892,3.666177812056035
2021-10-11,2.1716730651394505,4.799844753738897,3.973676848227961,3.896121308099059,4.086567038380791,3.957970151086562,3.7015316444017463
2021-10-12,2.149110228099041,4.774369100039922,3.9521909042893513,3.8750547122984544,4.064470689421973,3.93656913433935,3.6815172082922594
2021-10-13,2.173408667988713,4.70711629911647,3.882213368944661,3.8064429512121736,3.9925051269746232,3.8668681982241244,3.6163322243670764
2021-10-14,2.1616933487561925,4.676860421792111,3.856873984730683,3.7815981239801313,3.9664458634117374,3.841628972641258,3.5927282585439566
2021-10-15,2.1721069658517664,4.697840730226319,3.8785013154861825,3.802803347105254,3.98868761591685,3.8631708173476578,3.6128743983114933
2021-10-18,2.146940724537463,4.765732620474018,3.9529954547551243,3.8758435600917864,4.065298096767793,3.937370504669701,3.6822666575107847
2021-10-19,2.167334058016295,4.791953982897534,3.9529954547551243,3.8758435600917864,4.065298096767793,3.937370504669701,3.6822666575107847
2021-10-20,2.161259448043877,4.764718181515259,3.874160229596203,3.798546987596861,3.9842232019279065,3.8588468904074227,3.6088306203681535
2021-10-21,2.1708052637148194,4.822299372416406,3.874160229596203,3.798546987596861,3.9842232019279065,3.8588468904074227,3.6088306203681535
