total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,strategy,trigger_days,avg_moved_weight,max_moved_weight,avg_weighted_vol20,scope,cap,vol20_cut,breadth_cut,annualized_return_diff,sharpe_rf0_diff,max_drawdown_diff,max_drawdown_integral_diff,is_integral_valid_change,is_strict_drawdown_safe
15.1169727092222,0.2173748066973682,0.20443660714244907,1.0632870978234537,-0.1812268168083846,953,1657,0.814452401746725,0.07132169576059866,0.8,221.76466254256485,7.239497512829036,221.76466254256485,7.239497512829036,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap65_vol018_br010,56,0.27499999999999997,0.35,0.021539665650492233,soymeal_only,0.65,0.018,-0.01,-0.04500657461116564,-0.20565905767724568,0.008600781080329578,31.893532956420643,False,False
15.1169727092222,0.2173748066973682,0.20443660714244907,1.0632870978234537,-0.1812268168083846,953,1657,0.814452401746725,0.07132169576059866,0.8,221.76466254256485,7.239497512829036,221.76466254256485,7.239497512829036,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap65_vol018_br015,56,0.27499999999999997,0.35,0.021539665650492233,soymeal_only,0.65,0.018,-0.015,-0.04500657461116564,-0.20565905767724568,0.008600781080329578,31.893532956420643,False,False
15.1169727092222,0.2173748066973682,0.20443660714244907,1.0632870978234537,-0.1812268168083846,953,1657,0.814452401746725,0.07132169576059866,0.8,221.76466254256485,7.239497512829036,221.76466254256485,7.239497512829036,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap65_vol018_br020,56,0.27499999999999997,0.35,0.021539665650492233,soymeal_only,0.65,0.018,-0.02,-0.04500657461116564,-0.20565905767724568,0.008600781080329578,31.893532956420643,False,False
15.071910558501468,0.21713365528988637,0.20564220204363773,1.05588081207091,-0.21521665951865998,947,1633,0.814452401746725,0.07132169576059866,0.8,224.35625551311333,9.921161032350751,224.35625551311333,9.921161032350751,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,both_cap80_vol024_br010,9,0.19999999999999996,0.19999999999999996,0.028425098299536593,both,0.8,0.024,-0.01,-0.04524772601864746,-0.21306534342978933,-0.02538906162994581,34.48512592696912,False,False
15.071910558501468,0.21713365528988637,0.20564220204363773,1.05588081207091,-0.21521665951865998,947,1633,0.814452401746725,0.07132169576059866,0.8,224.35625551311333,9.921161032350751,224.35625551311333,9.921161032350751,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,both_cap80_vol024_br015,9,0.19999999999999996,0.19999999999999996,0.028425098299536593,both,0.8,0.024,-0.015,-0.04524772601864746,-0.21306534342978933,-0.02538906162994581,34.48512592696912,False,False
15.071910558501468,0.21713365528988637,0.20564220204363773,1.05588081207091,-0.21521665951865998,947,1633,0.814452401746725,0.07132169576059866,0.8,224.35625551311333,9.921161032350751,224.35625551311333,9.921161032350751,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,both_cap80_vol024_br020,9,0.19999999999999996,0.19999999999999996,0.028425098299536593,both,0.8,0.024,-0.02,-0.04524772601864746,-0.21306534342978933,-0.02538906162994581,34.48512592696912,False,False
15.071698711913264,0.2171325201036347,0.20388543570029266,1.064973176518675,-0.1811902916850936,953,1657,0.814452401746725,0.07132169576059866,0.8,225.2677514329215,27.074081673397487,225.2677514329215,27.074081673397487,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap50_vol018_br010,56,0.42499999999999993,0.5,0.021539665650492233,soymeal_only,0.5,0.018,-0.01,-0.04524886120489913,-0.20397297898202438,0.008637306203620576,35.39662184677729,False,False
15.071698711913264,0.2171325201036347,0.20388543570029266,1.064973176518675,-0.1811902916850936,953,1657,0.814452401746725,0.07132169576059866,0.8,225.2677514329215,27.074081673397487,225.2677514329215,27.074081673397487,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap50_vol018_br015,56,0.42499999999999993,0.5,0.021539665650492233,soymeal_only,0.5,0.018,-0.015,-0.04524886120489913,-0.20397297898202438,0.008637306203620576,35.39662184677729,False,False
15.071698711913264,0.2171325201036347,0.20388543570029266,1.064973176518675,-0.1811902916850936,953,1657,0.814452401746725,0.07132169576059866,0.8,225.2677514329215,27.074081673397487,225.2677514329215,27.074081673397487,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,soymeal_only_cap50_vol018_br020,56,0.42499999999999993,0.5,0.021539665650492233,soymeal_only,0.5,0.018,-0.02,-0.04524886120489913,-0.20397297898202438,0.008637306203620576,35.39662184677729,False,False
15.07020301290046,0.21712450496027014,0.2055392425456021,1.0563652092475608,-0.22335844112065972,946,1634,0.814452401746725,0.07132169576059866,0.8,225.10937320917824,10.695043699617308,225.10937320917824,10.695043699617308,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,gold_only_cap65_vol018_br010,8,0.2,0.35,0.03793867456762054,gold_only,0.65,0.018,-0.01,-0.0452568763482637,-0.2125809462531385,-0.03353084323194555,35.23824362303404,False,False
15.07020301290046,0.21712450496027014,0.2055392425456021,1.0563652092475608,-0.22335844112065972,946,1634,0.814452401746725,0.07132169576059866,0.8,225.10937320917824,10.695043699617308,225.10937320917824,10.695043699617308,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,gold_only_cap65_vol018_br015,8,0.2,0.35,0.03793867456762054,gold_only,0.65,0.018,-0.015,-0.0452568763482637,-0.2125809462531385,-0.03353084323194555,35.23824362303404,False,False
15.07020301290046,0.21712450496027014,0.2055392425456021,1.0563652092475608,-0.22335844112065972,946,1634,0.814452401746725,0.07132169576059866,0.8,225.10937320917824,10.695043699617308,225.10937320917824,10.695043699617308,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,gold_only_cap65_vol018_br020,8,0.2,0.35,0.03793867456762054,gold_only,0.65,0.018,-0.02,-0.0452568763482637,-0.2125809462531385,-0.03353084323194555,35.23824362303404,False,False
15.07020301290046,0.21712450496027014,0.2055392425456021,1.0563652092475608,-0.22335844112065972,946,1634,0.814452401746725,0.07132169576059866,0.8,225.10937320917824,10.695043699617308,225.10937320917824,10.695043699617308,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,gold_only_cap65_vol020_br010,8,0.2,0.35,0.03793867456762054,gold_only,0.65,0.02,-0.01,-0.0452568763482637,-0.2125809462531385,-0.03353084323194555,35.23824362303404,False,False
15.07020301290046,0.21712450496027014,0.2055392425456021,1.0563652092475608,-0.22335844112065972,946,1634,0.814452401746725,0.07132169576059866,0.8,225.10937320917824,10.695043699617308,225.10937320917824,10.695043699617308,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,gold_only_cap65_vol020_br015,8,0.2,0.35,0.03793867456762054,gold_only,0.65,0.02,-0.015,-0.0452568763482637,-0.2125809462531385,-0.03353084323194555,35.23824362303404,False,False
15.07020301290046,0.21712450496027014,0.2055392425456021,1.0563652092475608,-0.22335844112065972,946,1634,0.814452401746725,0.07132169576059866,0.8,225.10937320917824,10.695043699617308,225.10937320917824,10.695043699617308,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,gold_only_cap65_vol020_br020,8,0.2,0.35,0.03793867456762054,gold_only,0.65,0.02,-0.02,-0.0452568763482637,-0.2125809462531385,-0.03353084323194555,35.23824362303404,False,False
