date,baseline_nav,both_cap50_vol018_br010_nav,both_cap50_vol018_br015_nav,both_cap50_vol018_br020_nav,both_cap50_vol020_br010_nav,both_cap50_vol020_br015_nav,both_cap50_vol020_br020_nav,both_cap50_vol022_br010_nav,both_cap50_vol022_br015_nav,both_cap50_vol022_br020_nav,both_cap50_vol024_br010_nav,both_cap50_vol024_br015_nav,both_cap50_vol024_br020_nav,both_cap65_vol018_br010_nav,both_cap65_vol018_br015_nav,both_cap65_vol018_br020_nav,both_cap65_vol020_br010_nav,both_cap65_vol020_br015_nav,both_cap65_vol020_br020_nav,both_cap65_vol022_br010_nav,both_cap65_vol022_br015_nav,both_cap65_vol022_br020_nav,both_cap65_vol024_br010_nav,both_cap65_vol024_br015_nav,both_cap65_vol024_br020_nav,both_cap80_vol018_br010_nav,both_cap80_vol018_br015_nav,both_cap80_vol018_br020_nav,both_cap80_vol020_br010_nav,both_cap80_vol020_br015_nav,both_cap80_vol020_br020_nav,both_cap80_vol022_br010_nav,both_cap80_vol022_br015_nav,both_cap80_vol022_br020_nav,both_cap80_vol024_br010_nav,both_cap80_vol024_br015_nav,both_cap80_vol024_br020_nav,gold_only_cap50_vol018_br010_nav,gold_only_cap50_vol018_br015_nav,gold_only_cap50_vol018_br020_nav,gold_only_cap50_vol020_br010_nav,gold_only_cap50_vol020_br015_nav,gold_only_cap50_vol020_br020_nav,gold_only_cap50_vol022_br010_nav,gold_only_cap50_vol022_br015_nav,gold_only_cap50_vol022_br020_nav,gold_only_cap50_vol024_br010_nav,gold_only_cap50_vol024_br015_nav,gold_only_cap50_vol024_br020_nav,gold_only_cap65_vol018_br010_nav,gold_only_cap65_vol018_br015_nav,gold_only_cap65_vol018_br020_nav,gold_only_cap65_vol020_br010_nav,gold_only_cap65_vol020_br015_nav,gold_only_cap65_vol020_br020_nav,gold_only_cap65_vol022_br010_nav,gold_only_cap65_vol022_br015_nav,gold_only_cap65_vol022_br020_nav,gold_only_cap65_vol024_br010_nav,gold_only_cap65_vol024_br015_nav,gold_only_cap65_vol024_br020_nav,gold_only_cap80_vol018_br010_nav,gold_only_cap80_vol018_br015_nav,gold_only_cap80_vol018_br020_nav,gold_only_cap80_vol020_br010_nav,gold_only_cap80_vol020_br015_nav,gold_only_cap80_vol020_br020_nav,gold_only_cap80_vol022_br010_nav,gold_only_cap80_vol022_br015_nav,gold_only_cap80_vol022_br020_nav,gold_only_cap80_vol024_br010_nav,gold_only_cap80_vol024_br015_nav,gold_only_cap80_vol024_br020_nav,soymeal_only_cap50_vol018_br010_nav,soymeal_only_cap50_vol018_br015_nav,soymeal_only_cap50_vol018_br020_nav,soymeal_only_cap50_vol020_br010_nav,soymeal_only_cap50_vol020_br015_nav,soymeal_only_cap50_vol020_br020_nav,soymeal_only_cap50_vol022_br010_nav,soymeal_only_cap50_vol022_br015_nav,soymeal_only_cap50_vol022_br020_nav,soymeal_only_cap50_vol024_br010_nav,soymeal_only_cap50_vol024_br015_nav,soymeal_only_cap50_vol024_br020_nav,soymeal_only_cap65_vol018_br010_nav,soymeal_only_cap65_vol018_br015_nav,soymeal_only_cap65_vol018_br020_nav,soymeal_only_cap65_vol020_br010_nav,soymeal_only_cap65_vol020_br015_nav,soymeal_only_cap65_vol020_br020_nav,soymeal_only_cap65_vol022_br010_nav,soymeal_only_cap65_vol022_br015_nav,soymeal_only_cap65_vol022_br020_nav,soymeal_only_cap65_vol024_br010_nav,soymeal_only_cap65_vol024_br015_nav,soymeal_only_cap65_vol024_br020_nav,soymeal_only_cap80_vol018_br010_nav,soymeal_only_cap80_vol018_br015_nav,soymeal_only_cap80_vol018_br020_nav,soymeal_only_cap80_vol020_br010_nav,soymeal_only_cap80_vol020_br015_nav,soymeal_only_cap80_vol020_br020_nav,soymeal_only_cap80_vol022_br010_nav,soymeal_only_cap80_vol022_br015_nav,soymeal_only_cap80_vol022_br020_nav,soymeal_only_cap80_vol024_br010_nav,soymeal_only_cap80_vol024_br015_nav,soymeal_only_cap80_vol024_br020_nav,hs300_benchmark
2018-03-23,1.665389308203056,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6971883694821588,1.6113449100321877
2018-03-26,1.6733062020850322,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.705256429096047,1.6038964743925932
2018-03-27,1.745517332829773,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.7770675179159712,1.6183795436918038
2018-03-28,1.7330671378737832,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.764392285976485,1.5856891872735854
2018-03-29,1.755477488794565,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.7872077034675602,1.614655325872007
2018-03-30,1.8102583466009203,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.8429787240012998,1.6121725139921423
2018-04-02,1.7978081516449305,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.8303034920618135,1.6067930882524355
2018-04-03,1.7679276837505549,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.7998829354070465,1.5964480387529993
2018-04-04,1.7265317815374852,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.7593221932006906,1.5923100189532249
2018-04-09,1.72398527448507,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.7551462681188057,1.5943790288531123
2018-04-10,1.7255137431436456,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.756702363812742,1.625414177351421
2018-04-11,1.7336637711555418,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.764999703390898,1.6274831872513082
