base_pool,plus_510500_risk,plus_588000_risk,plus_510050_risk,plus_511380_defensive,plus_513660_defensive,plus_513300_defensive
1.4949428750673888,1.6512210838165837,1.4687000468917597,1.4069767610616095,1.4949428750673888,1.5206929102047984,1.4949428750673888
1.4861375616484174,1.6414952813063284,1.460049305484161,1.3986895739316008,1.4861375616484174,1.5117359273583753,1.4861375616484174
1.4961085858886514,1.65250865561468,1.4698452943566658,1.4080738785923115,1.4961085858886514,1.5218787001174483,1.4961085858886514
1.5087367791946864,1.6664569738984114,1.4822518072810449,1.4199589979584841,1.5087367791946864,1.534724411046916,1.5087367791946864
1.5213649725007214,1.6804052921821429,1.4946583202054238,1.4318441173246566,1.5213649725007214,1.5475701219763838,1.5213649725007214
1.5545970601481813,1.7171113929288038,1.527307038427473,1.4631207472356362,1.5545970601481813,1.581374624422351,1.5545970601481813
1.553932418395232,1.7163772709138707,1.526654064063032,1.4624952146374166,1.553932418395232,1.5806985343734317,1.553932418395232
1.559914194171775,1.7229843690482698,1.532530833343001,1.468125008021393,1.559914194171775,1.5867833448137059,1.559914194171775
1.5406395833362483,1.7016948306152064,1.5135945767742125,1.4499845626730248,1.5406395833362483,1.567176733395045,1.5406395833362483
1.5286760317831625,1.6884806343464083,1.5018410382142746,1.438724975905072,1.5286760317831625,1.5550071125144966,1.5286760317831625
1.539974941583299,1.7009607086002732,1.5129416024097715,1.4493590300748054,1.539974941583299,1.5665006433461257,1.539974941583299
1.5313345987949594,1.6914171224061412,1.5044529356720384,1.4412271062979505,1.5313345987949594,1.557711472710174,1.5313345987949594
1.5373163745715026,1.6980242205405405,1.5103297049520077,1.446856899681927,1.5373163745715026,1.5637962831504484,1.5373163745715026
1.535987091065604,1.696555976510674,1.5090237562231255,1.4456058344854879,1.535987091065604,1.5624441030526095,1.535987091065604
1.5479506426186895,1.7097701727794719,1.5207772947830633,1.4568654212534407,1.5479506426186895,1.5746137239331577,1.5479506426186895
1.5619081194306228,1.7251867350930694,1.534489756436324,1.470001605816052,1.5619081194306228,1.5888116149604639,1.5619081194306228
1.5519384931363847,1.714174904869071,1.5246951409697092,1.460618616842758,1.5519384931363847,1.5786702642266737,1.5519384931363847
1.5545970601481816,1.717111392928804,1.5273070384274732,1.4631207472356365,1.5545970601481816,1.581374624422351,1.5545970601481816
1.5811827302661496,1.7464762735261328,1.5534260130051127,1.4881420511644203,1.5811827302661496,1.608418226379125,1.5811827302661496
1.5785241632543527,1.7435397854663999,1.5508141155473487,1.4856399207715418,1.5785241632543527,1.6057138661834476,1.5785241632543527
1.569219178713064,1.7332620772573348,1.541672474445175,1.4768824643964675,1.569219178713064,1.596248605498577,1.569219178713064
1.570548462218962,1.734730321287201,1.5429784231740566,1.4781335295929063,1.570548462218962,1.5976007855964154,1.570548462218962
1.5838412972779463,1.7494127615858655,1.5560379104628765,1.4906441815572984,1.5838412972779463,1.6111225865748025,1.5838412972779463
1.5878291477956412,1.7538174936754645,1.5599557566495221,1.4943973771466157,1.5878291477956412,1.6151791268683182,1.5878291477956412
1.5944755653251335,1.761158713824797,1.5664855002939324,1.500652703128812,1.5944755653251335,1.621940027357512,1.5944755653251335
1.6090976838900155,1.7773093981533277,1.5808509363116339,1.5144144202896428,1.6090976838900155,1.6368140084337373,1.6090976838900155
1.6290369364784918,1.7993330586013245,1.6004401672448638,1.5331803982362309,1.6290369364784918,1.6570967099013179,1.6290369364784918
1.692842544761615,1.8698087720349137,1.6631257062311986,1.593231527665312,1.692842544761615,1.722001354597575,1.692842544761615
1.669580083408393,1.8441145015122509,1.6402716034757638,1.571337886727626,1.669580083408393,1.6983382028853977,1.669580083408393
1.683537560220326,1.8595310638258484,1.6539840651290245,1.5844740712902374,1.683537560220326,1.712536093912704,1.683537560220326
1.6861961272321229,1.8624675518855813,1.6565959625867885,1.586976201683116,1.6861961272321229,1.7152404541083812,1.6861961272321229
1.7107878720912433,1.8896300664381105,1.680756014071105,1.6101209078172412,1.7107878720912433,1.7402557859183971,1.7107878720912433
1.6981596787852087,1.8756817481543795,1.6683495011467266,1.5982357884510692,1.6981596787852087,1.7274100749889298,1.6981596787852087
1.699488962291107,1.8771499921842458,1.6696554498756084,1.5994868536475082,1.699488962291107,1.7287622550867685,1.699488962291107
1.712781797350091,1.891643249239662,1.682714937164428,1.6119975056119,1.712781797350091,1.7422840560651554,1.712781797350091
1.7373735422092114,1.913179750771733,1.7068749886487447,1.635142211746025,1.7373735422092114,1.767299387875171,1.7373735422092114
1.7360442587033131,1.9117159560121526,1.7055690399198629,1.633891146549586,1.7360442587033131,1.7659472077773326,1.7360442587033131
1.719428214879583,1.8934185215173962,1.6892446808088382,1.618252831594096,1.719428214879583,1.7490449565543489,1.719428214879583
1.7453492432446018,1.9219625193292162,1.7147106810220367,1.6426486029246603,1.7453492432446018,1.7754124684622032,1.7453492432446018
1.7245728743682864,1.899083773185663,1.6942990288767936,1.623094766670615,1.7245728743682864,1.754278231578009,1.7245728743682864
1.736269399450707,1.9119638789305826,1.7057902284560733,1.6341030394619067,1.736269399450707,1.7661762265205032,1.736269399450707
1.7543154551117919,1.9318360292962347,1.7235194964018146,1.6510872208426342,1.7543154551117919,1.7845331211943118,1.7543154551117919
1.7532566453312641,1.930670077713106,1.7224792733938015,1.6500907140326198,1.7532566453312641,1.7834560736673746,1.7532566453312641
1.7601399481290918,1.9382499073877821,1.729241743927322,1.6550780742838587,1.7601399481290918,1.790457939717258,1.7601399481290918
1.7453288531485915,1.9219400659431967,1.714690648861968,1.6488177316860948,1.7453288531485915,1.775391727151643,1.7453288531485915
1.7352842139264246,1.9108790017006614,1.7048223372745153,1.6112556760995105,1.7352842139264246,1.7651740714100979,1.7352842139264246
1.7302607826767185,1.905347245453176,1.6998870893563176,1.6152784157442683,1.7302607826767185,1.760064112752992,1.7302607826767185
1.714618298392452,1.888405359169817,1.6845191995292432,1.6006754336470228,1.714618298392452,1.744152190400774,1.714618298392452
1.7074841656121367,1.8691210492173274,1.677510302183578,1.6176382754294094,1.7074841656121367,1.7368951738816671,1.7074841656121367
1.7175750518163764,1.880167176724366,1.6874240489149894,1.6461666911543322,1.7175750518163764,1.7471598731985416,1.7175750518163764
1.7313633810629148,1.8952607611612118,1.7009703322872134,1.643853576365825,1.7313633810629148,1.7611857031339064,1.7313633810629148
1.7298051540199582,1.8935550264761667,1.699439458988155,1.6500218824685113,1.7298051540199582,1.7596006360010858,1.7298051540199582
1.767761654783244,1.935104632592635,1.736729656079045,1.6901158721359706,1.767761654783244,1.7982109284541068,1.767761654783244
1.7580346254394545,1.9244568060071898,1.72717337891849,1.6723819920907483,1.7580346254394545,1.788316353345484,1.7580346254394545
1.743412543071533,1.9084505422375497,1.7128079784623331,1.6739240686164198,1.743412543071533,1.7792771896984765,1.743412543071533
1.7238754686589026,1.887064014760335,1.69361386570758,1.6500218824685118,1.7238754686589026,1.7710493183010267,1.7238754686589026
1.7320390462531832,1.8960003873637776,1.7016341365791234,1.6538770737826907,1.7320390462531832,1.7694018305630723,1.7320390462531832
1.7276902624571768,1.8912399313107655,1.6973616930820241,1.6339003205347054,1.7276902624571768,1.7685778949027404,1.7276902624571768
1.7309539040391504,1.8948125214997824,1.7005680433877282,1.6369867910339446,1.7309539040391504,1.7661058000001388,1.7309539040391504
1.743458635815483,1.908500998294284,1.712853262075727,1.647328755554038,1.743458635815483,1.7883624425205609,1.743458635815483
1.7299606298115133,1.8937252201918633,1.6995922054951658,1.6458020375229407,1.7299606298115133,1.7851108688403188,1.7299606298115133
1.7353515946909508,1.8996265141158017,1.7048885352100152,1.6526722686628785,1.7353515946909508,1.7906736948572721,1.7353515946909508
1.7520635858172076,1.9160026047547314,1.7213071573260486,1.6586455529595474,1.7520635858172076,1.8079184555098278,1.7520635858172076
1.7488290068895453,1.9277680490578,1.7181293594971392,1.6555834380925454,1.7488290068895453,1.804580759899656,1.7488290068895453
1.7272651473717948,1.9042371604516626,1.6969440406377414,1.6351693389791968,1.7272651473717948,1.7823294558318423,1.7272651473717948
1.711168103609336,1.8868831301046363,1.6811295708522813,1.619930571237817,1.711168103609336,1.765719246743041,1.711168103609336
1.7234192682421812,1.920708782475959,1.69316567361636,1.6315285177400645,1.7234192682421812,1.7807466445876625,1.7234192682421812
1.730863269709328,1.9115905631410803,1.7004790000893655,1.6385756135359335,1.730863269709328,1.7865783295056108,1.730863269709328
1.7171001912449535,1.9418865822214826,1.6869575242369248,1.6255463667239118,1.7171001912449535,1.8207321923928133,1.7171001912449535
1.7234422048783604,1.954828570954858,1.6931882076136078,1.631550231420953,1.7234422048783604,1.82745696503323,1.7234422048783604
1.725027708286712,1.9521813459866677,1.6947458784577782,1.6330511975952129,1.725027708286712,1.829138158193334,1.725027708286712
1.7007166560253184,1.918649829722922,1.6708615921804932,1.6100363829232214,1.7007166560253184,1.8033598630717367,1.7007166560253184
1.7028306605697874,1.9221794630138427,1.6729384866393875,1.6120376711555684,1.7028306605697874,1.8056014539518754,1.7028306605697874
1.671728685809969,1.8374682640317481,1.6423824884470737,1.5825940182303972,1.671728685809969,1.7726223843664644,1.671728685809969
1.6882268563407075,1.8227614586529124,1.6585910434602755,1.5982125251180992,1.6882268563407075,1.7918074744340158,1.6882268563407075
1.6707402719947568,1.831994214588081,1.6414114256453025,1.5816583055129159,1.6707402719947568,1.7918074744340158,1.6707402719947568
1.6635210239058904,1.8240781902040581,1.6343189071394275,1.57482397950144,1.6635210239058904,1.7878212509091347,1.6635210239058904
1.660939920688038,1.821247968031515,1.6317831136450296,1.5723804977644324,1.660939920688038,1.775855910691115,1.660939920688038
1.6753997163442416,1.8371033720283692,1.645989076235643,1.5860693136019464,1.6753997163442416,1.7806501223735207,1.6753997163442416
1.6815834292534704,1.8438839150393156,1.6520642377626948,1.591923317988943,1.6815834292534704,1.7894335983134797,1.6815834292534704
1.7057807262071372,1.8704166495228514,1.6758367656386528,1.6148304426565223,1.7057807262071372,1.7640956173209368,1.7057807262071372
1.7271546973741103,1.893853560799262,1.6968355295237152,1.6352283008795518,1.7271546973741103,1.7862002924887945,1.7271546973741103
1.7110032440999283,1.8761432263735744,1.6809676053529727,1.6231244644555731,1.7110032440999283,1.7694966754900827,1.7110032440999283
1.7099806048804438,1.8733343659360497,1.679962917953434,1.6221543489743893,1.7099806048804438,1.768439075684037,1.7099806048804438
1.712366331465668,1.797808862059917,1.6823067645351517,1.624417542337308,1.712366331465668,1.7709063622165082,1.712366331465668
1.7059769048557214,1.7911006200373054,1.6760295004883787,1.6183562828509745,1.7059769048557214,1.7642985026559987,1.7059769048557214
1.697670650262791,1.7823799054079104,1.667869057227574,1.6104766455187414,1.697670650262791,1.7557082852273367,1.697670650262791
1.7053379621947269,1.7904297958350444,1.6754017740837017,1.6177501569023414,1.7053379621947269,1.763637716699948,1.7053379621947269
1.6995874782457752,1.784392378014694,1.6697522364416062,1.6122950233646416,1.6995874782457752,1.7576906430954897,1.6995874782457752
1.7136442167876575,1.7991505104644396,1.6835622173445066,1.6256297942345748,1.7136442167876575,1.7722279341286102,1.7136442167876575
1.721950471380588,1.8078712250938347,1.6917226606053115,1.633509431566808,1.721950471380588,1.7808181515572723,1.721950471380588
1.7136442167876575,1.7991505104644396,1.6835622173445066,1.6256297942345748,1.7136442167876575,1.77222793412861,1.7136442167876575
1.713005274126663,1.7984796862621786,1.6829344909398294,1.6250236682859416,1.713005274126663,1.7715671481725592,1.713005274126663
1.6868086250258822,1.7709758939694709,1.6571977083480602,1.6001725043919754,1.6868086250258822,1.744474923974471,1.6868086250258822
1.6855307397038928,1.7696342455649483,1.6559422555387056,1.5989602524947086,1.6855307397038928,1.743153352062369,1.6855307397038928
1.6836139117209088,1.7676217729581647,1.6540590763246736,1.5971418746488086,1.6836139117209088,1.7411709941942162,1.6836139117209088
1.6759465997889733,1.759571882531031,1.6465263594685464,1.589868363265209,1.6759465997889733,1.7332415627216051,1.6759465997889733
1.6482864525231842,1.730531567403044,1.619351769546864,1.563628867885898,1.6482864525231842,1.704635808291182,1.6482864525231842
1.647627137942175,1.7298393547760829,1.6187040288390453,1.5630034163387438,1.647627137942175,1.7039539539678656,1.647627137942175
1.6420311831703143,1.7239641767282134,1.6132063077067473,1.5576948752103066,1.6420311831703143,1.6981666923719887,1.6420311831703143
1.6287931023137474,1.7100655508073037,1.600200613443065,1.5451367149760529,1.6287931023137474,1.68447604616992,1.6287931023137474
1.6400173617502087,1.7218498709694843,1.6112278377173792,1.5557844856039225,1.6400173617502087,1.6960840251881624,1.6400173617502087
1.6415453282363115,1.7234540789238038,1.6127289816655632,1.5572339742551065,1.6415453282363115,1.6976642276961018,1.6415453282363115
1.6425637355744958,1.7245233020825,1.6137295114719472,1.5582000752085021,1.6425637355744958,1.6987174509470957,1.6425637355744958
1.6389998623008741,1.7207816010008796,1.6102281998623993,1.5548192459093284,1.6389998623008741,1.695031740863677,1.6389998623008741
1.6629417406312987,1.7459181154521746,1.6337497928363023,1.5775314462380738,1.6629417406312987,1.7184162775928624,1.6629417406312987
1.6649720395897192,1.7480497209346038,1.635744451110654,1.5794574670804857,1.6649720395897192,1.740750875710596,1.6649720395897192
1.6756278606430932,1.759237239148585,1.6462132155977622,1.5895659948698009,1.6756278606430932,1.743821660055841,1.6756278606430932
1.7151438011208446,1.8007249200718174,1.6850354773714966,1.6270523584676377,1.7151438011208446,1.6939433727495132,1.7151438011208446
1.711617807990787,1.7970229892522864,1.6815713809422452,1.6237074637512579,1.711617807990787,1.7047660571618315,1.711617807990787
1.7181694551027133,1.8039015461489458,1.6880080178070958,1.6299226119378654,1.7181694551027133,1.7009069376210015,1.7181694551027133
1.7418336204916738,1.8287464905208142,1.711256772924146,1.652371362930123,1.7418336204916738,1.6854616986868722,1.7418336204916738
1.7107227283143644,1.7960832474780222,1.6806920138542725,1.622858356231767,1.7107227283143644,1.6831395930170396,1.7107227283143644
1.7117308890382332,1.7971417127435712,1.6816824769195275,1.6238147368468578,1.7117308890382332,1.7249519164318392,1.7117308890382332
1.7092108582851406,1.7944959391510154,1.6792066837992927,1.6214241373078857,1.7092108582851406,1.7141769797536257,1.7092108582851406
1.6905557545221461,1.7749099952723757,1.6608790592268516,1.6037271776971505,1.6905557545221461,1.7303648230700175,1.6905557545221461
1.6935892751283916,1.7780948804975374,1.663859328192941,1.6066048937543267,1.6935892751283916,1.7319029251349687,1.6935892751283916
1.7562539734099045,1.8422268829955875,1.725423985170464,1.6660510725907418,1.7562539734099045,1.6811568238879508,1.7562539734099045
1.7677744985830743,1.8951953947386382,1.7367422744136496,1.6769798924608554,1.7677744985830743,1.6960681426071837,1.7677744985830743
1.7622736444149234,1.9128515653196556,1.731337984450835,1.6717615674772432,1.7622736444149234,1.690790419956921,1.7622736444149234
1.768779730997073,1.9131508224481473,1.7377298605737632,1.6779334951669003,1.768779730997073,1.695674973631342,1.768779730997073
1.7627796301428074,1.9143478509621146,1.7318350879018523,1.6722415652893023,1.7627796301428074,1.718550858604446,1.7627796301428074
1.7827969999669984,1.911654536805688,1.7515010647694391,1.6912308236602243,1.7827969999669984,1.7179354102969622,1.7827969999669984
1.8016344397809112,1.9496601921241479,1.770007824592464,1.709100754366145,1.8016344397809112,1.7360875077574456,1.8016344397809112
1.8061230961241839,1.9595356773643782,1.774417685257908,1.713358868983065,1.8061230961241839,1.740412858134917,1.8061230961241839
1.8151004088107283,1.9712067053755586,1.7832374065887955,1.7218750982169042,1.8151004088107283,1.7490635588898589,1.8151004088107283
1.8157091267190804,1.978987390716346,1.783835438818288,1.7224525517853913,1.8157091267190804,1.7496501304679237,1.8157091267190804
1.8058142540939082,1.9712067053755586,1.7741142647647823,1.7130658893778412,1.8058142540939082,1.7401152523727306,1.8058142540939082
1.818695233684153,1.9762940765599195,1.7867691264613215,1.7252852894118125,1.818695233684153,1.7525275971084486,1.818695233684153
1.8073206611825252,2.0011324182247403,1.7755942277778107,1.7144949259430233,1.8073206611825252,1.741566853469157,1.8073206611825252
1.7939468597842576,2.015197503263855,1.7624551954653744,1.7018080159052125,1.7939468597842576,1.7286796167322833,1.7939468597842576
1.7840218425793655,2.022080417219167,1.7527044060022188,1.6923927571726802,1.7840218425793655,1.7191156907752583,1.7840218425793655
1.7855126686316602,2.0172923031632983,1.7541690614946999,1.6938070129586185,1.7855126686316602,1.720552277703483,1.7855126686316602
1.7789417956967304,2.0092123606940198,1.7477135363046712,1.6875736264058512,1.7789417956967304,1.7142204657856444,1.7789417956967304
1.7698079960812536,2.008613846437036,1.7387400750793076,1.678908947562934,1.7698079960812536,1.7054189713977388,1.7698079960812536
1.7642809727492292,2.005322018023626,1.7333100753366417,1.6736657974889873,1.7642809727492292,1.7000930318231278,1.7642809727492292
1.7850779979682774,2.014898246135364,1.7537420212148733,1.693394667400449,1.7850779979682774,1.7201334211962886,1.7850779979682774
1.760814801879388,2.002030189610217,1.7299047510236032,1.6703776525037437,1.760814801879388,1.6967529669276011,1.760814801879388
1.776412570793674,2.005022760895135,1.7452287104322768,1.6851743049373398,1.776412570793674,1.7117832589574715,1.776412570793674
1.785292293982305,2.0328828214891885,1.7539525553905266,1.6935979569641613,1.785292293982305,1.7203399207084542,1.785292293982305
1.7608121233077487,1.9558358034914733,1.729902119472687,1.6703751115061314,1.7608121233077487,1.6967503858075585,1.7608121233077487
1.7830792026880995,1.9805691356367934,1.751778313590532,1.6914985321769287,1.7830792026880995,1.718207345939366,1.7830792026880995
1.7745149413879646,1.971056315580901,1.7433643927759763,1.6833741396112376,1.7745149413879646,1.709954668965594,1.7745149413879646
1.7830792026880995,1.9805691356367934,1.751778313590532,1.6914985321769287,1.7830792026880995,1.718207345939366,1.7830792026880995
1.7984948730283428,1.9976922117373999,1.766923371056733,1.7061224387951732,1.7984948730283428,1.7330621644921562,1.7984948730283428
1.7693763846078836,1.9653486235473656,1.7383160402872428,1.6784995040718227,1.7693763846078836,1.7050030627813306,1.7693763846078836
1.7774428225271646,1.9743084823990493,1.7462408767126905,1.6861516419464557,1.7774428225271646,1.7127760281479716,1.7774428225271646
1.7757354462624553,1.9724120008923929,1.744563472417274,1.6845319581762253,1.7757354462624553,1.711130769521275,1.7757354462624553
1.7966418031635303,1.9956338999277545,1.7651028307252365,1.7043645443888977,1.7966418031635303,1.7312765128792276,1.7966418031635303
1.8034926775321234,2.003243562081912,1.7718334420912052,1.7108635512311816,1.8034926775321234,1.7378781392391103,1.8034926775321234
1.7949290845713823,1.9937314843892155,1.7634201778837448,1.7027397926783272,1.7949290845713823,1.729626106289257,1.7949290845713823
1.7949290845713823,1.9937314843892155,1.7634201778837448,1.7027397926783272,1.7949290845713823,1.729626106289257,1.7949290845713823
1.8034926775321234,2.003243562081912,1.7718334420912052,1.7108635512311816,1.8034926775321234,1.7378781392391103,1.8034926775321234
1.7978509824895874,1.9969770052979638,1.7662907836313306,1.7055116190965613,1.7978509824895874,1.7324416999317473,1.7978509824895874
1.7988562113500857,1.9980935710973702,1.7672783663003233,1.706465218431617,1.7988562113500857,1.7334103566295849,1.7988562113500857
1.7915975073621655,1.9900309090117347,1.7601470845201073,1.6995793284932654,1.7915975073621655,1.7264157382776677,1.7915975073621655
1.7962603500312482,1.995210197885046,1.7647280737745774,1.7040026830580177,1.7962603500312482,1.7266907438122274,1.7962603500312482
1.7960585208613111,1.994986014559905,1.764529787595022,1.703811220029239,1.7960585208613111,1.7261461100495765,1.7960585208613111
1.7846346910172277,1.982296906434002,1.7533064962522458,1.692974129122691,1.7846346910172277,1.720859378763471,1.7846346910172277
1.7867437324549102,1.9846395406652553,1.7553785147287253,1.6949748481545557,1.7867437324549102,1.7196225198436164,1.7867437324549102
1.7851049041382594,1.9828191993267028,1.7537684550631316,1.693420191643546,1.7851049041382594,1.7156785641024066,1.7851049041382594
1.7733738271422275,1.9697888140296882,1.7422433101084214,1.68229163409561,1.7733738271422275,1.7131883139699788,1.7733738271422275
1.7753741078073155,1.972010641384251,1.744208477042629,1.6841891784132363,1.7753741078073155,1.7180093464113013,1.7753741078073155
1.7698748849461032,1.9659023366872495,1.738805789750135,1.6789724009510623,1.7698748849461032,1.7159446381331906,1.7698748849461032
1.7724459838174975,1.968758204817884,1.7413317545183942,1.6814114457004423,1.7724459838174975,1.7306697332346277,1.7724459838174975
1.769686267921227,1.9656928288553135,1.738620483784335,1.6787934714788095,1.769686267921227,1.7280959801027744,1.769686267921227
1.7616818359581983,1.9568018436032957,1.7307565648376582,1.6712001548746107,1.7616818359581983,1.731687972604981,1.7616818359581983
1.7655734576711761,1.9611244927826919,1.7345798714587075,1.6748918991366526,1.7655734576711761,1.736355537770214,1.7655734576711761
1.7801455784614508,1.977310589639455,1.7488961873828355,1.6887155817247816,1.7801455784614508,1.7632822004296662,1.7801455784614508
1.7836315847514035,1.981313541167442,1.7523209989170472,1.6920225433637963,1.7836315847514035,1.7712825158530467,1.7836315847514035
1.7846795469046064,1.9778984005406492,1.7533505647213463,1.693016681168358,1.7846795469046064,1.7723232223841003,1.7846795469046064
1.7804557878442293,1.9732173549690346,1.7492009512254088,1.6890098584539626,1.7804557878442293,1.7681287067460154,1.7804557878442293
1.7720742721935954,1.9639284120726765,1.7409665680697615,1.6810588255446606,1.7720742721935954,1.793134253673718,1.7720742721935954
1.7622019921256644,1.9529873067129402,1.7312675899746652,1.671693595318785,1.7622019921256644,1.7486847285122287,1.7622019921256644
1.764673523671423,1.9557264193450767,1.7336957352621476,1.6740381866165677,1.764673523671423,1.7493625132907216,1.764673523671423
1.7577556575653257,1.9480595884396987,1.7268993081585646,1.6674756287971397,1.7577556575653257,1.735808130621157,1.7577556575653257
1.7493471183662794,1.938740696282548,1.7186383758367367,1.6594989602949797,1.7493471183662794,1.7555004282399398,1.7493471183662794
1.7518231935515112,1.9414848444726152,1.7210709850028183,1.6618478618665224,1.7518231935515112,1.7521146993523022,1.7518231935515112
1.7552884743299952,1.9453252948890922,1.724475434849521,1.6651351624763608,1.7552884743299952,1.7595669030034866,1.7552884743299952
1.7656791883429424,1.956840962596681,1.7346837460917592,1.6749921993789694,1.7656791883429424,1.7764858155323662,1.7656791883429424
1.7671613954265462,1.9584836412641284,1.7361399339163903,1.6763982788747755,1.7671613954265462,1.7643331334688672,1.7671613954265462
1.7676553608760015,1.9590310860275846,1.7366252280977785,1.6768668737815189,1.7676553608760015,1.7487779204090554,1.7676553608760015
1.7651857061629368,1.9562940534239834,1.7341989266963147,1.6745240629204898,1.7651857061629368,1.7562339503022724,1.7651857061629368
1.7548095270644282,1.9447944942576003,1.7240048952167841,1.664680814405072,1.7548095270644282,1.7460774166137771,1.7548095270644282
1.7523353507837591,1.9420524505575543,1.7215741516211311,1.662333714208519,1.7523353507837591,1.7616734479078031,1.7523353507837591
1.7577804606308272,1.9480870768163487,1.7269236758210837,1.6674991579532348,1.7577804606308272,1.74069913129325,1.7577804606308272
1.705350005807931,1.8899802234522876,1.6754136062784781,1.6177615819439368,1.705350005807931,1.763772726016045,1.705350005807931
1.7023592568024948,1.8866656801301935,1.6724753580833238,1.61492444069683,1.7023592568024948,1.759714188583218,1.7023592568024948
1.6993671936634793,1.8833496803994634,1.6695358188234193,1.612086052811314,1.6993671936634793,1.7509156176403018,1.6993671936634793
1.703857264780682,1.8883258703807024,1.673947069427283,1.6163455095380082,1.703857264780682,1.739395321365552,1.703857264780682
1.6988715814894437,1.8828004106283085,1.669048906824716,1.6116158957573556,1.6988715814894437,1.7461832055464908,1.6988715814894437
1.7038609253411015,1.8883299272527676,1.6739506657287535,1.616348982088508,1.7038609253411015,1.7373675233437318,1.7038609253411015
1.7068523417425783,1.89164521022673,1.67688956960421,1.61918675645355,1.7068523417425783,1.7563792637066533,1.7068523417425783
1.7068523417425783,1.89164521022673,1.67688956960421,1.61918675645355,1.7068523417425783,1.7543477888956192,1.7068523417425783
1.7173177137649418,1.9032436188149817,1.6871712282791558,1.629114616858083,1.7173177137649418,1.7624760411993827,1.7173177137649418
1.7123417841343296,1.897728968706137,1.6822826481175355,1.6243942557806237,1.7123417841343296,1.7563868725349705,1.7123417841343296
1.7168233765900793,1.9026957620811586,1.6866855688977778,1.6286456693181086,1.7168233765900793,1.7712844190200865,1.7168233765900793
1.7217996762323695,1.908210822261104,1.6915745125757424,1.6333663814030888,1.7217996762323695,1.773987380460651,1.7217996762323695
1.7267087570969901,1.9136513862027364,1.6963974174614818,1.6380233271317617,1.7267087570969901,1.7642922903420564,1.7267087570969901
1.7251390218632654,1.9119117031243702,1.6948552379910622,1.6365342150161872,1.7251390218632654,1.7626883882599271,1.7251390218632654
1.718881429327546,1.9049766305007716,1.688707493750182,1.630598018478662,1.718881429327546,1.7562945929997278,1.718881429327546
1.7253233633329537,1.9121160023772428,1.6950363434564888,1.6367090885298972,1.7253233633329537,1.7528776774491444,1.7253233633329537
1.7307691472631295,1.9181513756989501,1.7003865299064231,1.6418751717361608,1.7307691472631295,1.773389166605058,1.7307691472631295
1.7431362008341413,1.931857351945459,1.712536487247662,1.6536070414877588,1.7431362008341413,1.741997672943294,1.7431362008341413
1.7426423945449534,1.931310083573803,1.7120513494325778,1.6531385975666577,1.7426423945449534,1.7415041891832534,1.7426423945449534
1.7328382283080683,1.920444466408972,1.7024192894709564,1.6438379827796596,1.7328382283080683,1.730694864166257,1.7328382283080683
1.7289191020558117,1.9161010348056344,1.6985689611363672,1.6401201466380488,1.7289191020558117,1.7386003477525191,1.7289191020558117
1.7335515659128062,1.9212350337183266,1.7031201048606288,1.6445146826758514,1.7335515659128062,1.7435678101781913,1.7335515659128062
1.7555933297129933,1.945663155529382,1.7247749386785782,1.6654243601923633,1.7555933297129933,1.7089695060865202,1.7555933297129933
1.729681577226994,1.9169460595744503,1.69931805151189,1.6397651641683797,1.729681577226994,1.6837458998570103,1.729681577226994
1.7179400389550195,1.9039333202239574,1.6877826289226803,1.6533156937065592,1.7179400389550195,1.6713395525199588,1.7179400389550195
1.6874461776832597,1.8701380321340975,1.6578240691498023,1.6584846917370544,1.6874461776832597,1.66189883577998,1.6874461776832597
1.6964733646277277,1.880142550115946,1.6666927892258407,1.667356945889423,1.6964733646277277,1.6707893542876437,1.6964733646277277
1.7009458277170388,1.885099225730999,1.6710867409002128,1.6717526484997223,1.7009458277170388,1.6751941058580908,1.7009458277170388
1.6979463640972587,1.8817750243042877,1.6681399310705578,1.6688046644024415,1.6979463640972587,1.6722400530630437,1.6979463640972587
1.6834425512669726,1.8657009519317322,1.6538907240010299,1.6545497791984145,1.6834425512669726,1.6579558228601485,1.6834425512669726
1.6944691939548397,1.8779213973184083,1.6647238005705938,1.6638883241609579,1.6944691939548397,1.667480473633328,1.6944691939548397
1.6974715756938517,1.8812488327953845,1.6676734772936423,1.6764197006609145,1.6974715756938517,1.6825455688730673,1.6974715756938517
1.698059198588679,1.8819000748549553,1.6682507848199575,1.6808390646305202,1.698059198588679,1.6831280247515734,1.698059198588679
1.6862023304645095,1.868759519432055,1.6566020569251392,1.6872029450585524,1.6862023304645095,1.6713754150415232,1.6862023304645095
1.7047424744983735,1.889306917587637,1.674816739817747,1.7054001072745013,1.7047424744983735,1.689752534067917,1.7047424744983735
1.711223674347698,1.8964898064361126,1.6811841660795623,1.7120394374288157,1.711223674347698,1.6961767441952675,1.711223674347698
1.7092134931703717,1.8942619924051138,1.6792092724306882,1.7353081124864438,1.7092134931703717,1.6905487496020057,1.7092134931703717
1.6936751886870047,1.8770414288377948,1.6639437335904093,1.7170993089191329,1.6936751886870047,1.675180124605624,1.6936751886870047
1.7096843508819888,1.8947838276647295,1.6796718645167572,1.7287990417671204,1.7096843508819888,1.6910144655109869,1.7096843508819888
1.6908500424173016,1.8739104172801004,1.661168181073995,1.7147691877716564,1.6908500424173016,1.6723858291517364,1.6908500424173016
