date,entry_risk_score,entry_risk_level
2017-02-09,71.09163083030103,高
2017-02-10,65.4778606331917,中
2017-02-13,65.25252262864079,中
2017-02-14,66.03688440698828,中
2017-02-15,63.19388450580286,中
2017-02-16,70.19173669842702,高
2017-02-17,85.23321204101886,高
2017-02-20,85.50115779027456,高
2017-02-21,82.37512404895799,高
2017-02-22,74.91730069467417,高
2017-02-23,65.65058341795853,中
2017-02-24,68.65034733708238,中
2017-02-27,75.72113794244129,高
2017-02-28,66.00371237935548,中
2017-03-01,68.67116662158051,中
2017-03-02,75.78267568075137,高
2017-03-03,74.48059702651815,高
2017-03-06,80.22370436572778,高
2017-03-07,80.46975670719418,高
2017-03-08,74.12924478410653,高
2017-03-09,62.05231168328103,中
2017-03-10,56.69142158582907,中
2017-03-13,59.119094651068636,中
2017-03-14,56.081939576954696,中
2017-03-15,56.081939576954696,中
2017-03-16,61.19704484030509,中
2017-03-17,64.19947072444592,中
2017-03-20,64.54184584849487,中
2017-03-21,61.96001128408184,中
2017-03-22,65.92623221964936,中
2017-03-23,64.94376447237843,中
2017-03-24,63.13336285232586,中
2017-03-27,65.95600396956665,中
2017-03-28,64.6033213399095,中
2017-03-29,63.476770644907496,中
2017-03-30,62.83804253650137,中
2017-03-31,,
2017-04-05,57.16321322673444,中
2017-04-06,58.36886826510206,中
2017-04-07,63.61458592339936,中
2017-04-10,61.838003456938715,中
2017-04-11,63.89139468356602,中
2017-04-12,67.99490922034498,中
2017-04-13,69.17135296063513,中
2017-04-14,70.85345683096263,高
2017-04-17,70.79206175708575,高
2017-04-18,71.78880315862313,高
2017-04-19,67.6231174738541,中
2017-04-20,67.39964673010938,中
2017-04-21,66.13331619848701,中
2017-04-24,60.41804298017532,中
2017-04-25,60.48739716874957,中
2017-04-26,57.15754509770633,中
2017-04-27,59.69993749655461,中
2017-04-28,59.48026147038893,中
2017-05-02,54.8703297048978,中
2017-05-03,55.36156357853327,中
2017-05-04,47.565365680248114,中
2017-05-05,48.085655851027184,中
2017-05-08,47.23304440492771,中
2017-05-09,47.760544921074136,中
2017-05-10,46.90961512329551,中
2017-05-11,46.171543646220435,中
2017-05-12,47.06250396127784,中
2017-05-15,47.37901169564615,中
2017-05-16,48.67881724915514,中
2017-05-17,49.81287530120648,中
2017-05-18,51.505968087266716,中
2017-05-19,50.20784418076474,中
2017-05-22,50.72533195278459,中
2017-05-23,52.540775121178505,中
2017-05-24,49.10140493895804,中
2017-05-25,65.52769866322318,中
2017-05-26,,
2017-05-31,,
2017-06-01,54.910372425568156,中
2017-06-02,53.98472172590032,中
2017-06-05,59.8961902780833,中
2017-06-06,62.05213591578301,中
2017-06-07,61.36013413347365,中
2017-06-08,60.575470679512776,中
2017-06-09,66.84553164733246,中
2017-06-12,,
2017-06-13,70.43652375827854,高
2017-06-14,66.88011664326832,中
2017-06-15,64.23086990066426,中
2017-06-16,64.52880689985514,中
2017-06-19,70.27825325876131,高
2017-06-20,64.58232752461721,中
2017-06-21,71.8152165043874,高
2017-06-22,67.26495439201467,中
2017-06-23,77.14293298946808,高
2017-06-26,82.89612967251077,高
2017-06-27,82.44955342375124,高
2017-06-28,78.2850535612143,高
2017-06-29,80.47253920935037,高
2017-06-30,79.49568577227868,高
2017-07-03,67.9393704649523,中
2017-07-04,51.85710581118336,中
2017-07-05,67.80084231996535,中
2017-07-06,69.53214027577114,中
2017-07-07,65.35270309779219,中
2017-07-10,68.9946024918218,中
2017-07-11,71.43455089113941,高
2017-07-12,49.62486641354712,中
2017-07-13,51.17607585032206,中
2017-07-14,51.41656785389582,中
2017-07-17,52.047433300374514,中
2017-07-18,53.23434820422761,中
2017-07-19,74.0178343984345,高
2017-07-20,78.10926157300074,高
2017-07-21,75.4751177382236,高
2017-07-24,74.75993970730444,高
2017-07-25,70.66654193995232,高
2017-07-26,53.49214908800891,中
2017-07-27,56.390261240849796,中
2017-07-28,55.823503109547744,中
2017-07-31,57.075162840358075,中
2017-08-01,58.77877739527019,中
2017-08-02,58.62705859163923,中
2017-08-03,56.99243711859181,中
2017-08-04,60.94291892114245,中
2017-08-07,58.77796687559103,中
2017-08-08,59.53106080642298,中
2017-08-09,60.648118461403996,中
2017-08-10,62.88022407254799,中
2017-08-11,65.27211744484565,中
2017-08-14,66.85235191699907,中
2017-08-15,63.15598856342493,中
2017-08-16,61.72147991757979,中
2017-08-17,64.96544438007604,中
2017-08-18,74.94486326771779,高
2017-08-21,88.90698254910163,高
2017-08-22,80.36594707335736,高
2017-08-23,81.60522611712028,高
2017-08-24,77.14888411876115,高
2017-08-25,85.42868218941322,高
2017-08-28,90.80052927555408,高
2017-08-29,88.08363940784729,高
2017-08-30,88.87896313230429,高
2017-08-31,79.90997015992109,高
2017-09-01,85.1885544161429,高
2017-09-04,88.00198478332783,高
2017-09-05,86.7217995368839,高
2017-09-06,91.3066490241482,高
2017-09-07,84.80229491037343,高
2017-09-08,84.32158607325634,高
2017-09-11,88.70650971646864,高
2017-09-12,81.08077156761817,高
2017-09-13,82.32809034761954,高
2017-09-14,80.3123433377222,高
2017-09-15,79.35377532588608,高
2017-09-18,75.06916545021005,高
2017-09-19,66.25972847279577,中
2017-09-20,59.07479423501354,中
2017-09-21,53.18918972850844,中
2017-09-22,53.48503200832382,中
2017-09-25,53.359128635787975,中
2017-09-26,58.75185009338676,中
2017-09-27,55.326597214841996,中
2017-09-28,53.37632188103816,中
2017-09-29,54.96811161389189,中
2017-10-09,53.379848725897716,中
2017-10-10,52.257977033454225,中
2017-10-11,53.30105543281586,中
2017-10-12,55.11920028327224,中
2017-10-13,54.18751339412362,中
2017-10-16,54.44365655591999,中
2017-10-17,53.2118420229443,中
2017-10-18,52.9992270759005,中
2017-10-19,52.60049599564623,中
2017-10-20,52.098835392028974,中
2017-10-23,51.86834535121271,中
2017-10-24,53.903920852493,中
2017-10-25,52.83921813977111,中
2017-10-26,54.753399439545326,中
2017-10-27,52.898739106044786,中
2017-10-30,53.95361815426424,中
2017-10-31,54.62535622363184,中
2017-11-01,71.61900032485981,高
2017-11-02,53.95375451199431,中
2017-11-03,71.48305604695797,高
2017-11-06,73.96458156313246,高
2017-11-07,79.99529844086821,高
2017-11-08,78.4329271870121,高
2017-11-09,76.61524577688299,高
2017-11-10,78.36203834744755,高
2017-11-13,69.64186264647996,中
2017-11-14,71.70374506574124,高
2017-11-15,70.19617689734535,高
2017-11-16,69.7186854637043,中
2017-11-17,73.08376502549841,高
2017-11-20,71.0898285750574,高
2017-11-21,80.75256367846511,高
2017-11-22,78.36276648840193,高
2017-11-23,51.55596419813752,中
2017-11-24,60.63012891810822,中
2017-11-27,51.928636532913806,中
2017-11-28,52.11683949775504,中
2017-11-29,64.18507840907121,中
2017-11-30,46.94080328196358,中
2017-12-01,56.28657498255119,中
2017-12-04,46.254587432264294,中
2017-12-05,46.57840906811409,中
2017-12-06,44.43147511797101,中
2017-12-07,,
2017-12-08,40.465221930770454,中
2017-12-11,42.15885422404095,中
2017-12-12,40.02156807269775,中
2017-12-13,40.62259456015662,中
2017-12-14,42.50447454944262,中
2017-12-15,41.11315822682017,中
2017-12-18,41.65651091911021,中
2017-12-19,43.47283940264449,中
2017-12-20,42.563767331217846,中
2017-12-21,42.36211377723234,中
2017-12-22,42.11484453823978,中
2017-12-25,43.119562106604405,中
2017-12-26,42.17378109600472,中
2017-12-27,,
2017-12-28,43.283497911973335,中
2017-12-29,45.826972691756495,中
2018-01-02,47.720890539545316,中
2018-01-03,48.99672056429871,中
2018-01-04,47.40173767455671,中
2018-01-05,50.161340346958205,中
2018-01-08,52.16383007990169,中
2018-01-09,53.89017621570795,中
2018-01-10,61.42417857088145,中
2018-01-11,62.389520624048046,中
2018-01-12,65.75293101008015,中
2018-01-15,60.01808325604261,中
2018-01-16,62.29590831613052,中
2018-01-17,64.99349493337955,中
2018-01-18,66.56125525193981,中
2018-01-19,69.81904166699684,中
2018-01-22,82.073586222611,高
2018-01-23,86.67714191200795,高
2018-01-24,83.08964604697321,高
2018-01-25,79.94701756113818,高
2018-01-26,79.18067440721045,高
2018-01-29,68.3301856454269,中
2018-01-30,62.955825972468425,中
2018-01-31,63.917821587808376,中
2018-02-01,66.1509984535001,中
2018-02-02,66.4822010636044,中
2018-02-05,64.61058980172267,中
2018-02-06,44.299577589868825,中
2018-02-07,,
2018-02-08,,
2018-02-09,,
2018-02-12,,
2018-02-13,,
2018-02-14,40.91213981657062,中
2018-02-22,,
2018-02-23,,
2018-02-26,34.900473441365236,低
2018-02-27,33.14453835557367,低
2018-02-28,31.263020090622117,低
2018-03-01,45.70526605674586,中
2018-03-02,27.75641224873904,低
2018-03-05,28.89837701904353,低
2018-03-06,28.404647543696377,低
2018-03-07,,
2018-03-08,,
2018-03-09,28.384426190040678,低
2018-03-12,28.79830694939356,低
2018-03-13,44.16095359071767,中
2018-03-14,46.49478652002074,中
2018-03-15,57.553964102829234,中
2018-03-16,46.91261853033172,中
2018-03-19,55.34657765827527,中
2018-03-20,65.35416258116202,中
2018-03-21,52.80417557475226,中
2018-03-22,49.96576416405812,中
2018-03-23,28.31293417135296,低
2018-03-26,24.397394448618183,低
2018-03-27,45.680414410132414,中
2018-03-28,43.70227158879385,中
2018-03-29,45.50639542208257,中
2018-03-30,58.408040574311684,中
2018-04-02,47.21554115356851,中
2018-04-03,33.476929907331126,低
2018-04-04,16.090739460406194,低
2018-04-09,15.493635349726876,低
2018-04-10,14.964779224589597,低
2018-04-11,16.6345311117614,低
2018-04-12,17.96996382849821,低
2018-04-13,13.563804417408743,低
2018-04-16,15.721464065620495,低
2018-04-17,17.50178025536969,低
2018-04-18,17.174009403429995,低
2018-04-19,18.559381384557245,低
2018-04-20,16.20572352399438,低
2018-04-23,13.941099310334115,低
2018-04-24,13.508282525135845,低
2018-04-25,14.222663721726352,低
2018-04-26,13.74673812732358,低
2018-04-27,11.884595743245537,低
2018-05-02,,
2018-05-03,21.81048191225875,低
2018-05-04,4.068544586839241,低
2018-05-07,,
2018-05-08,5.443201869510446,低
2018-05-09,16.854066566946226,低
2018-05-10,21.98817364240885,低
2018-05-11,32.52980209599999,低
2018-05-14,34.22867530559582,低
2018-05-15,36.01139521153347,低
2018-05-16,32.1482379004852,低
2018-05-17,32.58199357811475,低
2018-05-18,27.87240669825212,低
2018-05-21,33.49398071873082,低
2018-05-22,30.017856156607458,低
2018-05-23,20.99100185969826,低
2018-05-24,13.191440395291876,低
2018-05-25,8.911587368871864,低
2018-05-28,22.968475768124367,低
2018-05-29,9.301308266740218,低
2018-05-30,24.342428454709186,低
2018-05-31,27.161482120517455,低
2018-06-01,33.72677048237126,低
2018-06-04,44.12527027531092,中
2018-06-05,47.57014819447152,中
2018-06-06,49.61760638278607,中
2018-06-07,50.791120484163386,中
2018-06-08,41.6188857364565,中
2018-06-11,43.33761966550264,中
2018-06-12,43.127982405903545,中
2018-06-13,44.69909259554128,中
2018-06-14,,
2018-06-15,,
2018-06-19,20.3288073512467,低
2018-06-20,33.5345738002231,低
2018-06-21,48.17137195026798,中
2018-06-22,43.61784581008599,中
2018-06-25,43.756515105320645,中
2018-06-26,20.532001909085924,低
2018-06-27,20.831174979182776,低
2018-06-28,31.14563319300948,低
2018-06-29,42.0932054367306,中
2018-07-02,38.034468411495745,低
2018-07-03,39.10403481693934,低
2018-07-04,41.721949538318256,中
2018-07-05,43.2443073267877,中
2018-07-06,47.40213863825641,中
2018-07-09,53.56067500821483,中
2018-07-10,51.37223406905756,中
2018-07-11,52.09653510355467,中
2018-07-12,51.53576137336698,中
2018-07-13,55.67581656297963,中
2018-07-16,64.25586103295716,中
2018-07-17,47.31727826627408,中
2018-07-18,52.08453947549355,中
2018-07-19,50.02629018851279,中
2018-07-20,50.60683931190015,中
2018-07-23,32.90508304225881,低
2018-07-24,54.00088010924481,中
2018-07-25,48.11579233204879,中
2018-07-26,57.96156259123557,中
2018-07-27,47.251299715962226,中
2018-07-30,29.103972763037223,低
2018-07-31,38.35991177951621,低
2018-08-01,44.34818225918865,中
2018-08-02,47.42938411590969,中
2018-08-03,55.723222616977544,中
2018-08-06,62.00436481064982,中
2018-08-07,61.37378949805472,中
2018-08-08,51.02964341484347,中
2018-08-09,62.78642569822838,中
2018-08-10,50.36416986356218,中
2018-08-13,37.015366895187626,低
2018-08-14,34.26326400023936,低
2018-08-15,33.3614494075371,低
2018-08-16,29.54910696151715,低
2018-08-17,28.85743854071291,低
2018-08-20,30.822760141266052,低
2018-08-21,32.57743303480086,低
2018-08-22,33.95584551011994,低
2018-08-23,33.440819906033234,低
2018-08-24,33.17884805447783,低
2018-08-27,34.26866867515266,低
2018-08-28,35.765596213402205,低
2018-08-29,33.864624704649245,低
2018-08-30,34.03120474271986,低
2018-08-31,34.98357321408573,低
2018-09-03,45.86021986349894,中
2018-09-04,55.798454342549675,中
2018-09-05,34.6761784713863,低
2018-09-06,32.809139191720924,低
2018-09-07,,
2018-09-10,,
2018-09-11,33.929529565552166,低
2018-09-12,34.057794417333795,低
2018-09-13,35.63900872089469,低
2018-09-14,36.65536183992189,低
2018-09-17,34.10574724009912,低
2018-09-18,36.33164157425806,低
2018-09-19,36.99796404173302,低
2018-09-20,40.2898361868679,中
2018-09-21,50.05320322555578,中
2018-09-25,37.388792318875545,低
2018-09-26,36.93309736218173,低
2018-09-27,35.3135486348116,低
2018-09-28,32.05883832624363,低
2018-10-08,37.41807249368306,低
2018-10-09,35.57642196979625,低
2018-10-10,34.77258472202913,低
2018-10-11,38.149199338157715,低
2018-10-12,44.47780112010118,中
2018-10-15,48.40271411021476,中
2018-10-16,48.92849069525363,中
2018-10-17,48.237250514168764,中
2018-10-18,48.92257375276697,中
2018-10-19,50.279480336005236,中
2018-10-22,48.93169100111096,中
2018-10-23,51.37255901791542,中
2018-10-24,51.21880798274506,中
2018-10-25,53.44274072820336,中
2018-10-26,52.529601051934726,中
2018-10-29,51.49227307220593,中
2018-10-30,51.40253978603977,中
2018-10-31,47.317245616128844,中
2018-11-01,48.255473774938054,中
2018-11-02,48.20592386447825,中
2018-11-05,47.85865645484545,中
2018-11-06,48.86111138086598,中
2018-11-07,48.722246220654256,中
2018-11-08,47.70427836505373,中
2018-11-09,47.95692020293654,中
2018-11-12,42.415997530405846,中
2018-11-13,41.343784392050125,中
2018-11-14,41.16009096468438,中
2018-11-15,70.11141918589074,高
2018-11-16,68.26852976920932,中
2018-11-19,68.97408404864838,中
2018-11-20,59.464697576254885,中
2018-11-21,59.753537840854165,中
2018-11-22,59.21459678014909,中
2018-11-23,17.207510895660565,低
2018-11-26,,
2018-11-27,15.560600656039142,低
2018-11-28,13.918797345372273,低
2018-11-29,15.78105847536172,低
2018-11-30,28.37354384359206,低
2018-12-03,48.44465604566965,中
2018-12-04,43.23188239524506,中
2018-12-05,42.26392507761002,中
2018-12-06,15.839220357721246,低
2018-12-07,16.178126877913723,低
2018-12-10,21.03200887256745,低
2018-12-11,20.183364102250735,低
2018-12-12,17.935109816055277,低
2018-12-13,18.461258112086572,低
2018-12-14,18.35627566267967,低
2018-12-17,20.246820913939498,低
2018-12-18,23.06083825379324,低
2018-12-19,24.57954968317686,低
2018-12-20,23.567310185988635,低
2018-12-21,26.053955671285767,低
2018-12-24,27.14101585837979,低
2018-12-25,29.791562494267147,低
2018-12-26,29.717093987962663,低
2018-12-27,27.855968303018873,低
2018-12-28,30.253259407052834,低
2019-01-02,32.2186253482185,低
2019-01-03,38.02532965894099,低
2019-01-04,36.40218231577935,低
2019-01-07,32.546271123353876,低
2019-01-08,30.49151166941383,低
2019-01-09,29.64258635014695,低
2019-01-10,30.669946511361324,低
2019-01-11,27.409235528214353,低
2019-01-14,27.08182454214654,低
2019-01-15,26.06935025589078,低
2019-01-16,24.287849240724473,低
2019-01-17,25.656242672949304,低
2019-01-18,26.69823067228948,低
2019-01-21,25.10569777713253,低
2019-01-22,25.105721024897875,低
2019-01-23,25.542093786363445,低
2019-01-24,24.19348499825454,低
2019-01-25,22.832962640411946,低
2019-01-28,31.743402555752688,低
2019-01-29,32.38279498761194,低
2019-01-30,35.665426154713565,低
2019-01-31,55.90965857209924,中
2019-02-01,61.96421240431903,中
2019-02-11,55.275459631511104,中
2019-02-12,57.682556894738134,中
2019-02-13,68.47330571895583,中
2019-02-14,68.86003516413909,中
2019-02-15,57.24551018927874,中
2019-02-18,65.4245940653637,中
2019-02-19,64.271828752055,中
2019-02-20,64.17418056883703,中
2019-02-21,64.58563188150617,中
2019-02-22,81.62764677576244,高
2019-02-25,99.10684750248097,高
2019-02-26,96.65197641229962,高
2019-02-27,93.73663291071917,高
2019-02-28,97.78176648281564,高
2019-03-01,98.69004300363878,高
2019-03-04,99.13661925239829,高
2019-03-05,99.61296725107509,高
2019-03-06,99.65762487595104,高
2019-03-07,99.13099616205176,高
2019-03-08,97.80942474536599,高
2019-03-11,99.62785312603376,高
2019-03-12,99.68739662586835,高
2019-03-13,98.63501334234583,高
2019-03-14,96.57310023990502,高
2019-03-15,96.97436069001728,高
2019-03-18,99.16639100231559,高
2019-03-19,98.41903102222459,高
2019-03-20,97.56654716657582,高
2019-03-21,98.19880913000331,高
2019-03-22,97.9518407986053,高
2019-03-25,92.90562531284965,高
2019-03-26,85.11454446904297,高
2019-03-27,87.55906798805935,高
2019-03-28,83.21993620703398,高
2019-03-29,93.2864703936487,高
2019-04-01,86.8408865365531,高
2019-04-02,86.97590593305232,高
2019-04-03,93.4948726430698,高
2019-04-04,89.42380718579956,高
2019-04-08,74.91684174076573,高
2019-04-09,75.5704275351695,高
2019-04-10,70.6551061554502,高
2019-04-11,75.30960700035904,高
2019-04-12,76.50951795347001,高
2019-04-15,81.41978346749828,高
2019-04-16,84.35964251662381,高
2019-04-17,81.04781453212992,高
2019-04-18,81.90770058579821,高
2019-04-19,89.60965927886207,高
2019-04-22,72.70981037574577,高
2019-04-23,58.19007477213083,中
2019-04-24,68.51181211852267,中
2019-04-25,70.11936406702326,高
2019-04-26,73.32432219673552,高
2019-04-29,73.16001879947746,高
2019-04-30,81.09688430777516,高
2019-05-06,58.90501373210899,中
2019-05-07,63.40904538640142,中
2019-05-08,,
2019-05-09,45.23855053697799,中
2019-05-10,45.56051848193432,中
2019-05-13,47.579660522125636,中
2019-05-14,51.44036498538652,中
2019-05-15,49.42715323044295,中
2019-05-16,50.51350688921783,中
2019-05-17,49.94575597434958,中
2019-05-20,46.16536755931303,中
2019-05-21,45.739158138298954,中
2019-05-22,47.86646668498387,中
2019-05-23,49.98432602929655,中
2019-05-24,52.35763421253067,中
2019-05-27,53.71211698407844,中
2019-05-28,54.27804393188599,中
2019-05-29,54.64228639445997,中
2019-05-30,51.680920225514406,中
2019-05-31,57.491810726681415,中
2019-06-03,65.60223928473634,中
2019-06-04,70.78054602500544,高
2019-06-05,74.21048763092489,高
2019-06-06,74.41151286771138,高
2019-06-10,71.39771651218705,高
2019-06-11,64.68661493580548,中
2019-06-12,73.55758513821985,高
2019-06-13,72.22479454626688,高
2019-06-14,80.12735693020178,高
2019-06-17,72.1057043081033,高
2019-06-18,74.37811644067851,高
2019-06-19,67.03230550529538,中
2019-06-20,79.02580218326166,高
2019-06-21,80.26132980482966,高
2019-06-24,73.36916969897453,高
2019-06-25,70.78111774183537,高
2019-06-26,82.5216495720428,高
2019-06-27,70.15233786738484,高
2019-06-28,76.04753863262266,高
2019-07-01,86.69202778696659,高
2019-07-02,83.83393979490572,高
2019-07-03,77.37051026233644,高
2019-07-04,72.93944526051168,高
2019-07-05,75.89877661796017,高
2019-07-08,74.24312248075672,高
2019-07-09,73.44470231407365,高
2019-07-10,,
2019-07-11,78.3090320616056,高
2019-07-12,76.08151766799118,高
2019-07-15,77.1028417696854,高
2019-07-16,70.12108834993533,高
2019-07-17,67.53936914195427,中
2019-07-18,,
2019-07-19,68.73112318922114,中
2019-07-22,45.284596813712156,中
2019-07-23,59.056764644040406,中
2019-07-24,62.24535517259253,中
2019-07-25,55.30839725571435,中
2019-07-26,52.26010777648044,中
2019-07-29,51.33391186770242,中
2019-07-30,54.8518845433416,中
2019-07-31,57.82611829074944,中
2019-08-01,46.210431669817375,中
2019-08-02,47.44490777991359,中
2019-08-05,69.14883493940324,中
2019-08-06,67.2521528362165,中
2019-08-07,70.15320241508591,高
2019-08-08,77.77574341255908,高
2019-08-09,80.19039411127021,高
2019-08-12,78.38928114872998,高
2019-08-13,90.66655640092624,高
2019-08-14,79.6084887189088,高
2019-08-15,81.04695264279331,高
2019-08-16,83.61600240018892,高
2019-08-19,72.52515713563733,高
2019-08-20,66.28129502800665,中
2019-08-21,75.96055264379264,高
2019-08-22,68.37640231335304,中
2019-08-23,65.43164082100293,中
2019-08-26,64.62600038759582,中
2019-08-27,71.35273874126045,高
2019-08-28,82.27294851094598,高
2019-08-29,86.39879208282915,高
2019-08-30,80.88582335602015,高
2019-09-02,67.2870474424906,中
2019-09-03,65.04462354154042,中
2019-09-04,70.1193070893246,高
2019-09-05,79.90047071561722,高
2019-09-06,86.98334756970368,高
2019-09-09,95.54912338736355,高
2019-09-10,93.8254159661809,高
2019-09-11,90.19338388432071,高
2019-09-12,90.12956227148273,高
2019-09-16,90.57423217243463,高
2019-09-17,79.37662619444446,高
2019-09-18,79.24120588658543,高
2019-09-19,84.0484140102902,高
2019-09-20,80.28084021252056,高
2019-09-23,71.9173554069294,高
2019-09-24,70.63584759684166,高
2019-09-25,64.63771909827992,中
2019-09-26,64.44409283509565,中
2019-09-27,62.5985740063884,中
2019-09-30,47.80624440003046,中
2019-10-08,50.36421665290326,中
2019-10-09,50.93883461853008,中
2019-10-10,54.02169176538233,中
2019-10-11,57.90670691753685,中
2019-10-14,67.6527387166203,中
2019-10-15,57.26573151383343,中
2019-10-16,63.638310896861896,中
2019-10-17,61.63274972043703,中
2019-10-18,50.361634059293756,中
2019-10-21,51.56225100608983,中
2019-10-22,51.554264253264435,中
2019-10-23,59.37262355726322,中
2019-10-24,50.72838999274711,中
2019-10-25,51.24523433301841,中
2019-10-28,50.86719195144098,中
2019-10-29,51.0825038358989,中
2019-10-30,48.90365621200283,中
2019-10-31,45.451392037011665,中
2019-11-01,49.035923094685764,中
2019-11-04,53.496663467862135,中
2019-11-05,56.21698761697138,中
2019-11-06,55.30980552574691,中
2019-11-07,57.028866158758554,中
2019-11-08,54.783873858013756,中
2019-11-11,49.246397834609844,中
2019-11-12,45.58923590867537,中
2019-11-13,61.22062525124243,中
2019-11-14,63.65823572955945,中
2019-11-15,62.342603301258414,中
2019-11-18,61.47328245810881,中
2019-11-19,60.314189997165904,中
2019-11-20,46.14553921628698,中
2019-11-21,45.86964919778326,中
2019-11-22,47.46161775538906,中
2019-11-25,62.71962006528582,中
2019-11-26,66.21135646933762,中
2019-11-27,72.78148957910264,高
2019-11-28,86.02216341382733,高
2019-11-29,61.698643731392664,中
2019-12-02,62.36850810453193,中
2019-12-03,61.35703662878094,中
2019-12-04,60.946536133875874,中
2019-12-05,62.86114988141506,中
2019-12-06,61.95197802163188,中
2019-12-09,62.978828977836585,中
2019-12-10,60.65050263290428,中
2019-12-11,62.30283475331447,中
2019-12-12,61.847502480979166,中
2019-12-13,72.55044657624876,高
2019-12-16,84.48891829308634,高
2019-12-17,88.5527621567979,高
2019-12-18,84.44610543332946,高
2019-12-19,81.88573494044161,高
2019-12-20,76.70540787016265,高
2019-12-23,62.83915146917685,中
2019-12-24,62.06622016371007,中
2019-12-25,70.12855912332022,高
2019-12-26,75.7671436570669,高
2019-12-27,72.20695084358042,高
2019-12-30,83.92460313440728,高
2019-12-31,83.49584371045063,高
2020-01-02,89.34171352960635,高
2020-01-03,87.82013524978147,高
2020-01-06,92.12537214687397,高
2020-01-07,93.2566986437314,高
2020-01-08,85.96664301948009,高
2020-01-09,93.92656301687066,高
2020-01-10,90.23664152715949,高
2020-01-13,91.44062189877606,高
2020-01-14,89.98560457641452,高
2020-01-15,86.25938403660473,高
2020-01-16,89.5080941657987,高
2020-01-17,89.21037666662568,高
2020-01-20,91.1577902745617,高
2020-01-21,84.6796585840764,高
2020-01-22,89.26728415481311,高
2020-01-23,74.2745087394248,高
2020-02-03,45.757339816904576,中
2020-02-04,49.52740027448667,中
2020-02-05,67.3191314835444,中
2020-02-06,77.11607736330791,高
2020-02-07,75.30797879408135,高
2020-02-10,77.89121806091524,高
2020-02-11,87.40167397295589,高
2020-02-12,95.78729738670195,高
2020-02-13,91.97819815613141,高
2020-02-14,89.75166945827604,高
2020-02-17,96.56136288455177,高
2020-02-18,96.41250413496527,高
2020-02-19,87.63066821919696,高
2020-02-20,96.97816738339398,高
2020-02-21,96.39761826000662,高
2020-02-24,97.35031425736025,高
2020-02-25,97.26099900760833,高
2020-02-26,82.69115279271075,高
2020-02-27,84.13729021769767,高
2020-02-28,57.87452937925427,中
2020-03-02,72.19677979516803,高
2020-03-03,77.94182282956855,高
2020-03-04,77.40298792572659,高
2020-03-05,79.06267855946312,高
2020-03-06,81.24722292172154,高
2020-03-09,71.57321359787576,高
2020-03-10,76.68331496838286,高
2020-03-11,56.91504187160099,中
2020-03-12,39.87510583576219,低
2020-03-13,29.499309413887108,低
2020-03-16,27.136806763884064,低
2020-03-17,28.205688218813087,低
2020-03-18,28.27103480283535,低
2020-03-19,,
2020-03-20,27.226961488095615,低
2020-03-23,54.0726040199828,中
2020-03-24,48.68562672263087,中
2020-03-25,58.04463977230277,中
2020-03-26,41.7521565723793,中
2020-03-27,49.48284010431867,中
2020-03-30,59.40424011681931,中
2020-03-31,56.01275348788671,中
2020-04-01,36.95399040729404,低
2020-04-02,33.960291397805356,低
2020-04-03,30.54238059943495,低
2020-04-07,29.945722743463055,低
2020-04-08,26.0175285437087,低
2020-04-09,23.748813749533955,低
2020-04-10,23.988010579674533,低
2020-04-13,21.673540145468483,低
2020-04-14,24.77477541476737,低
2020-04-15,23.66806425586913,低
2020-04-16,25.460594677820403,低
2020-04-17,52.108203603130576,中
2020-04-20,49.21955012756407,中
2020-04-21,50.69264118417174,中
2020-04-22,48.0947812499528,中
2020-04-23,54.39211692176068,中
2020-04-24,52.062141680367624,中
2020-04-27,58.02481306055087,中
2020-04-28,63.580068625616605,中
2020-04-29,69.06675337792866,中
2020-04-30,76.63010167617614,高
2020-05-06,77.78367299626791,高
2020-05-07,74.6522360235474,高
2020-05-08,76.13935172975725,高
2020-05-11,73.10622872312683,高
2020-05-12,69.45149445316723,中
2020-05-13,62.953558066105465,中
2020-05-14,57.72010116649772,中
2020-05-15,54.370947279208615,中
2020-05-18,59.05640240624932,中
2020-05-19,64.65529913717154,中
2020-05-20,63.25438712299602,中
2020-05-21,67.93689867072636,中
2020-05-22,29.310574939890817,低
2020-05-25,52.58603798705707,中
2020-05-26,60.617040321897164,中
2020-05-27,52.11752964913816,中
2020-05-28,64.27958702724686,中
2020-05-29,32.67921053107981,低
2020-06-01,66.0742008827394,中
2020-06-02,68.5267988009403,中
2020-06-03,73.48904718717245,高
2020-06-04,71.49433994271331,高
2020-06-05,68.97586599970411,中
2020-06-08,68.5378431009295,中
2020-06-09,71.6693989922407,高
2020-06-10,74.54816513424784,高
2020-06-11,70.15157999644444,高
2020-06-12,57.324067482050324,中
2020-06-15,37.92348407712709,低
2020-06-16,60.011462619542314,中
2020-06-17,60.91096785227397,中
2020-06-18,60.24596226973789,中
2020-06-19,61.95565748544931,中
2020-06-22,65.98829993624128,中
2020-06-23,72.03398285062269,高
2020-06-24,72.78478044958294,高
2020-06-29,69.64285199272304,中
2020-06-30,82.51880361979549,高
2020-07-01,79.74283711659173,高
2020-07-02,80.11284650208611,高
2020-07-03,86.10123221453748,高
2020-07-06,93.60865149787381,高
2020-07-07,94.62972303431363,高
2020-07-08,96.53972495379459,高
2020-07-09,98.28188146181404,高
2020-07-10,98.40086659614109,高
