total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,trade_action_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,latest_momentum,latest_exposure,strategy,treasury_code,mode,risk_cap,drawdown_cut,ratio_cut,breadth_cut,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
16.571965406550635,0.227274833998976,0.2025429363590604,1.1221069373462218,-0.2337832382866955,41.45449014827604,861,1516,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb-1_cap30,511260.0,market_stress_only,0.3,,0.88,-0.03,-0.0013133267309042,-0.0134791903345707,2.005729295324798,False,full_history,False
16.50137482138684,0.2269219117868912,0.2023981899460982,1.1211657171801983,-0.2330031173361462,41.19802537587304,868,1547,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb-1_cap20,511260.0,market_stress_only,0.2,,0.88,-0.03,-0.001666248942989,-0.014420410500594,1.7492645229218056,False,full_history,False
16.353654301313114,0.2261790760792168,0.2027139538023864,1.1157548448771568,-0.2337832382866941,41.45449014827573,866,1529,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb00_cap50,511260.0,market_stress_only,0.5,,0.88,-0.02,-0.0024090846506634,-0.0198312828036357,2.0057292953244854,False,full_history,False
16.286674816782813,0.2258403227196788,0.2013189126666156,1.1218038073435783,-0.2468710475685932,44.46574473282561,877,1572,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr92_vb-1_cap60,511260.0,market_stress_only,0.6,,0.92,-0.03,-0.0027478380102015,-0.0137823203372142,5.016983879874374,False,full_history,False
16.246592212222676,0.2256370188129011,0.2028255688048906,1.1124683152248622,-0.2337832382866947,41.454490148275895,868,1537,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb01_cap60,511260.0,market_stress_only,0.6,,0.88,-0.01,-0.0029511419169792,-0.0231178124559303,2.005729295324656,False,full_history,False
16.08174042728958,0.2247962307801023,0.202565427546511,1.1097462854488678,-0.2337832382866943,41.454490148275795,866,1529,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb00_cap40,511260.0,market_stress_only,0.4,,0.88,-0.02,-0.0037919299497779,-0.0258398422319248,2.0057292953245565,False,full_history,False
15.929894960061862,0.2240150853592628,0.2008596149308256,1.115281862092645,-0.2501443633453891,45.215933880844574,877,1572,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr92_vb-1_cap50,511260.0,market_stress_only,0.5,,0.92,-0.03,-0.0045730753706174,-0.0203042655881475,5.767173027893335,False,full_history,False
15.885078484398878,0.2237832904332997,0.2026291427004894,1.1043983478925274,-0.2346822993756142,42.45696236782837,868,1537,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb01_cap50,511260.0,market_stress_only,0.5,,0.88,-0.01,-0.0048048702965806,-0.0311877797882651,3.008201514877129,False,full_history,False
15.812453883771468,0.223406453595889,0.2024529620910831,1.1034980732728372,-0.233852792539534,42.15719011190166,866,1527,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb00_cap30,511260.0,market_stress_only,0.3,,0.88,-0.02,-0.0051817071339912,-0.0320880544079553,2.7084292589504244,False,full_history,False
15.811003748778592,0.2233989137084033,0.2012490563145287,1.110061919292963,-0.2468710475685923,44.46574473282537,884,1589,0.8132111764705883,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1386194084182471,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr92_vb00_cap60,511260.0,market_stress_only,0.6,,0.92,-0.02,-0.0051892470214769,-0.0255242083878295,5.016983879874132,False,full_history,False
