date,horizon,bucket,risk_leader,risk_leader_momentum,ret,mdd
2014-07-10,60,0-5%,510300,0.0074314909428701,-0.004090489089056848,-0.05338358224779738
2014-07-11,60,0-5%,510300,0.01873536299765788,-0.01742623809489119,-0.05338358224779738
2014-07-14,60,0-5%,510300,0.033755274261603185,-0.006105483256997779,-0.05338358224779738
2014-07-15,60,0-5%,510300,0.018501387604070274,-0.0019982303430885473,-0.05338358224779738
2014-07-16,60,0-5%,510300,0.019925857275254755,0.0072183425578444815,-0.05338358224779738
2014-07-17,60,0-5%,510300,0.016697588126159513,0.0027140973392083545,-0.05338358224779738
2014-07-18,60,0-5%,510300,0.010550458715596012,-0.0015252739857990472,-0.05338358224779738
2014-07-21,60,0-5%,510300,0.00364630811303579,-0.003256872065438232,-0.05338358224779738
2014-07-22,60,0-5%,510300,0.023897058823529216,-0.0011191492228671551,-0.05338358224779738
2014-07-23,60,0-5%,510300,0.030470914127423754,-0.003051018121613569,-0.05552891375867752
2014-07-24,60,>5%,510300,0.06791569086651039,0.002242612320102033,-0.0557383652521356
2014-07-25,60,>5%,510300,0.07606159589360706,-0.01158689370048005,-0.05814850284020978
2014-07-28,60,>5%,510300,0.1065420560747663,-0.03280756130854412,-0.05814850284020978
2014-07-29,60,>5%,510300,0.1000926784059315,-0.03357495288794843,-0.05814850284020978
2014-07-30,60,>5%,510300,0.09995350999535102,-0.03619299767507145,-0.05814850284020978
2014-07-31,60,>5%,510300,0.10967144840351661,-0.05482137613660576,-0.06341390908081834
2014-08-01,60,>5%,510300,0.09422632794457253,-0.05151620727632722,-0.07150491530480119
2014-08-04,60,>5%,510300,0.11060119320789319,-0.0728429750716596,-0.0728429750716596
2014-08-05,60,>5%,510300,0.10688073394495357,-0.08076568762178149,-0.08114648062608132
2014-08-06,60,>5%,510300,0.09497716894977137,-0.07729511152914192,-0.08341080258777267
2014-08-07,60,>5%,510300,0.07916287534121902,-0.06863929661230506,-0.08484358391234004
2014-08-08,60,>5%,510300,0.07961783439490411,-0.0506973309470502,-0.08484358391234004
2014-08-11,60,>5%,510300,0.095628415300546,-0.07338787364184662,-0.08484358391234004
2014-08-12,60,>5%,510300,0.08958617553433368,-0.058191821213175565,-0.08484358391234004
2014-08-13,60,>5%,510300,0.10686319668355582,-0.0647909378133763,-0.08484358391234004
2014-08-14,60,>5%,510300,0.09451360073766679,-0.055734293660794854,-0.08484358391234004
2014-08-15,60,>5%,510300,0.10528735632183861,-0.056148169522665436,-0.08484358391234004
2014-08-18,60,>5%,510300,0.09387755102040796,-0.06082817679057273,-0.08484358391234004
2014-08-19,60,>5%,510300,0.09627611262488633,-0.060049634527544304,-0.08484358391234004
2014-08-20,60,>5%,510300,0.09268514311676479,-0.060825370222258646,-0.08256329383903172
2014-08-21,60,>5%,510300,0.0930656934306564,-0.04859398517165581,-0.08256329383903172
2014-08-22,60,>5%,510300,0.09305492510213331,-0.02629794567438093,-0.08256329383903172
2014-08-25,60,>5%,510300,0.08401453224341471,-0.007548936744849577,-0.07449200316899385
2014-08-26,60,>5%,510300,0.06463195691202839,0.009706147599070514,-0.06863929661230539
2014-08-27,60,>5%,510300,0.062275985663082345,0.01928506700440935,-0.06824648315663795
2014-08-28,60,0-5%,510300,0.03508771929824572,0.049257018146987575,-0.06729240856434315
2014-08-29,60,0-5%,510300,0.03339115351257593,0.049629299955511685,-0.06729240856434315
2014-09-01,60,0-5%,510300,0.010979729729729604,0.09093264726332317,-0.06729240856434315
2014-09-02,60,0-5%,510300,0.02358887952822264,0.09885427026354776,-0.06729240856434315
2014-09-03,60,0-5%,510300,0.03677092138630589,0.14787336983322863,-0.06729240856434315
2014-09-04,60,0-5%,510300,0.03252710592160124,0.14427325831494264,-0.06729240856434315
2014-09-05,60,>5%,510300,0.0552975939214857,0.1605188694851858,-0.06729240856434315
2014-09-09,60,0-5%,510300,0.03057851239669418,0.1571142536140464,-0.06444228362419013
2014-09-10,60,0-5%,510300,0.02693742229589735,0.20328058489145961,-0.0610150315714999
2014-09-11,60,0-5%,510300,0.02752293577981635,0.1952009181445442,-0.057144285077994295
2014-09-12,60,0-5%,510300,0.04721753794266448,0.20054868302375972,-0.05586865749881642
2014-09-15,60,0-5%,510300,0.04382638010956619,0.21655589631503314,-0.053794909646402655
2014-09-16,60,0-5%,510300,0.011637572734829904,0.22921416640939585,-0.05023315699666653
2014-09-17,60,0-5%,510300,0.019198664440734925,0.2299338952462775,-0.05023315699666653
2014-09-18,60,0-5%,510300,0.02039117769454868,0.23546468973650803,-0.048671212566828936
2014-09-19,60,0-5%,510300,0.04128053917438934,0.234877891841214,-0.048671212566828936
2014-09-22,60,0-5%,510300,0.0066555740432616695,0.24966690279737036,-0.048671212566828936
2014-09-23,60,0-5%,510300,0.013681592039801238,0.2416070242491497,-0.048671212566828936
2014-09-24,60,0-5%,510300,0.03231151615575811,0.1988018974368606,-0.048671212566828936
2014-09-25,60,0-5%,510300,0.030769230769230882,0.24838815910949852,-0.048671212566828936
2014-09-26,60,0-5%,510300,0.03505843071786319,0.24494988618972968,-0.048671212566828936
2014-09-29,60,0-5%,510300,0.034468438538206136,0.2442746716560229,-0.048671212566828936
2014-09-30,60,0-5%,510300,0.04356933389191475,0.24279807987794966,-0.048671212566828936
2014-10-08,60,>5%,510300,0.06155143338954461,0.24643156093006446,-0.048671212566828936
2014-10-09,60,>5%,510300,0.06242091944327299,0.24991091757824457,-0.048671212566828936
2014-10-10,60,>5%,510300,0.06228813559322033,0.25504240013910184,-0.0441175845456091
2014-10-13,60,0-5%,510300,0.04616030214015954,0.2628742593192446,-0.03933858530748613
2014-10-14,60,0-5%,510300,0.03759398496240607,0.2599299967751205,-0.03933858530748613
2014-10-15,60,0-5%,510300,0.028806584362139898,0.25326160600055014,-0.03933858530748613
2014-10-16,60,0-5%,510300,0.015491235222176991,0.2452040532315929,-0.03933858530748613
2014-10-17,60,0-5%,510300,0.001615508885299155,0.24333711251671852,-0.03933858530748613
2014-10-20,60,<=0%,510300,-0.0035999999999998256,0.2396990469422593,-0.03933858530748613
2014-10-21,60,<=0%,510300,-0.007618283881314913,0.27661880447176856,-0.037669670404293254
2014-10-22,60,<=0%,510300,-0.006860371267150889,0.28241358605786204,-0.03709442129419793
2014-10-23,60,<=0%,510300,-0.011769480519480346,0.21564971231081498,-0.05476510392594225
2014-10-24,60,<=0%,510300,-0.020531400966183555,0.2284399126025991,-0.05476510392594225
2014-10-27,60,<=0%,510300,-0.027048849414614495,0.28802794994689895,-0.05476510392594225
2014-10-28,60,0-5%,510300,0.009860312243220815,0.28399871026997503,-0.05476510392594225
2014-10-29,60,0-5%,510300,0.01924651924651899,0.28792072562400395,-0.05476510392594225
2014-10-30,60,0-5%,510300,0.021207177814029032,0.30816125199528566,-0.05476510392594225
2014-10-31,60,0-5%,510300,0.033171521035598506,0.30211513144440194,-0.05476510392594225
2014-11-03,60,>5%,510300,0.053305785123966665,0.31020011922978696,-0.05476510392594225
2014-11-04,60,0-5%,510300,0.041717791411042704,0.3044265702980111,-0.05476510392594225
2014-11-05,60,0-5%,510300,0.020866773675762396,0.30141324945409953,-0.05476510392594225
2014-11-06,60,0-5%,510300,0.026623638563937124,0.27408016513742295,-0.054976395526689426
2014-11-07,60,0-5%,510300,0.024193548387097197,0.27655142431403346,-0.054976395526689426
2014-11-10,60,0-5%,510300,0.048173424327579095,0.24197070265236786,-0.06211909737433985
2014-11-11,60,0-5%,510300,0.0413488558811721,0.2605791802434636,-0.06211909737433985
2014-11-12,60,0-5%,510300,0.04527402700556027,0.24123888630548374,-0.06211909737433985
2014-11-13,60,0-5%,510300,0.03890432711393421,0.2253567184859484,-0.07687839599206092
2014-11-14,60,0-5%,510300,0.04507379337854034,0.23196128405961658,-0.07687839599206092
2014-11-17,60,0-5%,510300,0.04653028479743293,0.21363507298639672,-0.07687839599206092
2014-11-18,60,0-5%,510300,0.03904991948470227,0.2068987742866768,-0.08351131911012855
2014-11-19,60,0-5%,510300,0.029199999999999893,0.21084919957254322,-0.08351131911012855
2014-11-20,60,0-5%,510300,0.0345242874347651,0.21691568717697196,-0.08351131911012855
2014-11-21,60,>5%,510300,0.058870967741935454,0.20488581218699742,-0.08351131911012855
2014-11-24,60,>5%,510300,0.08430349257326397,0.16512712121502937,-0.08422289458085652
2014-11-25,60,>5%,510300,0.1026262626262624,0.15275757837823756,-0.0845525743388077
2014-11-26,60,>5%,510300,0.12108898821617253,0.1401456450248364,-0.0846147308412244
2014-11-27,60,>5%,510300,0.14332648870636566,0.12950050156719084,-0.08494426953812151
2014-11-28,60,>5%,510300,0.17139334155363795,0.10262868116288293,-0.08553722565146082
2014-12-01,60,>5%,510300,0.18381742738589235,0.09908972659173965,-0.08751274727667968
2014-12-02,60,>5%,510300,0.20667209113100138,0.05736861364038681,-0.08751274727667968
2014-12-03,60,>5%,510300,0.2044997991161115,0.049332204402565694,-0.08751274727667968
2014-12-04,60,>5%,510300,0.2699680511182112,0.003776690858973586,-0.08775911883491494
2014-12-05,60,>5%,510300,0.23766640563821517,0.00279400504441063,-0.08974734899701131
2014-12-08,60,>5%,510300,0.2997253825029429,-0.012710269511006067,-0.090258910986875
2014-12-09,60,>5%,510300,0.22889674126423265,-0.001169858781571942,-0.090258910986875
2014-12-10,60,>5%,510300,0.27476415094339646,-0.038131521147475866,-0.090258910986875
2014-12-11,60,>5%,510300,0.2605108055009824,-0.003584991506141333,-0.090258910986875
2014-12-12,60,>5%,510300,0.26692913385826755,0.0059809491923523694,-0.090258910986875
2014-12-15,60,>5%,510300,0.2466487935656838,0.02130353367992388,-0.090258910986875
2014-12-16,60,>5%,510300,0.28411719352351583,0.010432649495379476,-0.090258910986875
2014-12-17,60,>5%,510300,0.2872340425531914,0.02299193300203828,-0.090258910986875
2014-12-18,60,>5%,510300,0.2930836836071833,0.04374959974714998,-0.090258910986875
2014-12-19,60,>5%,510300,0.310687022900763,0.04115295194512503,-0.090258910986875
2014-12-22,60,>5%,510300,0.3070141816788039,0.035536242219974534,-0.090258910986875
2014-12-23,60,>5%,510300,0.29445951181712493,0.03889807870966999,-0.090258910986875
2014-12-24,60,>5%,510300,0.2623396813058687,0.07682325699862247,-0.090258910986875
2014-12-25,60,>5%,510300,0.3061699650756695,0.07270150989635793,-0.090258910986875
2014-12-26,60,>5%,510300,0.33168316831683153,0.05674592561957037,-0.090258910986875
2014-12-29,60,>5%,510300,0.28841169937060296,0.07453305137368083,-0.090258910986875
2014-12-30,60,>5%,510300,0.27519237816049835,0.07304093783554388,-0.090258910986875
2014-12-31,60,>5%,510300,0.29539688292859667,0.08710669280172745,-0.090258910986875
2015-01-05,60,>5%,510300,0.32471264367816044,0.10191395085516364,-0.090258910986875
2015-01-06,60,>5%,510300,0.2852631578947362,0.11101612598883137,-0.090258910986875
2015-01-07,60,>5%,510300,0.28356116368734585,0.10460418210888012,-0.090258910986875
2015-01-08,60,>5%,510300,0.20768712070128026,0.130923740012457,-0.090258910986875
2015-01-09,60,>5%,510300,0.1861240827218138,0.14784496978226014,-0.090258910986875
2015-01-12,60,>5%,510300,0.11477987421383573,0.15149161594406246,-0.090258910986875
2015-01-13,60,>5%,510300,0.11926605504587084,0.1507537415662512,-0.090258910986875
2015-01-14,60,>5%,510300,0.06549954723815188,0.16647363809676907,-0.090258910986875
2015-01-15,60,>5%,510300,0.15974440894568587,0.13775011211037969,-0.090258910986875
2015-01-16,60,>5%,510300,0.12920135676842381,0.12956093812695668,-0.090258910986875
2015-01-19,60,0-5%,510300,0.02743142144638333,0.21976759359884301,-0.090258910986875
2015-01-20,60,>5%,510300,0.06183965195773711,0.21206659764853808,-0.090258910986875
2015-01-21,60,>5%,510300,0.09788143791882686,0.15872163183832066,-0.090258910986875
2015-01-22,60,>5%,510300,0.07465210863452976,0.15560889429173996,-0.090258910986875
2015-01-23,60,>5%,510300,0.06164170757472154,0.15665904178571055,-0.090258910986875
2015-01-26,60,>5%,510300,0.07304786290373277,0.14211195633244356,-0.090258910986875
2015-01-27,60,0-5%,510300,0.04683209302597868,0.15777232322548285,-0.08045824770528576
2015-01-28,60,0-5%,510300,0.0373112961321882,0.15960710055493887,-0.07816902002486037
2015-01-29,60,0-5%,510300,0.0475452290600924,0.1683137192019606,-0.07275262351761647
2015-01-30,60,>5%,510300,0.0641636722084169,0.1724702883654754,-0.05987600762200196
2015-02-02,60,0-5%,510300,0.00374531835205949,0.18801055935698985,-0.03769442945210111
2015-02-03,60,<=0%,510300,-0.011031082314874596,0.16688413389285994,-0.03769442945210111
2015-02-04,60,<=0%,510300,-0.01752278798507345,0.19441917838321277,-0.03761050974317692
2015-02-05,60,<=0%,510300,-0.029135993800852744,0.2282135733744146,-0.03761050974317692
2015-02-06,60,<=0%,510300,-0.06880545711404751,0.2463617278538177,-0.03761050974317692
2015-02-09,60,<=0%,510300,-0.08717935067750582,0.25986285869273607,-0.03761050974317692
2015-02-10,60,<=0%,510300,-0.06246903319641384,0.2533010618155944,-0.03761050974317692
2015-02-11,60,<=0%,510300,-0.056143198434479014,0.23377423359915106,-0.03761050974317692
2015-02-12,60,<=0%,510300,-0.0311143238368069,0.2334981810050476,-0.03761050974317692
2015-02-13,60,<=0%,510300,-0.01777948032959553,0.269751650290861,-0.03761050974317692
2015-02-16,60,<=0%,510300,-0.006466491898118321,0.2751010722696987,-0.03761050974317692
2015-02-17,60,0-5%,510300,0.004351922641697703,0.3019794513957377,-0.03761050974317692
2015-02-25,60,<=0%,510300,-0.008827687993259059,0.33548040096599663,-0.03761050974317692
2015-02-26,60,<=0%,510300,-0.007464408071902517,0.3751199398769389,-0.03761050974317692
2015-02-27,60,<=0%,510300,-0.01806888138798901,0.39323576153099626,-0.03761050974317692
2015-03-02,60,>5%,510300,0.09955143377561404,0.3935674748306348,-0.03761050974317692
2015-03-03,60,0-5%,510300,0.031638083973979825,0.32491397403229105,-0.049996557389578755
2015-03-04,60,<=0%,510300,-0.005371783997738633,0.3248153587908882,-0.052119415178323525
2015-03-05,60,<=0%,510300,-0.015523567598081045,0.34462747506204017,-0.052119415178323525
2015-03-06,60,<=0%,510300,-0.02640449438202286,0.36743575175934495,-0.052119415178323525
2015-03-09,60,<=0%,510300,-0.016694490818030316,0.35639784082771575,-0.052119415178323525
2015-03-10,60,<=0%,510300,-0.013771781899944213,0.3747806575157686,-0.052119415178323525
2015-03-11,60,0-5%,510300,0.0037132247929159146,0.3776818234725825,-0.052119415178323525
2015-03-12,60,0-5%,510300,0.03290993071593484,0.4033252319471947,-0.052119415178323525
2015-03-13,60,>5%,510300,0.05173925752703834,0.3983246741074691,-0.052119415178323525
2015-03-16,60,>5%,510300,0.10257177033492781,0.3632743207153235,-0.052119415178323525
2015-03-17,60,>5%,510300,0.09085597429155667,0.34637074768871257,-0.052119415178323525
2015-03-18,60,>5%,510300,0.13268321513002324,0.3210203038830972,-0.052119415178323525
2015-03-19,60,>5%,510300,0.14025119617224857,0.3103940390271034,-0.052119415178323525
2015-03-20,60,>5%,510300,0.17395264116575548,0.2581125052818676,-0.052119415178323525
2015-03-23,60,>5%,510300,0.18397358943577435,0.2516072464105712,-0.052119415178323525
2015-03-24,60,>5%,510300,0.15945866431303313,0.20359610477753054,-0.06321722528525175
2015-03-25,60,>5%,510300,0.14498684595147626,0.1347394519504046,-0.12218820111807005
2015-03-26,60,>5%,510300,0.14119359534206688,0.14190076651817418,-0.12218820111807005
2015-03-27,60,>5%,510300,0.14260919872722,0.14271424604329996,-0.12218820111807005
2015-03-30,60,>5%,510300,0.1692484222604702,0.09484945576897186,-0.12218820111807005
2015-03-31,60,>5%,510300,0.14614728461757198,0.08479361954322129,-0.13640203889881475
2015-04-01,60,>5%,510300,0.183078255847531,0.05633795362070515,-0.14531635939154974
2015-04-02,60,>5%,510300,0.1472237801458216,0.057664036955695774,-0.14543174168303186
2015-04-03,60,>5%,510300,0.1680247260466421,0.023035887667302912,-0.16031328916736198
2015-04-07,60,>5%,510300,0.179258433231112,0.006079479150688849,-0.16031328916736198
2015-04-08,60,>5%,510300,0.2221266838635707,-0.0014861191408186425,-0.16031328916736198
2015-04-09,60,>5%,510300,0.20324047754405883,0.004337416197780941,-0.16031328916736198
2015-04-10,60,>5%,510300,0.24197247706421976,-0.01644584287187756,-0.16031328916736198
2015-04-13,60,>5%,510300,0.27062896710905915,-0.023859812537492697,-0.16031328916736198
2015-04-14,60,>5%,510300,0.2467458970005656,-0.023931806628233798,-0.16031328916736198
2015-04-15,60,>5%,510300,0.24508406953548012,-0.021373534616634826,-0.16031328916736198
2015-04-16,60,>5%,510300,0.2840068298235625,-0.03237396083659283,-0.16031328916736198
2015-04-17,60,>5%,510300,0.28283957518166525,-0.034961934062154976,-0.16031328916736198
2015-04-20,60,>5%,510300,0.2479155086158975,-0.0308777022069483,-0.16031328916736198
2015-04-21,60,>5%,510300,0.24355844860319986,-0.050551497176140936,-0.16031328916736198
2015-04-22,60,>5%,510300,0.2613818960899834,-0.054257561760055584,-0.16031328916736198
2015-04-23,60,>5%,510300,0.22749804330811307,-0.05407045739291816,-0.16031328916736198
2015-04-24,60,>5%,510300,0.22947810123262458,-0.05312873798571571,-0.16031328916736198
2015-04-27,60,>5%,510300,0.23739332816136471,-0.05850588716306582,-0.16031328916736198
2015-04-28,60,>5%,510300,0.1972116603295302,-0.0555342506474894,-0.16031328916736198
2015-04-29,60,>5%,510300,0.2050241055569646,-0.05827224424168176,-0.16031328916736198
2015-04-30,60,>5%,510300,0.20985448046974642,-0.0574215331225123,-0.16031328916736198
2015-05-04,60,>5%,510300,0.21556122448979487,-0.05894887672462146,-0.16031328916736198
2015-05-05,60,>5%,510300,0.16050632911392326,-0.049263054421391006,-0.16031328916736198
2015-05-06,60,>5%,510300,0.11285574092247197,-0.039202346002569666,-0.16031328916736198
2015-05-07,60,>5%,510300,0.10568097246340757,-0.02217227764587304,-0.16031328916736198
2015-05-08,60,>5%,510300,0.10471076397363843,-0.03707950540602212,-0.16031328916736198
2015-05-11,60,>5%,510300,0.14275238328037054,-0.06776937785404391,-0.16031328916736198
2015-05-12,60,>5%,510300,0.13759923021409604,-0.07825192179990503,-0.16031328916736198
2015-05-13,60,>5%,510300,0.10756501182032996,-0.07250259508484702,-0.16031328916736198
2015-05-14,60,>5%,510300,0.09615384615384537,-0.07069165342518613,-0.16064916385169503
2015-05-15,60,>5%,510300,0.0838648712497041,-0.05050169738027377,-0.16064916385169503
2015-05-18,60,>5%,510300,0.051246537396121505,-0.02476731031077406,-0.16064916385169503
2015-05-19,60,>5%,510300,0.06970935513169807,-0.0669261342982439,-0.16064916385169503
2015-05-20,60,>5%,510300,0.0742169768497496,-0.058655429494574585,-0.16064916385169503
2015-05-21,60,>5%,510300,0.10551613641565516,-0.08010601904702863,-0.16064916385169503
2015-05-22,60,>5%,510300,0.09352836879432602,-0.09869173785299634,-0.16064916385169503
2015-05-25,60,>5%,510300,0.10893246187363825,-0.12405339710982377,-0.16064916385169503
2015-05-26,60,>5%,510300,0.1503340757238305,-0.13298056297347893,-0.16064916385169503
2015-05-27,60,>5%,510300,0.12649945474372948,-0.12206386416044357,-0.16064916385169503
2015-05-28,60,0-5%,510300,0.022292993630573132,-0.06220223286697435,-0.16064916385169503
2015-05-29,60,0-5%,510300,0.02401700318809752,-0.06364132140888812,-0.16064916385169503
2015-06-01,60,>5%,510300,0.08148464163822555,-0.08247497972687212,-0.16064916385169503
2015-06-02,60,>5%,510300,0.07753396029258108,-0.10501803181682523,-0.16064916385169503
2015-06-03,60,>5%,510300,0.08257463476603899,-0.10786495454698386,-0.16064916385169503
2015-06-04,60,>5%,510300,0.08886081280269575,-0.11369259398284404,-0.16064916385169503
2015-06-05,60,>5%,510300,0.09284659210804014,-0.11278579198612415,-0.16064916385169503
2015-06-08,60,>5%,510300,0.11353620146904575,-0.12833554588076812,-0.16064916385169503
2015-06-09,60,>5%,510300,0.1481239092495641,-0.12437297890493204,-0.16064916385169503
2015-06-10,60,>5%,510300,0.15917107583774293,-0.13770682847501958,-0.16064916385169503
2015-06-11,60,>5%,510300,0.17994166479694895,-0.14159811410050338,-0.16064916385169503
2015-06-12,60,>5%,510300,0.17057003977021679,-0.1440211642243353,-0.16064916385169503
2015-06-15,60,>5%,510300,0.10609625668449252,-0.1426794814706943,-0.149404412875626
2015-06-16,60,>5%,510300,0.06470712624233466,-0.11913730172193648,-0.1392505320899925
2015-06-17,60,>5%,510300,0.09071504802561403,-0.13396335357045097,-0.1392505320899925
2015-06-18,60,>5%,510300,0.05027813436029094,-0.09929340105419149,-0.1040069706620208
2015-06-19,60,0-5%,510300,0.0032693984306888524,-0.0400491209450784,-0.05842026686924873
2015-06-23,60,0-5%,510300,0.04655248133509016,-0.035078009137272104,-0.05842026686924873
2015-06-24,60,0-5%,510300,0.03396306516663139,-0.03817248062692158,-0.05842026686924873
2015-06-25,60,<=0%,510300,-0.007817451933234465,-0.027642088000770615,-0.04763537111192462
2015-06-26,60,<=0%,510300,-0.1002070393374741,-0.013592277982751755,-0.047280334728033724
2015-06-29,60,<=0%,510300,-0.1524118362383461,-0.006294594902501616,-0.047280334728033724
2015-06-30,60,<=0%,510300,-0.11905697445972496,0.001530507370229861,-0.047280334728033724
2015-07-01,60,<=0%,510300,-0.18741529525653444,0.025803068653168282,-0.047280334728033724
2015-07-02,60,<=0%,510300,-0.20464666021297218,0.0192053590053769,-0.047280334728033724
2015-07-03,60,<=0%,510300,-0.18608515057113195,0.0192053590053769,-0.047280334728033724
2015-07-06,60,<=0%,510300,-0.1645911166459113,0.018797676861774804,-0.047280334728033724
2015-07-07,60,<=0%,510300,-0.2410256410256415,0.029141669682584803,-0.047280334728033724
2015-07-08,60,<=0%,510300,-0.3283553141970522,0.042094606490096886,-0.047280334728033724
2015-07-09,60,<=0%,510300,-0.2550361822804619,0.08557946577245956,-0.047280334728033724
2015-07-10,60,<=0%,510300,-0.18990524076580984,0.07689930189351113,-0.047280334728033724
2015-07-13,60,<=0%,510300,-0.1824676578490062,0.09003555767264415,-0.047280334728033724
2015-07-14,60,<=0%,510300,-0.21711270260082982,0.09367355703075053,-0.047280334728033724
2015-07-15,60,<=0%,510300,-0.2504275128253851,0.09185606877644115,-0.047280334728033724
2015-07-16,60,<=0%,510300,-0.23240775960441284,0.08942011152244955,-0.047280334728033724
2015-07-17,60,<=0%,510300,-0.2013690815744441,0.1036866886307124,-0.047280334728033724
2015-07-20,60,<=0%,510300,-0.20951302378255987,0.06963683117293806,-0.047280334728033724
2015-07-21,60,<=0%,510300,-0.1850705859601628,0.06511042594309835,-0.047280334728033724
2015-07-22,60,<=0%,510300,-0.16703078450844133,0.08389596816997824,-0.047280334728033724
2015-07-23,60,<=0%,510300,-0.15694716242661477,0.0856850674296814,-0.047280334728033724
2015-07-24,60,<=0%,510300,-0.1407618659604809,0.08628143384958231,-0.047280334728033724
2015-07-27,60,<=0%,510300,-0.17379969585053245,0.06719770841275197,-0.047280334728033724
2015-07-28,60,<=0%,510300,-0.1928241712127573,0.06868862446250423,-0.047280334728033724
2015-07-29,60,<=0%,510300,-0.18127694518579385,0.06898680767245446,-0.047280334728033724
2015-07-30,60,<=0%,510300,-0.17994037478705316,0.05020238363261198,-0.048459681129665255
2015-07-31,60,<=0%,510300,-0.11389783709157886,0.05973593660651022,-0.048459681129665255
2015-08-03,60,<=0%,510300,-0.07890961262553864,0.05973593660651022,-0.048459681129665255
2015-08-04,60,<=0%,510300,-0.10682426404995604,0.0765979701177788,-0.048459681129665255
2015-08-05,60,<=0%,510300,-0.066952585179891,0.1023197161519176,-0.048459681129665255
2015-08-06,60,<=0%,510300,-0.05720545277507327,0.11375160327820133,-0.048459681129665255
2015-08-07,60,0-5%,510300,0.008675682572084176,0.1110522552205615,-0.048459681129665255
2015-08-10,60,0-5%,510300,0.03055900621117935,0.10638499108558963,-0.048459681129665255
2015-08-11,60,>5%,510300,0.06522869022869004,0.07404694796079547,-0.048459681129665255
2015-08-12,60,>5%,510300,0.17152757724516277,0.07471269020632665,-0.048459681129665255
2015-08-13,60,>5%,510300,0.07954843791021227,0.0664702284396006,-0.048459681129665255
2015-08-14,60,<=0%,510300,-0.020768679875865392,0.06569103900702644,-0.048459681129665255
2015-08-17,60,0-5%,159941,0.03653444676409179,0.05688824228735356,-0.048459681129665255
2015-08-18,60,0-5%,159941,0.03205791106514999,0.07229592839318677,-0.048459681129665255
2015-08-19,60,0-5%,159941,0.03322949117341634,0.06717655475844975,-0.048459681129665255
2015-08-20,60,0-5%,159941,0.023809523809523725,0.050212767695893,-0.048459681129665255
2015-08-21,60,<=0%,159941,-0.04550050556117291,0.03467512220767088,-0.048459681129665255
2015-08-24,60,<=0%,159941,-0.12929292929292935,0.04290531952612264,-0.048459681129665255
2015-08-25,60,<=0%,159941,-0.13983903420523136,0.04354845459093415,-0.048459681129665255
2015-08-26,60,<=0%,159941,-0.14171656686626743,0.011456396144311931,-0.05981795353943875
2015-08-27,60,<=0%,159941,-0.1063618290258449,0.014682973823298084,-0.06765990714545622
2015-08-28,60,<=0%,159941,-0.08540218470705052,0.022111944755667023,-0.06765990714545622
2015-08-31,60,<=0%,159941,-0.06445115810674718,0.015630757812749252,-0.06765990714545622
2015-09-01,60,<=0%,159941,-0.07055214723926373,0.011287490184351379,-0.06765990714545622
2015-09-02,60,<=0%,159941,-0.0910931174089068,-0.007496751083083231,-0.0766500328643388
2015-09-07,60,<=0%,159941,-0.07894736842105254,0.022561416596504014,-0.0766500328643388
2015-09-08,60,<=0%,159941,-0.07106598984771573,0.011611636251510848,-0.07808787665872141
2015-09-09,60,<=0%,159941,-0.07164480322906153,0.007698457674952364,-0.07808787665872141
2015-09-10,60,<=0%,159941,-0.0748987854251012,0.01923479598290445,-0.07808787665872141
2015-09-11,60,<=0%,159941,-0.06693711967545635,0.018789131445964058,-0.07808787665872141
2015-09-14,60,<=0%,159941,-0.06256306760847619,0.025006621603560042,-0.07808787665872141
2015-09-15,60,<=0%,159941,-0.06938775510204076,0.0259057502190021,-0.07808787665872141
2015-09-16,60,<=0%,159941,-0.03589743589743588,0.026846501736989214,-0.07808787665872141
2015-09-17,60,<=0%,159941,-0.0627490039840638,0.014737269084529991,-0.07808787665872141
2015-09-18,60,<=0%,159941,-0.04435483870967749,0.005563655845690185,-0.07809202861768827
2015-09-21,60,<=0%,159941,-0.06606606606606602,0.01369046924368944,-0.07809202861768827
2015-09-22,60,<=0%,159941,-0.06499999999999995,0.02378331423033697,-0.07809202861768827
2015-09-23,60,<=0%,159941,-0.06747230614300093,0.02503799909219251,-0.07809202861768827
2015-09-24,60,<=0%,159941,-0.08316633266533058,0.017529173100655937,-0.07809202861768827
2015-09-25,60,<=0%,159941,-0.08040201005025127,0.0128605266757571,-0.07809202861768827
2015-09-28,60,<=0%,159941,-0.08392315470171885,0.017140682918342254,-0.07809202861768827
2015-09-29,60,<=0%,159941,-0.07733050847457623,0.018851872537840153,-0.07809202861768827
2015-09-30,60,0-5%,159941,0.018561484918793614,0.01806958174483153,-0.07809202861768827
2015-10-08,60,>5%,510300,0.11867247737177355,0.001900648911916658,-0.07809202861768827
2015-10-09,60,>5%,510300,0.10172807303553966,-0.0039141354344808255,-0.07809202861768827
2015-10-12,60,>5%,510300,0.0807491556647224,-0.03574329470325832,-0.07809202861768827
2015-10-13,60,0-5%,159941,0.009771986970684043,-0.019835142351385726,-0.07809202861768827
2015-10-14,60,0-5%,510300,0.018262150220913265,-0.01049501402939057,-0.07809202861768827
2015-10-15,60,0-5%,159941,0.018701870187018743,-0.014208145651617099,-0.07809202861768827
2015-10-16,60,0-5%,159941,0.04788418708240516,-0.008766143199838816,-0.07809202861768827
2015-10-19,60,>5%,510300,0.0912131346913958,-0.01882500127581599,-0.07809202861768827
