total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,trade_action_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,latest_momentum,latest_exposure,strategy,proxy_kind,volume_ratio_cut,volume_short_ratio_cut,volume_breadth_cut,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
21.3537258137542,0.248562877493992,0.1801165575642112,1.380011259683218,-0.2082464657991896,35.24434613058708,947,1539,0.7628594117647058,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_above_ma20_blend_vr100_vs95_vb02,etf_above_ma20_blend,1.0,0.95,0.0,-0.0030605079165308,0.0759530598015061,3.7883512640409904,False,full_history,False
21.22015544909145,0.2480283404950414,0.1934691726382751,1.2820044512144282,-0.1945389819794026,33.51472233022089,889,1534,0.8071882352941178,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_hybrid_breadth_blend_75_25_vr91_vs90_vb-1,hybrid_breadth_blend_75_25,0.91,0.9,-0.03,-0.0035950449154815,-0.0220537486672838,2.058727463674799,False,full_history,False
21.20285202452899,0.2479588755231114,0.1934695198029856,1.281643102105249,-0.194538981979403,33.514722330221,890,1536,0.807564705882353,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_hybrid_breadth_blend_75_25_vr91_vs90_vb-2,hybrid_breadth_blend_75_25,0.91,0.9,-0.04,-0.0036645098874115,-0.022415097776463,2.0587274636749058,False,full_history,False
21.195935691524124,0.2479310956919307,0.1824010123622968,1.35926381373078,-0.1929805415801608,32.40613664734995,945,1554,0.7723794117647059,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs90_vb-1,etf_above_ma20_blend,0.96,0.9,-0.03,-0.0036922897185922,0.0552056138490679,0.950141780803861,False,full_history,False
21.195935691524124,0.2479310956919307,0.1824010123622968,1.35926381373078,-0.1929805415801608,32.40613664734995,945,1554,0.7723794117647059,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs90_vb00,etf_above_ma20_blend,0.96,0.9,-0.02,-0.0036922897185922,0.0552056138490679,0.950141780803861,False,full_history,False
21.14390082938308,0.2477218367201998,0.1825426324139902,1.3570629142587856,-0.1937686465200241,32.600354199197774,944,1543,0.7694523529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs95_vb-1,etf_above_ma20_blend,0.96,0.95,-0.03,-0.0039015486903231,0.0530047143770735,1.144359332651682,False,full_history,False
21.14390082938308,0.2477218367201998,0.1825426324139902,1.3570629142587856,-0.1937686465200241,32.600354199197774,944,1543,0.7694523529411764,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs95_vb00,etf_above_ma20_blend,0.96,0.95,-0.02,-0.0039015486903231,0.0530047143770735,1.144359332651682,False,full_history,False
21.11244833337331,0.2475951285256941,0.19288126172916,1.2836660560286155,-0.2299942560379894,39.081806503486305,895,1499,0.7905382352941177,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_pos20_regime_vr96_vs90_vb02,etf_pos20_regime,0.96,0.9,0.0,-0.0040282568848288,-0.0203921438530962,7.625811636940213,False,full_history,False
20.975518634887752,0.2470415418225864,0.1933155389971993,1.2779186976074666,-0.2299942560379897,39.08180650348631,892,1502,0.7931323529411767,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_pos20_regime_vr92_vs90_vb02,etf_pos20_regime,0.92,0.9,0.0,-0.0045818435879365,-0.0261395022742454,7.62581163694022,False,full_history,False
20.915154803191285,0.2467964818112387,0.1949536199060047,1.2659240794309417,-0.1930047939775365,35.11196021590411,877,1510,0.8054235294117649,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_hybrid_eq20_vr91_vs90_vb02,hybrid_eq20,0.91,0.9,0.0,-0.0048269035992842,-0.0381341204507703,3.65596534935802,False,full_history,False
20.812325225192623,0.2463775760062703,0.1948668979928332,1.264337753328077,-0.1930047939775369,35.111960215904176,875,1506,0.8054235294117649,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_hybrid_median20_vr91_vs90_vb02,hybrid_median20,0.91,0.9,0.0,-0.0052458094042526,-0.0397204465536349,3.655965349358084,False,full_history,False
20.753841640752956,0.2461385075702837,0.1924885586516421,1.278717599084604,-0.2068156083050615,44.59261700585422,903,1560,0.8043764705882354,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_hybrid_breadth_blend_vr91_vs90_vb03,hybrid_breadth_blend,0.91,0.9,0.01,-0.0054848778402392,-0.0253406007971079,13.13662213930813,False,full_history,False
20.74543461724263,0.2461040923993698,0.1949447370497367,1.2624300410663594,-0.1930047939775365,35.11196021590411,878,1506,0.8048352941176472,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_hybrid_eq20_vr91_vs90_vb03,hybrid_eq20,0.91,0.9,0.01,-0.0055192930111531,-0.0416281588153526,3.65596534935802,False,full_history,False
20.722467774293857,0.2460100118249826,0.1938247027531831,1.269239721926737,-0.2299942560379894,39.08180650348628,894,1505,0.797779411764706,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_pos20_regime_vr96_vs90_vb01,etf_pos20_regime,0.96,0.9,-0.01,-0.0056133735855403,-0.0348184779549749,7.625811636940185,False,full_history,False
20.69698184401284,0.2459055039733735,0.182297765276798,1.3489222075761296,-0.1929805415801608,32.40613664734995,943,1552,0.7720852941176471,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs90_vb01,etf_above_ma20_blend,0.96,0.9,-0.01,-0.0057178814371494,0.0448640076944175,0.950141780803861,False,full_history,False
20.69698184401284,0.2459055039733735,0.182297765276798,1.3489222075761296,-0.1929805415801608,32.40613664734995,943,1552,0.7720852941176471,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,current_default_strategy__proxy_etf_above_ma20_blend_vr96_vs90_vb02,etf_above_ma20_blend,0.96,0.9,0.0,-0.0057178814371494,0.0448640076944175,0.950141780803861,False,full_history,False
