date,baseline_cf60top2_nav,baseline_cf60top2__trf_vr895_vb-15_rc186_vsna_nav,baseline_cf60top2__trf_vr895_vb-15_rc186_vs920_nav,baseline_cf60top2__trf_vr895_vb-15_rc188_vsna_nav,baseline_cf60top2__trf_vr895_vb-15_rc188_vs920_nav,baseline_cf60top2__trf_vr895_vb-15_rc190_vsna_nav,baseline_cf60top2__trf_vr895_vb-15_rc190_vs920_nav,baseline_cf60top2__trf_vr895_vb-10_rc186_vsna_nav,baseline_cf60top2__trf_vr895_vb-10_rc186_vs920_nav,baseline_cf60top2__trf_vr895_vb-10_rc188_vsna_nav,baseline_cf60top2__trf_vr895_vb-10_rc188_vs920_nav,baseline_cf60top2__trf_vr895_vb-10_rc190_vsna_nav,baseline_cf60top2__trf_vr895_vb-10_rc190_vs920_nav,baseline_cf60top2__trf_vr895_vb-05_rc186_vsna_nav,baseline_cf60top2__trf_vr895_vb-05_rc186_vs920_nav,baseline_cf60top2__trf_vr895_vb-05_rc188_vsna_nav,baseline_cf60top2__trf_vr895_vb-05_rc188_vs920_nav,baseline_cf60top2__trf_vr895_vb-05_rc190_vsna_nav,baseline_cf60top2__trf_vr895_vb-05_rc190_vs920_nav,baseline_cf60top2__trf_vr900_vb-15_rc186_vsna_nav,baseline_cf60top2__trf_vr900_vb-15_rc186_vs920_nav,baseline_cf60top2__trf_vr900_vb-15_rc188_vsna_nav,baseline_cf60top2__trf_vr900_vb-15_rc188_vs920_nav,baseline_cf60top2__trf_vr900_vb-15_rc190_vsna_nav,baseline_cf60top2__trf_vr900_vb-15_rc190_vs920_nav,baseline_cf60top2__trf_vr900_vb-10_rc186_vsna_nav,baseline_cf60top2__trf_vr900_vb-10_rc186_vs920_nav,baseline_cf60top2__trf_vr900_vb-10_rc188_vsna_nav,baseline_cf60top2__trf_vr900_vb-10_rc188_vs920_nav,baseline_cf60top2__trf_vr900_vb-10_rc190_vsna_nav,baseline_cf60top2__trf_vr900_vb-10_rc190_vs920_nav,baseline_cf60top2__trf_vr900_vb-05_rc186_vsna_nav,baseline_cf60top2__trf_vr900_vb-05_rc186_vs920_nav,baseline_cf60top2__trf_vr900_vb-05_rc188_vsna_nav,baseline_cf60top2__trf_vr900_vb-05_rc188_vs920_nav,baseline_cf60top2__trf_vr900_vb-05_rc190_vsna_nav,baseline_cf60top2__trf_vr900_vb-05_rc190_vs920_nav,baseline_cf60top2__trf_vr905_vb-15_rc186_vsna_nav,baseline_cf60top2__trf_vr905_vb-15_rc186_vs920_nav,baseline_cf60top2__trf_vr905_vb-15_rc188_vsna_nav,baseline_cf60top2__trf_vr905_vb-15_rc188_vs920_nav,baseline_cf60top2__trf_vr905_vb-15_rc190_vsna_nav,baseline_cf60top2__trf_vr905_vb-15_rc190_vs920_nav,baseline_cf60top2__trf_vr905_vb-10_rc186_vsna_nav,baseline_cf60top2__trf_vr905_vb-10_rc186_vs920_nav,baseline_cf60top2__trf_vr905_vb-10_rc188_vsna_nav,baseline_cf60top2__trf_vr905_vb-10_rc188_vs920_nav,baseline_cf60top2__trf_vr905_vb-10_rc190_vsna_nav,baseline_cf60top2__trf_vr905_vb-10_rc190_vs920_nav,baseline_cf60top2__trf_vr905_vb-05_rc186_vsna_nav,baseline_cf60top2__trf_vr905_vb-05_rc186_vs920_nav,baseline_cf60top2__trf_vr905_vb-05_rc188_vsna_nav,baseline_cf60top2__trf_vr905_vb-05_rc188_vs920_nav,baseline_cf60top2__trf_vr905_vb-05_rc190_vsna_nav,baseline_cf60top2__trf_vr905_vb-05_rc190_vs920_nav,hs300_benchmark
2025-01-13,10.233954630968167,6.6612433884352145,6.899012625811835,6.66200636959163,6.899261805106839,6.6627688656165756,6.899510741137315,6.81516507057814,6.949505052135787,6.815484914756115,6.949584709793922,6.815804149054424,6.949664096186255,6.765013600329131,6.949505052135787,6.765458844428826,6.949584709793922,6.765903495090162,6.949664096186255,7.009938358344395,6.959450133393841,7.009558224223965,6.959240691117212,7.009177452964798,6.959030992543009,7.171917352492521,7.010384889158855,7.171043629493152,7.010001079095896,7.170169298819806,7.009617007299747,7.119140611796273,7.010384889158855,7.118407736755354,7.010001079095896,7.117674225718965,7.009617007299747,6.466675122596282,6.870161655808791,6.467810529437247,6.870370884946036,6.4689454185114394,6.870579839722111,6.616100906147456,6.92044292793486,6.616815212919474,6.920483060563462,6.617528825145076,6.9205228926459785,6.5674143102509595,6.92044292793486,6.568247390185781,6.920483060563462,6.569079807423812,6.9205228926459785,1.7401247254191907
2025-01-14,10.164390494914528,6.615964348409249,6.85211737659063,6.616722143288523,6.852364862117877,6.617479456333952,6.852612106034159,6.7688397655232295,6.902266586421922,6.769157435596988,6.902345702616237,6.769474499936668,6.902424549388648,6.719029194156958,6.902266586421922,6.7194714117608125,6.902345702616237,6.7199130399601374,6.902424549388648,6.962289104143883,6.912144067127634,6.961911553941658,6.911936048510924,6.961533370931573,6.911727775338794,7.123167064606297,6.962732599716206,7.12229928063908,6.9623513985582495,7.121430893128481,6.961969937446206,7.070749067768376,6.962732599716206,7.070021174361722,6.9623513985582495,7.069292649282705,6.961969937446206,6.4227186381028165,6.823462517756234,6.423846327145647,6.823670324682349,6.424973501941165,6.823877859112234,6.571128716981486,6.873402008686152,6.5718381683349225,6.8734418685178005,6.5725469298630435,6.873481429846293,6.522773062651868,6.873402008686152,6.523600479821119,6.8734418685178005,6.524427238798185,6.873481429846293,1.7849073470292436
2025-01-15,10.209952693573342,6.647515620017379,6.88479485262503,6.64827702879038,6.885043518400943,6.64903795343169,6.885291941413657,6.801120093932992,6.93518322204924,6.801439278962734,6.935262715545548,6.801757855369677,6.935341938335091,6.7510719779272135,6.93518322204924,6.751516304449284,6.935262715545548,6.7519600387559775,6.935341938335091,6.995491984777903,6.945107808068726,6.9951126340537355,6.944898797419483,6.994732647503874,6.944689531000854,7.157137165853822,6.995937595363023,7.156265243459279,6.995554576271862,7.155392714643079,6.995171295986902,7.104469189667722,6.995937595363023,7.103737824966278,6.995554576271862,7.10300582558005,6.995171295986902,6.453348328582044,6.85600333990522,6.454481395529198,6.8562121378543255,6.455613945776616,6.856420662007676,6.602466169241384,6.9061809902869316,6.60317900394019,6.906221040208536,6.6038911455239315,6.906260790203436,6.553879908713909,6.9061809902869316,6.5547112718028275,6.906221040208536,6.555541973560668,6.906260790203436,1.77439713991668
2025-01-16,10.236724119842956,6.619213265062542,6.855482261448341,6.61997143207387,6.855729868508869,6.620729117014737,6.855977233839783,6.772163755055151,6.905656098166114,6.772481581127874,6.905735253212198,6.772798801169061,6.905814138704074,6.722328723098359,6.905656098166114,6.722771157863018,6.905735253212198,6.723213002933706,6.905814138704074,6.965708091282308,6.915538429428731,6.965330355675646,6.915330308659847,6.964951986950371,6.9151219332105365,7.126665054450506,6.966151804643011,7.125796844338644,6.965770416287735,7.124928030387014,6.9653887678507145,7.074221316587711,6.966151804643011,7.073493065732787,6.965770416287735,7.072764182895303,6.9653887678507145,6.425872657145825,6.826813331007274,6.427000899965476,6.827021239981609,6.428128628285283,6.827228876325898,6.574355616099324,6.876777345836535,6.57506541584465,6.876817225242242,6.5757745254259055,6.876856805998205,6.525976215648602,6.876777345836535,6.526804039139484,6.876817225242242,6.527631204114961,6.876856805998205,1.7753110709699467
2025-01-17,10.251257392045192,6.658878962531082,6.896563803089979,6.659641672865324,6.896812893938136,6.660403898240294,6.897061741608113,6.812746009767093,6.947038306994076,6.813065740415532,6.9471179363775155,6.813384861400786,6.94719729459144,6.762612340914679,6.947038306994076,6.763057426973808,6.9471179363775155,6.763501919805219,6.94719729459144,7.007450162241304,6.9569798582193165,7.007070163050482,6.956770490284776,7.006689526947079,6.956560866143634,7.169371661518375,7.007896534558475,7.168498248649288,7.00751286072991,7.167624228321919,7.007128925261057,7.116613654065391,7.007896534558475,7.1158810391604,7.00751286072991,7.115147788485688,7.007128925261057,6.464379759211119,6.867723073814808,6.465514763036431,6.8679322286856195,6.4666492492787535,6.868141109292646,6.613752503686437,6.917986498470762,6.614466556913382,6.918026616854181,6.615179915840443,6.918066434798195,6.565083189225523,6.917986498470762,6.565915973456425,6.918026616854181,6.566748095225763,6.918066434798195,1.781251622816178
2025-01-20,10.3470737118009,6.72111808613201,6.961024516278711,6.721887925357321,6.961275935325981,6.7226572750905484,6.961527108922135,6.87642329589131,7.011970794621849,6.876746014994032,7.012051168284177,6.877068118735175,7.0121312682424275,6.825821038312501,7.011970794621849,6.82627028449624,7.012051168284177,6.826718931907488,7.0121312682424275,7.072947306614882,7.022005267409258,7.072563755652547,7.0217939425572204,7.072179561824544,7.0215823591038715,7.23638225166321,7.073397851079044,7.235500675190036,7.073010591132909,7.234618485580796,7.072623067100991,7.183131126349805,7.073397851079044,7.182391663849313,7.073010591132909,7.181651559636696,7.072623067100991,6.524800940178785,6.931914218848871,6.525946552643145,6.932125328645719,6.527091642686776,6.9323361616152965,6.675569839886587,6.982647445031084,6.676290567216981,6.982687938392489,6.677010593758017,6.982728128506347,6.626445623707928,6.982647445031084,6.6272861917956885,6.982687938392489,6.628126091229998,6.982728128506347,1.7899339678222086
2025-01-21,10.4600496347434,6.794503522453031,7.037029403385587,6.795281767271984,7.037283567585708,6.796059517254267,7.037537483654723,6.951504453137787,7.0885319455552525,6.951830695892654,7.088613196788278,6.952156316567034,7.088694171328749,6.900349687969666,7.0885319455552525,6.900803839308587,7.088613196788278,6.901257385337239,7.088694171328749,7.150174237836714,7.098675981090157,7.149786499021352,7.098462348859157,7.149398110321107,7.098248455203273,7.315393669424152,7.150629701631508,7.314502467339093,7.150238213335305,7.313610645423358,7.149846458069862,7.261561114501026,7.150629701631508,7.260813578079269,7.150238213335305,7.260065392938765,7.149846458069862,6.596042861205409,7.007601261238402,6.597200982194314,7.007814676066102,6.598358575058369,7.008027811043957,6.748457951524194,7.058888425008326,6.749186548213365,7.058929360501971,6.749914436461516,7.05896998943702,6.698797365951038,7.058888425008326,6.699647111895085,7.058929360501971,6.700496181884898,7.05896998943702,1.792218795455375
2025-01-22,10.429714949111828,6.774799110373415,7.016621653691667,6.775575098242091,7.0168750808024445,6.776350592709147,7.0171282605017105,6.931344730228635,7.067974835821897,6.9316700268626175,7.068055851422138,6.931994703220179,7.068136591132249,6.880338316528635,7.067974835821897,6.8807911508051545,7.068055851422138,6.8812433815268355,7.068136591132249,7.129438362263494,7.078089453128424,7.129051747910777,7.077876440441957,7.128664485557875,7.077663167088753,7.29417864894317,7.129892505189697,7.29329003139031,7.1295021522298265,7.2924007958043155,7.1291115330749415,7.2405022112171284,7.129892505189697,7.239756842689706,7.1295021522298265,7.239010827324856,7.1291115330749415,6.576913995321022,6.987278854680693,6.578068757699085,6.987491650594341,6.579222993483886,6.9877041674697224,6.728887073984817,7.038417283019695,6.729613557705859,7.038458099798288,6.730339335040395,7.038498610907321,6.679370506681579,7.038417283019695,6.680217788318382,7.038458099798288,6.681064395961254,7.038498610907321,1.77576803649658
2025-01-23,10.408031550049223,6.760714288938128,7.002034082686071,6.7614886635264115,7.002286982921358,6.762262545738858,7.002539636259503,6.91693445012421,7.053280501443889,6.917259070465814,7.05336134861253,6.9175830718205535,7.053441920464615,6.8660340788643355,7.053280501443889,6.866485971697452,7.05336134861253,6.866937262230522,7.053441920464615,7.114616245086232,7.063374090440008,7.114230434505558,7.063161520607359,7.113843977271893,7.0629486906498995,7.279014036367405,7.115069443848347,7.278127266252285,7.114679902433092,7.277239879388922,7.114290095376242,7.225449192066989,7.115069443848347,7.224705373162285,7.114679902433092,7.22396090876493,7.114290095376242,6.5632405774513325,6.972752287415245,6.5643929390760105,6.972964640925746,6.565544775202215,6.973176715978102,6.714897703768632,7.023784398855413,6.715622677128509,7.023825130775839,6.716346945570457,7.023865557662192,6.665484081511763,7.023784398855413,6.666329601648282,7.023825130775839,6.667174449192104,7.023865557662192,1.780794657289545
2025-01-24,10.429726248433902,6.774806450040656,7.0166292553440925,6.77558243875002,7.0168826827294275,6.77635793405723,7.0171358627029825,6.931352239493932,7.0679824931092226,6.931677536480334,7.068063508797235,6.932002213189643,7.068144248594817,6.880345770534714,7.0679824931092226,6.880798605301823,7.068063508797235,6.88125083651344,7.068144248594817,7.129446086139043,7.078097121373702,7.129059471367476,7.077884108456462,7.128672208595023,7.077670834872202,7.294186551294695,7.129900229557253,7.293297932779126,7.129509876174484,7.292408696229753,7.12911925659641,7.24051005541679,7.129900229557253,7.239764686081852,7.129509876174484,7.239018669908785,7.12911925659641,6.576921120603914,6.987286424543781,6.578075884233021,6.987499220687967,6.579230121268296,6.987711737793585,6.728894363911975,7.038424908285022,6.7296208484200735,7.0384657251078355,6.730346626540901,7.0385062362607576,6.6793777429635846,7.038424908285022,6.680225025518314,7.0384657251078355,6.681071634078382,7.0385062362607576,1.7954175541418071
2025-01-27,10.369012665282934,6.735368907296137,6.97578401227764,6.7361403788155085,6.976035964410005,6.736911359804922,6.976287670570824,6.891003411488562,7.026838312276154,6.891326814854253,7.026918856355172,6.8916496015536115,7.026999126149774,6.840293861683369,7.026838312276154,6.840744060406095,7.026918856355172,6.841193659086751,7.026999126149774,7.087944113080438,7.036894061207701,7.08755974887303,7.036682288282495,7.087174740436882,7.036470256207665,7.251725590081337,7.088395612836338,7.250842144397043,7.088007531780953,7.249958084276648,7.0876191860798405,7.198361556133698,7.088395612836338,7.197620525747072,7.088007531780953,7.1968788522876945,7.0876191860798405,6.538635509091043,6.946611992134794,6.53978355060339,6.946823549548827,6.540931068587316,6.947034829548633,6.689724084870491,6.997452788236793,6.690446340362742,6.99749336745648,6.691167893579748,6.997533642785643,6.640495710364212,6.997452788236793,6.641338060712802,6.99749336745648,6.6421797409901915,6.997533642785643,1.7853643125558767
2025-02-05,10.70776993769846,6.955414467408848,7.203683971631632,6.956211143023931,7.203944155079734,6.957007312083365,7.204204084520362,7.116133575298449,7.256406223630097,7.1164675443028935,7.256489399096827,7.11680087649442,7.256572291318227,7.06376733653627,7.256406223630097,7.06423224332198,7.256489399096827,7.06469653046215,7.256572291318227,7.319508360544426,7.266790495458675,7.319111439097991,7.266571803878739,7.318713852375762,7.2663528446827215,7.488640604123784,7.319974610868268,7.487728296130223,7.319573851143848,7.486815353626838,7.319172818127684,7.433533158805291,7.319974610868268,7.4327679188395415,7.319573851143848,7.4320020147917525,7.319172818127684,6.75225375818386,7.173558897008726,6.753439306392736,7.173777366036704,6.754624313969435,7.173995548587289,6.908278421465212,7.226060669904843,6.909024273157838,7.226102574854011,6.909769399631777,7.226144165984503,6.857441748231608,7.226060669904843,6.8583116182983925,7.226102574854011,6.859180796402645,7.226144165984503,1.776225002023213
2025-02-06,10.62589966453296,6.902234236068499,7.148605502633242,6.903024820401214,7.148863696751157,6.90381490205134,7.149121638803708,7.061724505708643,7.2009246468699475,7.062055921227741,7.201007186387435,7.062386704802914,7.201089444825251,7.009758652675431,7.2009246468699475,7.010220004841853,7.201007186387435,7.010680742100469,7.201089444825251,7.263544312717327,7.211229521851547,7.263150426082756,7.211012502360149,7.262755879259006,7.2107952172988306,7.431383392261269,7.264006998149356,7.4304780596608175,7.263609302583795,7.429572097401925,7.263211335816044,7.376697291595111,7.264006998149356,7.375937902558676,7.263609302583795,7.375177854517691,7.263211335816044,6.700626868282254,7.118710760572845,6.7018033519374205,7.11892755921389,6.702979299094015,7.11914407356791,6.855458586451998,7.170811111462916,6.856198735455626,7.170852696012069,6.856938164785499,7.170893969141966,6.80501060408014,7.170811111462916,6.805873823228908,7.170852696012069,6.806736355705805,7.170893969141966,1.7967884507217062
2025-02-07,10.630216942202654,6.90503859736299,7.151509963985251,6.905829502908233,7.15176826300682,6.9066199055666475,7.152026309860611,7.064593667518986,7.2038503653653745,7.064925217691419,7.203932938418471,7.0652561356631685,7.204015230277694,7.01260670088373,7.2038503653653745,7.013068240496435,7.203932938418471,7.0135291649515,7.204015230277694,7.2664954734335145,7.214159427193081,7.266101426763744,7.213942319527182,7.265706719636562,7.213724946183461,7.434402745594844,7.266958346853531,7.433497045159918,7.26656048970521,7.432590714810722,7.266162361244512,7.3796944260965205,7.266958346853531,7.378934728522133,7.26656048970521,7.378174371675443,7.266162361244512,6.7033493169844505,7.121603075762514,6.704526278642118,7.1218199624883285,6.705702703583236,7.122036564811615,6.858243942911703,7.173724594900787,6.858984392636105,7.173766196345644,6.85972412239435,7.173807486244716,6.807775463645028,7.173724594900787,6.808639033517675,7.173766196345644,6.809501916439459,7.173807486244716,1.8223785202131655
2025-02-10,10.594772021682903,7.044953000406726,7.296418530876455,7.045759931796816,7.296682063721542,7.046566350110256,7.296945339289265,7.207741079629753,7.349819487662738,7.208079347888378,7.34990373386498,7.208416971136256,7.349987693175615,7.154700719114033,7.349819487662738,7.155171610743889,7.34990373386498,7.15564187475138,7.349987693175615,7.413733951835898,7.360337438435992,7.413331920735079,7.360115931592731,7.412929215794227,7.359894153688313,7.58504347083769,7.41420620429954,7.584119418508868,7.413800285509764,7.583194723502041,7.413394089910104,7.529226615629363,7.41420620429954,7.528451524566422,7.413800285509764,7.5276757608725715,7.413394089910104,6.83917696006782,7.265905649746716,6.840377770091491,7.2661269311730585,6.84157803252331,7.266347922434123,6.9972101620965255,7.31908328915617,6.997965615296971,7.319125733556681,6.998720333942834,7.319167860098661,6.945719057532459,7.31908328915617,6.9466001256220276,7.319125733556681,6.947480492841283,7.319167860098661,1.8242063823196981
2025-02-11,10.52537395167188,6.998807020054717,7.248625396394732,6.999608665868016,7.248887203042144,7.0004098019654295,7.249148754097415,7.160528801815585,7.301676565254467,7.1608648543432585,7.30176025962569,7.161200266085145,7.3018436689845085,7.107835867242107,7.301676565254467,7.108303674428973,7.30176025962569,7.1087708581045375,7.3018436689845085,7.365172375732169,7.31212562115366,7.364772978022841,7.311905565228587,7.364372910887278,7.311685240017866,7.535359779980675,7.365641534839063,7.534441780396365,7.365238274905989,7.533523142343731,7.364834739976195,7.479908537361049,7.365641534839063,7.479138523313804,7.365238274905989,7.478367841041528,7.364834739976195,6.794378857709297,7.218312381298594,6.795571802165128,7.218532213283279,6.796764202615953,7.218751757003332,6.951376907759649,7.271141695559078,6.952127412576686,7.271183861939497,6.952877187650632,7.27122571254343,6.900223081173077,7.271141695559078,6.901098378074285,7.271183861939497,6.901972978696035,7.27122571254343,1.8168949338935672
2025-02-12,10.756700851708624,7.152626954561414,7.407935844667143,7.153446218964016,7.408203405306806,7.1542649624481855,7.408470704736918,7.317903061196146,7.462152973282037,7.318246499493659,7.46223850708999,7.318589282922181,7.46232374962153,7.264052040148527,7.462152973282037,7.264530128812027,7.46223850708999,7.26500758026068,7.46232374962153,7.52704429607793,7.472831678761432,7.526636120396969,7.472606786442402,7.526227260577108,7.472381618919357,7.700972082837393,7.527523766373987,7.700033907438042,7.527111643585241,7.699095079538099,7.526699239755891,7.644302131588764,7.527523766373987,7.643515194155865,7.527111643585241,7.642727573811671,7.526699239755891,6.943705865571039,7.376956609459001,6.944925028586339,7.377181272915878,6.946143635640479,7.3774056417726355,7.104154422215904,7.430947007549387,7.104921421644304,7.430990100663442,7.105687675291304,7.431032871060867,7.051876335704352,7.430947007549387,7.052770869900093,7.430990100663442,7.05366469251353,7.431032871060867,1.8342596239056286
2025-02-13,10.907063336732508,7.252609911990766,7.51148763604421,7.253440628476415,7.511758936778836,7.254270816761977,7.512029972652595,7.420196329793511,7.566462638499957,7.42054456884142,7.566549367941785,7.420892143866254,7.566635802035594,7.3655925525376995,7.566462638499957,7.3660773241610125,7.566549367941785,7.366561449662173,7.566635802035594,7.632261044302675,7.577290616206484,7.631847162940152,7.577062580231381,7.631432587875497,7.576834265205326,7.8086200796942595,7.632747216871687,7.807668790015133,7.632329333226754,7.806716838714437,7.631911164612694,7.751157967836778,7.632747216871687,7.750360030203204,7.632329333226754,7.749561400112264,7.631911164612694,7.040768420681172,7.480075357763266,7.042004625760126,7.4803031616770665,7.0432402671064205,7.480530666872682,7.203459806612471,7.534820460343087,7.204237527538257,7.534864155834005,7.2050144922577415,7.534907524097202,7.150450951149682,7.534820460343087,7.151357989586868,7.534864155834005,7.152264306494901,7.534907524097202,1.8296899686392964
2025-02-14,10.988027751745369,7.30644688906811,7.567246292939553,7.307283772060015,7.567519607571468,7.308120122930942,7.567792655376421,7.475277320576708,7.622629381309607,7.47562814464406,7.62271675455429,7.475978299759217,7.622803830258552,7.420268213054946,7.622629381309607,7.4207565831950815,7.62271675455429,7.421244302416823,7.622803830258552,7.688916216423691,7.633537736369204,7.688499262771097,7.633308007656216,7.688081610266937,7.633077997820847,7.866584385694111,7.68940599790891,7.86562603447972,7.688985012264492,7.864667016732466,7.688563739535588,7.808695725816478,7.68940599790891,7.807891864997925,7.688985012264492,7.807087306581814,7.688563739535588,7.093032873432781,7.535600837619409,7.094278255007549,7.535830332548477,7.095523068665004,7.536059526541939,7.25693193667216,7.590752319539695,7.257715430711923,7.590796339387386,7.258498162931977,7.590840029578304,7.203529590235628,7.590752319539695,7.204443361725901,7.590796339387386,7.205356406331024,7.590840029578304,1.8433989344382924
2025-02-17,11.13839023676925,7.4064298464974625,7.670798084316621,7.407278181572415,7.671075139043498,7.408125977244733,7.671351923292098,7.577570589174073,7.726939046527527,7.57792621399182,7.727027615406085,7.57828116070329,7.727115882672616,7.521808725444119,7.726939046527527,7.5223037785440665,7.727027615406085,7.522798171818316,7.727115882672616,7.794132964648436,7.737996673814256,7.7937103053142796,7.737763801445195,7.793286937565326,7.737530644106816,7.974232382550977,7.79462944840661,7.973260917056811,7.794202701906006,7.972288775908805,7.79377566439239,7.9155515620644925,7.79462944840661,7.914736701045265,7.794202701906006,7.9139211328824075,7.79377566439239,7.1900954285429135,7.638719585923674,7.191357852181336,7.638952221309666,7.192619700130947,7.639184551641986,7.356237321068726,7.694625772333396,7.357031536605875,7.694670394557949,7.357824979898414,7.694714682614639,7.3021042056809575,7.694625772333396,7.3030304814126765,7.694670394557949,7.303956020312396,7.694714682614639,1.8465976931247254
2025-02-18,11.254053686787625,7.483339813750812,7.750453308452827,7.484196958120416,7.75073324017583,7.485053557486112,7.751012898611851,7.656257718864355,7.807177250541313,7.656617036567021,7.807266739138236,7.656975669121809,7.807355922991128,7.599916811897329,7.807177250541313,7.600417005735594,7.807266739138236,7.600916532896388,7.807355922991128,7.875068924821318,7.818349702618143,7.874641876501344,7.818114412052103,7.874214112410241,7.817878833557563,8.057038533979338,7.8755705641740725,8.056056980577651,7.875139386245633,8.055074744505989,7.874707914282239,7.997748359178351,7.8755705641740725,7.996925036466297,7.875139386245633,7.99610099926748,7.874707914282239,7.264758932473786,7.718041700003879,7.266034465391942,7.718276751125966,7.267309416643211,7.718511494026639,7.432626078296855,7.774528428328551,7.433428541139686,7.774573513919923,7.434230223718751,7.774618261873359,7.377930832946596,7.774528428328551,7.3788667273255815,7.774573513919923,7.379801877221144,7.774618261873359,1.8333456928523622
2025-02-19,11.369717136805994,7.56024978100416,7.8301085325890325,7.561115734668415,7.83039134130816,7.56198113772749,7.830673873931602,7.734944848554635,7.887415454555098,7.735307859142221,7.887505862870386,7.735670177540326,7.887595963309638,7.678024898350539,7.887415454555098,7.678530232927121,7.887505862870386,7.6790348939744595,7.887595963309638,7.956004884994198,7.898702731422028,7.9555734476884075,7.89846502265901,7.955141287255156,7.898227023008308,8.139844685407695,7.956511679941534,8.13885304409849,7.956076070585258,8.137860713103171,7.955640164172086,8.079945156292208,7.956511679941534,8.079113371887328,7.956076070585258,8.07828086565255,7.955640164172086,7.339422436404656,7.797363814084083,7.340711078602547,7.797601280942265,7.341999133155473,7.79783843641129,7.509014835524982,7.854431084323705,7.509825545673495,7.8544766332818945,7.510635467539087,7.854521841132077,7.453757460212234,7.854431084323705,7.454702973238485,7.8544766332818945,7.455647734129891,7.854521841132077,1.8429419689116593
2025-02-20,11.21935465178211,7.460266823574806,7.726556741211965,7.4611213251560144,7.726835809836129,7.4619752834136985,7.727114606015925,7.63265157995727,7.783105789337178,7.63300978979446,7.783195002018591,7.633367316596253,7.783283910895574,7.576484385961366,7.783105789337178,7.5769830375781355,7.783195002018591,7.5774810245729665,7.783283910895574,7.850788136769453,7.7942437939769755,7.8503624051452245,7.79400922887003,7.849935959956766,7.793774376722338,8.032196688550828,7.851288229443833,8.031218161521398,7.850858380943744,8.030238953926832,7.850428239315284,7.973089320044193,7.851288229443833,7.972268535839987,7.850858380943744,7.971447039351957,7.850428239315284,7.242359881294523,7.694245065779817,7.24363148142876,7.6944793921810755,7.2449025016895305,7.694713411311242,7.409709451128416,7.750557631530004,7.410509439779543,7.75060257811133,7.41130865057265,7.750647188095742,7.3551828447669045,7.750557631530004,7.356115853551709,7.75060257811133,7.357048120148519,7.750647188095742,1.8374583825920607
2025-02-21,11.566345001837227,7.690996725334853,7.965522413620583,7.691877654800016,7.965810113233124,7.692758024137834,7.966097531975181,7.868712969028114,8.023820401378535,7.869082257520063,8.023912373215042,7.869450841851808,8.024004031851108,7.810808645320996,8.023820401378535,7.8113227191527175,8.023912373215042,7.811836107807183,8.024004031851108,8.093596017288096,8.035302880388635,8.093157118706419,8.035061060690753,8.092717484491512,8.034818945074576,8.280615142835906,8.09411157674622,8.279606352083917,8.093668433962623,8.278596859718384,8.09322498898483,8.219679711385767,8.09411157674622,8.21883354210308,8.093668433962623,8.217986638507172,8.09322498898483,7.466350393087138,7.9322114080204305,7.467661321060578,7.932452981629975,7.468971651226321,7.932694238465199,7.6388757228128,7.990265599515469,7.639700453380973,7.990311936197249,7.640524382033661,7.9903579258719,7.58266272656382,7.990265599515469,7.583624591290422,7.990311936197249,7.584585690874763,7.9903579258719,1.8621345210302531
2025-02-24,11.620108264992018,7.729451708961526,8.005350025688685,7.730337043074015,8.00563916379929,7.7312218142585225,8.005928019635055,7.908056533873254,8.063939503385427,7.908427668807662,8.064031935081116,7.908798096061067,8.064124052010364,7.8498626885476,8.063939503385427,7.8503793327484805,8.064031935081116,7.850895288346218,8.064124052010364,8.134063997374536,8.075479394790577,8.13362290429995,8.075236365994206,8.133181071913969,8.07499303979995,8.322018218550085,8.13458213462995,8.321004383844336,8.134136776132436,8.319989844016975,8.133691113929753,8.260778109942695,8.13458213462995,8.259927709813596,8.134136776132436,8.259076571699707,8.133691113929753,7.503682145052573,7.971872465060532,7.50499962766588,7.972115246538124,7.506316509482452,7.972357709657524,7.677070101426864,8.030216927513045,7.677898955647877,8.030263495878234,7.678727003943829,8.030309715501259,7.620576040196638,8.030216927513045,7.621542714246874,8.030263495878234,7.622508619329136,8.030309715501259,1.8561939691840217
2025-02-25,11.550159202229157,7.682923063067449,7.957160566639272,7.6838030677725015,7.957447964237708,7.684682512938205,7.957735081260502,7.860452748245312,8.015397355793086,7.86082164907482,8.015489231081698,7.86118984648332,8.015580793498653,7.802609209891527,8.015397355793086,7.803122744071674,8.015489231081698,7.803635593793833,8.015580793498653,8.085099724400969,8.026867781013433,8.08466128655527,8.026626215166988,8.084222113848579,8.02638435371289,8.271922525686639,8.085614742647973,8.270914793917786,8.08517206505573,8.26990636127191,8.084729085586519,8.211051061510341,8.085614742647973,8.210205780498091,8.08517206505573,8.209359765943466,8.084729085586519,7.458512554430243,7.923884529433804,7.459822106250488,7.924125849450244,7.461131060890588,7.9243668530249,7.630856774828399,7.981877778251049,7.631680639631535,7.9819240662906665,7.6325037033609995,7.981970007687427,7.574702788453296,7.981877778251049,7.575663643457593,7.9819240662906665,7.576623734122839,7.981970007687427,1.837458382592061
