total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,strategy,ratio_cut,breadth_cut,risk_cap,short_ratio_cut,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change
18.916095968009902,0.2357436509333235,0.21311720918466698,1.1061690035976899,-0.2349999452776692,879,1566,0.8235016011644832,0.026011560693641522,0.8,219.88891742774638,41.733671703324,219.88891742774638,41.733671703324,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr900_vb-10_rc186_vs920,0.9,-0.03,0.186,0.92,-0.026637730375210333,-0.1379076124070966,30.018835436864094,False
18.916095968009902,0.2357436509333235,0.21311720918466698,1.1061690035976899,-0.2349999452776692,879,1566,0.8235016011644832,0.026011560693641522,0.8,219.88891742774638,41.733671703324,219.88891742774638,41.733671703324,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr900_vb-05_rc186_vs920,0.9,-0.025,0.186,0.92,-0.026637730375210333,-0.1379076124070966,30.018835436864094,False
18.915005585931247,0.23573886368281038,0.2131182772822285,1.1061409968635671,-0.2349917824614315,879,1566,0.8235016011644832,0.026011560693641522,0.8,219.88370738173262,41.73098375471005,219.88370738173262,41.73098375471005,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr900_vb-10_rc188_vs920,0.9,-0.03,0.188,0.92,-0.02664251762572345,-0.13793561914121932,30.013625390850336,False
18.915005585931247,0.23573886368281038,0.2131182772822285,1.1061409968635671,-0.2349917824614315,879,1566,0.8235016011644832,0.026011560693641522,0.8,219.88370738173262,41.73098375471005,219.88370738173262,41.73098375471005,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr900_vb-05_rc188_vs920,0.9,-0.025,0.188,0.92,-0.02664251762572345,-0.13793561914121932,30.013625390850336,False
18.913914460283873,0.23573407292388815,0.2131193591235462,1.106112902616379,-0.23498362018693542,879,1566,0.8235016011644832,0.026011560693641522,0.8,219.8784972740126,41.72829598437224,219.8784972740126,41.72829598437224,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr900_vb-10_rc190_vs920,0.9,-0.03,0.19,0.92,-0.026647308384645685,-0.13796371338840752,30.00841528313032,False
18.913914460283873,0.23573407292388815,0.2131193591235462,1.106112902616379,-0.23498362018693542,879,1566,0.8235016011644832,0.026011560693641522,0.8,219.8784972740126,41.72829598437224,219.8784972740126,41.72829598437224,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr900_vb-05_rc190_vs920,0.9,-0.025,0.19,0.92,-0.026647308384645685,-0.13796371338840752,30.00841528313032,False
18.771393287634638,0.23510620486658995,0.21319754787357417,1.1027622372373982,-0.23517172583623314,877,1566,0.8235016011644832,0.026011560693641522,0.8,220.04551389785746,41.78997224077017,220.04551389785746,41.78997224077017,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr900_vb-15_rc186_vs920,0.9,-0.035,0.186,0.92,-0.027275176441943882,-0.14131437876738828,30.175431906975177,False
18.770798274301285,0.23510357476803168,0.21319859445776332,1.1027444874389543,-0.23515947673949522,877,1566,0.8235016011644832,0.026011560693641522,0.8,220.03880481395268,41.78594502552981,220.03880481395268,41.78594502552981,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr900_vb-15_rc188_vs920,0.9,-0.035,0.188,0.92,-0.02727780654050216,-0.14133212856583222,30.168722823070397,False
18.770202532841427,0.23510094137729376,0.21319965383964629,1.1027266561798457,-0.2351472280023691,877,1566,0.8235016011644832,0.026011560693641522,0.8,220.03209591769968,41.78191792892446,220.03209591769968,41.78191792892446,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr900_vb-15_rc190_vs920,0.9,-0.035,0.19,0.92,-0.027280439931240075,-0.1413499598249408,30.162013926817394,False
18.743591724774088,0.234983236794589,0.21313214365805688,1.1025236867677237,-0.2353710779075927,882,1568,0.8235016011644832,0.026011560693641522,0.8,220.12104558400148,41.85646192089856,220.12104558400148,41.85646192089856,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf_vr895_vb-10_rc190_vs920,0.895,-0.03,0.19,0.92,-0.027398144513944844,-0.14155292923706275,30.250963593119195,False
