total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,strategy,treasury_code,mode,risk_cap,drawdown_cut,ratio_cut,breadth_cut,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change
16.779660087065203,0.22586150318803222,0.21124619781333792,1.0691861227609347,-0.23985204886439537,898,1614,0.8194491994177584,0.026011560693641522,0.8,225.15740853448006,44.37903777580864,225.15740853448006,44.37903777580864,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr88_vb01_cap20,511260,market_stress_only,0.2,,0.88,-0.01,-0.009936386965348376,-0.047206647577016314,7.168809842108743,False
16.758445635009167,0.22575795014196132,0.20953615752350255,1.0774176295403302,-0.25544331557427324,910,1647,0.8194491994177584,0.026011560693641522,0.8,227.03428510972176,47.36936978922822,227.03428510972176,47.36936978922822,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr92_vb00_cap40,511260,market_stress_only,0.4,,0.92,-0.02,-0.01003994001141928,-0.03897514079762088,9.045686417350453,False
16.531172934823314,0.22464130454465692,0.20937051999794282,1.0729366509996925,-0.2546014488630909,911,1654,0.8194491994177584,0.026011560693641522,0.8,230.29788581167355,48.392492342650755,230.29788581167355,48.392492342650755,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr92_vb01_cap40,511260,market_stress_only,0.4,,0.92,-0.01,-0.01115658560872368,-0.04345611933825855,12.30928711930224,False
16.261202090426096,0.2232972583361057,0.20925953993491217,1.0670828121172387,-0.26041941190404416,910,1642,0.8194491994177584,0.026011560693641522,0.8,229.9667287528481,48.768596199058635,229.9667287528481,48.768596199058635,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr92_vb00_cap30,511260,market_stress_only,0.3,,0.92,-0.02,-0.012500631817274899,-0.04930995822071238,11.978130060476786,False
16.003007006987872,0.22199343678498673,0.20908049512312066,1.0617606231239411,-0.2594490952074635,911,1648,0.8194491994177584,0.026011560693641522,0.8,234.06030791820714,49.93946047042306,234.06030791820714,49.93946047042306,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr92_vb01_cap30,511260,market_stress_only,0.3,,0.92,-0.01,-0.013804453368393865,-0.054632147214009885,16.071709225835832,False
15.924056530819254,0.22159108229598945,0.20898784063403467,1.0603061002196044,-0.2647582795588428,917,1675,0.8194491994177584,0.026011560693641522,0.8,232.38987435874625,50.00969628879013,232.38987435874625,50.00969628879013,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr92_vb00_cap20,511260,market_stress_only,0.2,,0.92,-0.02,-0.014206807857391146,-0.05608667011834667,14.401275666374943,False
15.623204204334257,0.22004169330607581,0.20879873715593641,1.0538459010972987,-0.2639478516957964,915,1672,0.8194491994177584,0.026011560693641522,0.8,237.31629715949933,51.470998605517536,237.31629715949933,51.470998605517536,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr92_vb01_cap20,511260,market_stress_only,0.2,,0.92,-0.01,-0.015756196847304782,-0.06254686924065234,19.327698467128016,False
13.724572573947997,0.20961658412624118,0.20140756174003346,1.0407582630725827,-0.21842158798797562,915,1732,0.8194491994177584,0.026011560693641522,0.8,227.74289308327468,19.498944873354745,227.74289308327468,19.498944873354745,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd10_cap60,511260,drawdown_only,0.6,-0.1,,,-0.026181306027139417,-0.07563450726536836,9.754294390903368,False
13.073114815640125,0.20574973162853838,0.1975031502553631,1.0417541763891502,-0.22077936452291524,940,1818,0.8194491994177584,0.026011560693641522,0.8,226.22890022946234,21.311429683211824,226.22890022946234,21.311429683211824,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd08_cap60,511260,drawdown_only,0.6,-0.08,,,-0.030048158524842217,-0.07463859394880079,8.240301537091028,False
12.446069803596336,0.20186735558962066,0.19939418787093058,1.0124034092723453,-0.2290729718911666,915,1732,0.8194491994177584,0.026011560693641522,0.8,231.4534586497105,21.87727861797094,231.4534586497105,21.87727861797094,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd10_cap50,511260,drawdown_only,0.5,-0.1,,,-0.03393053456375994,-0.10398936106560575,13.4648599573392,False
11.695725533568421,0.19699407680194891,0.19476989974193729,1.0114195112435678,-0.23202537357753084,940,1818,0.8194491994177584,0.026011560693641522,0.8,231.64178670632168,28.547504488218443,231.64178670632168,28.547504488218443,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd08_cap50,511260,drawdown_only,0.5,-0.08,,,-0.03880381335143168,-0.10497325909438326,13.65318801395037,False
11.265809227692394,0.19407986845681435,0.19775262426114842,0.9814275243220849,-0.23962268063870917,915,1732,0.8194491994177584,0.026011560693641522,0.8,236.27025942270473,30.15438655273811,236.27025942270473,30.15438655273811,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd10_cap40,511260,drawdown_only,0.4,-0.1,,,-0.04171802169656624,-0.13496524601586612,18.281660730333414,False
10.437335362325765,0.1881858521619757,0.1925299373544026,0.9774368326707007,-0.24317068832627586,940,1818,0.8194491994177584,0.026011560693641522,0.8,239.12635423079522,34.11078662637442,239.12635423079522,34.11078662637442,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd08_cap40,511260,drawdown_only,0.4,-0.08,,,-0.0476120379914049,-0.13895593766725034,21.137755538423903,False
10.177475348067526,0.18625522175836595,0.19649218971996302,0.9479014001717493,-0.25514257624916503,915,1728,0.8194491994177584,0.026011560693641522,0.8,242.7623630209002,35.07687955827378,242.7623630209002,35.07687955827378,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd10_cap30,511260,drawdown_only,0.3,-0.1,,,-0.049542668395014644,-0.16849137016620175,24.773764328528898,False
9.289419098436637,0.17932689766615906,0.1908006349395146,0.9398653087449483,-0.25421520399280695,940,1814,0.8194491994177584,0.026011560693641522,0.8,246.9111490885623,39.6965138909861,246.9111490885623,39.6965138909861,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd08_cap30,511260,drawdown_only,0.3,-0.08,,,-0.05647099248722154,-0.1765274615930027,28.922550396190985,False
9.193341339531724,0.17854431566979345,0.195435366457497,0.9135721896508583,-0.27097373106232026,919,1749,0.8194491994177584,0.026011560693641522,0.8,247.2775036343204,39.83307197424419,247.2775036343204,39.83307197424419,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd10_cap20,511260,drawdown_only,0.2,-0.1,,,-0.057253574483587144,-0.20282058068709274,29.288904941949085,False
9.124029550054278,0.17797548291456344,0.18781927571892612,0.9475890173323103,-0.1994706299400837,977,2003,0.8194491994177584,0.026011560693641522,0.8,231.93763824879335,24.60942180116838,231.93763824879335,24.60942180116838,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd05_cap60,511260,drawdown_only,0.6,-0.05,,,-0.05782240723881715,-0.16880375300564077,13.949039556422036,False
8.379073914982008,0.17162213426552153,0.17837509713885052,0.9621417844662904,-0.19024555459633363,999,2116,0.8194491994177584,0.026011560693641522,0.8,216.22219437711652,25.14831239867008,216.22219437711652,25.14831239867008,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd03_cap60,511260,drawdown_only,0.6,-0.03,,,-0.06417575588785907,-0.15425098587166064,-1.766404315254789,False
8.2468775130787,0.17044593700770072,0.18937561086919594,0.9000416485807659,-0.27450269549283035,944,1827,0.8194491994177584,0.026011560693641522,0.8,253.59601477335056,45.11931989239159,253.59601477335056,45.11931989239159,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd08_cap20,511260,drawdown_only,0.2,-0.08,,,-0.06535195314567988,-0.21635112175718518,35.60741608097925,False
7.392292510460999,0.16244240409671185,0.18322517527323048,0.886572513053805,-0.20587215768033973,977,2003,0.8194491994177584,0.026011560693641522,0.8,241.55899686446415,30.782803876779568,241.55899686446415,30.782803876779568,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd05_cap50,511260,drawdown_only,0.5,-0.05,,,-0.07335548605666875,-0.229820257284146,23.570398172092837,False
6.611652859349218,0.15443958958675008,0.1718342586234979,0.8987706573992275,-0.19949875126859806,999,2116,0.8194491994177584,0.026011560693641522,0.8,221.44641369208557,27.321302769781926,221.44641369208557,27.321302769781926,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd03_cap50,511260,drawdown_only,0.5,-0.03,,,-0.08135830056663051,-0.21762211293872358,3.457814999714259,False
5.941459503978221,0.1469353000443172,0.17942093290096053,0.8189417905068233,-0.2248683811324791,977,2003,0.8194491994177584,0.026011560693641522,0.8,252.11732066590287,37.388021032565305,252.11732066590287,37.388021032565305,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd05_cap40,511260,drawdown_only,0.4,-0.05,,,-0.08886259010906339,-0.2974509798311278,34.128721973531555,False
5.158913746380817,0.13726927192656269,0.16635269302803687,0.825170121552691,-0.20875518122366188,999,2116,0.8194491994177584,0.026011560693641522,0.8,229.01434703608706,29.43345834138821,229.01434703608706,29.43345834138821,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd03_cap40,511260,drawdown_only,0.4,-0.03,,,-0.09852861822681791,-0.29122264878526005,11.025748343715748,False
4.728777148824465,0.13145825493366825,0.176457631529648,0.7449848090677843,-0.25647283955876876,977,1997,0.8194491994177584,0.026011560693641522,0.8,267.5631096794229,74.95217942366934,267.5631096794229,74.95217942366934,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd05_cap30,511260,drawdown_only,0.3,-0.05,,,-0.10433963521971235,-0.37140796127016673,49.57451098705158,False
3.9686001021772013,0.12011793572976148,0.16203793343503542,0.7412951596171733,-0.21944401181092,999,2110,0.8194491994177584,0.026011560693641522,0.8,238.60517112126973,31.54880026281205,238.60517112126973,31.54880026281205,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd03_cap30,511260,drawdown_only,0.3,-0.03,,,-0.11567995442361911,-0.37509761072077774,20.616572428898422,False
3.772011694250118,0.11692289434935166,0.1740124201137971,0.6719226953621402,-0.28664488159686363,980,2022,0.8194491994177584,0.026011560693641522,0.8,287.2596963815811,97.76657717827365,287.2596963815811,97.76657717827365,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd05_cap20,511260,drawdown_only,0.2,-0.05,,,-0.11887499580402894,-0.4444700749758108,69.27109768920977,False
3.049473321238602,0.104022633791373,0.15857633810721572,0.6559782817096067,-0.230067850423458,1000,2137,0.8194491994177584,0.026011560693641522,0.8,247.00393555121167,33.65555190031788,247.00393555121167,33.65555190031788,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__drawbond_511260_dd03_cap20,511260,drawdown_only,0.2,-0.03,,,-0.1317752563620076,-0.46041448862834433,29.015336858840357,False
