date,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__stressbond_511260_vr90_vb-1_cap20_nav,hs300_benchmark
2014-10-13,1.0284772479374054,0.9784337288328914
2014-10-14,1.0274994464018516,0.9749014771042527
2014-10-15,1.0254780213027983,0.9811810357329436
2014-10-16,1.0289117924886166,0.9776487840043049
2014-10-17,1.028422009085866,0.97333158744708
2014-10-20,1.029408385054258,0.977648784004305
2014-10-21,1.0273230745274113,0.9713692253756143
2014-10-22,1.0257540720135876,0.9658746115755097
2014-10-23,1.0228281095651783,0.9556703288038871
2014-10-24,1.0226012811548435,0.9548853839753007
2014-10-27,1.0199911891055333,0.9458585184465576
2014-10-28,1.0254762869523415,0.96469719433263
2014-10-29,1.026958892792937,0.9768638391757184
2014-10-30,1.0204775134638127,0.9827509253901161
2014-10-31,1.014288944124581,1.0023745461047748
2014-11-03,1.0061877416564995,1.000412184033309
2014-11-04,1.0047377185414512,0.9996272392047226
2014-11-05,0.9926180555276117,0.9984498219618431
2014-11-06,0.9901719563232099,0.9988422943761363
2014-11-07,0.988624152911239,0.9968799323046706
2014-11-10,1.008103147331475,1.0247454737194859
2014-11-11,0.9976911800006901,1.018073442676502
2014-11-12,1.0098382155612322,1.0329873944196428
2014-11-13,1.005692028531227,1.0271003082052454
2014-11-14,1.0031767597252155,1.028277725448125
2014-11-17,1.0154085506230015,1.0239605288909
2014-11-18,1.0137269205573545,1.012971301290691
2014-11-19,1.0154085329111715,1.0098315219763454
2014-11-20,1.0107879475797048,1.0114014116335182
2014-11-21,1.0207908146382947,1.030632559933884
2014-11-24,1.0492553460976324,1.0600679910058726
2014-11-25,1.0601324840801325,1.0710572186060812
2014-11-26,1.0717865604899546,1.0828313910348768
2014-11-27,1.0814982908314728,1.0926432013922063
2014-11-28,1.107137258933081,1.118546380735556
2014-12-01,1.1083026665740632,1.1197237979784356
2014-12-02,1.1521996877177259,1.1640731807935647
2014-12-03,1.1646307025548692,1.1766322980509463
2014-12-04,1.2353320994411219,1.2480622774523045
2014-12-05,1.234173645088289,1.2406053015807341
2014-12-08,1.2929251598310216,1.3002611085532971
2014-12-09,1.2866196634984501,1.2284386567376453
2014-12-10,1.332456298799955,1.2727880395527742
2014-12-11,1.3180757960376985,1.259051505052513
2014-12-12,1.322184511112629,1.2629762291954447
2014-12-15,1.3373867568898716,1.2774977085242922
2014-12-16,1.339268508621828,1.3073256120105736
2014-12-17,1.3411019113235139,1.3296965396252844
2014-12-18,1.3409752429021373,1.3281266499681117
2014-12-19,1.3425603200214071,1.3477502706827709
2014-12-22,1.342158153692682,1.3383309327397346
2014-12-23,1.3410718321372006,1.3112503361535053
2014-12-24,1.3031159910662833,1.2747504016242397
2014-12-25,1.3504582592146275,1.3210621465108348
2014-12-26,1.351911347808039,1.372476032783241
2014-12-29,1.3516484654184164,1.365804001740257
2014-12-30,1.351621432449108,1.365804001740257
2014-12-31,1.354542177613481,1.4026964086838152
2015-01-05,1.3562432873283148,1.4474382639132377
2015-01-06,1.3558755424022497,1.437626453555908
2015-01-07,1.3558607362265205,1.4372339811416146
2015-01-08,1.3546759316508992,1.4058361879981602
2015-01-09,1.3441974717186995,1.3956319052265378
2015-01-12,1.3400393805519655,1.3913147086693125
2015-01-13,1.3373933225367713,1.3885674017692604
2015-01-14,1.3343692562336922,1.385427622454915
2015-01-15,1.3721700850221816,1.4246748638842321
2015-01-16,1.3842663502344987,1.4372339811416142
2015-01-19,1.2459153168686257,1.2935890775103112
2015-01-20,1.2587447416947586,1.3410782396397858
2015-01-21,1.315581058142008,1.4025410211726559
2015-01-22,1.3178127478080675,1.4049202256190898
2015-01-23,1.3241358685285693,1.4116613048839854
2015-01-26,1.3367821099695725,1.425143463413776
2015-01-27,1.3233919719732161,1.410868236735174
2015-01-28,1.319250099980127,1.388265794494054
2015-01-29,1.3115438698899209,1.3735940337410464
2015-01-30,1.2944188029952126,1.356543068541605
2015-02-02,1.2644640706164147,1.3260099448123726
2015-02-03,1.2700765107266179,1.357336136690416
2015-02-04,1.2571982180933787,1.341871307788597
2015-02-05,1.2598835102684316,1.3260099448123726
2015-02-06,1.251890219793539,1.306183241092092
2015-02-09,1.2336859223982592,1.3212515359195047
2015-02-10,1.2421946640800539,1.3478193189046808
2015-02-11,1.2402450849793976,1.3565430685416042
2015-02-12,1.2323446936846212,1.362094545583283
2015-02-13,1.240007913783817,1.3708182952202064
2015-02-16,1.242803732788377,1.3823177833779692
2015-02-17,1.242216738418526,1.394610339684543
2015-02-25,1.2318879476885578,1.37319749966664
2015-02-26,1.238859061498627,1.414040509330418
2015-02-27,1.2382887492424959,1.411264770809579
2015-03-02,1.2397906811134032,1.4223677248929363
2015-03-03,1.2325723605421424,1.3835073856011861
2015-03-04,1.2315205386342993,1.3950068737589485
2015-03-05,1.2290599423948483,1.3831108515267803
2015-03-06,1.2275095227427448,1.3743871018898568
2015-03-09,1.23232606328207,1.4013514189494385
2015-03-10,1.2298862015178866,1.391438067089298
2015-03-11,1.230150579734417,1.393420737461326
2015-03-12,1.2351804754460896,1.4187989182232854
2015-03-13,1.2331170030084837,1.4267295997113976
2015-03-16,1.2628005159931908,1.4620211323334973
2015-03-17,1.2788980544395374,1.4806582338305612
2015-03-18,1.3128056354222677,1.5199151071967172
2015-03-19,1.3059556190621202,1.5119844257086048
2015-03-20,1.3244506632345185,1.533397265726508
2015-03-23,1.3511657270390938,1.5643269235301458
2015-03-24,1.3497957237670641,1.5627407872325232
2015-03-25,1.3415757041348872,1.5532239694467886
2015-03-26,1.342603206588909,1.5544135716700052
2015-03-27,1.3528782311291303,1.5663095939021736
2015-03-30,1.3960333341980595,1.616272887277281
2015-03-31,1.3806207973877276,1.5984288539290283
2015-04-01,1.4032258513762141,1.6246001028397987
2015-04-02,1.4011708464681698,1.6222208983933648
2015-04-03,1.4237759004566568,1.6483921473041356
2015-04-07,1.4487784601711953,1.6773391347357456
2015-04-08,1.460423487983446,1.6908212932655362
2015-04-09,1.449805962625217,1.6785287369589619
2015-04-10,1.4837135436079472,1.7177856103251177
2015-04-13,1.5083736025044783,1.746336063682322
2015-04-14,1.5077345255701469,1.747129131831133
2015-04-15,1.494385380805845,1.7324573710781255
2015-04-16,1.5432975138924174,1.789161743718128
2015-04-17,1.544720962861715,1.8200914015217657
2015-04-20,1.5420286387434374,1.7804379940812047
2015-04-21,1.573930738538237,1.8181087311497373
2015-04-22,1.5766379337363472,1.8676754904504391
2015-04-23,1.576504036671911,1.8656928200784113
2015-04-24,1.5760483415624797,1.8589517408135157
2015-04-27,1.578657158783155,1.8974155460308602
2015-04-28,1.5770207659916056,1.8728304334177117
2015-04-29,1.5849728038852415,1.8831403193522576
2015-04-30,1.5816353164060137,1.8791749786082013
2015-05-04,1.5816016422253443,1.889484864542747
2015-05-05,1.5767954319883195,1.8177121970753312
2015-05-06,1.5595667541933784,1.7986785615038614
2015-05-07,1.5324049875308394,1.767352369625818
2015-05-08,1.5561285558816647,1.7947132207598053
2015-05-11,1.6073577107261998,1.8537967978462413
2015-05-12,1.6259239816094546,1.8752096378641447
2015-05-13,1.6107959090379138,1.8577621385902976
2015-05-14,1.6070138908950289,1.853400263771836
2015-05-15,1.5774453854142902,1.8192983333729533
2015-05-18,1.5657555111544634,1.8058161748431627
2015-05-19,1.6197352246483703,1.868072024524844
2015-05-20,1.6272992609341403,1.8767957741617671
2015-05-21,1.6606497845577646,1.915259579379112
2015-05-22,1.6964070469995884,1.9564991231172961
2015-05-25,1.7500429406623237,2.018358438724572
2015-05-26,1.775829428000177,2.048098494304993
2015-05-27,1.775829428000177,2.048098494304993
2015-05-28,1.655492487090194,1.9093115682630282
2015-05-29,1.6507227962972393,1.910501170486245
2015-06-01,1.676495104757895,2.0104277572364597
2015-06-02,1.703827897920146,2.0445296876353423
2015-06-03,1.6896183169250791,2.027478722435901
2015-06-04,1.708784728499821,2.050477698751427
2015-06-05,1.7114283714756477,2.053649971346672
2015-06-08,1.7533962037168924,2.1040097987961848
2015-06-09,1.739186622721825,2.086958833596743
2015-06-10,1.7375343458619334,2.084976163224715
2015-06-11,1.7378648012339117,2.0853726972991202
2015-06-12,1.7507525607410654,2.1008375262009387
2015-06-15,1.7087847284998208,2.050477698751426
2015-06-16,1.6638427979107708,1.9965490646322621
2015-06-17,1.6886269508091436,2.026289120212683
2015-06-18,1.6222054210415038,1.9465857712571546
2015-06-19,1.521086077216142,1.825246344489037
2015-06-23,1.5308653038282294,1.889881398617152
2015-06-24,1.543666137093493,1.9315174764297418
2015-06-25,1.526632448491214,1.862124013408759
2015-06-26,1.4954729441148389,1.7233370873667946
2015-06-29,1.4802360499672538,1.6583054991642745
2015-06-30,1.4800362181005082,1.7780587896347695
2015-07-01,1.4542627014225442,1.6642535102803584
2015-07-02,1.4540663759578523,1.6289619776582585
2015-07-03,1.4540663759578523,1.554017037595598
2015-07-06,1.4540663759578523,1.5960496494825929
2015-07-07,1.4540663759578523,1.525863118312799
2015-07-08,1.4540663759578523,1.3731974996666383
2015-07-09,1.4540663759578523,1.5103982894109806
2015-07-10,1.4540663759578523,1.6610812376851134
2015-07-13,1.4540663759578523,1.678925271033366
2015-07-14,1.4540663759578523,1.6472025450809167
2015-07-15,1.4540663759578523,1.5643269235301436
2015-07-16,1.4540663759578523,1.6004115243010544
2015-07-17,1.4540663759578523,1.6654431125035751
2015-07-20,1.4540663759578523,1.6606847036107073
2015-07-21,1.4540663759578523,1.6709945895452536
2015-07-22,1.4540663759578523,1.663063908057141
2015-07-23,1.4540663759578523,1.708268792539381
2015-07-24,1.4540663759578523,1.6725807258428758
2015-07-27,1.4540663759578523,1.508019084964546
2015-07-28,1.4540663759578523,1.5254665842383934
2015-07-29,1.4540663759578523,1.5813778887295848
2015-07-30,1.4540663759578523,1.5270527205360156
2015-07-31,1.4540663759578523,1.5270527205360156
2015-08-03,1.4540663759578523,1.5274492546104212
2015-08-04,1.4540663759578523,1.5881189679944796
2015-08-05,1.4540663759578523,1.55282743537238
2015-08-06,1.4540663759578523,1.5357764701729388
2015-08-07,1.4540663759578523,1.567499196125388
2015-08-10,1.4577382027207784,1.6448233406344819
2015-08-11,1.4874906726441908,1.6253931709886074
2015-08-12,1.470924221572202,1.6087387398635715
2015-08-13,1.4908652696832378,1.6305481139558804
2015-08-14,1.4872396245721407,1.6265827732118245
2015-08-17,1.4864960047598548,1.6293585117326634
2015-08-18,1.4864180170163979,1.5175359027502808
2015-08-19,1.4905505432148798,1.552430901297975
2015-08-20,1.5091340305069094,1.5127774938574134
2015-08-21,1.531777473760892,1.4374360197203468
2015-08-24,1.5258566731414982,1.293890684785515
2015-08-25,1.517525662326362,1.1828611439519434
2015-08-26,1.5053495695965478,1.2161700062020147
2015-08-27,1.4880467009804954,1.2915114803390808
2015-08-28,1.4950960178240722,1.3490089211278946
2015-08-31,1.4989410997387504,1.346233182607055
2015-09-01,1.5085538045254463,1.341078239639782
2015-09-02,1.5066312635681072,1.3371128988957257
2015-09-07,1.4822790781084783,1.30420057072006
2015-09-08,1.475870608250681,1.3394921033421596
2015-09-09,1.4822790781084783,1.364870284104119
2015-09-10,1.464976209492426,1.3406817055653766
2015-09-11,1.4656170564782054,1.343457444086216
2015-09-14,1.4624128215493069,1.2962698892319482
2015-09-15,1.4611311275777472,1.2582026180890094
2015-09-16,1.4592085866204083,1.3264064788867749
2015-09-17,1.4771523022222401,1.30063176405041
2015-09-18,1.4854833130373764,1.3002352299760045
2015-09-21,1.4847405713808577,1.3240272744403414
2015-09-22,1.4751460601427462,1.3343371603748875
2015-09-23,1.4707199896665357,1.3034075025712497
2015-09-24,1.48210131374822,1.314510456654607
2015-09-25,1.491585750482957,1.285960003297403
2015-09-28,1.4827336095305361,1.2934941507111095
2015-09-29,1.481992242725771,1.2685125040235559
2015-09-30,1.481992242725771,1.2772362536604793
2015-10-08,1.4977883074592833,1.3232342062915308
2015-10-09,1.5152747278642802,1.3398886374165664
2015-10-12,1.5785045996100227,1.3957999419077578
2015-10-13,1.5672936294423376,1.3858865900476174
2015-10-14,1.5849840530102586,1.3708182952202042
2015-10-15,1.5902739455526373,1.4061098278423037
2015-10-16,1.5876311969933476,1.4255399974881786
2015-10-19,1.5835549814964438,1.4231607930417447
2015-10-20,1.6042925362833855,1.4417978945388088
2015-10-21,1.556199058160479,1.3985756804285971
2015-10-22,1.5496136570689658,1.41641971377685
2015-10-23,1.5755252190276006,1.4414013604644034
2015-10-26,1.5781258108609337,1.443780564910837
2015-10-27,1.5789926748053777,1.444573633059648
2015-10-28,1.5512530285831592,1.419195452297689
2015-10-29,1.55342018844427,1.421178122669717
2015-10-30,1.553853620416492,1.4215746567441225
2015-11-02,1.5278477020831613,1.3977826122797854
2015-11-03,1.5464437469844798,1.387076192270834
2015-11-04,1.5479917387232032,1.4703483478960127
2015-11-05,1.5710500525594757,1.4937438582859437
2015-11-06,1.6085850949620122,1.5294319249824493
2015-11-09,1.625267336029806,1.5452932879586738
2015-11-10,1.6206797197361626,1.5409314131402119
2015-11-11,1.6185944396026883,1.5389487427681836
2015-11-12,1.6019121985348947,1.523087379791959
2015-11-13,1.5864811255471856,1.5084156190389513
2015-11-16,1.595656358134472,1.5171393686758747
2015-11-17,1.5898175737607443,1.511587891634196
2015-11-18,1.5760547248798142,1.4985022671788106
2015-11-19,1.5998269184014202,1.5211047094199306
2015-11-20,1.595239302107777,1.5167428346014689
2015-11-23,1.587315237600575,1.5092086871877621
2015-11-24,1.5936565619747889,1.510398289410979
2015-11-25,1.580970738595886,1.519518573122308
2015-11-26,1.571970922392407,1.512380959783007
2015-11-27,1.4870663576276366,1.430694940455451
2015-11-30,1.4733357063547896,1.4310914745298566
2015-12-01,1.491153417141673,1.4421944286132136
2015-12-02,1.4868468368755596,1.504053744220489
2015-12-03,1.488641833013376,1.507226016815734
2015-12-04,1.4604434083943378,1.4786755634585298
2015-12-07,1.4803527040079,1.4818478360537746
2015-12-08,1.4568568485362516,1.4596419278870603
2015-12-09,1.4588357358610766,1.4616245982590883
2015-12-10,1.4570001399395192,1.458848859738249
2015-12-11,1.4570001399395192,1.4517112463989479
2015-12-14,1.4632724275374651,1.4961230627323765
2015-12-15,1.4626871185664503,1.4818478360537741
2015-12-16,1.4626871185664503,1.4822443701281798
2015-12-17,1.4626272712156452,1.5100017553365728
2015-12-18,1.456850287379605,1.5155532323782512
2015-12-21,1.4678900189213178,1.5552066398188127
2015-12-22,1.4736618831601505,1.5571893101908407
2015-12-23,1.471040874919759,1.555206639818813
2015-12-24,1.471565310169285,1.5365695383217493
2015-12-25,1.4741872528154663,1.5445002198098614
2015-12-28,1.47104232000946,1.4981057331044045
2015-12-29,1.4735171323831229,1.511984425708601
2015-12-30,1.4717967880214824,1.5115878916341954
2015-12-31,1.464978664816394,1.4981057331044045
2016-01-04,1.4749552220319895,1.4017479530238408
2016-01-05,1.487256125800629,1.3985756804285958
2016-01-06,1.4997045250914713,1.4203850545209045
2016-01-07,1.5324634705936877,1.3815247152291545
2016-01-08,1.5318082916836435,1.3513881255743279
2016-01-11,1.5377049018740425,1.2819946625533458
2016-01-12,1.5187047134827572,1.291114946264675
2016-01-13,1.5069114931019592,1.2732709129164224
2016-01-14,1.518049534572713,1.2946837529343256
2016-01-15,1.5095322087421366,1.2566164817913867
2016-01-18,1.5154288189325358,1.2574095499401978
2016-01-19,1.514118461112447,1.2934941507111088
2016-01-20,1.525911681493245,1.2768397195860732
2016-01-21,1.539670438604176,1.24017439472576
2016-01-22,1.529842754953511,1.2522618644599293
2016-01-25,1.5324634705936884,1.257096852353597
2016-01-26,1.5586706269954616,1.1861836965798043
2016-01-27,1.5560499113552841,1.1732903955300238
2016-01-28,1.5468774066146636,1.1479067090882686
2016-01-29,1.548187764434752,1.1805428773705255
2016-02-01,1.5612913426356387,1.167649576320745
2016-02-02,1.5652224160959045,1.1926303471046946
2016-02-03,1.5717742051963481,1.1869895278954157
2016-02-04,1.586188141217323,1.2027032385498357
2016-02-05,1.6058435085186533,1.1886011905266383
2016-02-15,1.6687406838829089,1.184169118290776
2016-02-16,1.6458094220313573,1.217611117888644
2016-02-17,1.659568179142288,1.2301015032806188
2016-02-18,1.6621888947824655,1.228489840649396
2016-02-19,1.6864305144541056,1.2252665153869509
2016-02-22,1.6739821151632637,1.2506502018287062
2016-02-23,1.6752924729833523,1.2409802260413711
2016-02-24,1.6883960511842389,1.2502472861709009
2016-02-25,1.712637670855879,1.170469985925384
2016-02-26,1.7113273130357907,1.181751624343942
2016-02-29,1.6949478402846825,1.153950443955353
2016-03-01,1.7204998177764113,1.175707889476858
2016-03-02,1.700189271565037,1.228489840649397
2016-03-03,1.711549248339779,1.2256694310447573
2016-03-04,1.7293383731219119,1.240577310383566
2016-03-07,1.7282946381551088,1.2502472861709015
2016-03-08,1.7350799398677603,1.2458152139350394
2016-03-09,1.7077286379980734,1.2272810936759797
2016-03-10,1.6979003938668267,1.2107615517059485
2016-03-11,1.6929851841109906,1.2083440577591147
2016-03-14,1.6776796912043184,1.2345335755164812
2016-03-15,1.6706992514813133,1.2305044189384249
2016-03-16,1.6790602308084621,1.2385627320945376
2016-03-17,1.6925393712178858,1.2587085149848196
2016-03-18,1.6925393712178858,1.2764368039282679
2016-03-21,1.728380708891386,1.3046408999746626
2016-03-22,1.7166375416289987,1.2957767555029385
2016-03-23,1.71984022360965,1.2981942494497725
2016-03-24,1.693151207104224,1.2780484665594904
2016-03-25,1.6996382346532737,1.2832863701109638
2016-03-28,1.6953708024438658,1.2711989003767945
2016-03-29,1.6985733919171957,1.260723093273848
2016-03-30,1.7108442008733307,1.2953738398451327
2016-03-31,1.6991279137389452,1.2929563458982989
2016-04-01,1.7028888160943505,1.2969855024763552
2016-04-05,1.7192881802754396,1.3094758878683304
2016-04-06,1.7161141097887775,1.3070583939214966
2016-04-07,1.694953639877695,1.2909417676092707
2016-04-08,1.6806703226877144,1.2800630448485184
2016-04-11,1.6911797046256654,1.2941650928717159
2016-04-12,1.6984844530606082,1.2925534302404933
2016-04-13,1.6864966840017992,1.3090729722105245
2016-04-14,1.6912022121920562,1.313907960104192
2016-04-15,1.6927580559935207,1.3151167070776089
2016-04-18,1.668901784371063,1.2965825868185494
2016-04-19,1.6709762427730157,1.298194249449772
2016-04-20,1.641933825145676,1.2756309726126565
2016-04-21,1.6566456281758275,1.2695872377455717
2016-04-22,1.6394861608923614,1.275228056954851
2016-04-25,1.6324019614317153,1.271198900376794
2016-04-26,1.6298691422518368,1.278451382217296
2016-04-27,1.6440584422077018,1.2724076473502115
2016-04-28,1.650126477980556,1.2716018160346
2016-04-29,1.6738711222867442,1.2699901534033773
2016-05-03,1.6950147575156291,1.2945680085295217
2016-05-04,1.6824683862534855,1.289733020635854
2016-05-05,1.6814628018612532,1.289733020635854
2016-05-06,1.6839771387612326,1.2603201776160422
2016-05-09,1.6775258726106124,1.2345335755164812
2016-05-10,1.6693581436428455,1.2333248285430645
2016-05-11,1.6768975857669381,1.2381598164367318
2016-05-12,1.6712430041738688,1.2425918886725937
2016-05-13,1.6850653147347054,1.2381598164367318
2016-05-16,1.6932330437024725,1.2429948043303993
2016-05-17,1.6850653147347054,1.240980226041371
2016-05-18,1.6844370278910312,1.232921912885258
2016-05-19,1.6586772673003813,1.2305044189384242
2016-05-20,1.6574206936130325,1.238562732094537
2016-05-23,1.6555358330820094,1.240577310383565
2016-05-24,1.647996390957917,1.2329219128852575
2016-05-25,1.6216083435235926,1.2321160815696461
2016-05-26,1.620797539351831,1.2321160815696461
2016-05-27,1.6146465907957748,1.2329219128852575
2016-05-30,1.6016292849474987,1.2337277442008685
2016-05-31,1.6126663544130728,1.276839719586072
2016-06-01,1.6141688385942032,1.2716018160345985
2016-06-02,1.6151702616813495,1.2728105630080153
2016-06-03,1.611665824073672,1.287718442346824
2016-06-06,1.635208417308004,1.2800630448485169
2016-06-07,1.6372048564287158,1.2800630448485169
2016-06-08,1.6476829675098597,1.2784513822172943
2016-06-13,1.6865398900996618,1.2365481538055076
2016-06-14,1.683072700898282,1.2417860573569808
2016-06-15,1.68951508444239,1.2583055993270122
2016-06-16,1.7127845962281167,1.250650201828705
2016-06-17,1.6821925487045606,1.255888105380178
2016-06-20,1.6831838960629135,1.2562910210379836
2016-06-21,1.680705892535401,1.2534706114333443
2016-06-22,1.6623619049177576,1.2611260089316512
2016-06-23,1.665344834691068,1.257096852353595
2016-06-24,1.7269644570712819,1.2438006356460087
2016-06-27,1.7382928513707865,1.2595143463004286
2016-06-28,1.732883736416026,1.2659609968253187
2016-06-29,1.7392813192554748,1.2716018160345979
2016-06-30,1.7333812836848557,1.2736163943236263
2016-07-01,1.7530648184889421,1.2724076473502093
2016-07-04,1.7731839668606835,1.293762177213908
2016-07-05,1.7760018991137183,1.2969855024763535
2016-07-06,1.7848294947601362,1.3034321530012436
2016-07-07,1.7870363936717406,1.305043815632466
2016-07-08,1.7756982077244254,1.3002088277387982
2016-07-11,1.7883643677795245,1.3034321530012432
2016-07-12,1.7771794920598971,1.3364712369413057
2016-07-13,1.7640287291176244,1.3392916465459446
2016-07-14,1.7542692340740969,1.3372770682569164
2016-07-15,1.7557351972223483,1.338888730888139
2016-07-18,1.7508496731952947,1.3340537429944714
2016-07-19,1.7402924356883562,1.3272041768117757
2016-07-20,1.736594182182036,1.3243837672071361
2016-07-21,1.7553077756776523,1.3316362490476377
2016-07-22,1.7314492233868877,1.3199516949712737
2016-07-25,1.7467868641452364,1.3195487793134684
2016-07-26,1.757011957984135,1.3364712369413054
2016-07-27,1.7437952639255132,1.3118933818151612
2016-07-28,1.765352712356936,1.3155196227354125
2016-07-29,1.756873592701043,1.3110875504995503
2016-08-01,1.765352712356936,1.300208827738798
2016-08-02,1.7806151277375437,1.303432153001243
2016-08-03,1.7517861209075072,1.3050438156324653
2016-08-04,1.7602652405634,1.3090729722105219
2016-08-05,1.7580819639205483,1.3143108757619955
2016-08-08,1.7792786782054584,1.3251895985227478
2016-08-09,1.7855632465442,1.3312333333898323
2016-08-10,1.7770847885834016,1.327204176811776
2016-08-11,1.7770847885834016,1.3255925141805533
2016-08-12,1.7855632465442,1.3489616223332805
2016-08-15,1.7804761717677213,1.3888502724560388
2016-08-16,1.7735355688318224,1.3848211158779822
2016-08-17,1.7662517763727985,1.381597790615537
2016-08-18,1.769717071329879,1.3795832123265088
2016-08-19,1.769502298918768,1.3779715496952862
2016-08-22,1.7582473799187632,1.368301573907951
2016-08-23,1.7603252374212597,1.3691074052235621
2016-08-24,1.7587264690851792,1.3634665860142832
2016-08-25,1.747593410839716,1.3562141041737819
2016-08-26,1.7491237221487428,1.3546024415425593
2016-08-29,1.7437058098802074,1.3541995258847537
2016-08-30,1.746663332101912,1.3598403450940326
2016-08-31,1.7435199817152245,1.3654811643033113
2016-09-01,1.735633901949112,1.3509762006223085
2016-09-02,1.7398907762506828,1.3570199354893928
2016-09-05,1.7542667178459388,1.3598403450940324
2016-09-06,1.758398547673892,1.3715248991703959
2016-09-07,1.7582915725744674,1.3723307304860073
2016-09-08,1.7557104046757963,1.3703161521969789
2016-09-09,1.7458726773544273,1.363466586014283
2016-09-12,1.7361463671741797,1.3364712369413052
2016-09-13,1.73858135506643,1.3364712369413052
2016-09-14,1.7317657753755848,1.3284129237851925
2016-09-19,1.7234815634356946,1.336874152599111
2016-09-20,1.7259210277859218,1.3352624899678882
2016-09-21,1.7293350715003695,1.3405003935193616
2016-09-22,1.739572150147729,1.3493645379910857
2016-09-23,1.7410324415644323,1.3461412127286405
2016-09-26,1.7415191033230806,1.3235779358915247
2016-09-27,1.739085964512989,1.3304275020742202
2016-09-28,1.7288632058692457,1.328412923785192
2016-09-29,1.7264256123466946,1.3344566586522761
2016-09-30,1.7317902117070938,1.3384858152303327
2016-10-10,1.6801349848506881,1.353796610226947
2016-10-11,1.677188456561582,1.3570199354893921
2016-10-12,1.6742406335694564,1.353796610226947
2016-10-13,1.6786643152434748,1.353796610226947
2016-10-14,1.673752349434423,1.3578257668050033
2016-10-17,1.6786679216794582,1.3453353814130284
2016-10-18,1.6816151074965986,1.3622578390408653
2016-10-19,1.6816151074965986,1.361452007725254
2016-10-20,1.6919257402724903,1.359437429436226
2016-10-21,1.6870233839080642,1.3662869956189219
2016-10-24,1.6914387122847048,1.3828065375889529
2016-10-25,1.6963414331898778,1.3791802966687021
2016-10-26,1.7027103685347063,1.3751511400906455
2016-10-27,1.6996314038128404,1.3731365618016174
2016-10-28,1.694991827642287,1.371121983512589
2016-10-31,1.6998130196402819,1.3683015739079494
2016-11-01,1.7051782831169082,1.376762802721868
2016-11-02,1.717362479495021,1.3674957425923382
2016-11-03,1.7168759745433229,1.3779715496952847
2016-11-04,1.7076317255836846,1.3735394774594225
2016-11-07,1.703355592369681,1.3747482244328393
2016-11-08,1.7079195613881732,1.3820007062733408
2016-11-09,1.7300558229074516,1.3767628027218677
2016-11-10,1.7045209923111948,1.390864850745065
2016-11-11,1.69253886386603,1.4029523204792342
2016-11-14,1.662495879744659,1.4049668987682622
2016-11-15,1.6713895922075168,1.4033552361370398
2016-11-16,1.676203243591202,1.4037581517948456
2016-11-17,1.6728408121523943,1.4069814770572906
2016-11-18,1.6585514502812837,1.402146489163623
2016-11-21,1.6694150548681652,1.4085931396885134
2016-11-22,1.6723730438911875,1.4226951877117107
2016-11-23,1.6733586044327073,1.4251126816585442
2016-11-24,1.6623625960691921,1.4291418382366008
2016-11-25,1.6795364363978174,1.4448555488910206
2016-11-28,1.6870301851380192,1.4513021994159105
2016-11-29,1.6581477981576296,1.4625838378344687
2016-11-30,1.6418907141816563,1.4492876211268826
2016-12-01,1.657410392881177,1.4629867534922743
2016-12-02,1.639151947352329,1.4468701271800488
2016-12-05,1.6062867454004028,1.417860199818043
2016-12-06,1.6034226865754733,1.415442705871209
2016-12-07,1.6036115069779202,1.4218893563960993
2016-12-08,1.612811158309713,1.4251126816585442
2016-12-09,1.5845313005943475,1.4331709948146572
2016-12-12,1.5861752218214469,1.3952969229809273
2016-12-13,1.5843522782103132,1.393282344691899
2016-12-14,1.591586748546209,1.3836123689045636
2016-12-15,1.583317887452429,1.3678986582501438
2016-12-16,1.588787033868499,1.3678986582501438
2016-12-19,1.588787033868499,1.3638695016720872
2016-12-20,1.5997253267006404,1.3537966102269463
2016-12-21,1.6598859372774168,1.368704489565755
2016-12-22,1.672191516713576,1.3662869956189212
2016-12-23,1.6694569435055406,1.355408272858169
2016-12-26,1.7651670057867754,1.3602432607518364
2016-12-27,1.75696328616267,1.3582286824628083
2016-12-28,1.7391885603104407,1.350976200622307
2016-12-29,1.7340325772181542,1.3517820319379181
2016-12-30,1.7354131764038372,1.3529907789113351
2017-01-03,1.7301835411379096,1.3683015739079494
2017-01-04,1.7240540664350057,1.380389043642119
2017-01-05,1.7192493255941212,1.3775686340374793
2017-01-06,1.716739273756275,1.3731365618016174
2017-01-09,1.716647762823801,1.3779715496952851
2017-01-10,1.7201245177864823,1.3743453087750346
2017-01-11,1.7293215076894342,1.3642724173298935
2017-01-12,1.7377640862460952,1.3574228511471977
2017-01-13,1.7322429930411831,1.3598403450940315
2017-01-16,1.7330818516334547,1.358228682462809
2017-01-17,1.7350354060555857,1.360243260751837
2017-01-18,1.730590159218614,1.3691074052235612
2017-01-19,1.725537341235494,1.3642724173298935
2017-01-20,1.7270929695429638,1.375956971406257
2017-01-23,1.7338252659759645,1.3763598870640628
2017-01-24,1.7317557990415657,1.377178905146219
2017-01-25,1.7183002440844999,1.381273995557002
2017-01-26,1.7131148793343394,1.3870071221320976
2017-02-03,1.730239541513221,1.3788169413105322
2017-02-06,1.7442160464110092,1.378407432269454
