date,baseline_raw,slope_060,slope_065,slope_070,slope_075,slope_080,slope_085,slope_090,slope_095,slope_100
2021-02-05,3.2736017336794045,3.5391173110493264,3.5718711700976766,3.5728285204891184,3.625581162324156,4.0449019363119625,4.123884265627382,4.0915654194093225,4.153247171732699,4.154690230479562
2021-02-08,3.3541078584518584,3.6261531336713557,3.6597124927401263,3.6606933867927505,3.7147433491668003,4.144376278785219,4.225300982823033,4.192187334647434,4.255385996861723,4.2568645440635
2021-02-09,3.420049757937478,3.633942265561719,3.6675737115678877,3.668556712622854,3.7227227766258424,4.1532785761369215,4.234377109897227,4.201192332190276,4.264526747831719,4.26600847101607
2021-02-10,3.4974574000304055,3.7135153827932483,3.747883262897745,3.748887788911687,3.8042399374052644,4.2442236982336965,4.3270980618401085,4.293186630814584,4.357907892066754,4.359422060822342
2021-02-18,3.408314227206822,3.618865325426289,3.652357237212856,3.6533361598738976,3.7072774931451717,4.309573176207559,4.393723579152177,4.35929000450925,4.4250077967968595,4.42654527962465
2021-02-19,3.4111545691657015,3.6218811315820982,3.6554009540822876,3.6563806925352202,3.7103669781852937,4.316272304531434,4.400553517262726,4.366066416452416,4.43188636547474,4.433426238282776
2021-02-22,3.368071219675691,3.5761362767421163,3.6092327392923718,3.610200103514433,3.6635045349813646,4.261757194055024,4.344973923524148,4.310922399521332,4.3759110335710725,4.377431457574602
2021-02-23,3.358871969275031,3.566368735935838,3.599374801749647,3.600339523799044,3.653498364279163,4.250117009208012,4.333106447897939,4.299147929201542,4.363959059071938,4.365475330324468
2021-02-24,3.2496033531492468,3.4503499713224066,3.4822823054881447,3.4832156438336526,3.5346451558406273,4.111854994991062,4.192144675785586,4.159290873308675,4.221993610083035,4.223460554995368
2021-02-25,3.3002013824418843,3.5040737307928147,3.5365032681565785,3.5374511390698533,3.5896814355641142,4.175878734775183,4.257418568028099,4.224053214608058,4.287732265894453,4.289222051908785
2021-02-26,3.193246429528619,3.390511557624991,3.4218900986282925,3.422807250358963,3.4733448353320697,4.04054429251187,4.1194415327786365,4.087157504220455,4.148772805710206,4.150214309824572
2021-03-01,3.2273033067806516,3.4266723233184417,3.458385525345526,3.459312458759071,3.510389041384262,4.083637841362027,4.163376543033851,4.1307481961707495,4.193020642295591,4.194477520459459
2021-03-02,3.206687186254163,3.4047826269041352,3.436293243945204,3.4372142560773704,3.4879645597992837,4.0575514274364535,4.136780755638224,4.104360839736692,4.166235487411015,4.167683058988869
2021-03-03,3.2657813323515574,3.4675273569939997,3.4996186646041476,3.500556649525468,3.5522422006502103,4.132325648594805,4.21301504733792,4.179997683935128,4.2430125829832255,4.244486831003569
2021-03-04,3.2401346867119494,3.440296371107251,3.472135661111004,3.473066279903229,3.5243459370382992,4.0998739070997114,4.17992964050953,4.147171567161084,4.209691601237698,4.211154271778501
2021-03-05,3.190816736722201,3.387931768772662,3.419286434319736,3.4202028882035567,3.4707020198942833,4.037469903604473,4.11630711215701,4.084047648026811,4.145616067367596,4.147056474663331
2021-03-08,3.17245232384898,3.368432880894834,3.399607087935162,3.400518267264256,3.4507267564704316,4.014232666749195,4.092616135971934,4.060542337822341,4.121756406548215,4.123188523730017
2021-03-09,3.1472012561483007,3.34162191006282,3.372547986656373,3.3734519134727172,3.4232607692626353,3.982281466073189,4.060041043717455,4.028222536291193,4.088949372921565,4.090370091196711
2021-03-10,3.1219501884476215,3.314810939230806,3.3454888853775837,3.346385559681178,3.3957947820548386,3.950330265397182,4.0274659514629745,3.9959027347600458,4.056142339294915,4.057551658663404
2021-03-11,3.1885211851130486,3.385494407787933,3.4168265160216644,3.417742310586144,3.4682051119663018,4.034565248997563,4.113345740133876,4.081109484251252,4.142633609765174,4.144072980796667
2021-03-12,3.245126319933532,3.4455963661131794,3.4774847065648617,3.4784167590344266,3.5297754157373844,4.106190023180598,4.186369087530981,4.153560548290522,4.216176898449427,4.217641822327072
2021-03-15,3.257924001195242,3.4591846334725,3.491198730759766,3.4921344589292107,3.5436956568135325,4.122383448624127,4.202878712101526,4.169940787072513,4.232804074950355,4.234274775992588
2021-03-16,3.2707091269182222,3.4727595696655236,3.5048993004109597,3.505838700674132,3.55760224103088,4.138560987034985,4.219372139423017,4.186304955543155,4.249414938874477,4.25089141141344
2021-03-17,3.2542871564065,3.4553231199433543,3.487301479655759,3.48823616326489,3.5397398030006,4.117781601326024,4.198187007342233,4.165285851163859,4.228078964285986,4.229548023573709
2021-03-18,3.259768061090974,3.461142611513785,3.493174829516232,3.494111087329336,3.5457014700372325,4.124716812444047,4.2052576380914415,4.172301069439503,4.2351999393837305,4.236671472876569
2021-03-19,3.228722650985345,3.428179348546987,3.4599064978065535,3.46083383887858,3.511932884608306,4.085433795182675,4.165207565347713,4.132564868778174,4.19486470186579,4.196322220753935
2021-03-22,3.2580122682302877,3.4592783532680382,3.491293317914226,3.492229071435382,3.543791666268822,4.122495136485539,4.202992580823583,4.170053763406354,4.232918754441187,4.234389495329166
2021-03-23,3.212028632847845,3.4104540452584615,3.44201715020006,3.442939696481592,3.4937745360566144,4.064310176572845,4.143671478740476,4.1111975603000905,4.17317527388227,4.174625256710683
2021-03-24,3.1800681489389113,3.376519179136487,3.407768223332398,3.4086815900489396,3.459010610324708,4.023869279293513,4.102440916762959,4.070290121889145,4.1316511418038395,4.133086696942417
2021-03-25,3.1755023655233496,3.3716713411190624,3.4028755194941605,3.403787574844275,3.45404433522015,4.018092008253609,4.096550836480457,4.0644462021161525,4.125719122935492,4.127152616975522
2021-03-26,3.20061417430894,3.3983344502148993,3.429785390604466,3.4307046584699306,3.481358848295219,4.049866998973083,4.12894627803422,4.096587760867609,4.158345226711401,4.159790056793444
2021-03-29,3.253120683587903,3.454084587415287,3.4860514847441975,3.486985833323575,3.538471011997638,4.116305615931986,4.196682201282998,4.163792838257022,4.226563443697395,4.228031976412738
2021-03-30,3.243989116756779,3.4443889113804365,3.476266077067722,3.4771978029142447,3.5285384617885214,4.104751073852176,4.184902040717993,4.152104998711037,4.2146994059607,4.2161638164789474
2021-03-31,3.239423333341217,3.4395410733630114,3.4713733732294845,3.47230378770958,3.5235721866839635,4.098973802812272,4.17901196043549,4.1462610789380445,4.208767387092353,4.210229736512052
2021-04-01,3.259969358711245,3.4613563444414233,3.4933905405015526,3.4943268561305705,3.5459204246544744,4.124971522491841,4.2055173217067505,4.172558717916509,4.235461471999915,4.23693309636308
2021-04-02,3.237729792956716,3.4377429132855877,3.469558571521805,3.4704884995898655,3.5217300959221802,4.096830897438149,4.176827211857104,4.144093452215845,4.206567082653705,4.208028667570732
2021-04-06,3.285191166183103,3.4881362474726307,3.5204182864529354,3.5213618461906946,3.573354585046865,4.15688569901291,4.238054666858234,4.204841068168388,4.268230489756414,4.269713499817503
2021-04-07,3.2863905788031045,3.4894097546823692,3.5217035797302096,3.522647483958563,3.5746592051947466,4.158403364474397,4.239601966846135,4.2063762419793305,4.269788806839203,4.271272358342446
2021-04-08,3.2797513328717742,3.4823603644893883,3.5145889487688495,3.5155309460989943,3.567437591994825,4.1500024571700465,4.231037020156477,4.197878418704661,4.2611628759634606,4.262643430359986
2021-04-09,3.280343319711129,3.4829889217476797,3.515223323205277,3.5161654905635626,3.568081505477995,4.150751522141317,4.231800711661882,4.1986361251661775,4.261932005109818,4.263412826742676
2021-04-12,3.3122371870615788,3.5168530560246642,3.5494008636181476,3.5503521914080767,3.6027729713216767,4.1911081267858314,4.272945335073791,4.239458298511329,4.3033695867223365,4.304864805972799
2021-04-13,3.3016058979447624,3.5055650112656696,3.538008350147191,3.5389566244599053,3.5912091493737828,4.17765592523766,4.259230460603155,4.225850907396279,4.289557059518164,4.291047479562758
2021-04-14,3.3523998348362203,3.5594967806697566,3.592439247841763,3.5934021109900574,3.64645852090261,4.2419275548567015,4.3247570830739726,4.290863998279299,4.355550245049212,4.357063594632955
2021-04-15,3.318143458793144,3.523124192001884,3.5557300377686794,3.5566830619348386,3.6091973168482845,4.198581572090371,4.2805647097797,4.247017960241914,4.311043212946877,4.312541098422822
2021-04-16,3.34058729137309,3.546954508715317,3.579780899540699,3.580740369936533,3.6336098298493935,4.2269806642476215,4.309518333662154,4.275744674818132,4.34020299260013,4.341711009732908
2021-04-19,3.35239983483622,3.559496780669756,3.5924392478417624,3.593402110990057,3.6464585209026095,4.2419275548567015,4.324757083073972,4.290863998279299,4.355550245049211,4.357063594632954
2021-04-20,3.3063309153300136,3.510581920047444,3.5430716894676153,3.544021320881314,3.596348625795068,4.183634681481292,4.265325960367881,4.2318986367807465,4.2956959604977945,4.297188513522776
2021-04-21,3.3326602046663654,3.4867516033340102,3.519020827695595,3.5199640128796186,3.571936112793958,4.155235589324041,4.236372336485426,4.203171922204528,4.266536180844541,4.268018602212689
2021-04-22,3.362295824918047,3.514239721067004,3.546763342741422,3.5477139636100974,3.6000957902167285,4.187993760275608,4.269770156231107,4.236308003518464,4.300171799951732,4.30166590812116
2021-04-23,3.4485085383774843,3.6043484318635945,3.637705992555305,3.638680988318049,3.692405938683825,4.136059053060094,4.2168213517116815,4.183774158333605,4.2468459890287935,4.248321568978083
2021-04-26,3.4134846235345875,3.5677417681024797,3.6007605410684147,3.6017256345304434,3.654904940869067,4.115212413347817,4.195567652399741,4.162687024083966,4.225440958996326,4.226909101700843
2021-04-27,3.443120243786269,3.5987166374388075,3.632022076941937,3.6329955492738017,3.686636554404631,4.14720453586478,4.22818446555097,4.195048219545546,4.25829001058111,4.259769566791556
2021-04-28,3.5347212518369204,3.694457142660184,3.728648642369187,3.729648013026,3.78471608715092,4.257537050903436,4.34067137621508,4.306653571239246,4.371577851238197,4.3730967696639444
2021-04-29,3.542803693723742,3.702904834297364,3.737174515789238,3.73817617159237,3.7933701635697097,4.267272272818611,4.350596691861913,4.316501102271043,4.381573837178528,4.38309622874092
2021-04-30,3.5993807869314978,3.7620386757576263,3.7968556297295986,3.797873281556963,3.853948698501241,4.33541882622484,4.420073901389746,4.385433819493622,4.451545738760847,4.453092442279749
2021-05-06,3.497003189698416,3.655034581686676,3.6888612330756128,3.6898499397162707,3.744330397196565,4.212106015299283,4.294353236529858,4.2606984264241925,4.324929916849984,4.326432627304726
2021-05-07,3.3703782668048676,3.522687412704184,3.5552892161614724,3.5562421221764673,3.608749866635518,4.059587538628199,4.13885662472947,4.106420440259372,4.168326137118128,4.169774435098776
2021-05-10,3.4027080343521563,3.556478179252905,3.589392709841678,3.5903547564419487,3.6433661723106785,4.098528426288901,4.178557887316803,4.14581056438656,4.2083100808794525,4.209772271406678
2021-05-11,3.386543150578512,3.5395827959785446,3.572340963001575,3.573298439309208,3.626058019473098,4.07905798245855,4.158707256023137,4.126115502322966,4.18831810899879,4.189773353252726
2021-05-12,3.4242612127170156,3.579005356952053,3.6121283722951487,3.6130965126189367,3.666443709427452,4.124489018062702,4.2050253957083585,4.1720706471380185,4.234966043387002,4.236437495611946
2021-05-13,3.408096328943371,3.562109973677692,3.5950766254550457,3.5960401954861956,3.6491355565898713,4.105018574232351,4.1851747644146915,4.152375585074425,4.21497407150634,4.216438577457994
2021-05-14,3.3994999017186385,3.5531250694379968,3.5860085676317968,3.5869697071977105,3.639931142976617,4.094664262022959,4.174618269875633,4.141901821694058,4.204342412549954,4.205803224498382
2021-05-17,3.5004660899941387,3.6586539722468805,3.692514120408552,3.69350380611395,3.7480382127564504,4.216277044713543,4.298605711087652,4.264917574374733,4.3292126699032725,4.330716868413985
2021-05-18,3.4770602989020527,3.6341904612883202,3.6678242042988365,3.668807272492088,3.7229770359995347,4.188084999095102,4.2698631766152975,4.236400294902688,4.300265482660234,4.301759623380013
2021-05-19,3.5108686638128432,3.6695266437840184,3.7034874164573144,3.7044800432792213,3.759176513537301,4.228806842766184,4.311380170853143,4.277591920806753,4.342078086455734,4.34358675509575
2021-05-20,3.5368750983596047,3.6967083226268627,3.73092065657922,3.7319206361924,3.787022265489429,4.260131337897785,4.34331632026687,4.309277786886803,4.374241627836887,4.375761471800162
2021-05-21,3.500466089994138,3.6586539722468805,3.6925141204085516,3.693503806113949,3.7480382127564495,4.216277044713543,4.298605711087652,4.264917574374733,4.3292126699032725,4.330716868413984
2021-05-24,3.5342744549049283,3.693990154742578,3.7281773325670295,3.7291765769010823,3.784237690294216,4.256998888384625,4.340122705325497,4.306109200278798,4.371025273698772,4.372544000129721
2021-05-25,3.635699549637299,3.7999987022296717,3.835166969042463,3.8361948892624818,3.8928361229075157,4.37916441939787,4.464673688039031,4.429684077990993,4.49646308508527,4.4980253952769305
2021-05-26,3.601891184726509,3.764662519733974,3.7995037568839853,3.8005221184753486,3.856636645369749,4.338442575726788,4.423156693801187,4.388492452086928,4.454650481289771,4.456198263561194
2021-05-27,3.6304982627279467,3.794562366461103,3.8296803210180816,3.8307067706798454,3.88726697251709,4.372899520371549,4.458286458156286,4.4233469047749825,4.490030376809039,4.491590451936047
2021-05-28,3.6487027669106804,3.8135895416510945,3.8488835891034165,3.8499151857190714,3.9067589988835802,4.39482666696367,4.480641762745896,4.445527011031018,4.512544855775848,4.514112753629137
2021-05-31,3.7527285050977275,3.9223162570224726,3.9586165495910404,3.959677557371789,4.018142006692093,4.520124647490076,4.608386360400804,4.572270475351218,4.641199021300462,4.642811620446788
2021-06-01,3.742325931279023,3.9114435854853347,3.947643253542278,3.948701320206517,4.007003705911242,4.507594849437435,4.595611900635313,4.559596128919199,4.628333604748001,4.6299417337650235
2021-06-02,3.661705984184061,3.827180381072516,3.862600209164369,3.86363548217566,3.9206818748596444,4.41048891452947,4.496609837452759,4.461369944071043,4.528626626466424,4.530200111981343
2021-06-03,3.6174950454545662,3.7809715270396804,3.8159637009571292,3.8169864742232558,3.873344096541027,4.357237272805748,4.4423183834494235,4.4075039717349584,4.473948606118463,4.475503093583842
2021-06-04,3.6669072710934136,3.832616716841085,3.8680868571887506,3.8691236007582965,3.9262510252500706,4.416753813555791,4.502997067335505,4.467707117287054,4.535059334742654,4.536635055322226
2021-06-07,3.6409008365466518,3.8054350379982402,3.8406536170668444,3.841683007845117,3.8984052732979424,4.3854293184241895,4.471060917921778,4.436021251207004,4.502895793361501,4.504460338617814
2021-06-08,3.6096931150905376,3.7728170233868266,3.807733728920557,3.808754296349302,3.8649903709553888,4.3478399242662675,4.432737538625306,4.397998211910944,4.464299543704116,4.465850678572518
2021-06-09,3.6122937585452144,3.7755351912711115,3.8104770529327485,3.811498355640621,3.867774946150602,4.350972373779428,4.435931153566679,4.40116679851895,4.467515897842232,4.46906815024296
2021-06-10,3.6090426941625235,3.7721372095989674,3.807047623585109,3.808068007120544,3.8642939486990664,4.347056498643027,4.431938815528469,4.3972057484002836,4.463495133534174,4.465045988907741
2021-06-11,3.631027547730344,3.7951155701278956,3.8302386444798233,3.8312652437861736,3.8878336914520624,4.373537038961458,4.458936425182279,4.423991778014875,4.490684971734246,4.492245274302314
2021-06-15,3.5881314613429804,3.7502809872980314,3.7849891260947244,3.78600359740371,3.84190375903046,4.321869123977201,4.406259622383044,4.371727802875018,4.437633099239817,4.439174968768513
2021-06-16,3.4241170133912973,3.5788546411838458,3.6119762616811117,3.6129443612354675,3.6662893115361004,4.124315331390339,4.204848317562441,4.171894956752039,4.2347877044081805,4.236259094668687
2021-06-17,3.507385886966767,3.6658864784418164,3.6998135620757147,3.7008052042131903,3.755447415648621,4.22461187224213,4.307103287702132,4.273348555552936,4.337770751015011,4.3392779230578284
2021-06-18,3.5780382645459534,3.739731673691004,3.7743421805923476,3.7753537982548946,3.8310967161077296,4.309711967510317,4.39386508054793,4.359430396959757,4.425150305711716,4.426687838054677
2021-06-21,3.605794555737777,3.768742286110328,3.8036212807238825,3.804640745914136,3.8608160841452372,4.3431441477942485,4.427950070594494,4.393248263226723,4.459477987913993,4.461027447517725
2021-06-22,3.6234576501325737,3.787203584922625,3.8222534353530406,3.823277894424562,3.8797284092600144,4.364419171611296,4.449640518805944,4.414768723578429,4.48132287658817,4.4828799262669365
2021-06-23,3.668877035719194,3.8346754961542455,3.8701646901137337,3.8712019905942294,3.9283601024122987,4.419126375712273,4.505415957063957,4.4701070501971,4.537495447464623,4.5390720144791965
2021-06-24,3.6184110517340606,3.7819289281191115,3.816929962601853,3.860579163623531,3.9175804299106023,4.407000009026965,4.493052806223676,4.457840789265711,4.52504426844171,4.526616509255107
2021-06-25,3.62364312983405,3.7873974465482285,3.822449091131198,3.8700314385956776,3.9271722672696003,4.417790145460399,4.50405363506018,4.4687554046993805,4.5361234254473395,4.537699515748562
2021-06-28,3.636286685765083,3.80061237134428,3.8357863175482643,3.8835346885558857,3.9408748920681687,4.433204626079592,4.519769104826615,4.484347712461765,4.551950792598237,4.553532382167782
2021-06-29,3.632650399079318,3.7968117589729355,3.831950531230716,3.87965115386733,3.9369340171761005,4.428771421453512,4.515249335721789,4.479863364749303,4.547398841805639,4.548978849785614
2021-06-30,3.7220769225430144,3.890279513518511,3.9262833121059906,3.975158201567325,4.033851221857083,4.537796399892488,4.6264031783177355,4.590146095618049,4.6593441226751064,4.660963026393778
2021-07-01,3.6906567926773914,3.8574394916511467,3.893139362068732,3.941601671294354,3.9997992310232244,4.499490326386902,4.605948772484831,4.56985199079119,4.638744077256019,4.640355823424345
2021-07-02,3.5673932062814866,3.7286055597099494,3.7631130965379493,3.8099568217619297,3.8662106515980876,4.34921265340345,4.60753157275029,4.571422386664314,4.640338147385661,4.641950447418649
2021-07-05,3.6017779258217986,3.7645441426004833,3.7993842841925916,3.8466795179161717,3.9034755566006782,4.391133027374318,4.65659838097951,4.6201046587311625,4.68975432140454,4.691383791242071
2021-07-06,3.6054507109263074,3.7683829027730873,3.8032585713620604,3.8506020327203005,3.9074559871478574,4.395610729305699,4.661346781775886,4.624815846350534,4.694536531793464,4.6961676632249825
2021-07-07,3.636057253463883,3.800372570878123,3.8355442977743026,3.8832896560880457,3.940626241707687,4.432924912067208,4.700916788412354,4.664075743178638,4.734388285034496,4.7360332630825805
2021-07-08,3.633608730060877,3.79781339742972,3.832961439661323,3.880674646218626,3.9379726213429005,4.429939777446288,4.697751187881437,4.66093495143239,4.731200144775213,4.732844015093972
2021-07-09,3.6299359449563675,3.7939746372571155,3.8290871524918537,3.8767521314144964,3.933992190795721,4.425462075514907,4.69300278708506,4.656223763813017,4.726417934386289,4.72806014311106
2021-07-12,3.6666637960014574,3.832362238983157,3.867830024186544,3.91597727945579,3.973796496267516,4.470239094828717,4.740486795048821,4.703335640006741,4.774240038275527,4.775898862940177
2021-07-13,3.6678880577029602,3.833641825707358,3.869121453243033,3.917284784390499,3.975123306449909,4.4717316621391765,4.7420695953142795,4.704906035879865,4.775834108405167,4.77749348693448
2021-07-14,3.638349552272922,3.8234051319137468,3.858790020791116,3.906824744912821,3.9645088249907636,4.459791123655494,4.729407193190609,4.692342868894872,4.763081547368037,4.764736494980049
2021-07-15,3.6994982842438953,3.883776377652116,3.9197199909513385,3.9685131793303943,4.027108086185366,4.530210850725651,4.804084135341913,4.766434568480195,4.838290204742025,4.839971283837759
2021-07-16,3.5772008203019485,3.75538707591155,3.790142470589311,3.8373226610054227,3.89398054614618,4.380451814338026,4.645271436652925,4.6088664835717585,4.6783467268993135,4.6799722331323785
2021-07-19,3.549518232503693,3.7263255728907105,3.7608120088734016,3.807627089856428,3.863846521312681,4.3465531745808645,4.60932345921144,4.573200230126378,4.642142792447811,4.643755719510382
2021-07-20,3.547107693805898,3.723794961296218,3.75825797694887,3.8050412650076297,3.8612225168839465,4.343601355786583,4.606193188610957,4.570094491430198,4.638990233675352,4.640602065371495
2021-07-21,3.6566038600180115,3.838745311615137,3.8742721709443324,3.9224996189010777,3.980415137742053,4.4776845968573,4.748382413896105,4.7111693809556945,4.782191875556677,4.783853463112113
2021-07-22,3.6496828432482618,3.8314795476183896,3.8669391636807156,3.915075329401581,3.9728812289639928,4.4692094840556775,4.739394939295671,4.702252341117924,4.7731404082843305,4.774798850879093
2021-07-23,3.5643236364213426,3.741868458325165,3.7764987407627717,3.823509092241114,3.8799630207012443,4.364683092835665,4.628549419223648,4.592275516452081,4.661505645258717,4.663125300005182
2021-07-26,3.4397453345658398,3.6110847063837035,3.6445046100176652,3.6898718812501627,3.7443526626961527,4.212131062406457,4.4667748764158315,4.431768799372203,4.498579234356471,4.500142279810827
2021-07-27,3.4272923286693557,3.5980113957843955,3.631310308409857,3.6765133352459776,3.730796878400582,4.196881766933968,4.450603686846853,4.415724343279525,4.4822929025840885,4.483850289301427
2021-07-28,3.3946192591324027,3.563710826922546,3.596692294292866,3.641464391550339,3.695230438731411,4.156872045947418,4.408175183586315,4.373628351841291,4.439562299633748,4.441104839469165
2021-07-29,3.401379204553842,3.570807496342239,3.603854642041209,3.6487158971425404,3.7025890124560674,4.165149919254981,4.416953494605737,4.382337867311271,4.448403114037267,4.449948725641357
2021-07-30,3.367127183614599,3.534849325912147,3.567563685568047,3.611973186084934,3.6653037970310236,4.1232066974999935,4.372474601049163,4.338207554468464,4.403607521589296,4.405137568824393
2021-08-02,3.335158302317954,3.5012880220649008,3.53369177822307,3.5776796367962325,3.6305039051309977,4.0840592883628055,4.330960540584277,4.297018839345404,4.361797872455824,4.3633133927972905
2021-08-03,3.3358833367315013,3.5020491716349147,3.534459972087901,3.578457393239014,3.631293145110374,4.084947127338536,4.3319020537452735,4.297952973875696,4.362746089384618,4.3642619391870285
2021-08-04,3.341683296893165,3.508138037350336,3.540605189099953,3.5846791067181587,3.637606721890789,4.092049453232306,4.3394337497909055,4.305425644082924,4.370331412658746,4.371849898005501
2021-08-05,3.338784574597134,3.5050949249297556,3.537533913251452,3.5815695992252072,3.6344513026687637,4.088499830502476,4.335669535098758,4.30169092950958,4.3665403959820015,4.368057564128131
2021-08-06,3.3228381408080128,3.4883541730494936,3.520638228889654,3.564463595169206,3.6170927292828825,4.068972667132912,4.314961859707242,4.281145539995504,4.345685277672834,4.3471951996427425
2021-08-09,3.270585331972208,3.4334985658751966,3.4652749434816372,3.508411140325507,3.5602126626303923,4.004986628113236,4.247107553347846,4.213823007262915,4.277347834664072,4.278834012575225
2021-08-10,3.2559193233611516,3.4181020192567937,3.4497359047462886,3.4926786695985887,3.544247902727356,3.987027406012874,4.228062608903017,4.194927317887118,4.258167286288702,4.259646799858207
2021-08-11,3.3198188087601372,3.415022648068274,3.4466280345618325,3.48953211223859,3.5410548865987725,3.9834354894308803,4.224253543489591,4.19114810408722,4.254331099544298,4.2558092802186955
2021-08-12,3.3520109911481146,3.445379508785696,3.4714966021167326,3.5147102469830402,3.5666047752957653,4.012177301305016,4.254732937715446,4.221388631557523,4.285027513340334,4.286516359579913
2021-08-13,3.3484426494409707,3.441711772781666,3.4650268226342833,3.508159930837312,3.5599577440461467,4.004699862793884,4.246803451669876,4.231765229311073,4.295560541864746,4.297053047838099
2021-08-16,3.3716430515423603,3.465558409981486,3.48903500315087,3.532466968332787,3.5846236737850408,4.032447283562076,4.271766282986459,4.260047703692433,4.324269384249807,4.325771865200426
2021-08-17,3.33066667627923,3.4234406591600464,3.446631935741375,3.4895360619805262,3.5410588946584594,3.9834399982136337,4.2164746168509115,4.204907717150522,4.268298143494811,4.269781177062406
2021-08-18,3.341389144452362,3.4344617960909436,3.4577277327176046,3.5007699808923345,3.5524586818444823,3.996263949918144,4.2300487806073725,4.2184446434029175,4.282039143554352,4.2835269514754835
2021-08-19,3.3128188164303247,3.4050956564850896,3.4281626592514822,3.4708368775152993,3.5220836176309827,3.9620941579615963,4.193880026838652,4.182375110045832,4.245425849608129,4.2469009361255265
2021-08-20,3.3114936889037527,3.4037336182224958,3.4267913941877817,3.4694485427642934,3.5206747841839303,3.960509320298412,4.1922024748279165,4.180702160001815,4.243727679268286,4.245202175751077
2021-08-23,3.333367041934157,3.4262162420916904,3.449426321193013,3.49236523230865,3.5439298375508566,3.986669605257847,4.219893158646554,4.208316880986219,4.271758701644856,4.273242937594226
2021-08-24,3.3422738342973757,3.4353711285101065,3.458643225190858,3.501696869535929,3.5533992559544676,3.9973220290527927,4.231168758268857,4.219561548670886,4.283172886552393,4.284661088396082
2021-08-25,3.339265787846508,3.4322792944944474,3.455530446288186,3.4985453423533466,3.5502011966241085,3.993724439226645,4.227360706386415,4.215763943277082,4.279318030954496,4.2808048934165255
2021-08-26,3.369799574840679,3.4636635841978984,3.487127341325068,3.530535559682455,3.5826637479785726,4.030242506097687,4.266015111143927,4.254312308828045,4.3184475263402895,4.31994798446813
2021-08-27,3.383886261502325,3.4781426481684186,3.5017044902372034,3.545294166855523,3.5976402652790704,4.047090025391628,4.283848224606579,4.285429271114271,4.350033587507763,4.351545020311553
2021-08-30,3.399717308339763,3.494414660557511,3.5180867334663835,3.5618803383963678,3.614471330847628,4.066023779896384,4.303889619809418,4.302033680575497,4.366888314137817,4.368405603169201
2021-08-31,3.4910792205018653,3.588321411125465,3.6126296327636713,3.6576001201000428,3.7116044105396573,4.175291602405228,4.419549702615666,4.417643888012151,4.484241385112064,4.485799448835763
2021-09-01,3.470132745178854,3.566791482658712,3.5909538549670894,3.6356545193794423,3.6893347840764195,4.150239852790796,4.393032404399972,4.391138024684078,4.457335936801392,4.458884652142749
2021-09-02,3.4865972507121943,3.583714598405247,3.6079916122970404,3.690601439067797,3.7450929923999925,4.212963880792672,4.459425841242289,4.457502831102477,4.524701215443226,4.526273337061783
2021-09-03,3.476569900453428,3.5734079415356237,3.5976151354556722,3.683302350931198,3.737686133576952,4.204631690175529,4.450606210406704,4.448687003500791,4.515752486216145,4.517321498570684
2021-09-06,3.477857314291327,3.5747312156144195,3.598947373736921,3.6846663201743124,3.7390702417605564,4.206188713671733,4.452254321098098,4.450334403487784,4.5174247213230885,4.518994314700957
2021-09-07,3.488377762605469,3.629501638011472,3.6540888252069874,3.741121118752351,3.7963585927333376,4.270634043581641,4.52046975747007,4.518520423746447,4.586638669228603,4.588232311209601
2021-09-08,3.5163743738623348,3.687258626102793,3.712237074143373,3.8006543300453357,3.856770809037231,4.33859350033303,4.592404900084421,4.5904245462219775,4.659626771017412,4.6612457729431345
2021-09-09,3.493977084856842,3.6604755067575216,3.6852725189882576,3.773047538975376,3.8287564050205045,4.307079283595579,4.559047074937566,4.557081105760121,4.625780666752009,4.775848505894928
2021-09-10,3.5359720017421403,3.7044716065983567,3.729566659841481,3.8183966680495987,3.8747751118116156,4.358847063446486,4.613843313819026,4.611853715204353,4.6813789920735465,4.828900605728078
2021-09-13,3.5527699684962597,3.722070046534691,3.747284316182771,3.836536319679288,3.8931825945280605,4.37955417538685,4.63576180937161,4.633762758982045,4.703618322202162,4.851840751123461
2021-09-14,3.566768274124693,3.7367354131483035,3.762049029800513,3.851652696037363,3.9085221634584317,4.39681010200382,4.654027222332098,4.652020295463457,4.722151097309342,4.870957538952948
2021-09-15,3.5639686129990062,3.733802339825581,3.7590960870769643,3.848629420765748,3.905454249672357,4.393358916680426,4.65037413974,4.648368788167174,4.718444542287906,4.86713418138705
2021-09-16,3.5415713239935136,3.710337753243802,3.735472545288578,3.8244432185928288,3.880910939383764,4.365749434093275,4.621149479003221,4.6191567297969165,4.688792102116419,4.836547320859873
2021-09-17,3.5639686129990062,3.733802339825581,3.7590960870769643,3.848629420765748,3.905454249672357,4.393358916680426,4.65037413974,4.648368788167174,4.718444542287906,4.86713418138705
2021-09-22,3.496776745982529,3.6634085800802447,3.688225461711806,3.7760708142469914,3.831824318806579,4.310530468918973,4.5627001575296635,4.560732613056403,4.629487221773445,4.77537359980552
2021-09-23,3.527573018365081,3.69567238663019,3.7207078316708366,3.8093268422347544,3.865571370453394,4.348493507476305,4.602884066042734,4.600899193315506,4.670259327009239,4.817430533030388
2021-09-24,3.5135747127366477,3.681007020016578,3.705943118053095,3.7942104658766795,3.850231801523023,4.331237580859335,4.584618653082247,4.582641656834094,4.651726551902059,4.798313745200901
