date,conservative_nav
2025-02-14,1.2048518384983349
2025-02-17,1.2201179454246551
2025-02-18,1.232787913705285
2025-02-19,1.2454578819859148
2025-02-20,1.228986923221096
2025-02-21,1.2669968280629855
2025-02-24,1.2733318122033004
2025-02-25,1.2492588724701037
2025-02-26,1.297404751936497
2025-02-27,1.2923367646242452
2025-02-28,1.2454578819859148
2025-03-03,1.2416568915017259
2025-03-04,1.2391228978456
2025-03-05,1.2733318122033004
2025-03-06,1.3088077233890638
2025-03-07,1.31134171704519
2025-03-10,1.2898027709681192
2025-03-11,1.2809337931716782
2025-03-12,1.2733318122033004
2025-03-13,1.2657298312349226
2025-03-14,1.308807723389064
2025-03-17,1.3164097043574419
2025-03-18,1.3417496409187015
2025-03-19,1.3404826440906388
2025-03-20,1.315142707529379
2025-03-21,1.289802770968119
2025-03-24,1.2936037614523077
2025-03-25,1.2695308217191112
2025-03-26,1.2695308217191112
2025-03-27,1.280933793171678
2025-03-28,1.2669968280629853
2025-03-31,1.2778799619296823
2025-04-01,1.2850967398093764
2025-04-02,1.2806710239962575
2025-04-03,1.2913296176658806
2025-04-07,1.2557789164634352
2025-04-08,1.2636674796728606
2025-04-09,1.2779555899484396
2025-04-10,1.302887752627411
2025-04-11,1.3207288035113791
2025-04-14,1.329554242786871
2025-04-15,1.3292276155674063
2025-04-16,1.3582982318150374
2025-04-17,1.3683999299804752
2025-04-18,1.3713302774842009
2025-04-21,1.3942792175096188
2025-04-22,1.436194240076389
2025-04-23,1.3581409875901527
2025-04-24,1.3715050949080396
2025-04-25,1.3630394607163097
2025-04-28,1.3524501103242903
2025-04-29,1.3609289670105833
2025-04-30,1.3534336285465367
2025-05-06,1.3710396895597805
2025-05-07,1.3784784624419164
2025-05-08,1.3641384049131895
2025-05-09,1.3608530643058823
2025-05-12,1.3564621394483185
2025-05-13,1.3483819479996315
2025-05-14,1.3574721633794045
2025-05-15,1.3524220437239751
2025-05-16,1.3584821873104904
2025-05-19,1.3444295208065518
2025-05-20,1.3582777218792375
2025-05-21,1.3432755040504947
2025-05-22,1.3340433700020378
2025-05-23,1.3294273029778092
2025-05-26,1.3310694688216784
2025-05-27,1.3362509676189949
2025-05-28,1.3437064451207317
2025-05-29,1.353972453614863
2025-05-30,1.3403874457190617
2025-06-03,1.344289665825541
2025-06-04,1.3545775969415528
2025-06-05,1.3500051831122142
2025-06-06,1.3454327692828756
2025-06-09,1.350005183112214
2025-06-10,1.3511482865695486
2025-06-11,1.3557207003988871
2025-06-12,1.3511482865695486
2025-06-13,1.3362879416241984
2025-06-16,1.339747887168859
2025-06-17,1.337353444136472
2025-06-18,1.3429447682629814
2025-06-19,1.3413500925415496
2025-06-20,1.3453388141421405
2025-06-23,1.3479406733558688
2025-06-24,1.3363105314260566
2025-06-25,1.3388482888107507
2025-06-26,1.3404964921965972
2025-06-27,1.3304857621468373
2025-06-30,1.3449564230270261
2025-07-01,1.3272963179561805
2025-07-02,1.3235784010991605
2025-07-03,1.3207899634563955
2025-07-04,1.3170720465993755
2025-07-07,1.2994439624715433
2025-07-08,1.3307067356272393
2025-07-09,1.3361437396543168
2025-07-10,1.3415807436813942
2025-07-11,1.3497362497220105
2025-07-14,1.3442992456949328
2025-07-15,1.3728435168370903
2025-07-16,1.3674065128100126
2025-07-17,1.3945915329454006
2025-07-18,1.4000285369724783
2025-07-21,1.4102119486576319
2025-07-22,1.416622993576712
2025-07-23,1.416622993576712
2025-07-24,1.4358509449942514
2025-07-25,1.4320084197956182
2025-07-28,1.4470864709891684
2025-07-29,1.4699447971396034
2025-07-30,1.4525946619774246
2025-07-31,1.426493505124565
2025-08-01,1.4232162510915094
2025-08-04,1.4297327462517275
2025-08-05,1.4365280539810605
2025-08-06,1.4446824232562605
2025-08-07,1.4324508693434606
2025-08-08,1.429732746251727
2025-08-11,1.46099116180666
2025-08-12,1.48137708499466
2025-08-13,1.5398167314669262
2025-08-14,1.5303033006458593
2025-08-15,1.5724342085677259
2025-08-18,1.6091358103184656
2025-08-19,1.610285455559174
2025-08-20,1.6160329546830667
2025-08-21,1.6056939717731045
2025-08-22,1.6585980217611815
2025-08-25,1.6951325408593076
2025-08-26,1.6865631504473806
2025-08-27,1.6779828609697467
2025-08-28,1.7413434937999643
2025-08-29,1.776463026448031
2025-09-01,1.7785703150742467
2025-09-02,1.7746351958909674
2025-09-03,1.7765479763416283
2025-09-04,1.7697251923852204
2025-09-05,1.7812579244380022
2025-09-08,1.7782934205752359
2025-09-09,1.7752709731497893
2025-09-10,1.7768655279160916
2025-09-11,1.7853881693823361
2025-09-12,1.7835928069773708
2025-09-15,1.7859137481123342
2025-09-16,1.7875045411517105
2025-09-17,1.7901618087421356
2025-09-18,1.7877426711627544
2025-09-19,1.7877426711627544
2025-09-22,1.799601093903194
2025-09-23,1.8118766811740206
2025-09-24,1.8474758842594179
2025-09-25,1.8781648524364847
2025-09-26,1.8315176208073431
2025-09-29,1.8892128809802287
2025-09-30,1.8867577635260633
2025-10-09,1.8867202493313633
2025-10-10,1.8676451774651488
2025-10-13,1.8355793033219778
2025-10-14,1.7604237315690305
2025-10-15,1.807555191820879
2025-10-16,1.8202934243213784
2025-10-17,1.7591499083189808
2025-10-20,1.8342165839149531
2025-10-21,1.8427527867487632
2025-10-22,1.870495445958646
2025-10-23,1.8630262684790624
2025-10-24,1.8662273445417412
2025-10-27,1.93232628460042
2025-10-28,1.9393333460016562
2025-10-29,1.999380080436319
2025-10-30,1.9903902333965033
2025-10-31,2.04534396586854
2025-11-03,2.051250485531887
2025-11-04,2.0276344585461406
2025-11-05,2.01777029090997
2025-11-06,2.0271604684410747
2025-11-07,2.0210142320451516
2025-11-10,2.060473673855998
2025-11-11,2.0715753639091017
2025-11-12,2.063804180871929
2025-11-13,2.063804180871929
2025-11-14,2.021617758670136
2025-11-17,1.9738804914417913
2025-11-18,1.889507647038205
2025-11-19,1.9128211961497223
2025-11-20,1.953897449346205
2025-11-21,1.8872873090275841
2025-11-24,1.9047594655429805
2025-11-25,1.9080828245307178
2025-11-26,1.9021052403464593
2025-11-27,1.918066962643073
2025-11-28,1.9167415461832014
2025-12-01,1.8829334072510173
2025-12-02,1.8802612260344422
2025-12-03,1.8802612260344422
2025-12-04,1.8769189638246297
2025-12-05,1.871567260058124
2025-12-08,1.866531387979787
2025-12-09,1.857352397180501
2025-12-10,1.8643949781249287
2025-12-11,1.8665473857412356
2025-12-12,1.8833278721179876
2025-12-15,1.9057253860873227
2025-12-16,1.8853658559760913
2025-12-17,1.8982206231759282
2025-12-18,1.8996886348286528
2025-12-19,1.898771206318594
2025-12-22,1.92664411558618
2025-12-23,1.9447943955521692
2025-12-24,1.9452180980348601
2025-12-25,1.9344853037167256
2025-12-26,1.9463761395790027
2025-12-29,1.92931761501891
2025-12-30,1.9444297634394234
2025-12-31,1.916724158001815
2026-01-05,1.942764734082066
2026-01-06,1.9545093044597714
2026-01-07,1.9460806489022704
2026-01-08,1.9450787792679332
2026-01-09,1.9566744018927353
2026-01-12,1.98465596964769
2026-01-13,1.9459857401950953
2026-01-14,1.9597074345169838
2026-01-15,1.9734291288388726
2026-01-16,1.9734291288388726
2026-01-19,1.992316289086087
2026-01-20,2.0029090560838263
2026-01-21,2.0439327339335893
2026-01-22,2.038969150538087
2026-01-23,2.077063033130096
2026-01-26,2.1191051208968528
2026-01-27,2.120463024214893
2026-01-28,2.16743358800352
2026-01-29,2.251363995028337
2026-01-30,2.132876130202627
2026-02-02,1.9835612393363207
2026-02-03,2.055592459957355
2026-02-04,2.1170314401220756
2026-02-05,2.0701205014286552
2026-02-06,2.0472612405462063
2026-02-09,2.097350648517087
2026-02-10,2.0905023163314267
2026-02-11,2.1027094861043616
2026-02-12,2.0975103717401327
2026-02-13,2.077650548724123
2026-02-24,2.0669828396211294
2026-02-25,2.0906055006453705
2026-02-26,2.080941684771817
2026-02-27,2.0830891994103844
2026-03-02,2.0540977517897243
2026-03-03,1.969270923566312
2026-03-04,1.905919241728573
2026-03-05,1.9692709235663117
2026-03-06,1.963902136969893
2026-03-09,1.9613066902893828
2026-03-10,1.9724234083719945
2026-03-11,1.974691803310429
2026-03-12,1.9701572458616023
2026-03-13,1.9530097810777274
2026-03-16,1.9169150385369877
2026-03-17,1.9097965211525003
2026-03-18,1.9103906800701922
2026-03-19,1.906232121948316
2026-03-20,1.8830413300903885
2026-03-23,1.8979861025514233
2026-03-24,1.9051354672426486
2026-03-25,1.855765096748983
2026-03-26,1.856968464574573
2026-03-27,1.8335093072016502
2026-03-30,1.8432499420426038
2026-03-31,1.7927440302817177
2026-04-01,1.7701398664216441
2026-04-02,1.7998012007830457
2026-04-03,1.7834393716850176
2026-04-07,1.7810995824218743
2026-04-08,1.770178971843521
2026-04-09,1.796718646776599
2026-04-10,1.8021737443547639
2026-04-13,1.820180059773604
2026-04-14,1.8686008110614145
2026-04-15,1.8443904354175094
2026-04-16,1.9071173177676275
2026-04-17,1.9390309947527753
2026-04-20,1.9379305231325978
2026-04-21,1.9423324096133079
2026-04-22,1.9863512744204082
2026-04-23,1.9742460865984557
2026-04-24,1.9379305231325976
2026-04-27,1.9236243920702902
2026-04-28,1.8895097718447875
2026-04-29,1.9423324096133079
2026-04-30,1.9357295798922427
2026-05-06,1.9603569526518057
2026-05-07,1.9872201328184915
2026-05-08,1.98915951486093
2026-05-11,2.0359325341936487
2026-05-12,2.0114032265527615
2026-05-13,2.0281864370438947
2026-05-14,2.0359325341936487
2026-05-15,2.0191493237025155
2026-05-18,2.011799492099799
2026-05-19,2.0000719910859686
2026-05-20,2.008601082732391
2026-05-21,1.9616910786770698
2026-05-22,2.0213947202020237
2026-05-25,2.091857128726446
2026-05-26,2.052436112926738
2026-05-27,2.096943711410279
2026-05-28,2.093128774397404
2026-05-29,2.1541677666034036
2026-06-01,2.2431829635704865
2026-06-02,2.2063052391126954
2026-06-03,2.1706991603258623
2026-06-04,2.127463207513279
2026-06-05,2.127463207513279
