total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,strategy,weak_ratio_cut,weak_breadth_cut,weak_cap,extreme_ratio_cut,extreme_breadth_cut,extreme_cap,extreme_short_ratio_cut,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change
19.989899021354358,0.24034383457502018,0.21069266888231475,1.1407318339551125,-0.2209761191927706,910,1660,0.8194491994177584,0.026011560693641522,0.8,215.48260588358843,40.00918945862975,215.48260588358843,40.00918945862975,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr895_evb-20_ecap10_evs95,0.9,-0.03,0.25,0.895,-0.04,0.1,0.95,-0.000855545984392192,-0.0041043614993845345,1.0676270337031326,False
19.98933788528223,0.24034148830738666,0.21069258854093376,1.140721132963311,-0.2209761191927706,911,1662,0.8194491994177584,0.026011560693641522,0.8,215.48248268983252,40.00918945862975,215.48248268983252,40.00918945862975,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr885_evb-20_ecap10_evs95,0.9,-0.03,0.25,0.885,-0.04,0.1,0.95,-0.0008578922520257048,-0.0041150624911860945,1.0675038399472214,False
19.954223897836698,0.24019455078632124,0.21066091563845973,1.1401951332944347,-0.2209649961704615,908,1651,0.8194491994177584,0.026011560693641522,0.8,215.49264694376913,40.00020568673724,215.49264694376913,40.00020568673724,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr890_evb-15_ecap15_evsna,0.9,-0.03,0.25,0.89,-0.035,0.15,,-0.0010048297730911315,-0.004641062160062326,1.0776680938838297,False
19.953850439518156,0.24019298678830836,0.21066085361535028,1.140188044746469,-0.2209649961704615,909,1653,0.8194491994177584,0.026011560693641522,0.8,215.49256481549358,40.00020568673724,215.49256481549358,40.00020568673724,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr885_evb-15_ecap15_evsna,0.9,-0.03,0.25,0.885,-0.035,0.15,,-0.0010063937711040083,-0.004648150708028043,1.0775859656082787,False
19.93045301217492,0.24009494952483768,0.21061740626790726,1.1399577735727822,-0.22214656282305112,909,1654,0.8194491994177584,0.026011560693641522,0.8,215.93428906351824,40.33619328186001,215.93428906351824,40.33619328186001,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr895_evb-15_ecap10_evsna,0.9,-0.03,0.25,0.895,-0.035,0.1,,-0.0011044310345746933,-0.004878421881714834,1.5193102136329344,False
19.91857916355513,0.24004515810155924,0.21077415667382582,1.1388737684432084,-0.22172934487328844,907,1645,0.8194491994177584,0.026011560693641522,0.8,215.5313197468186,40.07246924867901,215.5313197468186,40.07246924867901,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr890_evb-20_ecap15_evs95,0.9,-0.03,0.3,0.89,-0.04,0.15,0.95,-0.0011542224578531268,-0.0059624270112885736,1.116340896933309,False
19.91857916355513,0.24004515810155924,0.21077415667382582,1.1388737684432084,-0.22172934487328844,907,1645,0.8194491994177584,0.026011560693641522,0.8,215.5313197468186,40.07246924867901,215.5313197468186,40.07246924867901,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr895_evb-20_ecap15_evs95,0.9,-0.03,0.3,0.895,-0.04,0.15,0.95,-0.0011542224578531268,-0.0059624270112885736,1.116340896933309,False
19.918019771959315,0.240042811718709,0.21077406587552422,1.1388631268349203,-0.22172934487328844,908,1647,0.8194491994177584,0.026011560693641522,0.8,215.53119655574778,40.07246924867901,215.53119655574778,40.07246924867901,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr885_evb-20_ecap15_evs95,0.9,-0.03,0.3,0.885,-0.04,0.15,0.95,-0.0011565688407033647,-0.0059730686195766935,1.116217705862482,False
19.899154055073176,0.23996364480765964,0.210679798954846,1.1389969327770713,-0.22119757858041988,910,1656,0.8194491994177584,0.026011560693641522,0.8,215.58598657735976,40.04788191918505,215.58598657735976,40.04788191918505,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr895_evb-20_ecap15_evsna,0.9,-0.03,0.25,0.895,-0.04,0.15,,-0.0012357357517527312,-0.005839262677425738,1.1710077274744606,False
19.888819851645977,0.23992025084879365,0.2106989908517263,1.1386872328099142,-0.22041702717827216,910,1661,0.8194491994177584,0.026011560693641522,0.8,215.24771811223255,39.829827674110334,215.24771811223255,39.829827674110334,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr890_evb-20_ecap15_evs95,0.9,-0.025,0.25,0.89,-0.04,0.15,0.95,-0.0012791297106187205,-0.006148962644582756,0.8327392623472463,False
19.888819851645977,0.23992025084879365,0.2106989908517263,1.1386872328099142,-0.22041702717827216,910,1661,0.8194491994177584,0.026011560693641522,0.8,215.24771811223255,39.829827674110334,215.24771811223255,39.829827674110334,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr895_evb-20_ecap15_evs95,0.9,-0.025,0.25,0.895,-0.04,0.15,0.95,-0.0012791297106187205,-0.006148962644582756,0.8327392623472463,False
19.88844755899624,0.23991868719669784,0.2106989288343116,1.1386801467100194,-0.22041702717827216,911,1663,0.8194491994177584,0.026011560693641522,0.8,215.24763598395694,39.829827674110334,215.24763598395694,39.829827674110334,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr885_evb-20_ecap15_evs95,0.9,-0.025,0.25,0.885,-0.04,0.15,0.95,-0.0012806933627145245,-0.006156048744477616,0.8326571340716384,False
19.877730544490568,0.23987366396835452,0.21075650404963914,1.13815545123987,-0.2222874972912845,907,1645,0.8194491994177584,0.026011560693641522,0.8,215.81154400891916,40.25165759507776,215.81154400891916,40.25165759507776,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr890_evb-20_ecap10_evs95,0.9,-0.03,0.3,0.89,-0.04,0.1,0.95,-0.0013257165910578461,-0.006680744214627055,1.3965651590338553,False
19.877730544490568,0.23987366396835452,0.21075650404963914,1.13815545123987,-0.2222874972912845,907,1645,0.8194491994177584,0.026011560693641522,0.8,215.81154400891916,40.25165759507776,215.81154400891916,40.25165759507776,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr895_evb-20_ecap10_evs95,0.9,-0.03,0.3,0.895,-0.04,0.1,0.95,-0.0013257165910578461,-0.006680744214627055,1.3965651590338553,False
19.87698615230166,0.23987053590620278,0.21075639986101186,1.1381411718191756,-0.2222874972912845,908,1647,0.8194491994177584,0.026011560693641522,0.8,215.81137975236803,40.25165759507776,215.81137975236803,40.25165759507776,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr885_evb-20_ecap10_evs95,0.9,-0.03,0.3,0.885,-0.04,0.1,0.95,-0.0013288446532095932,-0.006695023635321373,1.3964009024827249,False
19.87436768249379,0.2398595318286838,0.21063099764326323,1.1387665372735103,-0.22179807387754658,908,1651,0.8194491994177584,0.026011560693641522,0.8,215.92040342106387,40.26475778519302,215.92040342106387,40.26475778519302,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr890_evb-15_ecap10_evsna,0.9,-0.03,0.25,0.89,-0.035,0.1,,-0.0013398487307285656,-0.006069658180986703,1.5054245711785654,False
19.87380963499308,0.23985718647717036,0.21063091726275077,1.138755836959877,-0.22179807387754658,909,1653,0.8194491994177584,0.026011560693641522,0.8,215.92028022730796,40.26475778519302,215.92028022730796,40.26475778519302,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr885_evb-15_ecap10_evsna,0.9,-0.03,0.25,0.885,-0.035,0.1,,-0.0013421940822420098,-0.006080358494620075,1.5053013774226542,False
19.861681764288765,0.23980620129290187,0.21069081777074877,1.1381900921464614,-0.22096499617046161,909,1653,0.8194491994177584,0.026011560693641522,0.8,215.57670509316517,40.00020568673724,215.57670509316517,40.00020568673724,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr890_evb-20_ecap15_evsna,0.9,-0.03,0.25,0.89,-0.04,0.15,,-0.0013931792665105025,-0.006646103308035611,1.1617262432798725,False
19.86130995530969,0.2398046377846328,0.2106907557485079,1.1381830063340643,-0.22096499617046161,910,1655,0.8194491994177584,0.026011560693641522,0.8,215.57662296488962,40.00020568673724,215.57662296488962,40.00020568673724,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr885_evb-20_ecap15_evsna,0.9,-0.03,0.25,0.885,-0.04,0.15,,-0.0013947427747795782,-0.006653189120432668,1.1616441150043215,False
19.856672649827118,0.23978513509677413,0.21066814024789934,1.1382126163672017,-0.2227337168641389,909,1648,0.8194491994177584,0.026011560693641522,0.8,215.94211458660695,40.34803928079799,215.94211458660695,40.34803928079799,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr895_evb-15_ecap15_evsna,0.9,-0.03,0.3,0.895,-0.035,0.15,,-0.0014142454626382417,-0.006623579087295273,1.5271357367216467,False
19.849980010560632,0.23975698137596524,0.2106384988871357,1.138239128377153,-0.22119757858041955,909,1655,0.8194491994177584,0.026011560693641522,0.8,215.55159421208018,40.04788191918498,215.55159421208018,40.04788191918498,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr895_evb-15_ecap15_evsna,0.9,-0.025,0.25,0.895,-0.035,0.15,,-0.0014423991834471295,-0.006597067077344088,1.136615362194874,False
19.84803045848153,0.23974877867549127,0.21068135697916857,1.1379686466477277,-0.2209761191927706,910,1661,0.8194491994177584,0.026011560693641522,0.8,215.52892306127472,40.00918945862975,215.52892306127472,40.00918945862975,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr890_evb-20_ecap10_evs95,0.9,-0.025,0.25,0.89,-0.04,0.1,0.95,-0.0014506018839210988,-0.006867548806769319,1.1139442113894233,False
19.84803045848153,0.23974877867549127,0.21068135697916857,1.1379686466477277,-0.2209761191927706,910,1661,0.8194491994177584,0.026011560693641522,0.8,215.52892306127472,40.00918945862975,215.52892306127472,40.00918945862975,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr895_evb-20_ecap10_evs95,0.9,-0.025,0.25,0.895,-0.04,0.1,0.95,-0.0014506018839210988,-0.006867548806769319,1.1139442113894233,False
19.847473115070247,0.23974643353348157,0.21068127661481154,1.1379579494945335,-0.2209761191927706,911,1663,0.8194491994177584,0.026011560693641522,0.8,215.52879986751884,40.00918945862975,215.52879986751884,40.00918945862975,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr885_evb-20_ecap10_evs95,0.9,-0.025,0.25,0.885,-0.04,0.1,0.95,-0.0014529470259307953,-0.006878245959963447,1.1138210176335406,False
19.8125958890911,0.239599564102152,0.21064951942025434,1.137432284495941,-0.2209649961704615,908,1652,0.8194491994177584,0.026011560693641522,0.8,215.54231272788545,40.00020568673724,215.54231272788545,40.00020568673724,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr890_evb-15_ecap15_evsna,0.9,-0.025,0.25,0.89,-0.035,0.15,,-0.0015998164572603724,-0.00740391095855597,1.1273338780001438,False
19.81222495494903,0.23959800085447158,0.21064945738132868,1.137425198398393,-0.2209649961704615,909,1654,0.8194491994177584,0.026011560693641522,0.8,215.54223059960984,40.00020568673724,215.54223059960984,40.00020568673724,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr885_evb-15_ecap15_evsna,0.9,-0.025,0.25,0.885,-0.035,0.15,,-0.0016013797049407863,-0.007410997056104041,1.127251749724536,False
19.800421605880228,0.23954824384207263,0.21068760992271526,1.136983061936789,-0.22238551979673027,908,1645,0.8194491994177584,0.026011560693641522,0.8,215.92837584182308,40.27663337705755,215.92837584182308,40.27663337705755,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr890_evb-15_ecap15_evsna,0.9,-0.03,0.3,0.89,-0.035,0.15,,-0.0016511367173397407,-0.007853133517707889,1.5133969919377819,False
19.799865373980065,0.23954589839947116,0.2106875190708952,1.136972419893868,-0.22238551979673027,909,1647,0.8194491994177584,0.026011560693641522,0.8,215.92825265075226,40.27663337705755,215.92825265075226,40.27663337705755,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr885_evb-15_ecap15_evsna,0.9,-0.03,0.3,0.885,-0.035,0.15,,-0.0016534821599412108,-0.007863775560629005,1.5132738008669548,False
19.79565830327259,0.23952815671133343,0.21063566994747074,1.13716806261289,-0.22368083084871737,909,1648,0.8194491994177584,0.026011560693641522,0.8,216.37364812749115,40.635994549969226,216.37364812749115,40.635994549969226,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr895_evb-15_ecap10_evsna,0.9,-0.03,0.3,0.895,-0.035,0.1,,-0.0016712238480789399,-0.007668132841607056,1.9586692776058499,False
19.792242414209635,0.23951374907118628,0.21065749362279285,1.1369818607073336,-0.22214656282305123,910,1656,0.8194491994177584,0.026011560693641522,0.8,216.059619290308,40.33619328186005,216.059619290308,40.33619328186005,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr895_evb-20_ecap10_evsna,0.9,-0.03,0.25,0.895,-0.04,0.1,,-0.0016856314882260914,-0.00785433474716335,1.6446404404227053,False
19.7889862387478,0.23950001302810175,0.21060608820816779,1.1371941574232867,-0.22214656282305112,909,1655,0.8194491994177584,0.026011560693641522,0.8,215.98669268092203,40.33619328186001,215.98669268092203,40.33619328186001,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr895_evb-15_ecap10_evsna,0.9,-0.025,0.25,0.895,-0.035,0.1,,-0.0016993675313106138,-0.00764203803121033,1.5717138310367318,False
19.78699524605056,0.2394916131218099,0.21076316157979258,1.136306797291713,-0.22172934487328844,907,1646,0.8194491994177584,0.026011560693641522,0.8,215.5706544962817,40.07246924867901,215.5706544962817,40.07246924867901,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr890_evb-20_ecap15_evs95,0.9,-0.025,0.3,0.89,-0.04,0.15,0.95,-0.001707767437602481,-0.008529398162784085,1.1556756463963893,False
19.78699524605056,0.2394916131218099,0.21076316157979258,1.136306797291713,-0.22172934487328844,907,1646,0.8194491994177584,0.026011560693641522,0.8,215.5706544962817,40.07246924867901,215.5706544962817,40.07246924867901,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr895_evb-20_ecap15_evs95,0.9,-0.025,0.3,0.895,-0.04,0.15,0.95,-0.001707767437602481,-0.008529398162784085,1.1556756463963893,False
19.786439373189797,0.2394892677863638,0.2107630707593686,1.1362961591112533,-0.22172934487328844,908,1648,0.8194491994177584,0.026011560693641522,0.8,215.57053130521084,40.07246924867901,215.57053130521084,40.07246924867901,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr885_evb-20_ecap15_evs95,0.9,-0.025,0.3,0.885,-0.04,0.15,0.95,-0.0017101127730485555,-0.00854003634324374,1.1555524553255339,False
19.7578982592147,0.23936876890125736,0.21066840197447892,1.1362347967601487,-0.22119757858041988,910,1657,0.8194491994177584,0.026011560693641522,0.8,215.63565236147625,40.04788191918505,215.63565236147625,40.04788191918505,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr895_evb-20_ecap15_evsna,0.9,-0.025,0.25,0.895,-0.04,0.15,,-0.0018306116581550125,-0.008601398694348283,1.2206735115909453,False
19.746404107286462,0.2393201977850552,0.21074558268430155,1.1355882042071488,-0.2222874972912845,907,1646,0.8194491994177584,0.026011560693641522,0.8,215.85200041787246,40.25165759507776,215.85200041787246,40.25165759507776,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr890_evb-20_ecap10_evs95,0.9,-0.025,0.3,0.89,-0.04,0.1,0.95,-0.0018791827743571687,-0.009247991247348208,1.4370215679871592,False
19.746404107286462,0.2393201977850552,0.21074558268430155,1.1355882042071488,-0.2222874972912845,907,1646,0.8194491994177584,0.026011560693641522,0.8,215.85200041787246,40.25165759507776,215.85200041787246,40.25165759507776,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr895_evb-20_ecap10_evs95,0.9,-0.025,0.3,0.895,-0.04,0.1,0.95,-0.0018791827743571687,-0.009247991247348208,1.4370215679871592,False
19.745664397520958,0.2393170711192365,0.2107454784671243,1.135573929556782,-0.2222874972912845,908,1648,0.8194491994177584,0.026011560693641522,0.8,215.85183616132133,40.25165759507776,215.85183616132133,40.25165759507776,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr885_evb-20_ecap10_evs95,0.9,-0.025,0.3,0.885,-0.04,0.1,0.95,-0.0018823094401758667,-0.00926226589771506,1.4368573114360288,False
19.736527434226673,0.2392784417092233,0.21067108066378382,1.135791590166544,-0.2217980738775457,909,1653,0.8194491994177584,0.026011560693641522,0.8,216.04573364785335,40.2647577851929,216.04573364785335,40.2647577851929,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr890_evb-20_ecap10_evsna,0.9,-0.03,0.25,0.89,-0.04,0.1,,-0.001920938850189069,-0.009044605287952923,1.6307547979680521,False
