strategy,total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown_integral,max_drawdown,trade_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,latest_momentum,latest_exposure,drawdown_integral_definition,drawdown_integral_recomputed
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap09_hi04_dd02_vm16_gb02_gs05__stressbond_default,22.044702814871524,0.2512816227314194,0.1930216198771804,1.3018314885726785,29.60818837306682,-0.1890166145032172,863,0.8103770588235295,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap09_hi04_dd02_vm15_gb02_gs05__stressbond_default,22.044702814871524,0.2512816227314194,0.1930216198771804,1.3018314885726785,29.60818837306682,-0.1890166145032172,863,0.8103770588235295,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap09_hi04_dd02_vm16_gb04_gs03__stressbond_default,22.044702814871524,0.2512816227314194,0.1930216198771804,1.3018314885726785,29.60818837306682,-0.1890166145032172,863,0.8103770588235295,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap09_hi04_dd02_vm15_gb04_gs03__stressbond_default,22.044702814871524,0.2512816227314194,0.1930216198771804,1.3018314885726785,29.60818837306682,-0.1890166145032172,863,0.8103770588235295,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap09_hi04_dd02_vm16_gb04__stressbond_default,22.044702814871524,0.2512816227314194,0.1930216198771804,1.3018314885726785,29.60818837306682,-0.1890166145032172,863,0.8103770588235295,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap09_hi04_dd02_vm15_gb04__stressbond_default,22.044702814871524,0.2512816227314194,0.1930216198771804,1.3018314885726785,29.60818837306682,-0.1890166145032172,863,0.8103770588235295,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap09_hi04_dd02_vm16_gb04_gs05__stressbond_default,22.044702814871524,0.2512816227314194,0.1930216198771804,1.3018314885726785,29.60818837306682,-0.1890166145032172,863,0.8103770588235295,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap09_hi04_dd02_vm15_gb04_gs05__stressbond_default,22.044702814871524,0.2512816227314194,0.1930216198771804,1.3018314885726785,29.60818837306682,-0.1890166145032172,863,0.8103770588235295,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap09_hi04_dd02_vm16_gb06_gs03__stressbond_default,22.044702814871524,0.2512816227314194,0.1930216198771804,1.3018314885726785,29.60818837306682,-0.1890166145032172,863,0.8103770588235295,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap09_hi04_dd02_vm15_gb06_gs03__stressbond_default,22.044702814871524,0.2512816227314194,0.1930216198771804,1.3018314885726785,29.60818837306682,-0.1890166145032172,863,0.8103770588235295,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap09_hi04_dd02_vm16_gb06__stressbond_default,22.044702814871524,0.2512816227314194,0.1930216198771804,1.3018314885726785,29.60818837306682,-0.1890166145032172,863,0.8103770588235295,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap09_hi04_dd02_vm15_gb06__stressbond_default,22.044702814871524,0.2512816227314194,0.1930216198771804,1.3018314885726785,29.60818837306682,-0.1890166145032172,863,0.8103770588235295,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap09_hi04_dd02_vm16_gb06_gs05__stressbond_default,22.044702814871524,0.2512816227314194,0.1930216198771804,1.3018314885726785,29.60818837306682,-0.1890166145032172,863,0.8103770588235295,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg32_cap09_hi04_dd02_vm15_gb06_gs05__stressbond_default,22.044702814871524,0.2512816227314194,0.1930216198771804,1.3018314885726785,29.60818837306682,-0.1890166145032172,863,0.8103770588235295,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi05_dd02_vm16_gb02_gs03__stressbond_default,22.044583079329055,0.2512811582081569,0.1930313655380997,1.3017633559586466,29.616285497397197,-0.1890166145032175,863,0.8104741176470589,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi05_dd02_vm15_gb02_gs03__stressbond_default,22.044583079329055,0.2512811582081569,0.1930313655380997,1.3017633559586466,29.616285497397197,-0.1890166145032175,863,0.8104741176470589,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi05_dd02_vm16_gb02__stressbond_default,22.044583079329055,0.2512811582081569,0.1930313655380997,1.3017633559586466,29.616285497397197,-0.1890166145032175,863,0.8104741176470589,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi05_dd02_vm15_gb02__stressbond_default,22.044583079329055,0.2512811582081569,0.1930313655380997,1.3017633559586466,29.616285497397197,-0.1890166145032175,863,0.8104741176470589,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi05_dd02_vm16_gb02_gs05__stressbond_default,22.044583079329055,0.2512811582081569,0.1930313655380997,1.3017633559586466,29.616285497397197,-0.1890166145032175,863,0.8104741176470589,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi05_dd02_vm15_gb02_gs05__stressbond_default,22.044583079329055,0.2512811582081569,0.1930313655380997,1.3017633559586466,29.616285497397197,-0.1890166145032175,863,0.8104741176470589,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi05_dd02_vm16_gb04_gs03__stressbond_default,22.044583079329055,0.2512811582081569,0.1930313655380997,1.3017633559586466,29.616285497397197,-0.1890166145032175,863,0.8104741176470589,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi05_dd02_vm15_gb04_gs03__stressbond_default,22.044583079329055,0.2512811582081569,0.1930313655380997,1.3017633559586466,29.616285497397197,-0.1890166145032175,863,0.8104741176470589,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi05_dd02_vm16_gb04__stressbond_default,22.044583079329055,0.2512811582081569,0.1930313655380997,1.3017633559586466,29.616285497397197,-0.1890166145032175,863,0.8104741176470589,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi05_dd02_vm15_gb04__stressbond_default,22.044583079329055,0.2512811582081569,0.1930313655380997,1.3017633559586466,29.616285497397197,-0.1890166145032175,863,0.8104741176470589,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi05_dd02_vm16_gb04_gs05__stressbond_default,22.044583079329055,0.2512811582081569,0.1930313655380997,1.3017633559586466,29.616285497397197,-0.1890166145032175,863,0.8104741176470589,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi05_dd02_vm15_gb04_gs05__stressbond_default,22.044583079329055,0.2512811582081569,0.1930313655380997,1.3017633559586466,29.616285497397197,-0.1890166145032175,863,0.8104741176470589,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi05_dd02_vm16_gb06_gs03__stressbond_default,22.044583079329055,0.2512811582081569,0.1930313655380997,1.3017633559586466,29.616285497397197,-0.1890166145032175,863,0.8104741176470589,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi05_dd02_vm15_gb06_gs03__stressbond_default,22.044583079329055,0.2512811582081569,0.1930313655380997,1.3017633559586466,29.616285497397197,-0.1890166145032175,863,0.8104741176470589,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi05_dd02_vm16_gb06__stressbond_default,22.044583079329055,0.2512811582081569,0.1930313655380997,1.3017633559586466,29.616285497397197,-0.1890166145032175,863,0.8104741176470589,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi05_dd02_vm15_gb06__stressbond_default,22.044583079329055,0.2512811582081569,0.1930313655380997,1.3017633559586466,29.616285497397197,-0.1890166145032175,863,0.8104741176470589,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi05_dd02_vm16_gb06_gs05__stressbond_default,22.044583079329055,0.2512811582081569,0.1930313655380997,1.3017633559586466,29.616285497397197,-0.1890166145032175,863,0.8104741176470589,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi05_dd02_vm15_gb06_gs05__stressbond_default,22.044583079329055,0.2512811582081569,0.1930313655380997,1.3017633559586466,29.616285497397197,-0.1890166145032175,863,0.8104741176470589,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi04_dd02_vm16_gb02_gs03__stressbond_default,22.043179827789032,0.2512757140186401,0.1930234243143485,1.3017887073095584,29.616285497397037,-0.1890166145032172,863,0.8104300000000001,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi04_dd02_vm15_gb02_gs03__stressbond_default,22.043179827789032,0.2512757140186401,0.1930234243143485,1.3017887073095584,29.616285497397037,-0.1890166145032172,863,0.8104300000000001,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi04_dd02_vm16_gb02__stressbond_default,22.043179827789032,0.2512757140186401,0.1930234243143485,1.3017887073095584,29.616285497397037,-0.1890166145032172,863,0.8104300000000001,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi04_dd02_vm15_gb02__stressbond_default,22.043179827789032,0.2512757140186401,0.1930234243143485,1.3017887073095584,29.616285497397037,-0.1890166145032172,863,0.8104300000000001,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi04_dd02_vm16_gb02_gs05__stressbond_default,22.043179827789032,0.2512757140186401,0.1930234243143485,1.3017887073095584,29.616285497397037,-0.1890166145032172,863,0.8104300000000001,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi04_dd02_vm15_gb02_gs05__stressbond_default,22.043179827789032,0.2512757140186401,0.1930234243143485,1.3017887073095584,29.616285497397037,-0.1890166145032172,863,0.8104300000000001,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi04_dd02_vm16_gb04_gs03__stressbond_default,22.043179827789032,0.2512757140186401,0.1930234243143485,1.3017887073095584,29.616285497397037,-0.1890166145032172,863,0.8104300000000001,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi04_dd02_vm15_gb04_gs03__stressbond_default,22.043179827789032,0.2512757140186401,0.1930234243143485,1.3017887073095584,29.616285497397037,-0.1890166145032172,863,0.8104300000000001,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi04_dd02_vm16_gb04__stressbond_default,22.043179827789032,0.2512757140186401,0.1930234243143485,1.3017887073095584,29.616285497397037,-0.1890166145032172,863,0.8104300000000001,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi04_dd02_vm15_gb04__stressbond_default,22.043179827789032,0.2512757140186401,0.1930234243143485,1.3017887073095584,29.616285497397037,-0.1890166145032172,863,0.8104300000000001,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi04_dd02_vm16_gb04_gs05__stressbond_default,22.043179827789032,0.2512757140186401,0.1930234243143485,1.3017887073095584,29.616285497397037,-0.1890166145032172,863,0.8104300000000001,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi04_dd02_vm15_gb04_gs05__stressbond_default,22.043179827789032,0.2512757140186401,0.1930234243143485,1.3017887073095584,29.616285497397037,-0.1890166145032172,863,0.8104300000000001,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi04_dd02_vm16_gb06_gs03__stressbond_default,22.043179827789032,0.2512757140186401,0.1930234243143485,1.3017887073095584,29.616285497397037,-0.1890166145032172,863,0.8104300000000001,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi04_dd02_vm15_gb06_gs03__stressbond_default,22.043179827789032,0.2512757140186401,0.1930234243143485,1.3017887073095584,29.616285497397037,-0.1890166145032172,863,0.8104300000000001,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi04_dd02_vm16_gb06__stressbond_default,22.043179827789032,0.2512757140186401,0.1930234243143485,1.3017887073095584,29.616285497397037,-0.1890166145032172,863,0.8104300000000001,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi04_dd02_vm15_gb06__stressbond_default,22.043179827789032,0.2512757140186401,0.1930234243143485,1.3017887073095584,29.616285497397037,-0.1890166145032172,863,0.8104300000000001,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi04_dd02_vm16_gb06_gs05__stressbond_default,22.043179827789032,0.2512757140186401,0.1930234243143485,1.3017887073095584,29.616285497397037,-0.1890166145032172,863,0.8104300000000001,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co28_vr91_vs90_vb-1_vg33_cap09_hi04_dd02_vm15_gb06_gs05__stressbond_default,22.043179827789032,0.2512757140186401,0.1930234243143485,1.3017887073095584,29.616285497397037,-0.1890166145032172,863,0.8104300000000001,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 72%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 28%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb-1_vg30_cap10_hi06_dd02_vm16_gb02_gs03__stressbond_default,22.02450948171533,0.2512032494389766,0.193036286040209,1.301326577463532,29.592053291212583,-0.1890166145032173,900,0.81033,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb-1_vg30_cap10_hi06_dd02_vm16_gb02__stressbond_default,22.02450948171533,0.2512032494389766,0.193036286040209,1.301326577463532,29.592053291212583,-0.1890166145032173,900,0.81033,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb-1_vg30_cap10_hi06_dd02_vm16_gb02_gs05__stressbond_default,22.02450948171533,0.2512032494389766,0.193036286040209,1.301326577463532,29.592053291212583,-0.1890166145032173,900,0.81033,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb-1_vg30_cap10_hi06_dd02_vm16_gb04_gs03__stressbond_default,22.02450948171533,0.2512032494389766,0.193036286040209,1.301326577463532,29.592053291212583,-0.1890166145032173,900,0.81033,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb-1_vg30_cap10_hi06_dd02_vm16_gb04__stressbond_default,22.02450948171533,0.2512032494389766,0.193036286040209,1.301326577463532,29.592053291212583,-0.1890166145032173,900,0.81033,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb-1_vg30_cap10_hi06_dd02_vm16_gb04_gs05__stressbond_default,22.02450948171533,0.2512032494389766,0.193036286040209,1.301326577463532,29.592053291212583,-0.1890166145032173,900,0.81033,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb-1_vg30_cap10_hi06_dd02_vm16_gb06_gs03__stressbond_default,22.02450948171533,0.2512032494389766,0.193036286040209,1.301326577463532,29.592053291212583,-0.1890166145032173,900,0.81033,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb-1_vg30_cap10_hi06_dd02_vm16_gb06__stressbond_default,22.02450948171533,0.2512032494389766,0.193036286040209,1.301326577463532,29.592053291212583,-0.1890166145032173,900,0.81033,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,full_history,False
regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb-1_vg30_cap10_hi06_dd02_vm16_gb06_gs05__stressbond_default,22.02450948171533,0.2512032494389766,0.193036286040209,1.301326577463532,29.592053291212583,-0.1890166145032173,900,0.81033,159941,纳指ETF,纳指ETF广发,纳指ETF / 纳指ETF广发 (159941) 73%；沪深300 / 沪深300ETF华泰柏瑞 (510300) 27%,0.1745014245014249,1.0,full_history,False
