strategy,year,start_date,end_date,strategy_return,hs300_return,excess_return
slope_downvol_040,2025,2024-12-31,2025-12-31,1.247967323292003,0.20838818873246168,1.0395791345595413
slope_downvol_040,2026,2025-12-31,2026-06-22,0.3438292797634124,0.0989194178931394,0.24490986187027297
slope_r2_020,2012,2012-05-28,2012-12-31,0.05184302699687038,-0.030721966205837004,0.08256499320270738
slope_r2_020,2013,2012-12-31,2013-12-31,-0.07182678247337204,-0.05863708399365919,-0.013189698479712852
slope_r2_020,2014,2013-12-31,2014-12-31,0.3938201851155403,0.5372985893150872,-0.14347840419954694
slope_r2_020,2015,2014-12-31,2015-12-31,0.07527319748362404,0.0680185133646376,0.007254684118986443
slope_r2_020,2016,2015-12-31,2016-12-30,0.15312451058532162,-0.09686562903164342,0.24999013961696503
slope_r2_020,2017,2016-12-30,2017-12-29,0.07205720986802144,0.23368087754307587,-0.16162366767505443
slope_r2_020,2018,2017-12-29,2018-12-28,-0.1083274072476168,-0.2416418271617753,0.1333144199141585
slope_r2_020,2019,2018-12-28,2019-12-31,0.5377680583832356,0.3859357093623652,0.1518323490208704
slope_r2_020,2020,2019-12-31,2020-12-31,0.5714999129406584,0.2907714843749991,0.28072842856565927
slope_r2_020,2021,2020-12-31,2021-12-31,0.22386592804318428,-0.0404000983832733,0.2642660264264576
slope_r2_020,2022,2021-12-31,2022-12-30,0.31512375810345694,-0.20132014717873803,0.516443905282195
slope_r2_020,2023,2022-12-30,2023-12-29,0.11902206877459465,-0.09775224647250746,0.2167743152471021
slope_r2_020,2024,2023-12-29,2024-12-31,0.26990631875333304,0.17374101990322166,0.09616529885011138
slope_r2_020,2025,2024-12-31,2025-12-31,1.2247437599519877,0.20838818873246168,1.016355571219526
slope_r2_020,2026,2025-12-31,2026-06-22,0.2921529482626679,0.0989194178931394,0.1932335303695285
slope_r2_035,2012,2012-05-28,2012-12-31,0.05184302699687038,-0.030721966205837004,0.08256499320270738
slope_r2_035,2013,2012-12-31,2013-12-31,-0.07182678247337204,-0.05863708399365919,-0.013189698479712852
slope_r2_035,2014,2013-12-31,2014-12-31,0.3938201851155403,0.5372985893150872,-0.14347840419954694
slope_r2_035,2015,2014-12-31,2015-12-31,0.07527319748362404,0.0680185133646376,0.007254684118986443
slope_r2_035,2016,2015-12-31,2016-12-30,0.1583133274646802,-0.09686562903164342,0.2551789564963236
slope_r2_035,2017,2016-12-30,2017-12-29,0.07621826024010558,0.23368087754307587,-0.1574626173029703
slope_r2_035,2018,2017-12-29,2018-12-28,-0.11115625150044706,-0.2416418271617753,0.13048557566132823
slope_r2_035,2019,2018-12-28,2019-12-31,0.5252349648657053,0.3859357093623652,0.1392992555033401
slope_r2_035,2020,2019-12-31,2020-12-31,0.5785644940838011,0.2907714843749991,0.28779300970880195
