date,sh_close,sh_amount,sz_close,sz_amount,market_amount,market_amount_ma20,market_amount_ma60,market_amount_ratio_20_60,market_amount_ratio_5_20,market_breadth_proxy
2018-01-17,3444.67,261045030.0,1921.74,213515921.03,474560951.03,359086100.9455,345038496.5355,1.0407131509992384,1.1468768922373433,0.026697090790960165
2018-01-18,3474.75,220039555.0,1924.2,155610115.97,375649670.97,363977533.7995,346580103.70566666,1.0501974288420437,1.1380248508254742,0.037099960329670556
2018-01-19,3487.86,247536733.0,1921.54,183429288.3,430966021.3,370874848.4705,347635291.8053333,1.0668503952647599,1.155084281920711,0.03278199850305774
2018-01-22,3501.36,217487534.0,1943.91,181074818.01,398562352.01,378144616.7835,348490723.4043333,1.0850923464747757,1.1022649973109107,0.04211774166501758
2018-01-23,3546.5,238705904.0,1950.99,174188769.16,412894673.15999997,384046115.2565,348177278.0336667,1.1030188914836798,1.0897824950383128,0.05835808669578624
2018-01-24,3559.47,252954496.0,1960.93,210735223.71,463689719.71000004,393111036.359,350747351.72249997,1.1207811960046297,1.0591218483364462,0.05652600160668009
2018-01-25,3548.31,243413422.0,1953.3,213762239.8,457175661.8,400100139.947,352641092.28650004,1.1345817282744302,1.0813734922794898,0.06142421133345821
2018-01-26,3558.13,222698295.0,1950.21,175611738.64,398310033.64,403256122.232,353478684.17800003,1.140821611831433,1.0567142433087284,0.05635836001697503
2018-01-29,3523.0,236026965.0,1919.8,199666078.01,435693043.01,410972816.6255,354865650.6148333,1.158108190841961,1.0549423434471967,0.038016699199407755
2018-01-30,3488.01,186369975.0,1909.57,157973243.46,344343218.46000004,409889145.8435,355049370.29649997,1.1544567604815172,1.0242826373458063,0.018349301284579456
2018-01-31,3480.83,207253403.0,1877.82,194794973.33,402048376.33000004,409379519.66999996,355347037.914,1.152055528795703,0.9954432184992945,0.002055744397552628
2018-02-01,3446.98,260504707.0,1821.06,224818677.02,485323384.02,414279099.892,356844505.33133334,1.160951321100876,0.9972591212052551,-0.021838453987164608
2018-02-02,3462.08,208120551.0,1821.53,184626569.55,392747120.55,413865915.21250004,357645410.7611667,1.157196213790863,0.9955664705136255,-0.0206008846145469
2018-02-05,3487.5,217673754.0,1806.3,148705223.1,366378977.1,410196405.176,357192198.3403333,1.14839127809047,0.9706769983056309,-0.02444774447373882
2018-02-06,3370.65,280555477.0,1726.09,196877410.09,477432887.09000003,415289530.145,358177553.8663333,1.1594515783085058,1.0228674651867198,-0.064241455360594
2018-02-07,3309.26,260939714.0,1714.39,185364908.65,446304622.65,417332875.9645,358707402.2735,1.1634353607408983,1.039068387027546,-0.07588107569716773
2018-02-08,3262.05,201262499.0,1734.57,154429802.2,355692301.2,416931989.253,358832902.342,1.161911258783138,0.9778841447222112,-0.07978592339190577
2018-02-09,3129.85,256389176.0,1679.26,193571354.37,449960530.37,421425772.06200004,360720251.03,1.1682897504608118,0.9946089951526131,-0.1127967197244063
2018-02-12,3154.13,153310831.0,1723.73,144996154.98,298306985.98,413518970.504,357589891.5815,1.156405648591308,0.980703412382086,-0.08723473165254952
2018-02-13,3184.96,151527597.0,1730.83,142167333.54,293694930.53999996,407986773.046,356479646.039,1.1444882690479472,0.9039309568656511,-0.08764125596210398
2018-02-14,3199.16,100322827.0,1739.15,100082438.95,200405265.95,394278988.79199994,353185138.1495,1.1163521513328947,0.8106239791961367,-0.08314264125748605
2018-02-22,3268.56,138730445.0,1771.97,136170478.65,274900923.65,389241551.426,350927595.9711667,1.1091790896318718,0.779602604568517,-0.06922645930226784
2018-02-23,3289.02,145790368.0,1775.17,140530855.13,286321223.13,382009311.51750004,348839009.4756667,1.095087708486763,0.708689180309674,-0.06659122331476297
2018-02-26,3329.57,188568602.0,1815.02,200183490.93,388752092.93,381518798.5635,349997097.8096667,1.0900627489516364,0.7570135163128262,-0.05768415116871434
2018-02-27,3292.07,174219368.0,1808.92,195932779.52,370152147.52,379381672.2815,350649663.6965,1.0819393587380381,0.8015841377027672,-0.0722802968181791
2018-02-28,3259.41,151043536.0,1811.78,186638953.92,337682489.91999996,373081310.792,351539753.39,1.0612777280357868,0.8887118326193831,-0.0801799578374362
2018-03-01,3273.75,159098320.0,1834.01,190070304.12,349168624.12,367680958.908,351408753.1523334,1.0463056358434326,0.942162783062908,-0.06922434462183119
2018-03-02,3254.53,150861063.0,1822.22,184646816.93,335507879.93,364540851.2225,351877648.37116665,1.0359875169961805,0.9772639902751494,-0.07547727428123585
2018-03-05,3256.93,144835988.0,1830.84,159549538.82,304385526.82,357975475.413,352156616.74983335,1.0165234966103172,0.9480519112949136,-0.06093093080794176
2018-03-06,3289.64,195358046.0,1852.22,206525497.76,401883543.76,360852491.67800003,353764890.6486666,1.0200347779462726,0.9580801598524135,-0.04345245466499448
2018-03-07,3271.67,168665019.0,1837.87,179148337.2,347813356.2,358140740.6715,353130669.58,1.0141875841525145,0.9709919779413503,-0.04068189311991899
2018-03-08,3288.41,149827519.0,1856.47,165203174.41,315030693.40999997,349626106.141,353207361.69016665,0.9898607562083936,0.9751108227785182,-0.013278934381338703
2018-03-09,3307.17,168424509.0,1885.38,234555468.34,402979977.34000003,350137748.9805,355464749.48149997,0.9850139837810353,1.0122262467784884,-0.004845913856649509
2018-03-12,3326.7,206532436.0,1908.84,261773246.23,468305682.23,355234084.237,358612548.3648333,0.9905790688495478,1.0899929589235915,0.005330225929676136
2018-03-13,3310.24,177114353.0,1895.31,227848425.68,404962778.68,351610578.8165,360520052.29183334,0.9752871624790476,1.1029773304243964,0.04005712188462507
2018-03-14,3291.38,157491085.0,1878.52,196067737.64,353558822.64,346973288.81600004,361819345.48833334,0.9589683170414889,1.1210303599660363,0.045166827701997314
2018-03-15,3291.11,148573606.0,1874.41,187573554.83,336147160.83000004,345996031.7975,363325331.6551667,0.9523036288751978,1.1364028723142166,0.044763956343011335
2018-03-16,3269.88,141203647.0,1863.03,169598355.72,310802002.72,339038105.41499996,364063367.8178333,0.9312612456649161,1.1053485830487413,0.07708763579406641
2018-03-19,3279.25,137954980.0,1868.05,165819447.56,303774427.56,339311477.494,364323727.5671666,0.931346085416423,1.0074785592598907,0.06169701718878884
2018-03-20,3290.64,139881081.0,1872.33,177360077.65,317241158.65,340488788.8995,365368400.6351666,0.931905409191339,0.9524681136438917,0.057466817797570124
2018-03-21,3280.95,168398277.0,1858.61,202472474.32,370870751.32,349012063.16800004,367459050.9685,0.9497985210817917,0.9391282846811699,0.04712740667470949
2018-03-22,3263.48,150432977.0,1849.6,175778163.66,326211140.65999997,351577574.0185,368265553.08133334,0.9546849306887312,0.9266230847956687,0.02112789777238766
2018-03-23,3152.76,275532013.0,1766.61,282412822.77,557944835.77,365158754.65049994,372680971.5461666,0.979815935156392,1.0275214766550478,-0.023125413616309598
2018-03-26,3133.72,186366350.0,1790.36,195798888.33,382165238.33000004,364829411.9205,374830942.42249995,0.9733172228595618,1.0714230053118035,-0.03620401825789232
2018-03-27,3166.65,189073383.0,1829.69,222882762.21,411956145.21000004,366919611.805,376782466.4476667,0.9738234776802264,1.11694662556169,-0.013307810532436015
2018-03-28,3122.29,163500488.0,1812.36,204801306.67,368301794.66999996,368450577.04249996,378214308.06450003,0.9741846598243052,1.1109110866741465,-0.020874418116797133
2018-03-29,3160.53,170312384.0,1830.09,192574640.47,362887024.47,369136497.06,378972531.97166663,0.9740455202373295,1.1287179972948516,-0.018360792682873106
2018-03-30,3168.9,154646596.0,1853.72,209103163.08,363749759.08000004,370548591.0175,379448521.4906666,0.9765450911807398,1.0196017513237745,-0.004512206174129785
2018-04-02,3163.18,177727777.0,1856.66,238742940.54,416470717.53999996,376152850.5535,381700380.864,0.9854662699105962,1.0226509984650194,-0.007340979826766847
2018-04-03,3136.63,152216674.0,1842.23,208204043.99,360420717.99,374079709.265,381607115.5955,0.9802744602423007,1.0007653274901291,-0.025953108042579276
2018-04-04,3131.11,146976682.0,1831.7,193163743.03,340140425.03,373696062.7065,380405441.01600003,0.982362559558611,0.9867209361303937,-0.023159957691066047
2018-04-09,3138.29,139608621.0,1831.83,185794685.64,325403306.64,374214693.368,379373299.8003333,0.9864022944286054,0.9653201535321921,-0.029461871411228968
2018-04-10,3190.32,168201359.0,1841.22,199741594.86,367942953.86,372462842.194,378822168.7956667,0.983212897434477,0.9721120691642317,-0.0293773286828094
2018-04-11,3208.08,175867197.0,1850.97,191004361.82,366871558.82,367391136.0235,377607208.4788333,0.9729452398525756,0.958530998541768,-0.032986899493580524
2018-04-12,3180.16,148231313.0,1840.27,171686889.61,319918202.61,363138907.21999997,376679672.06049997,0.9640523079824569,0.9474481597852071,-0.03416817431921154
2018-04-13,3159.05,127552310.0,1834.38,161837312.49,289389622.49,359930447.2125,374745537.33100003,0.960466266725908,0.9276934793095322,-0.031851120801643984
2018-04-16,3110.65,154415695.0,1824.77,188159462.64,342575157.64,360251847.053,374393289.3678333,0.9622283766391452,0.9363990825961563,-0.040657782036657264
2018-04-17,3066.8,147222846.0,1784.56,202286400.81,349509246.81,362187209.25750005,374217028.91150004,0.9678533612193128,0.9212162913152097,-0.05211290629411808
2018-04-18,3091.4,159290503.0,1803.84,215834944.66,375125447.65999997,365754760.2625,372861736.0868333,0.9809393801066296,0.916744146272641,-0.04582859083430729
2018-04-19,3117.38,160056805.0,1814.64,203988578.15,364045383.15,368094971.4875,372190177.811,0.9889970059188946,0.9348918029478872,-0.041732123843358504
2018-04-20,3071.54,155147091.0,1778.34,196805692.38,351952783.38,367149073.0905,370146708.3501666,0.9919014942128547,0.971380918181128,-0.05350710751077348
2018-04-23,3068.01,131686340.0,1764.2,179579807.2,311266147.2,366401823.41749996,369073649.6206667,0.9927607234872692,0.9562719922404875,-0.05303416488493412
2018-04-24,3128.93,162274806.0,1804.41,190970006.07,353244812.07,356166822.2325,367778296.1335,0.9684280610817091,0.9858495872554629,0.006919228006937117
2018-04-25,3117.97,127311053.0,1809.26,183348346.94,310659399.94,352591530.31299996,366313246.9323333,0.962541030841104,0.9592791546857228,0.0027652802988633596
2018-04-26,3075.03,133972736.0,1770.4,186332439.4,320305175.4,348008981.8225,364770088.63633335,0.9540502159141021,0.9467734478360454,-0.030668590114956595
2018-04-27,3082.23,131225643.0,1776.13,164776511.98,296002154.98,344393999.838,361975295.8908333,0.9514295692208354,0.9242191735852642,-0.016410418035441077
2018-05-02,3081.18,134184566.0,1774.9,160567095.76,294751661.76,340987231.7025,359268229.2235,0.9491160196366056,0.9237666737762796,-0.027631767700030896
2018-05-03,3100.86,139985620.0,1792.89,177743321.0,317728941.0,338686190.7985,357925211.01283336,0.9462484909629807,0.9090700329119046,-0.027143134546624814
2018-05-04,3091.03,118711265.0,1789.07,150582422.45,269293687.45,331327339.294,355151888.4201667,0.9329172956614531,0.9042909792968772,-0.029606702619467684
2018-05-07,3136.64,138948186.0,1822.18,174177180.37,313125366.37,328962571.71299994,354631590.88533336,0.9276177874953243,0.9064264082059293,-0.005440180303759978
2018-05-08,3161.5,146927061.0,1836.23,182770938.73,329697999.73,328440450.448,353425751.27533334,0.9293053753520389,0.9283860463779142,0.00608946779188313
2018-05-09,3159.15,122637268.0,1834.56,169498644.03,292135912.03,326777080.71750003,350205960.07549995,0.9330997126578059,0.9315108043919144,0.004068622446809944
2018-05-10,3174.41,133000756.0,1844.04,180925300.83,313926056.83000004,324076235.866,348892275.68016666,0.9288719139287687,0.9369270896109403,-0.0017276836864500988
2018-05-11,3163.26,130659749.0,1825.14,180171412.43,310831161.43,321274215.9965,347966478.7523334,0.9232907064739655,0.9709565341570963,-0.01396290929488353
2018-05-14,3174.03,129327353.0,1823.25,169570273.53,298897626.53,320223187.1925,344990891.07633334,0.9282076584498772,0.9652572445485904,-0.005588109416604481
2018-05-15,3192.12,124549051.0,1839.88,157932634.56,282481685.56,319877790.346,342260508.7915,0.9346032689411585,0.936778036861749,0.006733312625014087
