total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_momentum,latest_exposure,strategy,risk_cap,vg_cap,vm_cap,overheat_cap,overheat_hi_cap,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
18.201597170187785,0.2351275017233369,0.201514904477164,1.1667995592354905,-0.2165992338957044,36.89508082823624,1568,0.812796410709032,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg283_vm170_oc067_oh030,0.184,0.283,0.17,0.067,0.03,-1.5577867020555303e-05,-8.127837468863142e-05,-6.394884621840903e-14,False,full_history,False
18.20147174256343,0.2351269251516727,0.2015150469192985,1.1667958732919577,-0.2166035817500021,36.89587506376865,1568,0.8128017063842307,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg284_vm150_oc067_oh030,0.184,0.284,0.15,0.067,0.03,-1.6154438684745642e-05,-8.496431822146988e-05,0.0007942355323464,False,full_history,False
18.20147174256343,0.2351269251516727,0.2015150469192985,1.1667958732919577,-0.2166035817500021,36.89587506376865,1568,0.8128017063842307,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg284_vm160_oc067_oh030,0.184,0.284,0.16,0.067,0.03,-1.6154438684745642e-05,-8.496431822146988e-05,0.0007942355323464,False,full_history,False
18.20147174256343,0.2351269251516727,0.2015150469192985,1.1667958732919577,-0.2166035817500021,36.89587506376865,1568,0.8128017063842307,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg284_vm170_oc067_oh030,0.184,0.284,0.17,0.067,0.03,-1.6154438684745642e-05,-8.496431822146988e-05,0.0007942355323464,False,full_history,False
18.20145162923571,0.2351268326934468,0.2015144242259852,1.1667990199538645,-0.2165992338957039,36.89508082823619,1568,0.8127919976463667,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg283_vm150_oc067_oh029,0.184,0.283,0.15,0.067,0.029,-1.6246896910709907e-05,-8.181765631465332e-05,-1.1368683772161605e-13,False,full_history,False
18.20145162923571,0.2351268326934468,0.2015144242259852,1.1667990199538645,-0.2165992338957039,36.89508082823619,1568,0.8127919976463667,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg283_vm160_oc067_oh029,0.184,0.283,0.16,0.067,0.029,-1.6246896910709907e-05,-8.181765631465332e-05,-1.1368683772161605e-13,False,full_history,False
18.20145162923571,0.2351268326934468,0.2015144242259852,1.1667990199538645,-0.2165992338957039,36.89508082823619,1568,0.8127919976463667,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg283_vm170_oc067_oh029,0.184,0.283,0.17,0.067,0.029,-1.6246896910709907e-05,-8.181765631465332e-05,-1.1368683772161605e-13,False,full_history,False
18.20134628897299,0.2351263484571484,0.2015151898803306,1.1667921837394877,-0.216607930646728,36.896669494773064,1568,0.8128070020594291,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg285_vm150_oc067_oh030,0.184,0.285,0.15,0.067,0.03,-1.6731133209102467e-05,-8.865387069167951e-05,0.0015886665367617,False,full_history,False
18.20134628897299,0.2351263484571484,0.2015151898803306,1.1667921837394877,-0.216607930646728,36.896669494773064,1568,0.8128070020594291,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg285_vm160_oc067_oh030,0.184,0.285,0.16,0.067,0.03,-1.6731133209102467e-05,-8.865387069167951e-05,0.0015886665367617,False,full_history,False
18.20134628897299,0.2351263484571484,0.2015151898803306,1.1667921837394877,-0.216607930646728,36.896669494773064,1568,0.8128070020594291,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg285_vm170_oc067_oh030,0.184,0.285,0.17,0.067,0.03,-1.6731133209102467e-05,-8.865387069167951e-05,0.0015886665367617,False,full_history,False
18.20132620256209,0.2351262561220952,0.2015145666684532,1.1667953340015484,-0.2166035817500027,36.89587506376871,1568,0.8127972933215651,159941,纳指ETF,纳指ETF广发,0.1170523751304607,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc184_vg283_oc066_oh030__stressbond_511260_vr90_vb-1__vmrf_rc184_vg284_vm150_oc067_oh029,0.184,0.284,0.15,0.067,0.029,-1.6823468262261443e-05,-8.550360863068818e-05,0.0007942355324104,False,full_history,False
