date,single_momentum_nav,hs300_benchmark,thr_4%_def_60%_nav,thr_4%_def_70%_nav,thr_4%_def_80%_nav,thr_5%_def_60%_nav,thr_5%_def_70%_nav,thr_5%_def_80%_nav,thr_6%_def_60%_nav,thr_6%_def_70%_nav,thr_6%_def_80%_nav
2020-11-13,1.5535026069310711,1.6088947024198827,1.6556948528448263,1.6671949175543006,1.678506082987856,1.6030912065388236,1.6089064417840748,1.6144133364827697,1.241361948108627,1.2360111539125491,1.2303067012169806
2020-11-16,1.585923471756805,1.626226291693918,1.6902484215207025,1.7019884871428046,1.7135357112504213,1.6365469619901718,1.6424835584452304,1.6481053794323264,1.2654304840962485,1.2640716202228666,1.2623140217062663
2020-11-17,1.5832055223621917,1.623283191628516,1.6873516804384048,1.69907162598232,1.710599060502777,1.6337422542575408,1.6396686765969952,1.6452808629294433,1.2622511848851343,1.2608326397923855,1.2590165373059479
2020-11-18,1.568256800691819,1.6209941137998696,1.6714196044857672,1.6830288895996541,1.6944474813907333,1.6183163617280703,1.6241868264317014,1.6297460221635858,1.2503329333540298,1.2489277822492812,1.2471288275116426
2020-11-19,1.5556555259764009,1.6347285807717467,1.6714196044857672,1.6830288895996541,1.6944474813907333,1.6183163617280703,1.6241868264317014,1.6297460221635858,1.2503329333540298,1.2489277822492812,1.2471288275116426
2020-11-20,1.550059749470051,1.639633747547417,1.667074492862321,1.6786535978589274,1.6900425052692671,1.614109300129124,1.6199645036593489,1.6255092474092612,1.2470825011182742,1.245681002919344,1.2438867248404686
2020-11-23,1.5635268194046301,1.6586003924133423,1.6815581982738095,1.6932379036613507,1.7047257590074885,1.6281328387922789,1.6340389129005248,1.639631829923677,1.2579172752374599,1.2565036006858021,1.2546937337443824
2020-11-24,1.5511087874248,1.6481360366252455,1.704732126932191,1.716572792945228,1.7282189649886424,1.6505705006533264,1.6565579676864062,1.6622279619467422,1.275252913828157,1.2738197571121352,1.2719849479906442
2020-11-25,1.5548238049878844,1.627861347285808,1.7105256090967862,1.7224065152661971,1.7340922664839307,1.6561799161185882,1.6621877313828763,1.6678769949525083,1.2795868234758312,1.2781487962187184,1.2763077515522097
2020-11-26,1.569305652451785,1.630150425114454,1.7264576850494233,1.7384492516488628,1.750243845595974,1.6716058086480585,1.6776695815481697,1.6834118357183656,1.2915050750069355,1.2900536537618223,1.2881954613465147
2020-11-27,1.575888310389922,1.6533682145192938,1.7336995377551678,1.7457414045500748,1.7575854724650848,1.6786175779796362,1.684706786168758,1.6904731269755737,1.2969224620665285,1.2954649526450517,1.293598965798472
2020-11-30,1.57193871562704,1.645192936559843,1.7293544261317213,1.7413661128093476,1.7531804963436184,1.6744105163806897,1.6804844633964051,1.686236352221249,1.2936720298307727,1.2922181733151141,1.2903568631272977
2020-12-01,1.583787499915686,1.681491170699804,1.742389761002061,1.7544919880315288,1.7663954247080176,1.6870317011775293,1.6931514317134635,1.6989466764842234,1.30342332653804,1.3019585113049266,1.30008317114082
2020-12-02,1.575888310389922,1.6778940483976457,1.733699537755168,1.7457414045500748,1.7575854724650848,1.6786175779796364,1.684706786168758,1.690473126975574,1.2969224620665285,1.2954649526450517,1.293598965798472
2020-12-03,1.577204841977549,1.6772400261608893,1.7351479082963166,1.7471998351303168,1.7590537978389067,1.6800199318459517,1.6861142270928753,1.6918853852270153,1.298005939478447,1.2965472124216972,1.2946796666888631
2020-12-04,1.575888310389922,1.6808371484630478,1.733699537755168,1.7457414045500748,1.7575854724650848,1.6786175779796364,1.684706786168758,1.690473126975574,1.2969224620665285,1.2954649526450515,1.293598965798472
2020-12-07,1.5666725892765305,1.6664486592544148,1.723560943967126,1.7355323904883784,1.7473071948483299,1.668801100915428,1.6748546996999347,1.6805873192154828,1.2893381201830985,1.2878891342085306,1.2860340595657322
2020-12-08,1.5574568681631393,1.6612164813603663,1.7134223501790844,1.7253233764266822,1.7370289172315752,1.6589846238512198,1.6650026132311118,1.6707015114553918,1.2817537782996686,1.28031331577201,1.2784691533329928
2020-12-09,1.5745717788022946,1.6415958142576845,1.7322511672140193,1.7442829739698325,1.7561171470912627,1.6772152241133211,1.6832993452446403,1.6890608687241324,1.29583898465461,1.2943826928684057,1.2925182649080806
2020-12-10,1.5745717788022946,1.6383257030739042,1.7322511672140193,1.7442829739698325,1.7561171470912627,1.6772152241133211,1.6832993452446403,1.6890608687241324,1.29583898465461,1.2943826928684057,1.2925182649080806
2020-12-11,1.5706221840394128,1.620013080444735,1.7279060555905728,1.7399076822291055,1.7517121709697965,1.6730081625143747,1.6790770224722877,1.6848240939698078,1.2925885524188543,1.2911359135384683,1.2892761622369067
2020-12-14,1.575888310389922,1.6344015696533682,1.733699537755168,1.7457414045500748,1.7575854724650848,1.6786175779796364,1.684706786168758,1.690473126975574,1.2969224620665285,1.2954649526450515,1.2935989657984721
2020-12-15,1.5693056524517852,1.6393067364290386,1.7264576850494238,1.738449251648863,1.7502438455959741,1.671605808648059,1.67766958154817,1.6834118357183658,1.2935896297663716,1.2916891073166177,1.289382482356166
2020-12-16,1.579837905152804,1.6425768476128186,1.7380446493786148,1.750116696290802,1.7619904485865514,1.682824639578583,1.688929108941111,1.6947099017298988,1.3012296222106297,1.2992528572906696,1.2968678236127975
2020-12-17,1.586420563090941,1.6657946370176586,1.7452865020843593,1.757408849192014,1.7693320754556625,1.689836408910161,1.6959663135616991,1.701771192987107,1.3040964029418216,1.3027003971730493,1.3008930100292542
2020-12-18,1.586420563090941,1.656311314584696,1.7452865020843593,1.757408849192014,1.7693320754556625,1.689836408910161,1.6959663135616991,1.701771192987107,1.3094332087880682,1.308920005575082,1.307991271993737
2020-12-21,1.5824709683280587,1.671026814911707,1.7409413904609126,1.7530335574512868,1.764927099334196,1.6856293473112143,1.6917439907893461,1.6975344182327823,1.3069193275950381,1.3059884953207763,1.3046435820505788
2020-12-22,1.549244357295816,1.645846958796599,1.7043874292391832,1.7162257010636002,1.727869518245173,1.6502367544683787,1.656223010832614,1.6618918586172606,1.2797345335748376,1.2787590708859136,1.2773782721613107
2020-12-23,1.5650664273277735,1.6592544146500976,1.7217939391548176,1.733753112478718,1.7455158452400177,1.667090236216141,1.6731376288155855,1.6788643712159053,1.2928041628539,1.2918187379928336,1.290423837494022
2020-12-24,1.554518380639802,1.6592544146500976,1.7101895992110614,1.7220681715353063,1.7337516272434548,1.655854581717633,1.661861216826938,1.667549362816809,1.2840910766678586,1.283112293254887,1.2817267939388812
2020-12-25,1.5716589565077557,1.6729888816219745,1.729046651619665,1.7410562005683503,1.7528684814878694,1.6741125202777085,1.6801853863084901,1.6859362514653402,1.2982498417201758,1.2972602659540502,1.295859489715985
2020-12-28,1.5650664273277735,1.677567037279267,1.7217939391548174,1.733753112478718,1.7455158452400177,1.667090236216141,1.6731376288155855,1.678864371215905,1.2928041628539,1.2918187379928336,1.290423837494022
2020-12-29,1.5466073456238234,1.6723348593852185,1.7014863442532442,1.7133044658277474,1.7249284637460327,1.647427840843752,1.653403907835452,1.6590631065174866,1.2775562620283274,1.276582459701427,1.2752040112725256
2020-12-30,1.6033030965716701,1.693263570961412,1.7638596714509334,1.7761110233985855,1.7881611354775582,1.707819483773233,1.7140146222744328,1.7198812766626288,1.3243891002783001,1.3233796001678901,1.3219506203814075
2020-12-31,1.6441767774875597,1.7289077828646167,1.8088264887329886,1.8213901695543062,1.8337474802142395,1.751357644954952,1.7577107187304424,1.7637269342091269,1.358152309249211,1.3571170735274334,1.3556516641575784
2021-01-04,1.7048280459433955,1.7442773054283838,1.8755514434095861,1.8885785799789234,1.9013917336944757,1.8159626583213733,1.8225500876651657,1.82878823250393,1.408252554818949,1.4071791307706263,1.405659664599638
2021-01-05,1.7101020692873814,1.7766514061478083,1.8813536133814643,1.8944210504506294,1.9072738426927571,1.8215804855706275,1.8281882936594895,1.834445736703478,1.4126090979119699,1.4115323531395996,1.4100081863772085
2021-01-06,1.727242645155335,1.7926749509483315,1.9002106657900681,1.9134090794836733,1.9263906969371718,1.839838424130703,1.846512463141042,1.8528326253520095,1.4267678629642873,1.425680325838763,1.4241408821543124
2021-01-07,1.7615237968912425,1.8309352517985604,1.9379247706072755,1.9513851375497615,1.9646244054260011,1.8763543012508546,1.8831608021041466,1.8896064026490724,1.455085393068922,1.4539762712370896,1.4524062737085202
2021-01-08,1.750975750203271,1.8217789404839755,1.9263204306635193,1.9397001966063496,1.9528601874294382,1.8651186467523464,1.871884390115499,1.8782913942499762,1.4463723068828804,1.4452698264991428,1.4437092301533792
2021-01-11,1.7219686218113495,1.8011772400261599,1.89440849581819,1.9075666090119674,1.9205085879388903,1.8342205968814491,1.840874257146718,1.8471751211524616,1.4224113198712665,1.4213271034697896,1.419792360376742
2021-01-12,1.7799828785951928,1.8534990189666438,1.9582323655088485,1.9718337842007319,1.9852117869199861,1.8960166966232437,1.9028945230842798,1.909407667347491,1.4703332938944944,1.469212549528496,1.4676260999300166
2021-01-13,1.7562497735472569,1.8463047743623273,1.9321226006353973,1.9455426670780556,1.9587422964277197,1.8707364740016004,1.8775225961098228,1.8839488984495245,1.4507288499759012,1.449623048868116,1.4480577519309497
2021-01-14,1.7259241393193385,1.812622629169391,1.8987601232970983,1.9119484618657467,1.9249201696876013,1.8384339673183894,1.8451029116424609,1.8514182493021227,1.425678727191032,1.4245920202465194,1.4230537517099195
2021-01-15,1.7325166684993207,1.8070634401569645,1.906012835761946,1.9192515499553793,1.9322728059354533,1.845456251379957,1.8521506691353657,1.858490129551558,1.431124406057308,1.4300335482077362,1.4284894039318827
2021-01-18,1.7694348319072213,1.8028122956180501,1.9466280255650925,1.9601488432573206,1.9734475689234237,1.8847810421247357,1.8916181110956325,1.8980926589483949,1.4616202077084532,1.4605061047905497,1.4589290563748758
2021-01-19,1.7259241393193385,1.778286461739698,1.898760123297098,1.911948461865747,1.9249201696876015,1.8384339673183896,1.8451029116424609,1.8514182493021225,1.425678727191032,1.4245920202465197,1.4230537517099195
2021-01-20,1.8037159836431285,1.788096795291039,1.9843421303822997,1.9981249013234086,2.011681277412253,1.921296919244887,1.9282664500587368,1.9348664362454573,1.4899377378130878,1.4888020501888761,1.4871944479290833
2021-01-21,1.851182193739,1.8188358404185734,2.036561660129202,2.050707135568761,2.064620258396786,1.9718573644881732,1.9790103040076505,1.98578397404139,1.5291466256502741,1.527981051509636,1.526331143927217
2021-01-22,1.889418862982897,1.8198168737737077,2.078627392425318,2.0930650464886287,2.1072655486343264,2.0125866120452653,2.0198872974664983,2.026800879488114,1.5607315630746745,1.5595419136846926,1.5578579268146027
2021-01-25,1.8854633454749075,1.8413996075866574,2.0742757649464094,2.088683193634849,2.102853966885615,2.0083732416083246,2.015658642970755,2.0225577513384527,1.557464155754909,1.5562769969079624,1.5545965354814246
2021-01-26,1.8274490886910641,1.8021582733812944,2.0104518952557506,2.0244160184460847,2.0381507679045194,1.94657714186653,1.9536383770331933,1.9603252051434235,1.509542181731681,1.5083915508492558,1.50676279592815
2021-01-27,1.8511821937390003,1.8054283845650745,2.0365616601292023,2.050707135568761,2.0646202583967863,1.9718573644881736,1.9790103040076505,1.9857839740413903,1.5291466256502744,1.527981051509636,1.5263311439272171
2021-01-28,1.7826198902671857,1.7609548724656632,1.9611334504947877,1.9747550194365853,1.9881528414191278,1.898825610247871,1.9057136260814416,1.912236419447265,1.4725115654410053,1.471389160712983,1.469800360818802
2021-01-29,1.753612761875264,1.7488554610856764,1.9292215156494583,1.9426214318422028,1.95580124192858,1.8679275603769738,1.8747034931126607,1.8811201463497502,1.4485505784293913,1.4474464376836296,1.4458834910421645
2021-02-01,1.776027361087203,1.7694571615434918,1.95388073802994,1.9674519313469525,1.9808002051712759,1.8918033261863032,1.8986658685885365,1.9051645391978294,1.4670658865747292,1.465947632751766,1.4643647085968385
2021-02-02,1.8182195478390892,1.7956180510137338,2.0002980978049645,2.0141916951205996,2.0278570771575275,1.9367459441803359,1.943771516543127,1.9504245727942144,1.5019182313188952,1.5007734117035527,1.499152882817402
2021-02-03,1.8221750653470783,1.793655984303466,2.0046497252838726,2.0185735479743787,2.032268658906238,1.940959314617276,1.9480001710388697,1.9546677009438753,1.5051856386386606,1.5040383284802825,1.5024142741505797
2021-02-04,1.8169010420030927,1.7900588620013076,1.9988475553119947,2.0127310775026728,2.026386549907957,1.9353414873680221,1.9423619650445458,1.9490101967443272,1.50082909554564,1.4996851061113092,1.4980657523730094
2021-02-05,1.8155825361670965,1.7926749509483315,1.9973970128190255,2.0112704598847464,2.024916022658387,1.9339370305557089,1.940952413545965,1.9475958206944404,1.499739959772385,1.4985968005190662,1.496978621928617
2021-02-08,1.868322769606954,1.816219751471549,2.055418712537806,2.069695164601805,2.0837371126412014,1.9901153030482492,1.997334473489203,2.0041708626899215,1.5433053907025922,1.5421290242087993,1.540463839704321
2021-02-09,1.9012854155068648,1.8613472858077165,2.091682274862044,2.1062106050499665,2.1205002938804602,2.025226723356087,2.0325732609537264,2.039530263937097,1.5705337850339716,1.5693366640148825,1.5676421008141361
2021-02-10,1.9461146139307437,1.8989535644211892,2.1410007196230074,2.1558716040594663,2.1704982203658525,2.0729782549747466,2.080498011905479,2.0876190496332563,1.6075644013246477,1.6063390541511557,1.6046045359234846
2021-02-18,1.8828263338029145,1.8848920863309342,2.0713746799604706,2.085761958398996,2.099912912386475,2.0055643279836977,2.012839539973593,2.0197289992386787,1.555285884208399,1.5541003857234759,1.5524222745926395
2021-02-19,1.8788772934367401,1.8953564421190312,2.0670301782516414,2.0813872808092087,2.0955085545826857,2.001357856921563,2.0086178098802323,2.015492819191942,1.5520238272531646,1.5508408152330242,1.5491662237728423
2021-02-22,1.791558943431233,1.8276651406147801,1.970967670493947,1.9846575456010755,1.9981225517565537,1.9083473838867349,1.9152699400842197,1.9218254423842325,1.560999660514731,1.5614332793875652,1.5613687997132164
2021-02-23,1.7924998537770964,1.8227599738391096,1.972002804659825,1.9856998695639565,1.999171947417324,1.8943939236814238,1.8990921846853515,1.9034114044145203,1.5508265997293345,1.549561411586284,1.5478015110842818
2021-02-24,1.761076456950211,1.7746893394375398,1.9374326335415504,1.9508895822164174,1.96412548797327,1.8596953266854075,1.8642142421549293,1.8683606346951638,1.5494642337559263,1.5479732812962246,1.545988566415369
2021-02-25,1.800589641619202,1.7913669064748192,1.9631326490173757,1.9812421630979273,1.9991879502840002,1.8843641579256294,1.893218299627616,1.9017135567655599,1.5712748739964788,1.5733945433937575,1.575004187603223
2021-02-26,1.7670543044543747,1.7426422498364935,1.9411950635412505,1.955412215126307,1.9694006226579925,1.8633067934101282,1.8685359407069695,1.8733785696733514,1.5537162149460884,1.5528818065099708,1.5515370764985335
2021-03-01,1.7876914350173454,1.7717462393721377,1.963473181603328,1.9779524087339682,1.9922016818085233,1.8846910270243096,1.8900747045239317,1.8950679177354073,1.57154743341642,1.5707819997775516,1.5695002518161785
2021-03-02,1.7786626903960459,1.749182472204054,1.9571317582186225,1.9706640037458356,1.9839539668458361,1.8786040461255142,1.8831101133418755,1.8872223365559828,1.5664718114329799,1.5649939457718562,1.5630025207736595
2021-03-03,1.7714954483949428,1.7835186396337466,1.983529619496988,2.0016744525357444,2.019633487061773,1.9039427228897885,1.9127428105568998,1.921162230643429,1.587600437751075,1.5896207540555756,1.5911116306468915
2021-03-04,1.7709790763174322,1.7289077828646167,1.984373674654221,2.0026681916256557,2.0207793784019503,1.904752911282508,1.9136923991862544,1.9222522517671987,1.5882760124054376,1.5904099274795749,1.59201438901889
2021-03-05,1.7446214855288664,1.7220405493786781,1.9544491508772597,1.9725664280947608,1.9905049239157426,1.8760290753886246,1.884928015594375,1.8934538886558543,1.5643246750617361,1.5665047475029976,1.5681635086719938
2021-03-08,1.7345804985617936,1.6612164813603656,1.9432005226707718,1.9612135277891793,1.9790487804687455,1.8652317857461,1.874079509029803,1.8825563123182665,1.5553213675793662,1.5574888928411097,1.559138107183234
2021-03-09,1.720774141482069,1.6281883584041852,1.9277336588868512,1.9456032898690052,1.9632965832291247,1.8503855124876292,1.8591628125035167,1.8675721448540836,1.542941819791108,1.545092092681014,1.5467281801361896
2021-03-10,1.7069677844023443,1.6350555918901237,1.9122667951029306,1.929993051948831,1.9475443859895039,1.8355392392291583,1.8442461159772303,1.8525879773899008,1.5305622720028498,1.5326952925209185,1.5343182530891453
2021-03-11,1.7433663621579825,1.6772400261608886,1.953043072351449,1.9711473155565633,1.9890729059848682,1.8746794141833094,1.8835719522738035,1.8920916916136559,1.5631992616264399,1.5653777656702614,1.567035333485899
2021-03-12,1.7822751866553885,1.681491170699803,1.996631506651589,2.015139804240691,2.0334654618419816,1.9165189115480914,1.9256099152115196,1.9343197999218078,1.5980870781206222,1.6003142024850763,1.6020087642548426
2021-03-15,1.7910610502515774,1.6481360366252444,2.002136529052703,2.021790141659508,2.041280613778654,1.9218030511126947,1.9319647872884977,1.9417539085477835,1.6024932517859567,1.605595538003463,1.608165712642445
2021-03-16,1.7998469138477657,1.6589274035317192,2.0080292924878966,2.02873251845988,2.049291245479537,1.927459374038184,1.9385987238391027,1.9493739659324136,1.6072097701163708,1.6111087952818208,1.6144766642828074
2021-03-17,1.7885508035098092,1.6664486592544137,2.0004676759053064,2.0198196768515837,2.039001917050351,1.9202011588221406,1.9300818675209812,1.9395863142206191,1.6011575157519158,1.6040307022481561,1.6063705052989607
2021-03-18,1.7923161736224613,1.6795291039895346,2.002994582443292,2.02279625321747,2.042436025542225,1.9226266760753896,1.93292619869417,1.9428529859077275,1.603180030508655,1.6063945369672588,1.6090759714131484
2021-03-19,1.770979076317432,1.6340745585349892,1.9886874782829829,2.005939617773991,2.0229842538703946,1.908893628389137,1.9168184803717185,1.9243496241371778,1.5917287445764503,1.593007915825865,1.5937514383520708
2021-03-22,1.7910610502515774,1.6527141922825366,2.002217882104044,2.0218620300483137,2.041335918257029,1.9218811399642866,1.9320334817750944,1.9418065165460767,1.602558366084554,1.60565262784376,1.6082092827254988
2021-03-23,1.765958582833896,1.6379986919555256,1.973761132451553,1.9932257619457154,2.012524471635558,1.8945661854078244,1.904669483665893,1.9143998294347946,1.5797818228148222,1.5829112644632544,1.5855109921154151
2021-03-24,1.748386855641519,1.6131458469587956,1.9541217181983037,1.9733926697870516,1.9924993525148065,1.875714780577896,1.8857175485050386,1.8953510749130553,1.5640626006972618,1.567160903622824,1.5697347633381473
2021-03-25,1.7458766088997508,1.6118378024852835,1.9513160875906967,1.9705593709072426,1.989638621211842,1.8730217227450492,1.8830101291963453,1.8926298242670927,1.5618169975376104,1.5649108520741912,1.5674810163699662
2021-03-26,1.7596829659794755,1.6458469587965983,1.9667470559325353,1.9861425147461924,2.0053726433781467,1.8878335408257072,1.8979009353941594,1.9075967028198875,1.5741678149156932,1.577286135591672,1.579876624694962
2021-03-29,1.7885508035098094,1.6491170699803783,1.9990118079200165,2.0187254518639977,2.0382710533622395,1.9188037059034473,1.929036257444135,1.9388910852484593,1.5999922512516855,1.6031617284009507,1.6057947148290452
2021-03-30,1.783530310026273,1.6635055591890113,1.9934005467048024,2.0130588541043792,2.0325495907563105,1.9134175902377533,1.923621418826748,1.9334485839565336,1.5955010449323825,1.5986616253036847,1.601287220892683
2021-03-31,1.7810200632845048,1.6514061478090245,1.9905949160971954,2.01022555522457,2.029688859453346,1.9107245324049063,1.9209139995180544,1.930727333310571,1.5932554417727312,1.596411573755052,1.5990334739245018
2021-04-01,1.7923161736224613,1.6716808371484622,2.0032202538314268,2.022975400183711,2.042562150316686,1.9228432926527173,1.933097386407175,1.9429729612174031,1.6033606559911626,1.6065368057238998,1.6091753352813165
2021-04-02,1.7772546931718525,1.6877043819489852,1.9927213596473128,2.010773883556779,2.02862775699845,1.9127656547975775,1.9214379663768657,1.9297179670209703,1.5949574293194941,1.5968470262312586,1.5981975140990639
2021-04-06,1.803126697809828,1.6785480706344007,2.0221347248908903,2.0403516069132426,2.0583650931164175,1.9409988418197155,1.9497015921782777,1.9580054000407618,1.5949574293194941,1.5968470262312586,1.5981975140990639
2021-04-07,1.8037850135081888,1.6671026814911698,2.0228729997083024,2.0410965326550876,2.059116595523543,1.941707494189858,1.9504134218942977,1.9587202614500503,1.602391552930729,1.6055304457948043,1.608129815034143
2021-04-08,1.826167747252451,1.6706998037933283,2.019554977663427,2.037360825380997,2.054956718250543,1.9385226040502639,1.9468436869547274,1.9547632072854224,1.601044061786008,1.6039552932901702,1.6063267262436352
2021-04-09,1.828142694347533,1.6474820143884887,2.020121676147426,2.037830542077418,2.055327632752644,1.9390665643945295,1.9472925347845733,1.9551160371116258,1.6045994428311052,1.6081102520454533,1.6110816667005294
2021-04-12,1.8459172182032704,1.6200130804447346,2.0397627583425937,2.0576438026593733,2.075311012689382,1.9579195702420815,1.966225519458388,1.9741250875264669,1.6189043573022182,1.6223652779116764,1.6252816952589841
2021-04-13,1.8399923769180246,1.6177240026160886,2.0332157309442045,2.051039382465388,2.068649886043803,1.9516352349595643,1.9599145245671166,1.9677887373881866,1.613708159293759,1.6171579713848558,1.620065027906156
2021-04-14,1.8682999519475325,1.6268803139306733,2.0644959729587304,2.082593834503317,2.100475268906015,1.9816603924204805,1.990067055714303,1.9980624102710818,1.6385344386675091,1.6420373247907767,1.6449891052585581
2021-04-15,1.8492087966950737,1.6177240026160888,2.043399995786143,2.0613129249893647,2.079011638603593,1.9614108676212578,1.9697316277313168,1.977645282047734,1.6217911339735847,1.6252582259821324,1.6281798437883332
2021-04-16,1.8617167949639257,1.6229561805101371,2.057221498071631,2.075255589843333,2.0930740170775937,1.9746777976621275,1.9830548391684453,1.9910220212285477,1.6327608853247761,1.6362514286498646,1.6391928081998595
2021-04-19,1.8682999519475323,1.6641595814257681,2.06449597295873,2.082593834503317,2.100475268906015,1.9816603924204803,1.9900670557143028,1.9980624102710816,1.638534438667509,1.6420373247907765,1.644989105258558
2021-04-20,1.8426256397114666,1.6615434924787438,2.036125520899043,2.053974680329381,2.071610386775171,1.954428272862905,1.9627194111854591,1.9706048930051998,1.6160175806308517,1.6194723298412204,1.6223835467296348
2021-04-21,1.8572990117510288,1.6654676258992798,2.052339789627051,2.0703310871842393,2.0881072319677374,1.9699919622821227,1.9783491253872567,1.9862974016270678,1.6288864057855819,1.6323686661839938,1.635303065952083
2021-04-22,1.8738150094303023,1.664159581425768,2.070590183875958,2.0887414687194266,2.106675687547079,1.9875100799742031,1.9959415590002396,2.003960515141941,1.6433712485209429,1.6468844748566083,1.6498449687212609
2021-04-23,1.9218615481336436,1.680837148463047,2.1236822398727777,2.142298942276335,2.160693012868799,2.038471876896619,2.047119547692554,2.0553441180942986,1.685508972841993,1.689112281904214,1.69214868586796
2021-04-26,1.9023426417854112,1.6599084368868533,2.1021135921240695,2.1205412186438406,2.1387484744568503,2.0177686468968874,2.026328489786301,2.034469529394903,1.6683905223365663,1.671957235291124,1.6749628007771133
2021-04-27,1.9188586394646847,1.6641595814257677,2.120363986372976,2.138951600179028,2.1573169300361914,2.035286764588968,2.043920923399284,2.052132642909776,1.682875365071927,1.6864730439637383,1.6895047035462911
2021-04-28,1.9699080868369845,1.6765860039241325,2.1767742958695964,2.195856415833243,2.214710338190519,2.089433673819034,2.0982975363848673,2.1067277210466555,1.7276466971630424,1.731340088951819,1.7344524030146586
2021-04-29,1.9744124498404225,1.6916285153695219,2.181751676119298,2.200877428979203,2.21977446243943,2.09421134228051,2.1030954728247715,2.111544933823439,1.7315971088181408,1.7352989458625319,1.7384183764971615
2021-04-30,2.00594299086449,1.6769130150425107,2.216593337867211,2.236024521000924,2.2552233321818087,2.1276550215108454,2.1366810279041024,2.1452654232609234,1.75924999040383,1.763010944237523,1.7661801908746828
2021-05-06,1.9488877261542725,1.655003270111183,2.153546521370988,2.1724250211520952,2.1910777583622663,2.067137887665477,2.0759071663319797,2.084247394754999,1.709211442772583,1.7128654233684917,1.7159445267629778
2021-05-07,1.8783193724337401,1.6350555918901235,2.0755675641256595,2.0937624818653857,2.11173981179599,1.9922877484356791,2.0007394954401434,2.0087777279187238,1.647321660176041,1.6508433317673212,1.6538109422037635
2021-05-10,1.896336824447493,1.6347285807717453,2.0954770851244664,2.1138465344492263,2.131996308791635,2.0113984222815846,2.0199312411997608,2.0280465790258577,1.6631233067964346,1.666678759410173,1.6696748361337754
2021-05-11,1.8873280984406164,1.6432308698495743,2.085522324625063,2.103804508157306,2.1218680602938123,2.0018430853586318,2.010335368319952,2.0184121534722905,1.6552224834862377,1.6587610455887472,1.6617428891687693
2021-05-12,1.9083484591233282,1.6533682145192927,2.1087500991236716,2.127235902838453,2.145500640122065,2.0241388715121884,2.032725738372839,2.0408924797639467,1.673657737876697,1.6772357111720746,1.6802507654204502
2021-05-13,1.8993397331164517,1.6353826030085015,2.0987953386242677,2.1171938765465326,2.135372391624242,2.0145835345892356,2.02312986549303,2.0312580542103795,1.6657569145665,1.6693179973506485,1.672318818455444
2021-05-14,1.9608993608301075,1.6765860039241325,2.1668195353701925,2.1858143895413216,2.2045820896926958,2.010520345865779,2.0185381067103885,2.026134501249339,1.662397269957538,1.665529261043556,1.6681006375028362
2021-05-17,2.0209575342092836,1.6965336821451922,2.2331846053662168,2.2527612314874568,2.2721037463448455,2.070440625748017,2.0785933247965507,2.0863113164983127,1.7119423093281438,1.715081817256559,1.7176437373403879
2021-05-18,2.007444445198969,1.6971877043819485,2.218252464617111,2.237698192049576,2.2569113735981117,2.0565966691122575,2.0646948553142557,2.0723612408307903,1.700495443961165,1.7036139596374584,1.7061587494978443
2021-05-19,2.026963351547201,1.692609548724656,2.239821112365819,2.25945591568207,2.2788559120100604,2.07659349536391,2.084770422344237,2.0925113501283223,1.717029805046801,1.7201786428650478,1.7227481763815182
2021-05-20,2.041977894891995,1.6971877043819485,2.2564123798648246,2.2761926261686036,2.2957363261730976,2.0919756694036424,2.1002131662134533,2.108011434203347,1.7297485443434437,1.7329207068862702,1.735509273984344
2021-05-21,2.020957534209283,1.679202092871157,2.2331846053662163,2.2527612314874563,2.2721037463448455,2.0704406257480166,2.0785933247965502,2.0863113164983127,1.7119423093281436,1.7150818172565587,1.7176437373403877
2021-05-24,2.0404764405575153,1.688358404185742,2.254753253114924,2.2745189551199503,2.2940482847567942,2.090437451999669,2.0986688918265317,2.1064614257958447,1.7284766704137795,1.731646500484148,1.7342331642240614
2021-05-25,2.0990331596022123,1.7419882275997378,2.3194591963610476,2.339792126017432,2.35988189999264,2.1504279307546263,2.158895592916476,2.1669117536884404,1.778079753670687,1.7813405501669157,1.784001444875083
2021-05-26,2.07951425325398,1.742315238718116,2.2978905486123398,2.318034402384938,2.3379373615806913,2.130431104502974,2.1388200258864947,2.1467616443909083,1.7615453925850513,1.7647758669393265,1.7674120179914092
2021-05-27,2.0960302509332536,1.7485284499672986,2.3161409428612463,2.336444783920125,2.3565058171600324,2.1473514959466797,2.1558070441426325,2.163811736873435,1.7755360058113583,1.7787921373626712,1.7814492253545178
2021-05-28,2.1065404312746097,1.743623283191628,2.327754830110551,2.348160481260699,2.368322107074159,2.158119017774493,2.1666169648510842,2.1746617957259526,1.7844391233190087,1.7877115821775273,1.7903819936764962
2021-05-31,2.1665986046537857,1.7455853499018963,2.3941199001065754,2.415107323206834,2.4358437637263086,2.2196477139334236,2.2283879403279503,2.236662132026051,1.8353140805055805,1.8386798382624177,1.8414263840878005
2021-06-01,2.1605927873158683,1.7482014388489204,2.387483393106973,2.4084126390122207,2.4290915980610936,2.213494844317531,2.222210842780264,2.2304620983960413,1.8302265847869235,1.8335830126539288,1.8363219450466701
2021-06-02,2.114047702947006,1.7341399607586654,2.336050463860054,2.3565288365039656,2.3767623141556773,2.1658101047943594,2.1743383367856923,2.1824118377634645,1.79079849296733,1.7940826141881385,1.796762542477909
