date,baseline_threshold_dual_nav,overheat_cap_70_nav,overheat_cap_40_nav,overheat_cap_50_nav,hs300_benchmark
2016-03-04,1.692598570815449,1.705438588104032,1.716857137533306,1.7132100930294865,1.1824116743471582
2016-03-07,1.6915770100031877,1.7044092777528563,1.7158209355642176,1.7121760922189067,1.1916282642089095
2016-03-08,1.6982181579473303,1.7111008053061332,1.7225572653980674,1.7188981123620086,1.187403993855607
2016-03-09,1.6714479346214006,1.6841275036270422,1.6954033673722997,1.691801896173819,1.1697388632872505
2016-03-10,1.6618284915854247,1.6744350876977778,1.6856460570920164,1.6820653129208765,1.153993855606759
2016-03-11,1.6570177054852082,1.6695878070750187,1.6807663221119005,1.6771959437482875,1.1516897081413213
2016-03-14,1.6420373778511823,1.6544938389894845,1.6655712942626957,1.662033194031952,1.1766513056835641
2016-03-15,1.635205237604683,1.6476098702702477,1.6586412347972788,1.6551178557886634,1.1728110599078345
2016-03-16,1.643388587884595,1.6558552992738953,1.6669418700330945,1.6634008583482052,1.1804915514592937
2016-03-17,1.6565813638892264,1.6691481554008336,1.680323726805263,1.6767542886274962,1.199692780337942
2016-03-18,1.6565813638892264,1.6691481554008336,1.680323726805263,1.6767542886274962,1.2165898617511524
2016-03-21,1.6916612521662464,1.7044941589751987,1.7159063850981016,1.712261360236084,1.2434715821812599
2016-03-22,1.68016756855054,1.692913284516442,1.704247972351913,1.7006277129460303,1.2350230414746546
2016-03-23,1.6833022095366417,1.6960717048233758,1.70742753946451,1.7038005258433178,1.2373271889400923
2016-03-24,1.6571802013191272,1.6697515355989287,1.6809311468595363,1.6773604183659232,1.2181259600614442
2016-03-25,1.6635294119357518,1.6761489111942387,1.6873713552780052,1.6837869461314114,1.2231182795698927
2016-03-28,1.6593526413447794,1.6719404557090904,1.6831347226088098,1.67955931315564,1.2115975422427037
2016-03-29,1.6624871917888784,1.6750987847871714,1.6863141978817429,1.6827320344083545,1.2016129032258067
2016-03-30,1.6744973073479341,1.6872000088311774,1.6984964441483401,1.6948884024621877,1.2346390168970816
2016-03-31,1.663029932791777,1.6756456430119444,1.6868647175269351,1.6832813846087502,1.2323348694316438
2016-04-01,1.6667109347580051,1.6793545689819502,1.6905984761439876,1.6870072117657264,1.2361751152073734
2016-04-05,1.682761894365802,1.6955272908329724,1.706879480418751,1.7032536310154118,1.2480798771121353
2016-04-06,1.6796552570223575,1.6923970866037423,1.703728318301055,1.7001091627735372,1.2457757296466976
2016-04-07,1.6589443413993936,1.671529058408875,1.6827205708497472,1.6791460411610397,1.230414746543779
2016-04-08,1.644964473353893,1.6574431393773392,1.6685403413201143,1.664995934072604,1.2200460829493087
2016-04-11,1.6552505834204945,1.667807279659353,1.6789738733990112,1.6754073026557783,1.2334869431643625
2016-04-12,1.6624001424387393,1.6750110750824863,1.6862259009277687,1.6826439250197367,1.2319508448540706
2016-04-13,1.6506670535929884,1.6631889792706267,1.6743246517612664,1.6707679571561527,1.247695852534562
2016-04-14,1.6552726128135258,1.6678294761668984,1.6789962185204788,1.675429600310482,1.2523041474654375
2016-04-15,1.6567954027057183,1.669363817911302,1.6805408332569278,1.6769709338894243,1.2534562211981561
2016-04-18,1.633445957692096,1.645837244497111,1.6568567406313708,1.6533371523456397,1.2357910906297997
2016-04-19,1.6354763442150198,1.6478830334896493,1.6589162269466367,1.6553922637842295,1.2373271889400916
2016-04-20,1.6070509328940883,1.6192419875941122,1.630083418532915,1.62662070364397,1.2158218125960056
2016-04-21,1.621450183595962,1.6337504707100636,1.644689041371609,1.6411953003970718,1.210061443932411
2016-04-22,1.6046552692799645,1.6168281505260145,1.6276534199225203,1.6241958669733096,1.2154377880184328
2016-04-25,1.5977215736719645,1.6098418560484327,1.6206203495895215,1.6171777366839186,1.211597542242703
2016-04-26,1.5952425642481136,1.6073440409110418,1.61810581064524,1.6146685392647038,1.2185099846390164
2016-04-27,1.6091304124561034,1.6213372420445074,1.6321927014957853,1.6287255059493246,1.2127496159754219
2016-04-28,1.615069532778894,1.6273214164096081,1.6382169421472115,1.6347369495698987,1.211981566820276
2016-04-29,1.638309721999134,1.650737905218258,1.6617902131096056,1.658260144864131,1.2104454685099841
2016-05-03,1.6590041605928072,1.6715893313894359,1.6827812473804635,1.6792065887992567,1.233870967741935
2016-05-04,1.6467243370502995,1.6592163533628672,1.6703254276367148,1.6667772284084406,1.2292626728110594
2016-05-05,1.6457401163034633,1.6582246663380704,1.669327100896252,1.665781022369795,1.2292626728110594
2016-05-06,1.6482010361035433,1.6607042546241835,1.671823290953667,1.6682719098798808,1.201228878648233
2016-05-09,1.6418868271342615,1.6543421461979795,1.6654185858311963,1.6618808099922924,1.1766513056835632
2016-05-10,1.6338926216088887,1.6462872967970157,1.6573098061998086,1.653789255486712,1.1754992319508444
2016-05-11,1.6412718882476944,1.6537225423979056,1.664794833551859,1.6612583827226324,1.1801075268817198
2016-05-12,1.6357374382685903,1.6481461081972384,1.6591810630378214,1.6556565372956922,1.1843317972350225
2016-05-13,1.6492660937730674,1.6617773917988696,1.672903613183247,1.669349937228213,1.1801075268817198
2016-05-16,1.6572602992984402,1.6698322411998336,1.681012392814635,1.6774414917337934,1.1847158218125953
2016-05-17,1.6492660937730674,1.6617773917988696,1.672903613183247,1.669349937228213,1.1827956989247304
2016-05-18,1.6486511548865004,1.6611577879987955,1.6722798609039098,1.668727509958553,1.175115207373271
2016-05-19,1.6234386605372477,1.6357540321957555,1.6467060174510713,1.6432079919024916,1.172811059907833
2016-05-20,1.6222087827641134,1.6345148245956072,1.645458512892396,1.6419631373631713,1.1804915514592922
2016-05-23,1.620363966104412,1.6326560131953847,1.6435872560543834,1.6400958555541911,1.182411674347157
2016-05-24,1.6129846994656065,1.6252207675944952,1.6361022287023332,1.632626728318271,1.1751152073732707
2016-05-25,1.5871572662297866,1.5991974079913809,1.609904632970157,1.6064847829925495,1.1743471582181246
2016-05-26,1.5863636875966718,1.5983978092873852,1.609099680653672,1.6056815406010534,1.1743471582181246
2016-05-27,1.580343415973169,1.5923318680095058,1.6029931256293934,1.5995879574644478,1.1751152073732707
2016-05-30,1.5676026628521451,1.5794944638022974,1.5900697701979627,1.5866920545515562,1.1758832565284165
2016-05-31,1.5784052497222305,1.5903789988700034,1.6010271813003452,1.5976261893049266,1.2169738863287236
2016-06-01,1.5798758136194873,1.5918607184341682,1.6025188215313704,1.5991146609098692,1.2119815668202751
2016-06-02,1.5808559614681845,1.5928483016639061,1.603513017000331,1.6001067444528918,1.213133640552994
2016-06-03,1.5774259756548479,1.5893922960500673,1.6000338721358593,1.596634990183641,1.2273425499231938
2016-06-06,1.6004684063792545,1.6126095261710784,1.6234065502991493,1.6199580187892761,1.2200460829493074
2016-06-07,1.6024224311409536,1.6145783741236719,1.6253885804254207,1.6219358385756653,1.2200460829493074
2016-06-08,1.6126779347002556,1.6249116757180633,1.6357910673401432,1.6323162279425494,1.2185099846390155
2016-06-13,1.6507093417770873,1.6632315882520043,1.6743675460257161,1.6708107603021927,1.1785714285714273
2016-06-14,1.647315813027472,1.6598123162644083,1.6709253807328586,1.6673759070504701,1.183563748079876
2016-06-15,1.6536213281012613,1.6661656648434107,1.6773212673576732,1.6737582071731512,1.1993087557603677
2016-06-16,1.6763964789937915,1.689113587553342,1.700422834996006,1.6968107011620561,1.1920122887864812
2016-06-17,1.6464543596714678,1.6589443279412979,1.670051580903171,1.6665039633955316,1.1970046082949297
2016-06-20,1.64742464585028,1.6599219746907294,1.671035773363372,1.6674860651787484,1.1973886328725027
2016-06-21,1.6449992875199888,1.6574782176429699,1.6685756544478574,1.6650311721862143,1.1947004608294922
2016-06-22,1.6270450180101834,1.6393877474209078,1.650364061759193,1.6468582655871313,1.2019969278033784
2016-06-23,1.6299645754256784,1.6423294525377752,1.6533254626924432,1.649813375745942,1.1981566820276488
2016-06-24,1.6902750886230775,1.7030974800244394,1.7145003548592055,1.7108583167657097,1.185483870967741
2016-06-27,1.701362811129553,1.7142693137614977,1.7257469882030232,1.7220810593783613,1.2004608294930867
2016-06-28,1.6960686128488105,1.7089349538035412,1.7203769127093222,1.7167223913010878,1.206605222734254
2016-06-29,1.7023302790091328,1.715244120832138,1.7267283219717209,1.7230603085426681,1.2119815668202758
2016-06-30,1.696555589723448,1.709425624874545,1.7208708690067285,1.7172152983087425,1.2139016897081405
2016-07-01,1.7158209477330828,1.7288371294863214,1.7404123409046048,1.7367152591128163,1.2127496159754214
2016-07-04,1.735512664697969,1.7486782274034491,1.7603862823957424,1.756646770833915,1.2331029185867886
2016-07-05,1.738270729966324,1.7514572152971326,1.7631838766531194,1.7594384222842074,1.2361751152073723
2016-07-06,1.74691078329949,1.7601628118938253,1.7719477604761853,1.7681836893722929,1.2423195084485397
2016-07-07,1.7490707966327812,1.7623392110429983,1.7741387314319517,1.7703700061443142,1.2438556067588313
2016-07-08,1.7379734905021014,1.7511577209805633,1.7628823771100461,1.759137563203423,1.2392473118279557
2016-07-11,1.7503705579240645,1.7636488322962,1.7754571210894323,1.7716855952043256,1.2423195084485392
2016-07-12,1.7394233049445256,1.752618533684966,1.764352970502061,1.7606050326782343,1.2738095238095224
2016-07-13,1.726551930026128,1.7396495167861665,1.7512971211828268,1.7475769173285083,1.276497695852533
2016-07-14,1.7169997755031619,1.7300248998191614,1.741608063804222,1.7379084419905912,1.2745775729646682
2016-07-15,1.7184345942570642,1.7314706030780633,1.7430634465873454,1.7393607331677423,1.2761136712749601
2016-07-18,1.713652863212175,1.7266525979216722,1.738213183083798,1.7345207728667538,1.2715053763440847
2016-07-19,1.7033199142683861,1.71624126344373,1.7277321408261734,1.724061995028646,1.2649769585253443
2016-07-20,1.699700230176134,1.712594120503807,1.724060578899706,1.7203982324405462,1.2622887864823336
2016-07-21,1.718016253285203,1.731049088580356,1.742639109892368,1.7389372978726414,1.269201228878647
2016-07-22,1.6946645760560837,1.7075202660171278,1.7189527530588793,1.7153012569306831,1.258064516129031
2016-07-25,1.7096763685605174,1.7226459376649172,1.7341796967375505,1.7304958546790847,1.257680491551458
2016-07-26,1.71968423023014,1.7327297187634436,1.7443309925233312,1.7406255865113525,1.2738095238095226
2016-07-27,1.714680299395329,1.7276878282141805,1.739255344630441,1.7355607205952186,1.2503840245775717
2016-07-28,1.736363999679511,1.749536020594321,1.761249818832966,1.7575084728984653,1.2538402457757285
2016-07-29,1.7280241149548257,1.7411328696788824,1.7527904056781487,1.749067029704909,1.2496159754224259
2016-08-01,1.736363999679511,1.749536020594321,1.761249818832966,1.7575084728984653,1.2392473118279557
2016-08-02,1.7513757921839452,1.7646616922421108,1.7764767625116373,1.7727030706468674,1.2423195084485392
2016-08-03,1.7230201841200146,1.7360909791296193,1.7477147577852583,1.744002163788775,1.243855606758831
2016-08-04,1.7313600688447002,1.744494130045058,1.7561741709400758,1.7524436069823317,1.2476958525345607
2016-08-05,1.7263561380098886,1.7394522394957945,1.7510985230471852,1.7473787410661976,1.2526881720430092
2016-08-08,1.7497078152390078,1.7629810620590227,1.7747848798806736,1.7710147820081559,1.2630568356374792
2016-08-09,1.7563797230187563,1.7697035827913739,1.7815524104045275,1.7777679365630012,1.2688172043010735
2016-08-10,1.7480398382940712,1.7613004318759353,1.7730929972497105,1.769326493369445,1.2649769585253439
2016-08-11,1.7480398382940712,1.7613004318759353,1.7730929972497105,1.769326493369445,1.263440860215052
2016-08-12,1.7563797230187563,1.7697035827913736,1.7815524104045275,1.7777679365630012,1.285714285714284
2016-08-15,1.7513757921839452,1.7646616922421108,1.7764767625116373,1.7727030706468676,1.3237327188940073
2016-08-16,1.7445486275423507,1.7577827368726133,1.769551749962212,1.7657927685986279,1.3198924731182775
2016-08-17,1.736177447436045,1.7493480531694452,1.7610605928958534,1.7573196489257326,1.3168202764976937
2016-08-18,1.7418904482551278,1.7551043926930217,1.7668554732662478,1.7631022194852852,1.314900153609829
2016-08-19,1.7423749796732793,1.7555925997563575,1.767346949058533,1.7635926512570472,1.3133640552995371
2016-08-22,1.7317160295021812,1.7448527910126275,1.756535233277014,1.7528039023303446,1.304147465437786
2016-08-23,1.734142251610065,1.7472974183905785,1.7589962283499065,1.7552596696190736,1.3049155145929319
2016-08-24,1.7346273263657606,1.7477861729132056,1.7594882552669278,1.7557506513448415,1.2995391705069104
2016-08-25,1.7229863460560007,1.736056884370761,1.7476804347492327,1.7439679136636737,1.2926267281105972
2016-08-26,1.7249297920578965,1.738015073313301,1.7496517344993905,1.7459350258680175,1.2910906298003053
2016-08-29,1.7195868205091076,1.7326315700943087,1.7442321867121344,1.7405269905890177,1.2907066052227323
2016-08-30,1.7225034341976033,1.7355703091531256,1.7471906017284657,1.7434791211737621,1.2960829493087538
2016-08-31,1.7161867784445515,1.7292057353819013,1.7407834147545673,1.7370855447068345,1.301459293394775
2016-09-01,1.712296025563912,1.7252854673314426,1.736836899042761,1.7331474124056925,1.2876344086021485
2016-09-02,1.7152157488046604,1.7282273395315106,1.7397984681778962,1.7361026904090842,1.2933947772657428
2016-09-05,1.7298081550334135,1.7429304434481205,1.7546000148763257,1.750872794829438,1.2960829493087538
2016-09-06,1.730293544905047,1.7434195154771486,1.755092361425572,1.7513640955084502,1.3072196620583696
2016-09-07,1.729751989457708,1.742873851801535,1.7545430443274925,1.7508159453006493,1.3079877112135156
2016-09-08,1.727212717600019,1.7403153170807457,1.7519673792594836,1.7482457516052576,1.3060675883256507
2016-09-09,1.7175346706416499,1.7305638526609608,1.7421506251369432,1.7384498507840114,1.2995391705069104
2016-09-12,1.7079662323650946,1.7209228284121532,1.7324450506236455,1.728764893398028,1.273809523809522
2016-09-13,1.7103616969266169,1.7233364649176406,1.734874847328588,1.731189528592135,1.273809523809522
2016-09-14,1.7036567438270094,1.7165806481843267,1.728073797874587,1.7244029263099396,1.2661290322580627
2016-09-19,1.6955069964770104,1.7083690770217144,1.71980724717072,1.7161539358780666,1.274193548387095
2016-09-20,1.6979068648372042,1.7107871507329977,1.7222415107902114,1.7185830284978514,1.272657450076803
2016-09-21,1.701265493746808,1.7141712581311273,1.7256482760535194,1.7219825569187583,1.2776497695852518
2016-09-22,1.7113364099888608,1.7243185721327492,1.7358635301189527,1.7321761111669032,1.286098310291857
2016-09-23,1.7127729987905305,1.7257660588669634,1.737320708318423,1.7336301939464767,1.2830261136712733
2016-09-26,1.713251761333868,1.726248453292922,1.737806332555549,1.734114786593282,1.2615207373271873
2016-09-27,1.7108581158412604,1.7238366496557682,1.7353783809906793,1.7316919926196972,1.2680491551459276
2016-09-28,1.7008012871687155,1.7137035300916614,1.7251774163998315,1.7215126974916317,1.266129032258063
2016-09-29,1.6984032592699931,1.7112873108035518,1.7227450196195706,1.7190854677454326,1.2718894009216573
2016-09-30,1.7036807835219618,1.7166048702439016,1.7280981821099137,1.7244272587469014,1.275729646697387
2016-10-10,1.6528639947626715,1.6654025863899857,1.6765530798084995,1.6729916514511796,1.2903225806451597
2016-10-11,1.6499652928354296,1.6624818949706681,1.6736128332673665,1.6700576507471363,1.2933947772657435
2016-10-12,1.6470653172200471,1.6595599202010385,1.6706712947834108,1.6671223608446881,1.2903225806451597
2016-10-13,1.6514171962233442,1.6639448124672578,1.6750855455439395,1.6715272346054522,1.2903225806451597
2016-10-14,1.64658495863381,1.6590759176246324,1.6701840516286683,1.6666361527192621,1.2941628264208893
2016-10-17,1.6514207441217212,1.6639483872799177,1.6750891442913076,1.6715308257081587,1.2822580645161274
2016-10-18,1.6543200929043784,1.666869730461682,1.6780300469586809,1.6744654811446618,1.298387096774192
2016-10-19,1.6543200929043784,1.666869730461682,1.6780300469586809,1.6744654811446618,1.2976190476190461
2016-10-20,1.6644633693864201,1.6770899536265567,1.6883186983414933,1.684732276795476,1.2956989247311814
2016-10-21,1.6596405852665028,1.6722305839673706,1.6834267933843283,1.679850763497988,1.3022273425499218
2016-10-24,1.6639842465583672,1.6766071961827704,1.6878327086559994,1.6842473194766088,1.3179723502304133
2016-10-25,1.6688073893020148,1.6814669271861988,1.6927249773767417,1.6891291957649468,1.3145161290322567
2016-10-26,1.6750729477311632,1.6877800160102914,1.6990803346925243,1.695471052673234,1.3106758832565268
2016-10-27,1.6720439590035885,1.684728049437704,1.6960079340618543,1.6924051786088044,1.3087557603686621
2016-10-28,1.667479689779739,1.68012915576317,1.6913782490735148,1.6877853282577342,1.3068356374807972
2016-10-31,1.6722226269467975,1.6849080727521861,1.6961891626997818,1.6925860222706652,1.3041474654377865
2016-11-01,1.6775008045354387,1.6902262904854068,1.7015429878905128,1.6979284745647765,1.3122119815668187
2016-11-02,1.6894872340069316,1.702303648759686,1.713701208597126,1.7100608680950713,1.3033794162826406
2016-11-03,1.6890086257253434,1.7018214097657034,1.713215740832651,1.709576431588529,1.3133640552995376
2016-11-04,1.679914424127389,1.6926582197450024,1.7039911998263964,1.7003714858711552,1.309139784946235
2016-11-07,1.674162933944927,1.6868630988785431,1.6981572784575187,1.6945499572462042,1.310291858678954
2016-11-08,1.6770411510233425,1.6897631500514003,1.7010767465580188,1.6974632236483467,1.3172043010752674
2016-11-09,1.7091674575618885,1.7221331660781178,1.7336634919531262,1.7299807464458992,1.3122119815668187
2016-11-10,1.6843502267644803,1.6971276722879434,1.7084905770263374,1.7048613052409605,1.3256528417818725
2016-11-11,1.663273394918725,1.6758909520374865,1.6871116689881835,1.683527811481813,1.3371735791090615
2016-11-14,1.6219468475837997,1.6342509023805059,1.6451928236193185,1.6416980124821927,1.3390937019969265
2016-11-15,1.634521016212105,1.6469204583885249,1.6579472070450667,1.6544253023292408,1.3375576036866346
2016-11-16,1.6407960322950161,1.6532430766119433,1.664312157563069,1.6607767320613278,1.3379416282642076
2016-11-17,1.637902637381344,1.6503277324650891,1.6613772940963893,1.6578481029967085,1.3410138248847912
2016-11-18,1.6239117164729315,1.6362306767238552,1.6471858532926202,1.6436868084497553,1.3364055299539157
2016-11-21,1.6345484288696281,1.6469480789978932,1.657975012584749,1.6544530488028315,1.3425499231950833
2016-11-22,1.6374446387103716,1.6498662594257965,1.6609127313224405,1.6573845270731355,1.3559907834101372
2016-11-23,1.6384096152930372,1.6508385563005965,1.6618915380885977,1.6583612546029027,1.3582949308755747
2016-11-24,1.6224898457517283,1.6347980197211573,1.645743604115267,1.6422476229792307,1.3621351766513046
2016-11-25,1.6388531613018094,1.6512854670400963,1.662341441062708,1.6588102018678086,1.37711213517665
2016-11-28,1.6461653895730946,1.6586531657218144,1.6697584692436904,1.6662114743803254,1.3832565284178173
2016-11-29,1.6020617571219846,1.6142149640391537,1.625022737174418,1.6215707724694748,1.3940092165898603
2016-11-30,1.5859100617706368,1.5979407422653409,1.6086395533969051,1.6052223907724872,1.3813364055299526
2016-12-01,1.6009005933525664,1.6130449917057137,1.623844931438466,1.620395468694718,1.3943932411674334
2016-12-02,1.5832646738444138,1.5952752864817457,1.6059562513895709,1.6025447887862112,1.379032258064515
2016-12-05,1.5515200187297389,1.563289817078603,1.5737566273015595,1.5704135649508988,1.3513824884792616
2016-12-06,1.5487085511458563,1.5604570217605453,1.5709048653589703,1.567567860881438,1.3490783410138236
2016-12-07,1.5463495129872185,1.5580800879878713,1.5685120171253695,1.5651800956706514,1.3552227342549912
2016-12-08,1.5572052287594296,1.5690181549924411,1.5795233185809616,1.576168006300312,1.3582949308755747
2016-12-09,1.5299417395592179,1.5415478455344827,1.5518690851232935,1.5485725175208902,1.3659754224270342
2016-12-12,1.5476367952658636,1.5593771355629065,1.5698177489192033,1.5664830537555623,1.3298771121351756
2016-12-13,1.546275637134583,1.558005651714566,1.568437082473364,1.5651053201990488,1.3279569892473106
2016-12-14,1.5533362418888519,1.5651198180685406,1.5755988808328107,1.5722519050635733,1.3187403993855595
2016-12-15,1.545266105826306,1.5569884621229397,1.567413082416845,1.5640834953810494,1.303763440860214
2016-12-16,1.5506038125821826,1.562366660610411,1.5728272899554179,1.5694862017554225,1.303763440860214
2016-12-19,1.5506038125821826,1.562366660610411,1.5728272899554179,1.5694862017554225,1.299923195084484
2016-12-20,1.561279226093936,1.5731230575853536,1.5836557050325637,1.5802916145041692,1.29032258064516
2016-12-21,1.61999400040858,1.632283240947538,1.6432119879568654,1.639721384622275,1.3045314900153597
2016-12-22,1.632003840609303,1.6443841875443488,1.6553939549186547,1.651877473964615,1.302227342549922
2016-12-23,1.6293349872313647,1.6416950883006132,1.6526868511493684,1.6491761207774285,1.2918586789554518
2016-12-26,1.7227448554592069,1.7358135618313608,1.7474354830743934,1.7437234823289598,1.2964669738863273
2016-12-27,1.7147382953253918,1.7277462641001538,1.7393141717665341,1.7356194227674,1.2945468509984626
2016-12-28,1.6973907483687927,1.710267119015872,1.7217179972661725,1.718060627050687,1.2876344086021494
2016-12-29,1.676039921345286,1.6887543250659869,1.700061167111881,1.6964498015531941,1.2884024577572952
2016-12-30,1.6827120547901315,1.6954770731753257,1.7068289265350969,1.7032031845211604,1.289554531490014
2017-01-03,1.6573579476997173,1.6699306303598371,1.681111440726876,1.6775403292428877,1.3041474654377867
2017-01-04,1.6280005605423955,1.6403505386787451,1.6513332992647252,1.647825444183835,1.3156682027649758
2017-01-05,1.6053153068299195,1.6174931951069922,1.6283229172257905,1.6248639420927489,1.312980030721965
2017-01-06,1.6024102464015233,1.6145660969510638,1.625376221052548,1.6219235054572676,1.3087557603686624
2017-01-09,1.6077518402186592,1.6199482119869595,1.6307943713623023,1.6273301462273662,1.313364055299538
2017-01-10,1.624032871512013,1.6363527508425237,1.6473087447431864,1.6438094388473903,1.3099078341013815
2017-01-11,1.6674489549609557,1.6800981877906949,1.6913470737588774,1.6877542191674542,1.3003072196620573
2017-01-12,1.7081515331943393,1.721109534929605,1.7326330072110874,1.7289524507175138,1.293778801843317
2017-01-13,1.6810164810387505,1.6937686368369984,1.7051090515762808,1.701486963017474,1.2960829493087547
2017-01-16,1.6850867388620885,1.697869771550889,1.7092376449215014,1.7056067861724797,1.2945468509984628
2017-01-17,1.6945840071165448,1.7074390858833015,1.7188710293936837,1.7152197068674937,1.2964669738863275
2017-01-18,1.6728759653920735,1.685566367409216,1.6968518648858384,1.6932473167074618,1.3049155145929328
2017-01-19,1.6484544184520433,1.66095955912587,1.6720803048145123,1.6685283777774258,1.300307219662057
2017-01-20,1.6499405539853849,1.6624569684522243,1.6735877398565555,1.6700326106411603,1.311443932411673
2017-01-23,1.6563721063697354,1.6689373104581848,1.6801114701768356,1.6765424828865378,1.290706605222733
2017-01-24,1.6543950863248331,1.6669452927806518,1.6781061151956473,1.6745413877932007,1.2914746543778788
2017-01-25,1.6415406157250734,1.653993308436297,1.6650674124701823,1.661530382613485,1.2953149001536084
2017-01-26,1.6365868907436323,1.6490020046009555,1.6600426899881902,1.656516333929627,1.30069124423963
2017-02-03,1.6529465628055906,1.665485780792347,1.6766368312285114,1.673075224961714,1.2930107526881707
2017-02-06,1.6662987115552543,1.6789392186626217,1.6901803448988688,1.6865899687385177,1.2926267281105976
2017-02-07,1.6766629538189077,1.689382083850897,1.700693128976729,1.6970804209691015,1.2903225806451597
2017-02-08,1.676495287523526,1.689213145642512,1.7005230596638314,1.6969107129270047,1.299155145929338
2017-02-09,1.6851957930231076,1.6979796529944882,1.7093482620624771,1.7057171683343022,1.3037634408602137
2017-02-10,1.6714190098976633,1.6840983594809567,1.6953740280952512,1.6917726192209124,1.310675883256527
2017-02-13,1.674870317587717,1.6875758487188224,1.698874800424651,1.6952659550128135,1.3175883256528405
2017-02-14,1.675363107677482,1.6880723771038812,1.6993746532530216,1.6957647460256897,1.3191244239631323
2017-02-15,1.6689573075598916,1.6816179827208368,1.6928770442847012,1.6892809396438266,1.3145161290322567
2017-02-16,1.677835395934056,1.690563420087361,1.701882374701288,1.6982671404309975,1.3202764976958512
2017-02-17,1.7080538994861263,1.7210111605741267,1.7325339742024932,1.7288536280804065,1.3125960061443918
2017-02-20,1.7173080614802458,1.730335524447206,1.7419207681803703,1.7382204821025138,1.3341013824884778
2017-02-21,1.7173080614802458,1.730335524447206,1.7419207681803703,1.7382204821025138,1.3344854070660506
2017-02-22,1.7252402003323484,1.7383278363384171,1.7499665915899794,1.746249214121463,1.3383256528417802
2017-02-23,1.7252402003323484,1.7383278363384171,1.7499665915899794,1.746249214121463,1.3325652841781859
2017-02-24,1.7418116898999785,1.7550250368786398,1.7667755861349987,1.763022502054773,1.331413210445467
2017-02-27,1.7463309850953947,1.7595786153527033,1.7713596525206463,1.767596830708753,1.3210445468509968
2017-02-28,1.7425810608827055,1.755800244293519,1.7675559838535608,1.7638012420086044,1.3229646697388615
2017-03-01,1.7314729421036485,1.7446078595581829,1.7562886619148428,1.7525578547489293,1.3245007680491534
2017-03-02,1.7325801243393544,1.745723440855127,1.7574117124459596,1.753678519632937,1.3198924731182777
2017-03-03,1.7272491085721564,1.7403519841140342,1.7520042917922798,1.748282585726374,1.3149001536098293
2017-03-06,1.739243894048352,1.7524377617814928,1.7641709882630594,1.7604234370161405,1.3214285714285696
2017-03-07,1.733912878281154,1.7470663050404,1.7587635676093796,1.7550275031095777,1.3233486943164345
2017-03-08,1.723250846746758,1.7363233915582148,1.74794872630202,1.7442356352964519,1.3248847926267262
2017-03-09,1.723250846746758,1.7363233915582148,1.74794872630202,1.7442356352964519,1.3129800307219643
2017-03-10,1.712544648140454,1.7255359759536395,1.7370890849139107,1.7333990625694282,1.3141321044546832
2017-03-13,1.726805242979988,1.7399047513667851,1.7515540646544578,1.7478333149863632,1.3283410138248828
2017-03-14,1.7222309244555378,1.7352957321578666,1.7469141863374924,1.7432032929599093,1.325268817204299
2017-03-15,1.7222309244555378,1.7352957321578666,1.7469141863374924,1.7432032929599093,1.3275729646697367
2017-03-16,1.7430833328431867,1.756306326478567,1.768065454448186,1.7643096303571348,1.335637480798769
2017-03-17,1.7451116479941313,1.7583500283857418,1.770122839704271,1.766362645199732,1.3206605222734233
2017-03-20,1.751194825852063,1.7644793531034266,1.7762932025441989,1.772519900607836,1.3214285714285692
2017-03-21,1.7435974513364358,1.7568243450639323,1.7685869413617945,1.7648300094989082,1.3306451612903205
2017-03-22,1.7562735505827929,1.7695966049335354,1.7814447162899063,1.7776604712182749,1.3237327188940073
2017-03-23,1.7577919427014526,1.7711265155429883,1.7829848702232984,1.7791973534700487,1.3275729646697367
2017-03-24,1.75475581412104,1.768067354954789,1.7799052274103904,1.776124252607632,1.3402457757296449
2017-03-27,1.7684243051361912,1.781839534856348,1.7937696172091875,1.789959190889754,1.3341013824884773
2017-03-28,1.764887456525919,1.7782758557866356,1.7901820779747692,1.7863792725079748,1.3321812596006124
2017-03-29,1.7602881332745512,1.7736416421654653,1.7855168365595355,1.7817239412609727,1.3294930875576019
2017-03-30,1.7590244662729184,1.772368389012439,1.784235058500268,1.7804448860267579,1.316820276497694
2017-03-31,1.7444922957541409,1.7577259777526382,1.7694946108186926,1.7657357508332898,1.326420890937018
2017-04-05,1.743620049606264,1.7568471147637619,1.7686098635132834,1.7648528829578733,1.3483102918586771
2017-04-06,1.7439214111002248,1.7571507623797007,1.7689155441636193,1.7651579142641773,1.3467741935483852
2017-04-07,1.7564047426041636,1.769728792174831,1.7815777885742394,1.777793260822976,1.3494623655913958
2017-04-10,1.7509218189663782,1.764204275193228,1.7760162828844723,1.772243569196427,1.3460061443932392
2017-04-11,1.753914847716748,1.7672200089969772,1.7790522081543603,1.7752730453830874,1.3494623655913958
2017-04-12,1.767876358942354,1.7812874319541672,1.7932138177715093,1.789404572112505,1.3444700460829473
2017-04-13,1.7733504307082562,1.7868030299137723,1.7987663447230893,1.7949453040740078,1.349462365591396
2017-04-14,1.7763339855864195,1.7898092179767187,1.8017926603398684,1.7979651910209251,1.3383256528417802
2017-04-17,1.7728546325541412,1.7863034706452499,1.7982634407183564,1.7944434683662498,1.3337173579109047
