date,hs300_benchmark,baseline_k25_nav,mh_20_25_30_thr01_nav,mh_20_25_30_thr02_nav,mh_20_25_30_thr03_nav,mh_20_25_30_thr04_nav,mh_20_25_30_thr05_nav,mh_15_25_60_thr01_nav,mh_15_25_60_thr02_nav,mh_15_25_60_thr03_nav,mh_15_25_60_thr04_nav,mh_15_25_60_thr05_nav,mh_20_60_120_thr01_nav,mh_20_60_120_thr02_nav,mh_20_60_120_thr03_nav,mh_20_60_120_thr04_nav,mh_20_60_120_thr05_nav,mh_10_20_25_thr01_nav,mh_10_20_25_thr02_nav,mh_10_20_25_thr03_nav,mh_10_20_25_thr04_nav,mh_10_20_25_thr05_nav,mh_25_60_thr01_nav,mh_25_60_thr02_nav,mh_25_60_thr03_nav,mh_25_60_thr04_nav,mh_25_60_thr05_nav,mh_30_60_120_thr01_nav,mh_30_60_120_thr02_nav,mh_30_60_120_thr03_nav,mh_30_60_120_thr04_nav,mh_30_60_120_thr05_nav
2026-01-13,1.6010464355788079,6.279820668734108,4.837276141389908,4.476889931852328,4.979174954971031,5.966892606697665,3.4557813359617517,3.674372204701098,3.4645845791442125,4.341549487621043,3.6537462504843314,2.8653534372968834,4.017062091388064,3.2728837693565898,3.113548075661284,2.713326555095766,2.1722284193655126,4.91945961900797,5.347535918273152,6.405191107448964,6.237590644039305,4.27942206142874,2.564396236221389,2.2843850132899526,2.3494835107342316,2.194567394747513,1.8875316669008617,3.5225624809502025,3.19886195487968,2.8885387365872073,2.864849793027826,2.4589358069217786
2026-01-14,1.591236102027467,6.324101455500823,4.871385139822785,4.508457745474363,5.014284521961211,6.0089668494372,3.480149024869174,3.700281239477836,3.4890143422022803,4.372162977597858,3.6795098458403106,2.885557852559874,4.045387529211954,3.295961795935386,3.1355025813229984,2.73245898593298,2.1875454146302693,4.884426555471137,5.309454384913979,6.359577669305108,6.297650253391545,4.320627140750252,2.582478517374232,2.3004928563323817,2.3660503816432548,2.210041908428425,1.9008411850649063,3.5474010625466463,3.2214180327666524,2.9089066379349373,2.8850506569530223,2.476274456842381
2026-01-15,1.5941792020928691,6.290390208695569,4.905494138255664,4.540025559096399,5.049394088951392,6.051041092176735,3.461597747107117,3.7261902742545754,3.513444105260349,4.4027764675746734,3.70527344119629,2.870176101709898,4.073712967035845,3.319039822514183,3.157457086984713,2.7515914167701943,2.2028624098950265,4.863131112787026,5.286305878072128,6.331850766215504,6.270820992485813,4.301466931700363,2.6005607985270753,2.316600699374811,2.3826172525522784,2.225516422109337,1.914150703228951,3.5722396441430906,3.243974110653625,2.9292745392826682,2.905251520878219,2.4936131067629836
2026-01-16,1.5889470241988208,6.285290064612304,4.905494138255664,4.540025559096399,5.049394088951392,6.051041092176735,3.4584823091347205,3.7261902742545754,3.513444105260349,4.4027764675746734,3.70527344119629,2.8678490105156462,4.073712967035845,3.319039822514183,3.157457086984713,2.7515914167701943,2.2028624098950265,4.863131112787026,5.286305878072128,6.331850766215504,6.270820992485813,4.2975956114618326,2.6005607985270753,2.316600699374811,2.3826172525522784,2.225516422109337,1.914150703228951,3.5722396441430906,3.243974110653625,2.9292745392826682,2.905251520878219,2.4936131067629836
2026-01-19,1.54937867887508,6.361297630372859,4.846578595507966,4.485499335567428,4.988750291422899,5.9783674001720835,3.4169455430958076,3.681438305094754,3.471247241796413,4.349898621251083,3.6607726855814167,2.902529704647072,4.02478721079458,3.2791777766053527,3.1195356681144792,2.718544490778643,2.1764057817104465,4.789281540208145,5.206030142015915,6.235697801824154,6.175594801936253,4.232334035809712,2.5693277674448916,2.2887780613924336,2.3540017482548743,2.198787716660489,1.8911615354910558,3.529336639567415,3.205013612485218,2.894093618772952,2.8703591195528797,2.4636645296273976
2026-01-20,1.5448005232177877,6.39995112786703,4.7566548723667434,4.402275099654789,4.8961887057215145,5.867444396586038,3.3535473212469413,3.6131326679560796,3.4068415028251424,4.269190329494025,3.679702121865572,2.9201665031722115,3.950111056531597,3.2183357065339804,3.0616556077335964,2.6681044458441705,2.1360246123760875,4.695720489313254,5.104327695210851,6.113880273557424,6.207528095358279,4.254218950374244,2.5216562989510325,2.2463119297351204,2.3103254522219943,2.157991271501721,1.8560728057858475,3.4638531062677,3.145547588965019,2.840396424310754,2.8171022964773624,2.4179535434730823
2026-01-21,1.546762589928056,6.549761529193812,4.781461416681564,4.425233509561724,5.006289236071763,5.999385540747784,3.428958495287778,3.694381134238212,3.4834511024187944,4.36519155569149,3.7658367876819057,2.988521918243491,3.970711374948972,3.2351197258640143,3.077622520942116,2.6820189409985082,2.1471642452959108,4.7202092532731665,5.219108644251368,6.251363018009243,6.352834247957421,4.353801937111828,2.578360750630176,2.2968247162433113,2.362277709959543,2.206517992542089,1.8978102903004648,3.481917529246932,3.1619520092464537,2.8552094434727397,2.8317938338775055,2.430563470688066
2026-01-22,1.5457815565729218,6.53158352668434,4.831074505311204,4.408980198745625,4.992394938105215,5.982735034476844,3.4194418715367623,3.729355088143129,3.473783241596817,4.353076540098938,3.7553852024949306,2.9802276683403,4.011912011783721,3.2686877645240817,3.1095563473591548,2.709847931307183,2.169443511135557,4.7691867811929916,5.204623693981112,6.234013181359088,6.335202791241494,4.341718531909089,2.602769566820545,2.290450181037779,2.355721518570236,2.200394091782215,1.8925431672050947,3.5180463752053956,3.194760849809322,2.884835481796711,2.8611769086777907,2.4557833251180328
2026-01-23,1.5382603008502271,6.542459158253611,4.798821593130858,4.379983638631716,4.959561431623074,6.110477795874436,3.4924534531280322,3.738929812374562,3.479567380547619,4.36032477576025,3.8355698125627082,3.043861192097146,4.022212170992408,3.2770797741890982,3.1175398039634143,2.7168051788843512,2.1750133275954684,4.737347039898095,5.170394421675526,6.19301391853282,6.29353803424796,4.434422472712255,2.609451902037029,2.2942639717050755,2.3596439914607847,2.204057931546593,1.93295256004127,3.527078586695011,3.202963059950039,2.8922419913777033,2.868522677377862,2.4620882887255244
2026-01-26,1.5408763897972515,6.68777955611552,4.760431020385812,4.344943769522662,4.919884940170089,6.251829717007219,3.5732433719458,3.7078119586224045,3.556855156274976,4.457175839846947,3.9242969431989896,3.1142739554746592,3.988736653564174,3.249805742777793,3.09159356999957,2.6941941242585528,2.1569114241007554,4.69944826357891,5.129031266302122,6.143469807184558,6.433329422925134,4.537002689279847,2.5877343125834553,2.345223915833702,2.4120561495434156,2.253014228831075,1.9776669943208345,3.497723899353759,3.176305876992708,2.8681708352394764,2.8446489291026293,2.441597157001176
2026-01-27,1.5402223675604956,6.69267723429649,4.7986527638335446,4.379829544643097,4.919056792565916,6.256408134961819,3.5758601741222527,3.7413234934324198,3.559459956828821,4.460439974478838,3.9271708333075206,3.1165546394405874,4.02478721079458,3.279177776605352,3.1195356681144784,2.7185444907786427,2.1764057817104456,4.748175261703576,5.182212466067927,6.142435697675087,6.438040759009297,4.540325283706269,2.6111224858411495,2.3642904802877163,2.4138225766027666,2.254664184326374,1.979115304093314,3.5293366395674144,3.2050136124852178,2.894093618772951,2.870359119552879,2.4636645296273967
2026-01-28,1.5451275343361657,6.6438729301932655,4.767951210642031,4.351807602578842,4.883186073688995,6.414792419922258,3.6663849679943072,3.7173866828538378,3.5335036825166344,4.427913578639352,4.026589242550206,3.1954518704811177,3.9990368127728617,3.25819775244281,3.0995770266038294,2.701151371835721,2.1624812405606666,4.71307886451966,5.143907859145034,6.297934710032548,6.601023170029398,4.655266022551148,2.5944166477999393,2.349163861731813,2.3962205128910936,2.2382227345671315,2.0292176560388997,3.5067561108433747,3.184508087133425,2.875577344820469,2.8519946978027004,2.4479021206086675
2026-01-29,1.5591890124264207,6.931655537421552,4.722976310139622,4.310758081456486,4.837124191321423,6.354919339382953,3.828642004875757,3.7030245965066886,3.6865591236862185,4.6197108221494405,4.204787234560938,3.3368676128343244,3.983586573959831,3.245609737945285,3.08760184169744,2.6907155004699685,2.154126515870799,4.668621561240494,5.095386652878862,6.2391523321407885,6.893153557128571,4.861286306102347,2.584393144975213,2.3400878905982707,2.50001397702552,2.3351724476153937,2.119021331029557,3.493207793608951,3.1722047719223494,2.86446758044898,2.8409760447525936,2.43844467519743
2026-01-30,1.5405493786788735,6.514731363631747,4.698852140564561,4.288739453344619,4.812416973545093,6.322459478966127,3.5983574219212002,3.7748350282424354,3.4648205204806293,4.341845151059134,3.9518783249552905,3.136162201981722,4.060837768024986,3.308549810432911,3.1474777662293874,2.742894857298733,2.195900139320136,4.644775026591706,5.069360273834645,5.858603244231213,6.478545194653432,4.568890389169443,2.6345106590988436,2.3854677462659812,2.3496435126815793,2.1947168467675593,1.9915667550032496,3.56094937978107,3.2337213479777276,2.920016402306426,2.8960693100031283,2.485731902253618
2026-02-02,1.5042511445389126,5.993505513410397,4.591633609119849,4.190878883958548,4.702607116761406,5.8113818216167985,3.3104626796895538,3.6838751480438225,3.3782876716022643,3.994465987733411,3.6356993415216796,2.8852464360170114,3.9629862555424564,3.228825718615251,3.0716349284889204,2.6768010053156313,2.142986882950976,4.538790428152649,4.953687478082572,5.389872411501732,5.9602145009073375,4.203345956906708,2.571028474542245,2.327986595753548,2.2909618736763067,2.019123550497883,1.832226942322092,3.475143370629719,3.1558003516409148,2.849654561286994,2.8262845073524505,2.4258347479824467
2026-02-03,1.5251798561151062,6.242246880700905,4.777890770311287,4.360879644096047,4.8933658589282345,6.052564724831254,3.4478528950597944,3.871109552494934,3.549990472277489,4.201267813050585,3.823927070194309,3.0346216544543476,4.029937290398925,3.283373781437861,3.1235273964166086,2.722023114567228,2.1791906899404014,4.769476238228169,5.205460594033104,5.668917334239381,6.268787221730261,4.420961933359449,2.701702008772467,2.44630743082787,2.407400912677333,2.12365778287491,1.9270851479573634,3.5338527453122226,3.2091147175555763,2.897796873563448,2.8740320039029146,2.4668170114311434
2026-02-04,1.5392413342053612,6.455472738456568,4.760174168706208,4.344709335686692,4.875221071280676,6.259311322609025,3.5656264155588624,3.8563693073523817,3.6708857350293376,4.344342387508185,3.954151269809826,3.137965983159642,4.004186892377207,3.262393757275319,3.1035687549059596,2.7046299956243063,2.1652661487906224,4.751315230899468,5.1856394641489105,5.647331473631096,6.4822713660469375,4.571518211953212,2.681754298413767,2.529616662762794,2.489385179440857,2.1959791503998654,1.9927122157274992,3.511272216588183,3.1886091922037836,2.879280599610966,2.855667582152736,2.4510546024124142
2026-02-05,1.5300850228907767,6.2919919160011295,4.701141569094293,4.2908290620761464,4.814761734432776,6.100798165713653,3.475329149564402,3.790575431002505,3.5779228423929084,4.2343246250123485,3.8540148541061665,3.0584989509920213,3.9398108973229107,3.209943696868964,3.0536721511293368,2.6611471982670025,2.130454795916175,4.692392494101392,5.121330519272204,5.577296923225299,6.3181118850553,4.455747363335421,2.6386392775389473,2.4867075317572027,2.426343051771571,2.1403673474928953,1.942248021214919,3.454820894778084,3.1373453788243015,2.832989914729761,2.8097565277772905,2.411648579865591
2026-02-06,1.5202746893394359,6.212587133482366,4.7091914690413725,4.298176372113947,4.823006189457489,6.023806243599544,3.431470581564578,3.73936999810352,3.532769544524451,4.1808875528654665,3.8053772818715093,3.0199007697992304,3.91148545949902,3.186865670290167,3.0317176454676225,2.6420147674297887,2.115137800651418,4.700427412755674,5.1300999208463,5.5019553534403665,6.238377469172439,4.399515941701766,2.602994909307786,2.453115551337724,2.3957226624077714,2.1133559644512667,1.9177368991758292,3.4299823131816396,3.1147893009373293,2.8126220133820303,2.789555663852094,2.394309929944989
2026-02-09,1.5457815565729218,6.38630203488784,4.867506168000599,4.442673469524046,4.985147138276859,6.192242498127538,3.5274205555359117,3.843929383200632,3.6315520162917854,4.29779254806773,3.9117823471249604,3.10434252541706,4.037662409805441,3.2896677886866246,3.1295149888698046,2.7272410502501048,2.183368052285335,4.858447479623245,5.302564818470194,5.655799736017979,6.412813513883489,4.522534172532783,2.6757792412316577,2.521708991877205,2.4627112964749043,2.1724491272691764,1.9713602076629706,3.540626903929435,3.215266375161115,2.9033517557491932,2.8795413304279687,2.4715457341367633
2026-02-10,1.5477436232831896,6.637324191338204,5.063387066712861,4.621458013777219,5.185762210544891,6.435636884527063,3.666070545736934,3.995020176862239,3.7742950330503473,4.466723041410927,3.8971847826240746,3.092758077146076,4.029937290398925,3.2833737814378616,3.1235273964166095,2.722023114567228,2.179190689940401,5.053963833544136,5.515953590106536,5.878108521044237,6.664877739530052,4.505657470704133,2.7809543287313967,2.620828141836483,2.4535212179359553,2.1643422175676403,1.964003699751177,3.5338527453122226,3.2091147175555768,2.8977968735634483,2.874032003902915,2.4668170114311443
2026-02-11,1.5444735120994093,6.813193936736673,5.197552065830849,4.743913181073913,5.323169794290119,6.606162504148872,3.7632107297787183,4.100876567346135,3.874302850566255,4.585078182942748,3.996848416381179,3.171849915355623,3.965561295344629,3.2309237210315063,3.073630792639986,2.678540317209924,2.1443793370659536,5.187879144448857,5.66211028300814,6.033861264050179,6.841477573645846,4.620881721295828,2.8546415128525253,2.6902724487213927,2.516265699842458,2.2196914560893664,2.014229633687469,3.477401423502123,3.1578509041760947,2.8515061886822433,2.8281209495274693,2.4274109888843207
2026-02-12,1.5457815565729214,6.725259064037438,5.130469566271855,4.682685597425566,5.254466002417504,6.520899694337968,3.714640637757826,4.0479483721041865,3.824298941808301,4.525900612176837,3.9452628663504457,3.130912255116134,3.9104651747559274,3.186034397758197,3.0309268422571636,2.6413256156008615,2.1145860811448802,5.120921488996497,5.589031936557337,5.955984892547208,6.753177656587948,4.561242050138164,2.8177979207919606,2.6555502952789376,2.4837893743411352,2.191042882830598,1.9882328650544348,3.4290876253042453,3.113976829042802,2.8118883597974644,2.7888280269700694,2.393685390261267
2026-02-13,1.527468933943752,6.7991243571047955,5.186818865901411,4.734116767690178,5.312177187590501,6.592520454579128,3.7554395150553757,4.092408056107423,3.8663022251649823,4.575609771620202,3.9885947283762615,3.1652998897173052,3.9534148445623476,3.2210274533821104,3.0642163107129172,2.670335991086018,2.1378111374754467,5.177165919576479,5.650417747576011,6.0214010446097035,6.827349586916583,4.611339373910602,2.848746538122835,2.6847169041706,2.511069487762246,2.2151076843679633,2.0100701507061833,3.4667501985947213,3.14817845739526,2.842772070862186,2.8194584603206825,2.4199758678739696
2026-02-24,1.5421844342707631,6.770985197841041,5.165352466042533,4.7145239409227075,5.290191974191265,6.565236355439638,3.7398970856086904,4.07547103363,3.8503009743624372,4.556672948975112,3.9720873523664273,3.152199838440669,3.9370530655884735,3.2076967655253816,3.051534608444059,2.659284419472625,2.1289634969685642,5.155739469831724,5.627032676711755,5.996480605728753,6.799093613458056,4.59225467914015,2.8369565886634547,2.6736058150690147,2.500677063601823,2.2059401409251578,2.0017511847436125,3.4524025516269212,3.135149265641943,2.831006847599435,2.8077897238061635,2.4099604478310357
2026-02-25,1.5533028122956158,6.848367885816367,5.224385065654447,4.768404214533253,5.350651311039164,6.640267628073233,3.782638766587075,4.122047845442914,3.894304414069436,4.608749211249113,4.0174826363934715,3.188224979451419,3.982047957766627,3.244356157131386,3.086409289683419,2.689676241409455,2.1532945083624906,5.214662206629801,5.69134162158846,6.065011812651367,6.8767975404690045,4.644737589758894,2.8693789496767512,2.7041613100983746,2.5292562300429866,2.2311508853928737,2.0246283411406822,3.4918585807883713,3.1709795429635648,2.8633612115719997,2.839878749221091,2.4375028529491045
2026-02-26,1.5483976455199455,6.816711331644641,5.200235365813208,4.746362284419847,5.325917945965022,6.609573016541307,3.7651535334595536,4.102993695155813,3.8763030069165723,4.587445285773384,3.998911838382407,3.1734874217652025,3.963640956421018,3.2293591332925655,3.0721423746309533,2.677243223344388,2.143340912792248,5.190557450666951,5.665033416866171,6.0369763189102965,6.845009570328161,4.623267308142134,2.856115256534948,2.6916613348590905,2.5175647528625102,2.2208373990197168,2.0152695044327897,3.475717477949596,3.1563217022410828,2.8501253354014047,2.826751420642257,2.426235505400803
2026-02-27,1.545127534336165,6.823746121460579,5.2056019657779276,4.751260491111714,5.3314142493148315,6.6163940413261795,3.7690391408212247,4.107227950775168,3.8803033196172083,4.592179491434657,4.003038682384865,3.1767624345843615,3.9677314011644866,3.2326918052567475,3.0753128001981676,2.680006116247736,2.1455528229189684,5.19591406310314,5.670879684582235,6.043206428630533,6.852073563692792,4.628038481834747,2.859062743899793,2.6944391071344866,2.5201628589026157,2.223129284880418,2.017349245923432,3.4793043896915457,3.159579000179412,2.8530666412170924,2.8296686047708866,2.4287393604115364
2026-03-02,1.5497056899934576,6.728776458945407,5.133152866254214,4.6851347007715,5.257214154092409,6.524310206730403,3.7165834414386616,4.050065499913864,3.8262990981586187,4.528267715007474,3.947326288351674,3.132549761525713,3.9125103971276616,3.1877007337402876,3.0325120550407707,2.6427070620525357,2.1156920362082405,5.1235997952145915,5.591955070415369,5.959099947407325,6.7567096532702635,4.56362763698447,2.8192716644743836,2.656939181416636,2.4850884273611875,2.1921888257609483,1.9892727357997555,3.43088108117522,3.115605478011967,2.813359012705308,2.7902866190343847,2.3949373177666335
2026-03-03,1.5297580117723981,6.450902261215827,4.921172167647794,4.491655536442725,5.04011017177495,6.254879727727946,3.563101950652643,3.8828124029493085,3.668286746483485,4.341266591387197,3.7843159502545585,3.0031867551689273,3.7509378297606544,3.0560601911550904,2.907280245135794,2.5335727923702827,2.0283215862027775,4.912013603985134,5.361027495630835,5.7130106134579375,6.47768191536731,4.375166276126251,2.7028459135630003,2.5472171765384792,2.382463238777009,2.101659334263241,1.9071229469193685,3.2891980673681935,2.98694220944796,2.6971774329856433,2.6750578459535084,2.2960350448426587
2026-03-04,1.5075212557226927,6.3173279504279884,4.762857468688567,4.347158439032626,4.87796922295558,6.053659496574211,3.448476533483337,3.7579018621783105,3.5502775218147136,4.201607524379647,3.6625740521820287,2.9065738770037326,3.630269709828332,2.9577463682117147,2.813752690902963,2.452067451721511,1.96307023746452,4.753993537117563,5.188562598006942,5.529222376710925,6.269294111110673,4.284572775209433,2.615895036300068,2.465272894414286,2.305819110593888,2.0340487013725475,1.8676334890253943,3.1833841709806667,2.890851920267245,2.610408911422855,2.5890009141589294,2.222171322026019
2026-03-05,1.5219097449313257,6.309963487972116,4.921172167647794,4.338182831705765,4.867897647025741,6.041160465012835,3.441356440743555,3.882812402949308,3.542947239888233,4.192932437007215,3.6550119108524735,2.900572654330951,3.7509378297606544,3.0560601911550904,2.907280245135794,2.533572792370282,2.0283215862027775,4.744177934621811,5.177849737842382,5.517806154005389,6.256349857307389,4.2795780091326865,2.702845913563,2.5472171765384792,2.3010582703361155,2.0298489873102983,1.8654562842294447,3.2891980673681935,2.9869422094479594,2.6971774329856433,2.675057845953508,2.2960350448426587
2026-03-06,1.52616088947024,6.287097267504606,4.907755667735994,4.322462004596823,4.8502572246964615,6.019268340385506,3.4185061352997264,3.872226763900918,3.5301082095441645,4.177737972301875,3.6417667774496834,2.8900614788031707,3.740711717901983,3.047728511244635,2.8993541812177575,2.5266655601119115,2.022791810885976,4.726985851213255,5.159086102541033,5.53578131785003,6.2767309491065015,4.293519440519188,2.695477195150887,2.5402727458499883,2.2927196316390157,2.0224931643252586,1.8586961920753458,3.280230788013318,2.978798964602136,2.6898241684464237,2.667764885631933,2.2897754073158247
2026-03-09,1.513734466971875,6.27912804068124,4.7387077688473305,4.173574576335697,4.683189862664817,6.0098012675667825,3.4134711476774187,3.7388477118912093,3.4085134489092375,4.033835570850252,3.5163259316435984,2.886398173707336,3.611862708482724,2.942749344372895,2.7994857758504974,2.439634433656444,1.9531166418942776,4.564164578044073,4.981381113771167,5.532053518982791,6.272504194258619,4.290628181636684,2.602631343158265,2.4527729191750027,2.213746784841171,1.9528282822298562,1.7946733051968622,3.1672430681418917,2.8761940795447636,2.5971730352522604,2.575873585580095,2.210903974477718
2026-03-10,1.5313930673642886,6.26564764677338,4.765111388094106,4.196829328345525,4.709284141532797,6.043892169396794,3.4328342355091337,3.7790731402750897,3.4275053546549694,4.056311710699395,3.535918558067419,2.9050954898123225,3.650721933545675,2.974409728032626,2.829604818739036,2.4658819162382515,1.974129788098123,4.551917851691023,4.968014897387544,5.522180178308853,6.261309333150331,4.282970476663814,2.630632473124294,2.4664395315545318,2.2260815668254037,1.9637092516699437,1.804673050472207,3.201318729690417,2.9071384099588915,2.6251154405012938,2.6035868348020776,2.2346905970796866
2026-03-11,1.5405493786788733,6.312177350816929,4.803496829640629,4.230636963412871,4.71547378114927,6.051835948808926,3.437346175358653,3.833712543995702,3.432010290498985,4.061643117109953,3.5405659866212864,2.908913797137377,3.683445491493423,3.0010711037460833,2.8549682232767526,2.487985059465037,1.9918250691118877,4.588126636887751,4.970067509194326,5.524461752029402,6.263896289455534,4.284740051826144,2.668667246309215,2.502350795720444,2.2290074133535422,1.9662902495910872,1.807045019432302,3.2300140236260173,2.933196793465526,2.6486458870267953,2.626924307831116,2.254721437165555
2026-03-12,1.5349901896664468,6.3375105040643565,4.77682555351825,4.207146474998585,4.703098562915526,6.035953601868367,3.4283252559263286,3.794766892755111,3.3940879931741703,4.05098380220447,3.5312741786738933,2.901279687664299,3.6423803363282596,2.9676134481837484,2.82313940611325,2.4602475803163726,1.9696190650556746,4.602394636585113,4.986022257013808,5.542196198076452,6.284004444018983,4.29849478390422,2.641556975870518,2.4769300892242363,2.223157639934134,1.9611299471317996,1.8023026377519986,3.1940039815683354,2.900495839499519,2.6191172691662854,2.5976378545478105,2.2295845141717834
2026-03-13,1.5294310006540204,6.3501644351872795,4.720815873661252,4.21175277537043,4.708719117843693,6.04316701836588,3.432422361303727,3.7536391272949463,3.357302794272775,4.01068877224654,3.496148686752178,2.8724207344719535,3.5960726868261967,2.929884493289754,2.787247231754122,2.4289690558028028,1.9445781794547157,4.611584110069143,4.995977709107678,5.553262147224025,6.296551541078587,4.307077468996873,2.607973362056687,2.4500850674745926,2.201043949019448,1.941622638826082,1.7843751805397645,3.1533967952700044,2.863620188876736,2.58581894408593,2.5646126094623534,2.2012385401976395
2026-03-16,1.5304120340091547,6.3501644351872795,4.716567139374956,4.21175277537043,4.708719117843693,6.04316701836588,3.432422361303727,3.75063621599311,3.3546169520373565,4.007480221228742,3.493351767802776,2.8701227978843757,3.5899776483739485,2.9249185873689236,2.782523083903691,2.424852159098052,1.9412822842353008,4.678499499553166,4.995977709107678,5.553262147224025,6.296551541078587,4.307077468996873,2.6035530682226926,2.448124999420613,2.1992831138602327,1.9400693407150211,1.7829476803953326,3.148052054939038,2.8587665953362666,2.5814362001129028,2.560265808429366,2.1975076274176435
2026-03-17,1.519293655984302,6.371243819204499,4.596005414437474,4.225733697446349,4.724349720724502,6.063227323821036,3.4438162944532826,3.654764969289507,3.3657526099694306,4.0207830601373855,3.504947956243615,2.8796501764665643,3.4978629117646265,2.849868508602769,2.711126711533729,2.3626332151853973,1.8914711924092353,4.563017549880651,4.868273878639348,5.571696212443026,6.317452956982582,4.3213748215910535,2.559350129882749,2.4412117735782886,2.1930725891276617,1.9345908061200527,1.7779128394527586,3.067276625597719,2.7854139013226415,2.515199488094689,2.494572304543584,2.1411220851878086
2026-03-18,1.5245258338783505,6.351304251878861,4.568642089639451,4.204359168089447,4.700453100864402,6.032558417612182,3.426396845487521,3.642962322080259,3.3552190857985873,4.008199540058036,3.493978803637068,2.8706379678308087,3.5818479394968077,2.9182949426185396,2.7762219018820407,2.3550033603088183,1.8853629016222626,4.535850625558882,4.839289543910656,5.543513559964815,6.285498131298355,4.2995165220389335,2.6212342435586695,2.435520126310756,2.1879594745079034,1.9300803377556852,1.7737676633299393,3.1383007667365588,2.8499113869444592,2.5734400399718655,2.5523352249011237,2.13420757527657
2026-03-19,1.503924133420535,6.333572929656473,4.559079208369829,4.195558787856015,4.6906143185664995,6.019931330883171,3.419224861871139,3.6073924194987104,3.23374028804763,3.8630789834502397,3.36747608247955,2.766703875840706,3.550069820895442,2.892403859477437,2.7515912893178145,2.3320090955595822,1.817101601016667,4.491112996195004,4.829160155258678,5.531910120485346,6.272341602253029,4.290516962605228,2.5953807012476764,2.347339876593301,2.108742386236073,1.860200001182219,1.7095467711256496,3.0606811862214336,2.7794245398249786,2.5097911575892002,2.4892083278265598,2.0795489477099802
2026-03-20,1.4964028776978402,6.312478598500248,4.543894931239537,4.181585236522606,4.674991956139966,5.999881601221611,3.4078369356034584,3.667361858697538,3.220391752783662,3.847132605125216,3.3535755001094407,2.7552832171105908,3.609086326869407,2.940487299596627,2.7973338555085197,2.370776510191647,1.7840829663547013,4.56577344242331,4.81307635790561,5.513485773706043,6.251451205576082,4.276227147575734,2.6385264162300546,2.3842144248209354,2.1000377224109235,1.8525212938334585,1.702489944254265,3.1084505134309386,2.822804177303961,2.5489625144669192,2.5280584398996075,2.039923785310913
2026-03-23,1.4486592544146486,6.1520276374681355,4.3770576841217474,4.028050839269386,4.556162729161158,5.847376249484875,3.321216331220227,3.5358903958385692,3.102149297179898,3.7058782357243167,3.230442964497026,2.685249262428181,3.47970398684956,2.83507360395071,2.697052075782742,2.2857864088828896,1.7185771623604258,4.40209477184587,4.636355632212765,5.311048260861246,6.092551442491205,4.16753374850692,2.5439377333840714,2.298742586949996,2.022931073214047,1.7845026539733266,1.6399799743180503,2.9970154950249235,2.721609310570422,2.4575846130048973,2.4374299297899986,1.9650243270660603
2026-03-24,1.464682799215172,6.147196369131329,4.372760966721426,4.024096722741918,4.552145818807999,5.842220949380022,3.3182882030871883,3.532760020299934,3.0994029189865815,3.7025973674621313,3.227583006041605,2.6831405008129066,3.4910533149214764,2.832563671779033,2.6946643360908125,2.2837627687074664,1.7170556808358168,4.398197532890511,4.632250998687762,5.306346312073501,6.087766881593721,4.164260929360415,2.5416855480613108,2.2967074764804303,2.021140142715922,1.782922807645736,1.6385280760348062,2.994362193325985,2.7191998299989772,2.455408877363959,2.4352720373852077,1.9632846622581492
2026-03-25,1.4859385219097434,6.149235516415177,4.405471297484372,4.05419887921119,4.586198033540882,5.885923539368084,3.3431105763007745,3.5339802725300666,3.100473485145121,3.70387628328686,3.2286978469417598,2.684067285582057,3.5636890145817417,2.833542068872982,2.6955951013130974,2.284551604234249,1.7176487698120741,4.399656502478347,4.633787608464782,5.308106532671586,6.089786314934689,4.165642297524604,2.542563472811505,2.2975007832445566,2.0218382656431486,1.783538647815938,1.6390940407557122,3.053912620118744,2.7732779608183398,2.5256310680544867,2.5049183349811357,2.0194326020997972
2026-03-26,1.4676258992805744,6.131289686865656,4.396131698333705,4.045603977587262,4.576475293709775,5.873445381464624,3.3360231818790167,3.4835724332809797,3.0562490817860835,3.6510450884616654,3.219597484848723,2.6765020114874223,3.5160218366796925,2.793125110628046,2.657145785224998,2.2465451203475117,1.6890734510615844,4.384157712526434,4.617464038480418,5.289407521022403,6.068333658597988,4.150967875794688,2.5062969628328498,2.264729788155348,2.016139540899259,1.7785115910049627,1.6344741134715457,3.013064107365563,2.7361831600685402,2.4896060777989963,2.469188786136931,1.9874266585668805
2026-03-27,1.4741661216481348,6.127464739459199,4.388273195568658,4.038372076400997,4.568294409646766,5.862946040239682,3.330059723730346,3.4970659352820683,3.054036790750405,3.648402249444323,3.21758896923807,2.67483230088002,3.5296410303659926,2.7868433840395817,2.6511698755656123,2.2417170010319913,1.6854434112815948,4.376758290226811,4.609670850229818,5.280480250944728,6.058091745250143,4.1439620228397605,2.5160050207908857,2.2596364204176083,2.0134173271731504,1.7761102251436902,1.6322672285925968,3.0247351110093295,2.746781674568483,2.4840069642346934,2.463635590975427,1.983155418718859
