date,hs300_benchmark,base_pool_nav,plus_510880_nav,plus_520550_nav,plus_both_nav
2021-04-28,1.6765860039241325,2.1067277210466555,2.0853450617853544,2.1067277210466555,2.0853450617853544
2021-04-29,1.6916285153695219,2.111544933823439,2.090113381286388,2.111544933823439,2.090113381286388
2021-04-30,1.6769130150425107,2.1452654232609234,2.123491617793623,2.1452654232609234,2.123491617793623
2021-05-06,1.655003270111183,2.084247394754999,2.063092904113864,2.084247394754999,2.063092904113864
2021-05-07,1.6350555918901235,2.0087777279187238,1.9883892319310044,2.0087777279187238,1.9883892319310044
2021-05-10,1.6347285807717453,2.0280465790258577,2.0074625099351384,2.0280465790258577,2.0074625099351384
2021-05-11,1.6432308698495743,2.0184121534722905,1.9979258709330712,2.0184121534722905,1.9979258709330712
2021-05-12,1.6533682145192927,2.0408924797639467,2.0201780286045614,2.0408924797639467,2.0201780286045614
2021-05-13,1.6353826030085015,2.0312580542103795,2.0106413896024944,2.0312580542103795,2.0106413896024944
2021-05-14,1.6765860039241325,2.026134501249339,2.005569839178886,2.026134501249339,2.005569839178886
2021-05-17,1.6965336821451922,2.0863113164983127,2.065135877665849,2.0863113164983127,2.065135877665849
2021-05-18,1.6971877043819485,2.0723612408307903,2.0513273911138485,2.0723612408307903,2.0513273911138485
2021-05-19,1.692609548724656,2.0925113501283223,2.0712729828000715,2.0925113501283223,2.0712729828000715
2021-05-20,1.6971877043819485,2.108011434203347,2.0866157456356276,2.108011434203347,2.0866157456356276
2021-05-21,1.679202092871157,2.0863113164983127,2.065135877665849,2.0863113164983127,2.065135877665849
2021-05-24,1.688358404185742,2.1064614257958447,2.085081469352072,2.1064614257958447,2.085081469352072
2021-05-25,1.7419882275997378,2.1669117536884404,2.1449182444107406,2.1669117536884404,2.1449182444107406
2021-05-26,1.742315238718116,2.1467616443909083,2.124972652724518,2.1467616443909083,2.124972652724518
2021-05-27,1.7485284499672986,2.163811736873435,2.1418496918436296,2.163811736873435,2.1418496918436296
2021-05-28,1.743623283191628,2.1746617957259526,2.152589625828519,2.1746617957259526,2.152589625828519
2021-05-31,1.7455853499018963,2.236662132026051,2.213960677170743,2.236662132026051,2.213960677170743
2021-06-01,1.7482014388489204,2.2304620983960413,2.2078235720365207,2.2304620983960413,2.2078235720365207
2021-06-02,1.7341399607586654,2.1824118377634645,2.1602610072462967,2.1824118377634645,2.1602610072462967
2021-06-03,1.7207325049051663,2.156061694835923,2.1341783104258516,2.156061694835923,2.1341783104258516
2021-06-04,1.731523871811641,2.1855118545784697,2.163329559813408,2.1855118545784697,2.163329559813408
2021-06-07,1.7295618051013728,2.170011770503445,2.147986796977852,2.170011770503445,2.147986796977852
2021-06-08,1.7158273381294957,2.151411669613416,2.1295754815751846,2.151411669613416,2.1295754815751846
2021-06-09,1.7184434270765199,2.1529616780209184,2.1311097578587406,2.1529616780209184,2.1311097578587406
2021-06-10,1.7295618051013728,2.1510240125106996,2.129191759076668,2.1510240125106996,2.129191759076668
2021-06-11,1.7135382603008498,2.164127195804265,2.1421619489602137,2.164127195804265,2.1421619489602137
2021-06-15,1.6942446043165462,2.138560717466063,2.1168549627667987,2.138560717466063,2.1168549627667987
2021-06-16,1.6710268149117067,2.040806535584703,2.020092956733155,2.040806535584703,2.020092956733155
2021-06-17,1.674623937213865,2.090435581770624,2.0692182828733126,2.090435581770624,2.0692182828733126
2021-06-18,1.676258992805755,2.1325450755041326,2.110900377780113,2.1325450755041326,2.110900377780113
2021-06-21,1.6739699149771088,2.14908809089944,2.1272754864934993,2.14908809089944,2.1272754864934993
2021-06-22,1.6824722040549374,2.159615464332817,2.1376960102201994,2.159615464332817,2.1376960102201994
2021-06-23,1.6926095487246564,2.1866858531615017,2.1644916426602854,2.1866858531615017,2.1644916426602854
2021-06-24,1.6968606932635708,2.1566076433518524,2.1347187177268565,2.1566076433518524,2.1347187177268565
2021-06-25,1.7233485938521906,2.1597260120113897,2.1378054358727407,2.1597260120113897,2.1378054358727407
2021-06-28,1.726291693917593,2.167261692444088,2.1452646313921853,2.167261692444088,2.1452646313921853
2021-06-29,1.7086330935251794,2.165094430751644,2.1431193667607933,2.165094430751644,2.1431193667607933
2021-06-30,1.7187704381948983,2.218393495247859,2.195877461617846,2.218393495247859,2.195877461617846
2021-07-01,1.718116415958142,2.1996667969113513,2.177340833695098,2.1996667969113513,2.177340833695098
2021-07-02,1.6720078482668408,2.126200518821974,2.104620216459702,2.126200518821974,2.104620216459702
2021-07-05,1.6742969260954867,2.1466941409989264,2.124905834471872,2.1466941409989264,2.124905834471872
2021-07-06,1.6765860039241327,2.1488831560985173,2.1270726317198037,2.1488831560985173,2.1270726317198037
2021-07-07,1.6939175931981678,2.1671249485951094,2.14512927545257,2.1671249485951094,2.14512927545257
2021-07-08,1.6795291039895348,2.165665605195382,2.1436847439539486,2.165665605195382,2.1436847439539486
2021-07-09,1.6716808371484622,2.1634765900957906,2.1415179467060166,2.1634765900957906,2.1415179467060166
2021-07-12,1.6939175931981676,2.185366741091701,2.1631859191853358,2.185366741091701,2.1631859191853358
2021-07-13,1.6991497710922159,2.1860964127915645,2.163908184934646,2.1860964127915645,2.163908184934646
2021-07-14,1.6805101373446687,2.1684911806405403,2.1464816406494243,2.1684911806405403,2.1464816406494243
2021-07-15,1.7027468933943741,2.2049364105672717,2.1825569623410113,2.2049364105672717,2.1825569623410113
2021-07-16,1.6860693263570947,2.1320459507138083,2.1104063189578373,2.1320459507138083,2.1104063189578373
2021-07-19,1.6932635709614114,2.115546863246986,2.094074692317538,2.115546863246986,2.094074692317538
2021-07-20,1.689012426422497,2.1141101590953753,2.092652570285404,2.1141101590953753,2.092652570285404
2021-07-21,1.7017658600392398,2.179370922893231,2.1572509567568114,2.179370922893231,2.1572509567568114
2021-07-22,1.70340091563113,2.175245930610153,2.1531678319175245,2.175245930610153,2.1531678319175245
2021-07-23,1.686396337475473,2.1243710257855155,2.1028092922329806,2.1243710257855155,2.1028092922329806
2021-07-26,1.6291693917593186,2.0501211646900996,2.0293130451258086,2.0501211646900996,2.0293130451258086
2021-07-27,1.5725964682799205,2.0426990539030476,2.0219662665539135,2.0426990539030476,2.0219662665539135
2021-07-28,1.5758665794637008,2.0232255915219866,2.0026904540193757,2.0232255915219866,2.0026904540193757
2021-07-29,1.6043165467625888,2.027254583738758,2.006678553164453,2.027254583738758,2.006678553164453
2021-07-30,1.593198168737736,2.006840051199007,1.9864712220532093,2.006840051199007,1.9864712220532093
2021-08-02,1.6327665140614769,1.9877862917537632,1.967610852594623,1.9877862917537632,1.967610852594623
2021-08-03,1.633420536298233,1.9882184192084922,1.9680385940843172,1.9882184192084922,1.9680385940843172
2021-08-04,1.647809025506866,1.991675251015864,1.9714603400778354,1.991675251015864,1.9714603400778354
2021-08-05,1.6379986919555256,1.9899475847639663,1.969750209124122,1.9899475847639663,1.969750209124122
2021-08-06,1.632766514061477,1.9804433574934517,1.96034244693129,1.9804433574934517,1.96034244693129
2021-08-09,1.6507521255722684,1.9493001829589014,1.929515366347911,1.9493001829589014,1.929515366347911
2021-08-10,1.669391759319816,1.9405591013582053,1.9272282052165146,1.9405591013582053,1.9272282052165146
2021-08-11,1.6605624591236092,1.9786438066742753,1.9591651297601027,1.9786438066742753,1.9591651297601027
2021-08-12,1.6500981033355124,1.9978306557086922,1.9761655829504627,1.9978306557086922,1.9761655829504627
2021-08-13,1.6412688031393057,1.9957038898742718,1.9734294589173018,1.9957038898742718,1.9734294589173018
2021-08-16,1.6402877697841716,2.009531551736159,1.9778087753309876,2.009531551736159,1.9778087753309876
2021-08-17,1.603662524525833,1.9851092396146628,1.9522089800142122,1.9851092396146628,1.9522089800142122
2021-08-18,1.620994113799868,1.9914999333438044,1.9584937574146601,1.9914999333438044,1.9584937574146601
2021-08-19,1.6098757357750153,1.974471744200985,1.951483493806757,1.974471744200985,1.951483493806757
2021-08-20,1.5804447351209931,1.9736819555033047,1.9507029004092342,1.9736819555033047,1.9507029004092342
2021-08-23,1.6039895356442109,1.9867186834086366,1.9569615624077623,1.9867186834086366,1.9569615624077623
2021-08-24,1.6209941137998678,1.9920272169648385,1.9699448595737017,1.9920272169648385,1.9699448595737017
2021-08-25,1.6255722694571602,1.9902343924695702,1.9681719092000853,1.9902343924695702,1.9681719092000853
2021-08-26,1.597776324395028,2.0084328219654535,1.988249449531603,2.0084328219654535,1.988249449531603
2021-08-27,1.6020274689339422,2.016828622135655,2.0036612060398333,2.016828622135655,2.0036612060398333
2021-08-30,1.5961412688031378,2.0262640776778102,2.016921703763459,2.0262640776778102,2.016921703763459
2021-08-31,1.5954872465663816,2.080716652375095,2.055578818138184,2.080716652375095,2.055578818138184
2021-09-01,1.6183780248528434,2.0682323524608446,2.0416107489531714,2.0682323524608446,2.0416107489531714
2021-09-02,1.6170699803793314,2.0994902721453914,2.08136640914835,2.0994902721453914,2.08136640914835
2021-09-03,1.6082406801831248,2.095338004610864,2.069376070410614,2.095338004610864,2.069376070410614
2021-09-06,1.6357096141268788,2.0961139323843456,2.0701423841811257,2.0961139323843456,2.0701423841811257
2021-09-07,1.6563113145846944,2.1024546348035003,2.0764045231901638,2.1024546348035003,2.0764045231901638
2021-09-08,1.6494440810987556,2.119328267506578,2.0930690859766017,2.119328267506578,2.0930690859766017
2021-09-09,1.6487900588619995,2.105829361344116,2.079737435747451,2.105829361344116,2.079737435747451
2021-09-10,1.664813603662523,2.1311398103987322,2.104734279927108,2.1311398103987322,2.104734279927108
2021-09-13,1.6559843034663162,2.1412639900205788,2.1147330175989705,2.1412639900205788,2.1147330175989705
2021-09-14,1.6344015696533667,2.149700806372118,2.1230652989921897,2.149700806372118,2.1230652989921897
2021-09-15,1.6170699803793316,2.14801344310181,2.1213988427135457,2.14801344310181,2.1213988427135457
2021-09-16,1.5987573577501621,2.134514536939348,2.1080671924843952,2.134514536939348,2.1080671924843952
2021-09-17,1.611510791366905,2.14801344310181,2.1213988427135453,2.14801344310181,2.1213988427135453
2021-09-22,1.6007194244604301,2.1075167246144235,2.0814038920260947,2.1075167246144235,2.0814038920260947
2021-09-23,1.610202746893393,2.126077720587809,2.099734911091176,2.126077720587809,2.099734911091176
2021-09-24,1.612491824722039,2.11764090423627,2.091402629697957,2.11764090423627,2.091402629697957
2021-09-27,1.6229561805101358,2.1092040878847316,2.083070348304738,2.1092040878847316,2.083070348304738
2021-09-28,1.6200130804447335,2.0940178184519618,2.068072241796944,2.0940178184519618,2.068072241796944
2021-09-29,1.6092217135382587,2.0703947326676526,2.044741853895931,2.0703947326676526,2.044741853895931
2021-09-30,1.6137998691955509,2.0568958265051904,2.0314102036667805,2.0568958265051904,2.0314102036667805
2021-10-08,1.6370176586003908,2.039179378319632,2.0139132681617746,2.039179378319632,2.0139132681617746
2021-10-11,1.6366906474820127,2.055075539125047,2.029612470252195,2.055075539125047,2.029612470252195
2021-10-12,1.6196860693263555,2.0441680211851794,2.018840100084391,2.0441680211851794,2.018840100084391
2021-10-13,1.637998691955525,2.0153734261083756,1.9904022796096141,2.0153734261083756,1.9904022796096141
2021-10-14,1.6291693917593184,2.002419233505454,1.9776085937579824,2.002419233505454,1.9776085937579824
2021-10-15,1.637017658600391,2.0114020487585624,1.9864801089449342,2.0114020487585624,1.9864801089449342
2021-10-18,1.6180510137344657,2.0423083503751744,2.0170034712137284,2.0423083503751744,2.0170034712137284
2021-10-19,1.6334205362982328,2.051697069409272,2.0262758608989326,2.051697069409272,2.0262758608989326
2021-10-20,1.6288423806409404,2.0418736224285166,2.0165741296907984,2.0418736224285166,2.0165741296907984
2021-10-21,1.636036625245257,2.066342661197656,2.0407399889380327,2.066342661197656,2.0407399889380327
2021-10-22,1.6468279921517317,2.066342661197656,2.0407399889380327,2.066342661197656,2.0407399889380327
2021-10-25,1.6523871811641582,2.0605773422479796,2.035046104206075,2.0605773422479796,2.035046104206075
2021-10-26,1.6468279921517317,2.0674345047845786,2.0418183042200715,2.0674345047845786,2.0418183042200715
2021-10-27,1.6252452583387822,2.0551018383103044,2.0296384435818076,2.0551018383103044,2.0296384435818076
2021-10-28,1.6183780248528437,2.0711126484028726,2.045450874416613,2.0711126484028726,2.045450874416613
2021-10-29,1.6288423806409402,2.06198126169181,2.0364326286214447,2.06198126169181,2.0364326286214447
2021-11-01,1.6236102027468917,2.0382238123390777,2.012969541961273,2.0382238123390777,2.012969541961273
2021-11-02,1.6066056245912346,2.0395926664776534,2.014321435542174,2.0395926664776534,2.014321435542174
2021-11-03,1.600065402223674,2.027272979230473,2.002154393314067,2.027272979230473,2.002154393314067
2021-11-04,1.6154349247874413,2.047805791309107,2.022432797027579,2.047805791309107,2.022432797027579
2021-11-05,1.6098757357750146,2.047805791309107,2.022432797027579,2.047805791309107,2.022432797027579
2021-11-08,1.6085676913015023,2.038844517671194,2.0135825565480516,2.038844517671194,2.0135825565480516
2021-11-09,1.6079136690647464,2.05297079754363,2.02753380711842,2.05297079754363,2.02753380711842
2021-11-10,1.5997383911052958,2.05297079754363,2.02753380711842,2.05297079754363,2.02753380711842
2021-11-11,1.6258992805755377,2.0677888282345616,2.04216823748476,2.0677888282345616,2.04216823748476
2021-11-12,1.6252452583387815,2.059706266039508,2.0341858209213015,2.059706266039508,2.0341858209213015
2021-11-15,1.6232831916285135,2.076973233785117,2.0512388451983803,2.076973233785117,2.0512388451983803
2021-11-16,1.6219751471550012,2.0673098967792924,2.04169524014938,2.0673098967792924,2.04169524014938
2021-11-17,1.621648136036623,2.0840596809227208,2.05823748890098,2.0840596809227208,2.05823748890098
2021-11-18,1.60725964682799,2.0885692381921053,2.0626911712571796,2.0885692381921053,2.0626911712571796
2021-11-19,1.6252452583387813,2.120780361544852,2.094503188087179,2.120780361544852,2.094503188087179
2021-11-22,1.6294964028776957,2.123357251413072,2.0970481494335793,2.123357251413072,2.0970481494335793
2021-11-23,1.6304774362328298,2.089857683126216,2.06396365193038,2.089857683126216,2.06396365193038
2021-11-24,1.6340745585349883,2.0743761139264567,2.0486739045178437,2.0743761139264567,2.0486739045178437
2021-11-25,1.6278613472858057,2.0730369427747934,2.0473513261417833,2.0730369427747934,2.0473513261417833
2021-11-26,1.6141268803139288,2.048784059839326,2.023398944485609,2.048784059839326,2.023398944485609
2021-11-29,1.6118378024852826,2.0652219169800756,2.039633131113753,2.0652219169800756,2.039633131113753
2021-11-30,1.605951602354478,2.074682710119314,2.0489767018819838,2.074682710119314,2.0489767018819838
2021-12-01,1.6102027468933926,2.0539838217713715,2.028534279639331,2.0539838217713715,2.028534279639331
2021-12-02,1.6134728580771729,2.0448204685720874,2.019484463431353,2.0448204685720874,2.019484463431353
2021-12-03,1.628188358404184,2.0456179353539237,2.020272049334748,2.0456179353539237,2.020272049334748
2021-12-06,1.6265533028122938,2.0374559197918614,2.0122111638579026,2.0374559197918614,2.0122111638579026
2021-12-07,1.6357096141268785,2.060650760793373,2.0351186130712913,2.060650760793373,2.0351186130712913
2021-12-08,1.6592544146500963,2.0627534656513253,2.0371952647172824,2.0627534656513253,2.0371952647172824
2021-12-09,1.6867233485938504,2.066957803925264,2.041347509842821,2.066957803925264,2.041347509842821
2021-12-10,1.6818181818181799,2.060654501854844,2.0351223077797678,2.060654501854844,2.0351223077797678
2021-12-13,1.686069326357094,2.0501409584780337,2.024739030699259,2.0501409584780337,2.024739030699259
2021-12-14,1.6759319816873752,2.02908687931523,2.003945818573978,2.02908687931523,2.003945818573978
2021-12-15,1.660889470241986,2.0438630646522458,2.018538922064243,2.0438630646522458,2.018538922064243
2021-12-16,1.6697187704381926,2.067040893220467,2.041429569634044,2.067040893220467,2.041429569634044
2021-12-17,1.6458469587965971,2.069142078372406,2.0435047204036847,2.069142078372406,2.0435047204036847
2021-12-20,1.6213211249182453,2.0607394709475435,2.035206224077172,2.0607394709475435,2.035206224077172
2021-12-21,1.6281883584041836,2.0973286362325996,2.0713420374450275,2.0973286362325996,2.0713420374450275
2021-12-22,1.6291693917593177,2.090811778847566,2.0649059260886777,2.090811778847566,2.0649059260886777
2021-12-23,1.6415958142576823,2.0992276250014177,2.0732174971119277,2.0992276250014177,2.0732174971119277
2021-12-24,1.6340745585349878,2.0866164953393316,2.060762623537288,2.0866164953393316,2.060762623537288
2021-12-27,1.6353826030085,2.0950366375651646,2.0690784374027595,2.0950366375651646,2.0690784374027595
2021-12-28,1.6438848920863283,2.082419101981334,2.0566172372778744,2.082419101981334,2.0566172372778744
2021-12-29,1.6219751471550006,2.076100763365967,2.0503771849776635,2.076100763365967,2.0503771849776635
2021-12-30,1.6337475474166094,2.0782084798769986,2.052458786180687,2.0782084798769986,2.052458786180687
2021-12-31,1.6376716808371456,2.090851573290699,2.064945227465436,2.090851573290699,2.064945227465436
2022-01-04,1.6317854807063412,2.1203075954552975,2.094036279726584,2.1203075954552975,2.094036279726584
2022-01-05,1.6164159581425739,2.126597753958502,2.1002485010755874,2.126597753958502,2.1002485010755874
2022-01-06,1.5981033355134044,2.139168775164168,2.112663763150911,2.139168775164168,2.112663763150911
2022-01-07,1.6020274689339407,2.1572588729663664,2.130529718629635,2.1572588729663664,2.130529718629635
2022-01-10,1.6062786134728548,2.1677183099262036,2.1408595596896576,2.1677183099262036,2.1408595596896576
2022-01-11,1.5915631131458436,2.1755628876460813,2.148606940484674,2.1755628876460813,2.148606940484674
2022-01-12,1.6085676913015008,2.162488591446285,2.135694639159646,2.162488591446285,2.135694639159646
2022-01-13,1.582079790712881,2.183407465365959,2.156354321279691,2.183407465365959,2.156354321279691
2022-01-14,1.5676913015042477,2.1180359843669785,2.091792814654551,2.1180359843669785,2.091792814654551
2022-01-17,1.5810987573577469,2.1258805620868557,2.0995401954495674,2.1258805620868557,2.0995401954495674
2022-01-18,1.596141268803136,2.1441845767665706,2.117617417304607,2.1441845767665706,2.117617417304607
2022-01-19,1.5631131458469556,2.183407465365959,2.156354321279691,2.183407465365959,2.156354321279691
2022-01-20,1.5755395683453204,2.1677183099262036,2.1408595596896576,2.1677183099262036,2.1408595596896576
2022-01-21,1.5644211903204677,2.1467994360065297,2.1201998775696125,2.1467994360065297,2.1201998775696125
2022-01-24,1.5650752125572238,2.1494142952464887,2.122782337834618,2.1494142952464887,2.122782337834618
2022-01-25,1.5304120340091534,2.091887391967386,2.0659682120044947,2.091887391967386,2.0659682120044947
2022-01-26,1.5389143230869824,2.1075765474071413,2.0814629735945287,2.1075765474071413,2.0814629735945287
2022-01-27,1.5124264224983623,2.066500029646217,2.0408954075392183,2.066500029646217,2.0408954075392183
2022-01-28,1.4892086330935228,2.059623157667361,2.0341037422895036,2.059623157667361,2.0341037422895036
2022-02-07,1.5127534336167405,2.0585933460885277,2.033086690418359,2.0585933460885277,2.033086690418359
2022-02-08,1.5055591890124238,2.105768385961592,2.0796772158701775,2.105768385961592,2.0796772158701775
2022-02-09,1.5183126226291666,2.11591666733972,2.089699756669552,2.11591666733972,2.089699756669552
2022-02-10,1.5147155003270083,2.143824441129572,2.117261743867831,2.143824441129572,2.117261743867831
2022-02-11,1.5029431000653997,2.151435652163168,2.1247786494673617,2.151435652163168,2.1247786494673617
2022-02-14,1.4869195552648764,2.108305456306123,2.0821828510700207,2.108305456306123,2.0821828510700207
2022-02-15,1.5006540222367537,2.090545963894399,2.0646434046711155,2.090545963894399,2.0646434046711155
2022-02-16,1.507521255722692,2.060549813735816,2.0350189167813237,2.060549813735816,2.0350189167813237
2022-02-17,1.5107913669064723,2.0486164137354037,2.023233375572626,2.0486164137354037,2.023233375572626
2022-02-18,1.518639633747545,2.0652428657889086,2.0396538203598826,2.0652428657889086,2.0396538203598826
2022-02-21,1.5130804447351183,2.0619472654711606,2.036399053625266,2.0619472654711606,2.036399053625266
2022-02-22,1.493459777632437,2.087762801293522,2.0618947263797645,2.087762801293522,2.0618947263797645
2022-02-23,1.5091563113145823,2.071834066424405,2.046163353829116,2.071834066424405,2.046163353829116
2022-02-24,1.4813603662524502,2.116324670714007,2.0901027047464438,2.116324670714007,2.0901027047464438
2022-02-25,1.4928057553956808,2.0910584016112703,2.0651494931143812,2.0910584016112703,2.0651494931143812
2022-02-28,1.4947678221059486,2.080073067218776,2.0543002706656583,2.080073067218776,2.0543002706656583
2022-03-01,1.5071942446043136,2.0795238004991514,2.0537578095432223,2.0795238004991514,2.0537578095432223
2022-03-02,1.4957488554610827,2.1075364032000117,2.0814233267874656,2.1075364032000117,2.0814233267874656
2022-03-03,1.48626553302812,2.1020437360037647,2.075998715563104,2.1020437360037647,2.075998715563104
2022-03-04,1.4695879659908406,2.109733470078511,2.08359317127721,2.109733470078511,2.08359317127721
2022-03-07,1.4211903204708933,2.1564211412466117,2.129702366684282,2.1564211412466117,2.129702366684282
2022-03-08,1.3943754087638953,2.2053058792932103,2.177981406581098,2.2053058792932103,2.177981406581098
2022-03-09,1.3812949640287744,2.230572148395947,2.2029346182131606,2.230572148395947,2.2029346182131606
2022-03-10,1.4009156311314557,2.159167474844735,2.1324146722964628,2.159167474844735,2.1324146722964628
2022-03-11,1.4100719424460406,2.162463075162483,2.1356694390310795,2.162463075162483,2.1356694390310795
2022-03-14,1.364290385873117,2.1514777407699888,2.1248202165823566,2.1514777407699888,2.1248202165823566
2022-03-15,1.2992151733158903,2.104790069601888,2.078711021175285,2.104790069601888,2.078711021175285
2022-03-16,1.3557880967952887,2.0850164676953984,2.0591824207675837,2.0850164676953984,2.0591824207675837
2022-03-17,1.383257030739043,2.111930536957009,2.0857630157669544,2.111930536957009,2.0857630157669544
2022-03-18,1.3924133420536278,2.115226137274757,2.0890177825015708,2.115226137274757,2.0890177825015708
2022-03-21,1.3904512753433595,2.110620920317408,2.0844696257127295,2.110620920317408,2.0844696257127295
2022-03-22,1.3891432308698477,2.1216108756431953,2.0953234118398463,2.1216108756431953,2.0953234118398463
2022-03-23,1.3973185088292983,2.1080009559029076,2.081882123527992,2.1080009559029076,2.081882123527992
2022-03-24,1.3884892086330918,2.1277892308474984,2.101425215169976,2.1277892308474984,2.101425215169976
2022-03-25,1.3633093525179836,2.139634655431598,2.1131238710070046,2.139634655431598,2.1131238710070046
2022-03-28,1.3551340745585332,2.1243006983412256,2.0979799067407656,2.1243006983412256,2.0979799067407656
2022-03-29,1.3492478744277288,2.1142058809730755,2.0880101675145184,2.1142058809730755,2.0880101675145184
2022-03-30,1.3894702419882254,2.1436070149156086,2.117047011636913,2.1436070149156086,2.117047011636913
2022-03-31,1.3793328973185068,2.1293779607176955,2.102994260149114,2.1293779607176955,2.102994260149114
2022-04-01,1.3960104643557862,2.1023427577416607,2.0762940323222963,2.1023427577416607,2.0762940323222963
2022-04-06,1.3920863309352498,2.086690798123956,2.0608360056857173,2.086690798123956,2.0608360056857173
2022-04-07,1.3750817527795927,2.043292182820321,2.0179751136479305,2.043292182820321,2.0179751136479305
2022-04-08,1.3842380640941774,2.0682892246238396,2.034704419031612,2.0682892246238396,2.034704419031612
2022-04-11,1.3410725964682784,2.0192686244720135,1.9864798136113315,2.0192686244720135,1.9864798136113315
2022-04-12,1.3639633747547402,2.0024202137817655,1.969904986804243,2.0024202137817655,1.969904986804243
2022-04-13,1.3534990189666434,1.9986553814174286,1.9662012876516146,1.9986553814174286,1.9662012876516146
2022-04-14,1.3678875081752762,2.0231383213075835,1.9936475646803926,2.0231383213075835,1.9936475646803926
2022-04-15,1.3672334859385202,1.9690852216793822,1.9403823829069875,1.9690852216793822,1.9403823829069875
2022-04-18,1.3606932635709594,1.9569215411675547,1.9283960091753674,1.9569215411675547,1.9283960091753674
2022-04-19,1.351863963374753,1.9718394044876362,1.9493270463290753,1.9718394044876362,1.9493270463290753
2022-04-20,1.328973185088291,1.9385516114927686,1.9046389164132307,1.9385516114927686,1.9046389164132307
2022-04-21,1.3067364290385854,1.9512761235859648,1.9171408280370381,1.9512761235859648,1.9171408280370381
2022-04-22,1.3100065402223657,1.907868497955345,1.8744925680912992,1.907868497955345,1.8744925680912992
2022-04-25,1.246893394375407,1.8456677655974383,1.813379964859113,1.8456677655974383,1.813379964859113
2022-04-26,1.2370830608240662,1.8454831988208786,1.813198626862627,1.8454831988208786,1.813198626862627
2022-04-27,1.2717462393721366,1.8445856013370305,1.8123167317978393,1.8445856013370305,1.8123167317978393
2022-04-28,1.2802485284499652,1.881752967500957,1.8488338983239774,1.881752967500957,1.8488338983239774
2022-04-29,1.3129496402877674,1.9115856364979233,1.8781446796388697,1.9115856364979233,1.8781446796388697
2022-05-05,1.308044473512097,1.9115856364979233,1.8781446796388697,1.9115856364979233,1.8781446796388697
2022-05-06,1.2763243950294287,1.8610995812722881,1.828541818952129,1.8610995812722881,1.828541818952129
2022-05-09,1.265860039241332,1.8702788640405852,1.8375605208951724,1.8702788640405852,1.8375605208951724
2022-05-10,1.2805755395683431,1.8546528479411755,1.8222078636870842,1.8546528479411755,1.8222078636870842
2022-05-11,1.2985611510791346,1.8451661326064381,1.8128871073510888,1.8451661326064381,1.8128871073510888
2022-05-12,1.2920209287115743,1.8631908917424391,1.8305965443894796,1.8631908917424391,1.8305965443894796
2022-05-13,1.302158273381293,1.844217461072964,1.8119550317174888,1.844217461072964,1.8119550317174888
2022-05-16,1.2920209287115743,1.8266670377036998,1.7947116324958976,1.8266670377036998,1.7947116324958976
2022-05-17,1.3080444735120975,1.8389997676388585,1.8068286157326916,1.8389997676388585,1.8068286157326916
2022-05-18,1.3034663178548052,1.82325921033444,1.791363421084125,1.82325921033444,1.791363421084125
2022-05-19,1.3064094179202073,1.8285825948901613,1.7965936792478743,1.8285825948901613,1.7965936792478743
2022-05-20,1.333878351863961,1.836941829609659,1.8048066789244357,1.836941829609659,1.8048066789244357
2022-05-23,1.3234139960758642,1.8380804299172682,1.8059253607502153,1.8380804299172682,1.8059253607502153
2022-05-24,1.2965990843688662,1.840736752603084,1.8085352141747832,1.840736752603084,1.8085352141747832
2022-05-25,1.3021582733812926,1.842633441683561,1.810398722896241,1.842633441683561,1.810398722896241
2022-05-26,1.3054283845650727,1.8479428048291375,1.815615204938031,1.8479428048291375,1.815615204938031
2022-05-27,1.308698495748853,1.85349023684196,1.8210655911104383,1.85349023684196,1.8210655911104383
2022-05-30,1.3162197514715477,1.8698359292438684,1.8371253347251164,1.8698359292438684,1.8371253347251164
2022-05-31,1.3371484630477413,1.8536234789903088,1.8211965023431065,1.8536234789903088,1.8211965023431065
2022-06-01,1.335186396337473,1.8537106256486577,1.821282124472506,1.8537106256486577,1.821282124472506
2022-06-02,1.3387835186396313,1.8800240392275658,1.8471352156303276,1.8800240392275658,1.8471352156303276
2022-06-06,1.3655984303466293,1.963969298653541,1.929611950839868,1.963969298653541,1.929611950839868
2022-06-07,1.3675604970568973,1.9587227199394177,1.9244571548892717,1.9587227199394177,1.9244571548892717
2022-06-08,1.3812949640287744,1.972713596510413,1.9382032774241946,1.972713596510413,1.9382032774241946
2022-06-09,1.3701765860039214,1.913252371083681,1.8797822566507707,1.913252371083681,1.8797822566507707
2022-06-10,1.3891432308698466,1.9639692986535406,1.9296119508398677,1.9639692986535406,1.9296119508398677
2022-06-13,1.3721386527141892,1.9447318433684215,1.9107110323543481,1.9447318433684215,1.9107110323543481
2022-06-14,1.3852190974493104,1.9447318433684215,1.9107110323543481,1.9447318433684215,1.9107110323543481
2022-06-15,1.4012426422498339,1.976211315653162,1.9416398080579256,1.976211315653162,1.9416398080579256
2022-06-16,1.392413342053627,1.976211315653162,1.9416398080579256,1.976211315653162,1.9416398080579256
2022-06-17,1.4130150425114425,2.0444168389367667,2.0086521554156773,2.0444168389367667,2.0086521554156773
2022-06-20,1.419882275997381,2.0898871877925034,2.0533270536541783,2.0898871877925034,2.0533270536541783
2022-06-21,1.4192282537606251,2.0758963112215074,2.039580931119255,2.0758963112215074,2.039580931119255
2022-06-22,1.402877697841724,2.060156575079137,2.024116543267466,2.060156575079137,2.024116543267466
