date,hs300_benchmark,k_24_nav,k_25_nav,k_26_nav
2018-08-22,1.1030085022890768,0.8616835651281152,0.9528467491937513,0.8988197495173419
2018-08-23,1.106278613472857,0.8619460734495554,0.9531370300008172,0.8990935712232115
2018-08-24,1.1079136690647473,0.8622085617855889,0.9534272887080882,0.8993673720823584
2018-08-27,1.1357096141268794,0.8656206504623659,0.9572003647364611,0.9029265123676158
2018-08-28,1.1324395029430994,0.8679805401569245,0.9598099227168104,0.905388106797395
2018-08-29,1.128188358404185,0.8648361578227711,0.95633287544961,0.902108210259563
2018-08-30,1.117069980379332,0.8656229685804567,0.9572029281035445,0.902928930390201
2018-08-31,1.1085676913015035,0.8669340219217372,0.9586526864194906,0.9042964865134726
2018-09-03,1.1062786134728573,0.864050794637946,0.9554644235168105,0.9012890000881821
2018-09-04,1.1196860693263562,0.8667540890393959,0.958453717251515,0.8988262749266509
2018-09-05,1.0964682799215164,0.8642677032418072,0.955704280311608,0.895441263203258
2018-09-06,1.0869849574885535,0.8443766168610982,0.9337087847923535,0.8748327185955881
2018-09-07,1.0941792020928702,0.8459235674163381,0.9354193974434195,0.8764354666262054
2018-09-10,1.0784826684107252,0.8436182495944616,0.9350452296844421,0.8740469975271484
2018-09-11,1.074558534990189,0.8432808022946239,0.9350452296844421,0.8759059656950756
2018-09-12,1.0670372792674943,0.8426880525525019,0.9343879778920858,0.875640539644865
2018-09-13,1.0784826684107252,0.8454980771309265,0.9375037847149168,0.8785604474693725
2018-09-14,1.0801177240026152,0.8470295453461071,0.9392019047777966,0.8801518022421472
2018-09-17,1.0699803793328964,0.8434577340103102,0.9352414148178902,0.8764403187387164
2018-09-18,1.0905820797907118,0.8444793330825408,0.9363741826178211,0.8775018664374159
2018-09-19,1.105297580117723,0.8450331276928071,0.9369403952754887,0.8780324798109229
2018-09-20,1.104643557880967,0.8457144388432221,0.9377895859660704,0.8788282796415671
2018-09-21,1.1393067364290377,0.8472457211164954,0.9394875829531083,0.8804195190766028
2018-09-25,1.1278613472858068,0.8452049335308177,0.9292125172787101,0.8782988247137535
2018-09-26,1.1402877697841718,0.8462259436430484,0.9294977072978865,0.879359812346477
2018-09-27,1.1353826030085015,0.8434190125069537,0.9264145637531366,0.8764429761803822
2018-09-28,1.1471550032701103,0.8385666396870803,0.9210846994953593,0.8714006093227208
2018-10-08,1.0925441465009804,0.8470066546652498,0.930355243173086,0.8801710920090036
2018-10-09,1.0948332243296266,0.8456464691293017,0.9288612103480929,0.8791106449101975
2018-10-10,1.0941792020928707,0.8456464691293017,0.9288612103480929,0.8791106449101975
2018-10-11,1.0379332897318503,0.849791794958367,0.9334144515752894,0.8825581376353355
2018-10-12,1.0572269457161538,0.8615900300103219,0.9463736766065411,0.8947218088862617
2018-10-15,1.0418574231523867,0.8698806816684523,0.9554801590609343,0.9033312711479357
2018-10-16,1.0349901896664482,0.8695618104508318,0.9551299097357653,0.903000137984025
2018-10-17,1.0385873119686064,0.8670108407098686,0.9523279151344135,0.9003510726727407
2018-10-18,1.0156965336821446,0.8679674543627298,0.9533786631099205,0.9013444721644723
2018-10-19,1.0415304120340085,0.8717939089741747,0.9575816550119481,0.9053180701313989
2018-10-22,1.0964682799215166,0.8705184241036932,0.9561806577112724,0.9039935374757567
2018-10-23,1.0595160235447998,0.8740023727628676,0.9600074398081495,0.9076114586886636
2018-10-24,1.0611510791366898,0.8742334546584359,0.9602612610171805,0.907851426659975
2018-10-25,1.066383257030738,0.8786922045182602,0.9651587683593444,0.9124816343004993
2018-10-26,1.0555918901242634,0.8780552402525711,0.964459124453321,0.9118201760661387
2018-10-29,1.0238718116415948,0.8767813117211927,0.9630598366412741,0.9104972595974175
2018-10-30,1.0359712230215818,0.874870418924125,0.9609609049232037,0.9085128848943355
2018-10-31,1.0480706344015687,0.8675453298686991,0.9529150000039341,0.9009061151991882
2018-11-01,1.0555918901242634,0.8694562226657667,0.9550139317220044,0.90289048990227
2018-11-02,1.0997383911052967,0.8697747047986113,0.9553637536750161,0.9032212190194504
2018-11-05,1.0856769130150417,0.8700931869314561,0.9557135756280281,0.903551948136631
2018-11-06,1.0788096795291031,0.8707301511971453,0.9564132195340515,0.9042134063709916
2018-11-07,1.0699803793328964,0.8710486333299897,0.956763041487063,0.9045441354881718
2018-11-08,1.0689993459777625,0.8675453298686991,0.9529150000039341,0.9009061151991884
2018-11-09,1.0555918901242636,0.8656344370716315,0.9508160682858637,0.8989217404961064
2018-11-12,1.0673642903858724,0.8592647944147395,0.9438196292256293,0.8923071581525001
2018-11-13,1.0784826684107254,0.8568860258859525,0.9412067810728286,0.8893305960978772
2018-11-14,1.0654022236756044,0.8566310951233238,0.9409267641799843,0.8889771062028526
2018-11-15,1.0794637017658595,0.8696922100005446,0.945127330091502,0.8929457539984009
2018-11-16,1.0827338129496398,0.8679631996426906,0.9423994258015878,0.8940028854866714
2018-11-19,1.0948332243296268,0.8645051789269828,0.938644846415924,0.8896397239937583
2018-11-20,1.070961412688031,0.8368410132013193,0.9086082113306144,0.8611712528259581
2018-11-21,1.071942446043165,0.8420280442748812,0.91424008040911,0.8665090911699207
2018-11-22,1.068999345977763,0.8351120028434653,0.9067309216377826,0.8593919733779706
2018-11-23,1.0412034009156308,0.8005317956863861,0.8691851277811456,0.8238063844182203
2018-11-26,1.0428384565075208,0.7985599255327492,0.8673853257740768,0.8202478255222453
2018-11-27,1.0418574231523867,0.7981606455699829,0.8670383716437672,0.8183075348555433
2018-11-28,1.0575539568345318,0.7950275395554754,0.8636348924668831,0.8179802118416011
2018-11-29,1.047089601046435,0.7999561235645278,0.8689887914312534,0.8227218650453941
2018-11-30,1.0578809679529098,0.8001904571049351,0.8692433469175754,0.8229628674225589
2018-12-03,1.085349901896664,0.8300232902423383,0.901650621328484,0.8200710506117036
2018-12-04,1.086984957488554,0.833418068525538,0.9053383539310543,0.8226840418263417
2018-12-05,1.0820797907128836,0.8266285119591386,0.8979628887259133,0.8159819315059641
2018-12-06,1.060170045781556,0.8011676748351404,0.8703048942066346,0.7908490178045483
2018-12-07,1.0578809679529098,0.8012444228902801,0.8702846369453676,0.7908306099623277
2018-12-10,1.0480706344015691,0.8097309416133692,0.8794144567818807,0.797531585181877
2018-12-11,1.0523217789404835,0.8085603873067362,0.8781431673611624,0.796299028507604
2018-12-12,1.0559189012426418,0.804756085810179,0.874011476743828,0.792552417081401
2018-12-13,1.073904512753433,0.8041708086568625,0.8733758320334688,0.7919760153235237
2018-12-14,1.0552648790058856,0.8033881292252755,0.8725257970751997,0.7912052047807494
2018-12-17,1.0539568345323735,0.8036004344161461,0.872756372744853,0.7914142904840455
2018-12-18,1.0408763897972526,0.8079900944730443,0.8775237964852655,0.7957373838406591
2018-12-19,1.0300850228907779,0.8106238905071831,0.880384250729513,0.7983312398546272
2018-12-20,1.0225637671680832,0.8106238905071831,0.880384250729513,0.7983312398546272
2018-12-21,1.0098103335513402,0.8158914825754607,0.8861051592180079,0.8035189518825633
2018-12-24,1.0120994113799864,0.8188179226133928,0.8892834417116163,0.8064010141203056
2018-12-25,1.0058862001308038,0.8252560906968434,0.8962756631975547,0.8127415510433388
2018-12-26,1.0003270111183775,0.8249634466930502,0.8959578349481939,0.8124533448195645
2018-12-27,0.9980379332897313,0.8220370066551181,0.8927795524545856,0.8095712825818222
2018-12-28,1.0003270111183775,0.8270119547196025,0.8981826326937197,0.8144707883859841
2019-01-02,0.9865925441465004,0.8302310387613278,0.9016787434366889,0.8176410568475007
2019-01-03,0.9865925441465004,0.8393030028789171,0.9115314191668747,0.8265754497845019
2019-01-04,1.0117724002616084,0.8349133428220191,0.9067639954264624,0.8222523564278885
2019-01-07,1.016023544800523,0.8314016147765007,0.9029500564341324,0.8187938817425977
2019-01-08,1.016023544800523,0.8275972427271889,0.8988182891924414,0.8150472008335327
2019-01-09,1.0235448005232175,0.8243781586854637,0.8953221784494723,0.8118769323720162
2019-01-10,1.0245258338783516,0.8261340227082229,0.8972291479456371,0.8136061697146615
2019-01-11,1.032047089601046,0.8208664306399452,0.8915082394571422,0.8084184576867254
2019-01-14,1.0232177894048393,0.8214517186475316,0.8921438959558639,0.8089948701342738
2019-01-15,1.0425114453891429,0.8196958546247725,0.8902369264596989,0.8072656327916284
2019-01-16,1.0232177894048393,0.8202811426323589,0.8908725829584205,0.8078420452391769
2019-01-17,1.0176586003924128,0.8223296506589114,0.8930973807039464,0.8098594888055966
2019-01-18,1.0353172007848261,0.8226222946627045,0.8934152089533072,0.8101476950293708
2019-01-21,1.0408763897972526,0.8194032106209792,0.8899190982103379,0.8069774265678542
2019-01-22,1.0277959450621317,0.8191105666171861,0.8896012699609771,0.80668922034408
2019-01-23,1.0251798561151075,0.8199884986285657,0.8905547547090596,0.8075538390154027
2019-01-24,1.0330281229561802,0.8194383161956743,0.889919098210338,0.8069774265678542
2019-01-25,1.0408763897972528,0.8187359404960781,0.8890673947808309,0.8061128078965316
2019-01-28,1.0395683453237408,0.8248245023703428,0.8956789792682964,0.8120262866013006
2019-01-29,1.0441465009810333,0.8271619433972515,0.8982172122949159,0.8143274592165365
2019-01-30,1.0372792674950948,0.8252892826343398,0.9005000093046311,0.8163970524768114
2019-01-31,1.0470896010464354,0.8439048303629338,0.9199833087540673,0.8152480066605176
2019-02-01,1.0644211903204708,0.856879303022257,0.9341274371640563,0.827036896101217
2019-02-11,1.079136690647482,0.8574434105291842,0.9347423992688385,0.8275813575206385
2019-02-12,1.0869849574885546,0.8596998405568924,0.9372022476879669,0.8297592031983243
2019-02-13,1.1095487246566385,0.8766680497745266,0.9557001501741476,0.8406484315867536
2019-02-14,1.1108567691301507,0.8777015517489146,0.9568268229123429,0.8407978306448871
2019-02-15,1.0925441465009815,0.8694220904227741,0.9419592061255511,0.8269371657888043
2019-02-18,1.1242642249836499,0.8937695521480464,0.9545747973007138,0.869681443212837
2019-02-19,1.1213211249182475,0.8821398012420398,0.9421538470825304,0.8592243517112799
2019-02-20,1.1242642249836499,0.8785611407907536,0.9383317219422361,0.8557386545440941
2019-02-21,1.1229561805101378,0.8821398012420398,0.9421538470825305,0.8592243517112799
2019-02-22,1.1530412034009159,0.9232943964318308,0.9861082861959143,0.8993098691339156
2019-02-25,1.2344669718770442,1.0002355961344835,1.0682839767122405,0.9742523582284087
2019-02-26,1.2066710268149121,0.9823422938780527,1.0491733510107693,0.9568238723924801
2019-02-27,1.2001308044473515,0.966238321847265,1.031973787879445,0.9411382351401444
2019-02-28,1.1978417266187054,0.9823422938780527,1.049173351010769,0.9568238723924801
2019-03-01,1.2223675604970574,1.0056035868114128,1.0740171644226815,0.9794809039791873
2019-03-04,1.2351209941138004,1.036022200647345,1.1065052281151821,1.0091093299002656
2019-03-05,1.2455853499018972,1.0700194749345635,1.1428154169479774,1.04222345298853
2019-03-06,1.2540876389797257,1.0897021074166375,1.1638371052195957,1.0613947874080514
2019-03-07,1.2403531720078487,1.0753874656114928,1.1485486046584188,1.0474519987393085
2019-03-08,1.1971877043819494,1.0396008610986311,1.1103273532554763,1.0125950270674513
2019-03-11,1.2132112491824725,1.0825447865140652,1.1561928549390073,1.05442339307368
2019-03-12,1.221386527141923,1.0932807678679235,1.1676592303598898,1.064880484575237
2019-03-13,1.2141922825376066,1.0521261726781326,1.1237047912465061,1.0247949671526013
2019-03-14,1.2053629823413998,1.0449688517755602,1.1160605409659177,1.0178235728182299
2019-03-15,1.2213865271419229,1.043179521549917,1.1141494783957706,1.016080724234637
2019-03-18,1.2589928057553958,1.0700194749345635,1.1428154169479776,1.0422234529885301
2019-03-19,1.2498364944408111,1.0646514842576342,1.1370822292375362,1.0369949072377516
2019-03-20,1.2498364944408111,1.061072823806348,1.133260104097242,1.0335092100705658
2019-03-21,1.250490516677567,1.0700194749345635,1.1428154169479778,1.0422234529885301
2019-03-22,1.252125572269457,1.0646514842576342,1.1370822292375364,1.0369949072377516
2019-03-25,1.2210595160235447,1.0449688517755602,1.1160605409659181,1.01782357281823
2019-03-26,1.2083060824068017,1.016339568165271,1.0854835398435643,0.9899379954807443
2019-03-27,1.2187704381948985,1.0217075588422002,1.0912167275540057,0.9951665412315228
2019-03-28,1.2155003270111182,1.0109715774883417,1.0797503521331229,0.9847094497299657
2019-03-29,1.265206017004578,1.0574941633550619,1.129437978956948,1.0300235129033801
2019-04-01,1.2979071288423805,1.102227418996139,1.177214543210626,1.0735947274932016
2019-04-02,1.2956180510137343,1.0932807678679235,1.1676592303598905,1.0648804845752373
2019-04-03,1.3129496402877696,1.1093847398987113,1.1848587934912147,1.080566121827573
2019-04-04,1.3283191628515372,1.1004380887704959,1.1753034806404792,1.0718518789096088
2019-04-08,1.3198168737737084,1.0807554562884218,1.1542817923688609,1.0526805444900873
2019-04-09,1.3276651406147808,1.086094966644812,1.1599845621755593,1.0578813497569683
2019-04-10,1.329627207325049,1.0877000330979818,1.1616988250753262,1.059444721209811
2019-04-11,1.3067364290385872,1.0689742578110022,1.1416990912447131,1.0412053875933116
2019-04-12,1.3021582733812949,1.0653258021919516,1.137802422607204,1.0376517083356562
2019-04-15,1.293982995421844,1.0646809318516417,1.137113680220638,1.0370235898681408
2019-04-16,1.333224329627207,1.0672604132128813,1.1398686497669026,1.039536063738203
2019-04-17,1.329954218443427,1.0635780113898092,1.1359357254852567,1.0359493201010666
2019-04-18,1.3276651406147808,1.0617474124029076,1.133980586542941,1.0341662747996876
2019-04-19,1.3472858077174623,1.077438260862064,1.1507389203342162,1.049449520240077
2019-04-22,1.313603662524526,1.0505023043405126,1.121970447325861,1.0232132822340751
2019-04-23,1.3113145846958796,1.0411040454027138,1.1200153083835453,1.0214302369326962
2019-04-24,1.3132766514061478,1.0453390449094366,1.1235591886857532,1.0229585614767351
2019-04-25,1.2861347285807716,1.049940447409302,1.1285049027913745,1.0273586102420493
2019-04-26,1.2684761281883583,1.0610248626898693,1.1404187375422512,1.038204624895631
2019-04-29,1.2733812949640289,1.071493477121516,1.1516706925847457,1.048448083179569
2019-04-30,1.2740353172007848,1.0665670703301529,1.1463756549176896,1.0436276322224216
2019-05-06,1.2011118378024854,1.0357770278841323,1.1132816694985876,1.01349981374025
2019-05-07,1.2122302158273381,1.0330663626882584,1.1271811433746104,1.026153497502762
2019-05-08,1.1965336821451928,1.013348444011858,1.1066628724147671,1.0074742500438154
2019-05-09,1.1795291039895357,1.0130141402156212,1.1026915941644748,1.0071418841450066
2019-05-10,1.2164813603662525,1.0135917676654946,1.102327367978753,1.0077161631951248
2019-05-13,1.1942446043165469,1.0187896741663434,1.1079803288401826,1.0128839383909973
2019-05-14,1.1883584041857425,1.0280186252132857,1.118017234862231,1.0220593909114537
2019-05-15,1.2138652714192284,1.022880546399431,1.112429339344503,1.016951096592512
2019-05-16,1.2197514715500328,1.0279158233507644,1.1179054331387446,1.0208538716996627
2019-05-17,1.1922825376062787,1.0266622264144547,1.116542089181748,1.0197108582673886
2019-05-20,1.1792020928711577,1.0211943687264728,1.1105955440676754,1.0142800225821522
2019-05-21,1.193917593198169,1.0209062010033754,1.1102821484996845,1.0139938059972966
2019-05-22,1.1909744931327668,1.020804110383275,1.1101711202848346,1.0139938059972966
2019-05-23,1.1720078482668415,1.0233255037399027,1.1129132507865966,1.0163967280162443
2019-05-24,1.1739699149771095,1.028728489504105,1.118789244718944,1.021763131015274
2019-05-27,1.1880313930673647,1.0294488876059986,1.1195727105765902,1.0224786514151445
2019-05-28,1.1935905820797912,1.0280080914022114,1.1180057788612976,1.0210476106154032
2019-05-29,1.1942446043165473,1.030529484758839,1.1207479093630597,1.0235519320149504
2019-05-30,1.1935905820797912,1.0254866980455835,1.1152636483595353,1.018543289215856
2019-05-31,1.1877043819489868,1.0366528686249348,1.1274073691530533,1.0296338554138509
2019-06-03,1.190320470896011,1.04962003445902,1.141509754590687,1.0425132226115223
2019-06-04,1.1795291039895361,1.0604260059874244,1.1532617424553815,1.0532460286095817
2019-06-05,1.176913015042512,1.067269787955414,1.1607046681030215,1.060043472408353
2019-06-06,1.1667756703727932,1.0669095889044673,1.1603129351741983,1.0596857122084176
2019-06-10,1.181818181818182,1.0636677974459459,1.1567873388147898,1.0564658704089995
2019-06-11,1.2187704381948987,1.0579046126307967,1.1505196119536192,1.0507417072100345
2019-06-12,1.209614126880314,1.067883387038702,1.1613719851472717,1.0632633142077708
2019-06-13,1.207325049051668,1.069320645971459,1.1632095085274055,1.0645878855720112
2019-06-14,1.2001308044473513,1.0822516312771264,1.1771581371072062,1.0805720093179703
2019-06-17,1.2011118378024854,1.0681779551416473,1.165004816829991,1.0693089305068295
2019-06-18,1.2037279267495098,1.0740864223301811,1.1730890051325233,1.0753311866357316
2019-06-19,1.221386527141923,1.069795797474002,1.1682860569661033,1.0698546938623557
2019-06-20,1.25670372792675,1.088407166315972,1.18861087294544,1.088358240623292
2019-06-21,1.258992805755396,1.0955349146219049,1.1963948341304134,1.0893593716096575
2019-06-24,1.2609548724656643,1.09625472374399,1.203233596417096,1.0946002763622449
2019-06-25,1.2482014388489213,1.0851670851998987,1.1899920044476877,1.1129553922509379
2019-06-26,1.2485284499672993,1.0683008466438766,1.1903037655177553,1.0966442329962178
2019-06-27,1.2622629169391764,1.0661009993406203,1.1867836221321277,1.1077100569146077
2019-06-28,1.2619359058207984,1.0648655650452445,1.1854083366864907,1.1074230853972724
2019-07-01,1.2930019620667108,1.091080187662321,1.2145904543297186,1.1346853795441345
2019-07-02,1.294964028776979,1.0927358480381364,1.2164335354440277,1.136407208648147
2019-07-03,1.2841726618705043,1.0836297159711519,1.2062965893153275,1.126937148576079
2019-07-04,1.2756703727926755,1.076455187675952,1.1983099044866545,1.119475889125359
2019-07-05,1.282210595160236,1.0797578198224342,1.2019863945601057,1.1252153194720667
2019-07-08,1.252779594506214,1.0722508129638773,1.1936295945979265,1.1162748774725069
2019-07-09,1.2498364944408118,1.0609903026760419,1.1810943946546577,1.1045520374523754
2019-07-10,1.2501635055591898,1.0735019807736368,1.195022394591623,1.1175774152525213
2019-07-11,1.2504905166775677,1.0847624910614722,1.2075575945348915,1.1293002552726525
2019-07-12,1.2606278613472868,1.082260155441953,1.2047719945474984,1.1266951797126235
2019-07-15,1.2652060170045791,1.099677136840843,1.2152179945002224,1.136464213062733
2019-07-16,1.2599738391105306,1.1048730325389817,1.2140027765057222,1.1429769019628055
2019-07-17,1.2580117724002624,1.0992070169875,1.2065693441203487,1.1461024630984533
2019-07-18,1.2498364944408118,1.089134100451532,1.1851611640257889,1.1344642061278143
2019-07-19,1.2629169391759327,1.102469804920129,1.193557311555442,1.1436448413219122
2019-07-22,1.2531066056245919,1.0818628926786311,1.1700765812673655,1.1370872447546994
2019-07-23,1.2560497056899942,1.0962877312476795,1.1856776023509303,1.1510961596100773
2019-07-24,1.2661870503597128,1.0989404113156944,1.2012786234344952,1.16624216171021
2019-07-25,1.277632439502944,1.100059281604021,1.2101934926251037,1.1748970200531428
2019-07-26,1.279267495094834,1.0964238775593176,1.2051085495233012,1.1792244492246091
2019-07-29,1.2773054283845657,1.0940264654464014,1.2066466587122269,1.1727333054674094
2019-07-30,1.28319162851537,1.0985888694725896,1.2107093782563685,1.1755597982140948
2019-07-31,1.2740353172007852,1.08953411246159,1.2008225053445492,1.1673097053256498
2019-08-01,1.2622629169391764,1.0742413235046124,1.1873248774342469,1.1591751429191992
2019-08-02,1.242969260954873,1.0628178903570629,1.1745813549984236,1.1477667408096255
2019-08-05,1.2213865271419233,1.0899843701615364,1.2046045988192025,1.1771045815322498
2019-08-06,1.2086330935251803,1.0918402267966547,1.2070476497513896,1.179108772975418
2019-08-07,1.2007848266841077,1.113923391034247,1.2315841159326224,1.2029569991614015
2019-08-08,1.218443427076521,1.121541659840012,1.2400070819351352,1.211184180541334
2019-08-09,1.2089601046435583,1.127172554174708,1.2462327524587316,1.2172651406917185
2019-08-12,1.2282537606278616,1.1214957448651488,1.239956317085254,1.2111345956768604
2019-08-13,1.217789404839765,1.1435144667631518,1.2643008172196304,1.2349132287794458
2019-08-14,1.2223675604970572,1.1200171420781486,1.2383215334718563,1.209537811206835
2019-08-15,1.2272727272727275,1.130102604494966,1.2494722960955364,1.2204293839143847
2019-08-16,1.232504905166776,1.1314266848751593,1.2509362355168552,1.221859295319088
2019-08-19,1.2619359058207982,1.1269261283047287,1.2459602972884174,1.2169990185082253
2019-08-20,1.2567037279267497,1.1160354746595242,1.233919293257517,1.205237897291642
2019-08-21,1.2563767168083717,1.1081343385557403,1.2251835814468444,1.1967052396117013
2019-08-22,1.258992805755396,1.1120849066076322,1.2269687508828724,1.198448914314856
2019-08-23,1.2678221059516026,1.1160354746595242,1.2302192373694474,1.1976031991151044
2019-08-26,1.2537606278613476,1.102208486477902,1.2149775831011536,1.181701148282536
2019-08-27,1.2668410725964685,1.1017170517940902,1.236751374913002,1.1811742707114676
2019-08-28,1.262916939175932,1.0929739183739016,1.2280418581882624,1.1718005715166453
2019-08-29,1.2593198168737738,1.1021540556761373,1.2383564619327265,1.1655675897532591
2019-08-30,1.262589928057554,1.088056376871416,1.2225166149021145,1.1496231940139636
2019-09-02,1.2766514061478091,1.0850787995572868,1.2191710734246173,1.1464771328216792
2019-09-03,1.2779594506213214,1.0897193386306268,1.224385082771792,1.1513802531607
2019-09-04,1.2939829954218447,1.093464078625921,1.2285925916472964,1.1553368863330735
2019-09-05,1.3060824068018315,1.1103154086047453,1.2475263815870663,1.1731417356087546
2019-09-06,1.3149117069980383,1.117804888595334,1.2559413993380752,1.1810550019535018
2019-09-09,1.3201438848920866,1.1571246585459236,1.300120242530872,1.222599650263424
2019-09-10,1.3165467625899283,1.147762808557688,1.289601470342111,1.2127080673324901
2019-09-11,1.3070634401569656,1.1346562185741582,1.2748751892778454,1.1988598512291828
2019-09-12,1.3204708960104647,1.1384009585694523,1.2790826981533496,1.2028164844015563
2019-09-16,1.3158927403531722,1.1384009585694523,1.2790826981533496,1.2028164844015563
2019-09-17,1.2920209287115765,1.1140601486000397,1.2517338904625708,1.1770983687811283
2019-09-18,1.2975801177240027,1.1103154086047453,1.2475263815870663,1.1731417356087548
2019-09-19,1.3037933289731853,1.1271667385835693,1.2664601715268362,1.1909465848844356
2019-09-20,1.3057553956834536,1.123421998588275,1.2622526626513317,1.1869899517120621
2019-09-23,1.2943100065402227,1.110315408604745,1.247526381587066,1.1731417356087546
2019-09-24,1.2952910398953568,1.1123802986155946,1.2622526626513317,1.186989951712062
2019-09-25,1.2864617396991502,1.1039130841637157,1.2513920053455696,1.1691851024363809
2019-09-26,1.2776324395029435,1.1049714859702007,1.2525918059259584,1.1691357791914074
2019-09-27,1.2805755395683458,1.101796280550746,1.2489924041847917,1.165776193619018
2019-09-30,1.2652060170045787,1.0954458697118368,1.2417936007024586,1.1590570224742398
2019-10-08,1.273381294964029,1.093329066098867,1.2389223808272514,1.1568172987593137
2019-10-09,1.2769784172661873,1.0993236719833563,1.2458399429661056,1.1631600038070862
2019-10-10,1.286134728580772,1.1047428731832745,1.251981407473685,1.1688938911497972
2019-10-11,1.3018312622629171,1.110155436691434,1.2581153496275368,1.1746207553584052
2019-10-14,1.31131458469588,1.1166887674048525,1.2712435097975634,1.186877667588232
2019-10-15,1.3070634401569656,1.1103208041784975,1.2551066490966356,1.1718117266860335
2019-10-16,1.3024852844996733,1.1095537431738838,1.2531107477216974,1.1699482829395242
2019-10-17,1.3044473512099413,1.1075083505228696,1.2508007167474744,1.1677915567469328
2019-10-18,1.285480706344016,1.0965309160193009,1.2519829480487479,1.1688953294848787
2019-10-21,1.288423806409418,1.0996088975379517,1.2543673385910001,1.173310420436663
2019-10-22,1.2933289731850885,1.1019157693509685,1.2569988784621702,1.1747137161094412
2019-10-23,1.28646173969915,1.0973044391915223,1.2517385518565742,1.1758584558920815
2019-10-24,1.28809679529104,1.0988431658371898,1.2552959271867195,1.1764475805589485
2019-10-25,1.2959450621321127,1.1026886362338202,1.2585551937861175,1.1775816672471477
2019-10-28,1.3034663178548074,1.1010282818037092,1.2566601459703721,1.1798013471438284
2019-10-29,1.299215173315893,1.094799520140594,1.2495509402668075,1.1740662017063237
2019-10-30,1.2907128842380644,1.0917398184249172,1.2460587454992496,1.17078496865352
2019-10-31,1.2900588620013083,1.0848506626907721,1.2381957981131018,1.163397017931079
2019-11-01,1.316546762589928,1.0932841307399583,1.247821348487126,1.1724410936888472
2019-11-04,1.3207979071288425,1.0978753501866352,1.2530615431264418,1.1773647308276978
2019-11-05,1.3283191628515372,1.1055193909190053,1.261786079545077,1.1855622224261502
2019-11-06,1.3227599738391107,1.099414710934638,1.254818494636459,1.1790155457880764
2019-11-07,1.324395029431001,1.103999585489361,1.2600514475246039,1.1839323786462717
2019-11-08,1.3191628515369525,1.0978927597787889,1.2630722441301543,1.1773834009251514
2019-11-11,1.2972531066056248,1.0716469832881956,1.2469987319251439,1.1492373535911273
2019-11-12,1.2956180510137347,1.0706825010032361,1.2469987319251439,1.1482030399728953
2019-11-13,1.2946370176586006,1.073810707630621,1.2378900456749597,1.139816005587965
2019-11-14,1.2956180510137347,1.0790716201884194,1.2427108760433643,1.144254897098023
2019-11-15,1.2894048397645523,1.0819943493871962,1.246076831828964,1.1473541790511597
2019-11-18,1.2985611510791373,1.080912355037809,1.2521355522430433,1.1529328865668056
2019-11-19,1.3116415958142582,1.0905962059710366,1.2485924214221358,1.159751306863706
2019-11-20,1.2982341399607593,1.0826075010937934,1.2393223252772363,1.1566520249105694
2019-11-21,1.2916939175931987,1.0773521248748916,1.2333061974846284,1.149886172046408
2019-11-22,1.2779594506213217,1.056330619999284,1.2092416863141966,1.127449368689405
2019-11-25,1.2871157619359062,1.0603722328062377,1.2217305093764923,1.1390934559191273
2019-11-26,1.2890778286461746,1.0594178977967121,1.2317157415455142,1.1484032935079183
2019-11-27,1.2871157619359064,1.0646280578128748,1.2388882524809302,1.1550906604897007
2019-11-28,1.2851536952256384,1.0932049162067994,1.2721426213633131,1.186095725587056
2019-11-29,1.2710922171353833,1.09488590787703,1.2740987607093355,1.1879195529457236
2019-12-02,1.2737083060824075,1.120100782930493,1.3034408508996733,1.2152769633257428
2019-12-03,1.2789404839764558,1.0623867355859002,1.2362800666862332,1.152658890678143
2019-12-04,1.2795945062132117,1.0592154280368666,1.2325896739348219,1.1386762142616886
2019-12-05,1.2890778286461746,1.062170519030518,1.2360284594244395,1.140825324150231
2019-12-06,1.2969260954872472,1.0636470375626192,1.2489037558767773,1.1424111803784154
2019-12-09,1.2926749509483328,1.069551062749437,1.2547058399396604,1.134078159050052
2019-12-10,1.293655984303467,1.068814076659687,1.2538412708854385,1.1322767428059892
2019-12-11,1.2753433616742975,1.068814076659687,1.2538412708854385,1.1204838109399642
2019-12-12,1.2717462393721393,1.071025416128638,1.2564354252389947,1.1217915314594495
2019-12-13,1.2975801177240034,1.076919279123671,1.263349601267825,1.127964760867309
2019-12-16,1.3015042511445396,1.0876815943930318,1.2759750291599967,1.1392372049627117
2019-12-17,1.321778940483977,1.1010890716736856,1.2917035349123542,1.1532801905400643
2019-12-18,1.316873773708307,1.0960612676934405,1.28580534525522,1.1480140709485571
2019-12-19,1.3145846958796605,1.0960612676934405,1.28580534525522,1.1480140709485571
2019-12-20,1.3132766514061487,1.0826537904127869,1.2700768395028628,1.1339710853712048
2019-12-23,1.2962720732504913,1.0625425744918062,1.2464840808743267,1.1129066070051763
2019-12-24,1.3031393067364299,1.0637546326316312,1.275975029159997,1.1392372049627122
2019-12-25,1.305428384565076,1.0742603979526106,1.2722293817153143,1.1515248173428956
2019-12-26,1.3149117069980387,1.0808107662328095,1.2788348897551352,1.1585463101315718
2019-12-27,1.3136036625245269,1.0627972534622625,1.2575209749258829,1.1392372049627122
2019-12-30,1.3325703073904522,1.0808107662328093,1.2788348897551352,1.1380979677577494
