date,hs300_benchmark,base_pool,china_internet_risk,germany_risk,germany_defensive,china_internet_plus_germany_risk,china_internet_plus_germany_defensive
2024-11-11,1.048167539267016,1.5003067689769225,1.4507937595490827,1.633679657992433,1.391668491375143,1.5696279951265977,1.397253633697621
2024-11-12,1.0361256544502622,1.501395074405196,1.4518461488047143,1.6348647105940857,1.392677991835208,1.57076658538213,1.3982671855562618
2024-11-13,1.0429319371727754,1.4910406256161948,1.4418334167439921,1.6235897815555058,1.383073316029448,1.5599337123794945,1.3886239635869082
2024-11-14,1.0243455497382203,1.4962178500106955,1.4468397827743533,1.6292272460747959,1.387875653932328,1.5653501488808124,1.393445574571585
2024-11-15,1.0062827225130895,1.4737229885415692,1.4250872950057458,1.6047326571338094,1.3670096613421732,1.5418159190562595,1.3724958411056123
2024-11-18,1.001832460732985,1.4400209234215189,1.392497462865331,1.5680345768761914,1.3357479866689124,1.5065566600834537,1.341108704870657
2024-11-19,1.0070680628272257,1.4389073187861459,1.3914206093251007,1.566821976041833,1.3347150189352834,1.505391601678514,1.3400715915579318
2024-11-20,1.0096858638743462,1.4390286689994345,1.3915379547479165,1.5669541139345906,1.3348275820935305,1.505518558842163,1.340184606462599
2024-11-21,1.0109947643979067,1.436195935399042,1.3887987068054994,1.5638695585921998,1.3321999687429527,1.5025549396318436,1.33754644778846
2024-11-22,0.9795811518324615,1.37954126339119,1.3340137479571563,1.5021784517443812,1.2796477017313963,1.4432825554254594,1.2847832743056806
2024-11-25,0.9738219895287966,1.3610537302218066,1.3161363389457392,1.4820474308826428,1.2624988639556205,1.4239408113078322,1.2675656136024358
2024-11-26,0.9717277486911002,1.362388058116548,1.3174266314531862,1.483500376629343,1.2637365722208047,1.4253367914244137,1.268808289125884
2024-11-27,0.9884816753926708,1.3709189789563512,1.3256760154948468,1.4927896714109923,1.2716497630299521,1.4342618809136087,1.276753237711519
2024-11-28,0.9808900523560217,1.3632411502005286,1.3182515698573525,1.4844293061075082,1.2645278913017197,1.4262293003733335,1.2696027839844477
2024-11-29,0.9921465968586396,1.361534966032568,1.3166016930490203,1.4825714471511784,1.2629452531398901,1.4244442824754944,1.2680137942673206
2024-12-02,1.0000000000000007,1.3658004264524695,1.3207263850698505,1.4872160945420028,1.2669018485444636,1.4289068272200918,1.271986268560138
2024-12-03,1.001047120418849,1.372625163124312,1.327325892303179,1.494647530367322,1.2732324011917815,1.4360468988114476,1.2783422274286458
2024-12-04,0.9955497382198961,1.3717720710403318,1.326500953899013,1.493718600889157,1.2724410821108667,1.4351543898625283,1.2775477325700824
2024-12-05,0.9937172774869116,1.3777437156281938,1.332275522728175,1.500221107236311,1.2779803156772696,1.4414019525049644,1.2831091965800265
2024-12-06,1.006806282722514,1.3706071184736006,1.3253744470079345,1.4924500874423419,1.2713604845860207,1.4339356110103987,1.2764627983148964
2024-12-09,1.006020942408378,1.3913389908538736,1.3454221277189788,1.5150249627145789,1.290591147378078,1.4556253933618164,1.2957706389616763
2024-12-10,1.0141361256544512,1.3786695132881512,1.3331707672844517,1.5012292056037673,1.2788390756718206,1.4423705263692834,1.2839714030108664
2024-12-11,1.011518324607331,1.3786695132881512,1.3331707672844517,1.5012292056037673,1.2788390756718206,1.4423705263692834,1.2839714030108664
2024-12-12,1.0225130890052367,1.4063120097951818,1.359901008232511,1.5313290393000834,1.304479959394564,1.4712902361711737,1.3097151905399063
2024-12-13,0.9971204188481686,1.4143744046097322,1.367697328509028,1.5401081574615088,1.311958550480364,1.4797251515300582,1.317223795235876
2024-12-16,0.9908376963350797,1.4328027356144193,1.3855174891410673,1.5601747132590529,1.3290524729621929,1.4990049580646518,1.334386320255236
2024-12-17,0.993717277486912,1.4500792959313134,1.4022238897336041,1.5789871093192505,1.3450780252889074,1.5170797766908333,1.3504761874608857
2024-12-18,0.9981675392670168,1.458141690745864,1.4100202100101216,1.587766227480676,1.3525566163747076,1.525514692049718,1.3579847921568557
2024-12-19,0.9997382198952892,1.4212850287364898,1.3743798887460426,1.5476331158855878,1.3183687714110497,1.4869550789805308,1.3236597421181358
2024-12-20,0.9965968586387446,1.3901872201660805,1.344308367679476,1.5137708029772323,1.2895227772229636,1.4544204054534042,1.294697981147966
2024-12-23,0.9976439790575928,1.44086513042897,1.3933138094175843,1.5689538314204785,1.3365310640479928,1.5074398734235364,1.3418949249512058
2024-12-24,1.0099476439790587,1.439713359741177,1.392200049378082,1.567699671683132,1.3354626938928786,1.5062348855151244,1.3408222671374959
2024-12-25,1.010732984293195,1.4523828373068994,1.4044514098126089,1.5814954287939433,1.3472147655991358,1.5194897525076574,1.3526215030883058
2024-12-26,1.0109947643979071,1.4546863786824853,1.4066789298916138,1.5840037482686364,1.3493515059093644,1.5218997283244815,1.3547668187157258
2024-12-27,1.0094240837696349,1.4454722131801419,1.397768849575594,1.5739704703698645,1.34080454466845,1.5122598250571848,1.3461855562060459
2024-12-30,1.0143979057591637,1.4270438821754552,1.3799486889435548,1.5539039145723208,1.3237106221866215,1.4929800185225914,1.3290230311866862
2024-12-31,0.997643979057593,1.4178297166731118,1.3710386086275352,1.5438706366735488,1.3151636609457071,1.4833401152552947,1.3204417686770062
2025-01-02,0.968062827225132,1.4351062769900058,1.3877450092200723,1.5626830327337464,1.3311892132724217,1.5014149338814762,1.3365316358826562
2025-01-03,0.9575916230366505,1.4281956528632482,1.3810624489830576,1.5551580743096673,1.324778992341736,1.4941850064310036,1.3300956890003963
2025-01-06,0.9534031413612578,1.467355856248208,1.4189302903261414,1.5977995053794485,1.3611035776156222,1.535154595317015,1.3665660546665361
2025-01-07,0.960471204188483,1.4558381493702786,1.4077926899311166,1.5852579080059834,1.350419876064479,1.523104716232894,1.3558394765294361
2025-01-08,0.9589005235602107,1.4477757545557277,1.3999963696545992,1.5764787898445576,1.3429412849786786,1.514669800874009,1.348330871833466
2025-01-09,0.9568062827225144,1.4420169011167632,1.3944275694570871,1.5702079911578253,1.3375994342031072,1.5086448613319487,1.3429675827649161
2025-01-10,0.9455497382198965,1.4362580476777986,1.3888587692595749,1.532228395549646,1.3322575834275359,1.4721543313687844,1.3376042936963664
2025-01-13,0.9416230366492159,1.437785986276038,1.390336282944867,1.5338584305636633,1.333674882907812,1.4737204576154577,1.3390272811830608
2025-01-14,0.967277486910996,1.428012800486972,1.380885631086941,1.5234322033232304,1.3246093804357588,1.463703011367614,1.3299253963959339
2025-01-15,0.961256544502619,1.4344139125788058,1.3870754941663026,1.530261035876031,1.3554884658493616,1.4702641059472448,1.3609284079369814
2025-01-16,0.961780104712043,1.438175076558036,1.3907125324990888,1.568784651254814,1.3837889252254654,1.5072773263030237,1.389342444716315
2025-01-17,0.9651832460732997,1.4413699770874688,1.393801995165209,1.5658650768418085,1.3817286935750055,1.5044722196163554,1.387273944798623
2025-01-20,0.9701570680628284,1.4391160022088176,1.3916224057933917,1.6563718836449708,1.4456196909659194,1.5914305269030682,1.4514213540546936
2025-01-21,0.9714659685863887,1.4391160022088176,1.3916224057933917,1.6797284789490128,1.461927504166005,1.6138713803964135,1.4677946149229957
2025-01-22,0.9620418848167551,1.4492628622211272,1.4014343999063792,1.766342519868168,1.522234131220825,1.6970895454342354,1.5283432687946743
2025-01-23,0.9649214659685875,1.4503883211660653,1.4025227165411553,,,,
2025-01-24,0.9732984293193729,1.4562020645578413,1.4081445952174476,1.788725923701208,1.5376661466557908,1.7185953633653581,1.5438372170843835
2025-01-27,0.9675392670157081,1.4532044147626755,1.4052458736319244,1.6096586930368868,1.4145189993284064,1.5465488199163775,1.4201958469239802
2025-02-05,0.9623036649214672,1.4976300124793802,1.448205341165077,1.5853289062618432,1.397414779263976,1.5231729308608097,1.4030229829950325
2025-02-06,0.9740837696335091,1.4907454266167632,1.4620101695569476,1.604792735681878,1.4111401546281401,1.5418736421052641,1.4168034420054194
2025-02-07,0.9887434554973834,1.494098555973727,1.4945509364469274,1.6223101821599095,1.4234630280221032,1.558704282225273,1.4470345136050815
2025-02-10,0.9897905759162315,1.5123442455046212,1.5421999165358262,1.5697578427258152,1.3865742440925561,1.508212361865246,1.4931685844120863
2025-02-11,0.9856020942408389,1.524595208401621,1.5259295330908362,1.597007203913864,1.4058298318592475,1.4908082504129156,1.477415487063353
2025-02-12,0.9955497382198966,1.5160737771031432,1.5666054917033112,1.5950608209718604,1.4044591263559112,1.4875023081683985,1.5167982304351866
2025-02-13,0.9929319371727761,1.5220100708770556,1.6061192800697148,1.593114438029857,1.402605051791118,1.5234958914679806,1.5550557525678246
2025-02-14,1.0007853403141376,1.5284965673739441,1.6549304304046846,1.6077123100948831,1.4127455350216942,1.5697960560422608,1.6023150446140249
2025-02-17,1.002617801047122,1.5442795824909854,1.6793360055721696,1.58922167214585,1.3997469078229474,1.592946138329401,1.625944690637125
2025-02-18,0.9950261780104726,1.5130820151679352,1.706065921231796,1.7283880524990998,1.3702348702401308,1.6183009903581735,1.6518247791386158
2025-02-19,1.0005235602094258,1.5411598257586803,1.7055541014554265,1.6845944363040213,1.395661909069329,1.6183009903581735,1.6513292317048742
2025-02-20,0.9973821989528812,1.5380400690263754,1.6865002272974776,1.6602646495289775,1.3928366825327514,1.5731032106547096,1.6328811394705691
2025-02-21,1.0115183246073316,1.5739172714478828,1.7238466934380525,1.6300957139279233,1.4253267877033935,1.6601916154491887,1.6690402452920616
2025-02-24,1.008115183246075,1.5645580012509677,1.7270517204909255,1.6187819772731786,1.4168511080936608,1.667908309544902,1.6721433745661771
2025-02-25,0.9973821989528813,1.5442795824909852,1.7113565073160102,1.5978007552347429,1.3984871356059065,1.592946138329401,1.6420823700795941
2025-02-26,1.0060209424083788,1.5661178796171205,1.806564303219492,1.5729482494317297,1.4182637213619498,1.6822393128655126,1.7336096549705455
2025-02-27,1.0094240837696353,1.5567586094202055,1.8001614415532559,1.5850406960565742,1.409788041752217,1.6557820759659239,1.7274653606411123
2025-02-28,0.9903141361256563,1.494363474774105,1.7625916647747704,1.528299215739995,1.3532835110206651,1.5697960560422606,1.6914127675271005
2025-03-03,0.9869109947643997,1.4943160187620816,1.7744369244050808,1.547489102239094,1.3716474835084196,1.5808199047504226,1.7027796789756124
2025-03-04,0.9858638743455516,1.503211032732081,1.7917605763867204,1.5379268626783993,1.3631718038986869,1.5962532929418491,1.7194037483658904
2025-03-05,0.9903141361256564,1.5120929074292515,1.8350697063408197,1.5174211711760206,1.3699921390047005,1.6348367634204162,1.7609639218415856
2025-03-06,1.0047120418848188,1.5098756946735892,1.8795471681326343,1.5138324689473217,1.3679832915120405,1.7351537866646898,1.8036452463056312
2025-03-07,1.0020942408376983,1.5082121743978967,1.8774488101493247,1.5121645892569742,1.3664761025757148,1.7311066672315547,1.7999783690577418
2025-03-10,0.9979057591623056,1.5115401326129334,1.8676179798535235,1.5155012687061467,1.3694913118734608,1.685278215982032,1.7903741396473936
2025-03-11,1.0010471204188502,1.5043335231787152,1.8423873794463481,1.508275773659748,1.3629619523180738,1.6631762065921036,1.766187065532629
2025-03-12,0.9984293193717299,1.5082186581809292,1.827697247517208,1.5121710900313827,1.366481977037358,1.649915000958147,1.752104510857286
2025-03-13,0.993193717277489,1.5172781389349426,1.806886227284259,1.5212543120248287,1.3749704671852419,1.6311282929767077,1.7321542250672162
2025-03-14,1.0196335078534053,1.535370094234182,1.881561064590722,1.5393936790305696,1.380071806889581,1.6985394216159888,1.8037405446668773
2025-03-17,1.016492146596861,1.5361063724151423,1.8864577752337686,1.5401318866992189,1.3959987752322192,1.7029598234939745,1.8084347295586582
2025-03-18,1.018848167539269,1.5453087469690745,1.9525633689149,1.5615031001786814,1.412515711821997,1.762635248846781,1.8718062255977028
2025-03-19,1.0204188481675414,1.5587242413682112,1.9464424806110918,1.6087683285473187,1.4467201281620814,1.757109746499299,1.8659384944829767
2025-03-20,1.0117801047120438,1.5600078966258089,1.8742159986261517,1.5991402264722259,1.4397935029565174,1.6919088187990103,1.7966992673292057
2025-03-21,0.9945026178010491,1.5539576236023152,1.8411632017855861,1.5518749981035884,1.4057491245614864,1.640259759931535,1.7650135193096834
2025-03-24,0.9989528795811539,1.5551784919921605,1.8472840900893945,1.578133458308387,1.4293921122488449,1.6680137321807997,1.7708812504244096
2025-03-25,0.9994764397905779,1.553802227839955,1.8443148996936887,1.558001972151375,1.411158047588987,1.646735686789697,1.7512315009960315
2025-03-26,0.9952879581151852,1.5575000018893834,1.8488889313315469,1.5604602481063357,1.4133846275029054,1.6493339702420735,1.75417021946594
2025-03-27,0.9989528795811539,1.5612404773906097,1.852589430149223,1.5635834650856213,1.3861517372244152,1.652635065458452,1.7269880277366816
2025-03-28,0.993979057591625,1.5841843684363763,1.8800029672248308,1.586720460576025,1.3784616317148888,1.677089794553903,1.7175787853608175
2025-03-31,0.9876963350785359,1.600921009137608,1.899864881536451,1.6002594993863597,1.39191031506477,1.6913999294396904,1.734335996937359
2025-04-01,0.9871727748691119,1.6109667199764637,1.9117864523846546,1.6082927473011344,1.40064449274059,1.6998906991938656,1.745218881116658
2025-04-02,0.9863874345549758,1.604802306507166,1.9057434514728668,1.603369402156335,1.395284883712246,1.694686952155517,1.7397023867002956
2025-04-03,0.9811518324607349,1.6196425611554752,1.9231742936895777,1.615231005359085,1.4081876461878893,1.7072241155517451,1.755614537825974
2025-04-07,0.9120418848167556,1.5700989417911195,1.8643458722446045,1.5656657498579138,1.3651122699230496,1.6548359437024367,1.7019116403480719
2025-04-08,0.9212041884816772,1.581057899069871,1.8773586106287459,1.5765937643981465,1.3746404637512168,1.6663863472647047,1.7137906222786676
2025-04-09,0.9306282722513106,1.6009210091376078,1.900944198950002,1.5964007907523179,1.3919103150647698,1.6873214537213153,1.7353212770278723
2025-04-10,0.9471204188481693,1.6356243738536542,1.942151203833117,1.6310061701297214,1.4220829288539663,1.7238977316684974,1.7729380531414258
2025-04-11,0.9500000000000017,1.6605103393408187,1.9717009639137715,1.6558218698148328,1.4437198690054294,1.7501267730911474,1.799913241275487
2025-04-14,0.952094240837698,1.6728391662794142,1.9863402945959308,1.6681158861725947,1.4544390870621176,1.7631209770986989,1.8132770959474074
2025-04-15,0.9528795811518341,1.6723825430594663,1.9857980971632583,1.6676605522334182,1.4540420789859438,1.7626397102836044,1.812782138366966
2025-04-16,0.9552356020942425,1.713022009634836,2.0340536686711164,1.7081852728201141,1.4893757977653974,1.8054724568270148,1.8568333630262588
2025-04-17,0.9560209424083786,1.7271773294532236,2.050861789083966,1.7223006249345814,1.5016830481267802,1.8203917280949444,1.8721770480199451
2025-04-18,0.958638743455499,1.7312869384327554,2.055741565978019,1.7263986303871686,1.505256120812343,1.824723129430795,1.8766316662439186
2025-04-21,0.9591623036649232,1.7634788754390875,2.0939664849814346,1.7584996730991018,1.533245190182584,1.858652439894957,1.9115261756650437
2025-04-22,0.9599476439790594,1.8223832708123766,2.163909953796195,1.8172377512528521,1.5844592320089832,1.9207358590421475,1.975375703541996
2025-04-23,0.9609947643979074,1.712337074804914,2.0332403725221075,1.7075022719113493,1.4887802856511367,1.8047505566043731,1.8560909266555963
2025-04-24,0.9609947643979074,1.731058626822781,2.0554704672616824,1.72617096341758,1.5050576167742558,1.8244824960232475,1.8763841874536973
2025-04-25,0.9609947643979074,1.7191864231041336,2.041373334012196,1.7143322809989947,1.4947354067937413,1.8119695588307905,1.8635152903622185
2025-04-28,0.9594240837696352,1.704346168455824,2.0237519174503373,1.6995339279757629,1.481832644318098,1.7963283873402192,1.84742916899787
2025-04-29,0.9575916230366509,1.7162183721744715,2.037849050699824,1.7113726103943483,1.4921548542986125,1.8088413245326762,1.8602980660893487
2025-04-30,0.9568062827225147,1.707645723276936,2.027669830676855,1.702824166466912,1.484701420706448,1.799806016533424,1.8510057275245644
2025-05-06,0.9664921465968602,1.7334284080026272,2.0582843611145942,1.7285340534937448,1.5071180075429742,1.826980172424867,1.8789529161291383
2025-05-07,0.9727748691099493,1.7441769393817292,2.0710472383931817,1.7392522362742104,1.5164632479470768,1.8383087935675961,1.8906038065181683
2025-05-08,0.9787958115183263,1.7234405377559159,2.0464246978976193,1.7185743841104497,1.4984341189922112,1.8164532646960845,1.8681265457758325
2025-05-09,0.977486910994766,1.7186969142035373,2.040792087904729,1.7356102176751915,1.4943098064773193,1.8344593491470125,1.8629846862876576
2025-05-12,0.989267015706808,1.7133228579607374,2.0344108979638933,1.765342298491897,1.4896373683773776,1.8658847769696592,1.8571594681233343
2025-05-13,0.9903141361256562,1.7031169139073599,2.02229229246597,1.7151694121137062,1.4807638769797462,1.8128543675189426,1.846096716265563
2025-05-14,1.0036649214659703,1.7487986895119823,2.0765351350782493,1.7226024323178826,1.5204815984111117,1.8207107244746044,1.8956135610859188
2025-05-15,0.9947643979057609,1.7384332442735537,2.064227136817836,1.7106798647634656,1.5114694297499112,1.8081091245915768,1.8843779176247828
2025-05-16,0.9890052356020959,1.741394800055962,2.0677437077493828,1.713594140512637,1.514044335081683,1.8111893786368778,1.8875881014708218
2025-05-19,0.9874345549738237,1.7251062432527178,2.048402567625877,1.698067631796771,1.4998823557569396,1.7947785804153826,1.8699320903176087
2025-05-20,0.9926701570680646,1.7428755779471665,2.069501993215156,1.728456043862548,1.5153317877475692,1.8268977198696708,1.8891931933938417
2025-05-21,0.9968586387434573,1.7622257196886701,2.0645389537954584,1.733060348720999,1.532155642100304,1.8317642561506233,1.8846625670301185
2025-05-22,0.9963350785340332,1.7468853434563423,2.0283697359644237,1.7275351828908578,1.518818052179953,1.8259244126134802,1.8516446524009993
2025-05-23,0.9887434554973838,1.7238747791078504,1.9996497126667234,1.7266143219191676,1.4988116672994267,1.8249511053572898,1.8254269088539956
2025-05-26,0.9832460732984311,1.7281305949687729,2.0045863478948696,1.740427236494521,1.5025118586030721,1.8395507142001482,1.829933431535229
2025-05-27,0.9777486910994782,1.7415848989088412,2.020192989011698,1.7376646535794504,1.5142096152876983,1.8366307924315766,1.8441803181129255
2025-05-28,0.97670157068063,1.7610188934889397,2.0427359150693394,1.7552978480297647,1.531106374943269,1.8552682595801824,1.8647591542807092
2025-05-29,0.9829842931937189,1.7879275013690763,2.0739491973029964,1.7821190375582332,1.554501888312521,1.8836170105754653,1.893252927436102
2025-05-30,0.9811518324607346,1.7520493575288942,2.03233148765812,1.7463574515202753,1.5233078704868517,1.845818675915088,1.8552612298955784
2025-06-03,0.9806282722513104,1.7580290481689247,2.039267772598933,1.752317715859935,1.5285068734577967,1.8521183983584844,1.8615931794856657
2025-06-04,0.9850785340314152,1.771483352108993,2.0548744137157615,1.7657283106241692,1.5402046301424228,1.866292773856126,1.8758400660633623
2025-06-05,0.9876963350785356,1.7655036614689628,2.0479381287749487,1.7597680462845096,1.535005627171478,1.8599930514127296,1.869508116473275
2025-06-06,0.9882198952879596,1.7595239708289325,2.041001843834136,1.7538077819448499,1.5298066242005333,1.8536933289693334,1.8631761668831877
2025-06-09,0.990575916230368,1.7655036614689628,2.0479381287749483,1.7597680462845093,1.535005627171478,1.8599930514127294,1.8695081164732748
2025-06-10,0.984554973821991,1.7669985841289702,2.0496722000101513,1.7612581123694242,1.5363053779142142,1.8615679820235782,1.8710911038707965
2025-06-11,0.9929319371727763,1.7729782747690004,2.056608484950964,1.7672183767090837,1.541504380885159,1.8678677044669743,1.8774230534608836
2025-06-12,0.9934554973822005,1.76699858412897,2.0496722000101513,1.761258112369424,1.536305377914214,1.861567982023578,1.8710911038707962
2025-06-13,0.9866492146596874,1.7475645895488714,2.0271292739525104,1.7418872532655303,1.5194086182586433,1.8410938840825406,1.8505122677030128
2025-06-16,0.9892670157068078,1.7531609521204226,2.033620908347192,1.747465434859696,1.5242743391441356,1.8469897628187029,1.8564383076646274
2025-06-17,0.9890052356020955,1.7590113647158614,2.040407234133283,1.753296841142064,1.529360942163583,1.8531532882833626,1.8626333635405183
2025-06-18,0.9897905759162315,1.7658255225977968,2.048311479276732,1.760088861778821,1.535285467227724,1.8603321384824518,1.869848938192235
2025-06-19,0.9816753926701584,1.7634291520836691,2.045531752078392,1.7577002763853977,1.5332019585359815,1.8578075147152153,1.8673113993448154
2025-06-20,0.9829842931937186,1.75654234351307,2.0375432340338757,1.7508358410812335,1.5272142678050957,1.850552125577667,1.860018894208564
2025-06-23,0.9863874345549752,1.761833702912572,2.0436810727162804,1.7561100103712042,1.5318148056747618,1.8561266774352438,1.865621963497197
2025-06-24,0.9981675392670172,1.7616077144281916,2.043418931977676,1.7558847560586135,1.531618321463049,1.8558885940940306,1.8653826622060135
2025-06-25,1.0151832460733,1.7734405118382888,2.0571446678767704,1.767679112102668,1.5419062698859747,1.868354680368382,1.8779125205583629
2025-06-26,1.0112565445026194,1.779347058089207,2.0639961072368926,1.7735664696783635,1.5470416779455447,1.8745773437501247,1.8841670168799558
2025-06-27,1.0052356020942423,1.8042414999317284,2.0928730094810097,1.7983800366171638,1.56868598780881,1.9008041309590291,1.9105279710345013
2025-06-30,1.0102094240837711,1.825690524756092,2.1177533179853296,1.8197593797098157,1.5873347023491946,1.9234011031452556,1.933240541319527
2025-07-01,1.0117801047120434,1.8017180852465093,2.0899459143628545,1.7958648197827343,1.5664920213922942,1.8981456636430025,1.9078559039421454
2025-07-02,1.0128272251308914,1.7774408245952533,2.0617849261785834,1.7716664289904693,1.5453843156846887,1.8725690890347682,1.8821484886454267
2025-07-03,1.0188481675392682,1.81677302408577,2.1074092501509227,1.8108708494423131,1.5795814396355616,1.9140063396878029,1.9237977175827858
2025-07-04,1.023298429319373,1.8130271003247684,2.103064076439271,1.8071370951135661,1.5763245706878595,1.9100599348637044,1.9198311243506565
2025-07-07,1.0185863874345562,1.790551557758759,2.0769930341693628,1.784734569141084,1.5567833570016465,1.8863815059191131,1.8960315649578798
2025-07-08,1.0274869109947655,1.8336296810102772,2.1269625318533536,1.827672743921675,1.5942373499002216,1.9317651613962465,1.9416473871273685
2025-07-09,1.0267015706806293,1.8411215285322802,2.1356528792766563,1.835140252579169,1.600751087795626,1.9396579710444435,1.9495805735916272
2025-07-10,1.0319371727748703,1.8486133760542833,2.144343226699959,1.842607761236663,1.6072648256910302,1.9475507806926406,1.957513760055886
2025-07-11,1.0356020942408388,1.859851147337288,2.157378747834913,1.853809024222904,1.6170354325341367,1.9593899951649363,1.9694135397522743
2025-07-14,1.0353403141361268,1.852359299815285,2.1486884004116105,1.84634151556541,1.6105216946387324,1.9514971855167391,1.9614803532880154
2025-07-15,1.0353403141361268,1.8916914993058018,2.19431272438395,1.885545936017254,1.6447188185896056,1.9929344361697743,2.003129582225375
2025-07-16,1.0329842931937183,1.8841996517837987,2.1856223769606475,1.87807842735976,1.6382050806942012,1.9850416265215771,1.995196395761116
2025-07-17,1.0416230366492156,1.9216588893938147,2.2290741140771613,1.9154159706472305,1.670773770171223,2.0245056747625627,2.0348623280824105
2025-07-18,1.0494764397905767,1.929150736915818,2.2377644615004644,1.9228834793047247,1.6772875080666276,2.03239848441076,2.0427955145466696
2025-07-21,1.0560209424083777,1.9441344319598242,2.2551451563470697,1.9378184966197127,1.6903149838574363,2.048184103707154,2.0586618874751874
2025-07-22,1.0675392670157076,1.953499241362328,2.266008090626198,1.9471528824415802,1.6984571562266917,2.0580501157674003,2.0685783705555107
2025-07-23,1.0670157068062835,1.953499241362328,2.266008090626198,1.9471528824415802,1.6984571562266917,2.0580501157674003,2.0685783705555107
2025-07-24,1.0738219895287966,1.9815936695698404,2.298596893463584,1.9751560399071835,1.7228836733344586,2.08764815194814,2.098327819796482
2025-07-25,1.0680628272251318,1.9759747839283377,2.2920791328961063,1.9695554084140627,1.717998369912905,2.081728544711992,2.0923779299482876
2025-07-28,1.0709424083769643,2.0021962502553485,2.322495348877666,1.9956916887152918,1.7407964525468202,2.109353378480682,2.120144082573194
2025-07-29,1.076439790575917,2.0415284497458654,2.3681196728500056,2.034896109167136,1.7749935764976934,2.150790629133717,2.161793311510553
2025-07-30,1.075654450261781,2.011561059657853,2.3333582831567945,2.0050260745371595,1.7489386249160759,2.1192193905409282,2.1300605656535176
2025-07-31,1.0554973821989537,1.9666099745258339,2.281216198616978,1.9602210225921952,1.7098561975436497,2.0718625326517457,2.0824614468679643
2025-08-01,1.0497382198952887,1.9609910888843312,2.2746984380495006,1.9546203910990745,1.7049708941220962,2.0659429254155977,2.07651155701977
2025-08-04,1.0547120418848175,1.9703558982868352,2.285561372328629,1.9639547769209422,1.7131130664913519,2.0758089374758444,2.0864280401000936
2025-08-05,1.0628272251308906,1.9797207076893388,2.2964243066077574,1.9732891627428095,1.721255238860607,2.0856749495360907,2.096344523180417
2025-08-06,1.065706806282723,1.9909584789723438,2.3094598277427116,1.9844904257290508,1.7310258457037138,2.0975141640083863,2.1082443028768054
2025-08-07,1.065445026178011,1.9741018220478368,2.2899065460402803,1.9676885312496892,1.716369935439054,2.079755342299943,2.090394633332223
2025-08-08,1.0628272251308908,1.9703558982868352,2.2855613723286288,1.963954776920942,1.7131130664913516,2.0758089374758444,2.086428040100093
2025-08-11,1.0678010471204196,2.013434021538353,2.335530870012619,2.006892951701533,1.7505670593899265,2.1211925929529776,2.1320438622695814
2025-08-12,1.0746073298429326,2.041528449745865,2.3681196728500047,2.0348961091671356,1.774993576497693,2.150790629133717,2.1617933115105523
2025-08-13,1.0837696335078542,2.122065810607399,2.4615409076505093,2.115171827235197,1.84501625887329,2.2356383328518357,2.247075066001335
2025-08-14,1.08193717277487,2.108955077443893,2.446332799659729,2.102103687084582,1.833617217556332,2.2218259159674902,2.2331919896888817
2025-08-15,1.0921465968586395,2.167016895739418,2.5136829921903256,2.1599768791801615,1.884098686245716,2.282995190741018,2.2946741847868886
2025-08-18,1.100523560209425,2.2269516759154437,2.5832057715767482,2.2197169484401145,1.9362085894089514,2.3461376679265955,2.35813967650096
2025-08-19,1.09476439790576,2.2288246377959444,2.585378358432574,2.2215838256044877,1.9378370238828024,2.348110870338645,2.360122973117025
2025-08-20,1.1102094240837705,2.2381894471984487,2.596241292711703,2.230918211426356,1.9459791962520583,2.3579768823988916,2.370039456197349
2025-08-21,1.1138743455497393,2.2213327902739413,2.576688011009271,2.214116316946994,1.931323285987398,2.340218060690448,2.352189786652766
2025-08-22,1.1403141361256555,2.307489036776978,2.676627006377253,2.2999926665081762,2.0062312717845483,2.4309853716447147,2.4434214309917435
2025-08-25,1.162827225130891,2.371169740714005,2.7504949594753265,2.363466490096876,2.0615980438954855,2.4980742536543903,2.5108535159379444
2025-08-26,1.156544502617802,2.3561860456699986,2.733114264628721,2.348531472781888,2.048570568104677,2.482288634357996,2.4949871430094266
2025-08-27,1.139267015706807,2.3412023506259922,2.7157335697821154,2.3335964554668998,2.035543092313868,2.4665030150616016,2.479120770080909
2025-08-28,1.1612565445026188,2.451707101575539,2.843916194275831,2.443742208164937,2.1316207262710827,2.582921957372509,2.5961352704287273
2025-08-29,1.1722513089005246,2.5135148436320653,2.9156115605180792,2.5053491545892634,2.185359063908169,2.6480376369701357,2.6615840587588635
2025-09-01,1.1761780104712052,2.536727509075765,2.9425376460709667,2.528486408738557,2.2055411642659113,2.6724926394560136,2.6861641643678587
2025-09-02,1.1693717277486921,2.508664730227183,2.909985555663195,2.5005147978121913,2.1811421644865505,2.6429279465013327,2.65644822892507
2025-09-03,1.1586387434554986,2.541701366103434,2.94830719029585,2.5334441071308653,2.209865651772137,2.6777326962806405,2.6914310274655358
2025-09-04,1.1342931937172787,2.492146824491215,2.890825216490602,2.484050554015885,2.1667807792302303,2.6255260058748098,2.6389572661395047
2025-09-05,1.1599476439790588,2.694344808020753,3.125369595564284,2.6855916542718803,2.3425804953646754,2.8385455835638695,2.853066576469953
2025-09-08,1.1602094240837706,2.6711225709677953,3.098432407194687,2.662444859608743,2.3223900730337803,2.8140804971981908,2.828476335395602
