total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_momentum,latest_exposure,strategy,weak_ratio_cut,weak_breadth_cut,weak_cap,extreme_ratio_cut,extreme_breadth_cut,extreme_cap,extreme_short_ratio_cut,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
25.512645832874657,0.2639356188698813,0.209786246013106,1.2581168874788506,-0.2335138538309242,43.804719860870605,1589,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr890_evb-20_ecap10_evs95,0.9,-0.025,0.25,0.89,-0.04,0.1,0.95,-0.001384669695148,-0.0064349346406786,0.5791326538464929,False,full_history,False
25.512645832874657,0.2639356188698813,0.209786246013106,1.2581168874788506,-0.2335138538309242,43.804719860870605,1589,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr895_evb-20_ecap10_evs95,0.9,-0.025,0.25,0.895,-0.04,0.1,0.95,-0.001384669695148,-0.0064349346406786,0.5791326538464929,False,full_history,False
25.51202029094937,0.2639334877032584,0.2097921751755253,1.2580711720179032,-0.2356462126930468,44.44862852690541,1585,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr895_evb-20_ecap15_evsna,0.9,-0.03,0.25,0.895,-0.04,0.15,,-0.001386800861771,-0.0064806501016261,1.2230413198812968,False,full_history,False
25.511920829045355,0.2639331488409493,0.2097861648963441,1.258105599915797,-0.2335138538309242,43.804719860870605,1591,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr885_evb-20_ecap10_evs95,0.9,-0.025,0.25,0.885,-0.04,0.1,0.95,-0.0013871397240801,-0.0064462222037322,0.5791326538464929,False,full_history,False
25.50605962604035,0.2639131778968049,0.2097233593159821,1.258387137978164,-0.2376687504026576,45.07948108093535,1583,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr895_evb-15_ecap10_evsna,0.9,-0.03,0.25,0.895,-0.035,0.1,,-0.0014071106682245,-0.0061646841413653,1.8538938739112396,False,full_history,False
25.463082339282444,0.2637666155024671,0.2098037414033825,1.2572064432127166,-0.2354165768882166,44.40118359852201,1582,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr890_evb-20_ecap15_evsna,0.9,-0.03,0.25,0.89,-0.04,0.15,,-0.0015536730625622,-0.0073453789068127,1.1755963914978975,False,full_history,False
25.46259990244296,0.2637649690282526,0.2098036787765816,1.2571989708013365,-0.2354165768882166,44.40118359852201,1584,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr885_evb-20_ecap15_evsna,0.9,-0.03,0.25,0.885,-0.04,0.15,,-0.0015553195367767,-0.0073528513181928,1.1755963914978975,False,full_history,False
25.432941986070823,0.2636636980834619,0.2097376193281293,1.2571120952363175,-0.2373251680029454,45.008493708734626,1580,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr890_evb-15_ecap10_evsna,0.9,-0.03,0.25,0.89,-0.035,0.1,,-0.0016565904815675,-0.0074397268832115,1.7829065017105137,False,full_history,False
25.432219161789856,0.2636612285859272,0.2097375381835092,1.2571008073682912,-0.2373251680029454,45.008493708734626,1582,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr885_evb-15_ecap10_evsna,0.9,-0.03,0.25,0.885,-0.035,0.1,,-0.0016590599791022,-0.0074510147512381,1.7829065017105137,False,full_history,False
25.408453520843786,0.2635799993694137,0.2098856886941782,1.25582645014674,-0.2338542704787582,43.740745089640775,1576,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr890_evb-20_ecap15_evs95,0.9,-0.025,0.3,0.89,-0.04,0.15,0.95,-0.0017402891956157,-0.0087253719727893,0.5151578826166627,False,full_history,False
25.408453520843786,0.2635799993694137,0.2098856886941782,1.25582645014674,-0.2338542704787582,43.740745089640775,1576,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr895_evb-20_ecap15_evs95,0.9,-0.025,0.3,0.895,-0.04,0.15,0.95,-0.0017402891956157,-0.0087253719727893,0.5151578826166627,False,full_history,False
25.40773116120206,0.2635775293344191,0.209885596999347,1.2558152303096772,-0.2338542704787582,43.740745089640775,1578,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr885_evb-20_ecap15_evs95,0.9,-0.025,0.3,0.885,-0.04,0.15,0.95,-0.0017427592306102,-0.008736591809852,0.5151578826166627,False,full_history,False
25.40100709835319,0.2635545340779934,0.2097870500804983,1.2562955338609498,-0.2372445967386302,44.77470582633187,1573,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr895_evb-15_ecap15_evsna,0.9,-0.03,0.3,0.895,-0.035,0.15,,-0.0017657544870359,-0.0082562882585794,1.5491186193077553,False,full_history,False
25.3980679485322,0.2635444809314657,0.209752812118248,1.2564526705029,-0.2356462126930479,44.44862852690552,1585,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr895_evb-15_ecap15_evsna,0.9,-0.025,0.25,0.895,-0.035,0.15,,-0.0017758076335636,-0.0080991516166293,1.2230413198814034,False,full_history,False
25.38678601474212,0.2635058822499567,0.2098564419166117,1.2556482891035723,-0.2344942687638858,43.947518167569584,1576,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr890_evb-20_ecap10_evs95,0.9,-0.025,0.3,0.89,-0.04,0.1,0.95,-0.0018144063150726,-0.008903533015957,0.7219309605454711,False,full_history,False
25.38678601474212,0.2635058822499567,0.2098564419166117,1.2556482891035723,-0.2344942687638858,43.947518167569584,1576,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr895_evb-20_ecap10_evs95,0.9,-0.025,0.3,0.895,-0.04,0.1,0.95,-0.0018144063150726,-0.008903533015957,0.7219309605454711,False,full_history,False
25.385823667784763,0.2635025890799762,0.2098563367312146,1.2556332259695937,-0.2344942687638858,43.947518167569584,1578,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr885_evb-20_ecap10_evs95,0.9,-0.025,0.3,0.885,-0.04,0.1,0.95,-0.0018176994850531,-0.0089185961499358,0.7219309605454711,False,full_history,False
25.378623093237948,0.2634779450343112,0.2097573837315431,1.2561080823334545,-0.2376687504026563,45.079481080935054,1585,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr895_evb-20_ecap10_evsna,0.9,-0.03,0.25,0.895,-0.04,0.1,,-0.0018423435307182,-0.008443739786075,1.8538938739109412,False,full_history,False
25.349340338972972,0.2633776600897191,0.2097643796809645,1.2555881055224736,-0.235416576888216,44.401183598521925,1582,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr890_evb-15_ecap15_evsna,0.9,-0.025,0.25,0.89,-0.035,0.15,,-0.0019426284753103,-0.0089637165970557,1.1755963914978125,False,full_history,False
25.348859975714056,0.2633760141222478,0.2097643170339356,1.2555806337626,-0.235416576888216,44.401183598521925,1584,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr885_evb-15_ecap15_evsna,0.9,-0.025,0.25,0.885,-0.035,0.15,,-0.0019442744427815,-0.0089711883569294,1.1755963914978125,False,full_history,False
25.327702499177143,0.26330349025305,0.2098074919680558,1.2549765872666705,-0.2369008518685461,44.70365500165079,1570,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr890_evb-15_ecap15_evsna,0.9,-0.03,0.3,0.89,-0.035,0.15,,-0.0020167983119794,-0.009575234852859,1.478067794626675,False,full_history,False
25.32698234834624,0.2633010207585728,0.2098074002295983,1.254965365713673,-0.2369008518685461,44.70365500165079,1572,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr885_evb-15_ecap15_evsna,0.9,-0.03,0.3,0.885,-0.035,0.15,,-0.0020192678064565,-0.0095864564058563,1.478067794626675,False,full_history,False
25.313158255317592,0.2632536039136632,0.2097785840074017,1.2549117211334342,-0.235646212693048,44.448628526905566,1587,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr895_evb-20_ecap15_evsna,0.9,-0.025,0.25,0.895,-0.04,0.15,,-0.0020666846513661,-0.0096401009860951,1.2230413198814531,False,full_history,False
25.31017075861452,0.2632433537160128,0.2097440660280317,1.255069374314652,-0.2392629072869012,45.40470961224468,1573,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr895_evb-15_ecap10_evsna,0.9,-0.03,0.3,0.895,-0.035,0.1,,-0.0020769348490166,-0.0094824478048773,2.179122405220568,False,full_history,False
25.307243287824495,0.2632333084207834,0.209709876773932,1.2552260888720552,-0.2376687504026582,45.07948108093549,1585,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr895_evb-15_ecap10_evsna,0.9,-0.025,0.25,0.895,-0.035,0.1,,-0.002086980144246,-0.0093257332474741,1.8538938739113744,False,full_history,False
25.30585699018689,0.2632285511302021,0.2097716400914261,1.2548338327119792,-0.2373251680029448,45.00849370873442,1582,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr890_evb-20_ecap10_evsna,0.9,-0.03,0.25,0.89,-0.04,0.1,,-0.0020917374348272,-0.00971798940755,1.7829065017103076,False,full_history,False
25.30513764111952,0.2632260824830472,0.2097715589463966,1.2548225498496195,-0.2373251680029448,45.00849370873442,1584,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap25_evr885_evb-20_ecap10_evsna,0.9,-0.03,0.25,0.885,-0.04,0.1,,-0.0020942060819821,-0.0097292722699098,1.7829065017103076,False,full_history,False
25.27338418100482,0.2631170491176642,0.2098303773652751,1.2539511791451767,-0.23724459673863,44.7747058263318,1574,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr895_evb-20_ecap15_evsna,0.9,-0.03,0.3,0.895,-0.04,0.15,,-0.0022032394473652,-0.0106006429743525,1.5491186193076842,False,full_history,False
25.264587378682393,0.2630868214752728,0.209790149553861,1.2540475424358688,-0.2354165768882158,44.40118359852195,1584,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr890_evb-20_ecap15_evsna,0.9,-0.025,0.25,0.89,-0.04,0.15,,-0.0022334670897565,-0.0105042796836605,1.175596391497841,False,full_history,False
25.26410856051745,0.263085175886715,0.2097900869084895,1.2540400729300083,-0.2354165768882158,44.40118359852195,1586,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr885_evb-20_ecap15_evsna,0.9,-0.025,0.25,0.885,-0.04,0.15,,-0.0022351126783144,-0.010511749189521,1.175596391497841,False,full_history,False
25.234674087783105,0.2629839628047197,0.2097241355563331,1.2539518263222529,-0.2373251680029462,45.0084937087348,1582,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr890_evb-15_ecap10_evsna,0.9,-0.025,0.25,0.89,-0.035,0.1,,-0.0023363257603097,-0.0105999957972766,1.7829065017106842,False,full_history,False
25.23395668525389,0.2629814946355482,0.2097240543847489,1.2539405430008324,-0.2373251680029462,45.0084937087348,1584,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr885_evb-15_ecap10_evsna,0.9,-0.025,0.25,0.885,-0.035,0.1,,-0.0023387939294812,-0.0106112791186969,1.7829065017106842,False,full_history,False
25.22748953774956,0.2629592420740161,0.2097746961634337,1.2535317504125796,-0.2372445967386302,44.77470582633187,1576,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr895_evb-15_ecap15_evsna,0.9,-0.025,0.3,0.895,-0.035,0.15,,-0.0023610464910133,-0.0110200717069497,1.5491186193077553,False,full_history,False
25.21312891555443,0.2629098109326651,0.2097671997078512,1.253340900287686,-0.2388057401469961,45.3102148135312,1570,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr890_evb-15_ecap10_evsna,0.9,-0.03,0.3,0.89,-0.035,0.1,,-0.0024104776323643,-0.0112109218318434,2.084627606507084,False,full_history,False
25.212172902008906,0.2629065193162703,0.2097670944514317,1.2533258374189005,-0.2388057401469961,45.3102148135312,1572,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr885_evb-15_ecap10_evsna,0.9,-0.03,0.3,0.885,-0.035,0.1,,-0.0024137692487591,-0.0112259847006288,2.084627606507084,False,full_history,False
25.200433937507963,0.262866092212513,0.2098508136933575,1.2526331806205122,-0.2369008518685463,44.70365500165072,1571,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr890_evb-20_ecap15_evsna,0.9,-0.03,0.3,0.89,-0.04,0.15,,-0.0024541963525164,-0.0119186414990171,1.478067794626604,False,full_history,False
25.19971726789844,0.2628636235730577,0.2098507219602571,1.252621964402107,-0.2369008518685463,44.70365500165072,1573,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr885_evb-20_ecap15_evsna,0.9,-0.03,0.3,0.885,-0.04,0.15,,-0.0024566649919717,-0.0119298577174222,1.478067794626604,False,full_history,False
25.180762629458332,0.2627983096736881,0.2097438996526077,1.2529485248865535,-0.2376687504026571,45.07948108093527,1587,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr895_evb-20_ecap10_evsna,0.9,-0.025,0.25,0.895,-0.04,0.1,,-0.0025219788913413,-0.0116032972329758,1.8538938739111543,False,full_history,False
25.15466672455918,0.2627083165220694,0.2097951373747224,1.2522135632382978,-0.2369008518685461,44.70365500165079,1573,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr890_evb-15_ecap15_evsna,0.9,-0.025,0.3,0.89,-0.035,0.15,,-0.00261197204296,-0.0123382588812315,1.478067794626675,False,full_history,False
25.153951306836287,0.2627058481910329,0.2097950456117922,1.252202345507947,-0.2369008518685461,44.70365500165079,1575,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr885_evb-15_ecap15_evsna,0.9,-0.025,0.3,0.885,-0.035,0.15,,-0.0026144403739964,-0.0123494766115823,1.478067794626675,False,full_history,False
25.14118705790515,0.2626617984952515,0.2097956581373227,1.2519887247777308,-0.239262907286901,45.404709612244645,1574,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-10_wcap30_evr895_evb-20_ecap10_evsna,0.9,-0.03,0.3,0.895,-0.04,0.1,,-0.0026584900697779,-0.0125630973417985,2.179122405220532,False,full_history,False
25.137251125095567,0.2626482114783359,0.2097318130031135,1.252305063869528,-0.2392629072869012,45.40470961224468,1576,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr895_evb-15_ecap10_evsna,0.9,-0.025,0.3,0.895,-0.035,0.1,,-0.0026720770866934,-0.0122467582500014,2.179122405220568,False,full_history,False
25.108542329531566,0.2625490499206475,0.2097581547828137,1.2516750549817437,-0.2373251680029454,45.008493708734576,1584,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr890_evb-20_ecap10_evsna,0.9,-0.025,0.25,0.89,-0.04,0.1,,-0.0027712386443818,-0.0128767671377856,1.782906501710464,False,full_history,False
25.107828376149214,0.2625465826013988,0.209758073610824,1.2516637766635688,-0.2373251680029454,45.008493708734576,1586,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap25_evr885_evb-20_ecap10_evsna,0.9,-0.025,0.25,0.885,-0.04,0.1,,-0.0027737059636305,-0.0128880454559605,1.782906501710464,False,full_history,False
25.10070540724036,0.262521963223745,0.2098180227384382,1.2511888149427854,-0.23724459673863,44.7747058263318,1577,0.821172109443954,159941,纳指ETF,纳指ETF广发,0.1170523751304608,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__twotier_511260_wvr900_wvb-05_wcap30_evr895_evb-20_ecap15_evsna,0.9,-0.025,0.3,0.895,-0.04,0.15,,-0.0027983253412844,-0.0133630071767438,1.5491186193076842,False,full_history,False
