total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,max_drawdown_integral,trade_count,avg_exposure,latest_holding_code,latest_holding_theme,latest_holding_name,latest_momentum,latest_exposure,strategy,risk_cap,vg_cap,overheat_cap,overheat_hi_cap,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change,drawdown_integral_definition,drawdown_integral_recomputed
18.096829923134862,0.2346446798794483,0.2015275110253562,1.1643307590392724,-0.2176368519220688,39.16824795304839,1566,0.8128811415122095,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1__dual_rc188_vg286_oc068_oh029__stressbond_511260_vr90_vb-1,0.188,0.286,0.068,0.029,9.65969089161689e-08,-3.0169122673395776e-06,0.0007935079201146,False,full_history,False
18.09680901583462,0.2346445832825394,0.2015269058829617,1.1643337759515398,-0.2176325076720817,39.16745444512828,1566,0.8128714327743455,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1,,,,,0.0,0.0,0.0,False,full_history,False
18.09680901583462,0.2346445832825394,0.2015269058829617,1.1643337759515398,-0.2176325076720817,39.16745444512828,1566,0.8128714327743455,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1__dual_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1,0.188,0.285,0.068,0.028,0.0,0.0,0.0,False,full_history,False
18.096787132958067,0.234644482178121,0.2015263196065065,1.1643366615153787,-0.217628164463159,39.16666113240464,1566,0.8128617240364814,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1__dual_rc188_vg284_oc068_oh027__stressbond_511260_vr90_vb-1,0.188,0.284,0.068,0.027,-1.0110441839294992e-07,2.885563838983529e-06,-0.000793312723637,False,full_history,False
18.096684227341257,0.2346440067267292,0.2015270491594709,1.164330087228402,-0.2176368519220687,39.168247953048315,1566,0.812876728449544,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1__dual_rc188_vg286_oc068_oh028__stressbond_511260_vr90_vb-1,0.188,0.286,0.068,0.028,-5.765558102055479e-07,-3.6887231378290863e-06,0.0007935079200365,False,full_history,False
18.09666237124763,0.2346439057454421,0.2015264623644568,1.1643329763864612,-0.2176325076720807,39.16745444512805,1566,0.8128670197116799,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1__dual_rc188_vg285_oc068_oh027__stressbond_511260_vr90_vb-1,0.188,0.285,0.068,0.027,-6.775370973155503e-07,-7.995650785908026e-07,-2.3447910280083306e-13,False,full_history,False
18.09653758371248,0.2346433291899481,0.2015266056412753,1.164329287655555,-0.2176368519220689,39.16824795304833,1566,0.8128723153868785,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1__dual_rc188_vg286_oc068_oh027__stressbond_511260_vr90_vb-1,0.188,0.286,0.068,0.027,-1.2540925913295808e-06,-4.488295984428348e-06,0.0007935079200507,False,full_history,False
18.09593082556132,0.2346405257371271,0.2015311786644981,1.1642889566370682,-0.2177056146723834,39.18076318873751,1566,0.8128561341571051,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1__dual_rc191_vg284_oc067_oh029__stressbond_511260_vr90_vb-1,0.191,0.284,0.067,0.029,-4.057545412328167e-06,-4.481931447153365e-05,0.0133087436092296,False,full_history,False
18.095806075385124,0.2346399493337405,0.2015313212753897,1.164285272625729,-0.2177099574513541,39.18155643912711,1566,0.8128614298323036,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1__dual_rc191_vg285_oc067_oh029__stressbond_511260_vr90_vb-1,0.191,0.285,0.067,0.029,-4.6339487989044414e-06,-4.850332581085581e-05,0.0141019939988282,False,full_history,False
18.09578513666047,0.2346398525868265,0.2015307167952304,1.1642882847741631,-0.2177056146723833,39.18076318873747,1566,0.8128517210944395,159941,纳指ETF,纳指ETF广发,0.1170523751304612,1.0,regime_mix_rm511580_rm513650_volume_guard_ag28_co27_vr91_vs90_vb01_vg30_cap08_hi04_dd02_rm06_vm16_oh25_ohh32__proxy_hybrid_breadth_blend_vr91_vs90_vb-1__edge_rc188_vg285_oc068_oh028__stressbond_511260_vr90_vb-1__dual_rc191_vg284_oc067_oh028__stressbond_511260_vr90_vb-1,0.191,0.284,0.067,0.028,-4.730695712940047e-06,-4.5491177376622005e-05,0.013308743609194,False,full_history,False
