date,nav,strategy_return,current_momentum,signal,holding,exposure,trade_cost_rate,turnover,drawdown,weight_510300,weight_159949,weight_159954,weight_159941,weight_513880,weight_518880,weight_512890,weight_159985,weight_511580,weight_511260,weight_CASH,effective_momentum,signal_risk_winner,signal_defensive_winner,top2_close_risk_cap_triggered,stress_bond_trigger,weak_market_trigger,target_weight_510300,target_weight_159949,target_weight_159954,target_weight_159941,target_weight_513880,target_weight_518880,target_weight_512890,target_weight_159985,target_weight_511580,target_weight_511260,target_weight_CASH
2024-04-15,1.2037347172098831,-0.005610769230769197,0.07475083056478415,159954,159954,1.0,0.001,2.0,-0.15421078172737446,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07475083056478415,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,1.1776879072548008,-0.021638330757341562,0.036006546644844484,159954,159954,1.0,0.0,0.0,-0.1725122485833508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036006546644844484,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,1.1795483936801638,0.0015797788309637184,0.02922077922077926,159954,159954,1.0,0.0,0.0,-0.17120500095078095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02922077922077926,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,1.188850825806979,0.007886435331230235,0.004716981132075526,159954,159954,1.0,0.0,0.0,-0.1646687627879323,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004716981132075526,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,1.181408880105527,-0.006259780907668211,0.12340862422997945,518880,159954,1.0,0.0,0.0,-0.16989775331821122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00470219435736674,159954,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.09999999999999998
2024-04-22,1.1594532241994648,-0.018584299031255802,0.018897637795275646,518880,518880,1.0,0.001,2.0,-0.18532462169706276,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.09999999999999998,0.018897637795275646,159954,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.09999999999999998
2024-04-23,1.1337740588312888,-0.022147651006711344,0.05608974358974361,518880,518880,1.0,0.0,0.0,-0.20336776765947684,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.09999999999999998,0.05608974358974361,159954,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.09999999999999998
2024-04-24,1.1445007056034884,0.009461009174311918,0.07777777777777795,518880,518880,1.0,0.0,0.0,-0.1958308228007506,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.09999999999999998,0.07777777777777795,159954,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.09999999999999998
2024-04-25,1.1446955326575914,0.0001702288632494664,0.09324758842443748,518880,518880,1.0,0.0,0.0,-0.19569392999585578,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.09999999999999998,0.09324758842443748,159954,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.09999999999999998
2024-04-26,1.152683290818534,0.006978063540090673,0.11999999999999988,159954,518880,1.0,0.0,0.0,-0.19008143113368625,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.09999999999999998,0.11999999999999988,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29,1.1482405200776364,-0.003854285714285699,0.08892355694227749,159954,159954,1.0,0.001,2.0,-0.1932030887034023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08892355694227749,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30,1.1482405200776364,0.0,0.12218649517684876,159954,159954,1.0,0.0,0.0,-0.1932030887034023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12218649517684876,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,1.1975918318288243,0.04297994269340988,0.16480000000000006,159954,159954,1.0,0.0,0.0,-0.15852700369065453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16480000000000006,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-07,1.1893666132036265,-0.006868131868131844,0.14037854889589907,159954,159954,1.0,0.0,0.0,-0.16430635119277903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14037854889589907,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,1.1778513071283494,-0.009681881051175623,0.14012738853503182,159954,159954,1.0,0.0,0.0,-0.17239743769575344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14012738853503182,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,1.1975918318288243,0.016759776536312776,0.1464566929133857,159954,159954,1.0,0.0,0.0,-0.15852700369065453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1464566929133857,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,1.2288476626045768,0.026098901098901228,0.17268445839874413,159954,159954,1.0,0.0,0.0,-0.13656548318258077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17268445839874413,159954,518880,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,1.240362968679854,0.009370816599732379,0.170807453416149,159954,159954,1.0,0.0,0.0,-0.12847439667960625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170807453416149,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,1.2387179249548146,-0.0013262599469495706,0.15490797546012258,159954,159954,1.0,0.0,0.0,-0.12963026618003104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15490797546012258,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,1.240362968679854,0.0013280212483399723,0.1689922480620154,159954,159954,1.0,0.0,0.0,-0.12847439667960625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1689922480620154,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,1.2650386245554481,0.019893899204244114,0.19595645412130636,159954,159954,1.0,0.0,0.0,-0.1111363541732322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19595645412130636,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,1.2683287120055273,0.002600780234070177,0.1879815100154083,159954,159954,1.0,0.0,0.0,-0.1088246151723824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1879815100154083,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,1.278198974355765,0.0077821011673151474,0.17905918057663128,159954,159954,1.0,0.0,0.0,-0.10188939816983278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17905918057663128,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21,1.2469431435800127,-0.02445302445302444,0.14501510574018117,159954,159954,1.0,0.0,0.0,-0.12385091867790632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14501510574018117,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-22,1.253523318480171,0.005277044854881341,0.17230769230769227,159954,159954,1.0,0.0,0.0,-0.11922744067620661,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17230769230769227,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,1.2420080124048938,-0.009186351706036766,0.16692426584234932,159954,159954,1.0,0.0,0.0,-0.12731852717918124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16692426584234932,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,1.2140422690792207,-0.02251655629139071,0.16587677725118488,159954,159954,1.0,0.0,0.0,-0.14696830868640487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16587677725118488,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-27,1.2354278375047356,0.017615176151761558,0.1845425867507886,159954,159954,1.0,0.0,0.0,-0.13194200518088073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1845425867507886,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-28,1.2304927063296167,-0.003994673768308976,0.17057902973395933,159954,159954,1.0,0.0,0.0,-0.13540961368215565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17057902973395933,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-29,1.2140422690792207,-0.013368983957219305,0.16220472440944889,159954,159954,1.0,0.0,0.0,-0.14696830868640487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16220472440944889,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-30,1.1893666132036267,-0.020325203252032575,0.1174652241112828,159954,159954,1.0,0.0,0.0,-0.16430635119277892,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1174652241112828,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-31,1.1877215694785872,-0.0013831258644536604,0.09559939301972675,159954,159954,1.0,0.0,0.0,-0.1654622206932037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09559939301972675,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03,1.2041720067289832,0.013850415512465464,0.07805596465390274,159954,159954,1.0,0.0,0.0,-0.1539035256889545,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07805596465390274,159954,512890,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-04,1.2173323565293,0.010928961748633892,0.08823529411764697,159954,159954,1.0,0.0,0.0,-0.14465656968555507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764697,159954,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-05,1.2041720067289832,-0.010810810810810811,0.058641975308642014,159954,159954,1.0,0.0,0.0,-0.1539035256889545,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058641975308642014,159941,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-06,1.2074620941790621,0.002732240437158362,0.07684426229508201,159954,159954,1.0,0.0,0.0,-0.1515917866881048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07684426229508201,159941,159985,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-07,1.2025269630039435,-0.004087193460490468,0.07464212678936599,159941,159954,1.0,0.0,0.0,-0.1550593951893795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07464212678936599,159941,159985,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-11,1.20361049586214,0.0009010466222645341,0.07339449541284404,159941,159941,1.0,0.001,2.0,-0.1542980643114008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07339449541284404,159941,512890,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-12,1.2138977650575433,0.008547008547008739,0.07272727272727275,159941,159941,1.0,0.0,0.0,-0.14706984263884848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07272727272727275,159941,512890,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-13,1.23790139318015,0.0197740112994349,0.09173387096774199,159941,159941,1.0,0.0,0.0,-0.13020399206956024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09173387096774199,159941,511580,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-14,1.23790139318015,0.0,0.09393939393939399,511580,159941,1.0,0.0,0.0,-0.13020399206956024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09393939393939399,159941,511580,False,False,True,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.48,0.0,0.32000000000000006
2024-06-17,1.2379808705148307,6.420328397616082e-05,0.09346733668341711,511580,511580,1.0,0.0008,1.6,-0.13014814830946175,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.48,0.0,0.32000000000000006,0.09346733668341711,159941,511580,False,False,True,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.48,0.0,0.32000000000000006
2024-06-18,1.2415454977184326,0.0028793879521897825,0.10200000000000009,511580,511580,1.0,0.0,0.0,-0.12764350736751406,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.48,0.0,0.32000000000000006,0.10200000000000009,159941,511580,False,True,False,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.48,0.0,0.32000000000000006
2024-06-19,1.2420198670650286,0.0003820797123164077,0.10200000000000009,511580,511580,1.0,0.0,0.0,-0.12731019764977158,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.48,0.0,0.32000000000000006,0.10200000000000009,159941,511580,False,True,False,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.48,0.0,0.32000000000000006
2024-06-20,1.2434058098356204,0.00111587810094127,0.10139165009940365,511580,511580,1.0,0.0,0.0,-0.12633638221041432,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.48,0.0,0.32000000000000006,0.10139165009940365,159941,511580,False,True,False,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.48,0.0,0.32000000000000006
2024-06-21,1.2403027200222736,-0.002495637215783164,0.07045009784735812,511580,511580,1.0,0.0,0.0,-0.1285167296490458,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.48,0.0,0.32000000000000006,0.07045009784735812,159941,511580,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.1,0.3600000000000001
2024-06-24,1.2405227417125246,0.00017739354006018893,0.06862745098039214,511580,511580,1.0,0.00020000000000000006,0.40000000000000013,-0.12836213414661501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.1,0.3600000000000001,0.06862745098039214,159941,511580,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.1,0.3600000000000001
2024-06-25,1.2404698410493127,-4.264384797880716e-05,0.05484818805093061,511580,511580,1.0,0.0,0.0,-0.12839930413925904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.1,0.3600000000000001,0.05484818805093061,159941,511580,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.1,0.3600000000000001
2024-06-26,1.2409488900116163,0.0003861834818155163,0.06523855890944508,511580,511580,1.0,0.0,0.0,-0.12806270634777872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.1,0.3600000000000001,0.06523855890944508,159941,511580,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.1,0.3600000000000001
2024-06-27,1.2413082895883645,0.00028961674380068025,0.06013579049466533,511580,511580,1.0,0.0,0.0,-0.12781017870799283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.1,0.3600000000000001,0.06013579049466533,159941,511580,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.1,0.3600000000000001
2024-06-28,1.2422693827420677,0.0007742582255869657,0.06442307692307692,511260,511580,1.0,0.0,0.0,-0.12713487856458416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.1,0.3600000000000001,0.06442307692307692,159941,511580,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.2
2024-07-01,1.2390883058756081,-0.002560698114798532,0.08121330724070441,511260,511260,1.0,0.00040000000000000013,0.8000000000000003,-0.12937002263551722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.2,0.08121330724070441,159941,511580,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.2
2024-07-02,1.2404434706880165,0.001093678962171163,0.06853281853281845,511260,511260,1.0,0.0,0.0,-0.12841783294543818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.2,0.06853281853281845,159941,511580,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.2
2024-07-03,1.2411478111057206,0.000567813394441341,0.08749999999999991,511260,511260,1.0,0.0,0.0,-0.12792293691662837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.2,0.08749999999999991,159941,511580,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.2
2024-07-04,1.2414109906829738,0.0002120453139411449,0.09661835748792269,511260,511260,1.0,0.0,0.0,-0.12773801706200605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.2,0.09661835748792269,159941,511580,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.2
2024-07-05,1.2398396788009134,-0.0012657467139032264,0.11609756097560986,159941,511260,1.0,0.0,0.0,-0.1288420798005725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.2,0.11609756097560986,159941,511580,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-08,1.2505094529598255,0.0086057692307695,0.13346418056918563,159941,159941,1.0,0.001,2.0,-0.12134509577577912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13346418056918563,159941,511580,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-09,1.2559229137951493,0.0043290043290042934,0.13170731707317085,159941,159941,1.0,0.0,0.0,-0.11754139489169169,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13170731707317085,159941,518880,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10,1.2461786842915663,-0.007758620689655049,0.1273261508325172,159941,159941,1.0,0.0,0.0,-0.12438805648304918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1273261508325172,159941,511580,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-11,1.2613363746304733,0.012163336229365829,0.13216715257531586,159941,159941,1.0,0.0,0.0,-0.11373769400760403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13216715257531586,159941,518880,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,1.2147806114466877,-0.036909871244635184,0.06755470980019052,159941,159941,1.0,0.0,0.0,-0.14644952161075675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06755470980019052,159941,511580,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,1.2494267607927605,0.02852049910873422,0.09800190294957178,159941,159941,1.0,0.0,0.0,-0.12210583595259672,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09800190294957178,159941,511580,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,1.2472613764586309,-0.0017331022530329143,0.0940170940170939,159941,159941,1.0,0.0,0.0,-0.1236273163062318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0940170940170939,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17,1.2342690704538535,-0.01041666666666663,0.0734463276836157,159941,159941,1.0,0.0,0.0,-0.13275619842804187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0734463276836157,159941,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,1.2136979192796227,-0.016666666666666607,0.05226748654880864,159941,159941,1.0,0.0,0.0,-0.14721026178757446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05226748654880864,513880,518880,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,1.1952921524395215,-0.015165031222122982,0.039382239382239614,518880,159941,1.0,0.0,0.0,-0.16014284479347196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039382239382239614,513880,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2024-07-22,1.1934805522301597,-0.0015156129032257715,0.045418950665622626,518880,518880,1.0,0.001,2.0,-0.16141574313476947,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.045418950665622626,513880,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2024-07-23,1.1893195519650517,-0.0034864416159380296,0.04127725856697806,518880,518880,1.0,0.0,0.0,-0.16433941818637487,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.04127725856697806,513880,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2024-07-24,1.2002778726422232,0.009213941416388538,0.03646237393328167,518880,518880,1.0,0.0,0.0,-0.15663969054155902,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.03646237393328167,513880,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2024-07-25,1.1790616160096086,-0.01767612076852698,0.010077519379844802,518880,518880,1.0,0.0,0.0,-0.17154702922292875,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.010077519379844802,513880,511580,False,True,False,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004
2024-07-26,1.1826251399476138,0.003022339027595189,0.014029618082618933,511580,518880,1.0,0.0,0.0,-0.16904316347682202,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.30000000000000004,0.014029618082618933,513880,511580,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.30000000000000004
2024-07-29,1.1817431350738985,-0.0007458025742241858,0.0374707259953162,511580,511580,1.0,0.0007,1.4,-0.1696628932245703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.30000000000000004,0.0374707259953162,513880,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.30000000000000004
2024-07-30,1.1818050417480153,5.238589696809903e-05,0.011520737327188835,511580,511580,1.0,0.0,0.0,-0.1696193952704459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.30000000000000004,0.011520737327188835,513880,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.30000000000000004
2024-07-31,1.1819598049588853,0.0001309549421459888,0.030441400304414,511580,511580,1.0,0.0,0.0,-0.16951065282639433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.30000000000000004,0.030441400304414,513880,518880,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.30000000000000004
2024-08-01,1.181913378600895,-3.9279134362746326e-05,0.027671022290545855,511580,511580,1.0,0.0,0.0,-0.16954327372904876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.30000000000000004,0.027671022290545855,513880,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.30000000000000004
2024-08-02,1.1818979028877046,-1.3093779519524062e-05,0.03926750991127048,518880,511580,1.0,0.0,0.0,-0.16955414754632303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.30000000000000004,-0.011471178663607695,510300,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.09999999999999998
2024-08-05,1.1539999790137312,-0.023604343324250765,0.012643895074542222,518880,518880,1.0,0.0009000000000000002,1.8000000000000003,-0.1891562765598397,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.09999999999999998,-0.02656383890317049,510300,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.09999999999999998
2024-08-06,1.1464514513835817,-0.006541185240402481,0.003957783641160839,518880,518880,1.0,0.0,0.0,-0.19446015555587948,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.09999999999999998,-0.02517162471395884,510300,518880,False,False,False,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.09999999999999998
