total_return,annualized_return,annualized_volatility,sharpe_rf0,max_drawdown,trade_count,trade_action_count,avg_exposure,latest_momentum,latest_exposure,max_drawdown_integral,max_drawdown_episode_integral,full_history_drawdown_integral,worst_drawdown_episode_integral,latest_holding_code,latest_holding_theme,latest_holding_name,latest_portfolio,strategy,ratio_cut,breadth_cut,risk_cap,short_ratio_cut,annualized_diff,sharpe_diff,max_drawdown_integral_diff,is_valid_change
18.517134725814135,0.2339755669161876,0.21312557333305415,1.0978296187410175,-0.23645380340728994,885,1582,0.8235016011644832,0.026011560693641522,0.8,220.36249495579614,42.01315586100681,220.36249495579614,42.01315586100681,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr905_vb065_rc184_sr920,0.905,-0.035,0.184,0.92,-0.02840581439234624,-0.146246997263769,30.492412964913854,False
18.516538759311977,0.2339729007283904,0.21312445473041514,1.09782287079325,-0.23649101057998778,885,1582,0.8235016011644832,0.026011560693641522,0.8,220.37428482611702,42.021979219983216,220.37428482611702,42.021979219983216,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr905_vb065_rc182_sr920,0.905,-0.035,0.182,0.92,-0.028408480580143447,-0.14625374521153645,30.504202835234736,False
18.36148781122759,0.2332766625887217,0.2113556464830842,1.1037162549020991,-0.23637314566307066,898,1618,0.8235016011644832,0.026011560693641522,0.8,219.69992194328168,41.96797292455188,219.69992194328168,41.96797292455188,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr895_vb070_rc186_srna,0.895,-0.03,0.186,,-0.029104718719812128,-0.14036036110268735,29.829839952399396,False
18.360577420176543,0.23327255930564683,0.2113533557527731,1.103708803083843,-0.23637438918279619,898,1618,0.8235016011644832,0.026011560693641522,0.8,219.70292417238784,41.96786321585405,219.70292417238784,41.96786321585405,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr895_vb070_rc184_srna,0.895,-0.03,0.184,,-0.029108822002887003,-0.14036781292094358,29.832842181505555,False
18.35966529709155,0.23326844803619662,0.21135109705700184,1.103701146028514,-0.23637563480643498,898,1618,0.8235016011644832,0.026011560693641522,0.8,219.70592766859045,41.96775418528652,219.70592766859045,41.96775418528652,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr895_vb070_rc182_srna,0.895,-0.03,0.182,,-0.029112933272337216,-0.14037546997627248,29.835845677708164,False
18.219010399472236,0.23263230134114465,0.21134375288799664,1.1007294900475721,-0.23637314566307066,898,1618,0.8235016011644832,0.026011560693641522,0.8,219.7518167649295,41.96797292455188,219.7518167649295,41.96797292455188,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr895_vb075_rc186_srna,0.895,-0.025,0.186,,-0.02974907996738918,-0.14334712595721433,29.881734774047203,False
18.21774380133684,0.2326265532070657,0.2113414539487928,1.1007142652829018,-0.23637438918279619,898,1618,0.8235016011644832,0.026011560693641522,0.8,219.75509781559288,41.96786321585405,219.75509781559288,41.96786321585405,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr895_vb075_rc184_srna,0.895,-0.025,0.184,,-0.029754828101468123,-0.14336235072188463,29.885015824710592,False
18.216475518066666,0.23262079707267613,0.21133918716334657,1.1006988348681437,-0.23637563480643498,898,1618,0.8235016011644832,0.026011560693641522,0.8,219.75838011333747,41.96775418528652,219.75838011333747,41.96775418528652,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr895_vb075_rc182_srna,0.895,-0.025,0.182,,-0.0297605842358577,-0.1433777811366428,29.888298122455183,False
18.071460973322225,0.23196030591555816,0.21031461307366578,1.1029205366453099,-0.2269737535872003,906,1641,0.8235016011644832,0.026011560693641522,0.8,219.7127135901817,40.94973054741682,219.7127135901817,40.94973054741682,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr905_vb070_rc186_srna,0.905,-0.03,0.186,,-0.03042107539297567,-0.1411560793594766,29.84263159929941,False
18.07007556383111,0.23195397337772783,0.21031139838067336,1.1029072849293713,-0.22696559020756735,906,1641,0.8235016011644832,0.026011560693641522,0.8,219.7133719258328,40.94856662251061,219.7133719258328,40.94856662251061,159985,豆粕,豆粕ETF,豆粕 / 豆粕ETF (159985) 80%,baseline_cf60top2__trf2_vr905_vb070_rc184_srna,0.905,-0.03,0.184,,-0.030427407930806005,-0.14116933107541518,29.84328993495052,False
