date,baseline_cf60top2_nav,baseline_cf60top2__trf2_vr895_vb065_rc182_srna_nav,baseline_cf60top2__trf2_vr895_vb065_rc182_sr920_nav,baseline_cf60top2__trf2_vr895_vb065_rc184_srna_nav,baseline_cf60top2__trf2_vr895_vb065_rc184_sr920_nav,baseline_cf60top2__trf2_vr895_vb065_rc186_srna_nav,baseline_cf60top2__trf2_vr895_vb065_rc186_sr920_nav,baseline_cf60top2__trf2_vr895_vb070_rc182_srna_nav,baseline_cf60top2__trf2_vr895_vb070_rc182_sr920_nav,baseline_cf60top2__trf2_vr895_vb070_rc184_srna_nav,baseline_cf60top2__trf2_vr895_vb070_rc184_sr920_nav,baseline_cf60top2__trf2_vr895_vb070_rc186_srna_nav,baseline_cf60top2__trf2_vr895_vb070_rc186_sr920_nav,baseline_cf60top2__trf2_vr895_vb075_rc182_srna_nav,baseline_cf60top2__trf2_vr895_vb075_rc182_sr920_nav,baseline_cf60top2__trf2_vr895_vb075_rc184_srna_nav,baseline_cf60top2__trf2_vr895_vb075_rc184_sr920_nav,baseline_cf60top2__trf2_vr895_vb075_rc186_srna_nav,baseline_cf60top2__trf2_vr895_vb075_rc186_sr920_nav,baseline_cf60top2__trf2_vr900_vb065_rc182_srna_nav,baseline_cf60top2__trf2_vr900_vb065_rc182_sr920_nav,baseline_cf60top2__trf2_vr900_vb065_rc184_srna_nav,baseline_cf60top2__trf2_vr900_vb065_rc184_sr920_nav,baseline_cf60top2__trf2_vr900_vb065_rc186_srna_nav,baseline_cf60top2__trf2_vr900_vb065_rc186_sr920_nav,baseline_cf60top2__trf2_vr900_vb070_rc182_srna_nav,baseline_cf60top2__trf2_vr900_vb070_rc182_sr920_nav,baseline_cf60top2__trf2_vr900_vb070_rc184_srna_nav,baseline_cf60top2__trf2_vr900_vb070_rc184_sr920_nav,baseline_cf60top2__trf2_vr900_vb070_rc186_srna_nav,baseline_cf60top2__trf2_vr900_vb070_rc186_sr920_nav,baseline_cf60top2__trf2_vr900_vb075_rc182_srna_nav,baseline_cf60top2__trf2_vr900_vb075_rc182_sr920_nav,baseline_cf60top2__trf2_vr900_vb075_rc184_srna_nav,baseline_cf60top2__trf2_vr900_vb075_rc184_sr920_nav,baseline_cf60top2__trf2_vr900_vb075_rc186_srna_nav,baseline_cf60top2__trf2_vr900_vb075_rc186_sr920_nav,baseline_cf60top2__trf2_vr905_vb065_rc182_srna_nav,baseline_cf60top2__trf2_vr905_vb065_rc182_sr920_nav,baseline_cf60top2__trf2_vr905_vb065_rc184_srna_nav,baseline_cf60top2__trf2_vr905_vb065_rc184_sr920_nav,baseline_cf60top2__trf2_vr905_vb065_rc186_srna_nav,baseline_cf60top2__trf2_vr905_vb065_rc186_sr920_nav,baseline_cf60top2__trf2_vr905_vb070_rc182_srna_nav,baseline_cf60top2__trf2_vr905_vb070_rc182_sr920_nav,baseline_cf60top2__trf2_vr905_vb070_rc184_srna_nav,baseline_cf60top2__trf2_vr905_vb070_rc184_sr920_nav,baseline_cf60top2__trf2_vr905_vb070_rc186_srna_nav,baseline_cf60top2__trf2_vr905_vb070_rc186_sr920_nav,baseline_cf60top2__trf2_vr905_vb075_rc182_srna_nav,baseline_cf60top2__trf2_vr905_vb075_rc182_sr920_nav,baseline_cf60top2__trf2_vr905_vb075_rc184_srna_nav,baseline_cf60top2__trf2_vr905_vb075_rc184_sr920_nav,baseline_cf60top2__trf2_vr905_vb075_rc186_srna_nav,baseline_cf60top2__trf2_vr905_vb075_rc186_sr920_nav,hs300_benchmark
2024-03-15,8.40888590452393,4.620870984923333,4.778245268352812,4.6214945874927835,4.778537837763114,4.622117890710601,4.778830251671466,4.728284854295973,4.813453552869874,4.728603325512984,4.813629620774928,4.728921398601672,4.8138055079123925,4.693313068727195,4.813453552869874,4.693717820273009,4.813629620774928,4.69412218854941,4.8138055079123925,4.854243765353728,4.810677040335776,4.85414342383398,4.8107162437932764,4.854042644069235,4.810755268185047,4.967082472042536,4.8461242969003635,4.966644080591887,4.846044332905491,4.966205248766398,4.845964176925484,4.930344469052515,4.8461242969003635,4.930002417891235,4.846044332905491,4.929659913150197,4.845964176925484,4.519628219759859,4.8025327359479695,4.520465858796187,4.8027289860202895,4.521303168564902,4.802925052776069,4.624688663298359,4.837919981573372,4.625233133588522,4.837998419718197,4.625777145659328,4.83807665381235,4.59048310563016,4.837919981573372,4.591110247059354,4.837998419718197,4.591736954043037,4.83807665381235,1.6272542403407912
2024-03-18,8.629343587414068,4.742017415239674,4.903517616212248,4.7426573669401595,4.903817855981622,4.74329701144084,4.904117936172216,4.852247378565904,4.939648964368335,4.852574199215571,4.939829648285881,4.852900611299094,4.940010146696611,4.816358729705061,4.939648964368335,4.816774092714622,4.939829648285881,4.81718906240651,4.940010146696611,4.98150858317199,4.936799659370795,4.981405610975694,4.936839890634298,4.981302189044833,4.936879938137463,5.097305608013688,4.973176244759173,5.09685572315422,4.9730941843299785,5.096405386374506,4.973011926882331,5.059604436405951,4.973176244759173,5.059253417611229,4.9730941843299785,5.058901933345146,4.973011926882331,4.63812034537154,4.92844183389417,4.638979944981854,4.928643229099472,4.639839206692071,4.928844436182183,4.745935182560863,4.964756835022861,4.746493927353015,4.964837329598448,4.7470522019125685,4.9649176147737215,4.7108328499725225,4.964756835022861,4.711476433311845,4.964837329598448,4.7121195708157,4.9649176147737215,1.64142017166642
2024-03-19,8.513865753519234,4.678559761264448,4.837898767333495,4.679191149134391,4.8381949892957365,4.679822233915477,4.83849105381468,4.787314627757845,4.873546605964379,4.787637074895168,4.873724871970619,4.787959118933778,4.873902954952497,4.751906240621417,4.873546605964379,4.752316045245205,4.873724871970619,4.752725461814696,4.873902954952497,4.9148460595529,4.870735430352451,4.914744465330034,4.870775123241382,4.914642427390948,4.870814634829054,5.029093489171656,4.906625224452178,5.028649624669188,4.906544262155247,5.028205314294069,4.906463105476364,4.991896834458913,4.906625224452178,4.991550512995994,4.906544262155247,4.991203732290649,4.906463105476364,4.576053041479707,4.862489449255684,4.576901137932219,4.862688149391328,4.5777489010064105,4.862886663921837,4.6824251010424085,4.898318483215986,4.682976368714471,4.8983979006135545,4.683527172446586,4.898477111413003,4.647792507697951,4.898318483215986,4.648427478608159,4.8983979006135545,4.649062009649067,4.898477111413003,1.6309099645538565
2024-03-20,8.503367768619704,4.672790883630337,4.831933417435427,4.673421492970231,4.832229274142475,4.67405179959499,4.832524973600359,4.781411650411658,4.867537300654929,4.78173369995695,4.867715346851051,4.7820553469005675,4.867893210248487,4.746046923431995,4.867537300654929,4.746456222747986,4.867715346851051,4.746865134488167,4.867893210248487,4.908785830132983,4.864729591350784,4.908684361180429,4.8647692352965715,4.908582449058777,4.864808698164654,5.022892387458744,4.900575131696996,5.022449070261458,4.900494269230272,5.022005307741302,4.9004132126212765,4.985741597918274,4.900575131696996,4.985395703485518,4.900494269230272,4.985049350376604,4.9004132126212765,4.570410559307722,4.856493777924913,4.571257610018616,4.856692233054225,4.5721043277622595,4.856890502807261,4.676651457268004,4.892278633051725,4.677202045201876,4.892357952524019,4.67775216976786,4.8924370656529375,4.642061567491172,4.892278633051725,4.642695755453278,4.892357952524019,4.643329504088464,4.8924370656529375,1.632280861133756
2024-03-21,8.46137582902158,4.6497153730938905,4.808072017843153,4.6503428683135875,4.808366413529425,4.650970062313039,4.808660652743073,4.757799741026909,4.843500079417127,4.758120200204076,4.843677246372773,4.758440258767725,4.843854231432444,4.722609654674305,4.843500079417127,4.723016932759107,4.843677246372773,4.723423825182052,4.843854231432444,4.884544912453314,4.840706235344113,4.8844439445820065,4.840745683517329,4.884342535730092,4.84078495150705,4.998087980607096,4.876374760676271,4.997646852630537,4.876294297530369,4.997205281530233,4.876213641200924,4.9611206517557145,4.876374760676271,4.960776465443614,4.876294297530369,4.960431822720423,4.876213641200924,4.547840630619782,4.832511092601827,4.548683498364203,4.832708567705809,4.549526034785655,4.832905858348953,4.653556882170384,4.86811923239468,4.654104751151497,4.868198160165876,4.654652159052957,4.868276882612676,4.619137806664055,4.86811923239468,4.619768862833756,4.868198160165876,4.620399481846052,4.868276882612676,1.6313669300804896
2024-03-22,8.314404040428153,4.5689510862163285,4.7245571192701945,4.569567682015336,4.724846401383752,4.5701839818262116,4.725135529742572,4.675158058180287,4.759369805084819,4.675472951069017,4.759543894698805,4.675787450302776,4.759717805576297,4.640579214022394,4.759369805084819,4.640979417798031,4.759543894698805,4.641379242610651,4.759717805576297,4.799701700574472,4.756624489320766,4.7996024864875295,4.7566632522899805,4.799502839079692,4.756701838205439,4.911272556626328,4.79167346210373,4.910839090922314,4.7915943965807095,4.910405189791494,4.791515141229692,4.874947340186757,4.79167346210373,4.874609132296951,4.7915943965807095,4.87427047592379,4.791515141229692,4.468845880211994,4.748571693971026,4.469674107573757,4.748765738986353,4.470502009367542,4.748959602744876,4.572725869328714,4.7835613300950195,4.573264221975168,4.783638886912374,4.573802121550797,4.783716241971761,4.538904643769145,4.7835613300950195,4.539524738665428,4.783638886912374,4.540144403997609,4.783716241971761,1.6172009987548608
2024-03-25,8.167432251834725,4.485304135560983,4.638061381240478,4.485909442913823,4.63834536726611,4.486514459697393,4.6386292023519,4.589566702961293,4.672236727114804,4.589875830887907,4.672407629549703,4.590184572366463,4.672578356520361,4.555620917642599,4.672236727114804,4.55601379461065,4.672407629549703,4.5564062995536245,4.672578356520361,4.711830238671646,4.669541671747046,4.71173284096568,4.669579725055748,4.711635017871925,4.669617604552139,4.8213584898203985,4.703948978720599,4.8209329598731205,4.703871360704847,4.820507002470696,4.70379355633641,4.785698304266414,4.703948978720599,4.7853662881825905,4.703871360704847,4.785033831826108,4.70379355633641,4.387031624866574,4.661636304496786,4.387844689296637,4.661826796995679,4.3886574341191205,4.662017111556162,4.4890098111056185,4.695985361128664,4.489538307757468,4.696061498059669,4.490066359633174,4.696137436926431,4.455807774137063,4.695985361128664,4.456416516526783,4.696061498059669,4.457024837216729,4.696137436926431,1.6085186537488303
2024-03-26,8.201214767241414,4.503856460378766,4.657245547724838,4.5044642714322,4.657530708386756,4.505071790714496,4.657815717484507,4.6085502834884515,4.6915622512637185,4.608860690044459,4.691733860593264,4.609170708553964,4.691905293732806,4.574464090024313,4.6915622512637185,4.574858592028462,4.691733860593264,4.575252720468745,4.691905293732806,4.731319531355509,4.688856048481856,4.731221730788595,4.688894259188433,4.731123503074382,4.688932295363769,4.841300818381121,4.723405672568315,4.8408735283369655,4.723327733505294,4.840445809069604,4.723249607318788,4.805493133499228,4.723405672568315,4.8051597441149445,4.723327733505294,4.804825912636926,4.723249607318788,4.405177470327783,4.680917982681709,4.405993897792982,4.681109263104589,4.406810004328626,4.681300364853062,4.507577463511965,4.715409115488705,4.508108146156393,4.7154855673408465,4.508638382184972,4.715561820309502,4.474238094724689,4.715409115488705,4.474849355023163,4.7154855673408465,4.475460191877608,4.715561820309502,1.6135452745417955
2024-03-27,8.115477146614795,4.4567719799065415,4.608557498055562,4.457373436745997,4.608839677574157,4.457974604864566,4.609121707113076,4.560371306707755,4.6425154458987725,4.5606784681933314,4.642685261179996,4.560985245689144,4.642854902113152,4.526641459127339,4.6425154458987725,4.527031836905489,4.642685261179996,4.527421845025106,4.642854902113152,4.681857093100265,4.639837534460819,4.681760314965777,4.639875345702785,4.681663114149497,4.639912984238105,4.7906886073018935,4.674025967839952,4.790265784258389,4.673948843572056,4.789842536478889,4.673871534136913,4.7552552652203115,4.674025967839952,4.754925361174891,4.673948843572056,4.754595019657498,4.673871534136913,4.359124605543347,4.631982455253926,4.3599324978646345,4.632171735981785,4.360740072611448,4.632360839903146,4.460454082710455,4.666113008836561,4.460979217461244,4.666188661441264,4.461503910265221,4.666264117241661,4.427463252308545,4.666113008836561,4.428068122333741,4.666188661441264,4.428672573341701,4.666264117241661,1.596180584529734
2024-03-28,8.023713079503853,4.4059369245107325,4.555991139093367,4.406531520983114,4.556270100001828,4.4071258320278295,4.5565489126413175,4.50835457149062,4.58956175409399,4.508658229415501,4.589729632419662,4.508961507730502,4.589897338385924,4.475009454984169,4.58956175409399,4.475395380015786,4.589729632419662,4.475780939605289,4.589897338385924,4.628454660632091,4.586914387583375,4.628358986373199,4.586951767540863,4.62826289425373,4.586988976761639,4.736044815374856,4.620712859144278,4.735626815156691,4.620636614575062,4.735208395047177,4.620560186950664,4.701015634851393,4.620712859144278,4.70068949377399,4.620636614575062,4.70036292021453,4.620560186950664,4.309403340511368,4.579148905373686,4.310202017810866,4.579336027118243,4.311000381158224,4.579522974073002,4.409577028329539,4.612890157329519,4.410096173262077,4.6129649470217,4.410614881288758,4.6130395421543735,4.3769624995869005,4.612890157329519,4.377560470313372,4.6129649470217,4.378158026802023,4.6130395421543735,1.6039489984824982
2024-03-29,8.147523008907214,4.469896217331015,4.622128711270309,4.47049944533184,4.622411721747054,4.471102383761556,4.622694581802464,4.573800621925772,4.656186657985337,4.5741086879360315,4.656356973336135,4.57441636882576,4.656527113825449,4.53997144717988,4.656186657985337,4.540362974536843,4.656356973336135,4.540754131146709,4.656527113825449,4.69564415789836,4.653500860672658,4.695547094773026,4.653538783260621,4.695449607721194,4.653576532633354,4.804796157563029,4.68778997165407,4.804372089396364,4.687712620271749,4.803947595242948,4.687635083176904,4.769258471890095,4.68778997165407,4.768927596348031,4.687712620271749,4.768596282045733,4.687635083176904,4.371961292397408,4.645622649942554,4.372771563788275,4.645812488061553,4.373581516669479,4.6460021488533965,4.47358916313781,4.679853710683884,4.474115844297789,4.679929586069279,4.474642082209518,4.680005264070821,4.440501181817482,4.679853710683884,4.441107833055147,4.679929586069279,4.441714064041661,4.680005264070821,1.6112604469086296
2024-04-01,8.177032300923782,4.490126726937351,4.6430482169475376,4.490732685115629,4.643332508314462,4.491338352412213,4.643616648579252,4.594501397272763,4.67726030809561,4.594810857573198,4.677431394284516,4.595119931010068,4.677602304820523,4.560519113503441,4.67726030809561,4.560912412892141,4.677431394284516,4.561305339855762,4.677602304820523,4.716896390528723,4.674562355008906,4.71679888810091,4.67460044923246,4.71670095982793,4.6746383694568205,4.826542406266786,4.709006656660385,4.826116418790432,4.708928955189873,4.825690003399335,4.708851067166312,4.790843878941958,4.709006656660385,4.790511505875006,4.708928955189873,4.790178692062015,4.708851067166312,4.39174855380662,4.6666484879212256,4.392562492442174,4.666839185237329,4.393376111126509,4.667029704423705,4.493836386818028,4.701034476600362,4.494365451708579,4.701110695393666,4.494894071344762,4.701186715909768,4.460598651075806,4.701034476600362,4.461208047984308,4.701110695393666,4.461817022739625,4.701186715909768,1.6377644474533548
2024-04-02,8.135941686346277,4.463542469099775,4.6155585716751375,4.464144839640235,4.615841179865737,4.464746921021197,4.616123637848819,4.567299178447302,4.649568106613207,4.567606806556149,4.649738179868706,4.567914050091896,4.649908078511278,4.533518090289723,4.649568106613207,4.533909061108877,4.649738179868706,4.534299661707932,4.649908078511278,4.68896951953716,4.646886127035682,4.688872594382515,4.646923995718462,4.6887752459039636,4.646961691432227,4.7979663647438535,4.6811264976509515,4.797542899370237,4.68104925622,4.79711900861539,4.680971829340505,4.762479194227539,4.6811264976509515,4.762148789009569,4.68104925622,4.761817945655042,4.680971829340505,4.365746754077499,4.639019114813342,4.366555873705513,4.63920868308634,4.367364675276613,4.639398074284247,4.467230165556978,4.673201517704228,4.467756098064342,4.673277285236315,4.468281587953513,4.67335285566512,4.434189217253205,4.673201517704228,4.434795006164533,4.673277285236315,4.435400375422078,4.67335285566512,1.6322808611337563
2024-04-03,8.03321514990251,4.411205379872371,4.561439023698977,4.411800687341079,4.5617183181785075,4.412395709040817,4.561997464211772,4.51374549406198,4.595049781191338,4.514049515089703,4.5952178602596625,4.514353156053625,4.595385766762476,4.4803605047064945,4.595049781191338,4.480746891212899,4.5952178602596625,4.481132911840206,4.595385766762476,4.633989194419274,4.592399249058399,4.633893405756664,4.59243667371345,4.6337971987338165,4.592473927427626,4.741708001463996,4.626238135573433,4.741289501416731,4.6261617998338,4.7408705809760265,4.626085280820093,4.7066369343504375,4.626238135573433,4.706310403285675,4.6261617998338,4.7059834392217095,4.626085280820093,4.314556364606759,4.584624481174158,4.31535599693484,4.58481182667193,4.31615531493537,4.584998997170898,4.414849836391819,4.618406079663048,4.415369602098541,4.618480958785959,4.415888930376972,4.618555643116714,4.382196308409799,4.618406079663048,4.382794994167404,4.618480958785959,4.38339326519186,4.618555643116714,1.6258833437608915
2024-04-08,7.8815086008823565,4.327900161138413,4.4752966560493785,4.328484226278863,4.4755706760776635,4.329068011047065,4.475844550463077,4.428503814450334,4.508272677395131,4.428802094068163,4.508437582305296,4.429100000799661,4.508602317908834,4.395749297630401,4.508272677395131,4.396128387262219,4.508437582305296,4.396507117924533,4.508602317908834,4.546476723289883,4.5056722003242635,4.546382743587593,4.505708918218053,4.546288353425759,4.505745468399172,4.652161270305914,4.538872042496517,4.65175067359458,4.538797148350493,4.651339664428899,4.5387220743915115,4.617752517155441,4.538872042496517,4.617432152600608,4.538797148350493,4.617111363223723,4.5387220743915115,4.233076353874646,4.4980442582355655,4.23386088521779,4.498228065730382,4.23464510816943,4.498411701531231,4.331475792422721,4.5311878942609205,4.331985742400598,4.531261359298298,4.332495263210978,4.531334633222152,4.299438923393692,4.5311878942609205,4.300026303024356,4.531261359298298,4.300613275754069,4.531334633222152,1.612631343488529
2024-04-09,7.955053004623095,4.3639166366629105,4.51253975465983,4.364505562351675,4.512816055063187,4.365094205334954,4.513092208611644,4.465357506380542,4.545790200096128,4.465658268260012,4.545956477333159,4.465958654150017,4.546122583854604,4.43233040881488,4.545790200096128,4.432712653203494,4.545956477333159,4.433094535635286,4.546122583854604,4.584312177327712,4.543168082041115,4.584217415533063,4.54320510549859,4.5841222398630554,4.543241959847701,4.690876223583374,4.576644210924821,4.690462209915583,4.576568693515071,4.690047780361028,4.576492994795974,4.656181123250774,4.576644210924821,4.655858092645034,4.576568693515071,4.655534633681904,4.576492994795974,4.268303712458756,4.535476660764055,4.269094772615613,4.535661997891694,4.269885521814555,4.53584716189654,4.367522024094967,4.568896115757329,4.3680362178400785,4.568970192165492,4.3685499788461915,4.569044075869698,4.335218546533785,4.568896115757329,4.335810814295714,4.568970192165492,4.336402671770492,4.569044075869698,1.6098895503287303
2024-04-10,8.077627010857658,4.431157262805636,4.582070413437331,4.431755262850159,4.582350971165855,4.432352975833181,4.582631379776692,4.5341611659549725,4.615833192393449,4.534466562069873,4.616002031683439,4.534771576401943,4.616170697627402,4.500625176285062,4.615833192393449,4.501013310417724,4.616002031683439,4.501401077016415,4.616170697627402,4.654948728596244,4.613170671903073,4.654852506681491,4.613208265829846,4.654755864514258,4.61324568804258,4.763154747829651,4.647162611709486,4.762734354906578,4.647085930703285,4.762313539688624,4.647009065594062,4.727925054271587,4.647162611709486,4.7275970463067445,4.647085930703285,4.7272686033842435,4.647009065594062,4.334071104022065,4.605360738741929,4.334874353087348,4.60554893160343,4.335677286403376,4.605736948674607,4.434818203202747,4.639295131408443,4.435340319809879,4.639370349209644,4.435861997010231,4.639445371337644,4.402016983306262,4.639295131408443,4.402618376919684,4.639370349209644,4.40321935392412,4.639445371337644,1.5980084466362672
2024-04-11,8.114399212728026,4.451329450648453,4.602929611070581,4.451930172999705,4.6032114459966555,4.452530606982649,4.603493131126206,4.554802263827302,4.636846090082646,4.555109050212832,4.637015697988523,4.555415453077521,4.637185131759241,4.521113606526117,4.636846090082646,4.5215035075819925,4.637015697988523,4.521893039430754,4.637185131759241,4.676139693976803,4.63417144886166,4.67604303402602,4.634209213929223,4.675945951909619,4.634246806501044,4.784838305103534,4.668318131944886,4.784415998403876,4.668241101859749,4.7839932674869035,4.668163886833489,4.749448233577831,4.668318131944886,4.7491187324052575,4.668241101859749,4.748788794294946,4.668163886833489,4.3538013214910585,4.626325962135291,4.354608227228868,4.6265150117169505,4.355414815780023,4.626703884708027,4.455007056935081,4.660414836103778,4.45553155040082,4.660490396322889,4.456055602459442,4.660565759978027,4.4220565143380055,4.660414836103778,4.422660645706875,4.660490396322889,4.423264358570209,4.660565759978027,1.5966375500563679
2024-04-12,7.967310405246551,4.370640699277182,4.51949282053758,4.3712305324015235,4.519769546673453,4.371820082384777,4.520046125728149,4.472237872337986,4.55279449932586,4.472539097640999,4.552961032768187,4.47283994637521,4.553127395231884,4.439159885561898,4.55279449932586,4.439542718924917,4.552961032768187,4.439925189773399,4.553127395231884,4.591375832454565,4.55016834102731,4.591280924647905,4.5502054215317145,4.591185602328176,4.550242332667188,4.698104076008002,4.583696051003288,4.6976894244146825,4.583620417233893,4.6972743562937875,4.583544601875783,4.663355516352856,4.583696051003288,4.6630319880112046,4.583620417233893,4.662708030652137,4.583544601875783,4.274880451615088,4.5424650685618415,4.275672730662786,4.542650691262867,4.276464698273436,4.542836140574347,4.374251642005744,4.575936017322441,4.374766628037059,4.576010207869906,4.375281180662594,4.5760842054164925,4.341898390211033,4.575936017322441,4.34249157055811,4.576010207869906,4.343084339985855,4.5760842054164925,1.5838425153106384
2024-04-15,7.930538203376183,4.350468511434364,4.49863362290433,4.3510556222519785,4.498909071842653,4.351642451235309,4.499184374378634,4.451596774465656,4.5317816016366645,4.45189660949804,4.531947366463103,4.452196069699632,4.532112961100045,4.418671455320843,4.5317816016366645,4.419052521760649,4.531947366463103,4.419433227359061,4.532112961100045,4.570184867074006,4.529167564068723,4.570090397303376,4.529204473432338,4.569995514932815,4.529241214208724,4.67642051873412,4.562540530767888,4.676007780917384,4.562465246077428,4.675594628495508,4.562389780636356,4.641832337046612,4.562540530767888,4.6415103019126915,4.562465246077428,4.641187839741435,4.562389780636356,4.255150234146096,4.52149984516848,4.255938856521266,4.521684611149346,4.25672716889679,4.521869204540927,4.35406278827341,4.554816312627107,4.354575397446119,4.554890160756661,4.355087575213383,4.554963816776109,4.32185885917929,4.554816312627107,4.322449301770919,4.554890160756661,4.323039335339766,4.554963816776109,1.6172009987548612
2024-04-16,7.751951553512613,4.256331634834548,4.401290700615828,4.2569060415541,4.401560189298917,4.25748017253779,4.401829534747566,4.355271651061454,4.433721412420415,4.355564998164234,4.433883590372711,4.355857978546935,4.434045601818127,4.323058780862587,4.433721412420415,4.323431601660728,4.433883590372711,4.3238040694254805,4.434045601818127,4.471293695298061,4.431163938261981,4.471201269695576,4.431200048968578,4.471108440421132,4.431235994735893,4.575230584789332,4.463814769669355,4.574826777929991,4.463741114013929,4.574422565436873,4.463667281519031,4.5413908336174735,4.463814769669355,4.541075766786296,4.463741114013929,4.540760282158158,4.463667281519031,4.163075885957463,4.4236621359994555,4.163847443860837,4.423842903952915,4.164618698472439,4.424023503051633,4.259848137522517,4.456257690715547,4.260349654688398,4.456329940894848,4.260850749783727,4.456402003120984,4.228341047697822,4.456257690715547,4.22891871409736,4.456329940894848,4.229495980324686,4.456402003120984,1.602578101902599
2024-04-17,7.762188906994875,4.258116858362796,4.403136723996407,4.258691506004456,4.403406325710523,4.259265877794604,4.403675784130123,4.357098372776406,4.435581038140924,4.357391842917096,4.4357432841151505,4.357684946183896,4.43590536351266,4.324871991606419,4.435581038140924,4.325244968775943,4.4357432841151505,4.325617592764005,4.43590536351266,4.473169079875999,4.433022491306901,4.473076615507652,4.43305861715933,4.472983747298036,4.433094578003296,4.577149563381198,4.465687017378471,4.576745587154061,4.46561333082982,4.576341205123013,4.465539467367527,4.543295618879222,4.465687017378471,4.542980419900277,4.46561333082982,4.542664802949137,4.465539467367527,4.164821995438376,4.42551754258046,4.165593876954532,4.4256983863530115,4.166365455051707,4.425879061200001,4.261634835969516,4.45812676877617,4.262136563485605,4.458199049259199,4.262637868754114,4.458271141710232,4.230114531197564,4.45812676877617,4.23069243988641,4.458199049259199,4.231269948235202,4.458271141710232,1.6235985161277255
2024-04-18,7.743995166286299,4.2481362878103255,4.392816242387332,4.2487095885393655,4.393085212183862,4.249282614063461,4.393354039021743,4.346885800139245,4.425184510529094,4.347178582417309,4.425346376216107,4.347470998681396,4.425508075716842,4.314734954160427,4.425184510529094,4.3151070571113515,4.425346376216107,4.315478807708635,4.425508075716842,4.462684449914011,4.422631960655239,4.462592202272256,4.422668001832533,4.462499551735792,4.422703878388127,4.56642121428556,4.455219924570845,4.566018184935499,4.455146410735584,4.565614750732686,4.455072720401348,4.532646619809152,4.455219924570845,4.532332159622906,4.455146410735584,4.532017282444147,4.455072720401348,4.155060098067636,4.415144602726032,4.155830170376063,4.41532502262012,4.156599939976691,4.415505273984589,4.251646019653748,4.447677396382774,4.252146571174194,4.447749507448081,4.252646701436763,4.447821430922118,4.220199595105396,4.447677396382774,4.220776149238078,4.447749507448081,4.221352303969058,4.447821430922118,1.6263403092875253
2024-04-19,7.77280001230664,4.2643642464487925,4.409596881109399,4.264939737197147,4.4098668783754915,4.265514951689268,4.41013673213683,4.36349098372839,4.442088796629921,4.363784884440133,4.442251280646832,4.364078417739719,4.442413597842629,4.331217320927467,4.442088796629921,4.331590845318498,4.442251280646832,4.3319640160098905,4.442413597842629,4.479731986471993,4.4395264959686696,4.479639386442551,4.4395626748239225,4.479546381979337,4.439598688428617,4.583865027188616,4.472238946504927,4.583460458259035,4.472165151845465,4.583055482930159,4.472091180012798,4.5499614131410215,4.472238946504927,4.549645751711089,4.472165151845465,4.549329671695724,4.472091180012798,4.1709325039518985,4.432010536194664,4.171705517950686,4.432191645296061,4.172478228085326,4.432372585224052,4.2678873855323145,4.464667605720655,4.268389849168762,4.464739992251555,4.26889188993812,4.464812190474584,4.23632083506466,4.464667605720655,4.236899591644717,4.464739992251555,4.237477947297351,4.464812190474584,1.6135452745417957
2024-04-22,7.62002009433124,4.180545131231864,4.322923115061925,4.1811093102998464,4.323187805339531,4.18167321854161,4.323452354933072,4.277723461918371,4.354776378850737,4.278011585802386,4.354935669128617,4.278299349495993,4.355094795864371,4.246084160936572,4.354776378850737,4.246450343439772,4.354935669128617,4.246816179195552,4.355094795864371,4.391679664996934,4.352264442033175,4.391588885086996,4.352299909767272,4.39149770869272,4.352335215498926,4.4937658966622465,4.384333906064983,4.493369279823003,4.384261561892089,4.492972264572533,4.384189044028457,4.46052868228595,4.384333906064983,4.460219225406153,4.384261561892089,4.4599093581685185,4.384189044028457,4.088949856151135,4.344896213799408,4.08970767600944,4.345073763072478,4.090465197976264,4.345251146497368,4.183999020508451,4.376911385374133,4.184491607864402,4.3769823490962345,4.184983780665017,4.377053128211789,4.153052933063591,4.376911385374133,4.15362031377103,4.3769823490962345,4.154187301431559,4.377053128211789,1.6103465158553634
2024-04-23,7.463283270271023,4.097833747244189,4.2373948065530955,4.098386764123972,4.23765425997797,4.098939515535788,4.237913575502191,4.193089420963152,4.268617858862353,4.193371844364465,4.268773997608812,4.1936539147016765,4.268929976048798,4.162076098242671,4.268617858862353,4.162435035886485,4.268773997608812,4.1627936336432185,4.268929976048798,4.304791019683974,4.266155620293261,4.304702035839323,4.2661903863041895,4.3046126633547095,4.266224993517867,4.404857492384351,4.297590595359982,4.404468722542726,4.297519682504411,4.404079562172372,4.297448599394543,4.372277870717775,4.297590595359982,4.3719745363904225,4.297519682504411,4.371670799824094,4.297448599394543,4.008050669312597,4.2589331712188185,4.0087934958321565,4.259107207709311,4.009536030353968,4.259281081632903,4.10121930190095,4.290314927995611,4.101702143498712,4.290384487712378,4.102184578743047,4.290453866475006,4.070885477603889,4.290314927995611,4.07144163277923,4.290384487712378,4.071997402684028,4.290453866475006,1.5989223776895336
